occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G669-T0143	f86v3	f86v3.26	4	shedaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy she aiin sheey otaiin ytaiin oto ar aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0144	f86v3	f86v3.35	1	dcheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey teeody oty otchedy daiiraii	dcheey teeody oty otchedy daiir aiim	dcheey teeody oty otche y daiir aiim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0145	f86v5	f86v5.27	9	oeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0146	f86v5	f86v5.35	4	ytair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey or aiin ytair ytaim otal shod qokchy qoody saim	ychey or aiin ytair ytaim otal shod qo kchy qoo y s aim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0147	f86v6	f86v6.18	2	ytair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotar dam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0148	f88r	f88r.11	5	ykeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yokeody cheom qoor cheeb ykeor shy sam	yokeody cheom qoor chees ykeor shy sam	yokeody cheom qoor cheeb ykeor shy sam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0149	f88r	f88r.28	8	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0150	f89r1	f89r1.18	1	dals	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dals al dal cheody dainaldy al daldal	dals al dal cheody dainaldy al daldal	als al dal cheojy dainaldy al daldal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0151	f89v1	f89v1.10	8	dals	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0152	f89v1	f89v1.7	7	shear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0153	f8r	f8r.2	2	sh	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0154	f8v	f8v.12	5	shear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchar cho rol dal shear chchotaiin chal daiin	pchar cho rol dal shear cheeotaiin chal daiin	pchar cho rol dal shear cheeotaiin chal daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0155	f90r1	f90r1.3	4	sary	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dair shkeea s sary okar ykorshy lkaldy	dair shkeeo s sary okor ykarshy lkaldy	dair shkeeo s sary okar ykory lkaldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0156	f90r1	f90r1.9	3	shokol	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykodar qoekchy shokol okam	ykodar qoekchy seokol okom	yko ar qoekchy shokol ok m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0157	f93r	f93r.10	5	ckhody	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychos chey keol cheol ckhody	ychor chey keol cheol ckhody	ychos chey keol cheol ckhody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0158	f93r	f93r.3	1	dsho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal alody ytchchy dam chody dal ol scho chy qotchd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0159	f94v	f94v.6	2	lkeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0160	f96r	f96r.8	1	ykeor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0161	f99v	f99v.17	1	sary	ONLY	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sary	sory	sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0162	f99v	f99v.38	6	shokol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol cheey qokeol okeol okeol shokol ykey	olcheey qokeol okeol okeol shokol ykey	ol cheey qokeol okeol okeol shokol ykey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0163	f9r	f9r.1	8	sary	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0164	f9r	f9r.10	1	ytchas	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytchas oraiin chkor	ytchas oraiin chkar	ytchas oraiin chk r	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G669-T0165	f9v	f9v.3	8	oeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
