page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v45_token_glosses_de	v46_token_glosses_de	v46_working_translation_de	v45_unknown_tokens	v46_unknown_tokens	v46_complete
f19r	f19r.2	H	1	7	chordy	EXACT_WHOLE	dshy chor y tchy chol dytchy chordy daiin dyty cho	eine Dosis leicht angefeuchtete Droge | Pflanzen-/Reproduktionsteil | ; hierzu: | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | [dytchy:?] | [chordy:?] | Grad-/Maßwert III | [dyty:?] | Trockenansatz	eine Dosis leicht angefeuchtete Droge | Pflanzen-/Reproduktionsteil | ; hierzu: | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | [dytchy:?] | Pflanzenteil fertigstellen | Grad-/Maßwert III | [dyty:?] | Trockenansatz	eine Dosis leicht angefeuchtete Droge; Pflanzenteil; hierzu: kalt und angetrocknet; Trockengut; [dytchy:?]; Pflanzenteil fertigstellen; drei Maße; [dyty:?]; Trockenansatz	3	2	0
f20r	f20r.3	H	1	7	tcheodal	EXACT_WHOLE	qoteey cho chodaiin sho qochy chey tcheodal daral	kalt am Ende des Grades | Trockenansatz | Trockenansatz, Dosis III | feuchter Ansatz | nimm leicht getrocknete Droge | trocken in der Mitte des Grades | [tcheodal:?] | erste Fraktion Rohdroge I abmessen	kalt am Ende des Grades | Trockenansatz | Trockenansatz, Dosis III | feuchter Ansatz | nimm leicht getrocknete Droge | trocken in der Mitte des Grades | abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen | erste Fraktion Rohdroge I abmessen	bis zur Kühlendstufe; Trockenansatz; Trockenansatz, Dosis III; feuchter Ansatz; nimm leicht getrocknete Droge; bis zur mittleren Trockenstufe; abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen; erste Fraktion Rohdroge I abmessen	1	0	1
f21r	f21r.9	H	1	5	sh	SH_READER_MERGE_RIGHT_KNOWN	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | heiß-trocken, Grad III | [sh:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	Ansatz auf Heizstufe III; feuchter Ansatz; [tshaiin:?]; heiß-trocken, Grad III; angefeuchtete Krautdroge, Form I; fertiger Krautansatz; Krautdroge; Samen-/Saatgutposten.	2	1	0
f23r	f23r.10	H	1	5	yteain	EXACT_WHOLE	qok okaiin chkchy s yteain odal chal dy dar ykain	erhitze Folgendes | heiß, Grad III, im Ansatzrahmen | trocknen, erhitzen, erneut trocknen und abschließen | Samen-/Saatgutposten | [yteain:?] | abgemessene Rohstoffmenge I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | erhitze hiervon auf Stufe II	erhitze Folgendes | heiß, Grad III, im Ansatzrahmen | trocknen, erhitzen, erneut trocknen und abschließen | Samen-/Saatgutposten | kühle hiervon zwei Teile bis zur Mittelstufe | abgemessene Rohstoffmenge I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | erhitze hiervon auf Stufe II	erhitze Folgendes: Ansatz auf Heizstufe III; trocknen, erhitzen, erneut trocknen und abschließen; Samen-/Saatgutposten; kühle hiervon zwei Teile bis zur Mittelstufe; abgemessene Rohstoffmenge I im Ansatz; Rohstoff I, trocken am Gradanfang; abgemessene Fraktion I; erhitze hiervon auf Stufe II	1	0	1
f24r	f24r.14	H	1	5	cthal	EXACT_WHOLE	qor cheey qod char cthal	nimm eine Drogenportion | trocken am Ende des Grades | die Zubereitung abschließen | Trockenfraktion I | [cthal:?]	nimm eine Drogenportion | trocken am Ende des Grades | die Zubereitung abschließen | Trockenfraktion I | Kraut- oder Blattdroge aus Rohdroge I	nimm eine Drogenportion: vollständig getrocknet; die Zubereitung abschließen; Trockenfraktion I; Kraut- oder Blattdroge aus Rohdroge I	1	0	1
f24r	f24r.15	H	1	2	oeees	EXACT_WHOLE	ockhoees oeees ol dal s	[ockhoees:?] | [oeees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	[ockhoees:?] | Ansatzcharge der letzten Stufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	[ockhoees:?]; Ansatzcharge der letzten Stufe; Grundansatz; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.	2	1	0
f24r	f24r.3	H	1	2	cthal	EXACT_WHOLE	ycthar cthal okol qotar ckhy	[ycthar:?] | [cthal:?] | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	[ycthar:?] | Kraut- oder Blattdroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	[ycthar:?]; Kraut- oder Blattdroge aus Rohdroge I; heißer Ansatzstoff; kalte Drogenfraktion I; Arzneikompositum am Gradanfang	2	1	0
f24v	f24v.4	H	1	2	sh	SH_ACTION	ydal sh okol okaiin odaiin dlos	[ydal:?] | [sh:?] | heißer Ansatzstoff | heiß, Grad III, im Ansatzrahmen | Zubereitungsdosis III | [dlos:?]	[ydal:?] | einweichen | heißer Ansatzstoff | heiß, Grad III, im Ansatzrahmen | Zubereitungsdosis III | [dlos:?]	[ydal:?]; einweichen; heißer Ansatzstoff; Ansatz auf Heizstufe III; Zubereitungsdosis III; [dlos:?]	3	2	0
f24v	f24v.5	H	1	3	tchar	EXACT_WHOLE	oeor oraiin tchar oro	[oeor:?] | Portion III | [tchar:?] | Ansatzportion	[oeor:?] | Portion III | erste Drogenfraktion abkühlen und trocknen | Ansatzportion	[oeor:?]; Portion III; erste Drogenfraktion abkühlen und trocknen; Ansatzportion	2	1	0
f28r	f28r.8	H	1	7	dsho	EXACT_WHOLE	oschotshl daiin okchey kol daiin shol dsho otaiin	[oschotshl:?] | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | [dsho:?] | kalt im Zubereitungsrahmen, Grad III	[oschotshl:?] | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	[oschotshl:?]; drei Maße; heiß-trockener Ansatz in der Mitte des Grades; heiß; nominal heißes Gut/Material; Stufe III; Feuchtgut; eine Dosis Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III	2	1	0
f29r	f29r.3	H	1	4	shear	EXACT_WHOLE	qokchy qoty kchaiin shear cthor dchor choly	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | [kchaiin:?] | [shear:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | [kchaiin:?] | erste Fraktion bis zur Mittelstufe einweichen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	heiß und angetrocknet; leicht gekühlt; [kchaiin:?]; erste Fraktion bis zur Mittelstufe einweichen; Drogenteil/-portion; Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand	2	1	0
f2r	f2r.4	H	1	5	dals	EXACT_WHOLE	aiidy chtod dy cphy dals chokaiin d	[aiidy:?] | [chtod:?] | Qualitäts-/Wertfeld geschlossen | [cphy:?] | [dals:?] | Trockenansatz, heiß auf Stufe III | Dosis	[aiidy:?] | [chtod:?] | Qualitäts-/Wertfeld geschlossen | [cphy:?] | eine Charge Rohdroge I abmessen | Trockenansatz, heiß auf Stufe III | Dosis	[aiidy:?]; [chtod:?]; [cphy:?]; eine Charge Rohdroge I abmessen; Trockenansatz, heiß auf Stufe III; Dosis	4	3	0
f2v	f2v.2	H	1	6	loeees	EXACT_WHOLE	kcho kchy sho shol qotcho loeees qoty chor daiin	Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | kühle, trockne und setze an | [loeees:?] | kalt am Anfang des Grades | Pflanzen-/Reproduktionsteil | Menge/Portion III	Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | kühle, trockne und setze an | Charge Holzdrogenansatz der letzten Stufe | kalt am Anfang des Grades | Pflanzen-/Reproduktionsteil | Menge/Portion III	Zubereitung: heiß und trocken; heiß und angetrocknet; feuchter Ansatz; Feuchtgut; kühle, trockne und setze an; Charge Holzdrogenansatz der letzten Stufe; leicht gekühlt; Pflanzenteil; Menge/Portion III	1	0	1
f30r	f30r.12	H	1	1	dcheey	EXACT_WHOLE	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	[dcheey:?] | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	eine Dosis vollständig trocknen und abschließen | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	eine Dosis vollständig trocknen und abschließen; Arzneikompositum in der Gradmitte; Arzneikompositum in der Gradmitte; drei Maße; [chkeaiin:?]; abgemessene Fraktion I; Pflanzenteil; [ychdain:?]	3	2	0
f30r	f30r.6	H	1	5	ro	EXACT_WHOLE	dchorol sho chor cho ro raiin dor chseeor dy	[dchorol:?] | feuchter Ansatz | Pflanzen-/Reproduktionsteil | Trockenansatz | [ro:?] | Wurzel, Typ/Charge III | miss eine Portion Droge ab | [chseeor:?] | Qualitäts-/Wertfeld geschlossen	[dchorol:?] | feuchter Ansatz | Pflanzen-/Reproduktionsteil | Trockenansatz | Wurzelansatz | Wurzel, Typ/Charge III | miss eine Portion Droge ab | [chseeor:?] | Qualitäts-/Wertfeld geschlossen	[dchorol:?]; feuchter Ansatz; Pflanzenteil; Trockenansatz; Wurzelansatz; Wurzel, Typ/Charge III; miss eine Portion Droge ab; [chseeor:?].	3	2	0
f31r	f31r.13	H	1	5	dals	EXACT_WHOLE	olsheor qoekedy otedy ykedy dals	[olsheor:?] | [qoekedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | erhitze hiervon bis zur Mittelstufe und schließe ab | [dals:?]	[olsheor:?] | [qoekedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | erhitze hiervon bis zur Mittelstufe und schließe ab | eine Charge Rohdroge I abmessen	[olsheor:?]; [qoekedy:?]; Ansatz auf mittlerer Kühlstufe abgeschlossen; erhitze hiervon bis zur Mittelstufe und schließe ab; eine Charge Rohdroge I abmessen	3	2	0
f31r	f31r.2	H	1	1	dcheey	EXACT_WHOLE	dcheey daiin okeedy qokees s aiin shekeey qef	[dcheey:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades, abgeschlossen | erhitze die Charge bis zur Endstufe | Samen-/Saatgutposten | Menge III | [shekeey:?] | [qef:?]	eine Dosis vollständig trocknen und abschließen | Grad-/Maßwert III | heißer Ansatz am Ende des Grades, abgeschlossen | erhitze die Charge bis zur Endstufe | Samen-/Saatgutposten | Menge III | [shekeey:?] | [qef:?]	eine Dosis vollständig trocknen und abschließen; drei Maße; Ansatz auf Heizendstufe abgeschlossen; erhitze die Charge bis zur Endstufe; Samen-/Saatgutposten; drei Teile; [shekeey:?]; [qef:?]	3	2	0
f32v	f32v.3	H	1	4	dsho	EXACT_WHOLE	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | Samen-/Saatgutposten | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | eine Dosis Feuchtansatz abmessen | Grad-/Maßwert II | Grad-/Maßwert III | Samen-/Saatgutposten | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Menge/Portion III; Arzneikompositum: trocken, Gradanfang; eine Dosis Feuchtansatz abmessen; zwei Maße; drei Maße; Samen-/Saatgutposten; heiß-feuchter Ansatz in der Gradmitte; [ka:?]	2	1	0
f34r	f34r.11	H	1	2	sh	SH_ACTION	qokeey sh kaldaiin cheky cthdaly otchedy chty s aiin	heiß am Ende des Grades | [sh:?] | [kaldaiin:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | [cthdaly:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken-kalt am Gradanfang | Samen-/Saatgutposten | Menge III	heiß am Ende des Grades | einweichen | [kaldaiin:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | [cthdaly:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken-kalt am Gradanfang | Samen-/Saatgutposten | Menge III	bis zur Heizendstufe; einweichen; [kaldaiin:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; [cthdaly:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; trocken-kalt am Gradanfang; Samen-/Saatgutposten; drei Teile	3	2	0
f34r	f34r.15	H	1	4	shek	SHEK_ACTION	sair chekar cheky shek cholchedy qokedy yk cheolchcthy	Samenfraktion II | erste bis zur Mittelstufe getrocknete und erhitzte Fraktion | bis zur mittleren Trockenstufe, dann leicht erhitzen | [shek:?] | [cholchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [yk:?] | [cheolchcthy:?]	Samenfraktion II | erste bis zur Mittelstufe getrocknete und erhitzte Fraktion | bis zur mittleren Trockenstufe, dann leicht erhitzen | bis zur Mittelstufe einweichen und erhitzen | [cholchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [yk:?] | [cheolchcthy:?]	Samenfraktion II; erste bis zur Mittelstufe getrocknete und erhitzte Fraktion; bis zur mittleren Trockenstufe, dann leicht erhitzen; bis zur Mittelstufe einweichen und erhitzen; [cholchedy:?]; bis zur mittleren Heizstufe gebracht; [yk:?]; [cheolchcthy:?]	4	3	0
f34v	f34v.6	H	1	2	shear	EXACT_WHOLE	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	[pchedar:?] | [shear:?] | heiß und trocken am Anfang des Grades, abgeschlossen | erhitze die Charge bis zur Endstufe | trockener Drogenstoff | [ypchdaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Wurzelholz | Drogenfraktion I | zwei Dosen bis zur Mittelstufe getrockneter Droge	[pchedar:?] | erste Fraktion bis zur Mittelstufe einweichen | heiß und trocken am Anfang des Grades, abgeschlossen | erhitze die Charge bis zur Endstufe | trockener Drogenstoff | [ypchdaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Wurzelholz | Drogenfraktion I | zwei Dosen bis zur Mittelstufe getrockneter Droge	[pchedar:?]; erste Fraktion bis zur Mittelstufe einweichen; heiß und angetrocknet; erhitze die Charge bis zur Endstufe; trockener Drogenstoff; [ypchdaiin:?]; bis zur mittleren Trockenstufe gebracht; Wurzelholz; Drogenfraktion I; zwei Dosen bis zur Mittelstufe getrockneter Droge	3	2	0
f38r	f38r.2	H	1	2	chodys	EXACT_WHOLE	okshey chodys ytoiin otaiin otaiin cthar	heiß-feuchter Ansatz in der Mitte des Grades | [chodys:?] | kühle hiervon einen Ansatz in Zubereitungsform III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	heiß-feuchter Ansatz in der Mitte des Grades | eine Charge Trockenansatz fertigstellen | kühle hiervon einen Ansatz in Zubereitungsform III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	heiß-feuchter Ansatz in der Mitte des Grades; eine Charge Trockenansatz fertigstellen; kühle hiervon einen Ansatz in Zubereitungsform III; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad III; CTH-Drogenfraktion I; Blatt-/Krautfraktion I	1	0	1
f39v	f39v.8	H	1	7	shek	SHEK_ACTION	oar aiin olkaiin olky dar ald shek chek qokchy dar ain	Drogenfraktion I im Ansatz | Menge III | heiße Drogenbasis, Stufe III | [olky:?] | abgemessene Fraktion I | [ald:?] | [shek:?] | [chek:?] | heiß und trocken am Anfang des Grades | abgemessene Fraktion I | Menge-/Klassenwert II	Drogenfraktion I im Ansatz | Menge III | heiße Drogenbasis, Stufe III | [olky:?] | abgemessene Fraktion I | [ald:?] | bis zur Mittelstufe einweichen und erhitzen | [chek:?] | heiß und trocken am Anfang des Grades | abgemessene Fraktion I | Menge-/Klassenwert II	Drogenfraktion I im Ansatz; drei Teile; Holzdrogenansatz auf Heizstufe III; [olky:?]; abgemessene Fraktion I; [ald:?]; bis zur Mittelstufe einweichen und erhitzen; [chek:?]; heiß und angetrocknet; abgemessene Fraktion I; zwei Teile	4	3	0
f3v	f3v.13	H	1	5	cthal	EXACT_WHOLE	shar shkaiin qokchy yty cthal chky	angefeuchtete Drogenfraktion I | [shkaiin:?] | heiß und trocken am Anfang des Grades | kühle hiervon leicht ab | [cthal:?] | getrocknete Droge leicht erhitzen	angefeuchtete Drogenfraktion I | [shkaiin:?] | heiß und trocken am Anfang des Grades | kühle hiervon leicht ab | Kraut- oder Blattdroge aus Rohdroge I | getrocknete Droge leicht erhitzen	angefeuchtete Drogenfraktion I; [shkaiin:?]; heiß und angetrocknet; kühle hiervon leicht ab; Kraut- oder Blattdroge aus Rohdroge I; getrocknete Droge leicht erhitzen	2	1	0
f42r	f42r.12	H	1	1	dcheey	EXACT_WHOLE	dcheey chol shol chokaiin choeky d dain dal	[dcheey:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Trockenansatz, heiß auf Stufe III | [choeky:?] | Dosis | Grad-/Maßwert II | abgemessene Rohstoffmenge I	eine Dosis vollständig trocknen und abschließen | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Trockenansatz, heiß auf Stufe III | [choeky:?] | Dosis | Grad-/Maßwert II | abgemessene Rohstoffmenge I	eine Dosis vollständig trocknen und abschließen; Trockengut; Feuchtgut; Trockenansatz, heiß auf Stufe III; [choeky:?]; Dosis; zwei Maße; abgemessene Rohstoffmenge I	2	1	0
f43r	f43r.2	H	1	12	dals	EXACT_WHOLE	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [ytedy:?] | Drogenfraktion I | trocken-kalte gebundene Form | abgemessene Fraktion I | [aiir:?] | [okaldy:?] | erste Fraktion Rohdroge I abmessen | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Grad-/Maßwert III | [dals:?]	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [ytedy:?] | Drogenfraktion I | trocken-kalte gebundene Form | abgemessene Fraktion I | [aiir:?] | [okaldy:?] | erste Fraktion Rohdroge I abmessen | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Grad-/Maßwert III | eine Charge Rohdroge I abmessen	Eintrag/Bezug: kalte Zubereitung, abgeschlossen; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; [ytedy:?]; Drogenfraktion I; trocken-kalte gebundene Form; abgemessene Fraktion I; [aiir:?]; [okaldy:?]; erste Fraktion Rohdroge I abmessen; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; drei Maße; eine Charge Rohdroge I abmessen	4	3	0
f44v	f44v.10	H	1	5	cthal	EXACT_WHOLE	lsho qokchy tshy cphaiin cthal kal	[lsho:?] | heiß und trocken am Anfang des Grades | kalt und feucht am Anfang des Grades | [cphaiin:?] | [cthal:?] | Rohstoffklasse I, heiß am Gradanfang	[lsho:?] | heiß und trocken am Anfang des Grades | kalt und feucht am Anfang des Grades | [cphaiin:?] | Kraut- oder Blattdroge aus Rohdroge I | Rohstoffklasse I, heiß am Gradanfang	[lsho:?]; heiß und angetrocknet; kalt und leicht angefeuchtet; [cphaiin:?]; Kraut- oder Blattdroge aus Rohdroge I; Rohstoff I, heiß am Gradanfang	3	2	0
f46r	f46r.11	H	1	9	shear	EXACT_WHOLE	pchdair shd shep daiin shdy oedy qopchdy ldy shear opdarshdy s yfchedy	[pchdair:?] | [shd:?] | [shep:?] | Grad-/Maßwert III | feucht am Anfang des Grades, abgeschlossen | [oedy:?] | nimm fertig getrocknetes Pulver | Holzdroge, fertig aufbereitet | [shear:?] | [opdarshdy:?] | Samen-/Saatgutposten | [yfchedy:?]	[pchdair:?] | [shd:?] | [shep:?] | Grad-/Maßwert III | feucht am Anfang des Grades, abgeschlossen | [oedy:?] | nimm fertig getrocknetes Pulver | Holzdroge, fertig aufbereitet | erste Fraktion bis zur Mittelstufe einweichen | [opdarshdy:?] | Samen-/Saatgutposten | [yfchedy:?]	[pchdair:?]; [shd:?]; [shep:?]; drei Maße; leicht angefeuchtet, abgeschlossen; [oedy:?]; nimm fertig getrocknetes Pulver; Holzdroge, fertig aufbereitet; erste Fraktion bis zur Mittelstufe einweichen; [opdarshdy:?]; Samen-/Saatgutposten; [yfchedy:?]	7	6	0
f46r	f46r.2	H	1	8	sh	SH_ACTION	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | Drogenportion | Feuchtzubereitung | [teoly:?] | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | feuchtes Arzneikompositum am Gradanfang	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | Drogenportion | Feuchtzubereitung | [teoly:?] | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | einweichen | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | feuchtes Arzneikompositum am Gradanfang	Samen/Saatgutzubereitung, Dosis III; [sheeoly:?]; Drogenportion; Feuchtzubereitung; [teoly:?]; Arzneikompositum: trocken, Gradanfang; drei Maße; einweichen; [sheet:?]; bis zur mittleren Einweichstufe gebracht; [xor:?]; drei Teile; feuchtes Arzneikompositum am Gradanfang	5	4	0
f46v	f46v.2	H	1	1	ytair	EXACT_WHOLE	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	[ytair:?] | Menge III | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht erhitzen und abschließen | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | fertiger, abgeseihter Auszug | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samendroge: Mengenklasse II | heißer Ansatz in der Mitte des Grades | kalten Ansatz fertigstellen | Grad-/Maßwert III	kühle hiervon die zweite Fraktion | Menge III | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht erhitzen und abschließen | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | fertiger, abgeseihter Auszug | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samendroge: Mengenklasse II | heißer Ansatz in der Mitte des Grades | kalten Ansatz fertigstellen | Grad-/Maßwert III	kühle hiervon die zweite Fraktion; drei Teile; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; Rohstoff-I-Ansatz leicht erhitzen und abschließen; drei Maße; bis zur mittleren Heizstufe gebracht; kalte Drogenfraktion I im Ansatz; Drogenfraktion I; fertiger Holzdrogenansatz; Ansatz auf mittlerer Kühlstufe abgeschlossen; Samendroge: Mengenklasse II; Ansatz bis zur mittleren Heizstufe; kalten Ansatz fertigstellen; drei Maße	1	0	1
f47r	f47r.11	H	1	1	dsho	EXACT_WHOLE	dsho cphy daiin daiiny	[dsho:?] | [cphy:?] | Grad-/Maßwert III | drei Teile abmessen und abschließen	eine Dosis Feuchtansatz abmessen | [cphy:?] | Grad-/Maßwert III | drei Teile abmessen und abschließen	eine Dosis Feuchtansatz abmessen; [cphy:?]; drei Maße; drei Teile abmessen und abschließen	2	1	0
f47v	f47v.1	H	1	6	sary	EXACT_WHOLE	psheot cheor cholsho chopchy sal sary	[psheot:?] | trockener Drogenteil | [cholsho:?] | [chopchy:?] | Saat-Rohstoff I | [sary:?]	[psheot:?] | trockener Drogenteil | [cholsho:?] | [chopchy:?] | Saat-Rohstoff I | erste Saatgutfraktion abschließen	[psheot:?]; trockener Drogenteil; [cholsho:?]; [chopchy:?]; Saat-Rohstoff I; erste Saatgutfraktion abschließen	4	3	0
f47v	f47v.13	H	1	5	dcheey	EXACT_WHOLE	dshy daiin chdlety chaiin dcheey otald	eine Dosis leicht angefeuchtete Droge | Grad-/Maßwert III | [chdlety:?] | trocken, Grad III | [dcheey:?] | [otald:?]	eine Dosis leicht angefeuchtete Droge | Grad-/Maßwert III | [chdlety:?] | trocken, Grad III | eine Dosis vollständig trocknen und abschließen | [otald:?]	eine Dosis leicht angefeuchtete Droge; drei Maße; [chdlety:?]; trocken, Grad III; eine Dosis vollständig trocknen und abschließen; [otald:?]	3	2	0
f47v	f47v.5	H	1	7	sary	EXACT_WHOLE	dsholy shees chor ody shy sy sary	[dsholy:?] | [shees:?] | Pflanzen-/Reproduktionsteil | fertiggestellter Ansatz | feucht am Anfang des Grades | Saatgut in Grundform | [sary:?]	[dsholy:?] | [shees:?] | Pflanzen-/Reproduktionsteil | fertiggestellter Ansatz | feucht am Anfang des Grades | Saatgut in Grundform | erste Saatgutfraktion abschließen	[dsholy:?]; [shees:?]; Pflanzenteil; fertiggestellter Ansatz; leicht angefeuchtet; Saatgut in Grundform; erste Saatgutfraktion abschließen	3	2	0
f48v	f48v.11	H	1	8	sary	EXACT_WHOLE	ykeedal chckhy ykal y tam or cheedls sary	[ykeedal:?] | Arzneikompositum: trocken, Gradanfang | Eintrag: heißer Rohstoff, Klasse I | ; hierzu: | [tam:?] | Drogenportion | [cheedls:?] | [sary:?]	[ykeedal:?] | Arzneikompositum: trocken, Gradanfang | Eintrag: heißer Rohstoff, Klasse I | ; hierzu: | [tam:?] | Drogenportion | [cheedls:?] | erste Saatgutfraktion abschließen	[ykeedal:?]; Arzneikompositum: trocken, Gradanfang; hierzu: heißer Rohstoff, Klasse I; hierzu: [tam:?]; Drogenportion; [cheedls:?]; erste Saatgutfraktion abschließen	4	3	0
