page	locus	edition	source_group_count	raw_grouped_line	ascii_fragment_count	current_clean_count	flat_matches_current	zero_fragment_groups	multi_fragment_groups
f81v	f81v.10	IT2a	8	polshy.oshyteed.qop.okeedy.otedy.okshedy.qoty.dairam	8	8	1	0	0
f81v	f81v.10	RF1b	9	polshy.oshytee@152;.qop.okee@152;y.ote@152;y.okshed@222;.qok@222;.dair,am	11	11	1	0	2
f81v	f81v.11	ZL3b	11	[y:?]shey.qokeey.okeey.oky.ykeey.qoky.oky.lky.olchy.ky.dsholyd	11	11	1	0	0
f81v	f81v.11	IT2a	10	oshey.qokeey.okeey.oky.ykeey.qoky.okylky.olchy.ky.dsholyd	10	10	1	0	0
f81v	f81v.11	RF1b	11	yshey.qokeey.okeey.oky.ykeey.qoky.oky,lky.olchy.ky.@152;sholyd	11	11	1	0	0
f81v	f81v.12	ZL3b	9	qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy	9	9	1	0	0
f81v	f81v.12	IT2a	9	qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy	9	9	1	0	0
f81v	f81v.12	RF1b	9	qol.ol.chdy.{ch'}e@152;y.qokedy.ote@152;y.chetedy.lkedey.ytedy	11	11	1	0	2
f81v	f81v.13	ZL3b	9	ykeshey.dch[s:]ed<!s above e>,ytedy.ytedy.dar.ykeda{iph}y.qoty.ykedy.okal	9	9	1	0	0
f81v	f81v.13	IT2a	10	ykecsey.dched.ytedy.ytedy.dar.ykeda.iphy.qoty.ykedy.okal	10	10	1	0	0
f81v	f81v.13	RF1b	9	yke{ch'}ey.@152;chsed.yte@152;y.yted@222;.dar.ykedacphy.qoty.yke@152;y.okal	11	11	1	0	2
f81v	f81v.14	ZL3b	8	dshedy.ykeedy.sheeky.daiin.okedy.qokeed.qokedy.lchpchdy	8	8	1	0	0
f81v	f81v.14	IT2a	8	dshedy.ykeedy.cseeky.daiin.okedy.qokeed.qokedy.lchpchdy	8	8	1	0	0
f81v	f81v.14	RF1b	8	dshedy.ykeedy.{ch'}eeky.daiin.okedy.qokeed.qokedy.lchpchdy	8	8	1	0	0
f81v	f81v.15	ZL3b	9	qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary	9	9	1	0	0
f81v	f81v.15	IT2a	9	qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary	9	9	1	0	0
f81v	f81v.15	RF1b	9	qokal.chedy.ol.sheey.salshcthdy.qopchedy.r.chedy.ltary	9	9	1	0	0
f81v	f81v.16	ZL3b	10	lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy	10	10	1	0	0
f81v	f81v.16	IT2a	10	lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy	10	10	1	0	0
f81v	f81v.16	RF1b	12	l,or.shedy.qoee@152;y.ol.chy.r,sh@152;y.lshedy.dar.chdy.pchdy	14	14	1	0	2
f81v	f81v.17	ZL3b	9	sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral	9	9	1	0	0
f81v	f81v.17	IT2a	9	sshkchdy.chedy.ol.shedy.qolchedy.qokain.shckhy.dl.ral	9	9	1	0	0
f81v	f81v.17	RF1b	9	sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral	9	9	1	0	0
f81v	f81v.18	ZL3b	10	qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky	10	10	1	0	0
f81v	f81v.18	IT2a	10	qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky	10	10	1	0	0
f81v	f81v.18	RF1b	10	qokch@152;y.chey.ol.cheky.ol.shedy.qoke@152;y.qokedy.chckhy.qoky	12	12	1	0	2
f81v	f81v.19	ZL3b	10	solkeey.ol.shedy.qokar.shckhy.d{ch'}edy.qokar.qokal.dol,chy	10	10	1	0	0
f81v	f81v.19	IT2a	10	solkeey.ol.shedy.qokar.sheckhy.dcsedy.qokar.qokal.dol.chy	10	10	1	0	0
f81v	f81v.19	RF1b	10	solkeey.ol.she@152;y.qokar.shckhy.d{ch'}edy.qokas.qokal.dol.chy	11	11	1	0	1
f81v	f81v.20	ZL3b	8	qocthey.chekal.chedy.qokedy.lshety.qoldy.ltedy.qotain	8	8	1	0	0
f81v	f81v.20	IT2a	8	qocthey.chekal.chody.qokedy.lshety.qoldy.ltedy.qotain	8	8	1	0	0
f81v	f81v.20	RF1b	8	qocthey.chekal.chedy.qoke@152;y.lshety.qoldy.lte@152;y.qotain	10	10	1	0	2
f81v	f81v.21	ZL3b	9	lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar	9	9	1	0	0
f81v	f81v.21	IT2a	9	lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar	9	9	1	0	0
f81v	f81v.21	RF1b	9	lsho.qokey.lshedy.lshe@152;y.chedy.qolky.lchedal.qol.otar	10	10	1	0	1
f81v	f81v.22	ZL3b	8	qokal.qol.oiin.cheey.dal.lchedy.chedy.salchtedytar	8	8	1	0	0
f81v	f81v.22	IT2a	9	qokal.qol.oiin.cheey.dal.lohedy.shedy.sal.chtedytar	9	9	1	0	0
f81v	f81v.22	RF1b	8	qokal.qol.oiin.chee@222;.dal.lchedy.chedy.salchtedytar	8	8	1	0	0
f81v	f81v.23	ZL3b	9	shol.qe[t:k]chy.ykaiin.olkain.shedy.qoky.dchedy.rol.olcthdy	9	9	1	0	0
f81v	f81v.23	IT2a	10	shol.qekchy.ykaiin.olkain.shedy.qoky.dchedy.rol.ol.cthdy	10	10	1	0	0
f81v	f81v.23	RF1b	10	shol.qekchy.ykaiin.olkain.{ch'}e@152;y.qoky.dchedy.rol.ol,cthdy	11	11	1	0	1
f81v	f81v.24	ZL3b	10	ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly	10	10	1	0	0
f81v	f81v.24	IT2a	10	ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly	10	10	1	0	0
f81v	f81v.24	RF1b	10	ytey.okche@152;y.qokal.okeey.qol.chee@152;y.sal.teol.dchd@222;.ly	12	12	1	0	2
f81v	f81v.25	ZL3b	12	oshedy.qotedy.sh[o:a]l.chedy.y,shchey.ol,chey.qol,chedy,tchd.oky	12	12	1	0	0
f81v	f81v.25	IT2a	11	oshedy.qotedy.shol.chedy.yshchey.ol.chey.qol.chedy.tchd.oky	11	11	1	0	0
f81v	f81v.25	RF1b	10	oshedy.qotedy.{ch'}ol.che@152;y.yshchey.ol.chey.qol.che@152;ytchd.oky	12	12	1	0	2
f81v	f81v.26	ZL3b	9	[?:q]ol.checholtar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol	9	9	1	0	0
f81v	f81v.26	IT2a	10	ol.chechol.tar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol	10	10	1	0	0
f81v	f81v.26	RF1b	10	qol.chechol,tar.@221;iin.oke@152;y.dal.{ch'}ey.olkeol.olkeedy.okeol	11	11	1	0	1
f81v	f81v.27	ZL3b	7	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal	7	7	1	0	0
f81v	f81v.27	IT2a	7	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal	7	7	1	0	0
f81v	f81v.27	RF1b	7	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal	7	7	1	0	0
f82r	f82r.8	ZL3b	10	qekeey.sheedy.qokedy.lcho,r.cheey.qokey.qotal.chedy.qoteor	10	10	1	0	0
f82r	f82r.8	IT2a	9	qokeey.sheedy.qokedy.lchor.cheey.qokey.qotal.chedy.qoteor	9	9	1	0	0
f82r	f82r.8	RF1b	9	qekeey.sheedy.qoke@152;y.lchor.cheey.qokey.qotal.che@152;y.qoteor	11	11	1	0	2
f82r	f82r.25	ZL3b	10	dol.qoesedy.sheea'l.sheedy.lshed.qockhey.lchedy.lar.sheey.ry	10	10	1	0	0
f82r	f82r.25	IT2a	10	dol.qoesedy.sheeerl.sheedy.lshed.qockhey.lchedy.lor.sheey.ry	10	10	1	0	0
f82r	f82r.25	RF1b	11	dol.qoese@152;@222;.sheeerl.sheedy.lshed.qo,ckhey.lchedy.lor.sheey.ry	11	11	1	0	0
f83r	f83r.9	ZL3b	9	pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qopshdy,qopy	9	9	1	0	0
f83r	f83r.9	IT2a	9	pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qofshdy.qopy	9	9	1	0	0
f83r	f83r.9	RF1b	9	pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qofshdy.qopy	9	9	1	0	0
f83r	f83r.10	ZL3b	13	olkeey.rchs.cheeb.ols.aiin.skal.dain.cthal,s,aiin.chky.lal.sam	13	13	1	0	0
f83r	f83r.10	IT2a	12	olkeey.rchs.cheen.ols.aiin.skal.dain.cthal.saiin.chky.lal.ram	12	12	1	0	0
f83r	f83r.10	RF1b	11	olkeey.rchs.cheeb.ols.aiin.skal.dain.cthalsaiin.chky.lal.sam	11	11	1	0	0
f83r	f83r.11	ZL3b	10	sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo	10	10	1	0	0
f83r	f83r.11	IT2a	10	sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo	10	10	1	0	0
f83r	f83r.11	RF1b	10	sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo	10	10	1	0	0
f83r	f83r.12	ZL3b	9	qockhol.sheckhy.otal.qokeal.sheckhdy.{ck}al.okedy.qokedy.qokal	9	9	1	0	0
f83r	f83r.12	IT2a	9	qockhol.sheckhy.otal.qokeal.cseckhdy.ckol.okedy.qokedy.qokal	9	9	1	0	0
f83r	f83r.12	RF1b	9	qockhol.sheckhy.@221;tal.qokeal.{ch'}eckhdy.{ck}@221;l.okedy.qokedy.qokal	9	9	1	0	0
f83r	f83r.13	ZL3b	10	salcheol.tar.shedy.s,altedy.sair.qokedy.q{cphh}edy.lchcphedy.ldar	10	10	1	0	0
f83r	f83r.13	IT2a	9	solcheol.tar.shedy.saltedy.sair.qokedy.qpchedy.lchcphedy.ldar	9	9	1	0	0
f83r	f83r.13	RF1b	11	solcheol.tar.shedy.s.altedy.s,air.qotedy.q{cphh}edy.lchcphedy.ldar	11	11	1	0	0
f83r	f83r.14	ZL3b	10	qokchedy.qokeedy.shedy.qokshedy.dal.lchedy.qokaiin.shcthy.dal.sy	10	10	1	0	0
f83r	f83r.14	IT2a	10	qokchedy.qokeedy.shedy.qokshedy.dal.lchedy.qokaiin.shcthy.dal.sy	10	10	1	0	0
f83r	f83r.14	RF1b	10	qokchedy.qokeedy.shedy.qok{ch'}edy.dal.lchedy.qokaiin.shcthy.dal.sy	10	10	1	0	0
f83r	f83r.15	ZL3b	9	saiin.shedal.shecthy.chey,tal.shcthy.dalchdy.qotchedy.lchedy	9	9	1	0	0
f83r	f83r.15	IT2a	9	saiin.shedal.shecthy.chey.tal.shcthy.dalchdy.qotchedy.lchedy	9	9	1	0	0
f83r	f83r.15	RF1b	9	saiin.shedal.shecthy.chey.tal.shcthy.dalchdy.qotche@152;y.lche@152;y	11	11	1	0	2
f83r	f83r.16	ZL3b	8	tchedy.qokchdy.cheedar.chldaiin.chedy.qokain.checthy.chealror	8	8	1	0	0
f83r	f83r.16	IT2a	8	tchedy.qokchdy.cheedar.chldaiin.chedy.qokain.checthy.chealror	8	8	1	0	0
f83r	f83r.16	RF1b	8	tchedy.qokchdy.cheedar.chldaiin.che@152;y.qokain.checthy.chealror	9	9	1	0	1
f83r	f83r.17	ZL3b	6	dche[o:?]kedy.lkeed.shckhey.ytaiin.shechy.schety	6	6	1	0	0
f83r	f83r.17	IT2a	7	dcheo.kedy.lkeed.shckhey.ytaiin.shechy.schety	7	7	1	0	0
f83r	f83r.17	RF1b	6	dcheokedy.lkeed.shckhey.ytaiin.shechy.schety	6	6	1	0	0
f83r	f83r.40	ZL3b	3	solchedy.olchedy.chedaiin	3	3	1	0	0
f83r	f83r.40	IT2a	3	solchedy.olchedy.chedaiin	3	3	1	0	0
f83r	f83r.40	RF1b	4	sol,chedy.olche@152;y.che@152;aiin	6	6	1	0	2
f83r	f83r.52	ZL3b	4	solkeey.qekey.raly.ol	4	4	1	0	0
f83r	f83r.52	IT2a	4	solkeey.qekey.raly.ol	4	4	1	0	0
f83r	f83r.52	RF1b	4	solkeey.qekey.raly.ol	4	4	1	0	0
f83r	f83r.53	ZL3b	4	solchkal.cheol.qotar.ol	4	4	1	0	0
f83r	f83r.53	IT2a	4	solchkal.cheol.qotar.ol	4	4	1	0	0
f83r	f83r.53	RF1b	4	solchkal.cheal.qotar.ol	4	4	1	0	0
f83r	f83r.54	ZL3b	5	daiin.ol.dain.chey.ldalor	5	5	1	0	0
f83r	f83r.54	IT2a	5	daiin.ol.dain.chey.ldalor	5	5	1	0	0
f83r	f83r.54	RF1b	5	daiin.ol.dain.chey.ldalor	5	5	1	0	0
f83r	f83r.55	ZL3b	3	sol.rtain.cthal	3	3	1	0	0
f83r	f83r.55	IT2a	3	sol.rtain.cthol	3	3	1	0	0
f83r	f83r.55	RF1b	4	sol.r,tain.cth@221;l	5	5	1	0	1
f88v	f88v.24	ZL3b	8	daiin.sheor.sheedy.daiin.sho{ikh}y.qokeody.do{ikh}y.dair	8	8	1	0	0
f88v	f88v.24	IT2a	8	daiin.sheor.sheedy.daiin.shoikhy.qokeody.doikhy.dair	8	8	1	0	0
f88v	f88v.24	RF1b	8	daiin.sheor.sheedy.daiin.sho{ikh}y.qokeo@152;y.do{ikh}y.dair	9	9	1	0	1
f95v1	f95v1.10	ZL3b	8	sain.sheyk.chody.k.chedain.chedaiin.otain.daiin	8	8	1	0	0
f95v1	f95v1.10	IT2a	7	sain.sheyk.chody.kchedaiin.chedaiin.otain.daiin	7	7	1	0	0
f95v1	f95v1.10	RF1b	8	sain.{ch'}eyk.chody.k.chedain.chedeiiin.otain.@152;aiin	8	8	1	0	0
