page	locus	kind	paragraph_start	paragraph_end	ivtff_raw	readings_json	origins_json
f77r	f77r.26	P	0	0	qoteedy.qokeedy.qokaiin.chcthy.lchedy.qokaly	"{""zl3b_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""it2a_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""rf1b_clean"": ""qoteedy qokee y qokaiin chcthy lche y qokaly""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.27	P	0	0	solchedy.qokain.okaiin.shedy.qokeedy.qotedy	"{""zl3b_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""it2a_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""rf1b_clean"": ""solche y qokain okaiin shedy qokeedy qotedy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.28	P	0	0	olchey.qotey.qokain.olcheedy.sar.lom	"{""zl3b_clean"": ""olchey qotey qokain olcheedy sar lom"", ""it2a_clean"": ""olchey qotey qokain olcheedy sar lom"", ""rf1b_clean"": ""olchey qotey qokain olcheedy sar lom""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.29	P	0	0	saiin.cheeol.qokeedy.qokeedy.qotal	"{""zl3b_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""it2a_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""rf1b_clean"": ""saiin cheeol qokeedy qokeedy qotal""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.30	P	0	0	qokaiin.chckhey.sa,iin.qolkain.cheeky.lol	"{""zl3b_clean"": ""qokaiin chckhey sa iin qolkain cheeky lol"", ""it2a_clean"": ""qokaiin chckhey saiin qolkain cheeky lol"", ""rf1b_clean"": ""qokaiin chckhey s aiin qolkain cheeky lol""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.31	P	0	0	qokain.chckhy.qokeey.qotedy.qotedy.qotary	"{""zl3b_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""it2a_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""rf1b_clean"": ""qokain chckhy qokeey qote y qotedy qotary""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.32	P	0	0	qor.ain.cheol.ol.chealor.cheey.qet[eiiin:aiin].d[a:y]ry	"{""zl3b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary"", ""it2a_clean"": ""qor ain cheol ol chealor cheey qetaiin dary"", ""rf1b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.33	P	0	0	daiin.chedy.qol,keedy.qoteeedy.sar.oiiiin.cheety.dy	"{""zl3b_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""it2a_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""rf1b_clean"": ""daiin chedy qol kee y qoteeedy sar iiiin cheety dy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.34	P	0	0	qokaiin.shedy.chedy.qolchedy.qokaiin.qokaiin.checkhy.raiin	"{""zl3b_clean"": ""qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin"", ""it2a_clean"": ""qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin"", ""rf1b_clean"": ""qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.35	P	0	0	solkeey.okaiin.chedy.qokain.sheedy.qokaiin.chedaiin.chealy	"{""zl3b_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""it2a_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""rf1b_clean"": ""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.36	P	0	0	dshedy.pchedy.qotain.chedy.d[o:a]lchl.qokeedy.qokol,olchey	"{""zl3b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""it2a_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""rf1b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.37	P	0	1	teeolain.chey.qoteedy.qokain.cheedy.cheey.lchedy<$>	"{""zl3b_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""it2a_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""rf1b_clean"": ""teeolain chey qotee y qokain cheedy cheey lche y""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f77r	f77r.39	P	0	0	olaiin.cheey.sheckhey.lsheey.qykaiin.sheedy.laiin	"{""zl3b_clean"": ""olaiin cheey sheckhey lsheey qykaiin sheedy laiin"", ""it2a_clean"": ""olaiin cheey sheckhey lsheey qykaiin sheedy laiin"", ""rf1b_clean"": ""olaiin cheey sheckhey lsheey qykaiin shee y laiin""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f81r	f81r.12	P	0	0	ychedy.tedy.ol.sheedy.qokeey.loly	"{""zl3b_clean"": ""ychedy tedy ol sheedy qokeey loly"", ""it2a_clean"": ""ychedy tedy ol sheedy qokeey loly"", ""rf1b_clean"": ""ychedy tedy ol sheedy qokeey loly""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f81r	f81r.14	P	0	0	qokechedy.qolsheedy.or,ain.arol.oeeedy	"{""zl3b_clean"": ""qokechedy qolsheedy or ain arol oeeedy"", ""it2a_clean"": ""qokechedy qol sheedy orain arol oeeedy"", ""rf1b_clean"": ""qokeche y qol ee y or ain arol oeee""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f81r	f81r.16	P	1	0	<%>polchdy.qopchol.qokor.olpchedy.opol.oraisy	"{""zl3b_clean"": ""polchdy qopchol qokor olpchedy opol oraisy"", ""it2a_clean"": ""polchdy qopchol qokor olpchedy opol oroiry"", ""rf1b_clean"": ""polch y qopchol qo or olpche y opol oraisy""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.17	P	0	0	y,checthy.okeedy.shey.qokedy.ol.ochedar	"{""zl3b_clean"": ""y checthy okeedy shey qokedy ol ochedar"", ""it2a_clean"": ""ychecthy okeedy shey qokedy ol ochedar"", ""rf1b_clean"": ""y checthy okeedy shey qokedy ol ochedar""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.18	P	0	0	osheedy.shedy.ol.shedy.okeedy.oror	"{""zl3b_clean"": ""osheedy shedy ol shedy okeedy oror"", ""it2a_clean"": ""osheedy shedy ol shedy okeedy orar"", ""rf1b_clean"": ""oshee y she y ol shedy okeedy orar""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.19	P	0	0	qokedy.sheedy.chedy.qoteedy.olam	"{""zl3b_clean"": ""qokedy sheedy chedy qoteedy olam"", ""it2a_clean"": ""qokedy sheedy chedy qoteedy olam"", ""rf1b_clean"": ""qokedy shee y chedy qoteedy ol am""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.20	P	0	0	qopchedy.qol.chedy.qokeey.odaiin.rain.daly	"{""zl3b_clean"": ""qopchedy qol chedy qokeey odaiin rain daly"", ""it2a_clean"": ""qopchedy qol chedy qokeey odaiin rain daly"", ""rf1b_clean"": ""qopchedy qol chedy qokeey odaiin rain aly""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.21	P	0	0	dshedy.qokal.olkeey.oteey.olshey.otey,lol	"{""zl3b_clean"": ""dshedy qokal olkeey oteey olshey otey lol"", ""it2a_clean"": ""dshedy qokal olkeey oteey olshey otey lol"", ""rf1b_clean"": ""dshedy qokal olkeey oteey olshey otey lol""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.22	P	0	0	qotal.chedy.qol.ol.daiin.ol,chedar.ol.oly	"{""zl3b_clean"": ""qotal chedy qol ol daiin ol chedar ol oly"", ""it2a_clean"": ""qotal chedy qol ol daiin ol chedar ol oly"", ""rf1b_clean"": ""qotal chedy qol ol daiin ol chedar ol oly""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.23	P	0	0	[ch:sh]ey.okain.sheckhy.soiin.chey.lchey	"{""zl3b_clean"": ""chey okain sheckhy soiin chey lchey"", ""it2a_clean"": ""chey okain sheckhy soiin chey lchey"", ""rf1b_clean"": ""chey okain sheckhy soiin chey lchey""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.24	P	0	0	par,ody.shecphy.cheol.qotaldar.otedy.oly	"{""zl3b_clean"": ""par ody shecphy cheol qotaldar otedy oly"", ""it2a_clean"": ""parody shecphy cheol qotal dar otedy oly"", ""rf1b_clean"": ""par ody shecphy cheol qotal ar otedy oly""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.25	P	0	0	sar.shedy.qol,otain.okair.okal.chedy.dy	"{""zl3b_clean"": ""sar shedy qol otain okair okal chedy dy"", ""it2a_clean"": ""sar shedy qol otain okais okal chedy dy"", ""rf1b_clean"": ""s r shedy qol otain okair okal chedy dy""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.26	P	0	0	pchedy.qokey.oteol.qol.sheor.shedy.qcthdys	"{""zl3b_clean"": ""pchedy qokey oteol qol sheor shedy qcthdys"", ""it2a_clean"": ""pchedy qokey oteol qol sheor shedy qcthdys"", ""rf1b_clean"": ""pchedy qokey oteol qol shear shedy qcthdys""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.27	P	0	0	sol.chedy.qokedy.olkedy.dol.qokchedy	"{""zl3b_clean"": ""sol chedy qokedy olkedy dol qokchedy"", ""it2a_clean"": ""sal chedy qokedy olkedy dol qokchedy"", ""rf1b_clean"": ""s l che y qoke y olkedy dol qokchedy""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.28	P	0	0	qokesdy.chedy.qokar.chey.taiin.otey.lchl	"{""zl3b_clean"": ""qokesdy chedy qokar chey taiin otey lchl"", ""it2a_clean"": ""qokesdy chedy qokar chey taiin otey lchl"", ""rf1b_clean"": ""qokesdy chedy qokar chey taiin otey lchl""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.29	P	0	0	y,sheedy.shy.chey.l,chcthy.ytar.olkaiin.ol	"{""zl3b_clean"": ""y sheedy shy chey l chcthy ytar olkaiin ol"", ""it2a_clean"": ""y sheedy shy chey lchcthy ytar olkaiin ol"", ""rf1b_clean"": ""ysheedy shy chey l chcthy ytar olkaiin ol""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv"", ""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.30	P	0	0	l.shedy.qokedy.sor.olkar.ol,kaiin.olkshdy	"{""zl3b_clean"": ""l shedy qokedy sor olkar ol kaiin olkshdy"", ""it2a_clean"": ""l shedy qokedy sor olkar olkaiin olkshdy"", ""rf1b_clean"": ""l e y qokedy sor olkar ol kaiin olkdy""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81r	f81r.31	P	0	1	sol,shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin<$>	"{""zl3b_clean"": ""sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin"", ""it2a_clean"": ""sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin"", ""rf1b_clean"": ""sol shedy ol lche y she shy olkedy ches ar or oraiiin""}"	"[""experiments/yolo/gdt819_written_predicate_boundary_review/artifacts/PARAGRAPHS.tsv""]"
f81v	f81v.8	P	0	0	ykol.or,shedy.sheedy.qolkeedy.daiin.dkain.cphedy.oldy	"{""zl3b_clean"": ""ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy"", ""it2a_clean"": ""ykol or shedy sheedy qol keedy daiin dkain cphedy oldy"", ""rf1b_clean"": ""yk ol or she y eedy qolkeedy aiin dkain cphedy ol y""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f81v	f81v.10	P	1	0	<%>polshy.[a:o]shyteed.qop.okeedy.otedy.okshedy.qoty.dairam	"{""zl3b_clean"": ""polshy ashyteed qop okeedy otedy okshedy qoty dairam"", ""it2a_clean"": ""polshy oshyteed qop okeedy otedy okshedy qoty dairam"", ""rf1b_clean"": ""polshy oshytee qop okee y ote y okshed qok dair am""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.11	P	0	0	[y:?]shey.qokeey.okeey.oky.ykeey.qoky.oky.lky.olchy.ky.dsholyd	"{""zl3b_clean"": ""yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd"", ""it2a_clean"": ""oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd"", ""rf1b_clean"": ""yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.12	P	0	0	qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy	"{""zl3b_clean"": ""qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy"", ""it2a_clean"": ""qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy"", ""rf1b_clean"": ""qol ol chdy e y qokedy ote y chetedy lkedey ytedy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.13	P	0	0	ykeshey.dch[s:]ed<!s above e>,ytedy.ytedy.dar.ykeda{iph}y.qoty.ykedy.okal	"{""zl3b_clean"": ""ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal"", ""it2a_clean"": ""ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal"", ""rf1b_clean"": ""ykeey chsed yte y yted dar ykedacphy qoty yke y okal""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.14	P	0	0	dshedy.ykeedy.sheeky.daiin.okedy.qokeed.qokedy.lchpchdy	"{""zl3b_clean"": ""dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy"", ""it2a_clean"": ""dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy"", ""rf1b_clean"": ""dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.15	P	0	0	qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary	"{""zl3b_clean"": ""qokal chedy ol sheey salshcthdy qofchedy r chedy ltary"", ""it2a_clean"": ""qokal chedy ol sheey salshcthdy qofchedy r chedy ltary"", ""rf1b_clean"": ""qokal chedy ol sheey salshcthdy qopchedy r chedy ltary""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.16	P	0	0	lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy	"{""zl3b_clean"": ""lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy"", ""it2a_clean"": ""lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy"", ""rf1b_clean"": ""l or shedy qoee y ol chy r sh y lshedy dar chdy pchdy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.17	P	0	0	sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral	"{""zl3b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral"", ""it2a_clean"": ""sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral"", ""rf1b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.18	P	0	0	qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky	"{""zl3b_clean"": ""qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky"", ""it2a_clean"": ""qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky"", ""rf1b_clean"": ""qokch y chey ol cheky ol shedy qoke y qokedy chckhy qoky""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.19	P	0	0	solkeey.ol.shedy.qokar.shckhy.d{ch'}edy.qokar.qokal.dol,chy	"{""zl3b_clean"": ""solkeey ol shedy qokar shckhy dedy qokar qokal dol chy"", ""it2a_clean"": ""solkeey ol shedy qokar sheckhy dcsedy qokar qokal dol chy"", ""rf1b_clean"": ""solkeey ol she y qokar shckhy dedy qokas qokal dol chy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.20	P	0	0	qocthey.chekal.chedy.qokedy.lshety.qoldy.ltedy.qotain	"{""zl3b_clean"": ""qocthey chekal chedy qokedy lshety qoldy ltedy qotain"", ""it2a_clean"": ""qocthey chekal chody qokedy lshety qoldy ltedy qotain"", ""rf1b_clean"": ""qocthey chekal chedy qoke y lshety qoldy lte y qotain""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.21	P	0	0	lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar	"{""zl3b_clean"": ""lsho qokey lshedy lshedy chedy qolky lchedal qol otar"", ""it2a_clean"": ""lsho qokey lshedy lshedy chedy qolky lchedal qol otar"", ""rf1b_clean"": ""lsho qokey lshedy lshe y chedy qolky lchedal qol otar""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.22	P	0	0	qokal.qol.oiin.cheey.dal.lchedy.chedy.salchtedytar	"{""zl3b_clean"": ""qokal qol oiin cheey dal lchedy chedy salchtedytar"", ""it2a_clean"": ""qokal qol oiin cheey dal lohedy shedy sal chtedytar"", ""rf1b_clean"": ""qokal qol oiin chee dal lchedy chedy salchtedytar""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.23	P	0	0	shol.qe[t:k]chy.ykaiin.olkain.shedy.qoky.dchedy.rol.olcthdy	"{""zl3b_clean"": ""shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy"", ""it2a_clean"": ""shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy"", ""rf1b_clean"": ""shol qekchy ykaiin olkain e y qoky dchedy rol ol cthdy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.24	P	0	0	ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly	"{""zl3b_clean"": ""ytey okchedy qokal okeey qol cheedy sal teol dchdy ly"", ""it2a_clean"": ""ytey okchedy qokal okeey qol cheedy sal teol dchdy ly"", ""rf1b_clean"": ""ytey okche y qokal okeey qol chee y sal teol dchd ly""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.25	P	0	0	oshedy.qotedy.sh[o:a]l.chedy.y,shchey.ol,chey.qol,chedy,tchd.oky	"{""zl3b_clean"": ""oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky"", ""it2a_clean"": ""oshedy qotedy shol chedy yshchey ol chey qol chedy tchd oky"", ""rf1b_clean"": ""oshedy qotedy ol che y yshchey ol chey qol che ytchd oky""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.26	P	0	0	[?:q]ol.checholtar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol	"{""zl3b_clean"": ""ol checholtar oiin okedy dal shey olkeol olkeedy okeol"", ""it2a_clean"": ""ol chechol tar oiin okedy dal shey olkeol olkeedy okeol"", ""rf1b_clean"": ""qol chechol tar iin oke y dal ey olkeol olkeedy okeol""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f81v	f81v.27	P	0	1	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal<$>	"{""zl3b_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal"", ""it2a_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal"", ""rf1b_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f82r	f82r.8	P	0	0	qekeey.sheedy.qokedy.lcho,r.cheey.qokey.qotal.chedy.qoteor	"{""zl3b_clean"": ""qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor"", ""it2a_clean"": ""qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor"", ""rf1b_clean"": ""qekeey sheedy qoke y lchor cheey qokey qotal che y qoteor""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f82r	f82r.25	P	0	0	dol.qoesedy.sheea'l.sheedy.lshed.qockhey.lchedy.lar.sheey.ry	"{""zl3b_clean"": ""dol qoesedy sheeal sheedy lshed qockhey lchedy lar sheey ry"", ""it2a_clean"": ""dol qoesedy sheeerl sheedy lshed qockhey lchedy lor sheey ry"", ""rf1b_clean"": ""dol qoese sheeerl sheedy lshed qo ckhey lchedy lor sheey ry""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f83r	f83r.9	P	1	0	<%>pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qopshdy,qopy	"{""zl3b_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy"", ""it2a_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy"", ""rf1b_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f83r	f83r.10	P	0	0	olkeey.rchs.cheeb.ols.aiin.skal.dain.cthal,s,aiin.chky.lal.sam	"{""zl3b_clean"": ""olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam"", ""it2a_clean"": ""olkeey rchs cheen ols aiin skal dain cthal saiin chky lal ram"", ""rf1b_clean"": ""olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f83r	f83r.11	P	0	0	sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo	"{""zl3b_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo"", ""it2a_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo"", ""rf1b_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv"", ""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTINUATION_CONTEXTS.tsv""]"
f83r	f83r.12	P	0	0	qockhol.sheckhy.otal.qokeal.sheckhdy.{ck}al.okedy.qokedy.qokal	"{""zl3b_clean"": ""qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal"", ""it2a_clean"": ""qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal"", ""rf1b_clean"": ""qockhol sheckhy tal qokeal eckhdy l okedy qokedy qokal""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f83r	f83r.13	P	0	0	salcheol.tar.shedy.s,altedy.sair.qokedy.q{cphh}edy.lchcphedy.ldar	"{""zl3b_clean"": ""salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar"", ""it2a_clean"": ""solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar"", ""rf1b_clean"": ""solcheol tar shedy s altedy s air qotedy qedy lchcphedy ldar""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
f83r	f83r.14	P	0	0	qokchedy.qokeedy.shedy.qokshedy.dal.lchedy.qokaiin.shcthy.dal.sy	"{""zl3b_clean"": ""qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy"", ""it2a_clean"": ""qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy"", ""rf1b_clean"": ""qokchedy qokeedy shedy qokedy dal lchedy qokaiin shcthy dal sy""}"	"[""experiments/yolo/gdt818_fixed_material_container_relation/artifacts/CONTEXTS.tsv""]"
