case_id	phase	statement_id	page	record	owner_or_station	event_count	surface_sequence	pre_617_controlled_backread_de	sharp_controlled_backread_de	original_readable_workshop_de	noun_address_components	noun_address_revision
C3	OPERATE_OR_APPLY	B3-S032	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	5	chedain chedy qotedaiin otaiin otedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: UMSETZEN · PORTION | UMSETZEN · DIES | DANACH · KURZ · MASS | DANACH · MASS | DANACH · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: UMSETZEN · PORTION | UMSETZEN · ARBEITSPOSTEN | DANACH · KURZ · SOLLMASS | DANACH · SOLLMASS | DANACH · KURZ; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	AIIN|Y	YES
C3	OPERATE_OR_APPLY	B3-S033	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	ldy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: WEITERLEITEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: WEITERLEITEN; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S034	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	6	soiiin checthy chety otaiin olsaly shedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ARBEITSGANG · STUFE | BEREIT · DIES | EINTRAGEN · DIES | DANACH · MASS | FORTSETZEN · ZIEL · DIES | ABSETZEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ARBEITSGANG · ARBEITSSTUFE | BEREIT · ARBEITSPOSTEN | EINTRAGEN · ARBEITSPOSTEN | DANACH · SOLLMASS | FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN | ABSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	AIIN|AL|IIN|Y	YES
C4	PREPARE_PRODUCT	H4-S001	f55v	H4	abgebildete breitblättrige rispige Pflanze	5	qokaiin chaiin ykain ykan ody	Bei abgebildete breitblättrige rispige Pflanze: ANSETZEN · MASS | MASS | DIES · ZUDOSIEREN · PORTION | DIES · ZUDOSIEREN · NACHPORTION | ARBEITSGANG; SCHLUSS.	Bei abgebildete breitblättrige rispige Pflanze: ANSETZEN · SOLLMASS | SOLLMASS | ARBEITSPOSTEN · ZUDOSIEREN · PORTION | ARBEITSPOSTEN · ZUDOSIEREN · NACHPORTION | ARBEITSGANG; SCHLUSS.	Den Pflanzenansatz nach Mass ansetzen, eine Portion und danach eine Nachportion zufuehren und den Mischgang schliessen.	AIIN|Y	YES
C4	PREPARE_PRODUCT	H4-S002	f55v	H4	abgebildete breitblättrige rispige Pflanze	3	daiin chedy talam	Bei abgebildete breitblättrige rispige Pflanze: MASS | UMSETZEN · DIES | VERWAHREN.	Bei abgebildete breitblättrige rispige Pflanze: SOLLMASS | UMSETZEN · ARBEITSPOSTEN | VERWAHREN.	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	AIIN|Y	YES
C4	PREPARE_PRODUCT	H4-S003	f55v	H4	abgebildete breitblättrige rispige Pflanze	4	ykaiin cheoar cheeky oldy	Bei abgebildete breitblättrige rispige Pflanze: DIES · ZUDOSIEREN · MASS | ABNEHMEN · KURZ · ARBEITSGANG · QUELLE | WAERMEN · LANG · DIES | FORTSETZEN; SCHLUSS.	Bei abgebildete breitblättrige rispige Pflanze: ARBEITSPOSTEN · ZUDOSIEREN · SOLLMASS | ABNEHMEN · KURZ · ARBEITSGANG · VORRAT | WAERMEN · LANG · ARBEITSPOSTEN | FORTSETZEN; SCHLUSS.	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	AIIN|AR|Y	YES
C4	PREPARE_PRODUCT	H4-S004	f55v	H4	abgebildete breitblättrige rispige Pflanze	6	aiin okal oltchy or y orain	Bei abgebildete breitblättrige rispige Pflanze: MASS | ANSETZEN · ZIEL | FORTSETZEN · EINTRAGEN · DIES | ANSATZ | DIES | ANSATZ · PORTION.	Bei abgebildete breitblättrige rispige Pflanze: SOLLMASS | ANSETZEN · ZIELSTELLE | FORTSETZEN · EINTRAGEN · ARBEITSPOSTEN | ANSATZ | ARBEITSPOSTEN | ANSATZ · PORTION.	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	AIIN|AL|Y	YES
C4	OPERATE_OR_APPLY	B4-S001	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	qokeedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · LANG; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S002	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	3	qolchey qokeey qokedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN · DIES | ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN · ARBEITSPOSTEN | ANSETZEN · LANG · ARBEITSPOSTEN | ANSETZEN · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	Y	YES
C4	OPERATE_OR_APPLY	B4-S003	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	7	chedy otal otchey qokeey qoky tol shedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: UMSETZEN · DIES | DANACH · ZIEL | DANACH · DIES | ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | ABSETZEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: UMSETZEN · ARBEITSPOSTEN | DANACH · ZIELSTELLE | DANACH · ARBEITSPOSTEN | ANSETZEN · LANG · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN | FORTSETZEN | ABSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	AL|Y	YES
C4	OPERATE_OR_APPLY	B4-S004	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	qokylddy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · DIES · BEFESTIGEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	Y	YES
C4	OPERATE_OR_APPLY	B4-S005	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	3	dain chedy qokeedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: PORTION | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: PORTION | UMSETZEN · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	Y	YES
C4	OPERATE_OR_APPLY	B4-S006	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shckhedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASS · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	CKH	YES
C4	OPERATE_OR_APPLY	B4-S007	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shckhedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASS · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	CKH	YES
C4	OPERATE_OR_APPLY	B4-S008	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	4	saiin cheeky sheey qokedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: MASS | WAERMEN · LANG · DIES | HALTEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: SOLLMASS | WAERMEN · LANG · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | ANSETZEN · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	AIIN|Y	YES
C4	OPERATE_OR_APPLY	B4-S009	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shedy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ABSETZEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ABSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S010	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	oldy	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN; SCHLUSS.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S011	f83r	B4	linke Hauptstation mit offenem Fransenlauf	7	saiin cheky okeeol okain chdy sol lkedy	Bei linke Hauptstation mit offenem Fransenlauf: MASS | WAERMEN · KURZ · DIES | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · DIES | FORTSETZEN | WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS.	Bei linke Hauptstation mit offenem Fransenlauf: SOLLMASS | WAERMEN · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · ARBEITSPOSTEN | FORTSETZEN | WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	AIIN|Y	YES
C4	OPERATE_OR_APPLY	B4-S012	f83r	B4	linke Hauptstation mit offenem Fransenlauf	1	lchedy	Bei linke Hauptstation mit offenem Fransenlauf: WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei linke Hauptstation mit offenem Fransenlauf: WEITERLEITEN · UMSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S013	f83r	B4	linke Hauptstation mit offenem Fransenlauf	2	qokol shedy	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS.	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S014	f83r	B4	linke Hauptstation mit offenem Fransenlauf	4	or chey qockhey dairydy	Bei linke Hauptstation mit offenem Fransenlauf: ANSATZ | DIES | ARBEITSGANG · DURCHLASS · KURZ · DIES | LAUF · DIES; SCHLUSS.	Bei linke Hauptstation mit offenem Fransenlauf: ANSATZ | ARBEITSPOSTEN | ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN | FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	AIR|CKH|Y	YES
C4	OPERATE_OR_APPLY	B4-S015	f83r	B4	linke Hauptstation mit offenem Fransenlauf	6	qokain shey kain chckhal solkey lchedy	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · PORTION | HALTEN · LANG · DIES | ZUDOSIEREN · PORTION | ABNEHMEN · DURCHLASS · ZIEL | AUFFANGEN · KURZ · DIES | WEITERLEITEN · UMSETZEN; SCHLUSS.	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · PORTION | HALTEN · LANG · ARBEITSPOSTEN | ZUDOSIEREN · PORTION | ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE | AUFFANGEN · KURZ · ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	AL|CKH|Y	YES
C4	OPERATE_OR_APPLY	B4-S016	f83r	B4	rechte Hauptstation mit S-Lauf und Mehrarmknoten	4	qolkain dal skar shedy	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: FORTSETZEN · ZUDOSIEREN · PORTION | ZIEL | ZUDOSIEREN · QUELLE | ABSETZEN; SCHLUSS.	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: FORTSETZEN · ZUDOSIEREN · PORTION | ZIELSTELLE | ZUDOSIEREN · VORRAT | ABSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	AL|AR	YES
C5	PREPARE_PRODUCT	H5-S001	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	9	chochor cho chodaly daiin sho kchol otchor choky dal	Bei abgebildete mehrköpfige stachelige Pflanze: GABE · ABNEHMEN · ANSATZ | GABE | GABE · ZIEL · DIES | MASS | GABE | ZUDOSIEREN · FORTSETZEN | DANACH · ABNEHMEN · ANSATZ | ANSETZEN · DIES | ZIEL.	Bei abgebildete mehrköpfige stachelige Pflanze: ZUTAT · ABNEHMEN · ANSATZ | ZUTAT | ZUTAT · ZIELSTELLE · ARBEITSPOSTEN | SOLLMASS | ZUTAT | ZUDOSIEREN · FORTSETZEN | DANACH · ABNEHMEN · ANSATZ | ANSETZEN · ARBEITSPOSTEN | ZIELSTELLE.	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	AIIN|AL|HO|Y	YES
C5	PREPARE_PRODUCT	H5-S002	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	schol choy choky cheeckhody	Bei abgebildete mehrköpfige stachelige Pflanze: WIEDERAUFNEHMEN | GABE · DIES | ANSETZEN · DIES | ABNEHMEN · LANG · DURCHLASS · ARBEITSGANG; SCHLUSS.	Bei abgebildete mehrköpfige stachelige Pflanze: WIEDERAUFNEHMEN | ZUTAT · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN | ABNEHMEN · LANG · DURCHLASSKANAL · ARBEITSGANG; SCHLUSS.	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	CKH|HO|Y	YES
C5	PREPARE_PRODUCT	H5-S003	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	sh cho kchey qokokchy	Bei abgebildete mehrköpfige stachelige Pflanze: HALTEN | GABE | ZUDOSIEREN · KURZ · DIES | ANSETZEN · ANSETZEN · DIES.	Bei abgebildete mehrköpfige stachelige Pflanze: HALTEN | ZUTAT | ZUDOSIEREN · KURZ · ARBEITSPOSTEN | ANSETZEN · ANSETZEN · ARBEITSPOSTEN.	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	HO|Y	YES
C5	PREPARE_PRODUCT	H5-S004	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	3	okchy chokcheo kchal	Bei abgebildete mehrköpfige stachelige Pflanze: ANSETZEN · DIES | ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG | ZUDOSIEREN · ZIEL.	Bei abgebildete mehrköpfige stachelige Pflanze: ANSETZEN · ARBEITSPOSTEN | ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG | ZUDOSIEREN · ZIELSTELLE.	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	AL|Y	YES
C5	PREPARE_PRODUCT	H5-S005	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	sho chokchy kchoar sotodan	Bei abgebildete mehrköpfige stachelige Pflanze: GABE | ANSETZEN · DIES | ZUDOSIEREN · GABE · QUELLE | DANACH · ARBEITSGANG · PORTION.	Bei abgebildete mehrköpfige stachelige Pflanze: ZUTAT | ANSETZEN · ARBEITSPOSTEN | ZUDOSIEREN · ZUTAT · VORRAT | DANACH · ARBEITSGANG · PORTION.	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	AR|HO|Y	YES
C5	PREPARE_PRODUCT	H5-S006	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	3	otchey keol daiin	Bei abgebildete mehrköpfige stachelige Pflanze: DANACH · DIES | ZUDOSIEREN · KURZ · FORTSETZEN | MASS.	Bei abgebildete mehrköpfige stachelige Pflanze: DANACH · ARBEITSPOSTEN | ZUDOSIEREN · KURZ · FORTSETZEN | SOLLMASS.	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	AIIN|Y	YES
C5	OPERATE_OR_APPLY	B5-S001	f83r	B5	linke Fransenstation im B5-Nachtrag	1	otchdy	Bei linke Fransenstation im B5-Nachtrag: DANACH · UMSETZEN; SCHLUSS.	Bei linke Fransenstation im B5-Nachtrag: DANACH · UMSETZEN; SCHLUSS.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	NONE	NO
C5	OPERATE_OR_APPLY	B5-S002	f83r	B5	linke Fransenstation im B5-Nachtrag	1	qokchdy	Bei linke Fransenstation im B5-Nachtrag: ANSETZEN · UMSETZEN; SCHLUSS.	Bei linke Fransenstation im B5-Nachtrag: ANSETZEN · UMSETZEN; SCHLUSS.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	NONE	NO
C5	OPERATE_OR_APPLY	B5-S003	f83r	B5	linke Fransenstation im B5-Nachtrag	9	shedal dal cheol lol chdal aiin sol daiiin chedy	Bei linke Fransenstation im B5-Nachtrag: ABSETZEN · ZIEL | ZIEL | FORTSETZEN | WEITERLEITEN · FORTSETZEN | UMSETZEN · ZIEL | MASS | FORTSETZEN | ZWEIT · STUFE | UMSETZEN · DIES.	Bei linke Fransenstation im B5-Nachtrag: ABSETZEN · ZIELSTELLE | ZIELSTELLE | FORTSETZEN | WEITERLEITEN · FORTSETZEN | UMSETZEN · ZIELSTELLE | SOLLMASS | FORTSETZEN | ZWEITMARKER · ARBEITSSTUFE | UMSETZEN · ARBEITSPOSTEN.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	AIIN|AL|DA|IIN|Y	YES
C6	OPERATE_OR_APPLY	B6-S001	f83r	B6	rechter S-Lauf im B6-Nachtrag	9	solkeey qekey raly ol daiin ol dain chey ldalor	Bei rechter S-Lauf im B6-Nachtrag: AUFFANGEN · LANG · DIES | KURZ · ZUDOSIEREN · KURZ · DIES | KUEHLEN · ZIEL · DIES | FORTSETZEN | MASS | FORTSETZEN | PORTION | DIES | WEITERLEITEN · ZIEL · ANSATZ.	Bei rechter S-Lauf im B6-Nachtrag: AUFFANGEN · LANG · ARBEITSPOSTEN | KURZ · ZUDOSIEREN · KURZ · ARBEITSPOSTEN | KUEHLEN · ZIELSTELLE · ARBEITSPOSTEN | FORTSETZEN | SOLLMASS | FORTSETZEN | PORTION | ARBEITSPOSTEN | WEITERLEITEN · ZIELSTELLE · ANSATZ.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	AIIN|AL|Y	YES
