paragraph	locus	group_index	raw	A	B	role_A	status	row_status
f24r|f24r.1-f24r.20	f24r.16	1	sham	feuchte Masse	feuchte Masse	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	2	okeal	[ungelesen: okeal]	[ungelesen: okeal]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.16	3	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	4	dam	Restmenge	Restmenge	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	5	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	1	sshey	[ungelesen: sshey]	[ungelesen: sshey]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.17	2	otam	Ansatzmasse	Ansatzmasse	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	3	sham	feuchte Masse	feuchte Masse	MATERIAL	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	4	cthoj	[ungelesen: cthoj]	[ungelesen: cthoj]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.17	5	oky	warm	warm	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	1	ycheol	danach	danach	LINK	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	2	chol	trocken	trocken	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	3	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	4	chol	trocken	trocken	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	5	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.19	1	yol	[ungelesen: yol]	[ungelesen: yol]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	2	kol	[ungelesen: kol]	[ungelesen: kol]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	3	chol	trocken	trocken	STATE	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.19	4	shom	[ungelesen: shom]	[ungelesen: shom]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	5	otacphy	[ungelesen: otacphy]	[ungelesen: otacphy]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.20	1	sam	[ungelesen: sam]	[ungelesen: sam]	OPEN	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.20	2	chorly	[ungelesen: chorly]	[ungelesen: chorly]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	1	qotol	kalter Ansatz	kalter Ansatz	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	2	choiin	[ungelesen: choiin]	[ungelesen: choiin]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	3	okchar	[ungelesen: okchar]	[ungelesen: okchar]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	4	dar	Teilmenge	Teilmenge	AMOUNT	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	5	oty	kühl	kühl	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	6	shoto	[ungelesen: shoto]	[ungelesen: shoto]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	7	dol	Portion	Portion	AMOUNT	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	8	py	[ungelesen: py]	[ungelesen: py]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	9	otytam	[ungelesen: otytam]	[ungelesen: otytam]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	1	?s	[ungelesen: ?s]	[ungelesen: ?s]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	2	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	3	cphor	[ungelesen: cphor]	[ungelesen: cphor]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	4	qok{cy}	[ungelesen: qok{cy}]	[ungelesen: qok{cy}]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	5	tod	kalter Rest	kalter Rest	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	6	ytchdy	[ungelesen: ytchdy]	[ungelesen: ytchdy]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	7	dy	fertig	fertig	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	8	dy	fertig	fertig	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	9	cheg	[ungelesen: cheg]	[ungelesen: cheg]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	1	tchtcho	[ungelesen: tchtcho]	[ungelesen: tchtcho]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	2	kchol	Trockenmaterial	Trockenmaterial	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.7	3	dshy	[ungelesen: dshy]	[ungelesen: dshy]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	4	o	und	und	LINK	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.7	5	tyol	[ungelesen: tyol]	[ungelesen: tyol]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	6	ytchom	[ungelesen: ytchom]	[ungelesen: ytchom]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	1	yksheor	[ungelesen: yksheor]	[ungelesen: yksheor]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	2	odal	abgemessener Anteil	abgemessener Anteil	AMOUNT	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	3	sho	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	4	dy	fertig	fertig	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	5	pchom	[ungelesen: pchom]	[ungelesen: pchom]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	6	otor	kühler Anteil	kühler Anteil	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	7	oa[iir:iin]	[ungelesen: oa[iir:iin]]	[ungelesen: oa[iir:iin]]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.9	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	2	cthy	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	3	chol	trocken	trocken	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	4	qokom	erwärme portionsweise	erwärme portionsweise	ACTION	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	5	sy	abgesetzt	abgesetzt	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	6	sa	[ungelesen: sa]	[ungelesen: sa]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.9	7	ykchom	[ungelesen: ykchom]	[ungelesen: ykchom]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	1	dshor	[ungelesen: dshor]	[ungelesen: dshor]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	2	otshy	[ungelesen: otshy]	[ungelesen: otshy]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	3	oky	warm	warm	STATE	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.10	4	tsholol	[ungelesen: tsholol]	[ungelesen: tsholol]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	5	ytchord	[ungelesen: ytchord]	[ungelesen: ytchord]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	1	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.11	2	chor	Blüten	Blüten	MATERIAL	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.11	3	ytchy	[ungelesen: ytchy]	[ungelesen: ytchy]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	4	doiin	[ungelesen: doiin]	[ungelesen: doiin]	OPEN	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	5	dcholdy	[ungelesen: dcholdy]	[ungelesen: dcholdy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	1	poldaiin	[ungelesen: poldaiin]	[ungelesen: poldaiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	2	shea	[ungelesen: shea]	[ungelesen: shea]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	3	teraiin	[ungelesen: teraiin]	[ungelesen: teraiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	4	otcho	[ungelesen: otcho]	[ungelesen: otcho]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	5	lkaiin	[ungelesen: lkaiin]	[ungelesen: lkaiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	6	os	zusammen	zusammen	DISTRIBUTIVE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	7	al	davon	davon	REFERENCE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	8	ody	Endprodukt	Endprodukt	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	9	qotar	abgeteilter Anteil	abgeteilter Anteil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	10	ytedy	[ungelesen: ytedy]	[ungelesen: ytedy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	11	daiin	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	1	ycheeytydaiin	[ungelesen: ycheeytydaiin]	[ungelesen: ycheeytydaiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	2	ykeeo	[ungelesen: ykeeo]	[ungelesen: ykeeo]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	3	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	4	shckhy	[ungelesen: shckhy]	[ungelesen: shckhy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	5	shoky	[ungelesen: shoky]	[ungelesen: shoky]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	6	oty	kühl	kühl	STATE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	7	oty	kühl	kühl	STATE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	8	otain	[ungelesen: otain]	[ungelesen: otain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	9	olkchdy	[ungelesen: olkchdy]	[ungelesen: olkchdy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	1	ychor	ferner	nimm	LINK	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	2	ar	Teil	Teil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	3	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	4	ytaly	[ungelesen: ytaly]	[ungelesen: ytaly]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	5	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	6	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	7	otal	kühles Ausgangsmaterial	kühles Ausgangsmaterial	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	8	ytar	weiterer Teil	weiterer Teil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	9	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	10	ytaiiil	[ungelesen: ytaiiil]	[ungelesen: ytaiiil]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	1	oar	Anteil davon	Anteil davon	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	2	ar	Teil	Teil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	3	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	4	okaiin	Dosis des Grundansatzes	Dosis des Grundansatzes	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	5	yteey	kühle erneut	kühle erneut	REPEAT_COOL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	6	ytaiin	weitere Dosis des kühlen Ansatzes	weitere Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	7	qokees	[ungelesen: qokees]	[ungelesen: qokees]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	8	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	9	yteey	kühle erneut	kühle erneut	REPEAT_COOL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	10	qotey	[ungelesen: qotey]	[ungelesen: qotey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	11	lkey	[ungelesen: lkey]	[ungelesen: lkey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	1	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	2	ykeey	erwärme erneut	erwärme erneut	REPEAT_ACTION	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	3	ykal	[ungelesen: ykal]	[ungelesen: ykal]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	4	chod	[ungelesen: chod]	[ungelesen: chod]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	5	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	6	oeey	[ungelesen: oeey]	[ungelesen: oeey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	7	teodkaiin	[ungelesen: teodkaiin]	[ungelesen: teodkaiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	8	otodaiin	[ungelesen: otodaiin]	[ungelesen: otodaiin]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	9	okain	[ungelesen: okain]	[ungelesen: okain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	1	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	2	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	3	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	4	okol	Grundansatz	Grundansatz	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	5	chokar	[ungelesen: chokar]	[ungelesen: chokar]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	6	sheol	feuchtes Gemenge	feuchtes Gemenge	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	7	qokar	erwärmter Anteil	erwärmter Anteil	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	8	cheey	zerreibe fein	zerreibe fein	ACTION	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	9	or	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	10	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	11	ody	Endprodukt	Endprodukt	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	1	oar	Anteil davon	Anteil davon	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	2	aiin	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	3	ykain	[ungelesen: ykain]	[ungelesen: ykain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	4	okal	Ausgangsmaterial	Ausgangsmaterial	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	5	kchody	[ungelesen: kchody]	[ungelesen: kchody]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	6	chckhy	[ungelesen: chckhy]	[ungelesen: chckhy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	7	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	8	olkar	[ungelesen: olkar]	[ungelesen: olkar]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	9	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	1	sair	[ungelesen: sair]	[ungelesen: sair]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	2	kain	[ungelesen: kain]	[ungelesen: kain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	3	ar	Teil	Teil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	4	alosheey	[ungelesen: alosheey]	[ungelesen: alosheey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	5	qoeey	[ungelesen: qoeey]	[ungelesen: qoeey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	6	lkesy	[ungelesen: lkesy]	[ungelesen: lkesy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	1	kodshol	[ungelesen: kodshol]	[ungelesen: kodshol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	2	otolsheeos	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	3	octhodaly	[ungelesen: octhodaly]	[ungelesen: octhodaly]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	4	opalepam	[ungelesen: opalepam]	[ungelesen: opalepam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	5	oepchksheey	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	6	qotodain	[ungelesen: qotodain]	[ungelesen: qotodain]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	7	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.1	8	oar	Anteil davon	Anteil davon	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	1	ycham	[ungelesen: ycham]	[ungelesen: ycham]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	2	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	3	chol	trocken	trocken	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	4	chotom	[ungelesen: chotom]	[ungelesen: chotom]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	5	cthodar	[ungelesen: cthodar]	[ungelesen: cthodar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	6	sheo	feuchte Zubereitung	feuchte Zubereitung	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	7	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	8	oteodal	[ungelesen: oteodal]	[ungelesen: oteodal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	9	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	10	ofchoshy	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	11	cthoshol	[ungelesen: cthoshol]	[ungelesen: cthoshol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	1	dsho	[ungelesen: dsho]	[ungelesen: dsho]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	2	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	3	dalody	[ungelesen: dalody]	[ungelesen: dalody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	4	ytchchy	[ungelesen: ytchchy]	[ungelesen: ytchchy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	5	dam	Restmenge	Restmenge	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	6	chody	getrocknetes Material	getrocknetes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	7	dal	Maß	Maß	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	8	ol	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	9	schodchy	[ungelesen: schodchy]	[ungelesen: schodchy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	10	qotchd	[ungelesen: qotchd]	[ungelesen: qotchd]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	1	sol	[ungelesen: sol]	[ungelesen: sol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	2	shotol	[ungelesen: shotol]	[ungelesen: shotol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	3	qokchodal	[ungelesen: qokchodal]	[ungelesen: qokchodal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	4	shody	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	5	chotol	[ungelesen: chotol]	[ungelesen: chotol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	6	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	7	otol	[ungelesen: otol]	[ungelesen: otol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	8	ytchdg	[ungelesen: ytchdg]	[ungelesen: ytchdg]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	1	ol	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	2	chody	getrocknetes Material	getrocknetes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	3	cfhol	[ungelesen: cfhol]	[ungelesen: cfhol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	4	dol	Portion	Portion	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	5	qokol	erwärmter Grundansatz	erwärmter Grundansatz	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	6	otodar	[ungelesen: otodar]	[ungelesen: otodar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	7	chodain	[ungelesen: chodain]	[ungelesen: chodain]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	1	tar	[ungelesen: tar]	[ungelesen: tar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	2	otor	kühler Anteil	kühler Anteil	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	3	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	4	cho	Inneres	Inneres	REGION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	5	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	6	chol	trocken	trocken	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	7	sheoees	[ungelesen: sheoees]	[ungelesen: sheoees]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	1	shor	Samen	Samen	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	2	shol	feucht	feucht	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	3	ody	Endprodukt	Endprodukt	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	4	cheodaiin	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	5	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	1	lor	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	2	sheeody	[ungelesen: sheeody]	[ungelesen: sheeody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.8	3	chodaiin	Dosis Q des Trockenmaterials	Dosis Q des Trockenmaterials	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	4	s	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	5	odar	[ungelesen: odar]	[ungelesen: odar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	1	shodam	[ungelesen: shodam]	[ungelesen: shodam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	2	okcheody	[ungelesen: okcheody]	[ungelesen: okcheody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	3	cthoctho'l	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	1	ychos	zerkleinere	zerkleinere	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	2	chey	prüfe	prüfe	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	3	keol	[ungelesen: keol]	[ungelesen: keol]	OPEN	UNREAD	recorded
