surface	occurrence_count	physical_pages	truth_recipe	revised_working_recipe	gdt528_rank	gdt528_revised_rank	gdt528_top1	gdt529_rank	gdt529_revised_rank	gdt529_top1	gdt529_top5	truth_gdt528_score	truth_square_feature	truth_gdt529_score	truth_square_trace	top1_gdt528_score	top1_square_feature	top1_gdt529_score	top1_square_trace	top1_alignment_trace	decision_change_class	working_policy
okedals	1	f66r	OK+AL+S	OK+AL+S	1	1	OK+AL+S	1	1	OK+AL+S	OK+AL+S | OK+E+D_ADDR+AL+S | OK+E+AL+S | OK+E+AL | OK+E+D_ADDR+AL+SH	6.417205445	0.000000000	5.488854965	NO_TERMINAL_M	6.417205445	0.000000000	5.488854965	NO_TERMINAL_M	ok=>ok~OK@edit0+alias0.000 | edal=>dal~AL@edit1+alias0.273 | s=>s~S@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
okedam	1	f31r	OK+E+D_ADDR+AM_ADDR	OK+E+D_ADDR+AM_ADDR	1	1	OK+E+D_ADDR+AM_ADDR	1	1	OK+E+D_ADDR+AM_ADDR	OK+E+D_ADDR+AM_ADDR | OK+E+DA+AM_ADDR | OK+E+AM_ADDR | OK+E+DY | OK+AM_ADDR	4.774480648	0.000000000	4.774480648	NO_EXACT_M_LESS_BASE	4.774480648	0.000000000	4.774480648	NO_EXACT_M_LESS_BASE	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | am=>am~AM_ADDR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
okoy	1	f20v	OK+O+Y	OK+O+Y	1	1	OK+O+Y	1	1	OK+O+Y	OK+O+Y | O+K+O+Y | O+OK+Y | OK+O+D_ADDR+Y	2.268247658	0.000000000	2.268247658	NO_TERMINAL_M	2.268247658	0.000000000	2.268247658	NO_TERMINAL_M	ok=>ok~OK@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
olsheor	1	f31r	OL+SH+E+OR	OL+SH+E+OR	1	1	OL+SH+E+OR	1	1	OL+SH+E+OR	OL+SH+E+OR | O+L+SH+E+OR | OL+SH+E+O+R | OL+K+E+OR | OL+E+OR	3.968831649	0.000000000	3.968831649	NO_TERMINAL_M	3.968831649	0.000000000	3.968831649	NO_TERMINAL_M	ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | or=>or~OR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
otalor	1	f66r	OT+AL+OR	OT+AL+OR	1	1	OT+AL+OR	1	1	OT+AL+OR	OT+AL+OR | OT+L+OR | O+L+AL+OR | OT+AL+O+R | O+T+AL+OR	3.084508197	0.000000000	3.084508197	NO_TERMINAL_M	3.084508197	0.000000000	3.084508197	NO_TERMINAL_M	ot=>ot~OT@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | or=>or~OR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
otcheo	1	f66r	OT+CH+E+O	OT+CH+E+O	1	1	OT+CH+E+O	1	1	OT+CH+E+O	OT+CH+E+O | OT+CH+E+O+D_ADDR | OT+E+O | OT+LOCAL_C+E+O | OT+CH+SH+E+O	0.760859050	0.000000000	0.760859050	NO_TERMINAL_M	0.760859050	0.000000000	0.760859050	NO_TERMINAL_M	ot=>ot~OT@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
oteochey	1	f66r	OT+E+O+CH+E+Y	OT+E+O+CH+E+Y	1	1	OT+E+O+CH+E+Y	1	1	OT+E+O+CH+E+Y	OT+E+O+CH+E+Y | OT+E+O+LOCAL_C+E+Y | OT+E+O+Y | OT+E+O+LOCAL_C+SH+E+Y | OT+E+O+CH+Y	4.595359433	0.000000000	4.595359433	NO_TERMINAL_M	4.595359433	0.000000000	4.595359433	NO_TERMINAL_M	ot=>ot~OT@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
p	1	f66r	P	P	1	1	P	1	1	P	P	2.429767297	0.000000000	2.429767297	NO_TERMINAL_M	2.429767297	0.000000000	2.429767297	NO_TERMINAL_M	p=>p~P@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
pchof	1	f66r	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F	1	1	P+CH+O+LOCAL_CHAR_F	1	1	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F | P+LOCAL_C+O+LOCAL_CHAR_F | P+O+LOCAL_CHAR_F | O+P+CH+LOCAL_CHAR_F | P+CH+SH+O+LOCAL_CHAR_F	3.724625272	0.000000000	3.724625272	NO_TERMINAL_M	3.724625272	0.000000000	3.724625272	NO_TERMINAL_M	p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
pdaiin	1	f66r	P+AIIN	P+AIIN	1	1	P+AIIN	1	1	P+AIIN	P+AIIN | P+D_ADDR+AIIN | P+DA+AIIN | P+DA+IIN | P+D_ADDR+IIN	4.213988083	0.000000000	4.213988083	NO_TERMINAL_M	4.213988083	0.000000000	4.213988083	NO_TERMINAL_M	p=>p~P@edit0+alias0.000 | daiin=>daiin~AIIN@edit0+alias0.284	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
pofochey	1	f20v	P+O+LOCAL_CHAR_F+O+CH+E+Y	P+O+LOCAL_CHAR_F+O+CH+E+Y	1	1	P+O+LOCAL_CHAR_F+O+CH+E+Y	1	1	P+O+LOCAL_CHAR_F+O+CH+E+Y	P+O+LOCAL_CHAR_F+O+CH+E+Y | P+O+LOCAL_CHAR_F+O+LOCAL_C+E+Y | P+O+LOCAL_CHAR_F+O+Y | O+P+LOCAL_CHAR_F+O+CH+E+Y | P+O+LOCAL_CHAR_F+O+CH+Y	7.013062121	0.000000000	7.013062121	NO_TERMINAL_M	7.013062121	0.000000000	7.013062121	NO_TERMINAL_M	p=>p~P@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
psheody	1	f66r	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y	1	1	P+SH+E+O+D_ADDR+Y	1	1	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y | P+SH+E+O+DY | P+SH+E+O+Y | P+E+O+DY | P+SH+E+O+D_ADDR+DY	4.633859009	0.000000000	4.633859009	NO_TERMINAL_M	4.633859009	0.000000000	4.633859009	NO_TERMINAL_M	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
pydaiin	1	f4r	P+Y+D_ADDR+AIIN	P+Y+D_ADDR+AIIN	1	1	P+Y+D_ADDR+AIIN	1	1	P+Y+D_ADDR+AIIN	P+Y+D_ADDR+AIIN | P+Y+AIIN | P+Y+D_ADDR+IIN | P+Y+A_ADDR+AIIN | P+Y+DA+AIIN	3.404179395	0.000000000	3.404179395	NO_TERMINAL_M	3.404179395	0.000000000	3.404179395	NO_TERMINAL_M	p=>p~P@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qef	1	f31r	E+LOCAL_CHAR_F	E+LOCAL_CHAR_F	2	2	CARRIER_Q+E+LOCAL_CHAR_F	2	2	CARRIER_Q+E+LOCAL_CHAR_F	CARRIER_Q+E+LOCAL_CHAR_F | E+LOCAL_CHAR_F | CARRIER_Q+D_ADDR | CARRIER_Q+CH+E+LOCAL_CHAR_F	6.500320762	0.000000000	6.500320762	NO_TERMINAL_M	4.222664372	0.000000000	4.222664372	NO_TERMINAL_M	q=>q~CARRIER_Q@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT528_ERROR_UNCHANGED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qocthedy	1	f66r	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q+O+CH+T+E+Y	1	1	CARRIER_Q+O+CH+T+E+Y	1	1	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q+O+CH+T+E+Y | CARRIER_Q+O+CH+T+E+DY | O+CH+T+E+DY | CARRIER_Q+O+CH+T+E+D_ADDR+Y | O+CH+T+E+D_ADDR+Y	7.602787574	0.000000000	4.954814717	NO_TERMINAL_M	7.602787574	0.000000000	4.954814717	NO_TERMINAL_M	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qoekedy	1	f31r	CARRIER_Q+O+E+K+E+DY	CARRIER_Q+O+E+K+E+DY	1	1	CARRIER_Q+O+E+K+E+DY	1	1	CARRIER_Q+O+E+K+E+DY	CARRIER_Q+O+E+K+E+DY | O+E+K+E+DY | CARRIER_Q+O+E+K+E+D_ADDR+Y | O+E+K+E+D_ADDR+Y | CARRIER_Q+O+E+K+E+Y	4.012847839	0.000000000	4.012847839	NO_TERMINAL_M	4.012847839	0.000000000	4.012847839	NO_TERMINAL_M	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokaiir	1	f66r	OK+IIN+R	OK+IIN+R	1	1	OK+IIN+R	1	1	OK+IIN+R	OK+IIN+R | OK+AIIN+R | CARRIER_Q+OK+IIN+R | OK+A_ADDR+IIN+R | OK+LOCAL_CHAR_I+R	6.170661890	0.000000000	6.170661890	NO_TERMINAL_M	6.170661890	0.000000000	6.170661890	NO_TERMINAL_M	qok=>qok~OK@edit0+alias0.250 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokchey	1	f66r	OK+CH+E+Y	OK+CH+E+Y	1	1	OK+CH+E+Y	1	1	OK+CH+E+Y	OK+CH+E+Y | OK+Y | OK+E+Y | OK+LOCAL_C+E+Y | CARRIER_Q+OK+CH+E+Y	5.415081545	0.000000000	5.415081545	NO_TERMINAL_M	5.415081545	0.000000000	5.415081545	NO_TERMINAL_M	qok=>qok~OK@edit0+alias0.250 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokee	1	f31r	OK+EE	OK+EE	1	1	OK+EE	1	1	OK+EE	OK+EE | CARRIER_Q+OK+EE | OK+E+E | O+K+EE | OK+SH+EE	2.134237922	0.000000000	2.134237922	NO_TERMINAL_M	2.134237922	0.000000000	2.134237922	NO_TERMINAL_M	qokee=>qokee~OK+EE@edit0+alias0.250	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokeedar	1	f66r	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR	1	1	OK+EE+D_ADDR+AR	1	1	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR | OK+EE+AR | CARRIER_Q+OK+EE+D_ADDR+AR | OK+EE+DA+R | CARRIER_Q+OK+EE+AR	3.867433011	0.000000000	3.867433011	NO_TERMINAL_M	3.867433011	0.000000000	3.867433011	NO_TERMINAL_M	qokee=>qokee~OK+EE@edit0+alias0.250 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokees	2	f31r|f66r	OK+EE+S	OK+EE+S	1	1	OK+EE+S	1	1	OK+EE+S	OK+EE+S | OK+EE | CARRIER_Q+OK+EE+S | OK+EE+SH | CARRIER_Q+OK+EE	2.404932737	0.000000000	2.404932737	NO_TERMINAL_M	2.404932737	0.000000000	2.404932737	NO_TERMINAL_M	qokee=>qokee~OK+EE@edit0+alias0.250 | s=>s~S@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qokshd	1	f66r	OK+SH+D_ADDR	OK+SH+D_ADDR	1	1	OK+SH+D_ADDR	1	1	OK+SH+D_ADDR	OK+SH+D_ADDR | CARRIER_Q+OK+SH+D_ADDR | OK+D_ADDR | OK+SH+SH+D_ADDR | OK+O+D_ADDR	3.205878466	0.000000000	3.205878466	NO_TERMINAL_M	3.205878466	0.000000000	3.205878466	NO_TERMINAL_M	qok=>qok~OK@edit0+alias0.250 | sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qolsa	1	f66r	OL+S+A_ADDR	OL+S+A_ADDR	1	1	OL+S+A_ADDR	1	1	OL+S+A_ADDR	OL+S+A_ADDR | OL+S | OL+A_ADDR | CARRIER_Q+OL+S+A_ADDR | CARRIER_Q+OL+S	4.613307089	0.000000000	4.613307089	NO_TERMINAL_M	4.613307089	0.000000000	4.613307089	NO_TERMINAL_M	qol=>qol~OL@edit0+alias0.254 | s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qopaiin	1	f66r	CARRIER_Q+O+P+AIIN	CARRIER_Q+O+P+AIIN	1	1	CARRIER_Q+O+P+AIIN	1	1	CARRIER_Q+O+P+AIIN	CARRIER_Q+O+P+AIIN | O+P+AIIN | CARRIER_Q+O+P+A_ADDR+AIIN | CARRIER_Q+O+P+A_ADDR+IIN | O+P+E+AIIN	3.391835090	0.000000000	3.391835090	NO_TERMINAL_M	3.391835090	0.000000000	3.391835090	NO_TERMINAL_M	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qotchoiin	1	f4r	OT+CH+O+IIN	OT+CH+O+IIN	1	1	OT+CH+O+IIN	1	1	OT+CH+O+IIN	OT+CH+O+IIN | OT+O+IIN | CARRIER_Q+OT+CH+O+IIN | OT+LOCAL_C+O+IIN | OT+CH+O+AIIN	4.347497192	0.000000000	4.347497192	NO_TERMINAL_M	4.347497192	0.000000000	4.347497192	NO_TERMINAL_M	qot=>qot~OT@edit0+alias0.253 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qotedal	1	f66r	OT+E+AL	OT+E+AL	1	1	OT+E+AL	1	1	OT+E+AL	OT+E+AL | OT+E+D_ADDR+AL | OT+AL | CARRIER_Q+OT+E+AL | CARRIER_Q+OT+E+D_ADDR+AL	4.462661087	0.000000000	4.462661087	NO_TERMINAL_M	4.462661087	0.000000000	4.462661087	NO_TERMINAL_M	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qoteeod	1	f66r	OT+EE+O+D_ADDR	OT+EE+O+D_ADDR	1	1	OT+EE+O+D_ADDR	1	1	OT+EE+O+D_ADDR	OT+EE+O+D_ADDR | CARRIER_Q+OT+EE+O+D_ADDR | OT+EE+S+O+D_ADDR | OT+E+E+O+D_ADDR | O+OT+EE+D_ADDR	2.957232895	0.000000000	2.957232895	NO_TERMINAL_M	2.957232895	0.000000000	2.957232895	NO_TERMINAL_M	qot=>qot~OT@edit0+alias0.253 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qoteoly	1	f66r	OT+E+OL+Y	OT+E+OL+Y	1	1	OT+E+OL+Y	1	1	OT+E+OL+Y	OT+E+OL+Y | CARRIER_Q+OT+E+OL+Y | OT+E+O+L+Y | OT+E+D_ADDR+OL+Y | O+E+OL+Y	2.743607755	0.000000000	2.743607755	NO_TERMINAL_M	2.743607755	0.000000000	2.743607755	NO_TERMINAL_M	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
qotesy	1	f66r	OT+E+S+Y	OT+E+S+Y	1	1	OT+E+S+Y	1	1	OT+E+S+Y	OT+E+S+Y | OT+E+Y | CARRIER_Q+OT+E+S+Y | OT+E+D_ADDR+Y | CARRIER_Q+OT+E+Y	1.450378556	0.000000000	1.450378556	NO_TERMINAL_M	1.450378556	0.000000000	1.450378556	NO_TERMINAL_M	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
rals	1	f66r	R+AL+S	R+AL+S	1	1	R+AL+S	1	1	R+AL+S	R+AL+S | R+A_ADDR+L | R+AL+SH | AR+AL+S | R+A_ADDR+L+S	3.873455058	0.000000000	2.945104578	NO_TERMINAL_M	3.873455058	0.000000000	2.945104578	NO_TERMINAL_M	r=>r~R@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
raral	1	f66r	R+AR+AL	R+AR+AL	1	1	R+AR+AL	1	1	R+AR+AL	R+AR+AL | AR+R+AL | R+D_ADDR+AR+AL | R+A_ADDR+R+AL | AR+AR+AL	3.621680494	0.000000000	3.621680494	NO_TERMINAL_M	3.621680494	0.000000000	3.621680494	NO_TERMINAL_M	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
rary	1	f66r	R+AR+Y	R+AR+Y	1	1	R+AR+Y	1	1	R+AR+Y	R+AR+Y | AR+R+Y | AR+AR+Y | R+D_ADDR+AR+Y | R+A_ADDR+R+Y	3.172556463	0.000000000	3.172556463	NO_TERMINAL_M	3.172556463	0.000000000	3.172556463	NO_TERMINAL_M	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
rotaiin	1	f66r	R+OT+AIIN	R+OT+AIIN	1	1	R+OT+AIIN	1	1	R+OT+AIIN	R+OT+AIIN | R+OT+IIN | AR+OT+AIIN | R+OT+AIN | R+O+T+AIIN	3.209997235	0.000000000	3.209997235	NO_TERMINAL_M	3.209997235	0.000000000	3.209997235	NO_TERMINAL_M	r=>r~R@edit0+alias0.000 | ot=>ot~OT@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
saiis	1	f31r	S+IIN+S	S+IIN+S	3	3	S+A_ADDR+IIN+S	3	3	S+A_ADDR+IIN+S	S+A_ADDR+IIN+S | S+AIIN+S | S+IIN+S | S+LOCAL_CHAR_I+S | S+A_ADDR+LOCAL_CHAR_I+S	7.398819307	0.000000000	7.398819307	NO_TERMINAL_M	6.744438423	0.000000000	6.744438423	NO_TERMINAL_M	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000	GDT528_ERROR_UNCHANGED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
salf	1	f66r	S+AL+LOCAL_CHAR_F	S+AL+LOCAL_CHAR_F	1	1	S+AL+LOCAL_CHAR_F	1	1	S+AL+LOCAL_CHAR_F	S+AL+LOCAL_CHAR_F | SH+AL+LOCAL_CHAR_F | S+A_ADDR+L+LOCAL_CHAR_F | S+L+LOCAL_CHAR_F | S+A_ADDR+AL+LOCAL_CHAR_F	3.342696192	0.000000000	3.342696192	NO_TERMINAL_M	3.342696192	0.000000000	3.342696192	NO_TERMINAL_M	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
saly	1	f66r	S+AL+Y	S+AL+Y	1	1	S+AL+Y	1	1	S+AL+Y	S+AL+Y | AL+Y | SH+AL+Y | S+A_ADDR+AL+Y | S+L+Y	0.307537505	0.000000000	0.307537505	NO_TERMINAL_M	0.307537505	0.000000000	0.307537505	NO_TERMINAL_M	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
shain	2	f20v|f4r	SH+AIN	SH+AIN	1	1	SH+AIN	1	1	SH+AIN	SH+AIN | S+SH+AIN | SH+A_ADDR+AIN | SH+SH+AIN | SH+A_ADDR+IIN	2.696775661	0.000000000	2.696775661	NO_TERMINAL_M	2.696775661	0.000000000	2.696775661	NO_TERMINAL_M	sh=>sh~SH@edit0+alias0.000 | ain=>ain~AIN@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
shckhar	1	f66r	SH+CH+K+AR	SH+CH+K+AR	1	1	SH+CH+K+AR	1	1	SH+CH+K+AR	SH+CH+K+AR | SH+LOCAL_C+K+AR | SH+CH+K+SH+AR | S+SH+CH+K+AR | SH+CH+K+A_ADDR+R	3.280867875	0.000000000	3.280867875	NO_TERMINAL_M	3.280867875	0.000000000	3.280867875	NO_TERMINAL_M	shckh=>shckh~SH+CH+K@edit0+alias0.500 | ar=>ar~AR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
shckheody	1	f66r	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY	1	1	SH+CH+K+E+O+DY	1	1	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY | SH+CH+K+E+O+D_ADDR+Y | SH+CH+K+E+O+Y | SH+CH+K+E+O+R | S+SH+CH+K+E+O+DY	5.074495848	0.000000000	5.074495848	NO_TERMINAL_M	5.074495848	0.000000000	5.074495848	NO_TERMINAL_M	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
shd	1	f20v	SH+D_ADDR	SH+D_ADDR	1	1	SH+D_ADDR	1	1	SH+D_ADDR	SH+D_ADDR | S+SH+D_ADDR | S+D_ADDR | O+D_ADDR | SH+SH+D_ADDR	2.702805062	0.000000000	2.702805062	NO_TERMINAL_M	2.702805062	0.000000000	2.702805062	NO_TERMINAL_M	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
shddy	1	f66r	SH+D_ADDR+DY	SH+D_ADDR+DY	1	1	SH+D_ADDR+DY	1	1	SH+D_ADDR+DY	SH+D_ADDR+DY | SH+D_ADDR+Y | SH+D_ADDR+D_ADDR+Y | O+D_ADDR+Y | SH+SH+D_ADDR+Y	5.101553191	0.000000000	5.101553191	NO_TERMINAL_M	5.101553191	0.000000000	5.101553191	NO_TERMINAL_M	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT528_CORRECT_PRESERVED	ACTION_SLOT_TRIAD_PLUS_NEAREST_TERMINAL_M_EDIT_SQUARE
