fold	surface	truth_recipe	truth_generated	gdt528_rank	gdt529_rank	gdt528_top1	gdt529_top1	truth_square_feature	top1_square_feature	truth_square_trace	top1_square_trace
0	tchol	T+OL	YES	2	2	T+CH+OL	T+CH+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	techedy	T+E+CHD+Y	YES	1	1	T+E+CHD+Y	T+E+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	toairy	T+O+AIR+Y	YES	1	1	T+O+AIR+Y	T+O+AIR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	torshor	T+OR+SH+OR	YES	1	1	T+OR+SH+OR	T+OR+SH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	tshey	SH+E+Y	NO	0	0	T+SH+E+Y	NONE	NONE	NONE	NONE	NONE
0	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	YES	1	1	T+SH+O+D_ADDR+EE+S+Y	T+SH+O+D_ADDR+EE+S+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	y	Y	YES	1	1	Y	Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ycheey	Y+SH+EE+Y	YES	2	2	Y+CH+EE+Y	Y+CH+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ycheo	Y+CH+E+O	YES	1	1	Y+CH+E+O	Y+CH+E+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ycheol	Y+CH+E+O+L	YES	2	2	Y+CH+E+OL	Y+CH+E+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ycheor	Y+CH+E+O+R	YES	2	2	Y+CH+E+OR	Y+CH+E+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ychy	Y+Y	YES	2	2	Y+CH+Y	Y+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ydaiin	Y+D_ADDR+AIIN	YES	2	2	Y+AIIN	Y+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ydain	Y+AIN	YES	1	1	Y+AIN	Y+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ydair	Y+D_ADDR+AIR	YES	1	1	Y+D_ADDR+AIR	Y+D_ADDR+AIR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ydal	Y+AL	YES	1	1	Y+AL	Y+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ydam	Y+DA+AM_ADDR	YES	2	2	Y+D_ADDR+AM_ADDR	Y+D_ADDR+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
0	ykaiin	Y+K+AIIN	YES	1	1	Y+K+AIIN	Y+K+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ykain	Y+K+AIN	YES	1	1	Y+K+AIN	Y+K+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ykair	Y+K+AIR	YES	1	1	Y+K+AIR	Y+K+AIR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ykchey	Y+K+CH+E+Y	YES	1	1	Y+K+CH+E+Y	Y+K+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ykeedy	Y+K+EE+D_ADDR+Y	YES	2	2	Y+K+EE+DY	Y+K+EE+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ykoly	Y+K+OL+Y	YES	1	1	Y+K+OL+Y	Y+K+OL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	yody	Y+O+DY	YES	1	1	Y+O+DY	Y+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ypchy	Y+P+CH+Y	YES	1	1	Y+P+CH+Y	Y+P+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ysheor	Y+SH+E+OR	YES	1	1	Y+SH+E+OR	Y+SH+E+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	yshey	Y+SH+E+Y	YES	1	1	Y+SH+E+Y	Y+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	yt	Y+T	YES	1	1	Y+T	Y+T	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ytal	Y+T+AL	YES	1	1	Y+T+AL	Y+T+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ytchy	Y+T+Y	YES	2	2	Y+T+CH+Y	Y+T+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ytody	Y+T+O+DY	YES	1	1	Y+T+O+DY	Y+T+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ytol	Y+T+OL	YES	1	1	Y+T+OL	Y+T+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
0	ytoldy	OL+DY	NO	0	0	Y+T+OL+DY	NONE	NONE	NONE	NONE	NONE
1	ajy	A_ADDR+Y	NO	0	0	A_ADDR+LOCAL_CHAR_J+A_ADDR+Y	NONE	NONE	NONE	NONE	NONE
1	al	AL	YES	1	1	AL	AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	alaiin	AL+AIIN	YES	1	1	AL+AIIN	AL+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	alched	AL+CHD	YES	1	1	AL+CHD	AL+CHD	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	YES	2	2	AL+LOCAL_CHAR_F+SH+E	AL+LOCAL_CHAR_F+SH+E	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	alolor	OL+OR	NO	0	0	AL+OL+OR	NONE	NONE	NONE	NONE	NONE
1	aloy	AL+O+Y	YES	1	1	AL+O+Y	AL+O+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	altedy	AL+T+E+D_ADDR+Y	YES	2	2	AL+T+E+DY	AL+T+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	aly	AL+Y	YES	1	1	AL+Y	AL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	am	AM_ADDR	YES	1	1	AM_ADDR	AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
1	arary	P+AR+AR	NO	0	0	AR+AR+Y	NONE	NONE	NONE	NONE	NONE
1	ateey	A_ADDR+T+EE+Y	YES	1	1	A_ADDR+T+EE+Y	A_ADDR+T+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cfhol	CH+LOCAL_CHAR_F+OL	YES	1	1	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chaiin	CH+AIIN	YES	1	1	CH+AIIN	CH+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chalaiin	AL+AIIN	NO	0	0	CH+AL+AIIN	NONE	NONE	NONE	NONE	NONE
1	chaldy	CH+AL+Y	YES	3	3	CH+AL+DY	CH+AL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chckho	CH+K+O	YES	2	2	CH+CH+K+O	CH+CH+K+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chckhy	CH+K+Y	YES	2	2	CH+CH+K+Y	CH+CH+K+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chcphedy	CH+CH+P+E+DY	YES	1	1	CH+CH+P+E+DY	CH+CH+P+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chcphy	CH+CH+P+Y	YES	1	1	CH+CH+P+Y	CH+CH+P+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chcthdy	CH+CH+T+D_ADDR+Y	YES	2	2	CH+CH+T+DY	CH+CH+T+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chdal	CHD+AL	YES	2	2	CH+AL	CH+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chdykain	CHD+Y+K+AIN	YES	1	1	CHD+Y+K+AIN	CHD+Y+K+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chead	CH+E+A_ADDR+D_ADDR	YES	2	2	CH+E+A_ADDR	CH+E+A_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chealdy	AL+Y	YES	8	8	CH+E+AL+DY	CH+E+AL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chealror	AL+R+OR	YES	2	2	CH+E+AL+R+OR	CH+E+AL+R+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	checholtar	CH+E+OL+T+AR	YES	1	1	CH+E+OL+T+AR	CH+E+OL+T+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chedaiin	CHD+AIIN	YES	1	1	CHD+AIIN	CHD+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chedain	CHD+AIN	YES	1	1	CHD+AIN	CHD+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chedal	CHD+AL	YES	1	1	CHD+AL	CHD+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chedykar	CHD+Y+K+AR	YES	1	1	CHD+Y+K+AR	CHD+Y+K+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheeb	CH+EE+LOCAL_CHAR_B	NO	0	0	NONE	NONE	NONE	NONE	NONE	NONE
1	cheeckhody	CH+EE+CH+K+O+DY	YES	1	1	CH+EE+CH+K+O+DY	CH+EE+CH+K+O+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheedar	EE+AR	NO	0	0	CH+EE+D_ADDR+AR	NONE	NONE	NONE	NONE	NONE
1	cheeodam	CH+EE+O+D_ADDR+AM_ADDR	YES	1	1	CH+EE+O+D_ADDR+AM_ADDR	CH+EE+O+D_ADDR+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
1	chees	SH+EE+S_ADDR	NO	0	0	CH+EE+S	NONE	NONE	NONE	NONE	NONE
1	cheey	SH+EE+Y	YES	2	2	CH+EE+Y	CH+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheg	CH+E+LOCAL_CHAR_G	YES	1	1	CH+E+LOCAL_CHAR_G	CH+E+LOCAL_CHAR_G	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chekain	CH+K+AIN	YES	1	1	CH+K+AIN	CH+K+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chekeol	CH+K+E+OL	YES	1	1	CH+K+E+OL	CH+K+E+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheky	CH+K+E+Y	NO	0	0	CH+K+Y	NONE	NONE	NONE	NONE	NONE
1	cheockhy	CH+E+O+CH+K+Y	YES	1	1	CH+E+O+CH+K+Y	CH+E+O+CH+K+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheocphy	CH+E+O+CH+P+Y	YES	1	1	CH+E+O+CH+P+Y	CH+E+O+CH+P+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheokorchey	CH+E+O+K+OR+CH+E+Y	YES	2	2	CH+E+O+K+OR+Y	CH+E+O+K+OR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheolchey	CH+E+OL+CH+E+Y	YES	1	1	CH+E+OL+CH+E+Y	CH+E+OL+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheoldy	CH+E+O+L+Y	YES	7	7	CH+E+OL+DY	CH+E+OL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheols	CH+E+O+L+S	YES	2	2	CH+E+OL+S	CH+E+OL+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheotey	CH+E+O+T+E+Y	YES	2	2	CH+E+OT+E+Y	CH+E+OT+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chepy	CH+E+P+Y	YES	1	1	CH+E+P+Y	CH+E+P+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chetchy	CH+E+T+CH+Y	YES	1	1	CH+E+T+CH+Y	CH+E+T+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cheteg	CH+E+T+E+LOCAL_CHAR_G	YES	1	1	CH+E+T+E+LOCAL_CHAR_G	CH+E+T+E+LOCAL_CHAR_G	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chety	T+Y	NO	0	0	CH+E+T+Y	NONE	NONE	NONE	NONE	NONE
1	chetyry	CH+E+T+Y+R+Y	YES	1	1	CH+E+T+Y+R+Y	CH+E+T+Y+R+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chkain	CH+K+AIN	YES	1	1	CH+K+AIN	CH+K+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chkal	CH+K+AL	YES	1	1	CH+K+AL	CH+K+AL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chlchpsheey	CH+L+CH+P+SH+EE+Y	YES	1	1	CH+L+CH+P+SH+EE+Y	CH+L+CH+P+SH+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chldaiin	L+AIIN	YES	5	5	CH+L+D_ADDR+AIIN	CH+L+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chocthar	CH+O+CH+T+AR	YES	1	1	CH+O+CH+T+AR	CH+O+CH+T+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chod	CH+O+D_ADDR	YES	1	1	CH+O+D_ADDR	CH+O+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chodaiin	CH+O+D_ADDR+AIIN	YES	1	1	CH+O+D_ADDR+AIIN	CH+O+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chodain	CH+O+D_ADDR+AIN	YES	1	1	CH+O+D_ADDR+AIN	CH+O+D_ADDR+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chok	OK	YES	1	1	OK	OK	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chokor	OK+OR	YES	1	1	OK+OR	OK+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chol	OL	YES	1	1	OL	OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	choldshy	CH+OL+D_ADDR+SH+Y	YES	2	2	OL+D_ADDR+SH+Y	OL+D_ADDR+SH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	choldy	OL+Y	YES	3	3	OL+DY	OL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	choly	OL+Y	YES	1	1	OL+Y	OL+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chopchedy	CH+O+P+CHD+Y	YES	1	1	CH+O+P+CHD+Y	CH+O+P+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chos	CH+O+S	YES	1	1	CH+O+S	CH+O+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chotol	CH+OT+OL	YES	1	1	CH+OT+OL	CH+OT+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	choty	CH+OT+Y	YES	1	1	CH+OT+Y	CH+OT+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	chtchor	CH+T+CH+OR	YES	1	1	CH+T+CH+OR	CH+T+CH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cphar	CH+P+AR	YES	1	1	CH+P+AR	CH+P+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cphedy	CH+P+E+DY	YES	1	1	CH+P+E+DY	CH+P+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cpho	CH+P+O	YES	1	1	CH+P+O	CH+P+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	YES	2	2	CH+P+O+D_ADDR+IIN+L+S	CH+P+O+D_ADDR+IIN+L+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cphor	CH+P+OR	YES	1	1	CH+P+OR	CH+P+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	ctheod	CH+T+E+O+D_ADDR	YES	1	1	CH+T+E+O+D_ADDR	CH+T+E+O+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cthes	CH+T+E+S	YES	1	1	CH+T+E+S	CH+T+E+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cthey	CH+T+E+Y	YES	1	1	CH+T+E+Y	CH+T+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cthoary	CH+T+O+AR+Y	YES	1	1	CH+T+O+AR+Y	CH+T+O+AR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	cthres	CH+T+R+E+S	YES	1	1	CH+T+R+E+S	CH+T+R+E+S	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dag	DA+LOCAL_CHAR_G	YES	1	1	DA+LOCAL_CHAR_G	DA+LOCAL_CHAR_G	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	daiin	AIIN	YES	2	2	D_ADDR+AIIN	D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dainaldy	D_ADDR+AIN+AL+DY	YES	2	2	AIN+AL+DY	AIN+AL+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	YES	3	3	D_ADDR+AIR+AM_ADDR	D_ADDR+AIR+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
1	dairchey	D_ADDR+AIR+CH+E+Y	YES	1	1	D_ADDR+AIR+CH+E+Y	D_ADDR+AIR+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dairydy	AIR+Y+DY	NO	0	0	D_ADDR+AIR+Y+DY	NONE	NONE	NONE	NONE	NONE
1	dalchdy	AL+CHD+DY	YES	2	2	AL+CHD+Y	AL+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dchchy	D_ADDR+CH+Y	YES	2	2	D_ADDR+CH+CH+Y	D_ADDR+CH+CH+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dcheokedy	D_ADDR+CH+E+O+K+E+D_ADDR+Y	YES	3	3	D_ADDR+CH+E+O+K+E+DY	D_ADDR+CH+E+O+K+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dcheor	D_ADDR+CH+E+O+R	YES	1	1	D_ADDR+CH+E+O+R	D_ADDR+CH+E+O+R	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dchey	CH+E+Y	NO	0	0	D_ADDR+Y	NONE	NONE	NONE	NONE	NONE
1	dchody	D_ADDR+CH+O+DY	YES	2	2	D_ADDR+CH+O+D_ADDR+Y	D_ADDR+CH+O+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dchor	D_ADDR+CH+OR	YES	1	1	D_ADDR+CH+OR	D_ADDR+CH+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	deey	D_ADDR+EE+Y	YES	1	1	D_ADDR+EE+Y	D_ADDR+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dod	D_ADDR+O+D_ADDR	YES	1	1	D_ADDR+O+D_ADDR	D_ADDR+O+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	YES	1	1	D_ADDR+OL+CH+S+Y+CH+K+E+OL	D_ADDR+OL+CH+S+Y+CH+K+E+OL	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	doldaiin	OL+AIIN	YES	4	4	D_ADDR+OL+D_ADDR+AIIN	D_ADDR+OL+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dosar	D_ADDR+O+S+AR	YES	1	1	D_ADDR+O+S+AR	D_ADDR+O+S+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dshdy	SH+DY	YES	5	5	D_ADDR+SH+D_ADDR+Y	D_ADDR+SH+D_ADDR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dshedy	SH+E+DY	YES	2	2	D_ADDR+SH+E+DY	D_ADDR+SH+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dshey	D_ADDR+SH+E+Y	YES	1	1	D_ADDR+SH+E+Y	D_ADDR+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	dychear	D_ADDR+Y+CH+E+AR	YES	3	3	DY+CH+E+AR	DY+CH+E+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	eckhear	E+CH+K+E+AR	YES	1	1	E+CH+K+E+AR	E+CH+K+E+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	eo	E+O	YES	1	1	E+O	E+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	eteeey	E+T+EEE+Y	YES	1	1	E+T+EEE+Y	E+T+EEE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	ey	E+Y	YES	1	1	E+Y	E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	fcheey	LOCAL_CHAR_F+CH+EE+Y	YES	1	1	LOCAL_CHAR_F+CH+EE+Y	LOCAL_CHAR_F+CH+EE+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kaiiin	K+A_ADDR+LOCAL_CHAR_I+IIN	YES	5	5	K+AIIN+LOCAL_CHAR_I	K+AIIN+LOCAL_CHAR_I	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kam	K+AM_ADDR	YES	1	1	K+AM_ADDR	K+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
1	kar	K+AR	YES	1	1	K+AR	K+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kchdy	K+CHD+Y	YES	1	1	K+CHD+Y	K+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kchedykary	K+CHD+Y+K+AR+Y	YES	1	1	K+CHD+Y+K+AR+Y	K+CHD+Y+K+AR+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	YES	1	1	K+CH+EE+D_ADDR+CHD+Y	K+CH+EE+D_ADDR+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kedy	K+E+DY	YES	1	1	K+E+DY	K+E+DY	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	keeo	K+EE+O	YES	1	1	K+EE+O	K+EE+O	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	YES	1	1	K+EE+Y+LOCAL_CHAR_F+AR	K+EE+Y+LOCAL_CHAR_F+AR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	keor	K+E+OR	YES	1	1	K+E+OR	K+E+OR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kod	K+O+D_ADDR	YES	1	1	K+O+D_ADDR	K+O+D_ADDR	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kodaiin	K+O+D_ADDR+AIIN	YES	1	1	K+O+D_ADDR+AIIN	K+O+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	koey	K+O+E+Y	YES	1	1	K+O+E+Y	K+O+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kolchdy	K+OL+CHD+Y	YES	1	1	K+OL+CHD+Y	K+OL+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kom	K+O+M_LOCAL	YES	2	2	K+O+AM_ADDR	K+O+AM_ADDR	0.000000000	0.000000000	NO_EXACT_M_LESS_BASE	NO_EXACT_M_LESS_BASE
1	koshey	K+O+SH+E+Y	YES	1	1	K+O+SH+E+Y	K+O+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kshey	K+SH+E+Y	YES	1	1	K+SH+E+Y	K+SH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	kshoy	K+SH+O+Y	YES	1	1	K+SH+O+Y	K+SH+O+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	laiin	L+AIIN	YES	1	1	L+AIIN	L+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	lcheckhy	L+CH+K+Y	YES	2	2	L+CH+E+CH+K+Y	L+CH+E+CH+K+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	lchedy	L+CHD+DY	YES	3	3	L+CHD+Y	L+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	lchey	L+Y	YES	2	2	L+CH+E+Y	L+CH+E+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	lchpchdy	L+CH+P+CHD+Y	YES	1	1	L+CH+P+CHD+Y	L+CH+P+CHD+Y	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	ldaiin	L+AIIN	YES	2	2	L+D_ADDR+AIIN	L+D_ADDR+AIIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
1	ldain	L+AIN	YES	1	1	L+AIN	L+AIN	0.000000000	0.000000000	NO_TERMINAL_M	NO_TERMINAL_M
