event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	tenth_edition_reading_de	learning_mode	form_owner_boundary_status
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E306	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	LEITEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E309	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	soiiin	O+IIN	ARBEITSGANG · STUFE	COMPOSE_COMPONENTS	UNCHANGED
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	BEREITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	BEARBEITEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E312	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	WEITER · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	MEMORIZE_BOUND_FRAME	UNCHANGED
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	COMPOSE_COMPONENTS	UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	WEITER · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · POSTEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	SAMMELN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	COMPOSE_COMPONENTS	UNCHANGED
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	COMPOSE_COMPONENTS	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	COMPOSE_COMPONENTS	UNCHANGED
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	LEITEN · WEITER	COMPOSE_COMPONENTS	UNCHANGED
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	COMPOSE_COMPONENTS	UNCHANGED
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEI · STUFE	MEMORIZE_BOUND_FRAME	UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	SAMMELN · LANG · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	SOLLMASS	COMPOSE_COMPONENTS	UNCHANGED
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	COMPOSE_COMPONENTS	UNCHANGED
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	COMPOSE_COMPONENTS	UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	POSTEN	COMPOSE_COMPONENTS	UNCHANGED
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	COMPOSE_COMPONENTS	UNCHANGED
