group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
108	f67r2	f67r2.43	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	os	MC159	Aufnahmegefäß	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	reuse a learned prose card with diagram-local object	AUFNAHMEFELD_ODER_UMSCHLUSS	RECEIVER	UNCHANGED	UNCHANGED
109	f67r2	f67r2.43	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	qsg	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
110	f67r2	f67r2.44	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	ofydy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
111	f67r2	f67r2.44	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	sheody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
112	f67r2	f67r2.44	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	aiin	MC039	Sollwert	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	reuse common card; expand it under the local diagram owner	Sollwert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
113	f67r2	f67r2.45	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	ycheody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
114	f67r2	f67r2.45	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	es	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
115	f67r2	f67r2.45	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	odaiiin	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
116	f67r2	f67r2.46	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_46	F67_LEFT_WHEEL_NS	yekees	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
117	f67r2	f67r2.46	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_46	F67_LEFT_WHEEL_NS	oraly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
118	f67r2	f67r2.47	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_47	F67_LEFT_WHEEL_NS	yfain	NONE	NONE	ASTRO_LOCAL_CORE_PLUS_AIN	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	compose the AIN/AN value and copy only any marked local residual	Portion des lokalen YF-Postens	PARTIAL_ASTRO_QUANTITY_CARD	UNCHANGED	AIN_AN_COMPOSITION
119	f67r2	f67r2.48	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	todaiin	NONE	NONE	ASTRO_LOCAL_CORE_PLUS_AIIN	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	compose the short value; copy only the local residual core if present	Sollwert des lokalen TOD-Postens	PARTIAL_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
120	f67r2	f67r2.48	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	dain	MC059	Einlage	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	reuse a learned prose card with diagram-local object	ABDECK_ODER_TRAEGERFELD	FIELD_OBJECT	UNCHANGED	UNCHANGED
121	f67r2	f67r2.48	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
122	f67r2	f67r2.49	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	os	MC159	Aufnahmegefäß	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	reuse a learned prose card with diagram-local object	AUFNAHMEFELD_ODER_UMSCHLUSS	RECEIVER	UNCHANGED	UNCHANGED
123	f67r2	f67r2.49	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	choer	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
124	f67r2	f67r2.49	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	aiin	MC039	Sollwert	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	reuse common card; expand it under the local diagram owner	Sollwert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
125	f67r2	f67r2.50	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_50	F67_LEFT_WHEEL_NS	choeea	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
126	f67r2	f67r2.50	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_50	F67_LEFT_WHEEL_NS	sal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
127	f67r2	f67r2.51	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_LOCAL_FIELD_51	F67_LEFT_WHEEL_NS	dadaiin	NONE	NONE	ASTRO_LOCAL_CORE_PLUS_AIIN	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	compose the short value; copy only the local residual core if present	Sollwert des lokalen DAD-Postens	PARTIAL_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
128	f67r2	f67r2.52	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_01	F67_LEFT_WHEEL_NS	qotoear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
129	f67r2	f67r2.53	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_02	F67_LEFT_WHEEL_NS	dchdar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
130	f67r2	f67r2.54	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_03	F67_LEFT_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
131	f67r2	f67r2.54	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_03	F67_LEFT_WHEEL_NS	saldal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
132	f67r2	f67r2.55	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_04	F67_LEFT_WHEEL_NS	ytodal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
133	f67r2	f67r2.56	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_05	F67_LEFT_WHEEL_NS	tol	MC153	weiter	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	reuse common card; expand it under the local diagram owner	weiter	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
134	f67r2	f67r2.56	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_05	F67_LEFT_WHEEL_NS	daiin	MC039	Sollwert	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	reuse common card; expand it under the local diagram owner	Sollwert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
135	f67r2	f67r2.57	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_06	F67_LEFT_WHEEL_NS	otar	MC121	Folgequelle	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	reuse a learned prose card with diagram-local object	DANACH_VOM_AUSGANGSPLATZ	ORDER_SOURCE	UNCHANGED	UNCHANGED
136	f67r2	f67r2.57	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_06	F67_LEFT_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
137	f67r2	f67r2.58	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	cho	MC034	weitere Zutat	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	reuse a learned prose card with diagram-local object	EINGANGSBEDINGUNG	INPUT	UNCHANGED	UNCHANGED
138	f67r2	f67r2.58	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	dal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
139	f67r2	f67r2.58	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	g	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
140	f67r2	f67r2.59	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_08	F67_LEFT_WHEEL_NS	ytchodly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
141	f67r2	f67r2.60	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_09	F67_LEFT_WHEEL_NS	octhys	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
142	f67r2	f67r2.61	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_10	F67_LEFT_WHEEL_NS	ytokar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
143	f67r2	f67r2.62	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_11	F67_LEFT_WHEEL_NS	otolor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
144	f67r2	f67r2.63	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_STAR_STATION_12	F67_LEFT_WHEEL_NS	okodar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
145	f67r2	f67r2.64	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_01	F67_RIGHT_WHEEL_NS	s	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_RIGHT_PHASE_STATION_01: Nebenwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
146	f67r2	f67r2.64	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_01	F67_RIGHT_WHEEL_NS	air	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
147	f67r2	f67r2.65	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_02	F67_RIGHT_WHEEL_NS	soear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
148	f67r2	f67r2.66	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_03	F67_RIGHT_WHEEL_NS	cpheey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
149	f67r2	f67r2.67	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_04	F67_RIGHT_WHEEL_NS	okodar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
150	f67r2	f67r2.68	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_05	F67_RIGHT_WHEEL_NS	oepchod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
151	f67r2	f67r2.69	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_06	F67_RIGHT_WHEEL_NS	s	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_RIGHT_PHASE_STATION_06: Nebenwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
152	f67r2	f67r2.69	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_06	F67_RIGHT_WHEEL_NS	ay	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
153	f67r2	f67r2.70	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_07	F67_RIGHT_WHEEL_NS	osar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
154	f67r2	f67r2.71	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_PHASE_STATION_08	F67_RIGHT_WHEEL_NS	oran	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	compose the AIN/AN value and copy only any marked local residual	alternativer Ansatz	COMPOSED_ASTRO_QUANTITY_CARD	UNCHANGED	AIN_AN_COMPOSITION
155	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	dar	MC055	davon	THREE_REGISTER_COMMON_CORE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	reuse common card; expand it under the local diagram owner	davon	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
156	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	aldaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	compose the short value; copy only the local residual core if present	voriger Ziel-Sollwert	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
157	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ydaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	compose the short value; copy only the local residual core if present	Sollwert dieses vorigen Postens	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
158	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	qkoy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
159	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ydaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	compose the short value; copy only the local residual core if present	Sollwert dieses vorigen Postens	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
160	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	qofair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
