patch_id	page	row_id	source_ordinal	column	valid	reason	ink_json	nuisance_json	core_samples	patch_width	patch_height
f76r:R017:W03	f76r	f76r:R017	17	3	1	PASS	[0.247190711097,0.268605925391,0.297251523468]	[0.575917119565,5.225746673713,5.172972972973,2.504552465676,0.50135501355,0.917194751349,0.846908054371,0.782835873637,0.023345569566,0.024493370438,0.024723382635,-0.019226875533,-0.005735826939,-0.007318307758,0.014421791444,0.015321412656,0.01571412656,0.360544217687,0.338816662245]	185	128	46
f76r:R017:W04	f76r	f76r:R017	17	4	0	INSUFFICIENT_PAPER	[]	[]	172	128	46
f76r:R017:W05	f76r	f76r:R017	17	5	0	INSUFFICIENT_PAPER	[]	[]	202	128	46
f76r:R017:W06	f76r	f76r:R017	17	6	1	PASS	[0.238779020436,0.26076863968,0.298712865993]	[0.576766304348,5.252273428047,4.915789473684,2.555337686593,0.467980295567,0.936959053284,0.862117206433,0.799752934882,0.019210691174,0.019199010279,0.021237927486,-0.017756287298,-0.018904518329,-0.01935741688,-0.001749108734,-0.008227495544,-0.004300356506,0.498030791264,0.338816662245]	190	128	46
f76r:R017:W07	f76r	f76r:R017	17	7	1	PASS	[0.271933715484,0.297923566504,0.352639968727]	[0.580332880435,5.278114659231,5.230769230769,2.493700149161,0.503875968992,0.942766681744,0.86670316852,0.808385903937,0.017609977564,0.020127501911,0.024268302159,0.000380967604,0.002035379369,-0.001459931799,-0.021053364528,-0.023289884135,-0.030052361854,0.543859649123,0.338816662245]	195	128	46
f76r:R017:W08	f76r	f76r:R017	17	8	1	PASS	[0.22517663731,0.253485178972,0.278291504143]	[0.586616847826,5.332718793265,5.252427184466,2.644717932734,0.529562982005,0.942900414069,0.872888974818,0.813359756392,0.020700632659,0.022058097057,0.023974623931,-0.002179241262,0.005424126172,1.5984655e-05,-0.024969362745,-0.02484959893,-0.020599376114,0.589688506982,0.338816662245]	206	128	46
f76r:R017:W09	f76r	f76r:R017	17	9	0	INSUFFICIENT_PAPER	[]	[]	180	128	46
f76r:R017:W10	f76r	f76r:R017	17	10	1	PASS	[0.219089201624,0.237101371553,0.25782645535]	[0.570652173913,5.176149732574,4.482954545455,2.465614509007,0.463157894737,0.955156366344,0.879706502854,0.818636758501,0.016656326775,0.018066887697,0.019980783477,0.01292359335,0.012329497016,0.022599637681,-0.004425690731,-0.001866087344,-0.005155414439,0.6813462227,0.338816662245]	176	128	46
f76r:R017:W11	f76r	f76r:R017	17	11	0	INSUFFICIENT_PAPER	[]	[]	195	128	46
f76r:R018:W00	f76r	f76r:R018	18	0	1	PASS	[0.506697147759,0.637759446978,0.734759314438]	[0.469089673913,4.812184355372,5.926229508197,2.596239502412,0.378881987578,0.916395067304,0.840476459298,0.769963494035,0.018115038254,0.016998755589,0.014574963539,0.030059143223,0.027842604433,0.02688086104,0.000270164884,0.001924576649,0.00301916221,0.22305764411,0.352348102945]	122	128	46
f76r:R018:W01	f76r	f76r:R018	18	1	1	PASS	[0.240788015294,0.255749025349,0.290861725369]	[0.574898097826,5.04985600725,5.161290322581,2.581532105647,0.439093484419,0.932825707191,0.85717844469,0.791050739113,0.016235226212,0.014045796095,0.014872151341,-0.002389705882,-0.001302749361,0.002954497016,-0.015856172014,-0.013577874332,-0.01550245098,0.268886501969,0.352348102945]	155	128	46
f76r:R018:W02	f76r	f76r:R018	18	2	1	PASS	[0.232723188171,0.245834962516,0.272225814215]	[0.532778532609,5.036952602414,4.679738562092,2.514412299663,0.452662721893,0.924894334324,0.8521578606,0.788079913899,0.021981282581,0.021111276035,0.021073202341,0.005061807332,0.003324808184,-0.002405690537,-0.00940842246,-0.001785316399,-0.004208444742,0.314715359828,0.352348102945]	153	128	46
f76r:R018:W03	f76r	f76r:R018	18	3	1	PASS	[0.236951524281,0.25196398985,0.284387176555]	[0.571841032609,5.19295685089,4.743016759777,2.481415584177,0.440886699507,0.926043975702,0.854912849709,0.794116869278,0.016976035846,0.016757450476,0.014805245132,-0.003220907928,0.005229646206,0.005639919011,-0.010408311052,-0.00775122549,-0.002403631907,0.360544217687,0.352348102945]	179	128	46
f76r:R018:W04	f76r	f76r:R018	18	4	0	INSUFFICIENT_PAPER	[]	[]	186	128	46
f76r:R018:W05	f76r	f76r:R018	18	5	1	PASS	[0.246225358773,0.255749025349,0.284512497691]	[0.584918478261,5.111987788357,5.321212121212,2.719152895693,0.46875,0.938572253779,0.861223965855,0.801208241071,0.024442249035,0.020862023618,0.021353416573,-0.016450873828,-0.007925724638,0.005032502131,0.032458778966,0.022997437611,0.020098039216,0.452201933405,0.352348102945]	165	128	46
f76r:R018:W06	f76r	f76r:R018	18	6	1	PASS	[0.202351427425,0.219333407125,0.23987034512]	[0.529891304348,5.017279836815,4.146666666667,2.392729728899,0.397877984085,0.939197268503,0.866860761646,0.806266292644,0.023115376028,0.022990085734,0.025102044302,0.00764599318,0.005730498721,0.007448849105,0.028957776292,0.026295120321,0.025440062389,0.498030791264,0.352348102945]	150	128	46
f76r:R018:W07	f76r	f76r:R018	18	7	1	PASS	[0.233094867462,0.257095875746,0.283129917311]	[0.596807065217,5.153291594498,5.18023255814,2.470068249101,0.487252124646,0.955143135603,0.879637246643,0.818932223268,0.021878016685,0.025816956716,0.029087200073,0.020060741688,0.033700980392,0.047549019608,0.02823083779,0.033622994652,0.036193738859,0.543859649123,0.352348102945]	172	128	46
f76r:R018:W08	f76r	f76r:R018	18	8	0	INSUFFICIENT_PAPER	[]	[]	230	128	46
f76r:R018:W09	f76r	f76r:R018	18	9	0	INSUFFICIENT_PAPER	[]	[]	176	128	46
f76r:R018:W10	f76r	f76r:R018	18	10	1	PASS	[0.219214273174,0.245834962516,0.269663566949]	[0.588485054348,5.267858159063,4.761658031088,2.692376754416,0.507894736842,0.947614770217,0.871358630121,0.808631335324,0.022292348365,0.02458892356,0.025630662278,0.036492966752,0.043648763853,0.043291773231,-0.015705770945,-0.017312834225,-0.01884469697,0.6813462227,0.352348102945]	193	128	46
f76r:R018:W11	f76r	f76r:R018	18	11	0	INSUFFICIENT_PAPER	[]	[]	211	128	46
f76r:R019:W00	f76r	f76r:R019	19	0	1	PASS	[0.223143551314,0.241162056817,0.27602498791]	[0.563179347826,5.225746673713,5.081081081081,2.607456857495,0.509641873278,0.918471929985,0.839400176867,0.770778824749,0.016454811653,0.017479614281,0.018411158165,-0.019181585678,-0.011706095482,-0.015632992327,-0.014324309269,-0.018262589127,-0.016014928699,0.22305764411,0.365879543646]	185	128	46
f76r:R019:W01	f76r	f76r:R019	19	1	0	INSUFFICIENT_PAPER	[]	[]	204	128	46
f76r:R019:W02	f76r	f76r:R019	19	2	0	INSUFFICIENT_PAPER	[]	[]	183	128	46
f76r:R019:W03	f76r	f76r:R019	19	3	0	INSUFFICIENT_PAPER	[]	[]	186	128	46
f76r:R019:W04	f76r	f76r:R019	19	4	0	INSUFFICIENT_PAPER	[]	[]	183	128	46
f76r:R019:W05	f76r	f76r:R019	19	5	1	PASS	[0.24299380283,0.268766867257,0.293178595055]	[0.531929347826,5.198497031266,5.444444444444,2.755241917635,0.455696202532,0.941907851675,0.866766271095,0.806186857907,0.019558853094,0.018524713207,0.018378063575,0.011548913043,0.004827365729,0.001595801364,0.008898729947,0.007979612299,0.013335561497,0.452201933405,0.365879543646]	180	128	46
f76r:R019:W06	f76r	f76r:R019	19	6	1	PASS	[0.202458806443,0.226885694392,0.244610687262]	[0.528023097826,4.948759890378,4.228571428571,2.376500600051,0.411764705882,0.953377219906,0.881150646657,0.819122409669,0.018450058024,0.021304283303,0.018510961528,-0.021430093777,-0.020518968457,-0.017705669224,0.019014594474,0.022512811943,0.019911430481,0.498030791264,0.365879543646]	140	128	46
f76r:R019:W07	f76r	f76r:R019	19	7	0	INSUFFICIENT_PAPER	[]	[]	235	128	46
f76r:R019:W08	f76r	f76r:R019	19	8	0	INSUFFICIENT_PAPER	[]	[]	219	128	46
f76r:R019:W09	f76r	f76r:R019	19	9	0	INSUFFICIENT_PAPER	[]	[]	225	128	46
f76r:R019:W10	f76r	f76r:R019	19	10	0	INSUFFICIENT_PAPER	[]	[]	168	128	46
f76r:R019:W11	f76r	f76r:R019	19	11	0	INSUFFICIENT_PAPER	[]	[]	252	128	46
f76r:R020:W00	f76r	f76r:R020	20	0	1	PASS	[0.207975329841,0.222012968944,0.256960173693]	[0.581868489583,5.278114659231,4.712820512821,2.383617105629,0.481481481481,0.908732321266,0.83246857326,0.763736557293,0.020603655901,0.020824901779,0.022038905827,0.007358047386,0.008029513889,0.013156147876,0.003079044118,0.007337622549,0.010031147876,0.22305764411,0.379676306713]	195	128	48
f76r:R020:W01	f76r	f76r:R020	20	1	1	PASS	[0.220061884777,0.247408173314,0.27802016154]	[0.487141927083,4.969813299576,5.321678321678,2.667078227976,0.45253164557,0.913390706965,0.839300315493,0.774977131443,0.018975759245,0.015478384922,0.018765355747,0.010521343954,0.01213745915,0.01339869281,-0.009477124183,-0.008570772059,-0.008856719771,0.268886501969,0.379676306713]	143	128	48
f76r:R020:W02	f76r	f76r:R020	20	2	0	INSUFFICIENT_PAPER	[]	[]	232	128	48
f76r:R020:W03	f76r	f76r:R020	20	3	0	INSUFFICIENT_PAPER	[]	[]	258	128	48
f76r:R020:W04	f76r	f76r:R020	20	4	0	INSUFFICIENT_PAPER	[]	[]	267	128	48
f76r:R020:W05	f76r	f76r:R020	20	5	0	INSUFFICIENT_PAPER	[]	[]	221	128	48
f76r:R020:W06	f76r	f76r:R020	20	6	1	PASS	[0.20825493882,0.223143551314,0.242012035619]	[0.53271484375,5.159055299215,4.589595375723,2.265424039568,0.418886198547,0.95586288852,0.882960777484,0.822726248284,0.015200221005,0.015018112362,0.014650437166,-0.006239787582,-0.007296772876,-0.005062806373,0.011728962418,0.007674632353,0.006875510621,0.498030791264,0.379676306713]	173	128	48
f76r:R020:W07	f76r	f76r:R020	20	7	1	PASS	[0.219053566063,0.239582277657,0.264261798244]	[0.599446614583,5.347107530717,5.129186602871,2.649827981889,0.479357798165,0.948692943248,0.874203854642,0.812333580324,0.017244570836,0.019192649966,0.021782537008,0.005877246732,0.008644812092,0.00913500817,0.003140318627,-0.00258374183,-0.008933312908,0.543859649123,0.379676306713]	209	128	48
f76r:R020:W08	f76r	f76r:R020	20	8	0	INSUFFICIENT_PAPER	[]	[]	188	128	48
f76r:R020:W09	f76r	f76r:R020	20	9	0	INSUFFICIENT_PAPER	[]	[]	216	128	48
f76r:R020:W10	f76r	f76r:R020	20	10	0	INSUFFICIENT_PAPER	[]	[]	215	128	48
f76r:R020:W11	f76r	f76r:R020	20	11	0	INSUFFICIENT_PAPER	[]	[]	254	128	48
f76r:R021:W00	f76r	f76r:R021	21	0	1	PASS	[0.244058819884,0.270721652032,0.294169124299]	[0.588315217391,5.081404364984,5.0,2.454587541727,0.454545454545,0.916572833754,0.840788196467,0.775624474212,0.020951519684,0.01904855587,0.019333510603,-0.000162510656,0.003370098039,0.007177109974,0.003417446524,-0.001832664884,-0.007870989305,0.22305764411,0.394003714513]	160	128	46
f76r:R021:W01	f76r	f76r:R021	21	1	0	INSUFFICIENT_PAPER	[]	[]	176	128	46
f76r:R021:W02	f76r	f76r:R021	21	2	0	INSUFFICIENT_PAPER	[]	[]	186	128	46
f76r:R021:W03	f76r	f76r:R021	21	3	0	INSUFFICIENT_PAPER	[]	[]	195	128	46
f76r:R021:W04	f76r	f76r:R021	21	4	0	INSUFFICIENT_PAPER	[]	[]	246	128	46
f76r:R021:W05	f76r	f76r:R021	21	5	1	PASS	[0.227216876702,0.247031766489,0.263290619328]	[0.575067934783,5.159055299215,5.046242774566,2.523450772718,0.458885941645,0.939786210248,0.870964404947,0.813592263444,0.022764447408,0.023231154384,0.02430433616,-0.038778772379,-0.039114450128,-0.044714407502,0.016338012478,0.010291332442,0.013767268271,0.452201933405,0.394003714513]	173	128	46
f76r:R021:W06	f76r	f76r:R021	21	6	1	PASS	[0.232331977369,0.245834962516,0.266501250372]	[0.596127717391,5.19295685089,5.106145251397,2.581610125336,0.487738419619,0.952449743564,0.882460132918,0.829121522453,0.020187134629,0.020520210988,0.021445187205,0.002656116795,-0.001768968457,0.000317028986,-0.003161207665,-0.004801693405,-0.004484180036,0.498030791264,0.394003714513]	179	128	46
f76r:R021:W07	f76r	f76r:R021	21	7	0	INSUFFICIENT_PAPER	[]	[]	198	128	46
f76r:R021:W08	f76r	f76r:R021	21	8	0	INSUFFICIENT_PAPER	[]	[]	210	128	46
f76r:R021:W09	f76r	f76r:R021	21	9	0	INSUFFICIENT_PAPER	[]	[]	223	128	46
f76r:R021:W10	f76r	f76r:R021	21	10	0	INSUFFICIENT_PAPER	[]	[]	218	128	46
f76r:R021:W11	f76r	f76r:R021	21	11	0	INSUFFICIENT_PAPER	[]	[]	236	128	46
f76r:R022:W00	f76r	f76r:R022	22	0	0	INSUFFICIENT_PAPER	[]	[]	162	128	46
f76r:R022:W01	f76r	f76r:R022	22	1	0	INSUFFICIENT_PAPER	[]	[]	224	128	46
f76r:R022:W02	f76r	f76r:R022	22	2	0	INSUFFICIENT_PAPER	[]	[]	198	128	46
f76r:R022:W03	f76r	f76r:R022	22	3	0	INSUFFICIENT_PAPER	[]	[]	230	128	46
f76r:R022:W04	f76r	f76r:R022	22	4	0	INSUFFICIENT_PAPER	[]	[]	238	128	46
f76r:R022:W05	f76r	f76r:R022	22	5	0	INSUFFICIENT_PAPER	[]	[]	183	128	46
f76r:R022:W06	f76r	f76r:R022	22	6	1	PASS	[0.224190123885,0.240765152664,0.264261798244]	[0.501868206522,4.753590191106,5.260869565217,2.66078431236,0.315068493151,0.941132347927,0.869852857611,0.807807036896,0.020928449832,0.02232779204,0.024022382562,0.007864450128,0.009524190111,0.010038363171,-0.005041221034,-0.008723262032,-0.014758801248,0.498030791264,0.407535155214]	115	128	46
f76r:R022:W07	f76r	f76r:R022	22	7	0	INSUFFICIENT_PAPER	[]	[]	224	128	46
f76r:R022:W08	f76r	f76r:R022	22	8	0	INSUFFICIENT_PAPER	[]	[]	183	128	46
f76r:R022:W09	f76r	f76r:R022	22	9	0	INSUFFICIENT_PAPER	[]	[]	244	128	46
f76r:R022:W10	f76r	f76r:R022	22	10	0	INSUFFICIENT_PAPER	[]	[]	207	128	46
f76r:R022:W11	f76r	f76r:R022	22	11	1	PASS	[0.248210039866,0.265521404964,0.303983865356]	[0.587466032609,5.262690188905,5.348958333333,2.709570030146,0.46265060241,0.954678355492,0.875023208131,0.806091427926,0.021514268852,0.024722451861,0.029148295988,-0.043808610401,-0.055786445013,-0.070279198636,-0.023340017825,-0.016814282531,-0.021479500891,0.727175080559,0.407535155214]	192	128	46
f76r:R023:W00	f76r	f76r:R023	23	0	0	INSUFFICIENT_PAPER	[]	[]	154	128	42
f76r:R023:W01	f76r	f76r:R023	23	1	0	INSUFFICIENT_PAPER	[]	[]	192	128	42
f76r:R023:W02	f76r	f76r:R023	23	2	0	INSUFFICIENT_PAPER	[]	[]	206	128	42
f76r:R023:W03	f76r	f76r:R023	23	3	0	INSUFFICIENT_PAPER	[]	[]	172	128	42
f76r:R023:W04	f76r	f76r:R023	23	4	0	INSUFFICIENT_PAPER	[]	[]	174	128	42
f76r:R023:W05	f76r	f76r:R023	23	5	1	PASS	[0.237185908437,0.246336197713,0.274694876925]	[0.599702380952,5.075173815234,4.610062893082,2.399978903695,0.509615384615,0.924764924557,0.851638238939,0.793507179824,0.02523384134,0.023277873155,0.024336489176,-0.032863562092,-0.028267973856,-0.037400793651,0.009224877451,0.011651348039,0.015349264706,0.452201933405,0.421862563014]	159	128	42
f76r:R023:W06	f76r	f76r:R023	23	6	0	INSUFFICIENT_PAPER	[]	[]	178	128	42
f76r:R023:W07	f76r	f76r:R023	23	7	0	INSUFFICIENT_PAPER	[]	[]	164	128	42
f76r:R023:W08	f76r	f76r:R023	23	8	0	INSUFFICIENT_PAPER	[]	[]	212	128	42
f76r:R023:W09	f76r	f76r:R023	23	9	0	INSUFFICIENT_PAPER	[]	[]	176	128	42
f76r:R023:W10	f76r	f76r:R023	23	10	0	INSUFFICIENT_PAPER	[]	[]	175	128	42
f76r:R023:W11	f76r	f76r:R023	23	11	1	PASS	[0.225182499874,0.246860077932,0.270481648612]	[0.543712797619,4.828313737302,4.766129032258,2.324861671111,0.341597796143,0.9468629849,0.867011982127,0.795328649193,0.014839103584,0.015586233675,0.019415752493,-0.001062091503,-0.009307889823,-0.025140056022,-0.010147058824,-0.009712009804,-0.010612745098,0.727175080559,0.421862563014]	124	128	42
f76r:R024:W00	f76r	f76r:R024	24	0	0	INSUFFICIENT_PAPER	[]	[]	236	128	42
f76r:R024:W01	f76r	f76r:R024	24	1	0	INSUFFICIENT_PAPER	[]	[]	176	128	42
f76r:R024:W02	f76r	f76r:R024	24	2	0	INSUFFICIENT_PAPER	[]	[]	186	128	42
f76r:R024:W03	f76r	f76r:R024	24	3	0	INSUFFICIENT_PAPER	[]	[]	177	128	42
f76r:R024:W04	f76r	f76r:R024	24	4	0	INSUFFICIENT_PAPER	[]	[]	210	128	42
f76r:R024:W05	f76r	f76r:R024	24	5	0	INSUFFICIENT_PAPER	[]	[]	221	128	42
f76r:R024:W06	f76r	f76r:R024	24	6	1	PASS	[0.591104314061,0.677415545832,0.757423299364]	[0.506882440476,5.017279836815,5.293333333333,2.23173076831,0.46875,0.934485691674,0.856774727998,0.794118386698,0.018461484292,0.016913998971,0.019602480003,0.002267156863,-0.001531862745,-0.015697945845,0.00871629902,0.000851715686,0.004466911765,0.498030791264,0.434332714248]	150	128	42
f76r:R024:W07	f76r	f76r:R024	24	7	1	PASS	[0.238171160218,0.261662294968,0.289265380094]	[0.572730654762,4.844187086459,5.301587301587,2.601189719468,0.370588235294,0.938490955808,0.864699906954,0.806516598803,0.023098625594,0.02177899019,0.0248075984,0.032358776844,0.02800245098,0.033735994398,-0.007928921569,-0.012928921569,-0.017037377451,0.543859649123,0.434332714248]	126	128	42
f76r:R024:W08	f76r	f76r:R024	24	8	0	INSUFFICIENT_PAPER	[]	[]	156	128	42
f76r:R024:W09	f76r	f76r:R024	24	9	0	INSUFFICIENT_PAPER	[]	[]	192	128	42
f76r:R024:W10	f76r	f76r:R024	24	10	0	INSUFFICIENT_PAPER	[]	[]	200	128	42
f76r:R024:W11	f76r	f76r:R024	24	11	0	INSUFFICIENT_PAPER	[]	[]	214	128	42
f76r:R025:W00	f76r	f76r:R025	25	0	0	INSUFFICIENT_PAPER	[]	[]	223	128	48
f76r:R025:W01	f76r	f76r:R025	25	1	0	INSUFFICIENT_PAPER	[]	[]	227	128	48
f76r:R025:W02	f76r	f76r:R025	25	2	0	INSUFFICIENT_PAPER	[]	[]	255	128	48
f76r:R025:W03	f76r	f76r:R025	25	3	0	INSUFFICIENT_PAPER	[]	[]	213	128	48
f76r:R025:W04	f76r	f76r:R025	25	4	0	INSUFFICIENT_PAPER	[]	[]	210	128	48
f76r:R025:W05	f76r	f76r:R025	25	5	0	INSUFFICIENT_PAPER	[]	[]	190	128	48
f76r:R025:W06	f76r	f76r:R025	25	6	0	INSUFFICIENT_PAPER	[]	[]	225	128	48
f76r:R025:W07	f76r	f76r:R025	25	7	0	INSUFFICIENT_PAPER	[]	[]	232	128	48
f76r:R025:W08	f76r	f76r:R025	25	8	0	INSUFFICIENT_PAPER	[]	[]	205	128	48
f76r:R025:W09	f76r	f76r:R025	25	9	0	INSUFFICIENT_PAPER	[]	[]	208	128	48
f76r:R025:W10	f76r	f76r:R025	25	10	0	INSUFFICIENT_PAPER	[]	[]	203	128	48
f76r:R025:W11	f76r	f76r:R025	25	11	0	INSUFFICIENT_PAPER	[]	[]	209	128	48
f76r:R026:W00	f76r	f76r:R026	26	0	0	INSUFFICIENT_PAPER	[]	[]	205	128	46
f76r:R026:W01	f76r	f76r:R026	26	1	0	INSUFFICIENT_PAPER	[]	[]	219	128	46
f76r:R026:W02	f76r	f76r:R026	26	2	0	INSUFFICIENT_PAPER	[]	[]	223	128	46
f76r:R026:W03	f76r	f76r:R026	26	3	0	INSUFFICIENT_PAPER	[]	[]	203	128	46
f76r:R026:W04	f76r	f76r:R026	26	4	0	INSUFFICIENT_PAPER	[]	[]	179	128	46
f76r:R026:W05	f76r	f76r:R026	26	5	0	INSUFFICIENT_PAPER	[]	[]	255	128	46
f76r:R026:W06	f76r	f76r:R026	26	6	0	INSUFFICIENT_PAPER	[]	[]	251	128	46
f76r:R026:W07	f76r	f76r:R026	26	7	0	INSUFFICIENT_PAPER	[]	[]	198	128	46
f76r:R026:W08	f76r	f76r:R026	26	8	0	INSUFFICIENT_PAPER	[]	[]	221	128	46
f76r:R026:W09	f76r	f76r:R026	26	9	0	INSUFFICIENT_PAPER	[]	[]	206	128	46
f76r:R026:W10	f76r	f76r:R026	26	10	0	INSUFFICIENT_PAPER	[]	[]	238	128	46
f76r:R026:W11	f76r	f76r:R026	26	11	0	INSUFFICIENT_PAPER	[]	[]	245	128	46
f76r:R027:W00	f76r	f76r:R027	27	0	0	INSUFFICIENT_PAPER	[]	[]	204	128	46
f76r:R027:W01	f76r	f76r:R027	27	1	0	INSUFFICIENT_PAPER	[]	[]	220	128	46
f76r:R027:W02	f76r	f76r:R027	27	2	0	INSUFFICIENT_PAPER	[]	[]	233	128	46
f76r:R027:W03	f76r	f76r:R027	27	3	0	INSUFFICIENT_PAPER	[]	[]	219	128	46
f76r:R027:W04	f76r	f76r:R027	27	4	0	INSUFFICIENT_PAPER	[]	[]	203	128	46
f76r:R027:W05	f76r	f76r:R027	27	5	0	INSUFFICIENT_PAPER	[]	[]	213	128	46
f76r:R027:W06	f76r	f76r:R027	27	6	0	INSUFFICIENT_PAPER	[]	[]	216	128	46
f76r:R027:W07	f76r	f76r:R027	27	7	1	PASS	[0.214274332335,0.230682628487,0.261444006933]	[0.586616847826,5.187385805841,4.702247191011,2.439399333327,0.448362720403,0.935184558622,0.860602252405,0.796571446985,0.018884058822,0.022054522761,0.026098770722,0.021097080136,0.022999254049,0.025098572038,0.001737967914,-0.00465407754,-0.010823306595,0.543859649123,0.476784292916]	178	128	46
f76r:R027:W08	f76r	f76r:R027	27	8	0	INSUFFICIENT_PAPER	[]	[]	222	128	46
f76r:R027:W09	f76r	f76r:R027	27	9	1	PASS	[0.215111379617,0.241959823114,0.276684318242]	[0.568444293478,5.204006687077,4.348066298343,2.173511840171,0.473821989529,0.928610783156,0.855375759119,0.788999236058,0.017967852814,0.019222063005,0.022510976144,-0.013307225064,-0.008549126172,-0.008000319693,-0.008113302139,-0.006016042781,-0.00924131016,0.635517364841,0.476784292916]	181	128	46
f76r:R027:W10	f76r	f76r:R027	27	10	1	PASS	[0.20795338582,0.236102695957,0.274168353285]	[0.554517663043,5.214935757609,5.043715846995,2.394951741216,0.518413597734,0.925107458157,0.851451339209,0.785728061716,0.025426318513,0.029132296248,0.033013886527,0.04347826087,0.045966538789,0.04193041347,-0.011859402852,-0.025607174688,-0.035519719251,0.6813462227,0.476784292916]	183	128	46
f76r:R027:W11	f76r	f76r:R027	27	11	1	PASS	[0.203663696968,0.220840834601,0.264646253093]	[0.53957201087,5.231108616855,4.44623655914,2.608878931145,0.400862068966,0.916805172825,0.841716753097,0.766919087812,0.019135804943,0.020201385641,0.024050957633,-0.02172314578,-0.024408567775,-0.029544970162,-0.015009469697,-0.017764037433,-0.032617535651,0.727175080559,0.476784292916]	186	128	46
f77r:R001:W00	f77r	f77r:R001	1	0	1	PASS	[0.219514150765,0.240335951855,0.263822700115]	[0.491627725857,4.317488113536,4.513513513514,2.574528260348,0.247491638796,0.931075915621,0.861677217804,0.802817641802,0.012649801356,0.013866514203,0.014786746633,-0.011155103067,-0.003648190045,-0.018002136752,-0.01412558793,-0.009981064077,-0.010582737768,0.259040458289,0.176439232409]	74	107	48
f77r:R001:W01	f77r	f77r:R001	1	1	0	INSUFFICIENT_PAPER	[]	[]	148	107	48
f77r:R001:W02	f77r	f77r:R001	1	2	1	PASS	[0.256619480511,0.259677294647,0.290923566376]	[0.567757009346,5.23644196283,5.0,2.589571847418,0.483204134367,0.939461225932,0.866452923512,0.81307542837,0.014938523014,0.016486059673,0.018878503858,0.019573278029,0.0217760181,0.020676219206,-0.002092114104,0.004181174027,0.001814183617,0.335660580021,0.176439232409]	187	107	48
f77r:R001:W03	f77r	f77r:R001	1	3	0	INSUFFICIENT_PAPER	[]	[]	200	107	48
f77r:R001:W04	f77r	f77r:R001	1	4	1	PASS	[0.250144153133,0.263238008516,0.284571650037]	[0.505646417445,5.075173815234,4.666666666667,2.332884053781,0.427419354839,0.937801666551,0.869202789426,0.814483083505,0.017913097459,0.017466861469,0.016701392403,0.0072586727,0.009304298643,0.013580945199,-0.011645592817,-0.014379084967,-0.006768065482,0.412280701754,0.176439232409]	159	107	48
f77r:R001:W05	f77r	f77r:R001	1	5	0	INSUFFICIENT_PAPER	[]	[]	209	107	48
f77r:R001:W06	f77r	f77r:R001	1	6	0	INSUFFICIENT_PAPER	[]	[]	200	107	48
f77r:R001:W07	f77r	f77r:R001	1	7	0	INSUFFICIENT_PAPER	[]	[]	185	107	48
f77r:R001:W08	f77r	f77r:R001	1	8	1	PASS	[0.190418767027,0.213149020589,0.230016430602]	[0.523948598131,4.927253685157,4.474452554745,2.137876332076,0.366310160428,0.944859056097,0.879635911624,0.824552708609,0.013927623177,0.01389923423,0.014916245617,-0.004622297637,-0.000531045752,0.00422008547,-0.01069268829,0.001017042331,0.00481338953,0.56552094522,0.176439232409]	137	107	48
f77r:R001:W09	f77r	f77r:R001	1	9	1	PASS	[0.204412514608,0.230863563452,0.260882354698]	[0.532904984424,5.424950017481,4.690265486726,2.380152616575,0.530516431925,0.928002680856,0.84980996984,0.778204971025,0.025238537652,0.029841974748,0.039237237869,-0.026706259427,-0.040365761689,-0.055301030669,-0.021235721703,-0.027527334922,-0.041988882781,0.603831006087,0.176439232409]	226	107	48
f77r:R001:W10	f77r	f77r:R001	1	10	0	INSUFFICIENT_PAPER	[]	[]	236	107	48
f77r:R001:W11	f77r	f77r:R001	1	11	1	PASS	[0.218054481807,0.240955246372,0.268234652287]	[0.52912808642,5.105945473901,4.457317073171,2.1021203284,0.413098236776,0.936695825401,0.860887935674,0.794089532577,0.02223372473,0.020490767977,0.026408880086,0.02584422658,0.03674352457,0.056938392641,-0.006339264101,-0.004381505689,-0.003113652869,0.680630146796,0.176439232409]	164	108	48
f77r:R002:W00	f77r	f77r:R002	2	0	0	INSUFFICIENT_PAPER	[]	[]	190	107	46
f77r:R002:W01	f77r	f77r:R002	2	1	0	INSUFFICIENT_PAPER	[]	[]	182	107	46
f77r:R002:W02	f77r	f77r:R002	2	2	1	PASS	[0.233169019676,0.247211078297,0.27282793198]	[0.565623730191,5.030437921392,4.848684210526,2.366876323735,0.408602150538,0.946018819127,0.877389533924,0.824914250078,0.018303255794,0.014846924198,0.018359808979,0.035589218965,0.025673814676,0.025313135288,0.006890232729,0.004418011895,0.011848001733,0.335660580021,0.190565031983]	152	107	46
f77r:R002:W03	f77r	f77r:R002	2	3	1	PASS	[0.221121305933,0.245122458033,0.26898993944]	[0.593661113369,5.13579843705,5.177514792899,2.718199190916,0.505988023952,0.941729411765,0.876133333333,0.823858823529,0.022442243013,0.022750372614,0.02176980827,0.02187356548,0.025634467834,0.024798347433,0.006377130291,0.002945341263,-0.002995318773,0.373970640888,0.190565031983]	169	107	46
f77r:R002:W04	f77r	f77r:R002	2	4	1	PASS	[0.219598707347,0.233382022307,0.26193278456]	[0.532507110931,4.948759890378,4.792857142857,2.703163301899,0.474576271186,0.941449156803,0.874010447291,0.819635111759,0.021729412598,0.021277937339,0.022816133642,0.022083415306,0.021670273461,0.015237064726,0.009112566012,0.007739850401,0.008406217202,0.412280701754,0.190565031983]	140	107	46
