statement_id	record	page	owner_start	owner_resets	register_habit	cards	emitted_tokens	card_ids	surfaces	primitive_program	final_automaton_state	rule_rendered_cards	exemplar_allographs	forward_result_de	backward_result_de
B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	2	3	0275fbf14e07935b0a45|7db18b2f0fb7ed0fcfd3	qokeey qokedy	HOLD_STATE>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: HOLD_STATE>HOLD_STATE>CLOSE.	2 Karten ergeben HOLD_STATE>HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	3	4	dcda95c81a5460feb191|9247e38d29c79a0d2fa5|7db18b2f0fb7ed0fcfd3	sol cheeety qokedy	CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE	CLOSED	3	0	BIO_COMMITTED_CELL: CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE.	3 Karten ergeben CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	4	5	276a7c2d74d1143446f4|2f1c5e56e8f0ff459065|b154ff779abe5f196c80|4de12cf322dfb76ded1e	qoky saiin schedair otchedy	ACTIVATE_CHARGE>METER_CHECK>MOVE_PASS>MOVE_PASS>CLOSE	CLOSED	3	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>METER_CHECK>MOVE_PASS>MOVE_PASS>CLOSE.	4 Karten ergeben ACTIVATE_CHARGE>METER_CHECK>MOVE_PASS>MOVE_PASS>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S031	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	7d25241b0e56c836372a	qokeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	5	6	d784b2abcaf1a3703de2|6f7ff8287eddf4da9fdb|1779decef17481ec2853|54d0e228ca346110af05|c45ebac60774620561e2	chedain chedy qotedaiin otaiin otedy	ACTIVATE_CHARGE>ACTIVATE_CHARGE>METER_CHECK>METER_CHECK>HOLD_STATE>CLOSE	CLOSED	5	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>ACTIVATE_CHARGE>METER_CHECK>METER_CHECK>HOLD_STATE>CLOSE.	5 Karten ergeben ACTIVATE_CHARGE>ACTIVATE_CHARGE>METER_CHECK>METER_CHECK>HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S033	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	04a3877f0fc81b7597c9	ldy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	6	7	2c82523794dcb7d2b343|e0b630cb1b5df5e7105b|80ebbbbf238eee9f0aef|54d0e228ca346110af05|7811a7daff25d476e28d|bc4f1f5c006c74a4d26d	soiiin checthy chety otaiin olsaly shedy	METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>METER_CHECK>TARGET_HANDOFF>HOLD_STATE>CLOSE	CLOSED	4	2	BIO_COMMITTED_CELL: METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>METER_CHECK>TARGET_HANDOFF>HOLD_STATE>CLOSE.	6 Karten ergeben METER_CHECK>HOLD_STATE>ACTIVATE_CHARGE>METER_CHECK>TARGET_HANDOFF>HOLD_STATE>CLOSE bei B3_MAIN_ARCH_LINKED_PAIR.
B4-S001	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	1	BIO_COMMITTED_CELL	1	2	7d25241b0e56c836372a	qokeedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	3	4	e2eb77ca9d9e1a8ba29a|0275fbf14e07935b0a45|7db18b2f0fb7ed0fcfd3	qolchey qokeey qokedy	CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE	CLOSED	3	0	BIO_COMMITTED_CELL: CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE.	3 Karten ergeben CONTINUE_USE>HOLD_STATE>HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	7	8	6f7ff8287eddf4da9fdb|90bcf0a9ec0ef56399e6|faf321940aed922846a9|0275fbf14e07935b0a45|276a7c2d74d1143446f4|dcda95c81a5460feb191|bc4f1f5c006c74a4d26d	chedy otal otchey qokeey qoky tol shedy	MOVE_PASS>TARGET_HANDOFF>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE	CLOSED	5	2	BIO_COMMITTED_CELL: MOVE_PASS>TARGET_HANDOFF>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE.	7 Karten ergeben MOVE_PASS>TARGET_HANDOFF>ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S004	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	eb2e4bc143f623ee03ac	qokylddy	ACTIVATE_CHARGE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>CLOSE.	1 Karten ergeben ACTIVATE_CHARGE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	3	4	53cd0637c6820ba5e91f|6f7ff8287eddf4da9fdb|7d25241b0e56c836372a	dain chedy qokeedy	ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	3	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	3 Karten ergeben ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S006	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	d68bc8de3bcee09db23c	shckhedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S007	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	d68bc8de3bcee09db23c	shckhedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	4	5	2f1c5e56e8f0ff459065|2c1a5fd92b9e3c762242|92e43836d82f98bf02d3|7db18b2f0fb7ed0fcfd3	saiin cheeky sheey qokedy	METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	4	0	BIO_COMMITTED_CELL: METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	4 Karten ergeben METER_CHECK>ACTIVATE_CHARGE>ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S009	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	bc4f1f5c006c74a4d26d	shedy	HOLD_STATE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: HOLD_STATE>CLOSE.	1 Karten ergeben HOLD_STATE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S010	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	0	BIO_COMMITTED_CELL	1	2	1b1ffdd869fb1429ad03	oldy	CONTINUE_USE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: CONTINUE_USE>CLOSE.	1 Karten ergeben CONTINUE_USE>CLOSE bei B4_MAIN_ARCH_LINKED_PAIR.
B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	1	BIO_COMMITTED_CELL	7	8	2f1c5e56e8f0ff459065|d904bf7b044dd3922781|daf32e6db9e04413ce7f|1645e612504fcef59ced|6f7ff8287eddf4da9fdb|dcda95c81a5460feb191|b958a512ca6a3559e86e	saiin cheky okeeol okain chdy sol lkedy	METER_CHECK>HOLD_STATE>HOLD_STATE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE	CLOSED	5	2	BIO_COMMITTED_CELL: METER_CHECK>HOLD_STATE>HOLD_STATE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE.	7 Karten ergeben METER_CHECK>HOLD_STATE>HOLD_STATE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>CLOSE bei B4_MAIN_LEFT_OPEN_FRINGE_STATION.
B4-S012	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	0	BIO_COMMITTED_CELL	1	2	de7321bface5628e35d6	lchedy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B4_MAIN_LEFT_OPEN_FRINGE_STATION.
B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	0	BIO_COMMITTED_CELL	2	3	232195d6ff2f326322f7|bc4f1f5c006c74a4d26d	qokol shedy	ACTIVATE_CHARGE>HOLD_STATE>CLOSE	CLOSED	2	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>HOLD_STATE>CLOSE.	2 Karten ergeben ACTIVATE_CHARGE>HOLD_STATE>CLOSE bei B4_MAIN_LEFT_OPEN_FRINGE_STATION.
B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	0	BIO_COMMITTED_CELL	4	5	7a4bb8136330ee4e6e56|b921a237be883a820352|ecce30bc8dcc400bf2c8|8aedd154964a78e555d6	or chey qockhey dairydy	ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>MOVE_PASS>CLOSE	CLOSED	3	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>MOVE_PASS>CLOSE.	4 Karten ergeben ACTIVATE_CHARGE>CONTINUE_USE>HOLD_STATE>MOVE_PASS>CLOSE bei B4_MAIN_LEFT_OPEN_FRINGE_STATION.
B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	1	BIO_COMMITTED_CELL	6	7	1645e612504fcef59ced|b5df9126607030b95175|9da1b6ac2c929daea697|21ed2873b71e57269c08|42cdc187d5b9ffc60063|de7321bface5628e35d6	qokain shey kain chckhal solkey lchedy	ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>TARGET_HANDOFF>HOLD_STATE>MOVE_PASS>CLOSE	CLOSED	5	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>TARGET_HANDOFF>HOLD_STATE>MOVE_PASS>CLOSE.	6 Karten ergeben ACTIVATE_CHARGE>HOLD_STATE>ACTIVATE_CHARGE>TARGET_HANDOFF>HOLD_STATE>MOVE_PASS>CLOSE bei B4_MAIN_LEFT_OPEN_FRINGE_STATION.
B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	0	BIO_COMMITTED_CELL	4	5	94df4847b7b16c98394a|dd0ecaf5e27d81befffc|883a6708116c342cb10b|bc4f1f5c006c74a4d26d	qolkain dal skar shedy	ACTIVATE_CHARGE>TARGET_HANDOFF>SOURCE_DRAW>HOLD_STATE>CLOSE	CLOSED	3	1	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>TARGET_HANDOFF>SOURCE_DRAW>HOLD_STATE>CLOSE.	4 Karten ergeben ACTIVATE_CHARGE>TARGET_HANDOFF>SOURCE_DRAW>HOLD_STATE>CLOSE bei B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION.
B5-S001	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	1	BIO_COMMITTED_CELL	1	2	601b77449028deed39de	otchdy	MOVE_PASS>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: MOVE_PASS>CLOSE.	1 Karten ergeben MOVE_PASS>CLOSE bei B5_LEFT_OPEN_FRINGE_STATION.
B5-S002	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	0	BIO_COMMITTED_CELL	1	2	87411f84689b4f93a303	qokchdy	ACTIVATE_CHARGE>CLOSE	CLOSED	1	0	BIO_COMMITTED_CELL: ACTIVATE_CHARGE>CLOSE.	1 Karten ergeben ACTIVATE_CHARGE>CLOSE bei B5_LEFT_OPEN_FRINGE_STATION.
B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	0	BIO_OPEN_CARRY_OR_HEADER	9	9	abb23e5e6936b4147f76|dd0ecaf5e27d81befffc|dcda95c81a5460feb191|8c97dfde96fbc78e3355|00d8ebe3c68294eeac39|2f1c5e56e8f0ff459065|dcda95c81a5460feb191|fcc1deda9e24ec268eb0|6f7ff8287eddf4da9fdb	shedal dal cheol lol chdal aiin sol daiiin chedy	TARGET_HANDOFF>TARGET_HANDOFF>CONTINUE_USE>MOVE_PASS>TARGET_HANDOFF>METER_CHECK>CONTINUE_USE>METER_CHECK>MOVE_PASS	WORK	7	2	BIO_OPEN_CARRY_OR_HEADER: TARGET_HANDOFF>TARGET_HANDOFF>CONTINUE_USE>MOVE_PASS>TARGET_HANDOFF>METER_CHECK>CONTINUE_USE>METER_CHECK>MOVE_PASS.	9 Karten ergeben TARGET_HANDOFF>TARGET_HANDOFF>CONTINUE_USE>MOVE_PASS>TARGET_HANDOFF>METER_CHECK>CONTINUE_USE>METER_CHECK>MOVE_PASS bei B5_LEFT_OPEN_FRINGE_STATION.
B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	1	BIO_OPEN_CARRY_OR_HEADER	9	9	1bfd786e6b8b63734a59|43eb9aa12959b4d5cdc9|3e9c7f217843b588489d|dcda95c81a5460feb191|2f1c5e56e8f0ff459065|dcda95c81a5460feb191|53cd0637c6820ba5e91f|b921a237be883a820352|97ddca78c9ebcc956d04	solkeey qekey raly ol daiin ol dain chey ldalor	HOLD_STATE>HOLD_STATE>HOLD_STATE>CONTINUE_USE>METER_CHECK>CONTINUE_USE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE	WORK	8	1	BIO_OPEN_CARRY_OR_HEADER: HOLD_STATE>HOLD_STATE>HOLD_STATE>CONTINUE_USE>METER_CHECK>CONTINUE_USE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE.	9 Karten ergeben HOLD_STATE>HOLD_STATE>HOLD_STATE>CONTINUE_USE>METER_CHECK>CONTINUE_USE>ACTIVATE_CHARGE>ACTIVATE_CHARGE>ACTIVATE_CHARGE bei B6_RIGHT_S_RUN_MULTIPORT_STATION.
