event_id	statement_id	event_in_statement	record	page	locus	owner_code	concrete_owner_de	owner_reset	active_before_de	active_after_de	register_habit	joint_tuple_id	component_parse	body_surface	observed_surface	renderer_mode	habit_applied	procedure_tokens	automaton_before	automaton_after	forward_scribe_instruction_de	backward_reader_instruction_de	roundtrip_card
E182	B2-S005	6	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_COMMITTED_CELL	a8f891de626fc00028e9	O+CTH+E+OL	octheol	octheol	RULE	NO	HOLD_STATE	AFTER_METER	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER HOLD_STATE als Karte a8f891de626fc00028e9 setzen und octheol schreiben.	octheol an dieser Stelle als Karte a8f891de626fc00028e9 lesen; HOLD_STATE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E183	B2-S005	7	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_COMMITTED_CELL	f0db6d30cd34f4cb2a4d	CHK+EE+Y	keey	chkeey	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER ACTIVATE_CHARGE als Karte f0db6d30cd34f4cb2a4d setzen und chkeey schreiben.	chkeey an dieser Stelle als Karte f0db6d30cd34f4cb2a4d lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E184	B2-S005	8	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_COMMITTED_CELL	04a3877f0fc81b7597c9	L+DY	ldy	ldy	RULE	NO	MOVE_PASS>CLOSE	WORK	CLOSED	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER MOVE_PASS>CLOSE als Karte 04a3877f0fc81b7597c9 setzen und ldy schreiben.	ldy an dieser Stelle als Karte 04a3877f0fc81b7597c9 lesen; MOVE_PASS>CLOSE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E185	B2-S006	1	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_OPEN_CARRY_OR_HEADER	5d5e0b288cf36864ed9d	OT+EE+Y	oteey	oteey	RULE	NO	HOLD_STATE	START	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER HOLD_STATE als Karte 5d5e0b288cf36864ed9d setzen und oteey schreiben.	oteey an dieser Stelle als Karte 5d5e0b288cf36864ed9d lesen; HOLD_STATE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E186	B2-S006	2	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_OPEN_CARRY_OR_HEADER	308e8ea2d5d190c498e8	OK+AL	okal	qokal	RULE	NO	TARGET_HANDOFF	WORK	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER TARGET_HANDOFF als Karte 308e8ea2d5d190c498e8 setzen und qokal schreiben.	qokal an dieser Stelle als Karte 308e8ea2d5d190c498e8 lesen; TARGET_HANDOFF ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E187	B2-S006	3	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_OPEN_CARRY_OR_HEADER	c1913ec4ff84148da6d3	SH+E+CKH+Y	eckhy	sheckhy	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER ACTIVATE_CHARGE als Karte c1913ec4ff84148da6d3 setzen und sheckhy schreiben.	sheckhy an dieser Stelle als Karte c1913ec4ff84148da6d3 lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E188	B2-S006	4	B2	f82r	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere Doppelbecken mit Zylinderstation	NO	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	abgeteilte Portion von Arbeitsflüssigkeit in den oberen Becken	BIO_OPEN_CARRY_OR_HEADER	276a7c2d74d1143446f4	OK+Y	oky	qoky	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_UPPER_PAIRED_BASINS_AND_CYLINDER ACTIVATE_CHARGE als Karte 276a7c2d74d1143446f4 setzen und qoky schreiben.	qoky an dieser Stelle als Karte 276a7c2d74d1143446f4 lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER beibehalten.	YES
E189	B2-S007	1	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	YES	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_COMMITTED_CELL	cbb42a4fe68068325d6b	SH+E+DY	shedy	dshedy	RULE	NO	HOLD_STATE>CLOSE	START	CLOSED	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE HOLD_STATE>CLOSE als Karte cbb42a4fe68068325d6b setzen und dshedy schreiben.	dshedy an dieser Stelle als Karte cbb42a4fe68068325d6b lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E190	B2-S008	1	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_COMMITTED_CELL	54d0e228ca346110af05	OT+AIIN	otaiin	sotaiin	COPY_LOCAL_ALLOGRAPH	NO	METER_CHECK	START	AFTER_METER	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE METER_CHECK als Karte 54d0e228ca346110af05 setzen und sotaiin schreiben.	sotaiin an dieser Stelle als Karte 54d0e228ca346110af05 lesen; METER_CHECK ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E191	B2-S008	2	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_COMMITTED_CELL	3ae9a121ba0045b913e8	OK+AR	okar	qokar	RULE	NO	SOURCE_DRAW	AFTER_METER	AFTER_SOURCE	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE SOURCE_DRAW als Karte 3ae9a121ba0045b913e8 setzen und qokar schreiben.	qokar an dieser Stelle als Karte 3ae9a121ba0045b913e8 lesen; SOURCE_DRAW ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E192	B2-S008	3	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_COMMITTED_CELL	bc4f1f5c006c74a4d26d	SHED+DY	edy	shedy	RULE	NO	HOLD_STATE>CLOSE	AFTER_SOURCE	CLOSED	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE HOLD_STATE>CLOSE als Karte bc4f1f5c006c74a4d26d setzen und shedy schreiben.	shedy an dieser Stelle als Karte bc4f1f5c006c74a4d26d lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E193	B2-S009	1	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_COMMITTED_CELL	daa1347f456415fe8737	OL+SH+E+DY	olshedy	solshedy	RULE	NO	HOLD_STATE>CLOSE	START	CLOSED	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE HOLD_STATE>CLOSE als Karte daa1347f456415fe8737 setzen und solshedy schreiben.	solshedy an dieser Stelle als Karte daa1347f456415fe8737 lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E194	B2-S010	1	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_OPEN_CARRY_OR_HEADER	0275fbf14e07935b0a45	OK+EE+Y	okeey	qokeey	RULE	NO	HOLD_STATE	START	WORK	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE HOLD_STATE als Karte 0275fbf14e07935b0a45 setzen und qokeey schreiben.	qokeey an dieser Stelle als Karte 0275fbf14e07935b0a45 lesen; HOLD_STATE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E195	B2-S010	2	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_OPEN_CARRY_OR_HEADER	276a7c2d74d1143446f4	OK+Y	oky	qoky	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE ACTIVATE_CHARGE als Karte 276a7c2d74d1143446f4 setzen und qoky schreiben.	qoky an dieser Stelle als Karte 276a7c2d74d1143446f4 lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E196	B2-S010	3	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Arbeitsflüssigkeit am linken Zwischenknoten	BIO_OPEN_CARRY_OR_HEADER	5eff216ba51fbfb21f22	LS	ls	ls	RULE	NO	CONTINUE_USE	WORK	WORK	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE CONTINUE_USE als Karte 5eff216ba51fbfb21f22 setzen und ls schreiben.	ls an dieser Stelle als Karte 5eff216ba51fbfb21f22 lesen; CONTINUE_USE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E197	B2-S010	4	B2	f82r	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Seitenstation mit Zwischenknoten	NO	Arbeitsflüssigkeit am linken Zwischenknoten	Ergebnisbestand bei mittlere linke Seitenstation mit Zwischenknoten	BIO_OPEN_CARRY_OR_HEADER	b5df9126607030b95175	WHOLE[cheey|shey]	ey	cheey	RULE	NO	HOLD_STATE	WORK	WORK	Bei B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE HOLD_STATE als Karte b5df9126607030b95175 setzen und cheey schreiben.	cheey an dieser Stelle als Karte b5df9126607030b95175 lesen; HOLD_STATE ausführen; Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE beibehalten.	YES
E198	B2-S011	1	B2	f82r	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte Einzelstation	YES	Arbeitsposten an der rechten Einzelstation	abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	BIO_COMMITTED_CELL	1645e612504fcef59ced	OK+AIN	okain	okain	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	START	WORK	Bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION ACTIVATE_CHARGE als Karte 1645e612504fcef59ced setzen und okain schreiben.	okain an dieser Stelle als Karte 1645e612504fcef59ced lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION beibehalten.	YES
E199	B2-S011	2	B2	f82r	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte Einzelstation	NO	abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	BIO_COMMITTED_CELL	4d4559019a961b834aa1	AR	ar	char	RULE	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION ACTIVATE_CHARGE als Karte 4d4559019a961b834aa1 setzen und char schreiben.	char an dieser Stelle als Karte 4d4559019a961b834aa1 lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION beibehalten.	YES
E200	B2-S011	3	B2	f82r	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte Einzelstation	NO	abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	abgeteilte Portion von abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	BIO_COMMITTED_CELL	1645e612504fcef59ced	OK+AIN	okain	okain	COPY_LOCAL_ALLOGRAPH	NO	ACTIVATE_CHARGE	WORK	WORK	Bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION ACTIVATE_CHARGE als Karte 1645e612504fcef59ced setzen und okain schreiben.	okain an dieser Stelle als Karte 1645e612504fcef59ced lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION beibehalten.	YES
E201	B2-S011	4	B2	f82r	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte Einzelstation	NO	abgeteilte Portion von abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	abgeteilte Portion von abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	BIO_COMMITTED_CELL	7d25241b0e56c836372a	OK+EE+DY	okeedy	qokeedy	RULE	NO	HOLD_STATE>CLOSE	WORK	CLOSED	Bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION HOLD_STATE>CLOSE als Karte 7d25241b0e56c836372a setzen und qokeedy schreiben.	qokeedy an dieser Stelle als Karte 7d25241b0e56c836372a lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION beibehalten.	YES
E202	B2-S012	1	B2	f82r	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte Einzelstation	NO	abgeteilte Portion von abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	entnommene Fraktion aus abgeteilte Portion von abgeteilte Portion von Arbeitsposten an der rechten Einzelstation	BIO_COMMITTED_CELL	0ab57b7166de99db3a55	L+CH+Y	lchy	lchy	RULE	NO	SOURCE_DRAW	START	AFTER_SOURCE	Bei B2_MIDDLE_RIGHT_AMBIGUOUS_STATION SOURCE_DRAW als Karte 0ab57b7166de99db3a55 setzen und lchy schreiben.	lchy an dieser Stelle als Karte 0ab57b7166de99db3a55 lesen; SOURCE_DRAW ausführen; Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION beibehalten.	YES
E203	B2-S012	2	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	YES	Arbeitsflüssigkeit oder Körperposten im unteren Becken	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	b5df9126607030b95175	WHOLE[cheey|shey]	ey	cheey	RULE	NO	HOLD_STATE	AFTER_SOURCE	WORK	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL HOLD_STATE als Karte b5df9126607030b95175 setzen und cheey schreiben.	cheey an dieser Stelle als Karte b5df9126607030b95175 lesen; HOLD_STATE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E204	B2-S012	3	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	6b89d6dd70635bc60fe0	CTH+E+Y	cthey	qcthey	RULE	NO	HOLD_STATE	WORK	WORK	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL HOLD_STATE als Karte 6b89d6dd70635bc60fe0 setzen und qcthey schreiben.	qcthey an dieser Stelle als Karte 6b89d6dd70635bc60fe0 lesen; HOLD_STATE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E205	B2-S012	4	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	0275fbf14e07935b0a45	OK+EE+Y	okeey	qokeey	RULE	NO	HOLD_STATE	WORK	WORK	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL HOLD_STATE als Karte 0275fbf14e07935b0a45 setzen und qokeey schreiben.	qokeey an dieser Stelle als Karte 0275fbf14e07935b0a45 lesen; HOLD_STATE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E206	B2-S012	5	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	5fca8fc3dee57e1d8c1f	L+EE+Y	lcheey	lcheey	RULE	NO	SOURCE_DRAW	WORK	AFTER_SOURCE	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL SOURCE_DRAW als Karte 5fca8fc3dee57e1d8c1f setzen und lcheey schreiben.	lcheey an dieser Stelle als Karte 5fca8fc3dee57e1d8c1f lesen; SOURCE_DRAW ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E207	B2-S012	6	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	2f1c5e56e8f0ff459065	AIIN	aiin	daiin	RULE	NO	METER_CHECK	AFTER_SOURCE	AFTER_METER	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und daiin schreiben.	daiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E208	B2-S012	7	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	b921a237be883a820352	Y	y	chey	RULE	NO	CONTINUE_USE	AFTER_METER	WORK	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL CONTINUE_USE als Karte b921a237be883a820352 setzen und chey schreiben.	chey an dieser Stelle als Karte b921a237be883a820352 lesen; CONTINUE_USE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E209	B2-S012	8	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	d25110e0d8488927278f	OK+EEE+DY	okeeedy	qokeeedy	RULE	NO	HOLD_STATE>CLOSE	WORK	CLOSED	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL HOLD_STATE>CLOSE als Karte d25110e0d8488927278f setzen und qokeeedy schreiben.	qokeeedy an dieser Stelle als Karte d25110e0d8488927278f lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E210	B2-S013	1	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_COMMITTED_CELL	de7321bface5628e35d6	L+CHD+DY	lchedy	lchedy	RULE	NO	MOVE_PASS>CLOSE	START	CLOSED	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL MOVE_PASS>CLOSE als Karte de7321bface5628e35d6 setzen und lchedy schreiben.	lchedy an dieser Stelle als Karte de7321bface5628e35d6 lesen; MOVE_PASS>CLOSE ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E211	B2-S014	1	B2	f82r	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrpersonenbecken	NO	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	entnommene Fraktion aus Ergebnisbestand bei unteres grünes Mehrpersonenbecken	BIO_OPEN_CARRY_OR_HEADER	29e0eb222ef2fb99523a	L+AR	lar	lar	RULE	NO	SOURCE_DRAW	START	AFTER_SOURCE	Bei B2_LOWER_GREEN_MULTI_FIGURE_POOL SOURCE_DRAW als Karte 29e0eb222ef2fb99523a setzen und lar schreiben.	lar an dieser Stelle als Karte 29e0eb222ef2fb99523a lesen; SOURCE_DRAW ausführen; Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL beibehalten.	YES
E212	B2-S015	1	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	YES	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	d4a31dbcf1ed6d9e5aa9	SH+E+Y	shey	tshey	RULE	NO	HOLD_STATE	START	WORK	Bei B2_LOWER_POOL_EDGE_STATIONS HOLD_STATE als Karte d4a31dbcf1ed6d9e5aa9 setzen und tshey schreiben.	tshey an dieser Stelle als Karte d4a31dbcf1ed6d9e5aa9 lesen; HOLD_STATE ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
E213	B2-S015	2	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	NO	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	7d25241b0e56c836372a	OK+EE+DY	okeedy	qokeedy	RULE	NO	HOLD_STATE>CLOSE	WORK	CLOSED	Bei B2_LOWER_POOL_EDGE_STATIONS HOLD_STATE>CLOSE als Karte 7d25241b0e56c836372a setzen und qokeedy schreiben.	qokeedy an dieser Stelle als Karte 7d25241b0e56c836372a lesen; HOLD_STATE>CLOSE ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
E214	B2-S016	1	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	NO	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	dd0ecaf5e27d81befffc	AL	al	cheal	COPY_LOCAL_ALLOGRAPH	NO	TARGET_HANDOFF	START	WORK	Bei B2_LOWER_POOL_EDGE_STATIONS TARGET_HANDOFF als Karte dd0ecaf5e27d81befffc setzen und cheal schreiben.	cheal an dieser Stelle als Karte dd0ecaf5e27d81befffc lesen; TARGET_HANDOFF ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
E215	B2-S016	2	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	NO	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	0f15effeca7ab10bb026	L+CHD+AR	lchedar	lchedar	RULE	NO	SOURCE_DRAW	WORK	AFTER_SOURCE	Bei B2_LOWER_POOL_EDGE_STATIONS SOURCE_DRAW als Karte 0f15effeca7ab10bb026 setzen und lchedar schreiben.	lchedar an dieser Stelle als Karte 0f15effeca7ab10bb026 lesen; SOURCE_DRAW ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
E216	B2-S016	3	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	NO	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	db729b598e89e11452e0	WHOLE[ches]	s	ches	RULE	NO	ACTIVATE_CHARGE	AFTER_SOURCE	WORK	Bei B2_LOWER_POOL_EDGE_STATIONS ACTIVATE_CHARGE als Karte db729b598e89e11452e0 setzen und ches schreiben.	ches an dieser Stelle als Karte db729b598e89e11452e0 lesen; ACTIVATE_CHARGE ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
E217	B2-S016	4	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	untere Beckenrand- und Endstationen	NO	Arbeitsflüssigkeit am unteren Beckenrand	Arbeitsflüssigkeit am unteren Beckenrand	BIO_COMMITTED_CELL	2f1c5e56e8f0ff459065	AIIN	aiin	aiin	COPY_LOCAL_ALLOGRAPH	NO	METER_CHECK	WORK	AFTER_METER	Bei B2_LOWER_POOL_EDGE_STATIONS METER_CHECK als Karte 2f1c5e56e8f0ff459065 setzen und aiin schreiben.	aiin an dieser Stelle als Karte 2f1c5e56e8f0ff459065 lesen; METER_CHECK ausführen; Besitzer B2_LOWER_POOL_EDGE_STATIONS beibehalten.	YES
