language	condition	coupling	member	unit	category	output	train_occurrences	held_occurrences
latin	coupled	0.1	5	l	S	de	666	524
latin	coupled	0.1	5	ody	S	es	608	272
latin	coupled	0.1	5	dy	S	ne	603	204
latin	coupled	0.1	5	aI	S	os	597	414
latin	coupled	0.1	5	p	S	er	572	338
latin	coupled	0.1	5	Se	S	vi	570	260
latin	coupled	0.1	5	Col	S	se	522	188
latin	coupled	0.1	5	Cey	S	si	521	264
latin	coupled	0.1	5	Ey	S	um	505	370
latin	coupled	0.1	5	ey	S	ae	498	259
latin	coupled	0.1	5	Edy	S	am	469	312
latin	coupled	0.1	5	edy	L	i	446	253
latin	coupled	0.1	5	od	S	at	445	222
latin	coupled	0.1	5	Sedy	L	a	418	173
latin	coupled	0.1	5	am	L	i	408	242
latin	coupled	0.1	5	olk	S	un	402	152
latin	coupled	0.1	5	yk	L	s	396	149
latin	coupled	0.1	5	Cor	L	a	376	100
latin	coupled	0.1	5	yt	L	s	375	90
latin	coupled	0.1	5	r	L	c	374	250
latin	coupled	0.1	5	qo	L	s	371	233
latin	coupled	0.1	5	Co	S	ca	364	121
latin	coupled	0.1	5	dal	L	a	362	174
latin	coupled	0.1	5	T	S	st	344	121
latin	coupled	0.1	5	dar	L	a	341	227
latin	coupled	0.1	5	Cdy	L	a	331	167
latin	coupled	0.1	5	a	N		278	128
latin	coupled	0.1	5	Ky	L	e	273	120
latin	coupled	0.1	5	ai	S	ra	264	143
latin	coupled	0.1	5	air	L	i	254	210
latin	coupled	0.1	5	Ty	L	t	251	74
latin	coupled	0.1	5	K	S	ti	250	98
latin	coupled	0.1	5	Sey	L	a	236	148
latin	coupled	0.1	5	N	L	t	222	88
latin	coupled	0.1	5	f	N		220	104
latin	coupled	0.1	5	ky	L	i	204	69
latin	coupled	0.1	5	So	L	e	201	76
latin	coupled	0.1	5	qokaI	W	caesar	201	74
latin	coupled	0.1	5	i	S	ui	199	118
latin	coupled	0.1	5	op	L	c	198	110
latin	coupled	0.1	5	Sol	W	exercitum	195	51
latin	coupled	0.1	5	qokaN	W	quod	190	72
latin	coupled	0.1	5	qokEdy	W	atque	189	105
latin	coupled	0.1	5	qokal	W	castris	187	41
latin	coupled	0.1	5	qokedy	W	quibus	185	62
latin	coupled	0.1	5	CE	L	s	178	98
latin	coupled	0.1	5	Sy	L	e	173	68
latin	coupled	0.1	5	eol	L	i	173	75
latin	coupled	0.1	5	q	L	s	173	71
latin	coupled	0.1	5	CEy	L	c	171	113
latin	coupled	0.1	5	Ceol	L	c	167	77
latin	coupled	0.1	5	daI	W	propter	165	148
latin	coupled	0.1	5	os	L	i	164	86
latin	coupled	0.1	5	qol	L	c	158	45
latin	coupled	0.1	5	lk	L	s	156	249
latin	coupled	0.1	5	qokEy	W	neque	149	134
latin	coupled	0.1	5	okaN	W	eorum	144	92
latin	coupled	0.1	5	okal	W	proelio	143	52
latin	coupled	0.1	5	m	L	t	138	80
latin	coupled	0.1	5	otal	L	c	130	48
latin	coupled	0.1	5	oky	L	x	129	44
latin	coupled	0.1	5	oty	L	x	127	48
latin	coupled	0.1	5	P	L	m	107	66
latin	coupled	0.1	5	n	L	t	86	37
latin	coupled	0.1	5	g	L	t	73	38
latin	coupled	0.1	5	F	L	e	35	13
latin	coupled	0.1	5	I	L	t	18	9
latin	coupled	0.1	5	x	L	e	14	11
latin	coupled	0.1	5	b	L	e	12	3
latin	coupled	0.1	5	j	N		7	3
latin	coupled	0.1	5	u	L	d	5	3
latin	coupled	0.1	5	c	L	l	4	1
latin	coupled	0.1	5	h	N		2	1
latin	coupled	0.1	5	z	N		2	1
latin	coupled	0.1	5	v	L	m	1	0
old_italian	uncoupled	0.0	0	ol	D	ii	1825	712
old_italian	uncoupled	0.0	0	y	S	per	1554	554
old_italian	uncoupled	0.0	0	C	D	nn	1445	711
old_italian	uncoupled	0.0	0	ar	S	ne	1423	766
old_italian	uncoupled	0.0	0	or	S	di	1322	535
old_italian	uncoupled	0.0	0	s	S	se	1322	486
old_italian	uncoupled	0.0	0	aN	S	te	1169	556
old_italian	uncoupled	0.0	0	d	S	no	1144	597
old_italian	uncoupled	0.0	0	o	D	tt	1126	609
old_italian	uncoupled	0.0	0	ok	S	pe	1084	625
old_italian	uncoupled	0.0	0	ot	S	ma	1033	689
old_italian	uncoupled	0.0	0	k	D	ee	1025	478
old_italian	uncoupled	0.0	0	al	S	me	915	476
old_italian	uncoupled	0.0	0	S	S	in	910	439
old_italian	uncoupled	0.0	0	t	S	ca	883	359
old_italian	uncoupled	0.0	0	Ce	S	ci	866	609
old_italian	uncoupled	0.0	0	qok	S	so	862	444
old_italian	uncoupled	0.0	0	daN	W	quando	844	387
old_italian	uncoupled	0.0	0	Cedy	S	che	732	448
old_italian	uncoupled	0.0	0	qot	S	co	727	353
old_italian	uncoupled	0.0	0	e	N		699	453
old_italian	uncoupled	0.0	0	Cy	S	le	671	212
old_italian	uncoupled	0.0	0	E	N		669	497
old_italian	uncoupled	0.0	0	l	S	al	666	524
old_italian	uncoupled	0.0	0	ody	S	to	608	272
old_italian	uncoupled	0.0	0	dy	S	si	603	204
old_italian	uncoupled	0.0	0	aI	S	re	597	414
old_italian	uncoupled	0.0	0	p	S	an	572	338
old_italian	uncoupled	0.0	0	Se	S	vi	570	260
old_italian	uncoupled	0.0	0	Col	S	la	522	188
old_italian	uncoupled	0.0	0	Cey	S	li	521	264
old_italian	uncoupled	0.0	0	Ey	S	na	505	370
old_italian	uncoupled	0.0	0	ey	S	ro	498	259
old_italian	uncoupled	0.0	0	Edy	S	ta	469	312
old_italian	uncoupled	0.0	0	edy	L	r	446	253
old_italian	uncoupled	0.0	0	od	S	ti	445	222
old_italian	uncoupled	0.0	0	Sedy	L	e	418	173
old_italian	uncoupled	0.0	0	am	L	l	408	242
old_italian	uncoupled	0.0	0	olk	S	da	402	152
old_italian	uncoupled	0.0	0	yk	L	a	396	149
old_italian	uncoupled	0.0	0	Cor	L	l	376	100
old_italian	uncoupled	0.0	0	yt	L	a	375	90
old_italian	uncoupled	0.0	0	r	L	a	374	250
old_italian	uncoupled	0.0	0	qo	L	s	371	233
old_italian	uncoupled	0.0	0	Co	S	mi	364	121
old_italian	uncoupled	0.0	0	dal	L	a	362	174
old_italian	uncoupled	0.0	0	T	S	ve	344	121
old_italian	uncoupled	0.0	0	dar	L	e	341	227
old_italian	uncoupled	0.0	0	Cdy	L	l	331	167
old_italian	uncoupled	0.0	0	a	N		278	128
old_italian	uncoupled	0.0	0	Ky	L	o	273	120
old_italian	uncoupled	0.0	0	ai	S	st	264	143
old_italian	uncoupled	0.0	0	air	L	n	254	210
old_italian	uncoupled	0.0	0	Ty	L	a	251	74
old_italian	uncoupled	0.0	0	K	S	ar	250	98
old_italian	uncoupled	0.0	0	Sey	L	e	236	148
old_italian	uncoupled	0.0	0	N	L	o	222	88
old_italian	uncoupled	0.0	0	f	N		220	104
old_italian	uncoupled	0.0	0	ky	L	o	204	69
old_italian	uncoupled	0.0	0	So	L	l	201	76
old_italian	uncoupled	0.0	0	qokaI	W	che	201	74
old_italian	uncoupled	0.0	0	i	S	en	199	118
old_italian	uncoupled	0.0	0	op	L	a	198	110
old_italian	uncoupled	0.0	0	Sol	W	altro	195	51
old_italian	uncoupled	0.0	0	qokaN	W	non	190	72
old_italian	uncoupled	0.0	0	qokEdy	W	quella	189	105
old_italian	uncoupled	0.0	0	qokal	W	come	187	41
old_italian	uncoupled	0.0	0	qokedy	W	disse	185	62
old_italian	uncoupled	0.0	0	CE	L	i	178	98
old_italian	uncoupled	0.0	0	Sy	L	l	173	68
old_italian	uncoupled	0.0	0	eol	L	r	173	75
old_italian	uncoupled	0.0	0	q	L	i	173	71
old_italian	uncoupled	0.0	0	CEy	L	e	171	113
old_italian	uncoupled	0.0	0	Ceol	L	e	167	77
old_italian	uncoupled	0.0	0	daI	W	perche	165	148
old_italian	uncoupled	0.0	0	os	L	o	164	86
old_italian	uncoupled	0.0	0	qol	L	l	158	45
old_italian	uncoupled	0.0	0	lk	L	i	156	249
old_italian	uncoupled	0.0	0	qokEy	W	per	149	134
old_italian	uncoupled	0.0	0	okaN	W	tutto	144	92
old_italian	uncoupled	0.0	0	okal	W	la	143	52
old_italian	uncoupled	0.0	0	m	L	o	138	80
old_italian	uncoupled	0.0	0	otal	L	s	130	48
old_italian	uncoupled	0.0	0	oky	L	i	129	44
old_italian	uncoupled	0.0	0	oty	L	e	127	48
old_italian	uncoupled	0.0	0	P	L	o	107	66
old_italian	uncoupled	0.0	0	n	L	n	86	37
old_italian	uncoupled	0.0	0	g	L	n	73	38
old_italian	uncoupled	0.0	0	F	L	s	35	13
old_italian	uncoupled	0.0	0	I	L	i	18	9
old_italian	uncoupled	0.0	0	x	L	i	14	11
old_italian	uncoupled	0.0	0	b	L	n	12	3
old_italian	uncoupled	0.0	0	j	N		7	3
old_italian	uncoupled	0.0	0	u	L	s	5	3
old_italian	uncoupled	0.0	0	c	L	s	4	1
old_italian	uncoupled	0.0	0	h	N		2	1
old_italian	uncoupled	0.0	0	z	N		2	1
old_italian	uncoupled	0.0	0	v	L	y	1	0
old_italian	uncoupled	0.0	1	ol	D	ii	1825	712
old_italian	uncoupled	0.0	1	y	S	si	1554	554
old_italian	uncoupled	0.0	1	C	D	nn	1445	711
old_italian	uncoupled	0.0	1	ar	S	se	1423	766
old_italian	uncoupled	0.0	1	or	S	te	1322	535
old_italian	uncoupled	0.0	1	s	S	per	1322	486
old_italian	uncoupled	0.0	1	aN	S	ti	1169	556
old_italian	uncoupled	0.0	1	d	S	de	1144	597
old_italian	uncoupled	0.0	1	o	D	ee	1126	609
old_italian	uncoupled	0.0	1	ok	S	co	1084	625
old_italian	uncoupled	0.0	1	ot	S	ma	1033	689
old_italian	uncoupled	0.0	1	k	D	aa	1025	478
old_italian	uncoupled	0.0	1	al	S	ne	915	476
old_italian	uncoupled	0.0	1	S	S	er	910	439
old_italian	uncoupled	0.0	1	t	S	al	883	359
old_italian	uncoupled	0.0	1	Ce	S	or	866	609
old_italian	uncoupled	0.0	1	qok	S	di	862	444
old_italian	uncoupled	0.0	1	daN	W	quando	844	387
old_italian	uncoupled	0.0	1	Cedy	S	che	732	448
old_italian	uncoupled	0.0	1	qot	S	po	727	353
old_italian	uncoupled	0.0	1	e	N		699	453
old_italian	uncoupled	0.0	1	Cy	S	le	671	212
old_italian	uncoupled	0.0	1	E	N		669	497
old_italian	uncoupled	0.0	1	l	S	ri	666	524
old_italian	uncoupled	0.0	1	ody	S	ta	608	272
old_italian	uncoupled	0.0	1	dy	S	mi	603	204
old_italian	uncoupled	0.0	1	aI	S	no	597	414
old_italian	uncoupled	0.0	1	p	S	an	572	338
old_italian	uncoupled	0.0	1	Se	S	vi	570	260
old_italian	uncoupled	0.0	1	Col	S	la	522	188
old_italian	uncoupled	0.0	1	Cey	S	li	521	264
old_italian	uncoupled	0.0	1	Ey	S	ra	505	370
old_italian	uncoupled	0.0	1	ey	S	re	498	259
old_italian	uncoupled	0.0	1	Edy	S	to	469	312
old_italian	uncoupled	0.0	1	edy	L	i	446	253
old_italian	uncoupled	0.0	1	od	S	mo	445	222
old_italian	uncoupled	0.0	1	Sedy	L	e	418	173
old_italian	uncoupled	0.0	1	am	L	i	408	242
old_italian	uncoupled	0.0	1	olk	S	ca	402	152
old_italian	uncoupled	0.0	1	yk	L	e	396	149
old_italian	uncoupled	0.0	1	Cor	L	e	376	100
old_italian	uncoupled	0.0	1	yt	L	s	375	90
old_italian	uncoupled	0.0	1	r	L	e	374	250
old_italian	uncoupled	0.0	1	qo	L	s	371	233
old_italian	uncoupled	0.0	1	Co	S	ci	364	121
old_italian	uncoupled	0.0	1	dal	L	a	362	174
old_italian	uncoupled	0.0	1	T	S	me	344	121
old_italian	uncoupled	0.0	1	dar	L	e	341	227
old_italian	uncoupled	0.0	1	Cdy	L	l	331	167
old_italian	uncoupled	0.0	1	a	N		278	128
old_italian	uncoupled	0.0	1	Ky	L	a	273	120
old_italian	uncoupled	0.0	1	ai	S	st	264	143
old_italian	uncoupled	0.0	1	air	L	i	254	210
old_italian	uncoupled	0.0	1	Ty	L	a	251	74
old_italian	uncoupled	0.0	1	K	S	ar	250	98
old_italian	uncoupled	0.0	1	Sey	L	l	236	148
old_italian	uncoupled	0.0	1	N	L	o	222	88
old_italian	uncoupled	0.0	1	f	N		220	104
old_italian	uncoupled	0.0	1	ky	L	a	204	69
old_italian	uncoupled	0.0	1	So	L	l	201	76
old_italian	uncoupled	0.0	1	qokaI	W	non	201	74
old_italian	uncoupled	0.0	1	i	S	es	199	118
old_italian	uncoupled	0.0	1	op	L	s	198	110
old_italian	uncoupled	0.0	1	Sol	W	perche	195	51
old_italian	uncoupled	0.0	1	qokaN	W	che	190	72
old_italian	uncoupled	0.0	1	qokEdy	W	disse	189	105
old_italian	uncoupled	0.0	1	qokal	W	quella	187	41
old_italian	uncoupled	0.0	1	qokedy	W	per	185	62
old_italian	uncoupled	0.0	1	CE	L	s	178	98
old_italian	uncoupled	0.0	1	Sy	L	l	173	68
old_italian	uncoupled	0.0	1	eol	L	n	173	75
old_italian	uncoupled	0.0	1	q	L	s	173	71
old_italian	uncoupled	0.0	1	CEy	L	l	171	113
old_italian	uncoupled	0.0	1	Ceol	L	e	167	77
old_italian	uncoupled	0.0	1	daI	W	altro	165	148
old_italian	uncoupled	0.0	1	os	L	i	164	86
old_italian	uncoupled	0.0	1	qol	L	a	158	45
old_italian	uncoupled	0.0	1	lk	L	s	156	249
old_italian	uncoupled	0.0	1	qokEy	W	come	149	134
old_italian	uncoupled	0.0	1	okaN	W	tutto	144	92
old_italian	uncoupled	0.0	1	okal	W	quel	143	52
old_italian	uncoupled	0.0	1	m	L	o	138	80
old_italian	uncoupled	0.0	1	otal	L	l	130	48
old_italian	uncoupled	0.0	1	oky	L	i	129	44
old_italian	uncoupled	0.0	1	oty	L	a	127	48
old_italian	uncoupled	0.0	1	P	L	i	107	66
old_italian	uncoupled	0.0	1	n	L	o	86	37
old_italian	uncoupled	0.0	1	g	L	o	73	38
old_italian	uncoupled	0.0	1	F	L	o	35	13
old_italian	uncoupled	0.0	1	I	L	t	18	9
old_italian	uncoupled	0.0	1	x	L	n	14	11
old_italian	uncoupled	0.0	1	b	L	o	12	3
old_italian	uncoupled	0.0	1	j	N		7	3
old_italian	uncoupled	0.0	1	u	L	r	5	3
old_italian	uncoupled	0.0	1	c	L	d	4	1
old_italian	uncoupled	0.0	1	h	N		2	1
old_italian	uncoupled	0.0	1	z	N		2	1
old_italian	uncoupled	0.0	1	v	L	n	1	0
old_italian	uncoupled	0.0	2	ol	D	ii	1825	712
old_italian	uncoupled	0.0	2	y	S	te	1554	554
old_italian	uncoupled	0.0	2	C	D	nn	1445	711
old_italian	uncoupled	0.0	2	ar	S	la	1423	766
old_italian	uncoupled	0.0	2	or	S	se	1322	535
old_italian	uncoupled	0.0	2	s	S	ma	1322	486
old_italian	uncoupled	0.0	2	aN	S	ne	1169	556
old_italian	uncoupled	0.0	2	d	S	per	1144	597
old_italian	uncoupled	0.0	2	o	D	ee	1126	609
old_italian	uncoupled	0.0	2	ok	S	ca	1084	625
old_italian	uncoupled	0.0	2	ot	S	so	1033	689
old_italian	uncoupled	0.0	2	k	D	aa	1025	478
old_italian	uncoupled	0.0	2	al	S	re	915	476
old_italian	uncoupled	0.0	2	S	S	in	910	439
old_italian	uncoupled	0.0	2	t	S	ta	883	359
old_italian	uncoupled	0.0	2	Ce	S	or	866	609
old_italian	uncoupled	0.0	2	qok	S	co	862	444
old_italian	uncoupled	0.0	2	daN	W	quando	844	387
old_italian	uncoupled	0.0	2	Cedy	S	le	732	448
old_italian	uncoupled	0.0	2	qot	S	po	727	353
old_italian	uncoupled	0.0	2	e	N		699	453
old_italian	uncoupled	0.0	2	Cy	S	si	671	212
old_italian	uncoupled	0.0	2	E	N		669	497
old_italian	uncoupled	0.0	2	l	S	de	666	524
old_italian	uncoupled	0.0	2	ody	S	ti	608	272
old_italian	uncoupled	0.0	2	dy	S	di	603	204
old_italian	uncoupled	0.0	2	aI	S	no	597	414
old_italian	uncoupled	0.0	2	p	S	al	572	338
old_italian	uncoupled	0.0	2	Se	S	vi	570	260
old_italian	uncoupled	0.0	2	Col	S	che	522	188
old_italian	uncoupled	0.0	2	Cey	S	li	521	264
old_italian	uncoupled	0.0	2	Ey	S	na	505	370
old_italian	uncoupled	0.0	2	ey	S	ra	498	259
old_italian	uncoupled	0.0	2	Edy	S	to	469	312
old_italian	uncoupled	0.0	2	edy	L	l	446	253
old_italian	uncoupled	0.0	2	od	S	ar	445	222
old_italian	uncoupled	0.0	2	Sedy	L	l	418	173
old_italian	uncoupled	0.0	2	am	L	i	408	242
old_italian	uncoupled	0.0	2	olk	S	mo	402	152
old_italian	uncoupled	0.0	2	yk	L	a	396	149
old_italian	uncoupled	0.0	2	Cor	L	l	376	100
old_italian	uncoupled	0.0	2	yt	L	a	375	90
old_italian	uncoupled	0.0	2	r	L	i	374	250
old_italian	uncoupled	0.0	2	qo	L	s	371	233
old_italian	uncoupled	0.0	2	Co	S	ci	364	121
old_italian	uncoupled	0.0	2	dal	L	a	362	174
old_italian	uncoupled	0.0	2	T	S	mi	344	121
old_italian	uncoupled	0.0	2	dar	L	e	341	227
old_italian	uncoupled	0.0	2	Cdy	L	l	331	167
old_italian	uncoupled	0.0	2	a	N		278	128
old_italian	uncoupled	0.0	2	Ky	L	a	273	120
old_italian	uncoupled	0.0	2	ai	S	st	264	143
old_italian	uncoupled	0.0	2	air	L	i	254	210
old_italian	uncoupled	0.0	2	Ty	L	a	251	74
old_italian	uncoupled	0.0	2	K	S	pi	250	98
old_italian	uncoupled	0.0	2	Sey	L	l	236	148
old_italian	uncoupled	0.0	2	N	L	o	222	88
old_italian	uncoupled	0.0	2	f	N		220	104
old_italian	uncoupled	0.0	2	ky	L	i	204	69
old_italian	uncoupled	0.0	2	So	L	l	201	76
old_italian	uncoupled	0.0	2	qokaI	W	che	201	74
old_italian	uncoupled	0.0	2	i	S	es	199	118
old_italian	uncoupled	0.0	2	op	L	a	198	110
old_italian	uncoupled	0.0	2	Sol	W	quella	195	51
old_italian	uncoupled	0.0	2	qokaN	W	non	190	72
old_italian	uncoupled	0.0	2	qokEdy	W	la	189	105
old_italian	uncoupled	0.0	2	qokal	W	tutto	187	41
old_italian	uncoupled	0.0	2	qokedy	W	per	185	62
old_italian	uncoupled	0.0	2	CE	L	s	178	98
old_italian	uncoupled	0.0	2	Sy	L	i	173	68
old_italian	uncoupled	0.0	2	eol	L	n	173	75
old_italian	uncoupled	0.0	2	q	L	s	173	71
old_italian	uncoupled	0.0	2	CEy	L	e	171	113
old_italian	uncoupled	0.0	2	Ceol	L	e	167	77
old_italian	uncoupled	0.0	2	daI	W	altro	165	148
old_italian	uncoupled	0.0	2	os	L	e	164	86
old_italian	uncoupled	0.0	2	qol	L	e	158	45
old_italian	uncoupled	0.0	2	lk	L	i	156	249
old_italian	uncoupled	0.0	2	qokEy	W	come	149	134
old_italian	uncoupled	0.0	2	okaN	W	disse	144	92
old_italian	uncoupled	0.0	2	okal	W	perche	143	52
old_italian	uncoupled	0.0	2	m	L	o	138	80
old_italian	uncoupled	0.0	2	otal	L	e	130	48
old_italian	uncoupled	0.0	2	oky	L	o	129	44
old_italian	uncoupled	0.0	2	oty	L	o	127	48
old_italian	uncoupled	0.0	2	P	L	s	107	66
old_italian	uncoupled	0.0	2	n	L	o	86	37
old_italian	uncoupled	0.0	2	g	L	o	73	38
old_italian	uncoupled	0.0	2	F	L	s	35	13
old_italian	uncoupled	0.0	2	I	L	u	18	9
old_italian	uncoupled	0.0	2	x	L	s	14	11
old_italian	uncoupled	0.0	2	b	L	n	12	3
old_italian	uncoupled	0.0	2	j	N		7	3
old_italian	uncoupled	0.0	2	u	L	d	5	3
old_italian	uncoupled	0.0	2	c	L	d	4	1
old_italian	uncoupled	0.0	2	h	N		2	1
old_italian	uncoupled	0.0	2	z	N		2	1
old_italian	uncoupled	0.0	2	v	L	n	1	0
old_italian	uncoupled	0.0	3	ol	D	ii	1825	712
old_italian	uncoupled	0.0	3	y	S	te	1554	554
old_italian	uncoupled	0.0	3	C	D	nn	1445	711
old_italian	uncoupled	0.0	3	ar	S	di	1423	766
old_italian	uncoupled	0.0	3	or	S	si	1322	535
old_italian	uncoupled	0.0	3	s	S	ma	1322	486
old_italian	uncoupled	0.0	3	aN	S	ti	1169	556
old_italian	uncoupled	0.0	3	d	S	no	1144	597
old_italian	uncoupled	0.0	3	o	D	ee	1126	609
old_italian	uncoupled	0.0	3	ok	S	per	1084	625
old_italian	uncoupled	0.0	3	ot	S	vi	1033	689
old_italian	uncoupled	0.0	3	k	D	aa	1025	478
old_italian	uncoupled	0.0	3	al	S	le	915	476
old_italian	uncoupled	0.0	3	S	S	co	910	439
old_italian	uncoupled	0.0	3	t	S	re	883	359
old_italian	uncoupled	0.0	3	Ce	S	so	866	609
old_italian	uncoupled	0.0	3	qok	S	in	862	444
old_italian	uncoupled	0.0	3	daN	W	quando	844	387
old_italian	uncoupled	0.0	3	Cedy	S	che	732	448
old_italian	uncoupled	0.0	3	qot	S	po	727	353
old_italian	uncoupled	0.0	3	e	N		699	453
old_italian	uncoupled	0.0	3	Cy	S	se	671	212
old_italian	uncoupled	0.0	3	E	N		669	497
old_italian	uncoupled	0.0	3	l	S	ar	666	524
old_italian	uncoupled	0.0	3	ody	S	na	608	272
old_italian	uncoupled	0.0	3	dy	S	me	603	204
old_italian	uncoupled	0.0	3	aI	S	de	597	414
old_italian	uncoupled	0.0	3	p	S	ri	572	338
old_italian	uncoupled	0.0	3	Se	S	mi	570	260
old_italian	uncoupled	0.0	3	Col	S	la	522	188
old_italian	uncoupled	0.0	3	Cey	S	ne	521	264
old_italian	uncoupled	0.0	3	Ey	S	ta	505	370
old_italian	uncoupled	0.0	3	ey	S	to	498	259
old_italian	uncoupled	0.0	3	Edy	S	ia	469	312
old_italian	uncoupled	0.0	3	edy	L	i	446	253
old_italian	uncoupled	0.0	3	od	S	ca	445	222
old_italian	uncoupled	0.0	3	Sedy	L	e	418	173
old_italian	uncoupled	0.0	3	am	L	i	408	242
old_italian	uncoupled	0.0	3	olk	S	an	402	152
old_italian	uncoupled	0.0	3	yk	L	s	396	149
old_italian	uncoupled	0.0	3	Cor	L	e	376	100
old_italian	uncoupled	0.0	3	yt	L	s	375	90
old_italian	uncoupled	0.0	3	r	L	e	374	250
old_italian	uncoupled	0.0	3	qo	L	a	371	233
old_italian	uncoupled	0.0	3	Co	S	ci	364	121
old_italian	uncoupled	0.0	3	dal	L	a	362	174
old_italian	uncoupled	0.0	3	T	S	al	344	121
old_italian	uncoupled	0.0	3	dar	L	e	341	227
old_italian	uncoupled	0.0	3	Cdy	L	e	331	167
old_italian	uncoupled	0.0	3	a	N		278	128
old_italian	uncoupled	0.0	3	Ky	L	a	273	120
old_italian	uncoupled	0.0	3	ai	S	st	264	143
old_italian	uncoupled	0.0	3	air	L	i	254	210
old_italian	uncoupled	0.0	3	Ty	L	a	251	74
old_italian	uncoupled	0.0	3	K	S	ra	250	98
old_italian	uncoupled	0.0	3	Sey	L	e	236	148
old_italian	uncoupled	0.0	3	N	L	a	222	88
old_italian	uncoupled	0.0	3	f	N		220	104
old_italian	uncoupled	0.0	3	ky	L	n	204	69
old_italian	uncoupled	0.0	3	So	L	l	201	76
old_italian	uncoupled	0.0	3	qokaI	W	che	201	74
old_italian	uncoupled	0.0	3	i	S	es	199	118
old_italian	uncoupled	0.0	3	op	L	s	198	110
old_italian	uncoupled	0.0	3	Sol	W	altro	195	51
old_italian	uncoupled	0.0	3	qokaN	W	non	190	72
old_italian	uncoupled	0.0	3	qokEdy	W	quella	189	105
old_italian	uncoupled	0.0	3	qokal	W	perche	187	41
old_italian	uncoupled	0.0	3	qokedy	W	disse	185	62
old_italian	uncoupled	0.0	3	CE	L	i	178	98
old_italian	uncoupled	0.0	3	Sy	L	i	173	68
old_italian	uncoupled	0.0	3	eol	L	i	173	75
old_italian	uncoupled	0.0	3	q	L	s	173	71
old_italian	uncoupled	0.0	3	CEy	L	l	171	113
old_italian	uncoupled	0.0	3	Ceol	L	l	167	77
old_italian	uncoupled	0.0	3	daI	W	tutto	165	148
old_italian	uncoupled	0.0	3	os	L	n	164	86
old_italian	uncoupled	0.0	3	qol	L	a	158	45
old_italian	uncoupled	0.0	3	lk	L	s	156	249
old_italian	uncoupled	0.0	3	qokEy	W	per	149	134
old_italian	uncoupled	0.0	3	okaN	W	come	144	92
old_italian	uncoupled	0.0	3	okal	W	altra	143	52
old_italian	uncoupled	0.0	3	m	L	o	138	80
old_italian	uncoupled	0.0	3	otal	L	l	130	48
old_italian	uncoupled	0.0	3	oky	L	l	129	44
old_italian	uncoupled	0.0	3	oty	L	l	127	48
old_italian	uncoupled	0.0	3	P	L	s	107	66
old_italian	uncoupled	0.0	3	n	L	n	86	37
old_italian	uncoupled	0.0	3	g	L	n	73	38
old_italian	uncoupled	0.0	3	F	L	n	35	13
old_italian	uncoupled	0.0	3	I	L	d	18	9
old_italian	uncoupled	0.0	3	x	L	o	14	11
old_italian	uncoupled	0.0	3	b	L	o	12	3
old_italian	uncoupled	0.0	3	j	N		7	3
old_italian	uncoupled	0.0	3	u	L	n	5	3
old_italian	uncoupled	0.0	3	c	L	d	4	1
old_italian	uncoupled	0.0	3	h	N		2	1
old_italian	uncoupled	0.0	3	z	N		2	1
old_italian	uncoupled	0.0	3	v	L	o	1	0
old_italian	uncoupled	0.0	4	ol	D	ii	1825	712
old_italian	uncoupled	0.0	4	y	S	di	1554	554
old_italian	uncoupled	0.0	4	C	D	nn	1445	711
old_italian	uncoupled	0.0	4	ar	S	ne	1423	766
old_italian	uncoupled	0.0	4	or	S	ti	1322	535
old_italian	uncoupled	0.0	4	s	S	per	1322	486
old_italian	uncoupled	0.0	4	aN	S	che	1169	556
old_italian	uncoupled	0.0	4	d	S	no	1144	597
old_italian	uncoupled	0.0	4	o	D	ee	1126	609
old_italian	uncoupled	0.0	4	ok	S	ma	1084	625
old_italian	uncoupled	0.0	4	ot	S	po	1033	689
old_italian	uncoupled	0.0	4	k	D	aa	1025	478
old_italian	uncoupled	0.0	4	al	S	mi	915	476
old_italian	uncoupled	0.0	4	S	S	in	910	439
old_italian	uncoupled	0.0	4	t	S	ta	883	359
old_italian	uncoupled	0.0	4	Ce	S	an	866	609
old_italian	uncoupled	0.0	4	qok	S	vi	862	444
old_italian	uncoupled	0.0	4	daN	W	quando	844	387
old_italian	uncoupled	0.0	4	Cedy	S	le	732	448
old_italian	uncoupled	0.0	4	qot	S	co	727	353
old_italian	uncoupled	0.0	4	e	N		699	453
old_italian	uncoupled	0.0	4	Cy	S	si	671	212
old_italian	uncoupled	0.0	4	E	N		669	497
old_italian	uncoupled	0.0	4	l	S	al	666	524
old_italian	uncoupled	0.0	4	ody	S	to	608	272
old_italian	uncoupled	0.0	4	dy	S	se	603	204
old_italian	uncoupled	0.0	4	aI	S	re	597	414
old_italian	uncoupled	0.0	4	p	S	pi	572	338
old_italian	uncoupled	0.0	4	Se	S	ch	570	260
old_italian	uncoupled	0.0	4	Col	S	la	522	188
old_italian	uncoupled	0.0	4	Cey	S	li	521	264
old_italian	uncoupled	0.0	4	Ey	S	na	505	370
old_italian	uncoupled	0.0	4	ey	S	so	498	259
old_italian	uncoupled	0.0	4	Edy	S	te	469	312
old_italian	uncoupled	0.0	4	edy	L	i	446	253
old_italian	uncoupled	0.0	4	od	S	ci	445	222
old_italian	uncoupled	0.0	4	Sedy	L	e	418	173
old_italian	uncoupled	0.0	4	am	L	i	408	242
old_italian	uncoupled	0.0	4	olk	S	ca	402	152
