coupling	member	unit	category	output	oracle_output	oracle_exact
0.1	4	Ty	S	it	it	1
0.1	4	K	L	u	u	1
0.1	4	Sey	L	x	x	1
0.1	4	N	L	s	s	1
0.1	4	f	S	ti	ti	1
0.1	4	ky	L	s	s	1
0.1	4	So	S	ta	ta	1
0.1	4	qokaI	L	u	u	1
0.1	4	i	S	di	di	1
0.1	4	op	S	ae	in	0
0.1	4	Sol	S	ar	ar	1
0.1	4	qokaN	L	s	s	1
0.1	4	qokEdy	S	st	st	1
0.1	4	qokal	L	c	q	0
0.1	4	qokedy	S	an	an	1
0.1	4	CE	S	nt	nt	1
0.1	4	Sy	L	f	f	1
0.1	4	eol	S	or	or	1
0.1	4	q	L	t	t	1
0.1	4	CEy	L	t	t	1
0.1	4	Ceol	L	t	t	1
0.1	4	daI	S	ere	ue	0
0.1	4	os	S	ni	ni	1
0.1	4	qol	L	n	n	1
0.1	4	lk	L	n	n	1
0.1	4	qokEy	S	et	et	1
0.1	4	okaN	S	en	en	1
0.1	4	okal	L	g	g	1
0.1	4	m	S	ra	ra	1
0.1	4	otal	D	ll	ll	1
0.1	4	oky	S	co	co	1
0.1	4	oty	S	li	li	1
0.1	4	P	S	ri	ri	1
0.1	4	n	S	tu	tu	1
0.1	4	g	S	ci	ci	1
0.1	4	F	N			1
0.1	4	I	L	r	r	1
0.1	4	x	L	r	r	1
0.1	4	b	D	ss	ss	1
0.1	4	j	S	on	on	1
0.1	4	u	L	r	r	1
0.1	4	c	D	cc	cc	1
0.1	4	h	N			1
0.1	4	z	N			1
0.1	4	v	L	c	y	0
0.1	5	ol	N			1
0.1	5	y	N			1
0.1	5	C	W	omnibus	in	0
0.1	5	ar	W	caesar	et	0
0.1	5	or	N			1
0.1	5	s	N			1
0.1	5	aN	W	atque	ad	0
0.1	5	d	W	castris	cum	0
0.1	5	o	W	exercitum	quod	0
0.1	5	ok	W	propter	se	0
0.1	5	ot	W	quibus	ex	0
0.1	5	k	S	que	se	0
0.1	5	al	W	neque	qui	0
0.1	5	S	W	proelio	ut	0
0.1	5	t	W	quod	non	0
0.1	5	Ce	S	qu	qu	1
0.1	5	qok	S	at	es	0
0.1	5	daN	L	a	a	1
0.1	5	Cedy	L	a	a	1
0.1	5	qot	L	a	a	1
0.1	5	e	L	n	d	0
0.1	5	Cy	S	in	si	0
0.1	5	E	W	eorum	atque	0
0.1	5	l	L	b	b	1
0.1	5	ody	L	c	c	1
0.1	5	dy	S	is	is	1
0.1	5	aI	S	um	um	1
0.1	5	p	S	es	er	0
0.1	5	Se	L	p	p	1
0.1	5	Col	S	re	re	1
0.1	5	Cey	S	et	ne	0
0.1	5	Ey	S	os	os	1
0.1	5	ey	L	h	h	1
0.1	5	Edy	S	se	at	0
0.1	5	edy	L	e	e	1
0.1	5	od	L	e	e	1
0.1	5	Sedy	L	o	o	1
0.1	5	am	L	o	o	1
0.1	5	olk	L	e	e	1
0.1	5	yk	L	m	m	1
0.1	5	Cor	L	e	e	1
0.1	5	yt	L	m	m	1
0.1	5	r	L	e	e	1
0.1	5	qo	S	us	us	1
0.1	5	Co	D	ii	ii	1
0.1	5	dal	L	l	l	1
0.1	5	T	L	i	i	1
0.1	5	dar	L	i	i	1
0.1	5	Cdy	L	v	v	1
0.1	5	a	L	i	i	1
0.1	5	Ky	L	i	i	1
0.1	5	ai	S	te	te	1
0.1	5	air	L	u	u	1
0.1	5	Ty	S	it	it	1
0.1	5	K	L	u	u	1
0.1	5	Sey	L	x	x	1
0.1	5	N	L	s	s	1
0.1	5	f	S	ti	ti	1
0.1	5	ky	L	s	s	1
0.1	5	So	S	ta	ta	1
0.1	5	qokaI	L	u	u	1
0.1	5	i	S	di	di	1
0.1	5	op	S	ae	in	0
0.1	5	Sol	S	ar	ar	1
0.1	5	qokaN	L	s	s	1
0.1	5	qokEdy	S	st	st	1
0.1	5	qokal	L	c	q	0
0.1	5	qokedy	S	an	an	1
0.1	5	CE	S	nt	nt	1
0.1	5	Sy	L	f	f	1
0.1	5	eol	S	or	or	1
0.1	5	q	L	t	t	1
0.1	5	CEy	L	t	t	1
0.1	5	Ceol	L	t	t	1
0.1	5	daI	S	ere	ue	0
0.1	5	os	S	ni	ni	1
0.1	5	qol	L	n	n	1
0.1	5	lk	L	n	n	1
0.1	5	qokEy	S	ent	et	0
0.1	5	okaN	S	en	en	1
0.1	5	okal	L	g	g	1
0.1	5	m	S	ra	ra	1
0.1	5	otal	D	ll	ll	1
0.1	5	oky	S	co	co	1
0.1	5	oty	S	li	li	1
0.1	5	P	S	ri	ri	1
0.1	5	n	S	tu	tu	1
0.1	5	g	S	ci	ci	1
0.1	5	F	N			1
0.1	5	I	L	r	r	1
0.1	5	x	L	r	r	1
0.1	5	b	D	ss	ss	1
0.1	5	j	S	on	on	1
0.1	5	u	L	r	r	1
0.1	5	c	D	cc	cc	1
0.1	5	h	N			1
0.1	5	z	N			1
0.1	5	v	L	c	y	0
0.3	0	ol	N			1
0.3	0	y	N			1
0.3	0	C	W	omnibus	in	0
0.3	0	ar	W	caesar	et	0
0.3	0	or	N			1
0.3	0	s	N			1
0.3	0	aN	W	atque	ad	0
0.3	0	d	W	castris	cum	0
0.3	0	o	W	exercitum	quod	0
0.3	0	ok	W	propter	se	0
0.3	0	ot	W	quibus	ex	0
0.3	0	k	S	que	se	0
0.3	0	al	W	neque	qui	0
0.3	0	S	W	proelio	ut	0
0.3	0	t	W	quod	non	0
0.3	0	Ce	S	qu	qu	1
0.3	0	qok	S	at	es	0
0.3	0	daN	L	a	a	1
0.3	0	Cedy	L	a	a	1
0.3	0	qot	L	a	a	1
0.3	0	e	L	n	d	0
0.3	0	Cy	S	in	si	0
0.3	0	E	W	eorum	atque	0
0.3	0	l	L	d	b	0
0.3	0	ody	L	d	c	0
0.3	0	dy	S	is	is	1
0.3	0	aI	S	um	um	1
0.3	0	p	S	st	er	0
0.3	0	Se	L	e	p	0
0.3	0	Col	S	re	re	1
0.3	0	Cey	S	et	ne	0
0.3	0	Ey	S	am	os	0
0.3	0	ey	L	i	h	0
0.3	0	Edy	S	us	at	0
0.3	0	edy	L	e	e	1
0.3	0	od	L	e	e	1
0.3	0	Sedy	L	a	o	0
0.3	0	am	L	o	o	1
0.3	0	olk	L	e	e	1
0.3	0	yk	L	m	m	1
0.3	0	Cor	L	e	e	1
0.3	0	yt	L	m	m	1
0.3	0	r	L	e	e	1
0.3	0	qo	S	ere	us	0
0.3	0	Co	D	ii	ii	1
0.3	0	dal	L	l	l	1
0.3	0	T	L	i	i	1
0.3	0	dar	L	i	i	1
0.3	0	Cdy	L	v	v	1
0.3	0	a	L	i	i	1
0.3	0	Ky	L	i	i	1
0.3	0	ai	S	te	te	1
0.3	0	air	L	u	u	1
0.3	0	Ty	S	it	it	1
0.3	0	K	L	u	u	1
0.3	0	Sey	L	x	x	1
0.3	0	N	L	s	s	1
0.3	0	f	S	ti	ti	1
0.3	0	ky	L	s	s	1
0.3	0	So	S	ta	ta	1
0.3	0	qokaI	L	u	u	1
0.3	0	i	S	di	di	1
0.3	0	op	S	ae	in	0
0.3	0	Sol	S	ar	ar	1
0.3	0	qokaN	L	s	s	1
0.3	0	qokEdy	S	os	st	0
0.3	0	qokal	L	a	q	0
0.3	0	qokedy	S	an	an	1
0.3	0	CE	S	nt	nt	1
0.3	0	Sy	L	c	f	0
0.3	0	eol	S	or	or	1
0.3	0	q	L	t	t	1
0.3	0	CEy	L	t	t	1
0.3	0	Ceol	L	t	t	1
0.3	0	daI	S	ri	ue	0
0.3	0	os	S	pr	ni	0
0.3	0	qol	L	n	n	1
0.3	0	lk	L	n	n	1
0.3	0	qokEy	S	ent	et	0
0.3	0	okaN	S	en	en	1
0.3	0	okal	L	r	g	0
0.3	0	m	S	ra	ra	1
0.3	0	otal	D	ll	ll	1
0.3	0	oky	S	co	co	1
0.3	0	oty	S	li	li	1
0.3	0	P	S	em	ri	0
0.3	0	n	S	tu	tu	1
0.3	0	g	S	ci	ci	1
0.3	0	F	N			1
0.3	0	I	L	r	r	1
0.3	0	x	L	r	r	1
0.3	0	b	D	ss	ss	1
0.3	0	j	S	ui	on	0
0.3	0	u	L	r	r	1
0.3	0	c	D	cc	cc	1
0.3	0	h	N			1
0.3	0	z	N			1
0.3	0	v	L	c	y	0
0.3	1	ol	N			1
0.3	1	y	N			1
0.3	1	C	W	omnibus	in	0
0.3	1	ar	W	caesar	et	0
0.3	1	or	N			1
0.3	1	s	N			1
0.3	1	aN	W	atque	ad	0
0.3	1	d	W	castris	cum	0
0.3	1	o	W	exercitum	quod	0
0.3	1	ok	W	propter	se	0
0.3	1	ot	W	quibus	ex	0
0.3	1	k	S	que	se	0
0.3	1	al	W	neque	qui	0
0.3	1	S	W	proelio	ut	0
0.3	1	t	W	quod	non	0
0.3	1	Ce	S	qu	qu	1
0.3	1	qok	S	at	es	0
0.3	1	daN	L	a	a	1
0.3	1	Cedy	L	a	a	1
0.3	1	qot	L	a	a	1
0.3	1	e	L	n	d	0
0.3	1	Cy	S	in	si	0
0.3	1	E	W	eorum	atque	0
0.3	1	l	L	d	b	0
0.3	1	ody	L	d	c	0
0.3	1	dy	S	is	is	1
0.3	1	aI	S	um	um	1
0.3	1	p	S	ri	er	0
0.3	1	Se	L	t	p	0
0.3	1	Col	S	re	re	1
0.3	1	Cey	S	et	ne	0
0.3	1	Ey	S	am	os	0
0.3	1	ey	L	i	h	0
0.3	1	Edy	S	us	at	0
0.3	1	edy	L	e	e	1
0.3	1	od	L	e	e	1
0.3	1	Sedy	L	a	o	0
0.3	1	am	L	i	o	0
0.3	1	olk	L	e	e	1
0.3	1	yk	L	m	m	1
0.3	1	Cor	L	e	e	1
0.3	1	yt	L	m	m	1
0.3	1	r	L	e	e	1
0.3	1	qo	S	it	us	0
0.3	1	Co	D	ii	ii	1
0.3	1	dal	L	l	l	1
0.3	1	T	L	i	i	1
0.3	1	dar	L	i	i	1
0.3	1	Cdy	L	v	v	1
0.3	1	a	L	i	i	1
0.3	1	Ky	L	i	i	1
0.3	1	ai	S	te	te	1
0.3	1	air	L	u	u	1
0.3	1	Ty	S	pe	it	0
0.3	1	K	L	u	u	1
0.3	1	Sey	L	x	x	1
0.3	1	N	L	s	s	1
0.3	1	f	S	ti	ti	1
0.3	1	ky	L	s	s	1
0.3	1	So	S	ta	ta	1
0.3	1	qokaI	L	u	u	1
0.3	1	i	S	di	di	1
0.3	1	op	S	ae	in	0
0.3	1	Sol	S	ar	ar	1
0.3	1	qokaN	L	s	s	1
0.3	1	qokEdy	S	os	st	0
0.3	1	qokal	L	t	q	0
0.3	1	qokedy	S	an	an	1
0.3	1	CE	S	nt	nt	1
0.3	1	Sy	L	c	f	0
0.3	1	eol	S	or	or	1
0.3	1	q	L	t	t	1
0.3	1	CEy	L	t	t	1
0.3	1	Ceol	L	t	t	1
0.3	1	daI	S	ere	ue	0
0.3	1	os	S	pr	ni	0
0.3	1	qol	L	n	n	1
0.3	1	lk	L	n	n	1
0.3	1	qokEy	S	ent	et	0
0.3	1	okaN	S	en	en	1
0.3	1	okal	L	r	g	0
0.3	1	m	S	ra	ra	1
0.3	1	otal	D	ll	ll	1
0.3	1	oky	S	co	co	1
0.3	1	oty	S	li	li	1
0.3	1	P	S	em	ri	0
0.3	1	n	S	tu	tu	1
0.3	1	g	S	ci	ci	1
0.3	1	F	N			1
0.3	1	I	L	r	r	1
0.3	1	x	L	r	r	1
0.3	1	b	D	ss	ss	1
0.3	1	j	S	ui	on	0
0.3	1	u	L	r	r	1
0.3	1	c	D	cc	cc	1
0.3	1	h	N			1
0.3	1	z	N			1
0.3	1	v	L	c	y	0
0.3	2	ol	N			1
0.3	2	y	N			1
0.3	2	C	W	omnibus	in	0
0.3	2	ar	W	caesar	et	0
0.3	2	or	N			1
0.3	2	s	N			1
0.3	2	aN	W	atque	ad	0
0.3	2	d	W	castris	cum	0
0.3	2	o	W	exercitum	quod	0
0.3	2	ok	W	propter	se	0
0.3	2	ot	W	quibus	ex	0
0.3	2	k	S	que	se	0
0.3	2	al	W	neque	qui	0
0.3	2	S	W	proelio	ut	0
0.3	2	t	W	quod	non	0
0.3	2	Ce	S	qu	qu	1
0.3	2	qok	S	at	es	0
0.3	2	daN	L	a	a	1
0.3	2	Cedy	L	a	a	1
0.3	2	qot	L	a	a	1
0.3	2	e	L	n	d	0
0.3	2	Cy	S	in	si	0
0.3	2	E	W	eorum	atque	0
0.3	2	l	L	d	b	0
0.3	2	ody	L	d	c	0
0.3	2	dy	S	is	is	1
0.3	2	aI	S	um	um	1
0.3	2	p	S	it	er	0
0.3	2	Se	L	s	p	0
0.3	2	Col	S	re	re	1
0.3	2	Cey	S	et	ne	0
0.3	2	Ey	S	am	os	0
0.3	2	ey	L	i	h	0
0.3	2	Edy	S	ere	at	0
0.3	2	edy	L	e	e	1
0.3	2	od	L	e	e	1
0.3	2	Sedy	L	a	o	0
0.3	2	am	L	i	o	0
0.3	2	olk	L	e	e	1
0.3	2	yk	L	m	m	1
0.3	2	Cor	L	e	e	1
0.3	2	yt	L	m	m	1
0.3	2	r	L	e	e	1
0.3	2	qo	S	us	us	1
0.3	2	Co	D	ii	ii	1
0.3	2	dal	L	l	l	1
0.3	2	T	L	i	i	1
0.3	2	dar	L	i	i	1
0.3	2	Cdy	L	v	v	1
0.3	2	a	L	i	i	1
0.3	2	Ky	L	i	i	1
0.3	2	ai	S	te	te	1
0.3	2	air	L	u	u	1
0.3	2	Ty	S	su	it	0
0.3	2	K	L	u	u	1
0.3	2	Sey	L	x	x	1
0.3	2	N	L	s	s	1
0.3	2	f	S	no	ti	0
0.3	2	ky	L	s	s	1
0.3	2	So	S	ta	ta	1
0.3	2	qokaI	L	u	u	1
0.3	2	i	S	di	di	1
0.3	2	op	S	ar	in	0
0.3	2	Sol	S	ti	ar	0
0.3	2	qokaN	L	s	s	1
0.3	2	qokEdy	S	os	st	0
0.3	2	qokal	L	t	q	0
0.3	2	qokedy	S	an	an	1
0.3	2	CE	S	nt	nt	1
0.3	2	Sy	L	c	f	0
0.3	2	eol	S	or	or	1
0.3	2	q	L	t	t	1
0.3	2	CEy	L	t	t	1
0.3	2	Ceol	L	t	t	1
0.3	2	daI	S	ur	ue	0
0.3	2	os	S	pr	ni	0
0.3	2	qol	L	n	n	1
0.3	2	lk	L	n	n	1
0.3	2	qokEy	S	ent	et	0
0.3	2	okaN	S	en	en	1
0.3	2	okal	L	r	g	0
0.3	2	m	S	ra	ra	1
0.3	2	otal	D	ll	ll	1
0.3	2	oky	S	co	co	1
0.3	2	oty	S	li	li	1
0.3	2	P	S	em	ri	0
0.3	2	n	S	tu	tu	1
0.3	2	g	S	ci	ci	1
0.3	2	F	N			1
0.3	2	I	L	r	r	1
0.3	2	x	L	r	r	1
0.3	2	b	D	ss	ss	1
0.3	2	j	S	ui	on	0
0.3	2	u	L	r	r	1
0.3	2	c	D	cc	cc	1
0.3	2	h	N			1
0.3	2	z	N			1
0.3	2	v	L	c	y	0
0.3	3	ol	N			1
0.3	3	y	N			1
0.3	3	C	W	omnibus	in	0
0.3	3	ar	W	caesar	et	0
0.3	3	or	N			1
0.3	3	s	N			1
0.3	3	aN	W	atque	ad	0
0.3	3	d	W	castris	cum	0
0.3	3	o	W	exercitum	quod	0
0.3	3	ok	W	propter	se	0
0.3	3	ot	W	quibus	ex	0
0.3	3	k	S	se	se	1
0.3	3	al	W	neque	qui	0
0.3	3	S	W	proelio	ut	0
0.3	3	t	W	quod	non	0
0.3	3	Ce	S	qu	qu	1
0.3	3	qok	S	es	es	1
0.3	3	daN	L	a	a	1
0.3	3	Cedy	L	a	a	1
0.3	3	qot	L	a	a	1
0.3	3	e	L	d	d	1
0.3	3	Cy	S	in	si	0
0.3	3	E	W	eorum	atque	0
0.3	3	l	L	d	b	0
0.3	3	ody	L	c	c	1
0.3	3	dy	S	is	is	1
0.3	3	aI	S	um	um	1
0.3	3	p	S	er	er	1
0.3	3	Se	L	p	p	1
0.3	3	Col	S	re	re	1
0.3	3	Cey	S	et	ne	0
0.3	3	Ey	S	os	os	1
0.3	3	ey	L	h	h	1
0.3	3	Edy	S	at	at	1
0.3	3	edy	L	e	e	1
0.3	3	od	L	e	e	1
0.3	3	Sedy	L	o	o	1
0.3	3	am	L	o	o	1
0.3	3	olk	L	e	e	1
0.3	3	yk	L	m	m	1
0.3	3	Cor	L	e	e	1
0.3	3	yt	L	m	m	1
0.3	3	r	L	e	e	1
0.3	3	qo	S	us	us	1
0.3	3	Co	D	ii	ii	1
0.3	3	dal	L	l	l	1
0.3	3	T	L	i	i	1
0.3	3	dar	L	i	i	1
0.3	3	Cdy	L	v	v	1
0.3	3	a	L	i	i	1
0.3	3	Ky	L	i	i	1
0.3	3	ai	S	te	te	1
0.3	3	air	L	u	u	1
0.3	3	Ty	S	it	it	1
0.3	3	K	L	u	u	1
0.3	3	Sey	L	x	x	1
0.3	3	N	L	s	s	1
0.3	3	f	S	ti	ti	1
0.3	3	ky	L	s	s	1
0.3	3	So	S	ta	ta	1
0.3	3	qokaI	L	u	u	1
0.3	3	i	S	di	di	1
0.3	3	op	S	on	in	0
0.3	3	Sol	S	ar	ar	1
0.3	3	qokaN	L	s	s	1
0.3	3	qokEdy	S	st	st	1
0.3	3	qokal	L	t	q	0
0.3	3	qokedy	S	an	an	1
0.3	3	CE	S	nt	nt	1
0.3	3	Sy	L	c	f	0
0.3	3	eol	S	or	or	1
0.3	3	q	L	t	t	1
0.3	3	CEy	L	t	t	1
0.3	3	Ceol	L	t	t	1
0.3	3	daI	S	ur	ue	0
0.3	3	os	S	ni	ni	1
0.3	3	qol	L	n	n	1
0.3	3	lk	L	n	n	1
0.3	3	qokEy	S	ent	et	0
0.3	3	okaN	S	en	en	1
0.3	3	okal	L	g	g	1
0.3	3	m	S	ra	ra	1
0.3	3	otal	D	ll	ll	1
0.3	3	oky	S	co	co	1
0.3	3	oty	S	li	li	1
0.3	3	P	S	ri	ri	1
0.3	3	n	S	tu	tu	1
0.3	3	g	S	ci	ci	1
0.3	3	F	N			1
0.3	3	I	L	r	r	1
0.3	3	x	L	r	r	1
0.3	3	b	D	ss	ss	1
0.3	3	j	S	ui	on	0
0.3	3	u	L	r	r	1
0.3	3	c	D	cc	cc	1
0.3	3	h	N			1
0.3	3	z	N			1
0.3	3	v	L	c	y	0
0.3	4	ol	N			1
0.3	4	y	N			1
0.3	4	C	W	omnibus	in	0
0.3	4	ar	W	caesar	et	0
0.3	4	or	N			1
0.3	4	s	N			1
0.3	4	aN	W	atque	ad	0
0.3	4	d	W	castris	cum	0
0.3	4	o	W	exercitum	quod	0
0.3	4	ok	W	propter	se	0
0.3	4	ot	W	quibus	ex	0
0.3	4	k	S	que	se	0
0.3	4	al	W	neque	qui	0
0.3	4	S	W	proelio	ut	0
0.3	4	t	W	quod	non	0
0.3	4	Ce	S	qu	qu	1
0.3	4	qok	S	at	es	0
0.3	4	daN	L	a	a	1
0.3	4	Cedy	L	a	a	1
0.3	4	qot	L	a	a	1
0.3	4	e	L	n	d	0
0.3	4	Cy	S	in	si	0
0.3	4	E	W	eorum	atque	0
0.3	4	l	L	d	b	0
0.3	4	ody	L	d	c	0
0.3	4	dy	S	is	is	1
0.3	4	aI	S	um	um	1
0.3	4	p	S	er	er	1
0.3	4	Se	L	p	p	1
0.3	4	Col	S	re	re	1
0.3	4	Cey	S	et	ne	0
0.3	4	Ey	S	am	os	0
0.3	4	ey	L	i	h	0
0.3	4	Edy	S	ri	at	0
0.3	4	edy	L	e	e	1
0.3	4	od	L	e	e	1
0.3	4	Sedy	L	a	o	0
0.3	4	am	L	i	o	0
0.3	4	olk	L	e	e	1
0.3	4	yk	L	m	m	1
0.3	4	Cor	L	e	e	1
0.3	4	yt	L	m	m	1
0.3	4	r	L	e	e	1
0.3	4	qo	S	us	us	1
0.3	4	Co	D	ii	ii	1
0.3	4	dal	L	l	l	1
0.3	4	T	L	i	i	1
0.3	4	dar	L	i	i	1
0.3	4	Cdy	L	v	v	1
0.3	4	a	L	i	i	1
0.3	4	Ky	L	i	i	1
0.3	4	ai	S	te	te	1
0.3	4	air	L	u	u	1
0.3	4	Ty	S	it	it	1
0.3	4	K	L	u	u	1
0.3	4	Sey	L	x	x	1
0.3	4	N	L	s	s	1
0.3	4	f	S	ti	ti	1
0.3	4	ky	L	s	s	1
0.3	4	So	S	ta	ta	1
0.3	4	qokaI	L	u	u	1
0.3	4	i	S	di	di	1
0.3	4	op	S	no	in	0
0.3	4	Sol	S	ar	ar	1
0.3	4	qokaN	L	s	s	1
0.3	4	qokEdy	S	os	st	0
0.3	4	qokal	L	p	q	0
0.3	4	qokedy	S	an	an	1
0.3	4	CE	S	nt	nt	1
0.3	4	Sy	L	c	f	0
0.3	4	eol	S	or	or	1
0.3	4	q	L	t	t	1
0.3	4	CEy	L	t	t	1
0.3	4	Ceol	L	t	t	1
0.3	4	daI	S	se	ue	0
0.3	4	os	S	pr	ni	0
0.3	4	qol	L	n	n	1
0.3	4	lk	L	n	n	1
0.3	4	qokEy	S	ent	et	0
0.3	4	okaN	S	en	en	1
0.3	4	okal	L	r	g	0
0.3	4	m	S	ne	ra	0
0.3	4	otal	D	ll	ll	1
0.3	4	oky	S	co	co	1
0.3	4	oty	S	li	li	1
0.3	4	P	S	em	ri	0
0.3	4	n	S	tu	tu	1
0.3	4	g	S	ci	ci	1
0.3	4	F	N			1
0.3	4	I	L	r	r	1
0.3	4	x	L	r	r	1
0.3	4	b	D	ss	ss	1
0.3	4	j	S	ui	on	0
0.3	4	u	L	r	r	1
0.3	4	c	D	cc	cc	1
0.3	4	h	N			1
0.3	4	z	N			1
0.3	4	v	L	c	y	0
0.3	5	ol	N			1
0.3	5	y	N			1
0.3	5	C	W	omnibus	in	0
0.3	5	ar	W	caesar	et	0
0.3	5	or	N			1
0.3	5	s	N			1
0.3	5	aN	W	atque	ad	0
0.3	5	d	W	castris	cum	0
0.3	5	o	W	exercitum	quod	0
0.3	5	ok	W	propter	se	0
0.3	5	ot	W	quibus	ex	0
0.3	5	k	S	que	se	0
0.3	5	al	W	neque	qui	0
0.3	5	S	W	proelio	ut	0
0.3	5	t	W	quod	non	0
0.3	5	Ce	S	qu	qu	1
0.3	5	qok	S	at	es	0
0.3	5	daN	L	a	a	1
0.3	5	Cedy	L	a	a	1
0.3	5	qot	L	a	a	1
0.3	5	e	L	n	d	0
0.3	5	Cy	S	in	si	0
0.3	5	E	W	eorum	atque	0
0.3	5	l	L	d	b	0
0.3	5	ody	L	d	c	0
0.3	5	dy	S	is	is	1
0.3	5	aI	S	um	um	1
0.3	5	p	S	es	er	0
0.3	5	Se	L	t	p	0
0.3	5	Col	S	re	re	1
0.3	5	Cey	S	et	ne	0
0.3	5	Ey	S	am	os	0
0.3	5	ey	L	i	h	0
0.3	5	Edy	S	se	at	0
0.3	5	edy	L	e	e	1
0.3	5	od	L	e	e	1
0.3	5	Sedy	L	a	o	0
0.3	5	am	L	i	o	0
0.3	5	olk	L	e	e	1
0.3	5	yk	L	m	m	1
0.3	5	Cor	L	e	e	1
0.3	5	yt	L	m	m	1
0.3	5	r	L	e	e	1
0.3	5	qo	S	us	us	1
0.3	5	Co	D	ii	ii	1
0.3	5	dal	L	l	l	1
0.3	5	T	L	i	i	1
0.3	5	dar	L	i	i	1
0.3	5	Cdy	L	v	v	1
0.3	5	a	L	i	i	1
0.3	5	Ky	L	i	i	1
0.3	5	ai	S	te	te	1
0.3	5	air	L	u	u	1
0.3	5	Ty	S	it	it	1
0.3	5	K	L	u	u	1
0.3	5	Sey	L	x	x	1
0.3	5	N	L	s	s	1
0.3	5	f	S	ti	ti	1
0.3	5	ky	L	s	s	1
0.3	5	So	S	ta	ta	1
0.3	5	qokaI	L	u	u	1
0.3	5	i	S	di	di	1
0.3	5	op	S	ae	in	0
0.3	5	Sol	S	ar	ar	1
0.3	5	qokaN	L	s	s	1
0.3	5	qokEdy	S	os	st	0
0.3	5	qokal	L	t	q	0
0.3	5	qokedy	S	an	an	1
0.3	5	CE	S	nt	nt	1
0.3	5	Sy	L	c	f	0
0.3	5	eol	S	or	or	1
0.3	5	q	L	t	t	1
0.3	5	CEy	L	t	t	1
0.3	5	Ceol	L	t	t	1
0.3	5	daI	S	ur	ue	0
0.3	5	os	S	pr	ni	0
0.3	5	qol	L	n	n	1
0.3	5	lk	L	n	n	1
0.3	5	qokEy	S	ent	et	0
0.3	5	okaN	S	en	en	1
0.3	5	okal	L	r	g	0
0.3	5	m	S	ra	ra	1
0.3	5	otal	D	ll	ll	1
0.3	5	oky	S	co	co	1
0.3	5	oty	S	li	li	1
0.3	5	P	S	em	ri	0
0.3	5	n	S	tu	tu	1
0.3	5	g	S	ci	ci	1
0.3	5	F	N			1
0.3	5	I	L	r	r	1
0.3	5	x	L	r	r	1
0.3	5	b	D	ss	ss	1
0.3	5	j	S	ui	on	0
0.3	5	u	L	r	r	1
0.3	5	c	D	cc	cc	1
0.3	5	h	N			1
0.3	5	z	N			1
0.3	5	v	L	c	y	0
1.0	0	ol	N			1
1.0	0	y	N			1
1.0	0	C	W	omnibus	in	0
1.0	0	ar	W	caesar	et	0
1.0	0	or	N			1
1.0	0	s	N			1
1.0	0	aN	W	atque	ad	0
1.0	0	d	W	castris	cum	0
1.0	0	o	W	exercitum	quod	0
1.0	0	ok	W	propter	se	0
1.0	0	ot	W	quibus	ex	0
1.0	0	k	S	que	se	0
1.0	0	al	W	neque	qui	0
1.0	0	S	W	proelio	ut	0
1.0	0	t	W	quod	non	0
1.0	0	Ce	S	qu	qu	1
1.0	0	qok	S	at	es	0
1.0	0	daN	L	a	a	1
1.0	0	Cedy	L	a	a	1
1.0	0	qot	L	a	a	1
1.0	0	e	L	s	d	0
1.0	0	Cy	S	in	si	0
1.0	0	E	W	eorum	atque	0
1.0	0	l	L	d	b	0
1.0	0	ody	L	d	c	0
1.0	0	dy	S	is	is	1
1.0	0	aI	S	um	um	1
1.0	0	p	S	it	er	0
1.0	0	Se	L	i	p	0
1.0	0	Col	S	re	re	1
1.0	0	Cey	S	et	ne	0
1.0	0	Ey	S	am	os	0
1.0	0	ey	L	i	h	0
1.0	0	Edy	S	ere	at	0
1.0	0	edy	L	e	e	1
1.0	0	od	L	e	e	1
1.0	0	Sedy	L	a	o	0
1.0	0	am	L	i	o	0
1.0	0	olk	L	e	e	1
1.0	0	yk	L	m	m	1
1.0	0	Cor	L	e	e	1
1.0	0	yt	L	m	m	1
1.0	0	r	L	e	e	1
1.0	0	qo	S	us	us	1
1.0	0	Co	D	ii	ii	1
1.0	0	dal	L	l	l	1
1.0	0	T	L	i	i	1
1.0	0	dar	L	n	i	0
1.0	0	Cdy	L	i	v	0
1.0	0	a	L	i	i	1
1.0	0	Ky	L	s	i	0
1.0	0	ai	S	te	te	1
1.0	0	air	L	u	u	1
1.0	0	Ty	S	su	it	0
1.0	0	K	L	u	u	1
1.0	0	Sey	L	x	x	1
1.0	0	N	L	s	s	1
1.0	0	f	S	ni	ti	0
1.0	0	ky	L	s	s	1
1.0	0	So	S	ta	ta	1
1.0	0	qokaI	L	u	u	1
1.0	0	i	S	di	di	1
1.0	0	op	S	ar	in	0
1.0	0	Sol	S	ti	ar	0
1.0	0	qokaN	L	s	s	1
1.0	0	qokEdy	S	os	st	0
1.0	0	qokal	L	t	q	0
1.0	0	qokedy	S	an	an	1
1.0	0	CE	S	nt	nt	1
1.0	0	Sy	L	c	f	0
1.0	0	eol	S	or	or	1
1.0	0	q	L	t	t	1
1.0	0	CEy	L	t	t	1
1.0	0	Ceol	L	t	t	1
1.0	0	daI	S	ur	ue	0
1.0	0	os	S	pr	ni	0
1.0	0	qol	L	n	n	1
1.0	0	lk	L	n	n	1
1.0	0	qokEy	S	ent	et	0
