lookup_id	register	visible_owner	visible_surface	resolved_entry_id	master_or_local_head	short_workshop_reading_de	component_or_local_parse	namespace	source_occurrences	lookup_rule_de	orientation_rule	crosspage_rule
AR119	ASTRO	A1_LEFT_OUTER_STAR_STATION_11	otolor	ASTRO_OWNER_VALUE_119	otolor	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	B06_OT_NEXT|B07_OL_CONTINUE|B08_OR_WORKSET	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR120	ASTRO	A1_LEFT_OUTER_STAR_STATION_12	okodar	ASTRO_OWNER_VALUE_120	okodar	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	B05_OK_SET|B10_AR_SOURCE	F67_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR121	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	ASTRO_OWNER_VALUE_121	aiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	EXACT:Sollmaß	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR122	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	ASTRO_OWNER_VALUE_122	air	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	B02_AIR_COURSE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR123	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	ASTRO_OWNER_VALUE_123	ar	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR124	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	ASTRO_OWNER_VALUE_124	ay	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	A+Y	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR125	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	ASTRO_OWNER_VALUE_125	cheos	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	CHEO+S	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR126	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	ASTRO_OWNER_VALUE_126	chos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	B11_HO_INPUT	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR127	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	ASTRO_OWNER_VALUE_127	odain	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	B03_AIN_PART	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR128	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	ASTRO_OWNER_VALUE_128	oeeos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	B13_GRADE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR129	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	ASTRO_OWNER_VALUE_129	okeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	B05_OK_SET|B13_GRADE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR130	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	ASTRO_OWNER_VALUE_130	qockhy	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	B17_PASS	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR131	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	ASTRO_OWNER_VALUE_131	qokeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	B05_OK_SET|B13_GRADE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR132	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	ASTRO_OWNER_VALUE_132	qokoaiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	B05_OK_SET|B01_AIIN_VALUE	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR133	ASTRO	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	ASTRO_OWNER_VALUE_133	yshey	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	B14_READOUT	F67_PAIRED_LEGEND_QUARANTINE_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR134	ASTRO	A1_RIGHT_OUTER_RING_TEXT	ar	ASTRO_OWNER_VALUE_134	ar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR135	ASTRO	A1_RIGHT_OUTER_RING_TEXT	oaiin	ASTRO_OWNER_VALUE_135	oaiin	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	B01_AIIN_VALUE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR136	ASTRO	A1_RIGHT_OUTER_RING_TEXT	okol	ASTRO_OWNER_VALUE_136	okol	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	B05_OK_SET|B07_OL_CONTINUE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR137	ASTRO	A1_RIGHT_OUTER_RING_TEXT	olar	ASTRO_OWNER_VALUE_137	olar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	B07_OL_CONTINUE|B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR138	ASTRO	A1_RIGHT_OUTER_RING_TEXT	qeykeey	ASTRO_OWNER_VALUE_138	qeykeey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	B13_GRADE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR139	ASTRO	A1_RIGHT_OUTER_RING_TEXT	qokeochy	ASTRO_OWNER_VALUE_139	qokeochy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	B05_OK_SET	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR140	ASTRO	A1_RIGHT_OUTER_RING_TEXT	shees	ASTRO_OWNER_VALUE_140	shees	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	B15_HOLD|B13_GRADE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR141	ASTRO	A1_RIGHT_OUTER_RING_TEXT	sshey	ASTRO_OWNER_VALUE_141	sshey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	B14_READOUT	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR142	ASTRO	A1_RIGHT_OUTER_RING_TEXT	sy	ASTRO_OWNER_VALUE_142	sy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	EXACT:dieser Posten	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR143	ASTRO	A1_RIGHT_OUTER_RING_TEXT	ykchey	ASTRO_OWNER_VALUE_143	ykchey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	B19_PROCESS	F67_RIGHT_WHEEL_NS	2	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR144	ASTRO	A1_RIGHT_PHASE_STATION_01	air	ASTRO_OWNER_VALUE_144	air	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	B02_AIR_COURSE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR145	ASTRO	A1_RIGHT_PHASE_STATION_01	s	ASTRO_OWNER_VALUE_145	s	A1_RIGHT_PHASE_STATION_01: Nebenwert.	S	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR146	ASTRO	A1_RIGHT_PHASE_STATION_02	soear	ASTRO_OWNER_VALUE_146	soear	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR147	ASTRO	A1_RIGHT_PHASE_STATION_03	cpheey	ASTRO_OWNER_VALUE_147	cpheey	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	B13_GRADE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR148	ASTRO	A1_RIGHT_PHASE_STATION_04	okodar	ASTRO_OWNER_VALUE_148	okodar	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	B05_OK_SET|B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR149	ASTRO	A1_RIGHT_PHASE_STATION_05	oepchod	ASTRO_OWNER_VALUE_149	oepchod	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	B11_HO_INPUT	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR150	ASTRO	A1_RIGHT_PHASE_STATION_06	ay	ASTRO_OWNER_VALUE_150	ay	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	A+Y	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR151	ASTRO	A1_RIGHT_PHASE_STATION_06	s	ASTRO_OWNER_VALUE_151	s	A1_RIGHT_PHASE_STATION_06: Nebenwert.	S	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR152	ASTRO	A1_RIGHT_PHASE_STATION_07	osar	ASTRO_OWNER_VALUE_152	osar	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR153	ASTRO	A1_RIGHT_PHASE_STATION_08	oran	ASTRO_OWNER_VALUE_153	oran	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	B08_OR_WORKSET	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR154	ASTRO	A1_RIGHT_RING_BAND_01	ain	ASTRO_OWNER_VALUE_154	ain	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	B03_AIN_PART	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR155	ASTRO	A1_RIGHT_RING_BAND_01	aldy	ASTRO_OWNER_VALUE_155	aldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	B09_AL_TARGET	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR156	ASTRO	A1_RIGHT_RING_BAND_01	opodchol	ASTRO_OWNER_VALUE_156	opodchol	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	B07_OL_CONTINUE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR157	ASTRO	A1_RIGHT_RING_BAND_01	s	ASTRO_OWNER_VALUE_157	s	A1_RIGHT_RING_BAND_01: Nebenwert.	S	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR158	ASTRO	A1_RIGHT_RING_BAND_02	doiin	ASTRO_OWNER_VALUE_158	doiin	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	B04_IIN_STAGE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR159	ASTRO	A1_RIGHT_RING_BAND_02	oldy	ASTRO_OWNER_VALUE_159	oldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	EXACT:fortsetzen; Schluss	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR160	ASTRO	A1_RIGHT_RING_BAND_02	soeey	ASTRO_OWNER_VALUE_160	soeey	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	B13_GRADE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR161	ASTRO	A1_RIGHT_SECTOR_SLOT_01	aram	ASTRO_OWNER_VALUE_161	aram	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR162	ASTRO	A1_RIGHT_SECTOR_SLOT_01	s	ASTRO_OWNER_VALUE_162	s	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	S	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR163	ASTRO	A1_RIGHT_SECTOR_SLOT_01	ykshy	ASTRO_OWNER_VALUE_163	ykshy	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	B15_HOLD	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR164	ASTRO	A1_RIGHT_SECTOR_SLOT_02	eesydy	ASTRO_OWNER_VALUE_164	eesydy	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	B13_GRADE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR165	ASTRO	A1_RIGHT_SECTOR_SLOT_02	ols	ASTRO_OWNER_VALUE_165	ols	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	B07_OL_CONTINUE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR166	ASTRO	A1_RIGHT_SECTOR_SLOT_02	ykecho	ASTRO_OWNER_VALUE_166	ykecho	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	B11_HO_INPUT	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR167	ASTRO	A1_RIGHT_SECTOR_SLOT_03	ey	ASTRO_OWNER_VALUE_167	ey	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	E+Y	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR168	ASTRO	A1_RIGHT_SECTOR_SLOT_03	okar	ASTRO_OWNER_VALUE_168	okar	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	B05_OK_SET|B10_AR_SOURCE	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR169	ASTRO	A1_RIGHT_SECTOR_SLOT_03	shs	ASTRO_OWNER_VALUE_169	shs	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	B15_HOLD	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR170	ASTRO	A1_RIGHT_SECTOR_SLOT_04	shekchy	ASTRO_OWNER_VALUE_170	shekchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	B15_HOLD|B19_PROCESS	F67_RIGHT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
