unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U371	PROSE	f83r	E371	B5-S003	NOT_REQUIRED	daiiin	PR052	MC172	Öffnungsstufe	DIRECT_PROSE_SURFACE_PASS
U372	PROSE	f83r	E372	B5-S003	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS
U373	PROSE	f83r	E373	B6-S001	NOT_REQUIRED	solkeey	PR207	MC020	länger sammeln	DIRECT_PROSE_SURFACE_PASS
U374	PROSE	f83r	E374	B6-S001	NOT_REQUIRED	qekey	PR137	MC052	roh	DIRECT_PROSE_SURFACE_PASS
U375	PROSE	f83r	E375	B6-S001	NOT_REQUIRED	raly	PR172	MC046	diesen Posten dorthin	DIRECT_PROSE_SURFACE_PASS
U376	PROSE	f83r	E376	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U377	PROSE	f83r	E377	B6-S001	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS
U378	PROSE	f83r	E378	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS
U379	PROSE	f83r	E379	B6-S001	NOT_REQUIRED	dain	PR054	MC059	Tuch	DIRECT_PROSE_SURFACE_PASS
U380	PROSE	f83r	E380	B6-S001	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS
U381	PROSE	f83r	E381	B6-S001	NOT_REQUIRED	ldalor	PR087	MC101	Endziel	DIRECT_PROSE_SURFACE_PASS
U382	ASTRO	f67r2	A1:G001	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ykshy	AR163	ASTRO_OWNER_VALUE_163	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U383	ASTRO	f67r2	A1:G002	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	s	AR162	ASTRO_OWNER_VALUE_162	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U384	ASTRO	f67r2	A1:G003	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	aram	AR161	ASTRO_OWNER_VALUE_161	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	OWNER_PLUS_SURFACE_ASTRO_PASS
U385	ASTRO	f67r2	A1:G004	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ykecho	AR166	ASTRO_OWNER_VALUE_166	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	OWNER_PLUS_SURFACE_ASTRO_PASS
U386	ASTRO	f67r2	A1:G005	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ols	AR165	ASTRO_OWNER_VALUE_165	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U387	ASTRO	f67r2	A1:G006	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	eesydy	AR164	ASTRO_OWNER_VALUE_164	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U388	ASTRO	f67r2	A1:G007	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ey	AR167	ASTRO_OWNER_VALUE_167	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U389	ASTRO	f67r2	A1:G008	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	shs	AR169	ASTRO_OWNER_VALUE_169	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U390	ASTRO	f67r2	A1:G009	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	okar	AR168	ASTRO_OWNER_VALUE_168	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U391	ASTRO	f67r2	A1:G010	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	shekchy	AR170	ASTRO_OWNER_VALUE_170	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U392	ASTRO	f67r2	A1:G011	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	sykos	AR171	ASTRO_OWNER_VALUE_171	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	OWNER_PLUS_SURFACE_ASTRO_PASS
U393	ASTRO	f67r2	A1:G012	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	ykeody	AR173	ASTRO_OWNER_VALUE_173	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U394	ASTRO	f67r2	A1:G013	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	okchy	AR172	ASTRO_OWNER_VALUE_172	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U395	ASTRO	f67r2	A1:G014	f67r2.6	A1_RIGHT_SECTOR_SLOT_06	dchetay	AR174	ASTRO_OWNER_VALUE_174	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U396	ASTRO	f67r2	A1:G015	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ykchy	AR176	ASTRO_OWNER_VALUE_176	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U397	ASTRO	f67r2	A1:G016	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	kchey	AR175	ASTRO_OWNER_VALUE_175	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U398	ASTRO	f67r2	A1:G017	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ykchys	AR177	ASTRO_OWNER_VALUE_177	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	OWNER_PLUS_SURFACE_ASTRO_PASS
U399	ASTRO	f67r2	A1:G018	f67r2.8	A1_RIGHT_SECTOR_SLOT_08	chkchdar	AR178	ASTRO_OWNER_VALUE_178	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U400	ASTRO	f67r2	A1:G019	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ykar	AR180	ASTRO_OWNER_VALUE_180	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U401	ASTRO	f67r2	A1:G020	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ykaly	AR179	ASTRO_OWNER_VALUE_179	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U402	ASTRO	f67r2	A1:G021	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	lkshy	AR182	ASTRO_OWNER_VALUE_182	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U403	ASTRO	f67r2	A1:G022	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	kchy	AR181	ASTRO_OWNER_VALUE_181	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U404	ASTRO	f67r2	A1:G023	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	okar	AR183	ASTRO_OWNER_VALUE_183	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U405	ASTRO	f67r2	A1:G024	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chky	AR184	ASTRO_OWNER_VALUE_184	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U406	ASTRO	f67r2	A1:G025	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chykchs	AR186	ASTRO_OWNER_VALUE_186	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U407	ASTRO	f67r2	A1:G026	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chy	AR185	ASTRO_OWNER_VALUE_185	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U408	ASTRO	f67r2	A1:G027	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ykees	AR188	ASTRO_OWNER_VALUE_188	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U409	ASTRO	f67r2	A1:G028	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ykchos	AR187	ASTRO_OWNER_VALUE_187	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	OWNER_PLUS_SURFACE_ASTRO_PASS
U410	ASTRO	f67r2	A1:G029	f67r2.13	A1_RIGHT_RING_BAND_01	opodchol	AR156	ASTRO_OWNER_VALUE_156	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	OWNER_PLUS_SURFACE_ASTRO_PASS
U411	ASTRO	f67r2	A1:G030	f67r2.13	A1_RIGHT_RING_BAND_01	s	AR157	ASTRO_OWNER_VALUE_157	A1_RIGHT_RING_BAND_01: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U412	ASTRO	f67r2	A1:G031	f67r2.13	A1_RIGHT_RING_BAND_01	ain	AR154	ASTRO_OWNER_VALUE_154	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	OWNER_PLUS_SURFACE_ASTRO_PASS
U413	ASTRO	f67r2	A1:G032	f67r2.13	A1_RIGHT_RING_BAND_01	aldy	AR155	ASTRO_OWNER_VALUE_155	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U414	ASTRO	f67r2	A1:G033	f67r2.14	A1_RIGHT_RING_BAND_02	soeey	AR160	ASTRO_OWNER_VALUE_160	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U415	ASTRO	f67r2	A1:G034	f67r2.14	A1_RIGHT_RING_BAND_02	doiin	AR158	ASTRO_OWNER_VALUE_158	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	OWNER_PLUS_SURFACE_ASTRO_PASS
U416	ASTRO	f67r2	A1:G035	f67r2.14	A1_RIGHT_RING_BAND_02	oldy	AR159	ASTRO_OWNER_VALUE_159	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U417	ASTRO	f67r2	A1:G036	f67r2.15	A1_LEFT_LOCAL_FIELD_15	dolchsody	AR001	ASTRO_OWNER_VALUE_001	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U418	ASTRO	f67r2	A1:G037	f67r2.16	A1_LEFT_LOCAL_FIELD_16	odaeiin	AR002	ASTRO_OWNER_VALUE_002	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	OWNER_PLUS_SURFACE_ASTRO_PASS
U419	ASTRO	f67r2	A1:G038	f67r2.16	A1_LEFT_LOCAL_FIELD_16	okoes	AR004	ASTRO_OWNER_VALUE_004	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U420	ASTRO	f67r2	A1:G039	f67r2.16	A1_LEFT_LOCAL_FIELD_16	oekain	AR003	ASTRO_OWNER_VALUE_003	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	OWNER_PLUS_SURFACE_ASTRO_PASS
U421	ASTRO	f67r2	A1:G040	f67r2.16	A1_LEFT_LOCAL_FIELD_16	y	AR005	ASTRO_OWNER_VALUE_005	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U422	ASTRO	f67r2	A1:G041	f67r2.17	A1_LEFT_LOCAL_FIELD_17	otchey	AR007	ASTRO_OWNER_VALUE_007	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U423	ASTRO	f67r2	A1:G042	f67r2.17	A1_LEFT_LOCAL_FIELD_17	soraiir	AR008	ASTRO_OWNER_VALUE_008	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	OWNER_PLUS_SURFACE_ASTRO_PASS
U424	ASTRO	f67r2	A1:G043	f67r2.17	A1_LEFT_LOCAL_FIELD_17	dy	AR006	ASTRO_OWNER_VALUE_006	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U425	ASTRO	f67r2	A1:G044	f67r2.18	A1_LEFT_LOCAL_FIELD_18	qopchy	AR011	ASTRO_OWNER_VALUE_011	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	OWNER_PLUS_SURFACE_ASTRO_PASS
U426	ASTRO	f67r2	A1:G045	f67r2.18	A1_LEFT_LOCAL_FIELD_18	daiin	AR009	ASTRO_OWNER_VALUE_009	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U427	ASTRO	f67r2	A1:G046	f67r2.18	A1_LEFT_LOCAL_FIELD_18	dal	AR010	ASTRO_OWNER_VALUE_010	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U428	ASTRO	f67r2	A1:G047	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ydchos	AR015	ASTRO_OWNER_VALUE_015	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U429	ASTRO	f67r2	A1:G048	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ain	AR012	ASTRO_OWNER_VALUE_012	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	OWNER_PLUS_SURFACE_ASTRO_PASS
U430	ASTRO	f67r2	A1:G049	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ar	AR014	ASTRO_OWNER_VALUE_014	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U431	ASTRO	f67r2	A1:G050	f67r2.19	A1_LEFT_LOCAL_FIELD_19	amy	AR013	ASTRO_OWNER_VALUE_013	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U432	ASTRO	f67r2	A1:G051	f67r2.20	A1_LEFT_LOCAL_FIELD_20	chocfhy	AR016	ASTRO_OWNER_VALUE_016	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U433	ASTRO	f67r2	A1:G052	f67r2.20	A1_LEFT_LOCAL_FIELD_20	saral	AR017	ASTRO_OWNER_VALUE_017	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U434	ASTRO	f67r2	A1:G053	f67r2.21	A1_LEFT_LOCAL_FIELD_21	sain	AR020	ASTRO_OWNER_VALUE_020	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U435	ASTRO	f67r2	A1:G054	f67r2.21	A1_LEFT_LOCAL_FIELD_21	am	AR018	ASTRO_OWNER_VALUE_018	A1_LEFT_LOCAL_FIELD_21: Aspektwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U436	ASTRO	f67r2	A1:G055	f67r2.21	A1_LEFT_LOCAL_FIELD_21	ar	AR019	ASTRO_OWNER_VALUE_019	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U437	ASTRO	f67r2	A1:G056	f67r2.22	A1_LEFT_LOCAL_FIELD_22	okal	AR021	ASTRO_OWNER_VALUE_021	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U438	ASTRO	f67r2	A1:G057	f67r2.23	A1_LEFT_LOCAL_FIELD_23	oparchy	AR022	ASTRO_OWNER_VALUE_022	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U439	ASTRO	f67r2	A1:G058	f67r2.23	A1_LEFT_LOCAL_FIELD_23	salsain	AR023	ASTRO_OWNER_VALUE_023	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U440	ASTRO	f67r2	A1:G059	f67r2.24	A1_LEFT_LOCAL_FIELD_24	sodar	AR026	ASTRO_OWNER_VALUE_026	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U441	ASTRO	f67r2	A1:G060	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ofar	AR025	ASTRO_OWNER_VALUE_025	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	OWNER_PLUS_SURFACE_ASTRO_PASS
U442	ASTRO	f67r2	A1:G061	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ar	AR024	ASTRO_OWNER_VALUE_024	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U443	ASTRO	f67r2	A1:G062	f67r2.25	A1_LEFT_LOCAL_FIELD_25	ydam	AR027	ASTRO_OWNER_VALUE_027	A1_LEFT_LOCAL_FIELD_25: festgelegter Aspektwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U444	ASTRO	f67r2	A1:G063	f67r2.26	A1_LEFT_LOCAL_FIELD_26	yteoor	AR029	ASTRO_OWNER_VALUE_029	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	OWNER_PLUS_SURFACE_ASTRO_PASS
U445	ASTRO	f67r2	A1:G064	f67r2.26	A1_LEFT_LOCAL_FIELD_26	yto	AR030	ASTRO_OWNER_VALUE_030	A1_LEFT_LOCAL_FIELD_26: aktueller Platz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U446	ASTRO	f67r2	A1:G065	f67r2.26	A1_LEFT_LOCAL_FIELD_26	ykor	AR028	ASTRO_OWNER_VALUE_028	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U447	ASTRO	f67r2	A1:G066	f67r2.27	A1_LEFT_LOCAL_FIELD_27	okeo	AR033	ASTRO_OWNER_VALUE_033	Sternplatz A1_LEFT_LOCAL_FIELD_27: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	OWNER_PLUS_SURFACE_ASTRO_PASS
U448	ASTRO	f67r2	A1:G067	f67r2.27	A1_LEFT_LOCAL_FIELD_27	r	AR034	ASTRO_OWNER_VALUE_034	A1_LEFT_LOCAL_FIELD_27: Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U449	ASTRO	f67r2	A1:G068	f67r2.27	A1_LEFT_LOCAL_FIELD_27	aiin	AR031	ASTRO_OWNER_VALUE_031	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U450	ASTRO	f67r2	A1:G069	f67r2.27	A1_LEFT_LOCAL_FIELD_27	am	AR032	ASTRO_OWNER_VALUE_032	A1_LEFT_LOCAL_FIELD_27: Aspektwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U451	ASTRO	f67r2	A1:G070	f67r2.28	A1_LEFT_LOCAL_FIELD_28	okain	AR036	ASTRO_OWNER_VALUE_036	Sternplatz A1_LEFT_LOCAL_FIELD_28: einen gezaehlten Teilwert zugeben.	OWNER_PLUS_SURFACE_ASTRO_PASS
U452	ASTRO	f67r2	A1:G071	f67r2.28	A1_LEFT_LOCAL_FIELD_28	am	AR035	ASTRO_OWNER_VALUE_035	A1_LEFT_LOCAL_FIELD_28: Aspektwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U453	ASTRO	f67r2	A1:G072	f67r2.29	A1_LEFT_LOCAL_FIELD_29	ytody	AR038	ASTRO_OWNER_VALUE_038	A1_LEFT_LOCAL_FIELD_29: Platz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U454	ASTRO	f67r2	A1:G073	f67r2.29	A1_LEFT_LOCAL_FIELD_29	saiin	AR037	ASTRO_OWNER_VALUE_037	Sternplatz A1_LEFT_LOCAL_FIELD_29: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U455	ASTRO	f67r2	A1:G074	f67r2.30	A1_LEFT_LOCAL_FIELD_30	ochol	AR039	ASTRO_OWNER_VALUE_039	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest och.	OWNER_PLUS_SURFACE_ASTRO_PASS
U456	ASTRO	f67r2	A1:G075	f67r2.30	A1_LEFT_LOCAL_FIELD_30	olol	AR040	ASTRO_OWNER_VALUE_040	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen + im selben Ring, Band oder Satz fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U457	ASTRO	f67r2	A1:G076	f67r2.31	A1_LEFT_LOCAL_FIELD_31	opcholdy	AR041	ASTRO_OWNER_VALUE_041	Sternplatz A1_LEFT_LOCAL_FIELD_31: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch/dy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U458	ASTRO	f67r2	A1:G077	f67r2.32	A1_LEFT_LOCAL_FIELD_32	dosar	AR044	ASTRO_OWNER_VALUE_044	Sternplatz A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dos.	OWNER_PLUS_SURFACE_ASTRO_PASS
U459	ASTRO	f67r2	A1:G078	f67r2.32	A1_LEFT_LOCAL_FIELD_32	odas	AR045	ASTRO_OWNER_VALUE_045	A1_LEFT_LOCAL_FIELD_32: fester Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U460	ASTRO	f67r2	A1:G079	f67r2.32	A1_LEFT_LOCAL_FIELD_32	air	AR042	ASTRO_OWNER_VALUE_042	Sternplatz A1_LEFT_LOCAL_FIELD_32: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS
U461	ASTRO	f67r2	A1:G080	f67r2.32	A1_LEFT_LOCAL_FIELD_32	alaiin	AR043	ASTRO_OWNER_VALUE_043	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U462	ASTRO	f67r2	A1:G081	f67r2.33	A1_LEFT_LOCAL_FIELD_33	dokan	AR046	ASTRO_OWNER_VALUE_046	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	OWNER_PLUS_SURFACE_ASTRO_PASS
U463	ASTRO	f67r2	A1:G082	f67r2.33	A1_LEFT_LOCAL_FIELD_33	oear	AR048	ASTRO_OWNER_VALUE_048	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U464	ASTRO	f67r2	A1:G083	f67r2.33	A1_LEFT_LOCAL_FIELD_33	odal	AR047	ASTRO_OWNER_VALUE_047	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U465	ASTRO	f67r2	A1:G084	f67r2.34	A1_LEFT_LOCAL_FIELD_34	ofar	AR050	ASTRO_OWNER_VALUE_050	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	OWNER_PLUS_SURFACE_ASTRO_PASS
U466	ASTRO	f67r2	A1:G085	f67r2.34	A1_LEFT_LOCAL_FIELD_34	oeoldan	AR049	ASTRO_OWNER_VALUE_049	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	OWNER_PLUS_SURFACE_ASTRO_PASS
