gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
350	3442	G407-S432	5	f81r	BIOLOGICAL	ACTION:G407-E2889@1:OK	G407-E2889	RUNNING:G407-E2889@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2888@2:CHD	ACTION:G407-E2888@2:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite denselben Stationsansatz auf Grad I vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
351	3446	G407-S433	2	f81r	BIOLOGICAL	ACTION:G407-E2891@1:OK	G407-E2891	RUNNING:G407-E2891@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2891@1:OK	ACTION:G407-E2891@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
352	3450	G407-S433	6	f81r	BIOLOGICAL	ACTION:G407-E2895@2:CH	G407-E2895	RUNNING:G407-E2895@2	CH	GDT582_RETAINED_NON_TARGET	1	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2895@2:CH	ACTION:G407-E2895@2:CH	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass den Stationsansatz über den Stationskontakt oder die Leitung ab	Entnimm oder lass den Stationsansatz über den Stationskontakt oder die Leitung ab	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
353	3454	G407-S434	2	f81r	BIOLOGICAL	ACTION:G407-E2901@1:CH	G407-E2901	RUNNING:G407-E2901@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2901@3:T	ACTION:G407-E2901@3:T	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass über den Stationskontakt oder die Leitung ab	Entnimm oder lass den Stationsansatz über den Stationskontakt oder die Leitung ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
354	3455	G407-S434	3	f81r	BIOLOGICAL	ACTION:G407-E2901@2:CH	G407-E2901	RUNNING:G407-E2901@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2901@3:T	ACTION:G407-E2901@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
355	3459	G407-S434	7	f81r	BIOLOGICAL	ACTION:G407-E2903@2:K	G407-E2903	RUNNING:G407-E2903@2	K	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2903@2:K	ACTION:G407-E2903@2:K	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	ACTION:G407-E2902@2:T	LEFT_LIVE_SUBSTRATE	ANAPHORIC	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Führe das Stations- oder Badmaß über den Stationskontakt oder die Leitung zu	Führe eine abgemessene Menge desselben Stationsansatzes über den Stationskontakt oder die Leitung zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
356	3465	G407-S436	3	f81r	BIOLOGICAL	ACTION:G407-E2909@2:K	G407-E2909	RUNNING:G407-E2909@2	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2908@1:S	ACTION:G407-E2908@1:S	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	UNIT	Stationseinheit	UNIT	Stationseinheit	FEMININE	dieselbe	dieselbe Stationseinheit	Führe von der Ausgangsstation oder aus dem Ausgangsbecken zu	Bringe dieselbe Stationseinheit von der Ausgangsstation oder aus dem Ausgangsbecken ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Stationseinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
357	3467	G407-S436	5	f81r	BIOLOGICAL	ACTION:G407-E2911@1:K	G407-E2911	RUNNING:G407-E2911@1	K	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2911@1:K	ACTION:G407-E2911@1:K	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	ACTION:G407-E2912@3:SH	RIGHT_WITHIN_STATE_WRITTEN_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Führe das Stations- oder Badmaß zu	Führe eine abgemessene Menge des Stationsansatzes zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
358	3469	G407-S436	7	f81r	BIOLOGICAL	ACTION:G407-E2912@2:K	G407-E2912	RUNNING:G407-E2912@2	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2912@3:SH	ACTION:G407-E2912@3:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe zu	Führe den Stationsansatz zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
359	3479	G407-S440	1	f81r	BIOLOGICAL	ACTION:G407-E2920@1:CH	G407-E2920	RUNNING:G407-E2920@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2920@3:S	ACTION:G407-E2920@3:S	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	FLOW	Beckeninhalt	FLOW	Beckeninhalt	MASCULINE	den	den Beckeninhalt	Entnimm oder lass auf Grad I ab	Lass den Beckeninhalt auf Grad I ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	FLOW	Beckeninhalt	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
360	3481	G407-S441	1	f81v	BIOLOGICAL	ACTION:G407-E2924@1:P	G407-E2924	RUNNING:G407-E2924@1	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:P:PORTION	DEFAULT:P:PORTION	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Wende von der Ausgangsstation oder aus dem Ausgangsbecken an	Wende die Anwendungsportion von der Ausgangsstation oder aus dem Ausgangsbecken an	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
361	3483	G407-S441	3	f81v	BIOLOGICAL	ACTION:G407-E2926@1:K	G407-E2926	RUNNING:G407-E2926@1	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2925@1:SH	ACTION:G407-E2925@1:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	BODY	Körper	BODY	Körper	MASCULINE	denselben	denselben Körper	Führe auf Grad II zu	Bringe denselben Körper auf Grad II ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	BODY	Körper	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
362	3486	G407-S442	2	f81v	BIOLOGICAL	ACTION:G407-E2927@3:K	G407-E2927	RUNNING:G407-E2927@3	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2927@1:SH	ACTION:G407-E2927@1:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	BODY	Körper	BODY	Körper	MASCULINE	denselben	denselben Körper	Führe an der Stations-Arbeitsstelle, zur Zielstation oder ins Zielbecken und von der Ausgangsstation oder aus dem Ausgangsbecken zu	Bringe denselben Körper an der Stations-Arbeitsstelle, zur Zielstation oder ins Zielbecken und von der Ausgangsstation oder aus dem Ausgangsbecken ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	BODY	Körper	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
363	3488	G407-S442	4	f81v	BIOLOGICAL	ACTION:G407-E2931@1:P	G407-E2931	RUNNING:G407-E2931@1	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2927@3:K	ACTION:G407-E2927@3:K	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	BODY	Körper	BODY	Körper	MASCULINE	denselben	denselben Körper	Wende an	Setze denselben Körper ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	BODY	Körper	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
364	3492	G407-S443	2	f81v	BIOLOGICAL	ACTION:G407-E2932@3:K	G407-E2932	RUNNING:G407-E2932@3	K	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2932@3:K	ACTION:G407-E2932@3:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Führe die Anwendungsportion zu	Führe die Anwendungsportion zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
365	3494	G407-S443	4	f81v	BIOLOGICAL	ACTION:G407-E2934@7:K	G407-E2934	RUNNING:G407-E2934@7	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2934@7:K	ACTION:G407-E2934@7:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
366	3495	G407-S443	5	f81v	BIOLOGICAL	ACTION:G407-E2935@1:OK	G407-E2935	RUNNING:G407-E2935@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2934@7:K	ACTION:G407-E2934@7:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite denselben Stationsansatz auf Grad I vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
367	3497	G407-S444	1	f81v	BIOLOGICAL	ACTION:G407-E2936@1:OK	G407-E2936	RUNNING:G407-E2936@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2936@1:OK	ACTION:G407-E2936@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	DEFAULT:OK:STATION_SUBSTRATE	MANUAL_AIIN_SUBSTRATE_OVERRIDE	DEFINITE	NO	A01	Die AIIN-Menge wird unmittelbar im Folgehost E2937 verbraucht; die erst mehrere Handlungen später geschriebene Portion darf nicht rückwärts als ihr Stoff dienen.	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Menge des Stationsansatzes vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
368	3498	G407-S444	2	f81v	BIOLOGICAL	ACTION:G407-E2937@1:K	G407-E2937	RUNNING:G407-E2937@1	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T08_LOCAL_WORKSHOP_OVERRIDE	T07_ROOT_DEFAULT	Q01_LEFT_ANAPHORIC	MANUAL_TRANSIENT_MEASURE_HANDOFF	ROOT_DEFAULT	ACTION:G407-E2936@1:OK	DEFAULT:K:STATION	1	1	0	NONE	0	TRANSIENT_MEASURE_PATIENT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	MEASURE	abgemessene Menge	FEMININE	dieselbe	dieselbe abgemessene Menge	Führe entlang des Stationswegs oder Kanals zu	Führe dieselbe abgemessene Menge entlang des Stationswegs oder Kanals zu	YES	W10	Die unmittelbar zuvor vorbereitete AIIN-Menge wird im nächsten Host entlang des Kanals zugeführt; dieser lokale Verbrauch schlägt den K-Default.	K_FEED_MEASURE	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
369	3499	G407-S444	3	f81v	BIOLOGICAL	ACTION:G407-E2938@1:OK	G407-E2938	RUNNING:G407-E2938@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:OK:STATION	DEFAULT:OK:STATION	0	2	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
370	3502	G407-S444	6	f81v	BIOLOGICAL	ACTION:G407-E2941@1:K	G407-E2941	RUNNING:G407-E2941@1	K	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2941@1:K	ACTION:G407-E2941@1:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Führe die Anwendungsportion zu	Führe die Anwendungsportion zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
371	3504	G407-S444	8	f81v	BIOLOGICAL	ACTION:G407-E2942@2:K	G407-E2942	RUNNING:G407-E2942@2	K	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2942@2:K	ACTION:G407-E2942@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
372	3506	G407-S444	10	f81v	BIOLOGICAL	ACTION:G407-E2945@1:R	G407-E2945	RUNNING:G407-E2945@1	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2942@2:K	ACTION:G407-E2942@2:K	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Kennzeichne oder prüfe	Kennzeichne oder prüfe dieselbe Anwendungsportion	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
