edition	page	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
RF1b	f81r	f81r.25	RF1b|f81r.25|G004	otain	Öffnung	APERTURE	qol	okair	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81r	f81r.31	RF1b|f81r.31|G009	ar	und	COORDINATION	ches	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.1	RF1b|f81v.1|G002	shey	dieses	DEMONSTRATIVE	par	keedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.18	RF1b|f81v.18|G009	chckhy	langsam	RATE	qokedy	qoky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.3	RF1b|f81v.3|G001	saiin	nach oben	UPWARD_GOAL		daiin	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.4	RF1b|f81v.4|G010	chckhy	langsam	RATE	daiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.5	RF1b|f81v.5|G003	otain	Öffnung	APERTURE	@152;aiin	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.5	RF1b|f81v.5|G004	chckhy	langsam	RATE	otain	okee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f81v	f81v.7	RF1b|f81v.7|G007	chckhy	langsam	RATE	@152;aiin	sche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.15	RF1b|f83r.15|G001	saiin	nach oben	UPWARD_GOAL		shedal	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.19	RF1b|f83r.19|G010	shey	dieses	DEMONSTRATIVE	she@152;y	l	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.2	RF1b|f83r.2|G009	ar	und	COORDINATION	rches	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.20	RF1b|f83r.20|G009	saiin	nach oben	UPWARD_GOAL	qoky		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.28	RF1b|f83r.28|G001	saiin	nach oben	UPWARD_GOAL		cheeky	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.30	RF1b|f83r.30|G004	saiin	nach oben	UPWARD_GOAL	qoky		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.35	RF1b|f83r.35|G001	saiin	nach oben	UPWARD_GOAL		cheky	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.36	RF1b|f83r.36|G004	shey	dieses	DEMONSTRATIVE	shy	lshedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83r	f83r.39	RF1b|f83r.39|G002	shey	dieses	DEMONSTRATIVE	qokain	kain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83v	f83v.15	RF1b|f83v.15|G003	shey	dieses	DEMONSTRATIVE	cheol	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83v	f83v.18	RF1b|f83v.18|G005	saiin	nach oben	UPWARD_GOAL	qokeedy	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83v	f83v.25	RF1b|f83v.25|G004	ar	und	COORDINATION	otechd	okol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83v	f83v.26	RF1b|f83v.26|G003	shey	dieses	DEMONSTRATIVE	chear	qokar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f83v	f83v.33	RF1b|f83v.33|G001	shey	dieses	DEMONSTRATIVE		opchey	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.1	RF1b|f85r1.1|G003	shey	dieses	DEMONSTRATIVE	shdol	otchdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.1	RF1b|f85r1.1|G011	shey	dieses	DEMONSTRATIVE	sodair		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.14	RF1b|f85r1.14|G006	ar	und	COORDINATION	s	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.17	RF1b|f85r1.17|G002	shey	dieses	DEMONSTRATIVE	polky	olkedaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.27	RF1b|f85r1.27|G006	saiin	nach oben	UPWARD_GOAL	qokal	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.28	RF1b|f85r1.28|G007	ar	und	COORDINATION	odor	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.3	RF1b|f85r1.3|G010	saiin	nach oben	UPWARD_GOAL	cheol	otedam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.32	RF1b|f85r1.32|G007	ar	und	COORDINATION	chees	eeodaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.32	RF1b|f85r1.32|G010	ar	und	COORDINATION	or	al	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.6	RF1b|f85r1.6|G002	shey	dieses	DEMONSTRATIVE	roraiin	pchey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r1	f85r1.9	RF1b|f85r1.9|G008	ar	und	COORDINATION	qo	chofchdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.1	RF1b|f85r2.1|G004	ar	und	COORDINATION	opoees	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.19	RF1b|f85r2.19|G003	chckhy	langsam	RATE	qo@152;ain	ykeedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.20	RF1b|f85r2.20|G001	ar	und	COORDINATION		aiin	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.22	RF1b|f85r2.22|G002	ar	und	COORDINATION	los	she@152;y	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.24	RF1b|f85r2.24|G009	ar	und	COORDINATION	oteedo	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.24	RF1b|f85r2.24|G014	ar	und	COORDINATION	otees	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f85r2	f85r2.24	RF1b|f85r2.24|G015	ar	und	COORDINATION	ar	am	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f87r	f87r.1	RF1b|f87r.1|G005	saiin	nach oben	UPWARD_GOAL	cpheo	oteodal	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f87r	f87r.1	RF1b|f87r.1|G007	saiin	nach oben	UPWARD_GOAL	oteodal		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f87r	f87r.6	RF1b|f87r.6|G002	she	durch	PATH	tos	keodaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f87v	f87v.16	RF1b|f87v.16|G001	saiin	nach oben	UPWARD_GOAL		olcthr	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f87v	f87v.6	RF1b|f87v.6|G002	shey	dieses	DEMONSTRATIVE	dcheos	solchiod	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f89r1	f89r1.15	RF1b|f89r1.15|G005	saiin	nach oben	UPWARD_GOAL	qocphey	cheocphey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f89v1	f89v1.18	RF1b|f89v1.18|G008	saiin	nach oben	UPWARD_GOAL	qoeey	@221;ls	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f93r	f93r.12	RF1b|f93r.12|G002	shey	dieses	DEMONSTRATIVE	qokor	okcheor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95r1	f95r1.10	RF1b|f95r1.10|G002	chckhy	langsam	RATE	@152;aiin	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95r1	f95r1.10	RF1b|f95r1.10|G004	chckhy	langsam	RATE	okaiin	@152;aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95r2	f95r2.2	RF1b|f95r2.2|G005	chckhy	langsam	RATE	chol	otain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95r2	f95r2.2	RF1b|f95r2.2|G006	otain	Öffnung	APERTURE	chckhy	oty	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95r2	f95r2.3	RF1b|f95r2.3|G003	chckhy	langsam	RATE	chor	qokol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v1	f95v1.1	RF1b|f95v1.1|G007	ar	und	COORDINATION	okain	alfshe@152;	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v1	f95v1.10	RF1b|f95v1.10|G007	otain	Öffnung	APERTURE	chedeiiin	@152;aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v2	f95v2.3	RF1b|f95v2.3|G006	chckhy	langsam	RATE	aiin	okal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v2	f95v2.3	RF1b|f95v2.3|G008	otain	Öffnung	APERTURE	okal	okalody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v2	f95v2.5	RF1b|f95v2.5|G009	ar	und	COORDINATION	okaiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f95v2	f95v2.7	RF1b|f95v2.7|G005	otain	Öffnung	APERTURE	ytasal		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f99v	f99v.21	RF1b|f99v.21|G007	shey	dieses	DEMONSTRATIVE	otoraiin	ols	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
RF1b	f9v	f9v.5	RF1b|f9v.5|G007	ar	und	COORDINATION	to	chty	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_RF1b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f100r	f100r.22	ZL3b|f100r.22|G007	shey	dieses	DEMONSTRATIVE	qotees	aseso	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f100v	f100v.14	ZL3b|f100v.14|G005	ar	und	COORDINATION	ckhoor	chor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102r1	f102r1.14	ZL3b|f102r1.14|G005	shey	dieses	DEMONSTRATIVE	daor	qoteol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102r1	f102r1.5	ZL3b|f102r1.5|G003	she	durch	PATH	sheol	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v1	f102v1.10	ZL3b|f102v1.10|G008	shey	dieses	DEMONSTRATIVE	kor	qokey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v1	f102v1.12	ZL3b|f102v1.12|G007	ar	und	COORDINATION	s	cheor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v1	f102v1.20	ZL3b|f102v1.20|G002	shey	dieses	DEMONSTRATIVE	soiin	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v1	f102v1.7	ZL3b|f102v1.7|G005	shey	dieses	DEMONSTRATIVE	doiin	shockhsy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v2	f102v2.21	ZL3b|f102v2.21|G013	saiin	nach oben	UPWARD_GOAL	keey	oteo	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v2	f102v2.23	ZL3b|f102v2.23|G003	shey	dieses	DEMONSTRATIVE	okey	okey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v2	f102v2.32	ZL3b|f102v2.32|G007	ar	und	COORDINATION	s	oky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f102v2	f102v2.37	ZL3b|f102v2.37|G002	ar	und	COORDINATION	tchor	chey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.14	ZL3b|f104r.14|G006	saiin	nach oben	UPWARD_GOAL	cheolor	olkeechey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.2	ZL3b|f104r.2|G002	ar	und	COORDINATION	o	aiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.20	ZL3b|f104r.20|G009	ar	und	COORDINATION	cheeekan	ain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.20	ZL3b|f104r.20|G011	ar	und	COORDINATION	ain	alam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.25	ZL3b|f104r.25|G005	chckhy	langsam	RATE	qodaiin	checkhd	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.25	ZL3b|f104r.25|G009	otain	Öffnung	APERTURE	raiin	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.25	ZL3b|f104r.25|G010	ar	und	COORDINATION	otain	airam	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.27	ZL3b|f104r.27|G009	ar	und	COORDINATION	daiin	qekeeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.39	ZL3b|f104r.39|G002	ar	und	COORDINATION	pcholor	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.44	ZL3b|f104r.44|G005	ar	und	COORDINATION	qokeey	cheol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f104r	f104r.45	ZL3b|f104r.45|G006	otain	Öffnung	APERTURE	aiin	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
