statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B2-S019	B2	f82r	F067	1	225	F067=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F067:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F067=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E225[EXEMPLAR_VALUE_UNKNOWN]	Weise der zugehörigen Randfigur einen eigenen Tuch- und Arbeitslosposten zu.	Fortschreibe Buchung `B2-S019` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S020	B2	f82r	F068	1	226	F068=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F068:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F068=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E226[EXEMPLAR_VALUE_UNKNOWN]	Prüfe den Kontakt dieses Postens zur grünen Feldkante; ergänze keine Leitung.	Fortschreibe Buchung `B2-S020` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S020` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S021	B2	f82r	F069	1	227	F069=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F069:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	TYPED_EXEMPLAR_ENTRY	OWNER[F069=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E227[EXEMPLAR_VALUE_UNKNOWN]	Fülle nur das örtliche Randgefäß aus einem unbebilderten Vorrat.	Fortschreibe Buchung `B2-S021` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S021` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B2-S022	B2	f82r	F070	1	228	F070=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F070:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> RESET_AT_RECORD_END	TYPED_EXEMPLAR_ENTRY	OWNER[F070=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E228[EXEMPLAR_VALUE_UNKNOWN]	Markiere den einzelnen Randposten nach Gebrauch als geschlossen.	Fortschreibe Buchung `B2-S022` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: einzelne therapeutische Anwendungen an Figuren am Beckenrand.	FORMAL_RIVAL: wiederholte ikonographische Figurenplätze ohne gemeinsame Betriebsfunktion.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S001	B3	f83r	F071	1	229	F071=DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F071:DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F071=DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E229[EXEMPLAR_VALUE_UNKNOWN]	Prüfe die offenen Punkt-/Fächerenden und notiere, welche frei bleiben.	Eröffne Buchung `B3-S001` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3-S001:TARGET_UNSET`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	2	vollständiger Quellenwert exemplar-only	NO:f83r.3	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S002	B3	f83r	F072	2	230|231	F072=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F072:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F072=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E230[EXEMPLAR_VALUE_UNKNOWN] > E231[EXEMPLAR_VALUE_UNKNOWN]	Lege ein Tuch oder kleines Auffanggefäß unmittelbar an der oberen Randstation bereit. Reinige nur den sichtbaren lokalen Fächerkontakt an der oberen Figur.	Fortschreibe Buchung `B3-S002` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T001`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	2	vollständiger Quellenwert exemplar-only	NO:f83r.3	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S003	B3	f83r	F073	4	232|233|234|235	F073=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F073:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F073=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E232[EXEMPLAR_VALUE_UNKNOWN] > E233[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E234[EXEMPLAR_VALUE_UNKNOWN] > E235[CARD=ABLASSEN?]	Markiere den offenen Endposten nach der örtlichen Probe als geprüft. Trage an der Station „obere f83r-Randstation mit offenem Fächerende“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B3. Lege ein Tuch oder kleines Auffanggefäß unmittelbar an der oberen Randstation bereit. Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „obere f83r-Randstation mit offenem Fächerende“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B3-S003` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S003:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen End-/Ablassposten `B3-S003:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	1	mehrere formale Expansionen	NO:f83r.3	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S004	B3	f83r	F074	3	236|237|238	F074=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F074:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	LOCAL_PARAMETER_BOOKING_ENTRY	OWNER[F074=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E236[FORMAL=STANDARDSLOT_SETZEN] > E237[EXEMPLAR_VALUE_UNKNOWN] > E238[EXEMPLAR_VALUE_UNKNOWN]	Trage an der Station „obere f83r-Randstation mit offenem Fächerende“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B3. Prüfe die offenen Punkt-/Fächerenden und notiere, welche frei bleiben. Lege ein Tuch oder kleines Auffanggefäß unmittelbar an der oberen Randstation bereit.	Fortschreibe Buchung `B3-S004` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S004:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T002`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: örtliche Kopf-, Dampf- oder Spülbehandlung an der oberen Randfigur.	FORMAL_RIVAL: Strahlen- oder Fächerattribut mit zugehöriger Legende.	1	mehrere formale Expansionen	NO:f83r.3	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S005	B3	f83r	F075	1	239	F075=DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F075:DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F075=DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E239[EXEMPLAR_VALUE_UNKNOWN]	Prüfe den Füllstand des runden Einzelgefäßes an der mittleren Randfigur.	Fortschreibe Buchung `B3-S005` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T003`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T003`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	2	vollständiger Quellenwert exemplar-only	NO:f83r.6	BREAK_ENFORCED	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S006	B3	f83r	F076	3	240|241|242	F076=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F076:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F076=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E240[EXEMPLAR_VALUE_UNKNOWN] > E241[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E242[EXEMPLAR_VALUE_UNKNOWN]	Reinige Rand und Innenfläche dieses Rundgefäßes vor dem nächsten Posten. Setze an der Station „mittlere f83r-Randfigur im Rundgefäß“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Schließe nur diese Rundgefäßbuchung und vererbe nichts an den Randstapel.	Fortschreibe Buchung `B3-S006` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: setze den lokalen Zielslot `B3:T004` aus `B3-S006:TARGET_ASSIGN_01`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	1	mehrere formale Expansionen	NO:f83r.6	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S007	B3	f83r	F077	3	243|244|245	F077=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F077:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	LOCAL_PARAMETER_BOOKING_ENTRY	OWNER[F077=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E243[FORMAL=STANDARDSLOT_SETZEN] > E244[EXEMPLAR_VALUE_UNKNOWN] > E245[EXEMPLAR_VALUE_UNKNOWN]	Trage an der Station „mittlere f83r-Randfigur im Rundgefäß“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B3. Reinige Rand und Innenfläche dieses Rundgefäßes vor dem nächsten Posten. Weise der mittleren Figur eine eigene Ruhe- oder Waschdauer zu.	Fortschreibe Buchung `B3-S007` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: trage den Masterwert `B3-S007:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	1	mehrere formale Expansionen	NO:f83r.6	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S008	B3	f83r	F078	1	246	F078=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F078:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F078=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E246[CARD=ABLASSEN?]	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „mittlere f83r-Randfigur im Rundgefäß“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B3-S008` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: schließe den lokalen End-/Ablassposten `B3-S008:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.6	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S009	B3	f83r	F079	1	247	F079=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F079:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F079=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E247[CARD=ANWENDEN?]	Führe am eingetragenen Platz der Station „mittlere f83r-Randfigur im Rundgefäß“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab.	Fortschreibe Buchung `B3-S009` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S009:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad oder örtliche therapeutische Anwendung im runden Gefäß.	FORMAL_RIVAL: selbständige Figurenvignette oder Bildlegende innerhalb eines Dreierstapels.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.6	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S010	B3	f83r	F080	2	248|249	F080=DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F080:DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F080=DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E248[EXEMPLAR_VALUE_UNKNOWN] > E249[EXEMPLAR_VALUE_UNKNOWN]	Lege den im Exemplar bezeichneten Tuch- oder Materialposten in das korbartige Gefäß. Spüle das korbartige Gefäß lokal und lasse es an seinen offenen Enden abtropfen, ohne Richtung festzulegen.	Fortschreibe Buchung `B3-S010` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T004`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	2	vollständiger Quellenwert exemplar-only	NO:f83r.8	BREAK_ENFORCED	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S011	B3	f83r	F081	4	250|251|252|253	F081=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F081:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	LOCAL_ACTION_OR_CONDITION_ENTRY	OWNER[F081=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E250[EXEMPLAR_VALUE_UNKNOWN] > E251[CARD=ANWENDEN?] > E252[EXEMPLAR_VALUE_UNKNOWN] > E253[EXEMPLAR_VALUE_UNKNOWN]	Prüfe die untere Randfigur und ihr Gefäß als einen gemeinsamen Bedienposten. Führe am eingetragenen Platz der Station „untere f83r-Randfigur im korbartigen Gefäß“ genau einen lokalen Bade-, Wasch- oder Gerätegang aus und buche ihn dort ab. Lege den im Exemplar bezeichneten Tuch- oder Materialposten in das korbartige Gefäß. Spüle das korbartige Gefäß lokal und lasse es an seinen offenen Enden abtropfen, ohne Richtung festzulegen.	Fortschreibe Buchung `B3-S011` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S011:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	1	mehrere formale Expansionen	NO:f83r.8	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S012	B3	f83r	F082	2	254|255	F082=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F082:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	RECORD_LOCAL_LINK_ENTRY	OWNER[F082=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E254[CARD=ANSATZ?] > E255[EXEMPLAR_VALUE_UNKNOWN]	Markiere den aktuellen B3-Arbeitszettel als zur Station „untere f83r-Randfigur im korbartigen Gefäß“ gehörig; ergänze dadurch keine physische Leitung. Nimm den getrockneten Materialposten aus dem Korb und schließe nur diese Buchung.	Fortschreibe Buchung `B3-S012` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: verknüpfe den laufenden Recordposten `B3:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	1	mehrere formale Expansionen	NO:f83r.11	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S013	B3	f83r	F083	4	256|257|258|259	F083=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F083:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F083=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E256[FORMAL=STANDARDSLOT_SETZEN] > E257[EXEMPLAR_VALUE_UNKNOWN] > E258[EXEMPLAR_VALUE_UNKNOWN] > E259[CARD=SPÜLEN?]	Trage an der Station „untere f83r-Randfigur im korbartigen Gefäß“ die exemplarisch vorgegebene örtliche Füllhöhe ein; der Wert gilt nur in B3. Spüle das korbartige Gefäß lokal und lasse es an seinen offenen Enden abtropfen, ohne Richtung festzulegen. Prüfe die untere Randfigur und ihr Gefäß als einen gemeinsamen Bedienposten. Spüle den örtlichen Arbeitsbereich der Station „untere f83r-Randfigur im korbartigen Gefäß“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	Fortschreibe Buchung `B3-S013` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: trage den Masterwert `B3-S013:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B3-S013:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T006`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	1	mehrere formale Expansionen	NO:f83r.11	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
