event_serial	page	locus	record_unit_id	field_id	statement_id	event_ordinal_in_field	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	parse_status	selected_exact_mnemonic	strict_formal_prompt	event_template	literal_exact_card_formal_exemplar_layer	local_owner_status	local_visible_or_inherited_owner	owner_gloss_not_translation	incoming_contact_and_reset	concrete_german_operational_default	operational_register_effect	source_class	operational_default_confidence	strongest_medical_rival	strongest_iconographic_or_formal_rival	contact_direction_constraint	hardest_contradiction	semantic_ceiling
328	f83r	f83r.27	B4	F114	B4-S005	2	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E328:[TUPLE:6f7ff8287eddf4da9fdb;SURFACE_DISPLAY_ONLY:chedy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	WITHIN_FIELD_SAME_OWNER	Prüfe beide Bogenenden auf Kontakt und halte ihre Betriebsrichtung unbestimmt.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
329	f83r	f83r.27	B4	F114	B4-S005	3	7d25241b0e56c836372a	qokeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E329:[TUPLE:7d25241b0e56c836372a;SURFACE_DISPLAY_ONLY:qokeedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	WITHIN_FIELD_SAME_OWNER	Reinige den im Exemplar gewählten Figurenplatz des Paars.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
330	f83r	f83r.27	B4	F115	B4-S006	1	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E330:[TUPLE:d68bc8de3bcee09db23c;SURFACE_DISPLAY_ONLY:shckhedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Lege für beide Seiten gleiche lokale Arbeitsmittel bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
331	f83r	f83r.27	B4	F116	B4-S007	1	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E331:[TUPLE:d68bc8de3bcee09db23c;SURFACE_DISPLAY_ONLY:shckhedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Notiere den Zustandsunterschied der zwei Paarplätze.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
332	f83r	f83r.28	B4	F117	B4-S008	1	2f1c5e56e8f0ff459065	saiin	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	MASS?	NONE	PARAMETER_ASSIGN	E332:[TUPLE:2f1c5e56e8f0ff459065;SURFACE_DISPLAY_ONLY:saiin;FORMULA:OPAQUE_PAYLOAD;CARD:MASS?;PROMPT:NONE;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:CARD=MASS?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Trage an der Station „f83r-Hauptpaar als eigener B4-Record“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B4.	MEASURE:=EXEMPLAR_VALUE	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
333	f83r	f83r.28	B4	F117	B4-S008	2	2c1a5fd92b9e3c762242	cheeky	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E333:[TUPLE:2c1a5fd92b9e3c762242;SURFACE_DISPLAY_ONLY:cheeky;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	WITHIN_FIELD_SAME_OWNER	Eröffne im B4-Record einen neuen Paarvergleich für beide Seiten des sichtbaren Bogens.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
334	f83r	f83r.28	B4	F117	B4-S008	3	92e43836d82f98bf02d3	sheey	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E334:[TUPLE:92e43836d82f98bf02d3;SURFACE_DISPLAY_ONLY:sheey;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	WITHIN_FIELD_SAME_OWNER	Prüfe beide Bogenenden auf Kontakt und halte ihre Betriebsrichtung unbestimmt.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
335	f83r	f83r.28	B4	F117	B4-S008	4	7db18b2f0fb7ed0fcfd3	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNIQUE_EXACT	SPÜLEN?	NONE	TERMINAL_FLUSH	E335:[TUPLE:7db18b2f0fb7ed0fcfd3;SURFACE_DISPLAY_ONLY:qokedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:SPÜLEN?;PROMPT:NONE;TEMPLATE:TERMINAL_FLUSH;FROZEN_V72_SEGMENT:CARD=SPÜLEN?;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	WITHIN_FIELD_SAME_OWNER	Spüle den örtlichen Arbeitsbereich der Station „f83r-Hauptpaar als eigener B4-Record“ einmal und streiche nur diesen Feldposten als abgeschlossen; erzeuge keinen Weiterfluss.	EXECUTE_LOCAL_FLUSH_DEFAULT;CLOSE_FIELD;NO_SUCCESSOR	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.44	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
336	f83r	f83r.28	B4	F118	B4-S009	1	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E336:[TUPLE:bc4f1f5c006c74a4d26d;SURFACE_DISPLAY_ONLY:shedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Lege für beide Seiten gleiche lokale Arbeitsmittel bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
337	f83r	f83r.28	B4	F119	B4-S010	1	1b1ffdd869fb1429ad03	oldy	CLOSE(FRAME_O(LINK))	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E337:[TUPLE:1b1ffdd869fb1429ad03;SURFACE_DISPLAY_ONLY:oldy;FORMULA:CLOSE(FRAME_O(LINK));CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	f83r-Hauptpaar als eigener B4-Record	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Notiere den Zustandsunterschied der zwei Paarplätze.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil; zwei getrennte Figuren mit dekorativem Bogen. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
338	f83r	f83r.35	B4	F120	B4-S011	1	2f1c5e56e8f0ff459065	saiin	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	MASS?	NONE	PARAMETER_ASSIGN	E338:[TUPLE:2f1c5e56e8f0ff459065;SURFACE_DISPLAY_ONLY:saiin;FORMULA:OPAQUE_PAYLOAD;CARD:MASS?;PROMPT:NONE;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:CARD=MASS?;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Trage an der Station „linker f83r-Unterlauf mit offenen Fransen“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B4.	MEASURE:=EXEMPLAR_VALUE	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.46	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
339	f83r	f83r.35	B4	F120	B4-S011	2	d904bf7b044dd3922781	cheky	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E339:[TUPLE:d904bf7b044dd3922781;SURFACE_DISPLAY_ONLY:cheky;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	WITHIN_FIELD_SAME_OWNER	Lege ein Auffangtuch unter die offenen Enden, ohne eine Ausflussrichtung zu behaupten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
340	f83r	f83r.35	B4	F120	B4-S011	3	daf32e6db9e04413ce7f	okeeol	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E340:[TUPLE:daf32e6db9e04413ce7f;SURFACE_DISPLAY_ONLY:okeeol;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	WITHIN_FIELD_SAME_OWNER	Reinige den gefüllten linken Unterlauf als eigenen lokalen Posten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
341	f83r	f83r.35	B4	F120	B4-S011	4	1645e612504fcef59ced	okain	SET(<ARG_AIN>)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E341:[TUPLE:1645e612504fcef59ced;SURFACE_DISPLAY_ONLY:okain;FORMULA:SET(<ARG_AIN>);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	WITHIN_FIELD_SAME_OWNER	Notiere, welche Fransenenden offen, belegt oder verschlossen sind.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
342	f83r	f83r.35	B4	F120	B4-S011	5	6f7ff8287eddf4da9fdb	chdy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E342:[TUPLE:6f7ff8287eddf4da9fdb;SURFACE_DISPLAY_ONLY:chdy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	WITHIN_FIELD_SAME_OWNER	Schließe die linke Unterlaufbuchung vor jedem Wechsel zum rechten S-Lauf.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.34	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
343	f83r	f83r.37	B4	F121	B4-S011	1	dcda95c81a5460feb191	sol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E343:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:sol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linker f83r-Unterlauf mit offenen Fransen	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Markiere den aktuellen B4-Arbeitszettel als zur Station „linker f83r-Unterlauf mit offenen Fransen“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen; ornamentaler Schweif statt Auslass. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
