field_id	record_unit_id	page	locus	statement_id	event_serials	local_image_owner	owner_status	literal_event_sequence	balneological_field_text	v69_template	parse_status	strongest_rival	unsupported_nouns	strongest_contradiction	semantic_ceiling
F070	B2	f82r	f82r.27	B2-S022	228	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	E228=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:f2af6326898fb5b490a4] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F071	B3	f83r	f83r.3	B3-S001	229	B3_UPPER_MARGIN_OPEN_FAN_STATION	DIRECT_VISIBLE	E229=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:3b70942557b3a40e8030] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Flüssigkeit	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F072	B3	f83r	f83r.3	B3-S002	230|231	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	E230=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E231=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:a84fbe3ad380df345b97] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F073	B3	f83r	f83r.3	B3-S003	232|233|234|235	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	E232=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E233=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [FORMAL:VORGABEPARAMETER?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E234=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E235=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Portion|Posten|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F074	B3	f83r	f83r.3	B3-S004	236|237|238	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	E236=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E237=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E238=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:4d4559019a961b834aa1] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT]	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Posten|Ablassen/Ablauf|Strom/Flussrichtung|Ansatz	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F075	B3	f83r	f83r.6	B3-S005	239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	DIRECT_VISIBLE	E239=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:259b2b3b0bf859882e2c] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Gefäß|Lauf|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F076	B3	f83r	f83r.6	B3-S006	240|241|242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	E240=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:5e8441397e7c0faf042b] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E241=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E242=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:28ffbc88b97772a75f1e] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Posten|Station|Mischung|Gefäß	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F077	B3	f83r	f83r.6	B3-S007	243|244|245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	E243=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E244=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E245=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Posten|Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F078	B3	f83r	f83r.6	B3-S008	246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	E246=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	TERMINAL_DRAIN	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F079	B3	f83r	f83r.6	B3-S009	247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	E247=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.	ACTION_APPLY	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F080	B3	f83r	f83r.8	B3-S010	248|249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	DIRECT_VISIBLE	E248=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:ba540da978ea132f6da5] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E249=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:c45ebac60774620561e2] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Gefäß|Klarzustand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F081	B3	f83r	f83r.8	B3-S011	250|251|252|253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E250=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:348e81ba084c5acdb32b] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E251=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E252=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E253=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:0bdc8b6db811b4e67a63] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Station|Waschflotte|Becken|Körperbereich|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F082	B3	f83r	f83r.11	B3-S012	254|255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E254=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7a4bb8136330ee4e6e56] > [CARD:ANSATZ?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E255=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Posten|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F083	B3	f83r	f83r.11	B3-S013	256|257|258|259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E256=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E257=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:9da1b6ac2c929daea697] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E258=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:6b89d6dd70635bc60fe0] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E259=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Posten|Anteil|Maß/Menge|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F084	B3	f83r	f83r.11	B3-S014	260|261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E260=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7d2404c835b10a2c06af] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E261=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:03626ca94cb17800d767] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Lauf|erste/zweite Richtung|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F085	B3	f83r	f83r.11	B3-S015	262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E262=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	TERMINAL_DRAIN	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F086	B3	f83r	f83r.11	B3-S016	263	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	E263=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:2b7fa918d1b2f5c656e3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F087	B3	f83r	f83r.14	B3-S016	264	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E264=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:07913ef9b1fb773cd325] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es abkühlen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F088	B3	f83r	f83r.14	B3-S017	265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E265=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F089	B3	f83r	f83r.14	B3-S018	266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E266=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F090	B3	f83r	f83r.14	B3-S019	267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E267=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:db167f8e9b53eefb58f8] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F091	B3	f83r	f83r.14	B3-S020	268|269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E268=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E269=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	COMPOSITE_SEQUENCE	UNIQUE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Station|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
