statement_id	record_unit_id	page	constituent_fields	event_serials	local_owner_sequence	contains_visible_owner_break	balneological_statement_text	literal_event_sequence	v72_selected_technical_statement	strongest_rival	unsupported_nouns	line_crossing	strongest_contradiction	semantic_ceiling
B2-S022	B2	f82r	F070	228	B2_LOWER_POOL_EDGE_STATIONS	NO	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.	E228=[OWNER:B2_LOWER_POOL_EDGE_STATIONS] > [OPAQUE_CARD:f2af6326898fb5b490a4] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	Fortschreibe Buchung `B2-S022` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Maß/Menge	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S001	B3	f83r	F071	229	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	E229=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:3b70942557b3a40e8030] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Eröffne Buchung `B3-S001` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3-S001:TARGET_UNSET`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Flüssigkeit	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S002	B3	f83r	F072	230|231	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.	E230=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E231=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:a84fbe3ad380df345b97] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S002` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T001`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Ablassen/Ablauf|Strom/Flussrichtung	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S003	B3	f83r	F073	232|233|234|235	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E232=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E233=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [FORMAL:VORGABEPARAMETER?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E234=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E235=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S003` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S003:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen End-/Ablassposten `B3-S003:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Portion|Posten|Flüssigkeit|Ablassen/Ablauf	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S004	B3	f83r	F074	236|237|238	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.	E236=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E237=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E238=[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION] > [OPAQUE_CARD:4d4559019a961b834aa1] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT]	Fortschreibe Buchung `B3-S004` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S004:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T002`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Ablassen/Ablauf|Strom/Flussrichtung|Ansatz	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S005	B3	f83r	F075	239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	E239=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:259b2b3b0bf859882e2c] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S005` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T003`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T003`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Gefäß|Lauf|Spülen	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S006	B3	f83r	F076	240|241|242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	E240=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:5e8441397e7c0faf042b] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] || E241=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E242=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:28ffbc88b97772a75f1e] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S006` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: setze den lokalen Zielslot `B3:T004` aus `B3-S006:TARGET_ASSIGN_01`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Posten|Station|Mischung|Gefäß	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S007	B3	f83r	F077	243|244|245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	E243=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E244=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E245=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S007` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: trage den Masterwert `B3-S007:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Becken|Körperbereich|Waschung/Bad	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S008	B3	f83r	F078	246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E246=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S008` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: schließe den lokalen End-/Ablassposten `B3-S008:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Flüssigkeit|Ablassen/Ablauf	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S009	B3	f83r	F079	247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.	E247=[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Fortschreibe Buchung `B3-S009` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S009:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Waschflotte|Becken|Körperbereich	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S010	B3	f83r	F080	248|249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.	E248=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:ba540da978ea132f6da5] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E249=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:c45ebac60774620561e2] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S010` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T004`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Gefäß|Klarzustand	NO:f83r.8	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S011	B3	f83r	F081	250|251|252|253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.	E250=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:348e81ba084c5acdb32b] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E251=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E252=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E253=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:0bdc8b6db811b4e67a63] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	Fortschreibe Buchung `B3-S011` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S011:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Station|Waschflotte|Becken|Körperbereich|Wärme/Temperatur	NO:f83r.8	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S012	B3	f83r	F082	254|255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E254=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7a4bb8136330ee4e6e56] > [CARD:ANSATZ?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E255=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S012` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: verknüpfe den laufenden Recordposten `B3:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Bereitschaft	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S013	B3	f83r	F083	256|257|258|259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	E256=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E257=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:9da1b6ac2c929daea697] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E258=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:6b89d6dd70635bc60fe0] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E259=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S013` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: trage den Masterwert `B3-S013:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B3-S013:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T006`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Anteil|Maß/Menge|Waschflotte|Lauf|Station|Spülen	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S014	B3	f83r	F084	260|261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.	E260=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:7d2404c835b10a2c06af] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E261=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:03626ca94cb17800d767] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B3-S014` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T007`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Lauf|erste/zweite Richtung|Waschung/Bad	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S015	B3	f83r	F085	262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E262=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S015` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: schließe den lokalen End-/Ablassposten `B3-S015:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Flüssigkeit|Ablassen/Ablauf	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S016	B3	f83r	F086|F087	263|264	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf. [[STATIONSWECHSEL: untere korbartige Gefäß-Randstation -> ungelöster Zwischenposten zwischen Randstapel und Hauptpaar; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse es abkühlen und beende den Schritt.	E263=[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] > [OPAQUE_CARD:2b7fa918d1b2f5c656e3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E264=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:07913ef9b1fb773cd325] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S016` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“ sowie nach lokalem Reset beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S016` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Ablassen/Ablauf|Wärme/Temperatur	YES:f83r.11→f83r.14; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S017	B3	f83r	F088	265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	E265=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S017` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Becken|Körperbereich|Waschung/Bad	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
