page	locus	reader	proposal	source_text	literal_json	confidence
f81r	f81r.14	it2a_clean	WITH_UNNAMED_CONTENT	qokechedy qol sheedy orain arol oeeedy	"[""[qokechedy]"", ""[qol]"", ""mit?"", ""[orain]"", ""[arol]"", ""[oeeedy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.14	rf1b_clean	IF_AIR_IS_COLD	qokeche y qol ee y or ain arol oeee	"[""[qokeche]"", ""[y]"", ""[qol]"", ""[ee]"", ""[y]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeee]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.14	rf1b_clean	WITH_UNNAMED_CONTENT	qokeche y qol ee y or ain arol oeee	"[""[qokeche]"", ""[y]"", ""[qol]"", ""[ee]"", ""[y]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeee]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	zl3b_clean	IF_AIR_IS_COLD	qokedy sheedy chedy qoteedy olam	"[""[qokedy]"", ""wenn?"", ""[chedy]"", ""[qoteedy]"", ""[olam]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	zl3b_clean	WITH_UNNAMED_CONTENT	qokedy sheedy chedy qoteedy olam	"[""[qokedy]"", ""mit?"", ""[chedy]"", ""[qoteedy]"", ""[olam]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	it2a_clean	IF_AIR_IS_COLD	qokedy sheedy chedy qoteedy olam	"[""[qokedy]"", ""wenn?"", ""[chedy]"", ""[qoteedy]"", ""[olam]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	it2a_clean	WITH_UNNAMED_CONTENT	qokedy sheedy chedy qoteedy olam	"[""[qokedy]"", ""mit?"", ""[chedy]"", ""[qoteedy]"", ""[olam]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	rf1b_clean	IF_AIR_IS_COLD	qokedy shee y chedy qoteedy ol am	"[""[qokedy]"", ""[shee]"", ""[y]"", ""[chedy]"", ""[qoteedy]"", ""[ol]"", ""[am]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.19	rf1b_clean	WITH_UNNAMED_CONTENT	qokedy shee y chedy qoteedy ol am	"[""[qokedy]"", ""[shee]"", ""[y]"", ""[chedy]"", ""[qoteedy]"", ""[ol]"", ""[am]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	zl3b_clean	IF_AIR_IS_COLD	y sheedy shy chey l chcthy ytar olkaiin ol	"[""[y]"", ""wenn?"", ""[shy]"", ""[chey]"", ""[l]"", ""[chcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	zl3b_clean	WITH_UNNAMED_CONTENT	y sheedy shy chey l chcthy ytar olkaiin ol	"[""[y]"", ""mit?"", ""[shy]"", ""[chey]"", ""[l]"", ""[chcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	it2a_clean	IF_AIR_IS_COLD	y sheedy shy chey lchcthy ytar olkaiin ol	"[""[y]"", ""wenn?"", ""[shy]"", ""[chey]"", ""[lchcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	it2a_clean	WITH_UNNAMED_CONTENT	y sheedy shy chey lchcthy ytar olkaiin ol	"[""[y]"", ""mit?"", ""[shy]"", ""[chey]"", ""[lchcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	rf1b_clean	IF_AIR_IS_COLD	ysheedy shy chey l chcthy ytar olkaiin ol	"[""[ysheedy]"", ""[shy]"", ""[chey]"", ""[l]"", ""[chcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81r	f81r.29	rf1b_clean	WITH_UNNAMED_CONTENT	ysheedy shy chey l chcthy ytar olkaiin ol	"[""[ysheedy]"", ""[shy]"", ""[chey]"", ""[l]"", ""[chcthy]"", ""[ytar]"", ""[olkaiin]"", ""[ol]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	zl3b_clean	IF_AIR_IS_COLD	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	"[""[ykol]"", ""[or]"", ""[shedy]"", ""wenn?"", ""[qolkeedy]"", ""[daiin]"", ""[dkain]"", ""[cphedy]"", ""[oldy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	zl3b_clean	WITH_UNNAMED_CONTENT	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	"[""[ykol]"", ""[or]"", ""[shedy]"", ""mit?"", ""[qolkeedy]"", ""[daiin]"", ""[dkain]"", ""[cphedy]"", ""[oldy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	it2a_clean	IF_AIR_IS_COLD	ykol or shedy sheedy qol keedy daiin dkain cphedy oldy	"[""[ykol]"", ""[or]"", ""[shedy]"", ""wenn?"", ""[qol]"", ""[keedy]"", ""[daiin]"", ""[dkain]"", ""[cphedy]"", ""[oldy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	it2a_clean	WITH_UNNAMED_CONTENT	ykol or shedy sheedy qol keedy daiin dkain cphedy oldy	"[""[ykol]"", ""[or]"", ""[shedy]"", ""mit?"", ""[qol]"", ""[keedy]"", ""[daiin]"", ""[dkain]"", ""[cphedy]"", ""[oldy]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	rf1b_clean	IF_AIR_IS_COLD	yk ol or she y eedy qolkeedy aiin dkain cphedy ol y	"[""[yk]"", ""[ol]"", ""[or]"", ""[she]"", ""[y]"", ""[eedy]"", ""[qolkeedy]"", ""[aiin]"", ""[dkain]"", ""[cphedy]"", ""[ol]"", ""[y]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f81v	f81v.8	rf1b_clean	WITH_UNNAMED_CONTENT	yk ol or she y eedy qolkeedy aiin dkain cphedy ol y	"[""[yk]"", ""[ol]"", ""[or]"", ""[she]"", ""[y]"", ""[eedy]"", ""[qolkeedy]"", ""[aiin]"", ""[dkain]"", ""[cphedy]"", ""[ol]"", ""[y]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	zl3b_clean	IF_AIR_IS_COLD	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	"[""[qekeey]"", ""wenn?"", ""[qokedy]"", ""[lcho]"", ""[r]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[chedy]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	zl3b_clean	WITH_UNNAMED_CONTENT	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	"[""[qekeey]"", ""mit?"", ""[qokedy]"", ""[lcho]"", ""[r]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[chedy]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	it2a_clean	IF_AIR_IS_COLD	qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor	"[""[qokeey]"", ""wenn?"", ""[qokedy]"", ""[lchor]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[chedy]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	it2a_clean	WITH_UNNAMED_CONTENT	qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor	"[""[qokeey]"", ""mit?"", ""[qokedy]"", ""[lchor]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[chedy]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	rf1b_clean	IF_AIR_IS_COLD	qekeey sheedy qoke y lchor cheey qokey qotal che y qoteor	"[""[qekeey]"", ""wenn?"", ""[qoke]"", ""[y]"", ""[lchor]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[che]"", ""[y]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.8	rf1b_clean	WITH_UNNAMED_CONTENT	qekeey sheedy qoke y lchor cheey qokey qotal che y qoteor	"[""[qekeey]"", ""mit?"", ""[qoke]"", ""[y]"", ""[lchor]"", ""[cheey]"", ""[qokey]"", ""[qotal]"", ""[che]"", ""[y]"", ""[qoteor]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	zl3b_clean	IF_AIR_IS_COLD	dol qoesedy sheeal sheedy lshed qockhey lchedy lar sheey ry	"[""[dol]"", ""[qoesedy]"", ""[sheeal]"", ""wenn?"", ""[lshed]"", ""[qockhey]"", ""[lchedy]"", ""[lar]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	zl3b_clean	WITH_UNNAMED_CONTENT	dol qoesedy sheeal sheedy lshed qockhey lchedy lar sheey ry	"[""[dol]"", ""[qoesedy]"", ""[sheeal]"", ""mit?"", ""[lshed]"", ""[qockhey]"", ""[lchedy]"", ""[lar]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	it2a_clean	IF_AIR_IS_COLD	dol qoesedy sheeerl sheedy lshed qockhey lchedy lor sheey ry	"[""[dol]"", ""[qoesedy]"", ""[sheeerl]"", ""wenn?"", ""[lshed]"", ""[qockhey]"", ""[lchedy]"", ""[lor]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	it2a_clean	WITH_UNNAMED_CONTENT	dol qoesedy sheeerl sheedy lshed qockhey lchedy lor sheey ry	"[""[dol]"", ""[qoesedy]"", ""[sheeerl]"", ""mit?"", ""[lshed]"", ""[qockhey]"", ""[lchedy]"", ""[lor]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	rf1b_clean	IF_AIR_IS_COLD	dol qoese sheeerl sheedy lshed qo ckhey lchedy lor sheey ry	"[""[dol]"", ""[qoese]"", ""[sheeerl]"", ""wenn?"", ""[lshed]"", ""[qo]"", ""[ckhey]"", ""[lchedy]"", ""[lor]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f82r	f82r.25	rf1b_clean	WITH_UNNAMED_CONTENT	dol qoese sheeerl sheedy lshed qo ckhey lchedy lor sheey ry	"[""[dol]"", ""[qoese]"", ""[sheeerl]"", ""mit?"", ""[lshed]"", ""[qo]"", ""[ckhey]"", ""[lchedy]"", ""[lor]"", ""[sheey]"", ""[ry]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	zl3b_clean	IF_AIR_IS_COLD	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""Luft?"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""wenn?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	zl3b_clean	WITH_UNNAMED_CONTENT	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""[qokaiin]"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""mit?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	it2a_clean	IF_AIR_IS_COLD	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""Luft?"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""wenn?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	it2a_clean	WITH_UNNAMED_CONTENT	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""[qokaiin]"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""mit?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	rf1b_clean	IF_AIR_IS_COLD	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""Luft?"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""wenn?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.11	rf1b_clean	WITH_UNNAMED_CONTENT	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	"[""[sor]"", ""[shedy]"", ""[qokaiin]"", ""[chkain]"", ""[shcthey]"", ""[qokedy]"", ""[okair]"", ""mit?"", ""[lchedy]"", ""[lo]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	zl3b_clean	IF_AIR_IS_COLD	solchedy olchedy chedaiin	"[""[solchedy]"", ""[olchedy]"", ""ist?""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	zl3b_clean	WITH_UNNAMED_CONTENT	solchedy olchedy chedaiin	"[""[solchedy]"", ""[olchedy]"", ""[chedaiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	it2a_clean	IF_AIR_IS_COLD	solchedy olchedy chedaiin	"[""[solchedy]"", ""[olchedy]"", ""ist?""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	it2a_clean	WITH_UNNAMED_CONTENT	solchedy olchedy chedaiin	"[""[solchedy]"", ""[olchedy]"", ""[chedaiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	rf1b_clean	IF_AIR_IS_COLD	sol chedy olche y che aiin	"[""[sol]"", ""[chedy]"", ""[olche]"", ""[y]"", ""[che]"", ""[aiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f83r	f83r.40	rf1b_clean	WITH_UNNAMED_CONTENT	sol chedy olche y che aiin	"[""[sol]"", ""[chedy]"", ""[olche]"", ""[y]"", ""[che]"", ""[aiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	zl3b_clean	IF_AIR_IS_COLD	daiin sheor sheedy daiin shoy qokeody doy dair	"[""[daiin]"", ""[sheor]"", ""wenn?"", ""[daiin]"", ""[shoy]"", ""[qokeody]"", ""[doy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	zl3b_clean	WITH_UNNAMED_CONTENT	daiin sheor sheedy daiin shoy qokeody doy dair	"[""[daiin]"", ""[sheor]"", ""mit?"", ""[daiin]"", ""[shoy]"", ""[qokeody]"", ""[doy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	it2a_clean	IF_AIR_IS_COLD	daiin sheor sheedy daiin shoikhy qokeody doikhy dair	"[""[daiin]"", ""[sheor]"", ""wenn?"", ""[daiin]"", ""[shoikhy]"", ""[qokeody]"", ""[doikhy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	it2a_clean	WITH_UNNAMED_CONTENT	daiin sheor sheedy daiin shoikhy qokeody doikhy dair	"[""[daiin]"", ""[sheor]"", ""mit?"", ""[daiin]"", ""[shoikhy]"", ""[qokeody]"", ""[doikhy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	rf1b_clean	IF_AIR_IS_COLD	daiin sheor sheedy daiin shoy qokeo y doy dair	"[""[daiin]"", ""[sheor]"", ""wenn?"", ""[daiin]"", ""[shoy]"", ""[qokeo]"", ""[y]"", ""[doy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f88v	f88v.24	rf1b_clean	WITH_UNNAMED_CONTENT	daiin sheor sheedy daiin shoy qokeo y doy dair	"[""[daiin]"", ""[sheor]"", ""mit?"", ""[daiin]"", ""[shoy]"", ""[qokeo]"", ""[y]"", ""[doy]"", ""[dair]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	zl3b_clean	IF_AIR_IS_COLD	sain sheyk chody k chedain chedaiin otain daiin	"[""[sain]"", ""[sheyk]"", ""[chody]"", ""[k]"", ""[chedain]"", ""ist?"", ""[otain]"", ""[daiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	zl3b_clean	WITH_UNNAMED_CONTENT	sain sheyk chody k chedain chedaiin otain daiin	"[""[sain]"", ""[sheyk]"", ""[chody]"", ""[k]"", ""[chedain]"", ""[chedaiin]"", ""[otain]"", ""[daiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	it2a_clean	IF_AIR_IS_COLD	sain sheyk chody kchedaiin chedaiin otain daiin	"[""[sain]"", ""[sheyk]"", ""[chody]"", ""[kchedaiin]"", ""ist?"", ""[otain]"", ""[daiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	it2a_clean	WITH_UNNAMED_CONTENT	sain sheyk chody kchedaiin chedaiin otain daiin	"[""[sain]"", ""[sheyk]"", ""[chody]"", ""[kchedaiin]"", ""[chedaiin]"", ""[otain]"", ""[daiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	rf1b_clean	IF_AIR_IS_COLD	sain eyk chody k chedain chedeiiin otain aiin	"[""[sain]"", ""[eyk]"", ""[chody]"", ""[k]"", ""[chedain]"", ""[chedeiiin]"", ""[otain]"", ""[aiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
f95v1	f95v1.10	rf1b_clean	WITH_UNNAMED_CONTENT	sain eyk chody k chedain chedeiiin otain aiin	"[""[sain]"", ""[eyk]"", ""[chody]"", ""[k]"", ""[chedain]"", ""[chedeiiin]"", ""[otain]"", ""[aiin]""]"	C0_COMPLETION_MOTIVATED_NOT_WORD_EVIDENCE
