paragraph	id	locus	index	form	role	offset	row_status
f86v5|f86v5.18-f86v5.25	f86v5.23:8	f86v5.23	8	cheey	ACTION	57	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:9	f86v5.23	9	or	AMOUNT	58	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:10	f86v5.23	10	aiin	NUMBER	59	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23:11	f86v5.23	11	ody	MATERIAL	60	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:1	f86v5.24	1	oar	AMOUNT	61	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:2	f86v5.24	2	aiin	NUMBER	62	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:3	f86v5.24	3	ykain	OPEN	63	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:4	f86v5.24	4	okal	MATERIAL	64	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:5	f86v5.24	5	kchody	OPEN	65	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:6	f86v5.24	6	chckhy	OPEN	66	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:7	f86v5.24	7	otaiin	MATERIAL_DOSE	67	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:8	f86v5.24	8	olkar	OPEN	68	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24:9	f86v5.24	9	otaiin	MATERIAL_DOSE	69	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:1	f86v5.25	1	sair	OPEN	70	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:2	f86v5.25	2	kain	OPEN	71	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:3	f86v5.25	3	ar	AMOUNT	72	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:4	f86v5.25	4	alosheey	OPEN	73	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:5	f86v5.25	5	qoeey	OPEN	74	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25:6	f86v5.25	6	lkesy	OPEN	75	recorded
f93r|f93r.1-f93r.32	f93r.1:1	f93r.1	1	kodshol	OPEN	0	recorded
f93r|f93r.1-f93r.32	f93r.1:2	f93r.1	2	otolsheeos	OPEN	1	recorded
f93r|f93r.1-f93r.32	f93r.1:3	f93r.1	3	octhodaly	OPEN	2	recorded
f93r|f93r.1-f93r.32	f93r.1:4	f93r.1	4	opalepam	OPEN	3	recorded
f93r|f93r.1-f93r.32	f93r.1:5	f93r.1	5	oepchksheey	OPEN	4	recorded
f93r|f93r.1-f93r.32	f93r.1:6	f93r.1	6	qotodain	OPEN	5	recorded
f93r|f93r.1-f93r.32	f93r.1:7	f93r.1	7	s	DISTRIBUTIVE	6	recorded
f93r|f93r.1-f93r.32	f93r.1:8	f93r.1	8	oar	AMOUNT	7	recorded
f93r|f93r.1-f93r.32	f93r.2:1	f93r.2	1	ycham	OPEN	8	recorded
f93r|f93r.1-f93r.32	f93r.2:2	f93r.2	2	s	DISTRIBUTIVE	9	recorded
f93r|f93r.1-f93r.32	f93r.2:3	f93r.2	3	chol	ACTION	10	recorded
f93r|f93r.1-f93r.32	f93r.2:4	f93r.2	4	chotom	OPEN	11	recorded
f93r|f93r.1-f93r.32	f93r.2:5	f93r.2	5	cthodar	OPEN	12	recorded
f93r|f93r.1-f93r.32	f93r.2:6	f93r.2	6	sheo	MATERIAL	13	recorded
f93r|f93r.1-f93r.32	f93r.2:7	f93r.2	7	s	DISTRIBUTIVE	14	recorded
f93r|f93r.1-f93r.32	f93r.2:8	f93r.2	8	oteodal	OPEN	15	recorded
f93r|f93r.1-f93r.32	f93r.2:9	f93r.2	9	s	DISTRIBUTIVE	16	recorded
f93r|f93r.1-f93r.32	f93r.2:10	f93r.2	10	ofchoshy	OPEN	17	recorded
f93r|f93r.1-f93r.32	f93r.2:11	f93r.2	11	cthoshol	OPEN	18	recorded
f93r|f93r.1-f93r.32	f93r.3:1	f93r.3	1	dsho	OPEN	19	recorded
f93r|f93r.1-f93r.32	f93r.3:2	f93r.3	2	dal	AMOUNT	20	recorded
f93r|f93r.1-f93r.32	f93r.3:3	f93r.3	3	dalody	OPEN	21	recorded
f93r|f93r.1-f93r.32	f93r.3:4	f93r.3	4	ytchchy	OPEN	22	recorded
f93r|f93r.1-f93r.32	f93r.3:5	f93r.3	5	dam	AMOUNT	23	recorded
f93r|f93r.1-f93r.32	f93r.3:6	f93r.3	6	chody	MATERIAL	24	recorded
f93r|f93r.1-f93r.32	f93r.3:7	f93r.3	7	dal	AMOUNT	25	recorded
f93r|f93r.1-f93r.32	f93r.3:8	f93r.3	8	ol	RELATION	26	recorded
f93r|f93r.1-f93r.32	f93r.3:9	f93r.3	9	schodchy	OPEN	27	recorded
f93r|f93r.1-f93r.32	f93r.3:10	f93r.3	10	qotchd	OPEN	28	recorded
f93r|f93r.1-f93r.32	f93r.4:1	f93r.4	1	sol	OPEN	29	recorded
f93r|f93r.1-f93r.32	f93r.4:2	f93r.4	2	shotol	OPEN	30	recorded
f93r|f93r.1-f93r.32	f93r.4:3	f93r.4	3	qokchodal	OPEN	31	recorded
f93r|f93r.1-f93r.32	f93r.4:4	f93r.4	4	shody	MATERIAL	32	recorded
f93r|f93r.1-f93r.32	f93r.4:5	f93r.4	5	chotol	OPEN	33	recorded
f93r|f93r.1-f93r.32	f93r.4:6	f93r.4	6	s	DISTRIBUTIVE	34	recorded
f93r|f93r.1-f93r.32	f93r.4:7	f93r.4	7	otol	OPEN	35	recorded
f93r|f93r.1-f93r.32	f93r.4:8	f93r.4	8	ytchdg	OPEN	36	recorded
f93r|f93r.1-f93r.32	f93r.5:1	f93r.5	1	ol	RELATION	37	recorded
f93r|f93r.1-f93r.32	f93r.5:2	f93r.5	2	chody	MATERIAL	38	recorded
f93r|f93r.1-f93r.32	f93r.5:3	f93r.5	3	cfhol	OPEN	39	recorded
f93r|f93r.1-f93r.32	f93r.5:4	f93r.5	4	dol	AMOUNT	40	recorded
f93r|f93r.1-f93r.32	f93r.5:5	f93r.5	5	qokol	MATERIAL	41	recorded
f93r|f93r.1-f93r.32	f93r.5:6	f93r.5	6	otodar	OPEN	42	recorded
f93r|f93r.1-f93r.32	f93r.5:7	f93r.5	7	chodain	OPEN	43	recorded
f93r|f93r.1-f93r.32	f93r.6:1	f93r.6	1	tar	OPEN	44	recorded
f93r|f93r.1-f93r.32	f93r.6:2	f93r.6	2	otor	MATERIAL	45	recorded
f93r|f93r.1-f93r.32	f93r.6:3	f93r.6	3	s	DISTRIBUTIVE	46	recorded
f93r|f93r.1-f93r.32	f93r.6:4	f93r.6	4	cho	REGION	47	recorded
f93r|f93r.1-f93r.32	f93r.6:5	f93r.6	5	s	DISTRIBUTIVE	48	recorded
f93r|f93r.1-f93r.32	f93r.6:6	f93r.6	6	chol	ACTION	49	recorded
f93r|f93r.1-f93r.32	f93r.6:7	f93r.6	7	sheoees	OPEN	50	recorded
f93r|f93r.1-f93r.32	f93r.7:1	f93r.7	1	shor	MATERIAL	51	recorded
f93r|f93r.1-f93r.32	f93r.7:2	f93r.7	2	shol	STATE	52	recorded
f93r|f93r.1-f93r.32	f93r.7:3	f93r.7	3	ody	MATERIAL	53	recorded
f93r|f93r.1-f93r.32	f93r.7:4	f93r.7	4	cheodaiin	OPEN	54	recorded
f93r|f93r.1-f93r.32	f93r.7:5	f93r.7	5	s	DISTRIBUTIVE	55	recorded
f93r|f93r.1-f93r.32	f93r.8:1	f93r.8	1	lor	RELATION	56	recorded
f93r|f93r.1-f93r.32	f93r.8:2	f93r.8	2	sheeody	MATERIAL	57	recorded
f93r|f93r.1-f93r.32	f93r.8:3	f93r.8	3	chodaiin	MATERIAL_DOSE	58	recorded
f93r|f93r.1-f93r.32	f93r.8:4	f93r.8	4	s	DISTRIBUTIVE	59	recorded
f93r|f93r.1-f93r.32	f93r.8:5	f93r.8	5	odar	OPEN	60	recorded
f93r|f93r.1-f93r.32	f93r.9:1	f93r.9	1	shodam	OPEN	61	recorded
f93r|f93r.1-f93r.32	f93r.9:2	f93r.9	2	okcheody	OPEN	62	recorded
f93r|f93r.1-f93r.32	f93r.9:3	f93r.9	3	cthoctho'l	OPEN	63	recorded
f93r|f93r.1-f93r.32	f93r.10:1	f93r.10	1	ychos	ACTION	64	recorded
f93r|f93r.1-f93r.32	f93r.10:2	f93r.10	2	chey	ACTION	65	recorded
f93r|f93r.1-f93r.32	f93r.10:3	f93r.10	3	keol	OPEN	66	recorded
f93r|f93r.1-f93r.32	f93r.10:4	f93r.10	4	cheol	MATERIAL	67	recorded
f93r|f93r.1-f93r.32	f93r.10:5	f93r.10	5	ckhody	OPEN	68	recorded
f93r|f93r.1-f93r.32	f93r.11:1	f93r.11	1	okeol	MATERIAL	69	recorded
f93r|f93r.1-f93r.32	f93r.11:2	f93r.11	2	oteol	MATERIAL	70	recorded
f93r|f93r.1-f93r.32	f93r.11:3	f93r.11	3	s	DISTRIBUTIVE	71	recorded
f93r|f93r.1-f93r.32	f93r.11:4	f93r.11	4	odam	OPEN	72	recorded
f93r|f93r.1-f93r.32	f93r.11:5	f93r.11	5	sheo	MATERIAL	73	recorded
f93r|f93r.1-f93r.32	f93r.11:6	f93r.11	6	al	REFERENCE	74	recorded
f93r|f93r.1-f93r.32	f93r.11:7	f93r.11	7	sal	MATERIAL	75	recorded
f93r|f93r.1-f93r.32	f93r.12:1	f93r.12	1	qokor	ACTION	76	recorded
f93r|f93r.1-f93r.32	f93r.12:2	f93r.12	2	shey	OPEN	77	recorded
f93r|f93r.1-f93r.32	f93r.12:3	f93r.12	3	okcheor	OPEN	78	recorded
f93r|f93r.1-f93r.32	f93r.12:4	f93r.12	4	sheodom	OPEN	79	recorded
f93r|f93r.1-f93r.32	f93r.13:1	f93r.13	1	shodaiin	MATERIAL_DOSE	80	recorded
f93r|f93r.1-f93r.32	f93r.13:2	f93r.13	2	qotchy	ACTION	81	recorded
f93r|f93r.1-f93r.32	f93r.13:3	f93r.13	3	kchol	MATERIAL	82	recorded
f93r|f93r.1-f93r.32	f93r.13:4	f93r.13	4	r	LINK	83	recorded
f93r|f93r.1-f93r.32	f93r.14:1	f93r.14	1	ychey	OPEN	84	recorded
f93r|f93r.1-f93r.32	f93r.14:2	f93r.14	2	ckhos	OPEN	85	recorded
f93r|f93r.1-f93r.32	f93r.14:3	f93r.14	3	okcheod	OPEN	86	recorded
f93r|f93r.1-f93r.32	f93r.14:4	f93r.14	4	chr	MATERIAL	87	recorded
f93r|f93r.1-f93r.32	f93r.15:1	f93r.15	1	ochol	OPEN	88	recorded
f93r|f93r.1-f93r.32	f93r.15:2	f93r.15	2	shodal	OPEN	89	recorded
f93r|f93r.1-f93r.32	f93r.15:3	f93r.15	3	dol	AMOUNT	90	recorded
f93r|f93r.1-f93r.32	f93r.15:4	f93r.15	4	cheodam	OPEN	91	recorded
f93r|f93r.1-f93r.32	f93r.16:1	f93r.16	1	choshy	OPEN	92	recorded
f93r|f93r.1-f93r.32	f93r.16:2	f93r.16	2	qokor	ACTION	93	recorded
f93r|f93r.1-f93r.32	f93r.16:3	f93r.16	3	chckhs	OPEN	94	recorded
f93r|f93r.1-f93r.32	f93r.17:1	f93r.17	1	tcheo	OPEN	95	recorded
f93r|f93r.1-f93r.32	f93r.17:2	f93r.17	2	l	OPEN	96	recorded
f93r|f93r.1-f93r.32	f93r.17:3	f93r.17	3	cholchecthody	OPEN	97	recorded
f93r|f93r.1-f93r.32	f93r.18:1	f93r.18	1	olkees	OPEN	98	recorded
f93r|f93r.1-f93r.32	f93r.18:2	f93r.18	2	shodaiin	MATERIAL_DOSE	99	recorded
f93r|f93r.1-f93r.32	f93r.18:3	f93r.18	3	shody	MATERIAL	100	recorded
f93r|f93r.1-f93r.32	f93r.19:1	f93r.19	1	tchor	MATERIAL	101	recorded
f93r|f93r.1-f93r.32	f93r.19:2	f93r.19	2	shol	STATE	102	recorded
f93r|f93r.1-f93r.32	f93r.19:3	f93r.19	3	r	LINK	103	recorded
f93r|f93r.1-f93r.32	f93r.19:4	f93r.19	4	sheoky	OPEN	104	recorded
f93r|f93r.1-f93r.32	f93r.20:1	f93r.20	1	ychockhy	OPEN	105	recorded
f93r|f93r.1-f93r.32	f93r.20:2	f93r.20	2	cthol	MATERIAL	106	recorded
f93r|f93r.1-f93r.32	f93r.20:3	f93r.20	3	osos	OPEN	107	recorded
f93r|f93r.1-f93r.32	f93r.21:1	f93r.21	1	dol	AMOUNT	108	recorded
f93r|f93r.1-f93r.32	f93r.21:2	f93r.21	2	shol	STATE	109	recorded
f93r|f93r.1-f93r.32	f93r.21:3	f93r.21	3	daiin	AMOUNT	110	recorded
f93r|f93r.1-f93r.32	f93r.21:4	f93r.21	4	shcthy	OPEN	111	recorded
f93r|f93r.1-f93r.32	f93r.22:1	f93r.22	1	kchor	MATERIAL	112	recorded
f93r|f93r.1-f93r.32	f93r.22:2	f93r.22	2	cthy	MATERIAL	113	recorded
f93r|f93r.1-f93r.32	f93r.22:3	f93r.22	3	chakal	OPEN	114	recorded
f93r|f93r.1-f93r.32	f93r.22:4	f93r.22	4	daiin	AMOUNT	115	recorded
f93r|f93r.1-f93r.32	f93r.23:1	f93r.23	1	oain	OPEN	116	recorded
f93r|f93r.1-f93r.32	f93r.23:2	f93r.23	2	okor	OPEN	117	recorded
f93r|f93r.1-f93r.32	f93r.23:3	f93r.23	3	shody	MATERIAL	118	recorded
f93r|f93r.1-f93r.32	f93r.23:4	f93r.23	4	teols	OPEN	119	recorded
f93r|f93r.1-f93r.32	f93r.24:1	f93r.24	1	ychocthy	OPEN	120	recorded
f93r|f93r.1-f93r.32	f93r.24:2	f93r.24	2	chotey	OPEN	121	recorded
f93r|f93r.1-f93r.32	f93r.24:3	f93r.24	3	teey	OPEN	122	recorded
f93r|f93r.1-f93r.32	f93r.24:4	f93r.24	4	s	DISTRIBUTIVE	123	recorded
f93r|f93r.1-f93r.32	f93r.25:1	f93r.25	1	ysaiin	OPEN	124	recorded
f93r|f93r.1-f93r.32	f93r.25:2	f93r.25	2	chotar	OPEN	125	recorded
f93r|f93r.1-f93r.32	f93r.25:3	f93r.25	3	shody	MATERIAL	126	recorded
f93r|f93r.1-f93r.32	f93r.26:1	f93r.26	1	ocheodaiin	OPEN	127	recorded
f93r|f93r.1-f93r.32	f93r.26:2	f93r.26	2	tchos	OPEN	128	recorded
f93r|f93r.1-f93r.32	f93r.26:3	f93r.26	3	sor	LINK	129	recorded
f93r|f93r.1-f93r.32	f93r.27:1	f93r.27	1	qokor	ACTION	130	recorded
f93r|f93r.1-f93r.32	f93r.27:2	f93r.27	2	cheo	MATERIAL	131	recorded
f93r|f93r.1-f93r.32	f93r.27:3	f93r.27	3	los	OPEN	132	recorded
f93r|f93r.1-f93r.32	f93r.27:4	f93r.27	4	ckheody	OPEN	133	recorded
f93r|f93r.1-f93r.32	f93r.28:1	f93r.28	1	ychor	LINK	134	recorded
f93r|f93r.1-f93r.32	f93r.28:2	f93r.28	2	odol	MATERIAL	135	recorded
f93r|f93r.1-f93r.32	f93r.28:3	f93r.28	3	chodaiin	MATERIAL_DOSE	136	recorded
f93r|f93r.1-f93r.32	f93r.28:4	f93r.28	4	s	DISTRIBUTIVE	137	recorded
f93r|f93r.1-f93r.32	f93r.29:1	f93r.29	1	dain	AMOUNT	138	recorded
f93r|f93r.1-f93r.32	f93r.29:2	f93r.29	2	{ck}cho	OPEN	139	recorded
f93r|f93r.1-f93r.32	f93r.29:3	f93r.29	3	ctho	MATERIAL	140	recorded
f93r|f93r.1-f93r.32	f93r.29:4	f93r.29	4	ctho[s:e]g	OPEN	141	recorded
f93r|f93r.1-f93r.32	f93r.30:1	f93r.30	1	shodaiin	MATERIAL_DOSE	142	recorded
f93r|f93r.1-f93r.32	f93r.30:2	f93r.30	2	qokcho	ACTION	143	recorded
f93r|f93r.1-f93r.32	f93r.30:3	f93r.30	3	cthol	MATERIAL	144	recorded
f93r|f93r.1-f93r.32	f93r.31:1	f93r.31	1	ol	RELATION	145	recorded
f93r|f93r.1-f93r.32	f93r.31:2	f93r.31	2	chol	ACTION	146	recorded
f93r|f93r.1-f93r.32	f93r.31:3	f93r.31	3	cthol	MATERIAL	147	recorded
f93r|f93r.1-f93r.32	f93r.31:4	f93r.31	4	olchod	OPEN	148	recorded
f93r|f93r.1-f93r.32	f93r.32:1	f93r.32	1	dol	AMOUNT	149	recorded
f93r|f93r.1-f93r.32	f93r.32:2	f93r.32	2	chokal	OPEN	150	recorded
f93r|f93r.1-f93r.32	f93r.32:3	f93r.32	3	schos	OPEN	151	recorded
f99r|f99r.47-f99r.52	f99r.47:1	f99r.47	1	tol	MATERIAL	0	recorded
f99r|f99r.47-f99r.52	f99r.47:2	f99r.47	2	keey	OPEN	1	recorded
f99r|f99r.47-f99r.52	f99r.47:3	f99r.47	3	ctheey	MATERIAL	2	recorded
f99r|f99r.47-f99r.52	f99r.48:1	f99r.48	1	ykeol	OPEN	3	recorded
f99r|f99r.47-f99r.52	f99r.48:2	f99r.48	2	okeol	MATERIAL	4	recorded
f99r|f99r.47-f99r.52	f99r.48:3	f99r.48	3	ockhey	OPEN	5	recorded
f99r|f99r.47-f99r.52	f99r.48:4	f99r.48	4	chol	ACTION	6	recorded
f99r|f99r.47-f99r.52	f99r.48:5	f99r.48	5	cheodal	OPEN	7	recorded
f99r|f99r.47-f99r.52	f99r.48:6	f99r.48	6	okeo	OPEN	8	recorded
f99r|f99r.47-f99r.52	f99r.48:7	f99r.48	7	r	LINK	9	recorded
f99r|f99r.47-f99r.52	f99r.48:8	f99r.48	8	alcheeg	OPEN	10	recorded
f99r|f99r.47-f99r.52	f99r.48:9	f99r.48	9	orar	OPEN	11	recorded
f99r|f99r.47-f99r.52	f99r.49:1	f99r.49	1	okeeey	OPEN	12	recorded
f99r|f99r.47-f99r.52	f99r.49:2	f99r.49	2	keey	OPEN	13	recorded
f99r|f99r.47-f99r.52	f99r.49:3	f99r.49	3	keear	OPEN	14	recorded
f99r|f99r.47-f99r.52	f99r.49:4	f99r.49	4	okeey	ACTION	15	recorded
f99r|f99r.47-f99r.52	f99r.49:5	f99r.49	5	daiin	AMOUNT	16	recorded
f99r|f99r.47-f99r.52	f99r.49:6	f99r.49	6	okeol	MATERIAL	17	recorded
f99r|f99r.47-f99r.52	f99r.49:7	f99r.49	7	s	DISTRIBUTIVE	18	recorded
f99r|f99r.47-f99r.52	f99r.49:8	f99r.49	8	aiin	NUMBER	19	recorded
f99r|f99r.47-f99r.52	f99r.49:9	f99r.49	9	olaiir	OPEN	20	recorded
f99r|f99r.47-f99r.52	f99r.49:10	f99r.49	10	oolsal	OPEN	21	recorded
f99r|f99r.47-f99r.52	f99r.50:1	f99r.50	1	qokeeo	ACTION	22	recorded
f99r|f99r.47-f99r.52	f99r.50:2	f99r.50	2	okeey	ACTION	23	recorded
f99r|f99r.47-f99r.52	f99r.50:3	f99r.50	3	qokeey	ACTION	24	recorded
f99r|f99r.47-f99r.52	f99r.50:4	f99r.50	4	okesy	OPEN	25	recorded
f99r|f99r.47-f99r.52	f99r.50:5	f99r.50	5	qokeeo	ACTION	26	recorded
f99r|f99r.47-f99r.52	f99r.50:6	f99r.50	6	sar	DISTRIBUTIVE	27	recorded
f99r|f99r.47-f99r.52	f99r.50:7	f99r.50	7	sheseky	OPEN	28	recorded
f99r|f99r.47-f99r.52	f99r.50:8	f99r.50	8	or	AMOUNT	29	recorded
f99r|f99r.47-f99r.52	f99r.50:9	f99r.50	9	al	REFERENCE	30	recorded
f99r|f99r.47-f99r.52	f99r.51:1	f99r.51	1	yshaiin	OPEN	31	recorded
f99r|f99r.47-f99r.52	f99r.51:2	f99r.51	2	{ykh}ey	OPEN	32	recorded
f99r|f99r.47-f99r.52	f99r.51:3	f99r.51	3	octhey	OPEN	33	recorded
f99r|f99r.47-f99r.52	f99r.51:4	f99r.51	4	dy	STATE	34	recorded
f99r|f99r.47-f99r.52	f99r.51:5	f99r.51	5	daiin	AMOUNT	35	recorded
f99r|f99r.47-f99r.52	f99r.51:6	f99r.51	6	okor	OPEN	36	recorded
f99r|f99r.47-f99r.52	f99r.51:7	f99r.51	7	okeey	ACTION	37	recorded
f99r|f99r.47-f99r.52	f99r.51:8	f99r.51	8	sh{cty}sh	OPEN	38	recorded
f99r|f99r.47-f99r.52	f99r.52:1	f99r.52	1	ychor	LINK	39	recorded
f99r|f99r.47-f99r.52	f99r.52:2	f99r.52	2	ols	MATERIAL	40	recorded
f99r|f99r.47-f99r.52	f99r.52:3	f99r.52	3	or	AMOUNT	41	recorded
f99r|f99r.47-f99r.52	f99r.52:4	f99r.52	4	agairom	OPEN	42	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:1	f102v2.30	1	pyd[ch:?]y	OPEN	0	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:2	f102v2.30	2	od[i:e]y	OPEN	1	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:3	f102v2.30	3	pcheady	OPEN	2	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:4	f102v2.30	4	qoekeey	OPEN	3	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:5	f102v2.30	5	oteey	OPEN	4	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:6	f102v2.30	6	qokeod	OPEN	5	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:7	f102v2.30	7	sheey	ACTION	6	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:8	f102v2.30	8	opaiin	OPEN	7	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30:9	f102v2.30	9	deear	OPEN	8	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:1	f102v2.31	1	oldeey	OPEN	9	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:2	f102v2.31	2	ckhy	ACTION	10	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:3	f102v2.31	3	sheeody	MATERIAL	11	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:4	f102v2.31	4	eeos	OPEN	12	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:5	f102v2.31	5	sheshe<!corr?>	OPEN	13	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:6	f102v2.31	6	oeeor	OPEN	14	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:7	f102v2.31	7	ykeear	OPEN	15	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:8	f102v2.31	8	chekeey	OPEN	16	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31:9	f102v2.31	9	ykory	OPEN	17	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:1	f102v2.32	1	dar	AMOUNT	18	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:2	f102v2.32	2	cheor	MATERIAL	19	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:3	f102v2.32	3	shoar	OPEN	20	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:4	f102v2.32	4	okeol	MATERIAL	21	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:5	f102v2.32	5	shoy	OPEN	22	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:6	f102v2.32	6	s	DISTRIBUTIVE	23	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:7	f102v2.32	7	ar	AMOUNT	24	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:8	f102v2.32	8	oky	STATE	25	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:9	f102v2.32	9	cheeor	MATERIAL	26	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:10	f102v2.32	10	ol	RELATION	27	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:11	f102v2.32	11	daiin	AMOUNT	28	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32:12	f102v2.32	12	sy	STATE	29	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:1	f102v2.33	1	qokeor	ACTION_TYPED	30	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:2	f102v2.33	2	sho	MATERIAL	31	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:3	f102v2.33	3	?keeeos	OPEN	32	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:4	f102v2.33	4	cheor	MATERIAL	33	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:5	f102v2.33	5	o	LINK	34	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:6	f102v2.33	6	s	DISTRIBUTIVE	35	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:7	f102v2.33	7	al	REFERENCE	36	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:8	f102v2.33	8	chos	OPEN	37	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:9	f102v2.33	9	aiiin	OPEN	38	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:10	f102v2.33	10	o	LINK	39	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:11	f102v2.33	11	ky	OPEN	40	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33:12	f102v2.33	12	okaraiin	OPEN	41	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:1	f102v2.34	1	sorshey	OPEN	42	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:2	f102v2.34	2	okeeor	OPEN	43	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:3	f102v2.34	3	sheockhey	OPEN	44	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:4	f102v2.34	4	qokeos	OPEN	45	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:5	f102v2.34	5	okchol	OPEN	46	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:6	f102v2.34	6	ctheor	OPEN	47	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:7	f102v2.34	7	okey	STATE	48	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34:8	f102v2.34	8	sal	MATERIAL	49	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35	1	ychor	LINK	50	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:2	f102v2.35	2	sheol	MATERIAL	51	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:3	f102v2.35	3	por	AMOUNT	52	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:4	f102v2.35	4	sheeor	MATERIAL	53	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:5	f102v2.35	5	shekeey	ACTION	54	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:6	f102v2.35	6	qoky	ACTION	55	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:7	f102v2.35	7	cheo	MATERIAL	56	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:8	f102v2.35	8	teody	STATE	57	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:9	f102v2.35	9	qokeol	MATERIAL	58	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35:10	f102v2.35	10	daiin	AMOUNT	59	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:1	f102v2.36	1	okeeor	OPEN	60	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:2	f102v2.36	2	cheey	ACTION	61	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:3	f102v2.36	3	okeey	ACTION	62	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:4	f102v2.36	4	sor	LINK	63	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:5	f102v2.36	5	eeey	OPEN	64	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:6	f102v2.36	6	okey	STATE	65	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:7	f102v2.36	7	okey	STATE	66	recorded
