corpus	statement_id	physical_pages	q_event_count	carrier_q_count	noncarrier_q_count	unanimous_role	event_ids	surfaces	recipes
OLD26	P1009-S596	f88v	2	0	2	NONCARRIER_Q	G407-E3950|G407-E3953	qoekeol|qoeey	O+E+K+E+OL|O+EE+Y
OLD26	P1009-S598	f88v	1	0	1	NONCARRIER_Q	G407-E3970	qotody	OT+O+DY
OLD26	P1009-S599	f88v	1	0	1	NONCARRIER_Q	G407-E3973	qoteody	OT+E+O+DY
OLD26	P1009-S600	f88v	7	1	6	MIXED	G407-E3979|G407-E3980|G407-E3983|G407-E3985|G407-E3986|G407-E3989|G407-E3992	qokeody|qoky|qokeody|qokeey|qokeody|qockhol|qokody	OK+E+O+D_ADDR+Y|OK+Y|OK+E+O+D_ADDR+Y|OK+EE+Y|OK+E+O+D_ADDR+Y|CARRIER_Q+O+CH+K+OL|OK+O+DY
OLD26	P1009-S601	f88v	1	0	1	NONCARRIER_Q	G407-E3998	qotody	OT+O+DY
OLD26	P1009-S602	f88v	1	0	1	NONCARRIER_Q	G407-E4004	qokeey	OK+EE+Y
OLD26	P1009-S605	f88v	3	0	3	NONCARRIER_Q	G407-E4027|G407-E4029|G407-E4034	qoteo|qokeo|qoky	OT+E+O|OK+E+O|OK+Y
OLD26	P1009-S606	f88v	1	0	1	NONCARRIER_Q	G407-E4046	qokeody	OK+E+O+D_ADDR+Y
OLD26	P1009-S608	f89r	3	1	2	MIXED	G407-E4061|G407-E4063|G407-E4064	qoar|qopcholy|qokod	O+AR|CARRIER_Q+O+CH+T+OL+Y|OK+O+D_ADDR
OLD26	P1009-S610	f89r	8	1	7	MIXED	G407-E4072|G407-E4076|G407-E4080|G407-E4082|G407-E4085|G407-E4093|G407-E4096|G407-E4103	qocthy|qokeody|qokeol|qodaiin|qokechy|qokeey|qokain|qokar	O+CH+T+Y|OK+E+O+D_ADDR+Y|OK+E+OL|CARRIER_Q+O+AIIN|OK+E+Y|OK+EE+Y|OK+AIN|OK+AR
OLD26	P1009-S611	f89r	3	1	2	MIXED	G407-E4109|G407-E4111|G407-E4118	qoeair|qocphey|qokey	CARRIER_Q+O+E+AIR|CH+P+E+Y|OK+E+Y
OLD26	P1009-S612	f89r	3	1	2	MIXED	G407-E4127|G407-E4130|G407-E4131	qeaiin|qotey|qokeeol	CARRIER_Q+E+AIIN|OT+E+Y|OK+EE+OL
OLD26	P1009-S614	f89r	6	2	4	MIXED	G407-E4145|G407-E4149|G407-E4154|G407-E4165|G407-E4174|G407-E4177	qoay|qokair|qoay|qokchy|qockhedy|qotol	CARRIER_Q+O+A_ADDR+Y|OK+AIR|CARRIER_Q+O+A_ADDR+Y|OK+Y|O+CH+K+E+Y|OT+OL
OLD26	P1009-S615	f89r	1	0	1	NONCARRIER_Q	G407-E4187	qokcheody	OK+CH+E+O+R
OLD26	P1009-S616	f89r	1	0	1	NONCARRIER_Q	G407-E4191	qokedy	OK+E+DY
OLD26	P1009-S617	f89r	4	2	2	MIXED	G407-E4195|G407-E4199|G407-E4222|G407-E4224	qoaiis|qockhey|qokeey|qody	CARRIER_Q+O+IIN+S|O+CH+K+E+Y|OK+EE+Y|CARRIER_Q+O+DY
OLD26	P1009-S620	f89r	2	1	1	MIXED	G407-E4233|G407-E4252	qoteol|qoor	OT+E+OL|CARRIER_Q+O+OR
OLD26	P1009-S622	f89r	2	0	2	NONCARRIER_Q	G407-E4272|G407-E4277	qokeol|qokol	OK+E+OL|OK+OL
OLD26	P1009-S623	f89r	1	0	1	NONCARRIER_Q	G407-E4295	qokeoefy	OK+E+O+D_ADDR+Y
OLD26	P1009-S624	f89r	1	0	1	NONCARRIER_Q	G407-E4301	qokal	OK+AL
OLD26	P1009-S626	f89r	1	0	1	NONCARRIER_Q	G407-E4313	qokeey	OK+EE+Y
OLD26	P1009-S627	f89r	14	2	12	MIXED	G407-E4325|G407-E4326|G407-E4332|G407-E4334|G407-E4342|G407-E4344|G407-E4345|G407-E4349|G407-E4350|G407-E4361|G407-E4369|G407-E4373|G407-E4376|G407-E4392	qokeey|qokeol|qokeol|qokeey|qocheey|qokeeyl|qokeody|qo|qol|qokeey|qokol|qoeey|qokeol|qoaiin	OK+EE+Y|OK+E+OL|OK+E+OL|OK+EE+Y|CARRIER_Q+O+CH+EE+Y|OK+EE+Y+L|OK+E+O+D_ADDR+Y|O|OL|OK+EE+Y|OK+OL|O+EE+Y|OK+E+OL|CARRIER_Q+O+AIIN
CURRENT4	G515-S002	f4r	3	0	3	NONCARRIER_Q	G515-E0006|G515-E0023|G515-E0026	qotey|qotaiin|qotchol	OT+E+Y|OT+AIIN|OT+CH+OL
CURRENT4	G515-S003	f4r	1	0	1	NONCARRIER_Q	G515-E0033	qotchy	OT+Y
CURRENT4	G515-S004	f4r	1	0	1	NONCARRIER_Q	G515-E0039	qotaiin	OT+AIIN
CURRENT4	G515-S005	f4r	2	0	2	NONCARRIER_Q	G515-E0057|G515-E0059	qotchoiin|qoty	OT+CH+O+IIN|OT+Y
CURRENT4	G515-S006	f20v	1	1	0	CARRIER_Q	G515-E0071	qopy	CARRIER_Q+O+P+Y
CURRENT4	G515-S007	f20v	2	0	2	NONCARRIER_Q	G515-E0090|G515-E0093	qoty|qotchy	OT+Y|OT+Y
CURRENT4	G515-S008	f20v	1	0	1	NONCARRIER_Q	G515-E0138	qoty	OT+Y
CURRENT4	G515-S009	f31r	2	1	1	MIXED	G515-E0152|G515-E0156	qofchedy|qokee	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y|OK+EE
CURRENT4	G515-S010	f31r	7	0	7	NONCARRIER_Q	G515-E0161|G515-E0165|G515-E0166|G515-E0169|G515-E0175|G515-E0184|G515-E0187	qokees|qef|qokeey|qokeey|qotar|qokey|qokeor	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OK+EE+Y|OT+AR|OK+E+Y|OK+E+OR
CURRENT4	G515-S011	f31r	1	0	1	NONCARRIER_Q	G515-E0189	qokedy	OK+E+DY
CURRENT4	G515-S012	f31r	1	0	1	NONCARRIER_Q	G515-E0190	qotedy	OT+E+DY
CURRENT4	G515-S013	f31r	1	0	1	NONCARRIER_Q	G515-E0200	qokedy	OK+E+DY
CURRENT4	G515-S016	f31r	1	0	1	NONCARRIER_Q	G515-E0205	qokedy	OK+E+DY
CURRENT4	G515-S017	f31r	1	0	1	NONCARRIER_Q	G515-E0208	qokeody	OK+E+O+D_ADDR+Y
CURRENT4	G515-S020	f31r	1	0	1	NONCARRIER_Q	G515-E0219	qokedy	OK+E+DY
CURRENT4	G515-S021	f31r	1	0	1	NONCARRIER_Q	G515-E0220	qokeedy	OK+EE+DY
CURRENT4	G515-S022	f31r	2	1	1	MIXED	G515-E0224|G515-E0232	qokchy|qoaiin	OK+Y|CARRIER_Q+O+AIIN
CURRENT4	G515-S023	f31r	1	1	0	CARRIER_Q	G515-E0239	qoekedy	CARRIER_Q+O+E+K+E+DY
CURRENT4	G515-S031	f66r	1	0	1	NONCARRIER_Q	G515-E0311	qokeedar	OK+EE+D_ADDR+AR
CURRENT4	G515-S032	f66r	1	0	1	NONCARRIER_Q	G515-E0314	qokeedy	OK+EE+DY
CURRENT4	G515-S033	f66r	1	0	1	NONCARRIER_Q	G515-E0315	qokal	OK+AL
CURRENT4	G515-S034	f66r	1	0	1	NONCARRIER_Q	G515-E0317	qokshd	OK+SH+D_ADDR
CURRENT4	G515-S036	f66r	2	0	2	NONCARRIER_Q	G515-E0321|G515-E0329	qokees|qotedy	OK+EE+S|OT+E+DY
CURRENT4	G515-S037	f66r	1	0	1	NONCARRIER_Q	G515-E0332	qotedal	OT+E+AL
CURRENT4	G515-S038	f66r	6	0	6	NONCARRIER_Q	G515-E0336|G515-E0339|G515-E0340|G515-E0341|G515-E0342|G515-E0344	qotey|qokeeody|qokeody|qokeody|qokar|qokeeody	OT+E+Y|OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR|OK+EE+O+D_ADDR+Y
CURRENT4	G515-S041	f66r	1	0	1	NONCARRIER_Q	G515-E0351	qokeey	OK+EE+Y
CURRENT4	G515-S042	f66r	5	1	4	MIXED	G515-E0361|G515-E0362|G515-E0363|G515-E0369|G515-E0376	qokeody|qokshy|qopaiin|qoky|qo	OK+E+O+D_ADDR+Y|OK+SH+Y|CARRIER_Q+O+P+AIIN|OK+Y|O
CURRENT4	G515-S043	f66r	3	0	3	NONCARRIER_Q	G515-E0389|G515-E0390|G515-E0391	qokchedy|qopchy|qoty	OK+CHD+Y|O+P+Y|OT+Y
CURRENT4	G515-S044	f66r	2	0	2	NONCARRIER_Q	G515-E0395|G515-E0396	qokchey|qokaiir	OK+CH+E+Y|OK+IIN+R
CURRENT4	G515-S047	f66r	1	0	1	NONCARRIER_Q	G515-E0416	qotar	OT+AR
CURRENT4	G515-S052	f66r	1	0	1	NONCARRIER_Q	G515-E0448	qokor	OK+OR
CURRENT4	G515-S053	f66r	1	0	1	NONCARRIER_Q	G515-E0455	qokaldy	OK+AL+Y
CURRENT4	G515-S056	f66r	2	0	2	NONCARRIER_Q	G515-E0473|G515-E0477	qokaldy|qoky	OK+AL+Y|OK+Y
CURRENT4	G515-S060	f66r	1	0	1	NONCARRIER_Q	G515-E0499	qokeody	OK+E+O+D_ADDR+Y
CURRENT4	G515-S064	f66r	3	0	3	NONCARRIER_Q	G515-E0513|G515-E0514|G515-E0515	qoteeod|qotol|qoky	OT+EE+O+D_ADDR|OT+OL|OK+Y
CURRENT4	G515-S068	f66r	3	1	2	MIXED	G515-E0528|G515-E0545|G515-E0546	qoky|qocthedy|qokedy	OK+Y|CARRIER_Q+O+CH+T+E+Y|OK+E+DY
CURRENT4	G515-S069	f66r	2	0	2	NONCARRIER_Q	G515-E0548|G515-E0550	qokaly|qotal	OK+AL+Y|OT+AL
CURRENT4	G515-S070	f66r	3	0	3	NONCARRIER_Q	G515-E0552|G515-E0555|G515-E0560	qokey|qokal|qoky	OK+E+Y|OK+AL|OK+Y
CURRENT4	G515-S075	f66r	1	0	1	NONCARRIER_Q	G515-E0577	qotchedy	OT+CHD+DY
CURRENT4	G515-S077	f66r	1	0	1	NONCARRIER_Q	G515-E0581	qoteoly	OT+E+OL+Y
CURRENT4	G515-S078	f66r	1	0	1	NONCARRIER_Q	G515-E0586	qokol	OK+OL
CURRENT4	NONE	f66r	4	0	4	NONCARRIER_Q	G515-E0256|G515-E0262|G515-E0266|G515-E0267	qor|qotesy|qokal|qolsa	OR|OT+E+S+Y|OK+AL|OL+S+A_ADDR
