corpus	statement_id	target_event_id	target_surface	target_recipe	actual_q_role	other_q_event_count	predicted_q_role	prediction_correct	other_event_ids	other_surfaces	other_recipes	relation
OLD26	P1009-S322	G407-E2451	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2453	qokeed	OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S322	G407-E2453	qokeed	OK+EE+D_ADDR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2451	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S324	G407-E2458	qotaiin	OT+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2460	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S324	G407-E2460	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2458	qotaiin	OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S330	G407-E2469	qeey	CARRIER_Q+EE+Y	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E2472	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S330	G407-E2472	qokeedy	OK+EE+DY	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E2469	qeey	CARRIER_Q+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S332	G407-E2482	qol	OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2484|G407-E2485	qotaiin|qokeedy	OT+AIIN|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S332	G407-E2484	qotaiin	OT+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2482|G407-E2485	qol|qokeedy	OL|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S332	G407-E2485	qokeedy	OK+EE+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2482|G407-E2484	qol|qotaiin	OL|OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S335	G407-E2490	qokar	OK+AR	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2491|G407-E2494|G407-E2496	qokeey|qotain|qokeedy	OK+EE+Y|OT+AIN|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S335	G407-E2491	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2490|G407-E2494|G407-E2496	qokar|qotain|qokeedy	OK+AR|OT+AIN|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S335	G407-E2494	qotain	OT+AIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2490|G407-E2491|G407-E2496	qokar|qokeey|qokeedy	OK+AR|OK+EE+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S335	G407-E2496	qokeedy	OK+EE+DY	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E2490|G407-E2491|G407-E2494	qokar|qokeey|qotain	OK+AR|OK+EE+Y|OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S336	G407-E2497	qoteey	OT+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2498|G407-E2500	qokain|qotedy	OK+AIN|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S336	G407-E2498	qokain	OK+AIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2497|G407-E2500	qoteey|qotedy	OT+EE+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S336	G407-E2500	qotedy	OT+E+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2497|G407-E2498	qoteey|qokain	OT+EE+Y|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S341	G407-E2506	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2510	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S341	G407-E2510	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2506	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S344	G407-E2519	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2521	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S344	G407-E2521	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2519	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S347	G407-E2527	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2534	qolchy	OL+CH+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S347	G407-E2534	qolchy	OL+CH+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2527	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S349	G407-E2538	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2543	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S349	G407-E2543	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2538	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S352	G407-E2548	qokaly	OK+AL+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2550	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S352	G407-E2550	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2548	qokaly	OK+AL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S355	G407-E2556	qotey	OT+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2557	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S355	G407-E2557	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2556	qotey	OT+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2565	qotal	OT+AL	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2566|G407-E2570|G407-E2573|G407-E2575|G407-E2576	qokaiin|qolkain|qokain|qokeey|qotedy	OK+AIIN|OL+K+AIN|OK+AIN|OK+EE+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2566	qokaiin	OK+AIIN	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2565|G407-E2570|G407-E2573|G407-E2575|G407-E2576	qotal|qolkain|qokain|qokeey|qotedy	OT+AL|OL+K+AIN|OK+AIN|OK+EE+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2570	qolkain	OL+K+AIN	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2565|G407-E2566|G407-E2573|G407-E2575|G407-E2576	qotal|qokaiin|qokain|qokeey|qotedy	OT+AL|OK+AIIN|OK+AIN|OK+EE+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2573	qokain	OK+AIN	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2565|G407-E2566|G407-E2570|G407-E2575|G407-E2576	qotal|qokaiin|qolkain|qokeey|qotedy	OT+AL|OK+AIIN|OL+K+AIN|OK+EE+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2575	qokeey	OK+EE+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2565|G407-E2566|G407-E2570|G407-E2573|G407-E2576	qotal|qokaiin|qolkain|qokain|qotedy	OT+AL|OK+AIIN|OL+K+AIN|OK+AIN|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S358	G407-E2576	qotedy	OT+E+DY	NONCARRIER_Q	5	NONCARRIER_Q	YES	G407-E2565|G407-E2566|G407-E2570|G407-E2573|G407-E2575	qotal|qokaiin|qolkain|qokain|qokeey	OT+AL|OK+AIIN|OL+K+AIN|OK+AIN|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S360	G407-E2585	qeteiiin	CARRIER_Q+E+T+IIN	CARRIER_Q	3	NONCARRIER_Q	NO	G407-E2578|G407-E2579|G407-E2589	qotary|qor|qol	OT+AR+Y|OR|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S364	G407-E2600	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2601|G407-E2607	qokaiin|qokain	OK+AIIN|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S364	G407-E2601	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2600|G407-E2607	qokaiin|qokain	OK+AIIN|OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S364	G407-E2607	qokain	OK+AIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2600|G407-E2601	qokaiin|qokaiin	OK+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S367	G407-E2614	qotain	OT+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2617	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S367	G407-E2617	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2614	qotain	OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S368	G407-E2618	qokol	OK+OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2622	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S368	G407-E2622	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2618	qokol	OK+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S371	G407-E2629	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E2630|G407-E2632	qokaiin|qol	OK+AIIN|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S372	G407-E2635	qol	OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2640	qykaiin	Y+K+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S372	G407-E2640	qykaiin	Y+K+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2635	qol	OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S375	G407-E2650	qoty	OT+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2653|G407-E2654	qolchey|qotedy	OL+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S375	G407-E2653	qolchey	OL+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2650|G407-E2654	qoty|qotedy	OT+Y|OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S375	G407-E2654	qotedy	OT+E+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2650|G407-E2653	qoty|qolchey	OT+Y|OL+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S376	G407-E2655	qotal	OT+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2661	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S376	G407-E2661	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2655	qotal	OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S380	G407-E2665	qokeey	OK+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2673|G407-E2674	qotaiin|qoteedy	OT+AIIN|OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S380	G407-E2673	qotaiin	OT+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2665|G407-E2674	qokeey|qoteedy	OK+EE+Y|OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S380	G407-E2674	qoteedy	OT+EE+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E2665|G407-E2673	qokeey|qotaiin	OK+EE+Y|OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S382	G407-E2678	qepchedy	CARRIER_Q+E+P+CHD+Y	CARRIER_Q	3	NONCARRIER_Q	NO	G407-E2679|G407-E2681|G407-E2685	qol|qokear|qokaiin	OL|OK+E+AR|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S390	G407-E2971	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2975	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S390	G407-E2975	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E2971	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S400	G407-E3018	qoty	OT+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3021|G407-E3025|G407-E3031	qokeey|qoky|qol	OK+EE+Y|OK+Y|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S400	G407-E3021	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3018|G407-E3025|G407-E3031	qoty|qoky|qol	OT+Y|OK+Y|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S400	G407-E3025	qoky	OK+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3018|G407-E3021|G407-E3031	qoty|qokeey|qol	OT+Y|OK+EE+Y|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S400	G407-E3031	qol	OL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3018|G407-E3021|G407-E3025	qoty|qokeey|qoky	OT+Y|OK+EE+Y|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S409	G407-E3054	qokeed	OK+EE+D_ADDR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3055	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S409	G407-E3055	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3054	qokeed	OK+EE+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S410	G407-E3057	qokal	OK+AL	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E3062	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S410	G407-E3062	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E3057	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S415	G407-E3081	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3085	qokchdy	OK+CHD+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S415	G407-E3085	qokchdy	OK+CHD+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3081	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S421	G407-E3105	qocthey	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q	3	NONCARRIER_Q	NO	G407-E3101|G407-E3102|G407-E3108	qokar|qokal|qokedy	OK+AR|OK+AL|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S424	G407-E3112	qotain	OT+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3114	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S424	G407-E3114	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3112	qotain	OT+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S426	G407-E3118	qolky	OL+K+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3120|G407-E3122|G407-E3123	qol|qokal|qol	OL|OK+AL|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S426	G407-E3120	qol	OL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3118|G407-E3122|G407-E3123	qolky|qokal|qol	OL+K+Y|OK+AL|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S426	G407-E3122	qokal	OK+AL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3118|G407-E3120|G407-E3123	qolky|qol|qol	OL+K+Y|OL|OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S426	G407-E3123	qol	OL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3118|G407-E3120|G407-E3122	qolky|qol|qokal	OL+K+Y|OL|OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S429	G407-E3141	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3143	qol	OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S429	G407-E3143	qol	OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3141	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S437	G407-E3177	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E3178|G407-E3186	qokeol|qolchedy	OK+E+OL|OL+CHD+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S438	G407-E3187	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3189	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S438	G407-E3189	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3187	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S439	G407-E3190	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3193	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S439	G407-E3193	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3190	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S440	G407-E3195	qokaly	OK+AL+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3198|G407-E3199	qokaiin|qokaiin	OK+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S440	G407-E3198	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3195|G407-E3199	qokaly|qokaiin	OK+AL+Y|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S440	G407-E3199	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3195|G407-E3198	qokaly|qokaiin	OK+AL+Y|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S441	G407-E3204	qokal	OK+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3206|G407-E3209	qoky|qokeedy	OK+Y|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S441	G407-E3206	qoky	OK+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3204|G407-E3209	qokal|qokeedy	OK+AL|OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S441	G407-E3209	qokeedy	OK+EE+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3204|G407-E3206	qokal|qoky	OK+AL|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S442	G407-E3210	qokal	OK+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3213	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S442	G407-E3213	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3210	qokal	OK+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S444	G407-E3217	qol	OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3222	qotaiin	OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S444	G407-E3222	qotaiin	OT+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3217	qol	OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S447	G407-E3233	qekeey	CARRIER_Q+E+K+EE+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E3229|G407-E3230	qokeey|qoky	OK+EE+Y|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S449	G407-E3239	qokey	OK+E+Y	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E3240|G407-E3242|G407-E3244|G407-E3248	qotal|qoteor|qokaiin|qokaiin	OT+AL|OT+E+OR|OK+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S449	G407-E3240	qotal	OT+AL	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E3239|G407-E3242|G407-E3244|G407-E3248	qokey|qoteor|qokaiin|qokaiin	OK+E+Y|OT+E+OR|OK+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S449	G407-E3242	qoteor	OT+E+OR	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E3239|G407-E3240|G407-E3244|G407-E3248	qokey|qotal|qokaiin|qokaiin	OK+E+Y|OT+AL|OK+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S449	G407-E3244	qokaiin	OK+AIIN	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E3239|G407-E3240|G407-E3242|G407-E3248	qokey|qotal|qoteor|qokaiin	OK+E+Y|OT+AL|OT+E+OR|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S449	G407-E3248	qokaiin	OK+AIIN	NONCARRIER_Q	4	NONCARRIER_Q	YES	G407-E3239|G407-E3240|G407-E3242|G407-E3244	qokey|qotal|qoteor|qokaiin	OK+E+Y|OT+AL|OT+E+OR|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S451	G407-E3251	qopol	CARRIER_Q+O+P+OL	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E3252|G407-E3254	qotedor|qotal	OT+E+D_ADDR+OR|OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S455	G407-E3275	qokal	OK+AL	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3277|G407-E3279|G407-E3280	qokain|qokeey|qokaiin	OK+AIN|OK+EE+Y|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S455	G407-E3277	qokain	OK+AIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3275|G407-E3279|G407-E3280	qokal|qokeey|qokaiin	OK+AL|OK+EE+Y|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S455	G407-E3279	qokeey	OK+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3275|G407-E3277|G407-E3280	qokal|qokain|qokaiin	OK+AL|OK+AIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S455	G407-E3280	qokaiin	OK+AIIN	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3275|G407-E3277|G407-E3279	qokal|qokain|qokeey	OK+AL|OK+AIN|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S460	G407-E3287	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3292	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S460	G407-E3292	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3287	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S464	G407-E3305	qoteey	OT+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3307|G407-E3308	qokeeey|qokedy	OK+EEE+Y|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S464	G407-E3307	qokeeey	OK+EEE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3305|G407-E3308	qoteey|qokedy	OT+EE+Y|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S464	G407-E3308	qokedy	OK+E+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3305|G407-E3307	qoteey|qokeeey	OT+EE+Y|OK+EEE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S468	G407-E3318	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3327	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S468	G407-E3327	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3318	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
