statement_id	physical_page	register	owner_id	visible_owner_de	first_locus	last_locus	locus_count	crosses_physical_line	groups	first_event_id	last_event_id	end_reason	surface_sequence	component_sequence	portable_sequence_de	continuous_workshop_reading_de
P1004-F77R-S072	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.38	f77r.38	1	NO	6	P1003-E0325	P1003-E0330	LICENSED_DY_CLOSE	qoeedy qokaiin chcphey qol ltaiin shedy	CARRIER_Q+O+EE+D_ADDR+Y | OK+AIIN | CH+CPH+E+Y | OL | L+T+AIIN | SHED+DY	BEGINN · AUSFÜHREN · LÄNGER · TEIL · POSTEN ; SETZEN · MASS ; NEHMEN · UMLEITEN · KURZ · POSTEN ; FORTSETZEN ; LEITEN · STELLEN · MASS ; ABSETZEN · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): beginn → ausführen → länger → teil → posten → setzen → mass → nehmen → umleiten → kurz → posten → fortsetzen → leiten → stellen → mass → absetzen → schluss; Teilgang geschlossen.
P1004-F77R-S073	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.38	f77r.39	2	YES	7	P1003-E0331	P1003-E0337	LICENSED_DY_CLOSE	qol olaiin cheey sheckhey lsheey qykaiin sheedy	OL | OL+AIIN | SH+EE+Y | SH+E+CKH+E+Y | L+SH+EE+Y | Y+K+AIIN | SH+EE+DY	FORTSETZEN ; FORTSETZEN · MASS ; HALTEN · LÄNGER · POSTEN ; HALTEN · KURZ · DURCHLASS · KURZ · POSTEN ; LEITEN · HALTEN · LÄNGER · POSTEN ; POSTEN · GEBEN · MASS ; HALTEN · LÄNGER · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): fortsetzen ×2 → mass → halten → länger → posten → halten → kurz → durchlass → kurz → posten → leiten → halten → länger → posten ×2 → geben → mass → halten → länger → schluss; Teilgang geschlossen.
P1004-F77R-S074	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.39	f77r.40	2	YES	4	P1003-E0338	P1003-E0341	LICENSED_DY_CLOSE	laiin daiiin ol eeedy	L+AIIN | DA+IIN | OL | EEE+DY	LEITEN · MASS ; ZWEIT · STUFE ; FORTSETZEN ; VOLL · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): leiten → mass → zweit → stufe → fortsetzen → voll → schluss; Teilgang geschlossen.
P1004-F77R-S075	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.40	f77r.40	1	NO	4	P1003-E0342	P1003-E0345	LICENSED_DY_CLOSE	okaiin sheeol qotaiin shody	OK+AIIN | SH+EE+OL | OT+AIIN | SH+O+DY	SETZEN · MASS ; HALTEN · LÄNGER · FORTSETZEN ; DANACH · MASS ; HALTEN · AUSFÜHREN · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): setzen → mass → halten → länger → fortsetzen → danach → mass → halten → ausführen → schluss; Teilgang geschlossen.
P1004-F77R-S076	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.40	f77r.41	2	YES	5	P1003-E0346	P1003-E0350	LICENSED_DY_CLOSE	qoty daiin sh qolchey qotedy	OT+Y | AIIN | SH | OL+Y | OT+E+DY	DANACH · POSTEN ; MASS ; HALTEN ; FORTSETZEN · POSTEN ; DANACH · KURZ · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): danach → posten → mass → halten → fortsetzen → posten → danach → kurz → schluss; Teilgang geschlossen.
P1004-F77R-S077	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.41	f77r.42	2	YES	7	P1003-E0351	P1003-E0357	LICENSED_DY_CLOSE	qotal r ain chl s arol qokeedy	OT+AL | R | AIN | Y | S | AR+OL | OK+EE+DY	DANACH · ZIEL ; MERKEN ; PORTION ; POSTEN ; AUSWÄHLEN ; QUELLE · FORTSETZEN ; SETZEN · LÄNGER · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): danach → ziel → merken → portion → posten → auswählen → quelle → fortsetzen → setzen → länger → schluss; Teilgang geschlossen.
P1004-F77R-S078	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.42	f77r.42	1	NO	1	P1003-E0358	P1003-E0358	LICENSED_DY_CLOSE	qotedy	OT+E+DY	DANACH · KURZ · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): danach → kurz → schluss; Teilgang geschlossen.
P1004-F77R-S079	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.42	f77r.42	1	NO	1	P1003-E0359	P1003-E0359	LICENSED_DY_CLOSE	qokeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): setzen → länger → schluss; Teilgang geschlossen.
P1004-F77R-S080	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.42	f77r.42	1	NO	1	P1003-E0360	P1003-E0360	LICENSED_DY_CLOSE	qokeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): setzen → länger → schluss; Teilgang geschlossen.
P1004-F77R-S081	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.42	f77r.43	2	YES	10	P1003-E0361	P1003-E0370	LICENSED_DY_CLOSE	qokeey s aiin al d chee ol cheedy qotaiin qoteedy	OK+EE+Y | S | AIIN | AL | D_ADDR | SH+EE | OL | CH+EE+D_ADDR+Y | OT+AIIN | OT+EE+DY	SETZEN · LÄNGER · POSTEN ; AUSWÄHLEN ; MASS ; ZIEL ; TEIL ; HALTEN · LÄNGER ; FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; DANACH · MASS ; DANACH · LÄNGER · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): setzen → länger → posten → auswählen → mass → ziel → teil → halten → länger → fortsetzen → nehmen → länger → teil → posten → danach → mass → danach → länger → schluss; Teilgang geschlossen.
P1004-F77R-S082	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.43	f77r.43	1	NO	1	P1003-E0371	P1003-E0371	LICENSED_DY_CLOSE	qotedy	OT+E+DY	DANACH · KURZ · SCHLUSS	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): danach → kurz → schluss; Teilgang geschlossen.
P1004-F77R-S083	f77r	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	f77r.43	f77r.48	6	YES	38	P1003-E0372	P1003-E0409	OWNER_BOUNDARY_OPEN	raiin sheey qepchedy qol cheedy qokear cheey loly dy qokaiin ches lchear dal chr sl s ain ol raiin lod daiin chlchpsheey tal cheol dag as otey daiin ysheey dal saiisol sal dalo tain dary dalo sodar oloky	R+AIIN | SH+EE+Y | CARRIER_Q+O+P+CHD+Y | OL | CH+EE+D_ADDR+Y | OK+E+AR | SH+EE+Y | L+OL+Y | Y | OK+AIIN | CH+E+S | L+CH+E+AR | AL | CH+R | S+L | S | AIN | OL | R+AIIN | L+O+D_ADDR | AIIN | CH+L+CH+P+SH+EE+Y | T+AL | CHEO+L | DA+LOCAL_CHAR_G | A_ADDR+S | OT+E+Y | AIIN | Y+SH+EE+Y | AL | S+A_ADDR+IIN+S+OL | S+AL | D_ADDR+AL+O | T+AIN | DA+R+Y | D_ADDR+AL+O | S+O+DA+R | OL+OK+Y	MERKEN · MASS ; HALTEN · LÄNGER · POSTEN ; BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN ; FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; SETZEN · KURZ · QUELLE ; HALTEN · LÄNGER · POSTEN ; LEITEN · FORTSETZEN · POSTEN ; POSTEN ; SETZEN · MASS ; NEHMEN · KURZ · AUSWÄHLEN ; LEITEN · NEHMEN · KURZ · QUELLE ; ZIEL ; NEHMEN · MERKEN ; AUSWÄHLEN · LEITEN ; AUSWÄHLEN ; PORTION ; FORTSETZEN ; MERKEN · MASS ; LEITEN · AUSFÜHREN · TEIL ; MASS ; NEHMEN · LEITEN · NEHMEN · EINSETZEN · HALTEN · LÄNGER · POSTEN ; STELLEN · ZIEL ; AUSZUG · LEITEN ; ZWEIT · EINMAL ; ORT · AUSWÄHLEN ; DANACH · KURZ · POSTEN ; MASS ; POSTEN · HALTEN · LÄNGER · POSTEN ; ZIEL ; AUSWÄHLEN · ORT · STUFE · AUSWÄHLEN · FORTSETZEN ; AUSWÄHLEN · ZIEL ; TEIL · ZIEL · AUSFÜHREN ; STELLEN · PORTION ; ZWEIT · MERKEN · POSTEN ; TEIL · ZIEL · AUSFÜHREN ; AUSWÄHLEN · AUSFÜHREN · ZWEIT · MERKEN ; FORTSETZEN · SETZEN · POSTEN	An der gezeichneten Station (Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen): merken → mass → halten → länger → posten → beginn → ausführen → einsetzen → umsetzen → posten → fortsetzen → nehmen → länger → teil → posten → setzen → kurz → quelle → halten → länger → posten → leiten → fortsetzen → posten ×2 → setzen → mass → nehmen → kurz → auswählen → leiten → nehmen → kurz → quelle → ziel → nehmen → merken → auswählen → leiten → auswählen → portion → fortsetzen → merken → mass → leiten → ausführen → teil → mass → nehmen → leiten → nehmen → einsetzen → halten → länger → posten → stellen → ziel → auszug → leiten → zweit → einmal → ort → auswählen → danach → kurz → posten → mass → posten → halten → länger → posten → ziel → auswählen → ort → stufe → auswählen → fortsetzen → auswählen → ziel → teil → ziel → ausführen → stellen → portion → zweit → merken → posten → teil → ziel → ausführen → auswählen → ausführen → zweit → merken → fortsetzen → setzen → posten; offen bis Besitzerwechsel oder Seitenende.
P1004-F88V-S001	f88v	MATERIAL	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	f88v.6	f88v.8	3	YES	20	P1003-E0419	P1003-E0438	LICENSED_DY_CLOSE	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin dshor shor qokeody qokeo lchey chkeor qokeey daiin qokeom qoaiin cheoy olcheody	T+E+O+D_ADDR+AL | L+K+E+O | CHEO+R | R+O+SH+CKH+Y | S+OR+SH+Y | AIIN | CHEO+K+AL | S+AL+D_ADDR+AIIN | D_ADDR+SH+OR | SH+OR | OK+E+O+D_ADDR+Y | OK+E+O | L+Y | CHK+E+OR | OK+EE+Y | AIIN | OK+E+O+AM_ADDR | CARRIER_Q+O+AIIN | CHEO+Y | OL+CHEO+DY	STELLEN · KURZ · AUSFÜHREN · TEIL · ZIEL ; LEITEN · GEBEN · KURZ · AUSFÜHREN ; AUSZUG · MERKEN ; MERKEN · AUSFÜHREN · HALTEN · DURCHLASS · POSTEN ; AUSWÄHLEN · ANSATZ · HALTEN · POSTEN ; MASS ; AUSZUG · GEBEN · ZIEL ; AUSWÄHLEN · ZIEL · TEIL · MASS ; TEIL · HALTEN · ANSATZ ; HALTEN · ANSATZ ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · AUSFÜHREN ; LEITEN · POSTEN ; BEHANDELN · KURZ · ANSATZ ; SETZEN · LÄNGER · POSTEN ; MASS ; SETZEN · KURZ · AUSFÜHREN · INNEN ; BEGINN · AUSFÜHREN · MASS ; AUSZUG · POSTEN ; FORTSETZEN · AUSZUG · SCHLUSS	Am Bildstoff (erste Gefaess-/Zutatengruppe): stellen → kurz → ausführen → teil → ziel → leiten → geben → kurz → ausführen → auszug → merken ×2 → ausführen → halten → durchlass → posten → auswählen → ansatz → halten → posten → mass → auszug → geben → ziel → auswählen → ziel → teil → mass → teil → halten → ansatz → halten → ansatz → setzen → kurz → ausführen → teil → posten → setzen → kurz → ausführen → leiten → posten → behandeln → kurz → ansatz → setzen → länger → posten → mass → setzen → kurz → ausführen → innen → beginn → ausführen → mass → auszug → posten → fortsetzen → auszug → schluss; Teilgang geschlossen.
P1004-F88V-S002	f88v	MATERIAL	F88V_BATCH_A	erste Gefaess-/Zutatengruppe	f88v.8	f88v.10	3	YES	19	P1003-E0439	P1003-E0457	OWNER_BOUNDARY_OPEN	qoekeol cho chckhy qoeey key cheokam choeey keeod y s aiin chody okearcheol archeey sairal dar cheorol chekol daraly	O+E+K+E+OL | HO | CKH+Y | O+EE+Y | K+E+Y | CHEO+K+AM_ADDR | HO+EE+Y | K+EE+O+D_ADDR | Y | S | AIIN | CH+O+D_ADDR+Y | OK+E+AR+CHEO+L | AR+CH+EE+Y | S+AIR+AL | D_ADDR+AR | CHEO+R+OL | CHK+OL | D_ADDR+AR+AL+Y	AUSFÜHREN · KURZ · GEBEN · KURZ · FORTSETZEN ; TEILSTOFF ; DURCHLASS · POSTEN ; AUSFÜHREN · LÄNGER · POSTEN ; GEBEN · KURZ · POSTEN ; AUSZUG · GEBEN · INNEN ; TEILSTOFF · LÄNGER · POSTEN ; GEBEN · LÄNGER · AUSFÜHREN · TEIL ; POSTEN ; AUSWÄHLEN ; MASS ; NEHMEN · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · QUELLE · AUSZUG · LEITEN ; QUELLE · NEHMEN · LÄNGER · POSTEN ; AUSWÄHLEN · LAUF · ZIEL ; TEIL · QUELLE ; AUSZUG · MERKEN · FORTSETZEN ; BEHANDELN · FORTSETZEN ; TEIL · QUELLE · ZIEL · POSTEN	Am Bildstoff (erste Gefaess-/Zutatengruppe): ausführen → kurz → geben → kurz → fortsetzen → teilstoff → durchlass → posten → ausführen → länger → posten → geben → kurz → posten → auszug → geben → innen → teilstoff → länger → posten → geben → länger → ausführen → teil → posten → auswählen → mass → nehmen → ausführen → teil → posten → setzen → kurz → quelle → auszug → leiten → quelle → nehmen → länger → posten → auswählen → lauf → ziel → teil → quelle → auszug → merken → fortsetzen → behandeln → fortsetzen → teil → quelle → ziel → posten; offen bis Besitzerwechsel oder Seitenende.
P1004-F88V-S003	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.15	f88v.15	1	NO	1	P1003-E0462	P1003-E0462	LICENSED_DY_CLOSE	kosholdy	K+O+SH+OL+DY	GEBEN · AUSFÜHREN · HALTEN · FORTSETZEN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): geben → ausführen → halten → fortsetzen → schluss; Teilgang geschlossen.
P1004-F88V-S004	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.15	f88v.15	1	NO	1	P1003-E0463	P1003-E0463	LICENSED_DY_CLOSE	qotody	OT+O+DY	DANACH · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): danach → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S005	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.15	f88v.15	1	NO	3	P1003-E0464	P1003-E0466	LICENSED_DY_CLOSE	opykey oldaiin qoteody	O+P+Y+K+E+Y | OL+D_ADDR+AIIN | OT+E+O+DY	AUSFÜHREN · EINSETZEN · POSTEN · GEBEN · KURZ · POSTEN ; FORTSETZEN · TEIL · MASS ; DANACH · KURZ · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): ausführen → einsetzen → posten → geben → kurz → posten → fortsetzen → teil → mass → danach → kurz → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S006	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.15	f88v.17	3	YES	19	P1003-E0467	P1003-E0485	LICENSED_DY_CLOSE	yfolaiin oraiin ysheod sheo sheody qokeody qoky chees cheody qokeody dal qokeey qokeody chor oteody qockhol okol cheedy qokody	Y+K+OL+AIIN | OR+AIIN | Y+SH+E+OR | SH+E+O | SH+E+O+D_ADDR+Y | OK+E+O+D_ADDR+Y | OK+Y | SH+EE+S_ADDR | CHEO+Y | OK+E+O+D_ADDR+Y | AL | OK+EE+Y | OK+E+O+D_ADDR+Y | CH+OR | OT+E+O+Y | CARRIER_Q+O+CKH+OL | OK+OL | CH+EE+D_ADDR+Y | OK+O+DY	POSTEN · GEBEN · FORTSETZEN · MASS ; ANSATZ · MASS ; POSTEN · HALTEN · KURZ · ANSATZ ; HALTEN · KURZ · AUSFÜHREN ; HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; SETZEN · POSTEN ; HALTEN · LÄNGER · SONDERORT ; AUSZUG · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; ZIEL ; SETZEN · LÄNGER · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; NEHMEN · ANSATZ ; DANACH · KURZ · AUSFÜHREN · POSTEN ; BEGINN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; SETZEN · FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; SETZEN · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): posten → geben → fortsetzen → mass → ansatz → mass → posten → halten → kurz → ansatz → halten → kurz → ausführen → halten → kurz → ausführen → teil → posten → setzen → kurz → ausführen → teil → posten → setzen → posten → halten → länger → sonderort → auszug → posten → setzen → kurz → ausführen → teil → posten → ziel → setzen → länger → posten → setzen → kurz → ausführen → teil → posten → nehmen → ansatz → danach → kurz → ausführen → posten → beginn → ausführen → durchlass → fortsetzen → setzen → fortsetzen → nehmen → länger → teil → posten → setzen → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S007	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.18	f88v.18	1	NO	6	P1003-E0486	P1003-E0491	LICENSED_DY_CLOSE	ykeeor chockhy otol cheeol cheody qotody	Y+K+EE+OR | HO+CKH+Y | OT+OL | SH+EE+OL | CHEO+Y | OT+O+DY	POSTEN · GEBEN · LÄNGER · ANSATZ ; TEILSTOFF · DURCHLASS · POSTEN ; DANACH · FORTSETZEN ; HALTEN · LÄNGER · FORTSETZEN ; AUSZUG · POSTEN ; DANACH · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): posten → geben → länger → ansatz → teilstoff → durchlass → posten → danach → fortsetzen → halten → länger → fortsetzen → auszug → posten → danach → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S008	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.18	f88v.21	4	YES	18	P1003-E0492	P1003-E0509	LICENSED_DY_CLOSE	soteol chotam odaiin sheo ol qokeey olaiin cheody chocthey oteody dy sqokeodaiin cheody oteol cheockhy chody toairy oteeody	OT+E+OL | CH+OT+AM_ADDR | O+D_ADDR+AIIN | SH+E+O | OL | OK+EE+Y | OL+AIIN | CHEO+Y | CH+O+CTH+E+Y | OT+E+O+Y | Y | S+OK+E+O+D_ADDR+AIIN | CHEO+Y | OT+E+OL | CHEO+CKH+Y | CH+O+D_ADDR+Y | T+O+AIR+Y | OT+EE+O+DY	DANACH · KURZ · FORTSETZEN ; NEHMEN · DANACH · INNEN ; AUSFÜHREN · TEIL · MASS ; HALTEN · KURZ · AUSFÜHREN ; FORTSETZEN ; SETZEN · LÄNGER · POSTEN ; FORTSETZEN · MASS ; AUSZUG · POSTEN ; NEHMEN · AUSFÜHREN · BEREIT · KURZ · POSTEN ; DANACH · KURZ · AUSFÜHREN · POSTEN ; POSTEN ; AUSWÄHLEN · SETZEN · KURZ · AUSFÜHREN · TEIL · MASS ; AUSZUG · POSTEN ; DANACH · KURZ · FORTSETZEN ; AUSZUG · DURCHLASS · POSTEN ; NEHMEN · AUSFÜHREN · TEIL · POSTEN ; STELLEN · AUSFÜHREN · LAUF · POSTEN ; DANACH · LÄNGER · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): danach → kurz → fortsetzen → nehmen → danach → innen → ausführen → teil → mass → halten → kurz → ausführen → fortsetzen → setzen → länger → posten → fortsetzen → mass → auszug → posten → nehmen → ausführen → bereit → kurz → posten → danach → kurz → ausführen → posten ×2 → auswählen → setzen → kurz → ausführen → teil → mass → auszug → posten → danach → kurz → fortsetzen → auszug → durchlass → posten → nehmen → ausführen → teil → posten → stellen → ausführen → lauf → posten → danach → länger → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S009	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.21	f88v.21	1	NO	1	P1003-E0510	P1003-E0510	LICENSED_DY_CLOSE	cpheody	CPH+E+O+DY	UMLEITEN · KURZ · AUSFÜHREN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): umleiten → kurz → ausführen → schluss; Teilgang geschlossen.
P1004-F88V-S010	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.21	f88v.22	2	YES	9	P1003-E0511	P1003-E0519	LICENSED_DY_CLOSE	ykchey dam cheor chaly korain dairodain ykeodain dain shedy	Y+K+CH+E+Y | DA+AM_ADDR | CHEO+R | CH+AL+Y | OR+AIN | D_ADDR+AIR+O+D_ADDR+AIN | Y+K+E+O+D_ADDR+AIN | AIN | SHED+DY	POSTEN · GEBEN · NEHMEN · KURZ · POSTEN ; ZWEIT · INNEN ; AUSZUG · MERKEN ; NEHMEN · ZIEL · POSTEN ; ANSATZ · PORTION ; TEIL · LAUF · AUSFÜHREN · TEIL · PORTION ; POSTEN · GEBEN · KURZ · AUSFÜHREN · TEIL · PORTION ; PORTION ; ABSETZEN · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): posten → geben → nehmen → kurz → posten → zweit → innen → auszug → merken → nehmen → ziel → posten → ansatz → portion → teil → lauf → ausführen → teil → portion → posten → geben → kurz → ausführen → teil → portion ×2 → absetzen → schluss; Teilgang geschlossen.
P1004-F88V-S011	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.22	f88v.24	3	YES	17	P1003-E0520	P1003-E0536	LICENSED_DY_CLOSE	qoteo lchdy qokeo r ain tol keeodaiin qoky sheol daiin chees aiin chokar daimd daiin sheor sheedy	OT+E+O | L+CHD+Y | OK+E+O | R | AIN | T+OL | K+EE+O+D_ADDR+AIIN | OK+Y | SH+E+OL | AIIN | SH+EE+S_ADDR | AIIN | OK+AR | DA+IIN+M_LOCAL | AIIN | SH+E+OR | SH+EE+DY	DANACH · KURZ · AUSFÜHREN ; LEITEN · UMSETZEN · POSTEN ; SETZEN · KURZ · AUSFÜHREN ; MERKEN ; PORTION ; STELLEN · FORTSETZEN ; GEBEN · LÄNGER · AUSFÜHREN · TEIL · MASS ; SETZEN · POSTEN ; HALTEN · KURZ · FORTSETZEN ; MASS ; HALTEN · LÄNGER · SONDERORT ; MASS ; SETZEN · QUELLE ; ZWEIT · STUFE · MITTE ; MASS ; HALTEN · KURZ · ANSATZ ; HALTEN · LÄNGER · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): danach → kurz → ausführen → leiten → umsetzen → posten → setzen → kurz → ausführen → merken → portion → stellen → fortsetzen → geben → länger → ausführen → teil → mass → setzen → posten → halten → kurz → fortsetzen → mass → halten → länger → sonderort → mass → setzen → quelle → zweit → stufe → mitte → mass → halten → kurz → ansatz → halten → länger → schluss; Teilgang geschlossen.
P1004-F88V-S012	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.24	f88v.25	2	YES	13	P1003-E0537	P1003-E0549	LICENSED_DY_CLOSE	daiin shoy qokeody doy dair ykeey sheor tos checkhy dain cheos cheockhy saldy	AIIN | SH+O+Y | OK+E+O+D_ADDR+Y | D_ADDR+O+Y | D_ADDR+AIR | Y+K+EE+Y | SH+E+OR | T+O+S | CH+E+CKH+Y | AIN | CHEO+S | CHEO+CKH+Y | S+AL+DY	MASS ; HALTEN · AUSFÜHREN · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; TEIL · AUSFÜHREN · POSTEN ; TEIL · LAUF ; POSTEN · GEBEN · LÄNGER · POSTEN ; HALTEN · KURZ · ANSATZ ; STELLEN · AUSFÜHREN · AUSWÄHLEN ; NEHMEN · KURZ · DURCHLASS · POSTEN ; PORTION ; AUSZUG · AUSWÄHLEN ; AUSZUG · DURCHLASS · POSTEN ; AUSWÄHLEN · ZIEL · SCHLUSS	Am Bildstoff (zweite Gefaess-/Zutatengruppe): mass → halten → ausführen → posten → setzen → kurz → ausführen → teil → posten → teil → ausführen → posten → teil → lauf → posten → geben → länger → posten → halten → kurz → ansatz → stellen → ausführen → auswählen → nehmen → kurz → durchlass → posten → portion → auszug → auswählen → auszug → durchlass → posten → auswählen → ziel → schluss; Teilgang geschlossen.
P1004-F88V-S013	f88v	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	f88v.26	f88v.26	1	NO	4	P1003-E0550	P1003-E0553	OWNER_BOUNDARY_OPEN	saiin choky cheor shy	S+AIIN | OK+Y | CHEO+R | Y	AUSWÄHLEN · MASS ; SETZEN · POSTEN ; AUSZUG · MERKEN ; POSTEN	Am Bildstoff (zweite Gefaess-/Zutatengruppe): auswählen → mass → setzen → posten → auszug → merken → posten; offen bis Besitzerwechsel oder Seitenende.
