case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0395	G626-M02899	daiin	D+A+III	d	3	III	f38v	f38v.7	6	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	or	Drogenportion	dain	Grad-/Maßwert II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin qol chy dain or daiin dain daldy
G686-V0396	G626-M02927	daiin	D+A+III	d	3	III	f39r	f39r.14	1	H	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shckhy	Arzneikompositum: feucht, Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G686-V0397	G626-M02928	daiin	D+A+III	d	3	III	f39r	f39r.14	5	H	2	MIDDLE	0	BARE_OL_VALUE_AXIS_OPEN	OPEN	III. Wertstufe des OL-Trägers; Sachachse offen	ol	Qualitäts-/Materialträger, Wert III; Kern offen	G630-E078	experiments/yolo/gdt630_outer_carrier_attachment/artifacts/VALUE_EXPRESSION_OCCURRENCES.tsv	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G686-V0398	G626-M02929	daiin	D+A+III	d	3	III	f39r	f39r.14	8	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G686-V0399	G626-M02931	daiin	D+A+III	d	3	III	f39r	f39r.15	4	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheol	trockener Drogenstoff	dar	abgemessene Fraktion I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G686-V0400	G626-M02937	daiin	D+A+III	d	3	III	f39v	f39v.3	1	H	2	FIRST	0	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Portion/Maß III; chor	G627-D029	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	<START>	OPEN	chor	Pflanzen-/Reproduktionsteil	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G686-V0401	G626-M02965	daiin	D+A+III	d	3	III	f3r	f3r.16	8	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im qo-Qualitätsrahmen: heiß, Grad III	qokol	im qo-Qualitätsrahmen: heiß, Grad III	G628-L048	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	qokol	erhitzen	soleeg	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oteol chol s cheol ekshy qokeom qokol daiin soleeg
G686-V0402	G626-M02961	daiin	D+A+III	d	3	III	f3r	f3r.3	4	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L047	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	cthy	CTH-Drogenmaterial	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochor qocheor chol daiin cthy
G686-V0403	G626-M02972	daiin	D+A+III	d	3	III	f3v	f3v.10	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ochos	OPEN	qokshol	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochos daiin qokshol daiim chol okary
G686-V0404	G626-M02984	daiin	D+A+III	d	3	III	f40r	f40r.8	10	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chefal	OPEN	dg	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg
G686-V0405	G626-M03007	daiin	D+A+III	d	3	III	f40v	f40v.12	2	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ycheekeey	OPEN	okaiin	heiß, Grad III, im Ansatzrahmen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycheekeey daiin okaiin
G686-V0406	G626-M03009	daiin	D+A+III	d	3	III	f40v	f40v.13	6	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokedy	heiß in der Mitte des Grades, abgeschlossen	chefain	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	toees chedy kedy olfchedy qokedy daiin chefain
G686-V0407	G626-M03002	daiin	D+A+III	d	3	III	f40v	f40v.6	4	H	2	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chedy	trocken in der Mitte des Grades, abgeschlossen	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qoeedaiin ol chedy daiin
G686-V0408	G626-M03018	daiin	D+A+III	d	3	III	f41r	f41r.9	7	H	5	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chekol	OPEN	cheo	trocken angesetzte Zubereitung	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy
G686-V0409	G626-M03020	daiin	D+A+III	d	3	III	f41v	f41v.3	8	H	5	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okaly	Rohstoff-I-Ansatz leicht erhitzen und abschließen	okedy	heißer Ansatz in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
G686-V0410	G626-M03021	daiin	D+A+III	d	3	III	f41v	f41v.5	3	H	5	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	olchey	OPEN	or	Drogenportion	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
G686-V0411	G626-M03026	daiin	D+A+III	d	3	III	f41v	f41v.8	1	H	5	FIRST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	olkeeo	stark erhitzter Drogenauszug	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin olkeeo lkol chedy okeey
G686-V0412	G626-M03038	daiin	D+A+III	d	3	III	f42r	f42r.11	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chody	Trockenansatz, abgeschlossen	shol	feucht; nominal feuchtes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotor cho chody daiin shol ctheey dar chy daiidy
G686-V0413	G626-M03041	daiin	D+A+III	d	3	III	f42r	f42r.13	6	H	1	MIDDLE	0	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: feucht, Grad III	shol	unmarkiert: feucht, Grad III	G628-L050	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	shol	feucht; nominal feuchtes Gut/Material	dain	Grad-/Maßwert II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qopor shol shot shol shol daiin dain s cheam
G686-V0414	G626-M03045	daiin	D+A+III	d	3	III	f42r	f42r.14	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chodaiin	Trockenansatz, Dosis III	dam	Dosis I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho kshey choty chdain chodaiin daiin dam
G686-V0415	G626-M03049	daiin	D+A+III	d	3	III	f42r	f42r.17	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chety	trocken-kalte gebundene Form	chokchy	Trockenansatz: heiß-trockene Grundform	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	shotol shol chety daiin chokchy chkaiin
G686-V0416	G626-M03053	daiin	D+A+III	d	3	III	f42r	f42r.19	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otchoty	OPEN	chot	abgekühlter Trockenansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	otchoty daiin chot sho y s os
G686-V0417	G626-M03073	daiin	D+A+III	d	3	III	f42v	f42v.13	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chey	trocken in der Mitte des Grades	chokeey	heiß-trockener Ansatz am Gradende	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho chey teor shey chey daiin chokeey daiin
G686-V0418	G626-M03074	daiin	D+A+III	d	3	III	f42v	f42v.13	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chokeey	heiß-trockener Ansatz am Gradende	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho chey teor shey chey daiin chokeey daiin
G686-V0419	G626-M03062	daiin	D+A+III	d	3	III	f42v	f42v.2	10	H	1	LAST	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt, Grad III	otol	im o-Rahmen: kalt, Grad III	G628-L051	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otol	kaltes Zubereitungsgut	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshey tchey y kchey chtchy y dan dain otol daiin
G686-V0420	G626-M03084	daiin	D+A+III	d	3	III	f43r	f43r.10	8	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	opchdy	fertiges Trockenpulverpräparat	qokedy	heiß in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar
G686-V0421	G626-M03086	daiin	D+A+III	d	3	III	f43r	f43r.13	6	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qotedy	kalt in der Mitte des Grades, abgeschlossen	shodody	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy
G686-V0422	G626-M03077	daiin	D+A+III	d	3	III	f43r	f43r.2	11	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otchdy	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	dals	eine Charge Rohdroge I abmessen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals
G686-V0423	G626-M03094	daiin	D+A+III	d	3	III	f43v	f43v.8	6	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chody	Trockenansatz, abgeschlossen	sheody	angefeuchteter Ansatz, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef
G686-V0424	G626-M03103	daiin	D+A+III	d	3	III	f44r	f44r.3	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	ototaykal	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oair ekokeey kshotol otal daiin ototaykal
G686-V0425	G626-M03104	daiin	D+A+III	d	3	III	f44r	f44r.5	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ytey	kühle hiervon bis zur Mittelstufe ab und schließe ab	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	toy shysho qoteey char cheeky sheey ytey daiin
G686-V0426	G626-M03106	daiin	D+A+III	d	3	III	f44v	f44v.2	6	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt-trocken, Grad III	otchol	im o-Rahmen: kalt-trocken, Grad III	G628-L052	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otchol	kalt-trockener Zubereitungsstoff	shol	feucht; nominal feuchtes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	yolkol cheol qokchain daly otchol daiin shol qotor ar
G686-V0427	G626-M03107	daiin	D+A+III	d	3	III	f44v	f44v.3	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt, Grad III	otol	im o-Rahmen: kalt, Grad III	G628-L053	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otol	kaltes Zubereitungsgut	cthy	CTH-Drogenmaterial	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tol okchor shcthy otol daiin cthy cthy
G686-V0428	G626-M03123	daiin	D+A+III	d	3	III	f45r	f45r.3	4	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: heiß-trocken, Grad III	kchol	unmarkiert: heiß-trocken, Grad III	G628-L054	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	kchol	erhitztes Trockengut	qoaiin	nimm drei Teile	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G686-V0429	G626-M03127	daiin	D+A+III	d	3	III	f45r	f45r.5	10	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dol	Materialmaß	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G686-V0430	G626-M03128	daiin	D+A+III	d	3	III	f45r	f45r.6	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okchar	OPEN	ytchody	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	otchar okchar daiin ytchody tcholol otar dal dary
G686-V0431	G626-M03131	daiin	D+A+III	d	3	III	f45r	f45r.8	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otydal	kalten Ansatz auf Schlussstufe als Rohdroge I abmessen	g	vorstehenden Rezeptposten abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tchol cthy qodaiin cthy dain ey otydal daiin g
G686-V0432	G626-M03140	daiin	D+A+III	d	3	III	f45v	f45v.2	3	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Pflanzenteil: 3 Maß/Portion oder Grad III	G628-R019	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	chor	Pflanzen-/Reproduktionsteil	cthy	CTH-Drogenmaterial	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okol chor daiin cthy okchol chom okolor dy okchol s
G686-V0433	G626-M03144	daiin	D+A+III	d	3	III	f46r	f46r.1	10	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qoteol	OPEN	shee	vollständig anfeuchten	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly
G686-V0434	G626-M03154	daiin	D+A+III	d	3	III	f46r	f46r.11	4	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shep	OPEN	shdy	feucht am Anfang des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pchdair shd shep daiin shdy oedy qopchdy ldy shear opdarshdy s yfchedy
G686-V0435	G626-M03155	daiin	D+A+III	d	3	III	f46r	f46r.12	2	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	techy	OPEN	sheockhy	feucht angesetztes Arzneikompositum am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham
G686-V0436	G626-M03146	daiin	D+A+III	d	3	III	f46r	f46r.2	7	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chckhy	Arzneikompositum: trocken, Gradanfang	sh	einweichen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G686-V0437	G626-M03148	daiin	D+A+III	d	3	III	f46r	f46r.3	1	H	2	FIRST	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf shor; absolute Einheit offen	shor	Portion/Maß III; shor	G627-D035	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	<START>	OPEN	shor	Blüten-/Fruchtstand; reproduktiver Teil	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G686-V0438	G626-M03149	daiin	D+A+III	d	3	III	f46r	f46r.3	5	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chey	trocken in der Mitte des Grades	she	feucht, attributiv gebunden	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G686-V0439	G626-M03151	daiin	D+A+III	d	3	III	f46r	f46r.3	13	H	2	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykar	nimm hiervon die erste erhitzte Drogenfraktion	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G686-V0440	G626-M03159	daiin	D+A+III	d	3	III	f46v	f46v.1	12	H	2	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykchdy	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin
G686-V0441	G626-M03161	daiin	D+A+III	d	3	III	f46v	f46v.2	5	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okaly	Rohstoff-I-Ansatz leicht erhitzen und abschließen	qokedy	heiß in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
