page	unit_id	locus	group_count	local_owner	local_namespace	selected_local_action_de	selected_instrument_reading_de	orientation	crosspage_key
f68r1	A2	f68r1.22	1	A2_STAR_STATION_14	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.23	1	A2_STAR_STATION_15	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.24	1	A2_STAR_STATION_16	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.25	1	A2_STAR_STATION_17	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.26	1	A2_STAR_STATION_18	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.27	1	A2_STAR_STATION_19	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.28	1	A2_STAR_STATION_20	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.29	1	A2_STAR_STATION_21	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.30	1	A2_STAR_STATION_22	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.31	1	A2_STAR_STATION_23	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.32	1	A2_STAR_STATION_24	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.33	1	A2_STAR_STATION_25	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.34	1	A2_STAR_STATION_26	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.35	1	A2_STAR_STATION_27	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.36	1	A2_STAR_STATION_28	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	Zeige sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f68r1	A2	f68r1.37	5	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	Zeige lokale Zentrallegende eines f68r1-Teilbildes laut Exemplar; kopiere alle 5 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	In der mehrteiligen Sterntafel zuerst Paneel oder Zentrum und dann einen Sternort beziehungsweise ein 28er Feld wählen. Das Himmelszeichen kopieren und nur mit dem Ortsschlüssel dieses Paneels lesen; die 28 Felder haben keine festgelegte Reihenfolge.	NONE	NONE
f69v	A3	f69v.1	40	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	Zeige Ringtext des linken 28-Platz-Rades; kopiere alle 40 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.2	38	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	Zeige Ringtext des mittleren Wolken-/Wellenrades; kopiere alle 38 Gruppen; lies den Wert nur unter A3_MIDDLE_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.3	29	A3_RIGHT_WHEEL_RING_TEXT	A3_RIGHT_WHEEL_ONLY	Zeige Ringtext des rechten Gesicht-Strahlenrades; kopiere alle 29 Gruppen; lies den Wert nur unter A3_RIGHT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.4	2	A3_LEFT_RADIAL_SLOT_01	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.5	2	A3_LEFT_RADIAL_SLOT_02	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.6	1	A3_LEFT_RADIAL_SLOT_03	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.7	1	A3_LEFT_RADIAL_SLOT_04	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.8	1	A3_LEFT_RADIAL_SLOT_05	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.9	1	A3_LEFT_RADIAL_SLOT_06	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.10	1	A3_LEFT_RADIAL_SLOT_07	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.11	1	A3_LEFT_RADIAL_SLOT_08	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.12	1	A3_LEFT_RADIAL_SLOT_09	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.13	1	A3_LEFT_RADIAL_SLOT_10	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.14	1	A3_LEFT_RADIAL_SLOT_11	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.15	1	A3_LEFT_RADIAL_SLOT_12	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.16	1	A3_LEFT_RADIAL_SLOT_13	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.17	1	A3_LEFT_RADIAL_SLOT_14	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.18	1	A3_LEFT_RADIAL_SLOT_15	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.19	1	A3_LEFT_RADIAL_SLOT_16	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.20	1	A3_LEFT_RADIAL_SLOT_17	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.21	1	A3_LEFT_RADIAL_SLOT_18	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.22	1	A3_LEFT_RADIAL_SLOT_19	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.23	1	A3_LEFT_RADIAL_SLOT_20	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.24	1	A3_LEFT_RADIAL_SLOT_21	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.25	2	A3_LEFT_RADIAL_SLOT_22	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 22 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.26	2	A3_LEFT_RADIAL_SLOT_23	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 23 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.27	1	A3_LEFT_RADIAL_SLOT_24	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 24 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.28	1	A3_LEFT_RADIAL_SLOT_25	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 25 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.29	1	A3_LEFT_RADIAL_SLOT_26	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 26 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.30	1	A3_LEFT_RADIAL_SLOT_27	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 27 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
f69v	A3	f69v.31	2	A3_LEFT_RADIAL_SLOT_28	A3_LEFT_WHEEL_ONLY	Zeige lokaler Radialplatz 28 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	Eines der drei Rosettenräder wählen. Links ein ungeordnetes 28er Feld und sein Kalenderzeichen lesen; in der mittleren Rosette Wetterzeichen, in der rechten Licht-, Zeit- oder Eigenschaftszeichen lesen. Zwischen den drei Rädern keinen Wert übertragen.	NONE	NONE
