trace_serial	trace_unit	atom_kind	forward_audit_order	backward_audit_order	audit_order_status	atom_id	page	physical_locus	field_or_slot	statement_id	exact_visible_identity	visible_owner	owner_action	literal_or_formal_layer	visible_copy_role	forward_copy_instruction	backward_formal_recovery	master_exemplar_content	concrete_semantics_without_master	source_token_count	close_status	error_guard	trace_pass_condition
75	B2	PROSE_EVENT	51	12	PHYSICAL_RECORD_ORDER	E217	f82r	f82r.26	F063	B2-S016	2f1c5e56e8f0ff459065	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[FORMAL:VORGABEPARAMETER?; KEIN WORT]	FORMAL_NONWORD_PROMPT	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	[FORMAL:VORGABEPARAMETER?; KEIN WORT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NOT_RECOVERABLE	1	NONCLOSE	Formal prompt is not spoken or promoted to a portable word.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
76	B2	PROSE_EVENT	52	11	PHYSICAL_RECORD_ORDER	E218	f82r	f82r.26	F063	B2-S016	5d5e0b288cf36864ed9d	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	NOT_RECOVERABLE	1	NONCLOSE	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
77	B2	PROSE_EVENT	53	10	PHYSICAL_RECORD_ORDER	E219	f82r	f82r.26	F063	B2-S016	b5fcea1eaed06b2f2291	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	PER? (DURCH/GEMÄSS?)	EXACT_RECURRENT_RELATION_OR_ENTRY_FORM	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	FORMAL_RELATION_OR_ENTRY_MARK; PER? lexical category not recoverable without master	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	NOT_RECOVERABLE	1	NONCLOSE	Require the next local complement; do not turn field position into a word meaning.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
78	B2	PROSE_EVENT	54	9	PHYSICAL_RECORD_ORDER	E220	f82r	f82r.26	F063	B2-S016	08bd5ca0c2ad137a056d	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:warmes Wasser]	NOT_RECOVERABLE	1	NONCLOSE	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
79	B2	PROSE_EVENT	55	8	PHYSICAL_RECORD_ORDER	E221	f82r	f82r.27	F064	B2-S016	65df3cd9e59060042d47	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Ziehe es ab und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
80	B2	PROSE_EVENT	56	7	PHYSICAL_RECORD_ORDER	E222	f82r	f82r.27	F065	B2-S017	98bdc4244c84cbef3321	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Gieße das erwärmte Wasser ein]	NOT_RECOVERABLE	1	NONCLOSE	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
81	B2	PROSE_EVENT	57	6	PHYSICAL_RECORD_ORDER	E223	f82r	f82r.27	F065	B2-S017	78b3b3140714da19090d	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
82	B2	PROSE_EVENT	58	5	PHYSICAL_RECORD_ORDER	E224	f82r	f82r.27	F066	B2-S018	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
83	B2	PROSE_EVENT	59	4	PHYSICAL_RECORD_ORDER	E225	f82r	f82r.27	F067	B2-S019	7f68f60279efe6b28cd7	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
84	B2	PROSE_EVENT	60	3	PHYSICAL_RECORD_ORDER	E226	f82r	f82r.27	F068	B2-S020	ff178343c18e287ce3b7	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
85	B2	PROSE_EVENT	61	2	PHYSICAL_RECORD_ORDER	E227	f82r	f82r.27	F069	B2-S021	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
86	B2	PROSE_EVENT	62	1	PHYSICAL_RECORD_ORDER	E228	f82r	f82r.27	F070	B2-S022	f2af6326898fb5b490a4	B2_LOWER_POOL_EDGE_STATIONS	KEEP_CURRENT_VISIBLE_OWNER_ONLY	[EXEMPLARWERT UNBEKANNT]	OPAQUE_EXACT_CARD	Copy exact visible card at this position; obtain all concrete content from the master exemplar.	EXACT_CARD_OWNER_PLACEMENT_AND_CLOSE_ONLY	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	NOT_RECOVERABLE	1	TERMINAL	Concrete content is copied from the master exemplar, never reconstructed from the card.	EXACT_FORM_OWNER_CLOSE_AND_SOURCE_COUNT_RECONSTRUCTED
87	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	1	33	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G108	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	NONE__LOCAL_CELESTIAL_LABEL	A3:G108	A3_LEFT_RADIAL_SLOT_01	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_01 and segment 1/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L01: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L01 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_CONTINUES	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
88	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	2	32	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G109	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	NONE__LOCAL_CELESTIAL_LABEL	A3:G109	A3_LEFT_RADIAL_SLOT_01	CONTINUE_SAME_LOCAL_SLOT_LABEL	OPAQUE_COPY_SEGMENT_02_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_01 and segment 2/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L01: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L01 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
89	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	3	31	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G110	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	NONE__LOCAL_CELESTIAL_LABEL	A3:G110	A3_LEFT_RADIAL_SLOT_02	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_02 and segment 1/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L02: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L02 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_CONTINUES	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
90	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	4	30	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G111	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	NONE__LOCAL_CELESTIAL_LABEL	A3:G111	A3_LEFT_RADIAL_SLOT_02	CONTINUE_SAME_LOCAL_SLOT_LABEL	OPAQUE_COPY_SEGMENT_02_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_02 and segment 2/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L02: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L02 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
91	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	5	29	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G112	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	NONE__LOCAL_CELESTIAL_LABEL	A3:G112	A3_LEFT_RADIAL_SLOT_03	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_03 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L03: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L03 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
92	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	6	28	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G113	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	NONE__LOCAL_CELESTIAL_LABEL	A3:G113	A3_LEFT_RADIAL_SLOT_04	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_04 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L04: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L04 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
93	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	7	27	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G114	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	NONE__LOCAL_CELESTIAL_LABEL	A3:G114	A3_LEFT_RADIAL_SLOT_05	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_05 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L05: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L05 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
94	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	8	26	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G115	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	NONE__LOCAL_CELESTIAL_LABEL	A3:G115	A3_LEFT_RADIAL_SLOT_06	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_06 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L06: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L06 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
95	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	9	25	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G116	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	NONE__LOCAL_CELESTIAL_LABEL	A3:G116	A3_LEFT_RADIAL_SLOT_07	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_07 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L07: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L07 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
96	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	10	24	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G117	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	NONE__LOCAL_CELESTIAL_LABEL	A3:G117	A3_LEFT_RADIAL_SLOT_08	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_08 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L08: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L08 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
97	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	11	23	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G118	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	NONE__LOCAL_CELESTIAL_LABEL	A3:G118	A3_LEFT_RADIAL_SLOT_09	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_09 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L09: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L09 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
98	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	12	22	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G119	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	NONE__LOCAL_CELESTIAL_LABEL	A3:G119	A3_LEFT_RADIAL_SLOT_10	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_10 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L10: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L10 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
99	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	13	21	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G120	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	NONE__LOCAL_CELESTIAL_LABEL	A3:G120	A3_LEFT_RADIAL_SLOT_11	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_11 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L11: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L11 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
100	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	14	20	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G121	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	NONE__LOCAL_CELESTIAL_LABEL	A3:G121	A3_LEFT_RADIAL_SLOT_12	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_12 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L12: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L12 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
101	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	15	19	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G122	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	NONE__LOCAL_CELESTIAL_LABEL	A3:G122	A3_LEFT_RADIAL_SLOT_13	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_13 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L13: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L13 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
