opaque_local_id	page	locus	surface_fragment	surface_fragment_occurrences	namespace	namespace_plus_fragment_occurrences	fragment_self_identifying	corrector_rule_de
A3:G052	f69v	f69v.2	ockhy	3	F69_MIDDLE_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G053	f69v	f69v.2	sheey	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G054	f69v	f69v.2	aiin	6	F69_MIDDLE_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G055	f69v	f69v.2	y	9	F69_MIDDLE_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G056	f69v	f69v.2	daiial	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G057	f69v	f69v.2	cheody	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G058	f69v	f69v.2	cheal	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G059	f69v	f69v.2	yetey	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G060	f69v	f69v.2	chear	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G061	f69v	f69v.2	y	9	F69_MIDDLE_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G062	f69v	f69v.2	dy	9	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G063	f69v	f69v.2	ykey	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G064	f69v	f69v.2	ch	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G065	f69v	f69v.2	y	9	F69_MIDDLE_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G066	f69v	f69v.2	dy	9	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G067	f69v	f69v.2	chol	4	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G068	f69v	f69v.2	ykar	3	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G069	f69v	f69v.2	ol	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G070	f69v	f69v.2	y	9	F69_MIDDLE_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G071	f69v	f69v.2	ykeeody	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G072	f69v	f69v.2	chey	4	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G073	f69v	f69v.2	dal	5	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G074	f69v	f69v.2	ody	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G075	f69v	f69v.2	airchy	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G076	f69v	f69v.2	choky	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G077	f69v	f69v.2	ychey	1	F69_MIDDLE_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G078	f69v	f69v.2	chey	4	F69_MIDDLE_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G079	f69v	f69v.3	doair	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G080	f69v	f69v.3	otaldal	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G081	f69v	f69v.3	dair	3	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G082	f69v	f69v.3	chdy	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G083	f69v	f69v.3	otoar	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G084	f69v	f69v.3	ar	9	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G085	f69v	f69v.3	chy	2	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G086	f69v	f69v.3	qoteor	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G087	f69v	f69v.3	cho	2	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G088	f69v	f69v.3	qotair	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G089	f69v	f69v.3	chda	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G090	f69v	f69v.3	oteeal	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G091	f69v	f69v.3	cheor	2	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G092	f69v	f69v.3	ar	9	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G093	f69v	f69v.3	air	4	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G094	f69v	f69v.3	oteody	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G095	f69v	f69v.3	ytyd	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G096	f69v	f69v.3	a	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G097	f69v	f69v.3	dchy	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G098	f69v	f69v.3	otoly	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G099	f69v	f69v.3	okeodal	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G100	f69v	f69v.3	oteoarar	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G101	f69v	f69v.3	cheteeser	1	F69_RIGHT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G102	f69v	f69v.3	dair	3	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G103	f69v	f69v.3	chey	4	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G104	f69v	f69v.3	okody	2	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G105	f69v	f69v.3	dal	5	F69_RIGHT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G106	f69v	f69v.3	oteey	2	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G107	f69v	f69v.3	oteey	2	F69_RIGHT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G108	f69v	f69v.4	okeey	4	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G109	f69v	f69v.4	sar	2	F69_LEFT_WHEEL_NS	2	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G110	f69v	f69v.5	okeo	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G111	f69v	f69v.5	dy	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G112	f69v	f69v.6	ochoyk	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G113	f69v	f69v.7	ykeey	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G114	f69v	f69v.8	ytory	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G115	f69v	f69v.9	oeesy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G116	f69v	f69v.10	ytody	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G117	f69v	f69v.11	okody	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G118	f69v	f69v.12	otody	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G119	f69v	f69v.13	okeal	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G120	f69v	f69v.14	okeod	4	F69_LEFT_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G121	f69v	f69v.15	oteeys	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G122	f69v	f69v.16	oteol	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G123	f69v	f69v.17	ykeydy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G124	f69v	f69v.18	okeod	4	F69_LEFT_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G125	f69v	f69v.19	saral	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G126	f69v	f69v.20	saiir	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G127	f69v	f69v.21	okolar	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G128	f69v	f69v.22	ykeody	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G129	f69v	f69v.23	sarydy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G130	f69v	f69v.24	otchy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G131	f69v	f69v.25	okeey	4	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G132	f69v	f69v.25	dy	9	F69_LEFT_WHEEL_NS	3	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G133	f69v	f69v.26	okey	2	F69_LEFT_WHEEL_NS	1	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G134	f69v	f69v.26	d	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G135	f69v	f69v.27	okeod	4	F69_LEFT_WHEEL_NS	4	NO	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G136	f69v	f69v.28	okodchy	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G137	f69v	f69v.29	okeody	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G138	f69v	f69v.30	okcheys	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G139	f69v	f69v.31	oar	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
A3:G140	f69v	f69v.31	alys	1	F69_LEFT_WHEEL_NS	1	YES	nicht einzeln deuten; bis zur vollstaendigen Lokaletikette sammeln und Bildort zeigen
