event_id	case_id	page	record	statement_id	source_instruction_de	semantic_component_parse	invariant_command_de	command_card_candidates	card_selection_mode	card_selection_reason	selected_card_no	observed_card_no	desk	all_licensed_surfaces	desk_surface_candidates	surface_selection_mode	local_exemplar_needed	selected_surface	surface_roundtrip
E115	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASSKANAL · ZIELSTELLE	PROC073	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC073	PROC073	B_BATH_DESK	sheckhal	sheckhal	UNIQUE_CARD_SURFACE	NO	sheckhal	YES
E116	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	daiin	YES
E117	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	PROC074	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC074	PROC074	B_BATH_DESK	qokeedal	qokeedal	UNIQUE_CARD_SURFACE	NO	qokeedal	YES
E118	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	AIIN	SOLLMASS	PROC009	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC009	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	aiin|chaiin|daiin|saiin|taiin	LOCAL_EXEMPLAR_REQUIRED	YES	daiin	YES
E119	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC075	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy|shckhy	LOCAL_EXEMPLAR_REQUIRED	YES	chckhy	YES
E120	C1	f81v	B1	B1-S002	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nach Maß an → einspeisen → anlegen → dosiert zugeben → dosiert zugeben → abkühlen lassen → führen → zurückhalten → anlegen → durchleiten. Angaben: davon | fort | Ziel | fort | fort · Ansatz | fort | Maß | Maß | Durchlass · dies.	CHD+DY	UMSETZEN; SCHLUSS	PROC076|PROC094	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC076	PROC076	B_BATH_DESK	dchedy|schedy|tchedy	dchedy|schedy	LOCAL_EXEMPLAR_REQUIRED	YES	schedy	YES
E121	C1	f81v	B1	B1-S003	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: halten + zugeben + überführen. Angaben: fort.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	qol	YES
E122	C1	f81v	B1	B1-S003	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: halten + zugeben + überführen. Angaben: fort.	SH+K+CHD+DY	HALTEN · ZUDOSIEREN · UMSETZEN; SCHLUSS	PROC077	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC077	PROC077	B_BATH_DESK	sshkchdy	sshkchdy	UNIQUE_CARD_SURFACE	NO	sshkchdy	YES
E123	C1	f81v	B1	B1-S004	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → absetzen lassen. Angaben: fort.	CHD+Y	UMSETZEN · ARBEITSPOSTEN	PROC042|PROC133	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC042	PROC042	B_BATH_DESK	chdy|chedy	chedy	DESK_RULE_UNIQUE	NO	chedy	YES
E124	C1	f81v	B1	B1-S004	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → absetzen lassen. Angaben: fort.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
E125	C1	f81v	B1	B1-S004	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → absetzen lassen. Angaben: fort.	SHED+DY	ABSETZEN; SCHLUSS	PROC078	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC078	PROC078	B_BATH_DESK	cheedy|shedy|tedy	cheedy|shedy|tedy	LOCAL_EXEMPLAR_REQUIRED	YES	shedy	YES
E126	C1	f81v	B1	B1-S005	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führe zur nächsten Station.	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC079	PROC079	B_BATH_DESK	olchedy|qolchedy	olchedy|qolchedy	LOCAL_EXEMPLAR_REQUIRED	YES	qolchedy	YES
E127	C1	f81v	B1	B1-S006	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	OK+AIN	ANSETZEN · PORTION	PROC080	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC080	PROC080	B_BATH_DESK	okain|qokain	okain|qokain	LOCAL_EXEMPLAR_REQUIRED	YES	qokain	YES
E128	C1	f81v	B1	B1-S006	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC075	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy|shckhy	LOCAL_EXEMPLAR_REQUIRED	YES	shckhy	YES
E129	C1	f81v	B1	B1-S006	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	L	WEITERLEITEN	PROC072	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC072	PROC072	B_BATH_DESK	dl	dl	UNIQUE_CARD_SURFACE	NO	dl	YES
E130	C1	f81v	B1	B1-S006	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	R+AL	KUEHLEN · ZIELSTELLE	PROC081	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC081	PROC081	B_BATH_DESK	ral	ral	UNIQUE_CARD_SURFACE	NO	ral	YES
E131	C1	f81v	B1	B1-S007	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einsetzen + überführen.	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	PROC082|PROC091	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC082	PROC082	B_BATH_DESK	qokchdy	qokchdy	UNIQUE_CARD_SURFACE	NO	qokchdy	YES
E132	C1	f81v	B1	B1-S008	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	Y	ARBEITSPOSTEN	PROC019	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC019	PROC019	B_BATH_DESK	chey|chy|dy|shy|sy|y	chey|chy|dy|shy|sy|y	LOCAL_EXEMPLAR_REQUIRED	YES	chey	YES
E133	C1	f81v	B1	B1-S008	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
E134	C1	f81v	B1	B1-S008	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	PROC083	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC083	PROC083	B_BATH_DESK	cheky	cheky	UNIQUE_CARD_SURFACE	NO	cheky	YES
E135	C1	f81v	B1	B1-S008	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	ol	YES
E136	C1	f81v	B1	B1-S008	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	SHED+DY	ABSETZEN; SCHLUSS	PROC078	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC078	PROC078	B_BATH_DESK	cheedy|shedy|tedy	cheedy|shedy|tedy	LOCAL_EXEMPLAR_REQUIRED	YES	shedy	YES
E137	C1	f81v	B1	B1-S009	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	PROC067	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC067	PROC067	B_BATH_DESK	qokedy	qokedy	UNIQUE_CARD_SURFACE	NO	qokedy	YES
E138	C1	f81v	B1	B1-S010	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	PROC067	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC067	PROC067	B_BATH_DESK	qokedy	qokedy	UNIQUE_CARD_SURFACE	NO	qokedy	YES
E139	C1	f81v	B1	B1-S011	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC075	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy|shckhy	LOCAL_EXEMPLAR_REQUIRED	YES	chckhy	YES
E140	C1	f81v	B1	B1-S011	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	OK+Y	ANSETZEN · ARBEITSPOSTEN	PROC008|PROC011	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC008	PROC008	B_BATH_DESK	choky|oky|qoky	qoky	DESK_RULE_UNIQUE	NO	qoky	YES
E141	C1	f81v	B1	B1-S012	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	LSH+O	WASCHEN · ARBEITSGANG	PROC084	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC084	PROC084	B_BATH_DESK	lsho	lsho	UNIQUE_CARD_SURFACE	NO	lsho	YES
E142	C1	f81v	B1	B1-S012	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC085	PROC085	B_BATH_DESK	okey|qokey	okey|qokey	LOCAL_EXEMPLAR_REQUIRED	YES	qokey	YES
E143	C1	f81v	B1	B1-S012	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	PROC086	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC086	PROC086	B_BATH_DESK	lshedy	lshedy	UNIQUE_CARD_SURFACE	NO	lshedy	YES
E144	C1	f81v	B1	B1-S013	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: durchwaschen.	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	PROC086	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC086	PROC086	B_BATH_DESK	lshedy	lshedy	UNIQUE_CARD_SURFACE	NO	lshedy	YES
E145	C1	f81v	B1	B1-S014	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	CHD+Y	UMSETZEN · ARBEITSPOSTEN	PROC042|PROC133	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC042	PROC042	B_BATH_DESK	chdy|chedy	chedy	DESK_RULE_UNIQUE	NO	chedy	YES
E146	C1	f81v	B1	B1-S014	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	SOLK+Y	AUFFANGEN · ARBEITSPOSTEN	PROC087	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC087	PROC087	B_BATH_DESK	qolky	qolky	UNIQUE_CARD_SURFACE	NO	qolky	YES
E147	C1	f81v	B1	B1-S014	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIELSTELLE	PROC088	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC088	PROC088	B_BATH_DESK	lchedal	lchedal	UNIQUE_CARD_SURFACE	NO	lchedal	YES
E148	C1	f81v	B1	B1-S014	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	qol	YES
E149	C1	f81v	B1	B1-S014	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	OT+AR	DANACH · VORRAT	PROC089	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC089	PROC089	B_BATH_DESK	otar	otar	UNIQUE_CARD_SURFACE	NO	otar	YES
E150	C1	f81v	B1	B1-S015	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	T+E+Y	EINTRAGEN · KURZ · ARBEITSPOSTEN	PROC090	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC090	PROC090	B_BATH_DESK	ytey	ytey	UNIQUE_CARD_SURFACE	NO	ytey	YES
E151	C1	f81v	B1	B1-S015	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	PROC082|PROC091	CONTEXT_RULE_TO_CARD	SR04_EXCEPTION	PROC091	PROC091	B_BATH_DESK	okchedy|qokchedy	okchedy	DESK_RULE_UNIQUE	NO	okchedy	YES
E152	C1	f81v	B1	B1-S016	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	OK+AL	ANSETZEN · ZIELSTELLE	PROC048	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC048	PROC048	B_BATH_DESK	okal|qokal	okal|qokal	LOCAL_EXEMPLAR_REQUIRED	YES	qokal	YES
E153	C1	f81v	B1	B1-S016	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC092	PROC092	B_BATH_DESK	okeey|qokeey	okeey|qokeey	LOCAL_EXEMPLAR_REQUIRED	YES	okeey	YES
E154	C1	f81v	B1	B1-S016	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	OL	FORTSETZEN	PROC013|PROC115	CONTEXT_RULE_TO_CARD	DEFAULT_CARD	PROC013	PROC013	B_BATH_DESK	cheol|chol|ol|qol|sol|tol	ol|qol	LOCAL_EXEMPLAR_REQUIRED	YES	qol	YES
E155	C1	f81v	B1	B1-S016	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	SHED+DY	ABSETZEN; SCHLUSS	PROC078	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC078	PROC078	B_BATH_DESK	cheedy|shedy|tedy	cheedy|shedy|tedy	LOCAL_EXEMPLAR_REQUIRED	YES	cheedy	YES
E156	C1	f81v	B1	B1-S017	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	AL	ZIELSTELLE	PROC055	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC055	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	al|chal|cheal|dal|sal|tal	LOCAL_EXEMPLAR_REQUIRED	YES	sal	YES
E157	C1	f81v	B1	B1-S017	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	E+OL	KURZ · FORTSETZEN	PROC093	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC093	PROC093	B_BATH_DESK	teol	teol	UNIQUE_CARD_SURFACE	NO	teol	YES
E158	C1	f81v	B1	B1-S017	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	CHD+DY	UMSETZEN; SCHLUSS	PROC076|PROC094	CONTEXT_RULE_TO_CARD	SR01_EXCEPTION	PROC094	PROC094	B_BATH_DESK	dchdy	dchdy	UNIQUE_CARD_SURFACE	NO	dchdy	YES
E159	C1	f81v	B1	B1-S018	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	L+Y	WEITERLEITEN · ARBEITSPOSTEN	PROC095	UNIQUE_COMMAND_TO_CARD	UNIQUE_SEMANTIC_COMPONENT_SEQUENCE	PROC095	PROC095	B_BATH_DESK	ly	ly	UNIQUE_CARD_SURFACE	NO	ly	YES
