case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0305	chol	f88r	f88r.28	3	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum in der Gradmitte: trocken	LOCAL_CANDIDATE:ckhey	NONE	NONE	NONE	NONE	ckhey	Arzneikompositum in der Gradmitte	2	+2:ckhey=Arzneikompositum in der Gradmitte	cheol	trockener Drogenstoff	chey	trocken in der Mitte des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykar cheol chol chey ckhey s or shear ar alsy
G685-O0306	chol	f88r	f88r.29	8	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kchor	Drogenportion, heiß-trocken	dal	abgemessene Rohstoffmenge I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kor chey qokol cheol chody qokol kchor chol dal
G685-O0307	chol	f88r	f88r.31	3	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chear	trockene Fraktion I	dol	Materialmaß	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dar chear chol dol qoekeor cheom
G685-O0308	chol	f89r1	f89r1.10	3	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	s	OPEN	cheoky	trocken angesetzte heiße Zubereitung am Gradanfang	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tdain s chol cheoky cheody qokar dal chor y daiin
G685-O0309	chol	f89r1	f89r1.12	1	P	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	ches	trockenes Drogenmaterial, Mittelstufe	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol ches
G685-O0310	chol	f89r1	f89r1.16	8	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chy	trocken am Anfang des Grades	cheos	Charge eines mitteltrockenen Ansatzes	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	om sheey qokey l daiin dalchom chy chol cheos aiin dy
G685-O0311	chol	f89r1	f89r1.8	2	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeol	erhitze den Drogenstoff bis zur Mittelstufe	qodaiin	Qualitätsgrad III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam
G685-O0312	chol	f89r1	f89r1.8	4	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qodaiin	Qualitätsgrad III	cheody	getrockneter Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam
G685-O0313	chol	f89v1	f89v1.18	5	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dal	abgemessene Rohstoffmenge I	dam	Dosis I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin
G685-O0314	chol	f8r	f8r.15	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ckhol	OPEN	chey	trocken in der Mitte des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy
G685-O0315	chol	f8r	f8r.17	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	dchy	Dosis Trockendroge, Grundform	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol dchy qokar chl aiin chean y char chaiin
G685-O0316	chol	f8v	f8v.1	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otol	kaltes Zubereitungsgut	opcheaiin	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	od soo sol shol otol chol opcheaiin opydaiin saiin
G685-O0317	chol	f8v	f8v.15	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	or	Drogenportion	chan	trocken, Grad I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	or chol chan chy chor cheain char cheeky chor ry
G685-O0318	chol	f8v	f8v.5	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol chol dar otchar etaiin cthol dar
G685-O0319	chol	f8v	f8v.5	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	dar	abgemessene Fraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol chol dar otchar etaiin cthol dar
G685-O0320	chol	f8v	f8v.8	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	okcholksh	OPEN	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okcholksh chol chol chol cthaiin dain
G685-O0321	chol	f8v	f8v.8	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blatt-/Krautgut, Menge/Klasse III: trocken	LOCAL_CANDIDATE:cthaiin	NONE	NONE	NONE	NONE	cthaiin	Blatt-/Krautgut, Menge/Klasse III	2	+2:cthaiin=Blatt-/Krautgut, Menge/Klasse III	chol	trocken; nominal trockenes Gut/Material	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okcholksh chol chol chol cthaiin dain
G685-O0322	chol	f8v	f8v.8	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blatt-/Krautgut, Menge/Klasse III: trocken	LOCAL_CANDIDATE:cthaiin	NONE	NONE	NONE	NONE	cthaiin	Blatt-/Krautgut, Menge/Klasse III	1	+1:cthaiin=Blatt-/Krautgut, Menge/Klasse III	chol	trocken; nominal trockenes Gut/Material	cthaiin	Blatt-/Krautgut, Menge/Klasse III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okcholksh chol chol chol cthaiin dain
G685-O0323	chol	f8v	f8v.9	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge: trocken	LOCAL_CANDIDATE:cthor	NONE	NONE	NONE	NONE	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	+1:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	chokchy	Trockenansatz: heiß-trockene Grundform	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol orchl chokchy chol cthor chaiin
G685-O0324	chol	f90r1	f90r1.6	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	okeoschso	OPEN	ytod	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy
G685-O0325	chol	f93r	f93r.2	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	s	OPEN	chotom	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol
G685-O0326	chol	f93r	f93r.31	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_CELL_NEXT_TO_OL_CONTACT	trocken; benachbartes ol separat beziehungsweise lesergebunden prüfen	DO_NOT_SILENTLY_ABSORB_ADJACENT_OL	NONE	NONE	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	+1:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ol chol cthol olchod
G685-O0327	chol	f93r	f93r.6	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	s	OPEN	sheoees	vollständig eingeweichte Arzneimischung	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tar otor s cho s chol sheoees
G685-O0328	chol	f93v	f93v.4	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokchody	OPEN	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sol shol shdchy qokchol qokchody chol chol ykchy dar
G685-O0329	chol	f93v	f93v.4	7	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	ykchy	Eintrag/Bezug: heiß-trocken am Gradanfang	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sol shol shdchy qokchol qokchody chol chol ykchy dar
G685-O0330	chol	f94r	f94r.4	9	H	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	or	Drogenportion	kar	heiße Drogenfraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am
G685-O0331	chol	f95r1	f95r1.9	3	H	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tchor	kalt-trockene Drogenportion	tar	kalte Drogenfraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or
G685-O0332	chol	f95r2	f95r2.2	4	H	3	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum: trocken, Gradanfang: trocken	LOCAL_CANDIDATE:chckhy	NONE	NONE	NONE	NONE	chckhy	Arzneikompositum: trocken, Gradanfang	1	+1:chckhy=Arzneikompositum: trocken, Gradanfang	chkain	trocken-heiß, Stufe II	chckhy	Arzneikompositum: trocken, Gradanfang	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin shody chkain chol chckhy otain oty oteedy kar okam
G685-O0333	chol	f96r	f96r.6	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum am Gradende: trocken	LOCAL_CANDIDATE:ckheey	NONE	NONE	NONE	NONE	ckheey	Arzneikompositum am Gradende	-1	-1:ckheey=Arzneikompositum am Gradende | -2:lor=Holzportion	ckheey	Arzneikompositum am Gradende	cholody	Trockenstoff als Ansatz fertigstellen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	lor ckheey chol cholody cheol ctheor sor
G685-O0334	chol	f96r	f96r.8	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E133	III	NONE	NONE	NONE	NONE	0	NONE	qokeeey	stark erhitzt, Endstufe III	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeor secheeol sheol qokeeey chol daiin
G685-O0335	chol	f99r	f99r.18	2	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeor	OPEN	ykol	erhitze hiervon den Drogenstoff	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeor chol ykol cheey chody ckhol daiin okeoly daiin ckhy
G685-O0336	chol	f99r	f99r.48	4	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Ansatz eines Arzneikompositums in der Gradmitte: trocken	LOCAL_CANDIDATE:ockhey	NONE	NONE	NONE	NONE	ockhey	Ansatz eines Arzneikompositums in der Gradmitte	-1	-1:ockhey=Ansatz eines Arzneikompositums in der Gradmitte	ockhey	Ansatz eines Arzneikompositums in der Gradmitte	cheodal	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeol okeol ockhey chol cheodal okeo r alcheeg orar
G685-O0337	chol	f99v	f99v.23	2	P	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeey	heiß am Ende des Grades	okeoldy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom
G685-O0338	chol	f9r	f9r.2	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	oykeey	OPEN	ytaiin	Eintrag: kalt, Stufe III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin
