resolution_id	ambiguity_id	attachment_id	physical_page	register	statement_id	current_event_id	current_card_ordinal	statement_card_count	current_locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	previous_card_recipe	inherited_action_before_card	current_scope_cues	next_event_id	next_card_ordinal	next_locus	next_surface_card	next_component_recipe	next_scope_cues	next_action	next_action_value_de	next_action_atom_ordinal	head_distance_cards	owner_boundary	proseblock_boundary	locus_relation	next_closes_dy	decision	attachment_target	decision_rule	rationale_de
OWNERNEXT-090	SAA0182	SA02382	f77r	BIOLOGICAL	P1009-S336	P1003-E0193	1	4	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteey	OT+EE+Y	EE	GRAD II	STATEMENT_START	NONE	OT	P1003-E0194	2	f77r.20	qokain	OK+AIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-091	SAA0183	SA02383	f77r	BIOLOGICAL	P1009-S336	P1003-E0193	1	4	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P1003-E0194	2	f77r.20	qokain	OK+AIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-092	SAA0184	SA02401	f77r	BIOLOGICAL	P1009-S342	P1003-E0207	1	2	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	al	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P1003-E0208	2	f77r.22	lchedy	L+CHD+DY	DY|L	CHD	UMSETZEN	2	1	NO	NO	SAME_LOCUS	YES	OWNER_ONLY	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-093	SAA0186	SA02452	f77r	BIOLOGICAL	P1009-S355	P1003-E0252	2	4	f77r.28	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotey	OT+E+Y	E	GRAD I	OL+Y	NONE	OT	P1003-E0253	3	f77r.28	qokain	OK+AIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-094	SAA0187	SA02453	f77r	BIOLOGICAL	P1009-S355	P1003-E0252	2	4	f77r.28	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotey	OT+E+Y	Y	AKTIVER POSTEN	OL+Y	NONE	OT	P1003-E0253	3	f77r.28	qokain	OK+AIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-095	SAA0188	SA02462	f77r	BIOLOGICAL	P1009-S358	P1003-E0261	1	12	f77r.29	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotal	OT+AL	AL	ZIELORT	STATEMENT_START	NONE	OT	P1003-E0262	2	f77r.30	qokaiin	OK+AIIN	NONE	OK	SETZEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-096	SAA0189	SA02479	f77r	BIOLOGICAL	P1009-S360	P1003-E0276	3	13	f77r.32	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ain	AIN	AIN	ANTEIL	OR	NONE	NONE	P1003-E0277	4	f77r.32	cheol	CH+E+O+L	L	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-097	SAA0195	SA02515	f77r	BIOLOGICAL	P1009-S367	P1003-E0310	1	4	f77r.36	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotain	OT+AIN	AIN	ANTEIL	STATEMENT_START	NONE	OT	P1003-E0311	2	f77r.36	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-098	SAA0196	SA02531	f77r	BIOLOGICAL	P1009-S371	P1003-E0325	1	6	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	EE	GRAD II	STATEMENT_START	NONE	CARRIER_Q	P1003-E0326	2	f77r.38	qokaiin	OK+AIIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.
OWNERNEXT-099	SAA0197	SA02532	f77r	BIOLOGICAL	P1009-S371	P1003-E0325	1	6	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	CARRIER_Q	P1003-E0326	2	f77r.38	qokaiin	OK+AIIN	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.
OWNERNEXT-100	SAA0198	SA02539	f77r	BIOLOGICAL	P1009-S372	P1003-E0332	2	7	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiin	OL+AIIN	AIIN	WERT	OL	NONE	OL	P1003-E0333	3	f77r.39	cheey	SH+EE+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-101	SAA0200	SA02558	f77r	BIOLOGICAL	P1009-S375	P1003-E0347	2	5	f77r.41	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin	AIIN	AIIN	WERT	OT+Y	NONE	NONE	P1003-E0348	3	f77r.41	sh	SH	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-102	SAA0201	SA02561	f77r	BIOLOGICAL	P1009-S376	P1003-E0351	1	7	f77r.41	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotal	OT+AL	AL	ZIELORT	STATEMENT_START	NONE	OT	P1003-E0352	2	f77r.41	r	R	NONE	R	MARKIEREN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-103	SAA0215	SA02704	f81v	BIOLOGICAL	P1009-S396	P912-E0939	2	8	f81v.9	gemeinsames zweireihiges Badfeld	olchey	OL+Y	Y	AKTIVER POSTEN	Y+AR	NONE	OL	P912-E0940	3	f81v.9	kaiin	K+AIIN	NONE	K	GEBEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-104	SAA0218	SA02719	f81v	BIOLOGICAL	P1009-S400	P912-E0953	2	17	f81v.10	gemeinsames zweireihiges Badfeld	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	AIR	LAUF	OT+Y	NONE	AIR	P912-E0954	3	f81v.11	yshey	Y+SH+E+Y	NONE	SH	HALTEN	2	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-105	SAA0221	SA02761	f81v	BIOLOGICAL	P1009-S406	P912-E0978	1	4	f81v.13	gemeinsames zweireihiges Badfeld	dar	D_ADDR+AR	AR	AUSGANG	STATEMENT_START	NONE	NONE	P912-E0979	2	f81v.13	ykeday	Y+K+E+DA+Y	NONE	K	GEBEN	2	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-106	SAA0223	SA02797	f81v	BIOLOGICAL	P1009-S411	P912-E1004	3	5	f81v.16	gemeinsames zweireihiges Badfeld	chy	Y	Y	AKTIVER POSTEN	OL	NONE	NONE	P912-E1005	4	f81v.16	rshdy	R+SH+D_ADDR+Y	NONE	R	MARKIEREN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-107	SAA0224	SA02801	f81v	BIOLOGICAL	P1009-S412	P912-E1007	1	4	f81v.16	gemeinsames zweireihiges Badfeld	dar	D_ADDR+AR	AR	AUSGANG	STATEMENT_START	NONE	NONE	P912-E1008	2	f81v.16	chdy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-108	SAA0227	SA02837	f81v	BIOLOGICAL	P1009-S424	P912-E1046	1	4	f81v.20	gemeinsames zweireihiges Badfeld	qotain	OT+AIN	AIN	ANTEIL	STATEMENT_START	NONE	OT	P912-E1047	2	f81v.21	lsho	L+SH+O	L	SH	HALTEN	2	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-109	SAA0229	SA02878	f81v	BIOLOGICAL	P1009-S430	P912-E1082	1	3	f81v.24	gemeinsames zweireihiges Badfeld	ly	L+Y	L	VERBINDUNG	STATEMENT_START	NONE	L	P912-E1083	2	f81v.25	oshedy	O+SH+E+Y	NONE	SH	HALTEN	2	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-110	SAA0230	SA02879	f81v	BIOLOGICAL	P1009-S430	P912-E1082	1	3	f81v.24	gemeinsames zweireihiges Badfeld	ly	L+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	L	P912-E1083	2	f81v.25	oshedy	O+SH+E+Y	NONE	SH	HALTEN	2	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-111	SAA0231	SA02892	f81v	BIOLOGICAL	P1009-S432	P912-E1099	1	4	f81v.26	gemeinsames zweireihiges Badfeld	dal	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P912-E1100	2	f81v.26	shey	SH+E+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-112	SAA0232	SA02939	f82r	BIOLOGICAL	P1009-S441	P912-E1139	1	7	f82r.4	mehrere getrennte Bad- und Leitungsstationen	oteey	OT+EE+Y	EE	GRAD II	STATEMENT_START	NONE	OT	P912-E1140	2	f82r.4	qokal	OK+AL	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-113	SAA0233	SA02940	f82r	BIOLOGICAL	P1009-S441	P912-E1139	1	7	f82r.4	mehrere getrennte Bad- und Leitungsstationen	oteey	OT+EE+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P912-E1140	2	f82r.4	qokal	OK+AL	NONE	OK	SETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-114	SAA0241	SA03052	f82r	BIOLOGICAL	P1009-S464	P912-E1242	1	4	f82r.17	mehrere getrennte Bad- und Leitungsstationen	qoteey	OT+EE+Y	EE	GRAD II	STATEMENT_START	NONE	OT	P912-E1243	2	f82r.17	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-115	SAA0242	SA03053	f82r	BIOLOGICAL	P1009-S464	P912-E1242	1	4	f82r.17	mehrere getrennte Bad- und Leitungsstationen	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P912-E1243	2	f82r.17	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-116	SAA0245	SA03068	f82r	BIOLOGICAL	P1009-S468	P912-E1253	1	12	f82r.18	mehrere getrennte Bad- und Leitungsstationen	dal	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P912-E1254	2	f82r.18	chedar	CHD+AR	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-117	SAA0246	SA03098	f82r	BIOLOGICAL	P1009-S472	P912-E1275	2	4	f82r.21	mehrere getrennte Bad- und Leitungsstationen	daiin	AIIN	AIIN	WERT	OL+Y	NONE	NONE	P912-E1276	3	f82r.21	cheoky	CH+E+O+K+Y	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-118	SAA0247	SA03137	f82r	BIOLOGICAL	P1009-S475	P912-E1302	1	2	f82r.23	mehrere getrennte Bad- und Leitungsstationen	lar	L+AR	L	VERBINDUNG	STATEMENT_START	NONE	L	P912-E1303	2	f82r.24	qokeedy	OK+EE+DY	DY	OK	SETZEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-119	SAA0248	SA03138	f82r	BIOLOGICAL	P1009-S475	P912-E1302	1	2	f82r.23	mehrere getrennte Bad- und Leitungsstationen	lar	L+AR	AR	AUSGANG	STATEMENT_START	NONE	L	P912-E1303	2	f82r.24	qokeedy	OK+EE+DY	DY	OK	SETZEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-120	SAA0252	SA03166	f82r	BIOLOGICAL	P1009-S480	P912-E1320	1	5	f82r.25	mehrere getrennte Bad- und Leitungsstationen	lar	L+AR	L	VERBINDUNG	STATEMENT_START	NONE	L	P912-E1321	2	f82r.25	sheey	SH+EE+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-121	SAA0253	SA03167	f82r	BIOLOGICAL	P1009-S480	P912-E1320	1	5	f82r.25	mehrere getrennte Bad- und Leitungsstationen	lar	L+AR	AR	AUSGANG	STATEMENT_START	NONE	L	P912-E1321	2	f82r.25	sheey	SH+EE+Y	NONE	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-122	SAA0255	SA03174	f82r	BIOLOGICAL	P1009-S481	P912-E1325	1	8	f82r.26	mehrere getrennte Bad- und Leitungsstationen	cheal	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P912-E1326	2	f82r.26	lchedar	L+CHD+AR	L	CHD	UMSETZEN	2	1	NO	NO	SAME_LOCUS	NO	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-123	SAA0257	SA03194	f82r	BIOLOGICAL	P1009-S490	P912-E1343	1	9	f82r.28	mehrere getrennte Bad- und Leitungsstationen	qotaiin	OT+AIIN	AIIN	WERT	STATEMENT_START	NONE	OT	P912-E1344	2	f82r.28	chcthey	CH+CH+T+E+Y	NONE	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-124	SAA0258	SA03211	f82r	BIOLOGICAL	P1009-S494	P912-E1359	3	7	f82r.30	mehrere getrennte Bad- und Leitungsstationen	qoteey	OT+EE+Y	EE	GRAD II	OT+Y	NONE	OT	P912-E1360	4	f82r.30	raiin	R+AIIN	NONE	R	MARKIEREN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-125	SAA0259	SA03212	f82r	BIOLOGICAL	P1009-S494	P912-E1359	3	7	f82r.30	mehrere getrennte Bad- und Leitungsstationen	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	OT+Y	NONE	OT	P912-E1360	4	f82r.30	raiin	R+AIIN	NONE	R	MARKIEREN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-126	SAA0260	SA03229	f82r	BIOLOGICAL	P1009-S498	P912-E1372	1	20	f82r.31	mehrere getrennte Bad- und Leitungsstationen	qoty	OT+Y	Y	AKTIVER POSTEN	STATEMENT_START	NONE	OT	P912-E1373	2	f82r.31	lcheeor	L+CH+EE+OR	L	CH	NEHMEN	2	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-127	SAA0267	SA03278	f83r	BIOLOGICAL	P1009-S503	P912-E1423	1	2	f83r.3	Variantenatlas lokaler Becken und Anwendungen	qotal	OT+AL	AL	ZIELORT	STATEMENT_START	NONE	OT	P912-E1424	2	f83r.3	chkeedy	CH+K+EE+DY	DY	CH	NEHMEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
OWNERNEXT-128	SAA0268	SA03282	f83r	BIOLOGICAL	P1009-S504	P912-E1427	3	4	f83r.3	Variantenatlas lokaler Becken und Anwendungen	chey	Y	Y	AKTIVER POSTEN	AIIN	NONE	NONE	P912-E1428	4	f83r.3	lchedy	L+CHD+DY	DY|L	CHD	UMSETZEN	2	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
OWNERNEXT-129	SAA0271	SA03311	f83r	BIOLOGICAL	P1009-S510	P912-E1450	1	2	f83r.5	Variantenatlas lokaler Becken und Anwendungen	lo	L+O	L	VERBINDUNG	STATEMENT_START	NONE	L	P912-E1451	2	f83r.6	schedy	CHD+DY	DY	CHD	UMSETZEN	1	1	NO	NO	WRAP_WITHIN_SAME_OWNER	YES	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-130	SAA0275	SA03372	f83r	BIOLOGICAL	P1009-S525	P912-E1507	1	8	f83r.11	Variantenatlas lokaler Becken und Anwendungen	lo	L+O	L	VERBINDUNG	STATEMENT_START	NONE	L	P912-E1508	2	f83r.12	qockhol	CARRIER_Q+O+CH+K+OL	CARRIER_Q|OL	CH	NEHMEN	3	1	NO	NO	WRAP_WITHIN_SAME_OWNER	NO	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-131	SAA0279	SA03402	f83r	BIOLOGICAL	P1009-S534	P912-E1531	1	2	f83r.14	Variantenatlas lokaler Becken und Anwendungen	dal	AL	AL	ZIELORT	STATEMENT_START	NONE	NONE	P912-E1532	2	f83r.14	lchedy	L+CHD+DY	DY|L	CHD	UMSETZEN	2	1	NO	NO	SAME_LOCUS	YES	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.
OWNERNEXT-132	SAA0281	SA03421	f83r	BIOLOGICAL	P1009-S539	P912-E1549	2	14	f83r.16	Variantenatlas lokaler Becken und Anwendungen	chldaiin	L+AIIN	L	VERBINDUNG	EE+AR	NONE	L	P912-E1550	3	f83r.16	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-133	SAA0282	SA03422	f83r	BIOLOGICAL	P1009-S539	P912-E1549	2	14	f83r.16	Variantenatlas lokaler Becken und Anwendungen	chldaiin	L+AIIN	AIIN	WERT	EE+AR	NONE	L	P912-E1550	3	f83r.16	chedy	CHD+Y	NONE	CHD	UMSETZEN	1	1	NO	NO	SAME_LOCUS	NO	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.
OWNERNEXT-134	SAA0287	SA03444	f83r	BIOLOGICAL	P1009-S540	P912-E1562	1	2	f83r.18	Variantenatlas lokaler Becken und Anwendungen	otor	OT+OR	OR	EINHEIT	STATEMENT_START	NONE	OT	P912-E1563	2	f83r.18	shedy	SH+E+DY	DY	SH	HALTEN	1	1	NO	NO	SAME_LOCUS	YES	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.
