resolution_id	source_ambiguity_id	source_attachment_id	physical_page	register	statement_id	event_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	focus_family	focus_atom_ordinal	left_action_core	left_action_value_de	left_action_atom_ordinal	right_action_core	right_action_value_de	right_action_atom_ordinal	equal_distance	between_left_and_focus	between_focus_and_right	pass1021_duplicate_overlap	pass1021_duplicate_rule	tie_rule_branch	decision	direct_governor_core	direct_governor_value_de	direct_governor_atom_ordinal	package_reading	reason_de	pass1022_binding_trace_de	pass1022_trace_match	active_head_before_de	active_head_after_de
ED078	SAA0219	SA02743	f81v	BIOLOGICAL	P1009-S403	P912-E0971	1	f81v.12	gemeinsames zweireihiges Badfeld	chetedy	CH+E+T+E+D_ADDR+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | EINSTELLEN=KOPF | GRAD I→EINSTELLEN | HIER→BESITZER | AKTIVER POSTEN→EINSTELLEN	YES	NONE	NEHMEN
ED079	SAA0220	SA02753	f81v	BIOLOGICAL	P1009-S404	P912-E0974	1	f81v.13	gemeinsames zweireihiges Badfeld	ykeshey	Y+K+E+SH+E+Y	E	GRAD I	GRADE	3	K	GEBEN	2	SH	HALTEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	K	GEBEN	2	K@2[E@3; SH@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	AKTIVER POSTEN→GEBEN | GEBEN=KOPF | GRAD I→GEBEN | HALTEN=KOPF | GRAD I→HALTEN | AKTIVER POSTEN→HALTEN	YES	NONE	GEBEN
ED080	SAA0222	SA02773	f81v	BIOLOGICAL	P1009-S408	P912-E0985	2	f81v.14	gemeinsames zweireihiges Badfeld	sheeky	SH+EE+K+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	GEBEN	HALTEN
ED081	SAA0226	SA02833	f81v	BIOLOGICAL	P1009-S422	P912-E1043	1	f81v.20	gemeinsames zweireihiges Badfeld	lshety	L+SH+E+T+Y	E	GRAD I	GRADE	3	SH	HALTEN	2	T	EINSTELLEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	2	SH@2[E@3; T@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	VERBINDUNG→HALTEN | HALTEN=KOPF | GRAD I→HALTEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	NONE	HALTEN
ED082	SAA0228	SA02856	f81v	BIOLOGICAL	P1009-S427	P912-E1063	2	f81v.22	gemeinsames zweireihiges Badfeld	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	AL	ZIELORT	RELATION	2	S	WÄHLEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	1	S@1[AL@2; CH@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	WÄHLEN=KOPF | ZIELORT→WÄHLEN | NEHMEN=KOPF | EINSTELLEN=KOPF | GRAD I→EINSTELLEN | HIER→BESITZER | AKTIVER POSTEN→EINSTELLEN | EINSTELLEN=KOPF | AUSGANG→EINSTELLEN	YES	UMSETZEN	WÄHLEN
ED083	SAA0234	SA02942	f82r	BIOLOGICAL	P1009-S441	P912-E1141	3	f82r.4	mehrere getrennte Bad- und Leitungsstationen	sheckhy	SH+E+CH+K+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	HALTEN
ED084	SAA0235	SA02956	f82r	BIOLOGICAL	P1009-S444	P912-E1155	3	f82r.6	mehrere getrennte Bad- und Leitungsstationen	sheckhy	SH+E+CH+K+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	HALTEN	HALTEN
ED085	SAA0236	SA02959	f82r	BIOLOGICAL	P1009-S444	P912-E1157	5	f82r.6	mehrere getrennte Bad- und Leitungsstationen	sheky	SH+E+K+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	SETZEN	HALTEN
ED086	SAA0237	SA02987	f82r	BIOLOGICAL	P1009-S449	P912-E1179	8	f82r.9	mehrere getrennte Bad- und Leitungsstationen	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	E	GRAD I	GRADE	6	SH	HALTEN	5	CH	NEHMEN	7	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	5	SH@5[E@6; CH@7[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	WÄHLEN=KOPF | HALTEN=KOPF | AUSFÜHRUNG→HALTEN | VERBINDUNG→HALTEN | HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	UMSETZEN	WÄHLEN
ED087	SAA0238	SA03007	f82r	BIOLOGICAL	P1009-S452	P912-E1198	4	f82r.12	mehrere getrennte Bad- und Leitungsstationen	checkho	CH+E+CH+K+O	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AUSFÜHRUNG→GEBEN	YES	NONE	NEHMEN
ED088	SAA0239	SA03010	f82r	BIOLOGICAL	P1009-S452	P912-E1201	7	f82r.12	mehrere getrennte Bad- und Leitungsstationen	okarchedy	OK+AR+CHD+Y	AR	AUSGANG	RELATION	2	OK	SETZEN	1	CHD	UMSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	OK	SETZEN	1	OK@1[AR@2; CHD@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	SETZEN=KOPF | AUSGANG→SETZEN | UMSETZEN=KOPF | AKTIVER POSTEN→UMSETZEN	YES	SETZEN	SETZEN
ED089	SAA0243	SA03062	f82r	BIOLOGICAL	P1009-S466	P912-E1248	1	f82r.17	mehrere getrennte Bad- und Leitungsstationen	ralchey	R+AL+CH+E+Y	AL	ZIELORT	RELATION	2	R	MARKIEREN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	R	MARKIEREN	1	R@1[AL@2; CH@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	MARKIEREN=KOPF | ZIELORT→MARKIEREN | NEHMEN=KOPF | GRAD I→NEHMEN | AKTIVER POSTEN→NEHMEN	YES	NONE	MARKIEREN
ED090	SAA0256	SA03177	f82r	BIOLOGICAL	P1009-S481	P912-E1327	3	f82r.26	mehrere getrennte Bad- und Leitungsstationen	ches	CH+E+S	E	GRAD I	GRADE	2	CH	NEHMEN	1	S	WÄHLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; S@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	UMSETZEN	NEHMEN
ED091	SAA0265	SA03262	f83r	BIOLOGICAL	P1009-S500	P912-E1407	1	f83r.1	Variantenatlas lokaler Becken und Anwendungen	chepol	CH+E+P+OL	E	GRAD I	GRADE	2	CH	NEHMEN	1	P	EINSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; P@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | EINSETZEN=KOPF | FORTSETZEN→EINSETZEN	YES	NONE	NEHMEN
ED092	SAA0266	SA03273	f83r	BIOLOGICAL	P1009-S502	P912-E1418	1	f83r.2	Variantenatlas lokaler Becken und Anwendungen	rches	R+CH+E+S	E	GRAD I	GRADE	3	CH	NEHMEN	2	S	WÄHLEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	2	CH@2[E@3; S@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	MARKIEREN=KOPF | NEHMEN=KOPF | GRAD I→NEHMEN | WÄHLEN=KOPF	YES	NONE	MARKIEREN
ED093	SAA0269	SA03293	f83r	BIOLOGICAL	P1009-S507	P912-E1437	3	f83r.4	Variantenatlas lokaler Becken und Anwendungen	shetar	SH+E+T+AR	E	GRAD I	GRADE	2	SH	HALTEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | EINSTELLEN=KOPF | AUSGANG→EINSTELLEN	YES	NEHMEN	HALTEN
ED094	SAA0270	SA03302	f83r	BIOLOGICAL	P1009-S508	P912-E1443	5	f83r.5	Variantenatlas lokaler Becken und Anwendungen	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	UMSETZEN	NEHMEN
ED095	SAA0272	SA03333	f83r	BIOLOGICAL	P1009-S518	P912-E1472	1	f83r.8	Variantenatlas lokaler Becken und Anwendungen	shecthedchy	SH+E+CH+T+CHD+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | UMSETZEN=KOPF | AKTIVER POSTEN→UMSETZEN	YES	NONE	HALTEN
ED096	SAA0273	SA03340	f83r	BIOLOGICAL	P1009-S518	P912-E1477	6	f83r.9	Variantenatlas lokaler Becken und Anwendungen	checphedy	CH+E+CH+P+E+DY	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | EINSETZEN=KOPF | GRAD I→EINSETZEN | SCHLUSS→GANG	YES	EINSETZEN	NONE
ED097	SAA0274	SA03346	f83r	BIOLOGICAL	P1009-S521	P912-E1482	2	f83r.9	Variantenatlas lokaler Becken und Anwendungen	shedkedy	SH+E+K+E+D_ADDR+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF | GRAD I→GEBEN | HIER→BESITZER | AKTIVER POSTEN→GEBEN	YES	MARKIEREN	HALTEN
ED098	SAA0276	SA03373	f83r	BIOLOGICAL	P1009-S525	P912-E1509	3	f83r.12	Variantenatlas lokaler Becken und Anwendungen	sheckhy	SH+E+CH+K+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	NEHMEN	HALTEN
ED099	SAA0277	SA03378	f83r	BIOLOGICAL	P1009-S525	P912-E1512	6	f83r.12	Variantenatlas lokaler Becken und Anwendungen	sheckhdy	SH+E+CH+K+D_ADDR+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | GEBEN=KOPF | HIER→BESITZER | AKTIVER POSTEN→GEBEN	YES	SETZEN	HALTEN
ED100	SAA0278	SA03384	f83r	BIOLOGICAL	P1009-S527	P912-E1517	2	f83r.13	Variantenatlas lokaler Becken und Anwendungen	salcheol	S+AL+CH+E+O+L	AL	ZIELORT	RELATION	2	S	WÄHLEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	1	S@1[AL@2; CH@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	WÄHLEN=KOPF | ZIELORT→WÄHLEN | NEHMEN=KOPF | GRAD I→NEHMEN | AUSFÜHRUNG→NEHMEN | VERBINDUNG→NEHMEN	YES	SETZEN	WÄHLEN
ED101	SAA0280	SA03411	f83r	BIOLOGICAL	P1009-S535	P912-E1539	7	f83r.15	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	HALTEN	HALTEN
ED102	SAA0285	SA03437	f83r	BIOLOGICAL	P1009-S539	P912-E1558	11	f83r.17	Variantenatlas lokaler Becken und Anwendungen	shechy	SH+E+CH+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | AKTIVER POSTEN→NEHMEN	YES	EINSTELLEN	HALTEN
ED103	SAA0286	SA03439	f83r	BIOLOGICAL	P1009-S539	P912-E1559	12	f83r.17	Variantenatlas lokaler Becken und Anwendungen	schety	S+CH+E+T+Y	E	GRAD I	GRADE	3	CH	NEHMEN	2	T	EINSTELLEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	2	CH@2[E@3; T@4[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	WÄHLEN=KOPF | NEHMEN=KOPF | GRAD I→NEHMEN | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	HALTEN	WÄHLEN
ED104	SAA0288	SA03502	f83r	BIOLOGICAL	P1009-S558	P912-E1613	1	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthedy	SH+E+CH+T+E+D_ADDR+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | GRAD I→EINSTELLEN | HIER→BESITZER | AKTIVER POSTEN→EINSTELLEN	YES	NONE	HALTEN
ED105	SAA0289	SA03505	f83r	BIOLOGICAL	P1009-S558	P912-E1614	2	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | NEHMEN=KOPF | EINSTELLEN=KOPF | AKTIVER POSTEN→EINSTELLEN	YES	HALTEN	HALTEN
ED106	SAA0292	SA03541	f83r	BIOLOGICAL	P1009-S569	P912-E1646	1	f83r.29	Variantenatlas lokaler Becken und Anwendungen	salchedy	S+AL+CHD+Y	AL	ZIELORT	RELATION	2	S	WÄHLEN	1	CHD	UMSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	1	S@1[AL@2; CHD@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	WÄHLEN=KOPF | ZIELORT→WÄHLEN | UMSETZEN=KOPF | AKTIVER POSTEN→UMSETZEN	YES	NONE	WÄHLEN
ED107	SAA0293	SA03550	f83r	BIOLOGICAL	P1009-S573	P912-E1656	3	f83r.31	Variantenatlas lokaler Becken und Anwendungen	techedy	T+E+CHD+Y	E	GRAD I	GRADE	2	T	EINSTELLEN	1	CHD	UMSETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	T	EINSTELLEN	1	T@1[E@2; CHD@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	EINSTELLEN=KOPF | GRAD I→EINSTELLEN | UMSETZEN=KOPF | AKTIVER POSTEN→UMSETZEN	YES	WÄHLEN	EINSTELLEN
ED108	SAA0294	SA03562	f83r	BIOLOGICAL	P1009-S577	P912-E1667	5	f83r.33	Variantenatlas lokaler Becken und Anwendungen	sheekchy	SH+EE+K+CH+Y	EE	GRAD II	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[EE@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD II→HALTEN | GEBEN=KOPF | NEHMEN=KOPF | AKTIVER POSTEN→NEHMEN	YES	WÄHLEN	HALTEN
ED109	SAA0299	SA03664	f88r	PHARMA	P1009-S590	P912-E2380	13	f88r.8	sechzehn Drogenposten und drei Gefäßansätze	shekor	SH+E+K+OR	E	GRAD I	GRADE	2	SH	HALTEN	1	K	GEBEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; K@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | GEBEN=KOPF | EINHEIT→GEBEN	YES	NEHMEN	HALTEN
ED110	SAA0300	SA03710	f88r	PHARMA	P1009-S592	P912-E2427	1	f88r.18	sechzehn Drogenposten und drei Gefäßansätze	salsaly	S+AL+S+AL+Y	AL	ZIELORT	RELATION	2	S	WÄHLEN	1	S	WÄHLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	1	S@1[AL@2; S@3[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	WÄHLEN=KOPF | ZIELORT→WÄHLEN | WÄHLEN=KOPF | ZIELORT→WÄHLEN | AKTIVER POSTEN→WÄHLEN	YES	NONE	WÄHLEN
ED111	SAA0301	SA03729	f88r	PHARMA	P1009-S592	P912-E2445	19	f88r.20	sechzehn Drogenposten und drei Gefäßansätze	chosals	CH+O+S+AL+S	AL	ZIELORT	RELATION	4	S	WÄHLEN	3	S	WÄHLEN	5	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	3	S@3[AL@4; S@5[…]]	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	NEHMEN=KOPF | AUSFÜHRUNG→NEHMEN | WÄHLEN=KOPF | ZIELORT→WÄHLEN | WÄHLEN=KOPF	YES	NEHMEN	NEHMEN
ED112	SAA0302	SA03747	f88r	PHARMA	P1009-S593	P912-E2465	2	f88r.26	sechzehn Drogenposten und drei Gefäßansätze	sheoky	SH+E+OK+Y	E	GRAD I	GRADE	2	SH	HALTEN	1	OK	SETZEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	SH	HALTEN	1	SH@1[E@2; OK@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	HALTEN=KOPF | GRAD I→HALTEN | SETZEN=KOPF | AKTIVER POSTEN→SETZEN	YES	EINSETZEN	HALTEN
ED113	SAA0303	SA03788	f88r	PHARMA	P1009-S594	P912-E2504	34	f88r.30	sechzehn Drogenposten und drei Gefäßansätze	chetchy	CH+E+T+CH+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	T	EINSTELLEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; T@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | EINSTELLEN=KOPF | NEHMEN=KOPF | AKTIVER POSTEN→NEHMEN	YES	SETZEN	NEHMEN
ED114	SAA0304	SA03804	f88v	PHARMA	P1009-S595	P1003-E0423	5	f88v.6	erste Gefaess-/Zutatengruppe	sorshy	S+OR+SH+Y	OR	EINHEIT	ARGUMENT	2	S	WÄHLEN	1	SH	HALTEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	S	WÄHLEN	1	S@1[OR@2; SH@3[…]]	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	WÄHLEN=KOPF | EINHEIT→WÄHLEN | HALTEN=KOPF | AKTIVER POSTEN→HALTEN	YES	MARKIEREN	WÄHLEN
ED115	SAA0305	SA03856	f88v	PHARMA	P1009-S599	P1003-E0464	1	f88v.15	zweite Gefaess-/Zutatengruppe	opykey	O+P+Y+K+E+Y	Y	AKTIVER POSTEN	ARGUMENT	3	P	EINSETZEN	2	K	GEBEN	4	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	P	EINSETZEN	2	P@2[Y@3; K@4[…]]	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	AUSFÜHRUNG→EINSETZEN | EINSETZEN=KOPF | AKTIVER POSTEN→EINSETZEN | GEBEN=KOPF | GRAD I→GEBEN | AKTIVER POSTEN→GEBEN	YES	NONE	EINSETZEN
ED116	SAA0311	SA03963	f88v	PHARMA	P1009-S606	P1003-E0545	9	f88v.25	zweite Gefaess-/Zutatengruppe	checkhy	CH+E+CH+K+Y	E	GRAD I	GRADE	2	CH	NEHMEN	1	CH	NEHMEN	3	1	NONE	NONE	NO	NONE	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	LEFT	CH	NEHMEN	1	CH@1[E@2; CH@3[…]]	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	NEHMEN=KOPF | GRAD I→NEHMEN | NEHMEN=KOPF | GEBEN=KOPF | AKTIVER POSTEN→GEBEN	YES	EINSTELLEN	NEHMEN
