resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0083	SA01152	SAA0083	OWNER_OR_NEXT_CARD_ACTION	f72r	CELESTIAL	P1009-S069	P1008-E0428	f72r3.26	1	che	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Tierkreis-Ringgruppe I[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0084	SA01153	SAA0084	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S069	P1008-E0429	f72r3.26	2	shees	SH+EE+S	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0085	SA01173	SAA0085	EQUAL_DISTANCE_TWO_HEADS	f72r	CELESTIAL	P1009-S069	P1008-E0447	f72r3.26	20	shes	SH+EE+S	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0086	SA01190	SAA0086	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S072	P912-E0440	f75r.1	1	kchedykary	K+CHD+Y+K+AR+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	CHD=UMSETZEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	CHD=UMSETZEN@CURRENT_CARD_ATOM2	CHD@2[Y@3; K@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	K=GEBEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0087	SA01200	SAA0087	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S073	P912-E0447	f75r.2	1	dain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AIN=ANTEIL]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0088	SA01206	SAA0088	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S074	P912-E0452	f75r.2	1	chedykar	CHD+Y+K+AR	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	CHD=UMSETZEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	CHD=UMSETZEN@CURRENT_CARD_ATOM1	CHD@1[Y@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0089	SA01217	SAA0089	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S075	P912-E0460	f75r.3	7	sheeky	SH+EE+K+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0090	SA01244	SAA0090	R_HEAD_OR_TAIL	f75r	BIOLOGICAL	P1009-S076	P912-E0479	f75r.5	6	ain	AIN	AIN	ANTEIL	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0091	SA01249	SAA0091	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S077	P912-E0484	f75r.6	3	pcheykeeor	P+Y+K+EE+OR	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	P=EINSETZEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	P=EINSETZEN@CURRENT_CARD_ATOM1	P@1[Y@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0092	SA01271	SAA0092	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S081	P912-E0504	f75r.8	1	dsheckhy	D_ADDR+SH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM2	SH@2[E@3; CH@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0093	SA01281	SAA0093	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S085	P912-E0514	f75r.9	2	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0094	SA01301	SAA0094	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S090	P912-E0532	f75r.11	1	dy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0095	SA01305	SAA0095	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S091	P912-E0536	f75r.11	1	dor	D_ADDR+OR	OR	EINHEIT	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[OR=EINHEIT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0096	SA01306	SAA0096	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S091	P912-E0538	f75r.12	3	ssheckhy	S+SH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM2	SH@2[E@3; CH@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0097	SA01328	SAA0097	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S099	P912-E0559	f75r.14	3	keishy	K+E+SH+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	K=GEBEN[E=GRAD I]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM1	K@1[E@2; SH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	SH=HALTEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0098	SA01358	SAA0098	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S105	P912-E0588	f75r.17	4	shepchy	SH+E+P+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; P@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	P=EINSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0099	SA01371	SAA0099	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S108	P912-E0602	f75r.18	3	char	AR	AR	AUSGANG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0100	SA01384	SAA0100	R_HEAD_OR_TAIL	f75r	BIOLOGICAL	P1009-S109	P912-E0613	f75r.20	8	ry	R+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0101	SA01425	SAA0101	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S109	P912-E0645	f75r.23	40	chedyqokam	CHD+Y+OK+AM_ADDR	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	CHD=UMSETZEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	CHD=UMSETZEN@CURRENT_CARD_ATOM1	CHD@1[Y@2; OK@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	OK=SETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0102	SA01439	SAA0102	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S110	P912-E0657	f75r.25	2	dy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0103	SA01456	SAA0103	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S115	P912-E0678	f75r.27	1	dy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0104	SA01461	SAA0104	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S116	P912-E0685	f75r.28	4	shecthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0105	SA01467	SAA0105	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S119	P912-E0691	f75r.29	1	dain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AIN=ANTEIL]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0106	SA01498	SAA0106	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S123	P912-E0722	f75r.31	1	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0107	SA01508	SAA0107	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S128	P912-E0733	f75r.32	1	qotar	OT+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0108	SA01515	SAA0108	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S131	P912-E0740	f75r.33	2	l	L	L	VERBINDUNG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[L=VERBINDUNG]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0109	SA01521	SAA0109	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S133	P912-E0745	f75r.33	1	darom	D_ADDR+AR+O+AM_ADDR	AR	AUSGANG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0110	SA01531	SAA0110	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S135	P912-E0757	f75r.35	2	sheety	SH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0111	SA01547	SAA0111	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S141	P912-E0772	f75r.37	1	dy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0112	SA01548	SAA0112	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S141	P912-E0773	f75r.37	2	sheety	SH+EE+T+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0113	SA01552	SAA0113	EQUAL_DISTANCE_TWO_HEADS	f75r	BIOLOGICAL	P1009-S143	P912-E0776	f75r.37	1	qokechdy	OK+E+CHD+DY	E	GRAD I	SAME_CARD_LEFT_ACTION	OK=SETZEN[E=GRAD I]	EQUAL_LEFT	OK=SETZEN@CURRENT_CARD_ATOM1	OK@1[E@2; CHD@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CHD=UMSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0114	SA01553	SAA0114	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S144	P912-E0777	f75r.37	1	lol	L+OL	L	VERBINDUNG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[L=VERBINDUNG]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0115	SA01565	SAA0115	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S154	P912-E0788	f75r.39	1	otey	OT+E+Y	E	GRAD I	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[E=GRAD I]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	K=GEBEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0116	SA01566	SAA0116	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S154	P912-E0788	f75r.39	1	otey	OT+E+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	K=GEBEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0117	SA01567	SAA0117	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S155	P912-E0790	f75r.40	1	dar	D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0118	SA01571	SAA0118	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S157	P912-E0794	f75r.40	1	dal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AL=ZIELORT]	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AL=ZIELORT]	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	K=GEBEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0119	SA01580	SAA0119	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S163	P912-E0803	f75r.41	1	sy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0120	SA01587	SAA0120	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S167	P912-E0809	f75r.42	1	dor	D_ADDR+OR	OR	EINHEIT	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[OR=EINHEIT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0121	SA01600	SAA0121	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S174	P912-E0825	f75r.44	3	olaiin	OL+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0122	SA01619	SAA0122	OWNER_OR_NEXT_CARD_ACTION	f75r	BIOLOGICAL	P1009-S181	P912-E0843	f75r.46	1	dain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[AIN=ANTEIL]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
