source_position_id	visible_event_ids	instruction_id	clause_id	card_no	surface	card_clause_type	attachment_direction	action_anchor_source_position_id	role_contribution	component_values_unchanged
SRC_E347	E347	I090	I090-C02	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E347	ACTION+CLOSE	YES
SRC_E348	E348	I091	I091-C01	PROC016	or	ARGUMENT_OR_ADDRESS	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	PREPARATION	YES
SRC_E349	E349	I091	I091-C01	PROC019	chey	ARGUMENT_OR_ADDRESS	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	ITEM	YES
SRC_E350	E350	I091	I091-C01	PROC161	qockhey	STATE_OR_GRADE_PHRASE	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	PROCESS+PATH_MEDIUM+GRADE+ITEM	YES
SRC_E351	E351	I091	I091-C01	PROC162	dairydy	CLOSE_WITHOUT_ACTION	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	PATH_MEDIUM+ITEM+CLOSE	YES
SRC_E352	E352	I092	I092-C01	PROC080	qokain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E352	ACTION+QUANTITY	YES
SRC_E353	E353	I092	I092-C02	PROC031	shey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E353	ACTION+GRADE+ITEM	YES
SRC_E354	E354	I092	I092-C03	PROC069	kain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E354	ACTION+QUANTITY	YES
SRC_E355	E355	I092	I092-C04	PROC163	chckhal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E355	ACTION+PATH_MEDIUM+TARGET	YES
SRC_E356	E356	I092	I092-C05	PROC164	solkey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E356	ACTION+GRADE+ITEM	YES
SRC_E357	E357	I092	I092-C06	PROC120	lchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E357	ACTION+ACTION+CLOSE	YES
SRC_E358	E358	I093	I093-C01	PROC070	qolkain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E358	SEQUENCE+ACTION+QUANTITY	YES
SRC_E359	E359	I093	I093-C02	PROC055	dal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E360	TARGET	YES
SRC_E360	E360	I093	I093-C02	PROC165	skar	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E360	ACTION+SOURCE	YES
SRC_E361	E361	I093	I093-C03	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E361	ACTION+CLOSE	YES
SRC_E362	E362	I094	I094-C01	PROC166	otchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E362	SEQUENCE+ACTION+CLOSE	YES
SRC_E363	E363	I095	I095-C01	PROC082	qokchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E363	ACTION+ACTION+CLOSE	YES
SRC_E364	E364	I096	I096-C01	PROC142	shedal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E364	ACTION+TARGET	YES
SRC_E365	E365	I096	I096-C02	PROC055	dal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E367	TARGET	YES
SRC_E366	E366	I096	I096-C02	PROC013	cheol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E367	SEQUENCE	YES
SRC_E367	E367	I096	I096-C02	PROC167	lol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E367	ACTION+SEQUENCE	YES
SRC_E368	E368	I096	I096-C03	PROC168	chdal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E368	ACTION+TARGET	YES
SRC_E369	E369	I096	I096-C04	PROC009	aiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E372	QUANTITY	YES
SRC_E370	E370	I096	I096-C04	PROC013	sol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E372	SEQUENCE	YES
SRC_E371	E371	I096	I096-C04	PROC169	daiiin	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E372	MODIFIER+STATE	YES
SRC_E372	E372	I096	I096-C04	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E372	ACTION+ITEM	YES
SRC_E373	E373	I097	I097-C01	PROC170	solkeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E373	ACTION+GRADE+ITEM	YES
SRC_E374	E374	I097	I097-C02	PROC171	qekey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E374	GRADE+ACTION+GRADE+ITEM	YES
SRC_E375	E375	I097	I097-C03	PROC172	raly	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E375	ACTION+TARGET+ITEM	YES
SRC_E376	E376	I097	I097-C04	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E381	SEQUENCE	YES
SRC_E377	E377	I097	I097-C04	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E381	QUANTITY	YES
SRC_E378	E378	I097	I097-C04	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E381	SEQUENCE	YES
SRC_E379	E379	I097	I097-C04	PROC156	dain	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E381	QUANTITY	YES
SRC_E380	E380	I097	I097-C04	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E381	ITEM	YES
SRC_E381	E381	I097	I097-C04	PROC173	ldalor	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E381	ACTION+TARGET+PREPARATION	YES
