name_slot_ordinal	slot_id	source_event_id	local_card_host_key	physical_page	register	locus	owner_de	record_governor_key	bundle_governor_key	surface	surface_template	name_placeholder	name_slot_in_label	name_span_start_zero_based	name_span_end_exclusive	raw_name_core	content_class	assignment_mode	boundary_class	fill_status	primary_governor_kind	primary_governor_key	guard
77	LOCAL_NAME:P1003-E0554:NAME_1	P1003-E0554	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554	f88v	PHARMA	f88v.27	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R103	LOCAL_BUNDLE:G474-B110	daramdal	{NAME_1}ar{NAME_2}dal	NAME_1	1	0	1	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
78	LOCAL_NAME:P1003-E0554:NAME_2	P1003-E0554	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554	f88v	PHARMA	f88v.27	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R103	LOCAL_BUNDLE:G474-B110	daramdal	{NAME_1}ar{NAME_2}dal	NAME_2	2	3	5	am	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
79	LOCAL_NAME:P1003-E0555:NAME_1	P1003-E0555	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555	f88v	PHARMA	f88v.28	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R104	LOCAL_BUNDLE:G474-B111	otydary	ot{NAME_1}dar{NAME_2}	NAME_1	1	2	3	y	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
80	LOCAL_NAME:P1003-E0555:NAME_2	P1003-E0555	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555	f88v	PHARMA	f88v.28	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R104	LOCAL_BUNDLE:G474-B111	otydary	ot{NAME_1}dar{NAME_2}	NAME_2	2	6	7	y	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
81	LOCAL_NAME:P1003-E0556:NAME_1	P1003-E0556	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0556	f88v	PHARMA	f88v.29	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R105	LOCAL_BUNDLE:G474-B112	otdordy	ot{NAME_1}	NAME_1	1	2	7	dordy	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0556	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
82	LOCAL_NAME:P1003-E0557:NAME_1	P1003-E0557	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557	f88v	PHARMA	f88v.30	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R106	LOCAL_BUNDLE:G474-B113	dararda	{NAME_1}arar{NAME_2}	NAME_1	1	0	1	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
83	LOCAL_NAME:P1003-E0557:NAME_2	P1003-E0557	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557	f88v	PHARMA	f88v.30	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_RECORD:G475-R106	LOCAL_BUNDLE:G474-B113	dararda	{NAME_1}arar{NAME_2}	NAME_2	2	5	7	da	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
84	LOCAL_NAME:P1008-E1039:NAME_1	P1008-E1039	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1039	f89r	PHARMA	f89r1.2	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_RECORD:G475-R107	LOCAL_BUNDLE:G474-B115	qkol	{NAME_1}ol	NAME_1	1	0	2	qk	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1039	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
85	LOCAL_NAME:P1008-E1040:NAME_1	P1008-E1040	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040	f89r	PHARMA	f89r1.3	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_RECORD:G475-R107	LOCAL_BUNDLE:G474-B116	oldam	ol{NAME_1}am	NAME_1	1	2	3	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
86	LOCAL_NAME:P1008-E1041:NAME_1	P1008-E1041	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1041	f89r	PHARMA	f89r1.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_RECORD:G475-R108	LOCAL_BUNDLE:G474-B117	otoldy	otol{NAME_1}	NAME_1	1	4	6	dy	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1041	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
87	LOCAL_NAME:P1008-E1042:NAME_1	P1008-E1042	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1042	f89r	PHARMA	f89r1.5	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_RECORD:G475-R109	LOCAL_BUNDLE:G474-B118	ararchodaiin	arar{NAME_1}daiin	NAME_1	1	4	7	cho	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1042	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
88	LOCAL_NAME:P1008-E1093:NAME_1	P1008-E1093	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1093	f89r	PHARMA	f89r1.13	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_RECORD:G475-R111	LOCAL_BUNDLE:G474-B121	otorain	ot{NAME_1}ain	NAME_1	1	2	4	or	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1093	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
89	LOCAL_NAME:P1008-E1175:NAME_1	P1008-E1175	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1175	f89r	PHARMA	f89r1.24	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_RECORD:G475-R113	LOCAL_BUNDLE:G474-B123	ykocfhy	{NAME_1}cfhy	NAME_1	1	0	3	yko	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1175	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
90	LOCAL_NAME:P1008-E1176:NAME_1	P1008-E1176	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	f89r	PHARMA	f89r1.25	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_RECORD:G475-R114	LOCAL_BUNDLE:G474-B124	saldam	{NAME_1}al{NAME_2}am	NAME_1	1	0	1	s	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
91	LOCAL_NAME:P1008-E1176:NAME_2	P1008-E1176	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	f89r	PHARMA	f89r1.25	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_RECORD:G475-R114	LOCAL_BUNDLE:G474-B124	saldam	{NAME_1}al{NAME_2}am	NAME_2	2	3	4	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
92	LOCAL_NAME:P1008-E1177:NAME_1	P1008-E1177	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177	f89r	PHARMA	f89r1.26	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_RECORD:G475-R115	LOCAL_BUNDLE:G474-B125	sydarary	{NAME_1}darar{NAME_2}	NAME_1	1	0	2	sy	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
93	LOCAL_NAME:P1008-E1177:NAME_2	P1008-E1177	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177	f89r	PHARMA	f89r1.26	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_RECORD:G475-R115	LOCAL_BUNDLE:G474-B125	sydarary	{NAME_1}darar{NAME_2}	NAME_2	2	7	8	y	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
94	LOCAL_NAME:P1008-E1179:NAME_1	P1008-E1179	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1179	f89r	PHARMA	f89r2.1	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R117	LOCAL_BUNDLE:G474-B127	odory	{NAME_1}ory	NAME_1	1	0	2	od	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1179	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
95	LOCAL_NAME:P1008-E1180:NAME_1	P1008-E1180	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1180	f89r	PHARMA	f89r2.2	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R117	LOCAL_BUNDLE:G474-B128	doly	{NAME_1}oly	NAME_1	1	0	1	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1180	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
96	LOCAL_NAME:P1008-E1181:NAME_1	P1008-E1181	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1181	f89r	PHARMA	f89r2.3	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R118	LOCAL_BUNDLE:G474-B129	opchosam	{NAME_1}am	NAME_1	1	0	6	opchos	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1181	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
97	LOCAL_NAME:P1008-E1182:NAME_1	P1008-E1182	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	f89r	PHARMA	f89r2.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R119	LOCAL_BUNDLE:G474-B130	saloiinsheol	{NAME_1}al{NAME_2}sh{NAME_3}ol	NAME_1	1	0	1	s	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
98	LOCAL_NAME:P1008-E1182:NAME_2	P1008-E1182	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	f89r	PHARMA	f89r2.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R119	LOCAL_BUNDLE:G474-B130	saloiinsheol	{NAME_1}al{NAME_2}sh{NAME_3}ol	NAME_2	2	3	7	oiin	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
99	LOCAL_NAME:P1008-E1182:NAME_3	P1008-E1182	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	f89r	PHARMA	f89r2.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_RECORD:G475-R119	LOCAL_BUNDLE:G474-B130	saloiinsheol	{NAME_1}al{NAME_2}sh{NAME_3}ol	NAME_3	3	9	10	e	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
100	LOCAL_NAME:P1008-E1228:NAME_1	P1008-E1228	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1228	f89r	PHARMA	f89r2.9	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_RECORD:G475-R121	LOCAL_BUNDLE:G474-B132	otold	otol{NAME_1}	NAME_1	1	4	5	d	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1228	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
101	LOCAL_NAME:P1008-E1233:NAME_1	P1008-E1233	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1233	f89r	PHARMA	f89r2.11	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_RECORD:G475-R123	LOCAL_BUNDLE:G474-B134	opchoroiin	{NAME_1}oiin	NAME_1	1	0	6	opchor	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1233	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
102	LOCAL_NAME:P1008-E1300:NAME_1	P1008-E1300	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1300	f89r	PHARMA	f89r2.20	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_RECORD:G475-R128	LOCAL_BUNDLE:G474-B139	oporain	{NAME_1}ain	NAME_1	1	0	4	opor	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1300	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
103	LOCAL_NAME:P1008-E1301:NAME_1	P1008-E1301	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301	f89r	PHARMA	f89r2.21	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_RECORD:G475-R129	LOCAL_BUNDLE:G474-B140	okshdchos	oksh{NAME_1}	NAME_1	1	4	9	dchos	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
104	LOCAL_NAME:P1008-E1409:NAME_1	P1008-E1409	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1409	f89r	PHARMA	f89r2.30	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_RECORD:G475-R131	LOCAL_BUNDLE:G474-B142	yorain	{NAME_1}ain	NAME_1	1	0	3	yor	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1409	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
105	LOCAL_NAME:P1008-E1410:NAME_1	P1008-E1410	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1410	f89r	PHARMA	f89r2.31	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_RECORD:G475-R132	LOCAL_BUNDLE:G474-B143	ofakal	of{NAME_1}al	NAME_1	1	2	4	ak	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1410	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
106	LOCAL_NAME:P1008-E1412:NAME_1	P1008-E1412	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1412	f89r	PHARMA	f89r2.33	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_RECORD:G475-R134	LOCAL_BUNDLE:G474-B145	ytarem	{NAME_1}ar{NAME_2}	NAME_1	1	0	2	yt	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1412	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
107	LOCAL_NAME:P1008-E1412:NAME_2	P1008-E1412	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1412	f89r	PHARMA	f89r2.33	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_RECORD:G475-R134	LOCAL_BUNDLE:G474-B145	ytarem	{NAME_1}ar{NAME_2}	NAME_2	2	4	6	em	DRUG_OR_INGREDIENT_OBJECT	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1412	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
