modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
795	RUNNING:G407-E1974@2	G407-E1974	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	qolair	OL+D_ADDR+AIR	2	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E1974:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
796	RUNNING:G407-E1990@1	G407-E1990	G407-S224	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	qeeey	CARRIER_Q+EEE+Y	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1989@1:SH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
797	RUNNING:G407-E1997@3	G407-E1997	G407-S226	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	okeed	OK+EE+D_ADDR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1997@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
798	RUNNING:G407-E1998@4	G407-E1998	G407-S227	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	qokaloro	OK+AL+OR+O	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1998@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
799	RUNNING:G407-E1999@1	G407-E1999	G407-S228	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	dcheedy	D_ADDR+CH+EE+D_ADDR+Y	1	D_ADDR	LEARNED_SIGLA	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1999@2:CH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
800	RUNNING:G407-E1999@4	G407-E1999	G407-S228	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	dcheedy	D_ADDR+CH+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1999@2:CH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
801	RUNNING:G407-E2011@1	G407-E2011	G407-S234	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:unbebilderter Textabschnitt A5:SH	GDT581-I0753	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
802	RUNNING:G407-E2025@1	G407-E2025	G407-S238	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:unbebilderter Textabschnitt A5:CHD	GDT581-I0757	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
803	RUNNING:G407-E2030@1	G407-E2030	G407-S239	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:unbebilderter Textabschnitt A5	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
804	RUNNING:G407-E2033@3	G407-E2033	G407-S240	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	oleeed	OL+EEE+D_ADDR	3	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2033:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
805	RUNNING:G407-E2059@2	G407-E2059	G407-S246	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	qoloin	OL+O+IIN	2	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E2059:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
806	RUNNING:G407-E2059@3	G407-E2059	G407-S246	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	qoloin	OL+O+IIN	3	IIN	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E2059:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
807	RUNNING:G407-E2082@3	G407-E2082	G407-S249	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2082@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
808	RUNNING:G407-E2087@2	G407-E2087	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	soin	S+O+IIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2087@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
809	RUNNING:G407-E2087@3	G407-E2087	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	soin	S+O+IIN	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2087@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
810	RUNNING:G407-E2092@2	G407-E2092	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	chodaiin	CH+O+D_ADDR+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2092@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
811	RUNNING:G407-E2092@3	G407-E2092	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	chodaiin	CH+O+D_ADDR+AIIN	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2092@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
812	RUNNING:G407-E2106@1	G407-E2106	G407-S253	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2105@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
813	RUNNING:G407-E2118@1	G407-E2118	G407-S253	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2117@1:CHD	GDT581-I0796	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
814	RUNNING:G407-E2126@3	G407-E2126	G407-S254	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheo	CH+E+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2126@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
815	RUNNING:G407-E2134@3	G407-E2134	G407-S255	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2134@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
816	RUNNING:G407-E2144@1	G407-E2144	G407-S258	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	qopchey	O+P+E+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2144@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
817	RUNNING:G407-E2145@1	G407-E2145	G407-S258	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2144@2:P	GDT581-I0804	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
818	RUNNING:G407-E2155@1	G407-E2155	G407-S259	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2154@1:SH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
819	RUNNING:G407-E2156@3	G407-E2156	G407-S259	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheor	CH+E+O+R	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2156@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
820	RUNNING:G407-E2164@1	G407-E2164	G407-S262	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	shlches	D_ADDR+Y+L+CH+E+S	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2164@4:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
821	RUNNING:G407-E2174@3	G407-E2174	G407-S263	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2174@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
822	RUNNING:G407-E2183@3	G407-E2183	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2183@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
823	RUNNING:G407-E2193@1	G407-E2193	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	o	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2191@1:OK	GDT581-I0819	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
824	RUNNING:G407-E2203@1	G407-E2203	G407-S268	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	opchedy	O+P+CHD+DY	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2203@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
825	RUNNING:G407-E2204@2	G407-E2204	G407-S269	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	qokas	OK+A_ADDR+S	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2204@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
826	RUNNING:G407-E2215@1	G407-E2215	G407-S271	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	opchey	O+P+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2215@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
827	RUNNING:G407-E2217@2	G407-E2217	G407-S271	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	shdy	SH+D_ADDR+Y	2	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2217@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
828	RUNNING:G407-E2218@3	G407-E2218	G407-S271	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	qokedar	OK+E+D_ADDR+AR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2218@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
829	RUNNING:G407-E2248@3	G407-E2248	G407-S278	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	otalam	OT+AL+AM_ADDR	3	AM_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2248:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
830	RUNNING:G407-E2259@4	G407-E2259	G407-S279	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	poleedaran	P+OL+EE+D_ADDR+AR+AN	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2259@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
831	RUNNING:G407-E2259@6	G407-E2259	G407-S279	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	poleedaran	P+OL+EE+D_ADDR+AR+AN	6	AN	CLASS	SAME_CARD_ACTION	ACTION:G407-E2259@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
832	RUNNING:G407-E2269@1	G407-E2269	G407-S280	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	opar	O+P+AR	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2269@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
833	RUNNING:G407-E2273@1	G407-E2273	G407-S282	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:unbebilderter Textabschnitt C:SH	GDT581-I0846	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
834	RUNNING:G407-E2279@1	G407-E2279	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	qochy	O+Y	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2280@2:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
835	RUNNING:G407-E2280@1	G407-E2280	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	as	A_ADDR+S	1	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2280@2:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
836	RUNNING:G407-E2281@1	G407-E2281	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	oin	O+IIN	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2280@2:S	GDT581-I0849	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
837	RUNNING:G407-E2281@2	G407-E2281	G407-S283	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	oin	O+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2280@2:S	GDT581-I0849	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
838	RUNNING:G407-E2299@1	G407-E2299	G407-S287	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	qockhey	O+CH+K+E+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2299@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
839	RUNNING:G407-E2307@4	G407-E2307	G407-S288	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	lkeedy	L+K+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2307@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
840	RUNNING:G407-E2312@3	G407-E2312	G407-S289	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	okedor	OK+E+D_ADDR+OR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2312@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
841	RUNNING:G407-E2329@1	G407-E2329	G407-S291	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	dol	D_ADDR+OL	1	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2329:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
842	RUNNING:G407-E2330@2	G407-E2330	G407-S291	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	shdy	SH+D_ADDR+Y	2	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2330@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
843	RUNNING:G407-E2341@1	G407-E2341	G407-S295	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	opchdy	O+P+CHD+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2341@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
844	RUNNING:G407-E2342@1	G407-E2342	G407-S295	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2341@3:CHD	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
845	RUNNING:G407-E2344@1	G407-E2344	G407-S295	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	qopchedy	CARRIER_Q+O+P+CHD+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2344@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
846	RUNNING:G407-E2344@2	G407-E2344	G407-S295	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	qopchedy	CARRIER_Q+O+P+CHD+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2344@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
847	RUNNING:G407-E2346@4	G407-E2346	G407-S295	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	olsheed	OL+SH+EE+D_ADDR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2346@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
848	RUNNING:G407-E2351@4	G407-E2351	G407-S300	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	lsheedy	L+SH+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2351@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
849	RUNNING:G407-E2361@3	G407-E2361	G407-S302	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	shed	SH+E+D_ADDR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2361@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
850	RUNNING:G407-E2386@3	G407-E2386	G407-S309	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	okedalor	OK+E+D_ADDR+AL+OR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2386@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
851	RUNNING:G407-E2392@2	G407-E2392	G407-S310	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	shdy	SH+D_ADDR+Y	2	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2392@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
852	RUNNING:G407-E2393@3	G407-E2393	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2393@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
853	RUNNING:G407-E2393@5	G407-E2393	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	5	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2393@7:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
854	RUNNING:G407-E2393@6	G407-E2393	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	6	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2393@7:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
855	RUNNING:G407-E2397@1	G407-E2397	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2397@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
856	RUNNING:G407-E2397@2	G407-E2397	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2397@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
857	RUNNING:G407-E2398@1	G407-E2398	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2398@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
858	RUNNING:G407-E2398@2	G407-E2398	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2398@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
859	RUNNING:G407-E2399@1	G407-E2399	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dylches	D_ADDR+Y+L+CH+E+S	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2399@4:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
860	RUNNING:G407-E2420@2	G407-E2420	G407-S318	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cham	CH+AM_ADDR	2	AM_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2420@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
861	RUNNING:G407-E2423@1	G407-E2423	G407-S320	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qodeedy	O+D_ADDR+EE+DY	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E2423:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
862	RUNNING:G407-E2423@2	G407-E2423	G407-S320	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qodeedy	O+D_ADDR+EE+DY	2	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2423:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
863	RUNNING:G407-E2435@4	G407-E2435	G407-S324	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lsheedy	L+SH+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2435@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
