record	locus	word	kind	reading	event_index	before	after
F83_P2	f83r.17:1	dcheokedy	OPEN	[dcheokedy]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.17:2	lkeed	OPEN	[lkeed]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.17:3	shckhey	OPEN	[shckhey]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.17:4	ytaiin	OPEN	[ytaiin]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.17:5	shechy	OPEN	[shechy]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P2	f83r.17:6	schety	OPEN	[schety]	2	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.14:2""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.14:2"", ""C>B"": ""f83r.12:8""}, ""vessel"": ""B""}"
F83_P3	f83r.18:1	pdalshdy	OPEN	[pdalshdy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:2	shocphedy	OPEN	[shocphedy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:3	otor	OPEN	[otor]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:4	shedy	MENTION	Flüssigkeit A	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:5	opshedy	OPEN	[opshedy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:6	otshdy	OPEN	[otshdy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:7	qokedol	OPEN	[qokedol]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:8	shdy	OPEN	[shdy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.18:9	soldy	OPEN	[soldy]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:1	sar	OPEN	[sar]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:2	shedaiin	OPEN	[shedaiin]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:3	ockhey	OPEN	[ockhey]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:4	sain	OPEN	[sain]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:5	ched	OPEN	[ched]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:6	shedy	MENTION	Flüssigkeit A	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:7	qetal	OPEN	[qetal]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:8	dal	OPEN	[dal]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:9	shedy	MENTION	Flüssigkeit A	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:10	shey	OPEN	[shey]	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.19:11	lchedy	MENTION	Zusatzstoff C	0	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:1	solkeedy	OPEN	[solkeedy]	0	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:2	qoteedy	REPEAT	wird erneut eingefüllt: C in ?Gefäß	1	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:3	qokeey	RUNNING	wird gerade eingefüllt: C in ?Gefäß	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:4	qokedy	STATE	ist eingefüllt: C in ?Gefäß	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:5	sol	OPEN	[sol]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:6	cheeety	OPEN	[cheeety]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:7	qokedy	STATE	ist eingefüllt: C in ?Gefäß	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:8	qoky	OPEN	[qoky]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.20:9	saiin	OPEN	[saiin]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:1	solkeedy	OPEN	[solkeedy]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:2	qokedy	STATE	ist eingefüllt: C in ?Gefäß	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:3	otedy	OPEN	[otedy]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:4	sol	OPEN	[sol]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:5	chedy	HEAT	erwärme C	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:6	lkedy	OPEN	[lkedy]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:7	qokchedy	OPEN	[qokchedy]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:8	qokedy	STATE	ist eingefüllt: C in ?Gefäß	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:9	chckhdy	OPEN	[chckhdy]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.21:10	sar	OPEN	[sar]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:1	schedair	OPEN	[schedair]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:2	otchedy	OPEN	[otchedy]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:3	qokeedy	DIRECT	fülle ein: C in ?Gefäß	4	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:4	chedain	OPEN	[chedain]	4	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:5	chedy	HEAT	erwärme C	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:6	qotedaiin	OPEN	[qotedaiin]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:7	otaiin	OPEN	[otaiin]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:8	otedy	OPEN	[otedy]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.22:9	ldy	OPEN	[ldy]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:1	tchedy	OPEN	[tchedy]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:2	qotedy	OPEN	[qotedy]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:3	qokal	OPEN	[qokal]	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:4	shedy	MENTION	Flüssigkeit A	5	"{""completed"": {}, ""patient"": ""C"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:5	qokedy	STATE	ist eingefüllt: A in ?Gefäß	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:6	shecthedy	OPEN	[shecthedy]	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:7	shecthy	OPEN	[shecthy]	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:8	otor	OPEN	[otor]	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.23:9	chedy	HEAT	erwärme A	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:1	soiiin	OPEN	[soiiin]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:2	checthy	OPEN	[checthy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:3	chety	OPEN	[chety]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:4	otaiin	OPEN	[otaiin]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:5	olsaly	OPEN	[olsaly]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P3	f83r.24:6	shedy	MENTION	Flüssigkeit A	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:1	qokeedy	DIRECT	fülle ein: ?Stoff in ?Gefäß	1	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:2	qolchey	OPEN	[qolchey]	1	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:3	qokeey	RUNNING	wird gerade eingefüllt: ?Stoff in ?Gefäß	2	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:4	qokedy	STATE	ist eingefüllt: ?Stoff in ?Gefäß	2	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:5	chedy	HEAT	erwärme ?Stoff	3	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.25:6	otal	OPEN	[otal]	3	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:1	otchey	OPEN	[otchey]	3	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:2	qokeey	RUNNING	wird gerade eingefüllt: ?Stoff in ?Gefäß	4	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:3	qoky	OPEN	[qoky]	4	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:4	tol	OPEN	[tol]	4	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:5	shedy	MENTION	Flüssigkeit A	4	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.26:6	qokylddy	OPEN	[qokylddy]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.27:1	dain	OPEN	[dain]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.27:2	chedy	HEAT	erwärme A	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.27:3	qokeedy	DIRECT	fülle ein: A in ?Gefäß	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.27:4	shckhedy	OPEN	[shckhedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.27:5	shckhedy	OPEN	[shckhedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:1	saiin	OPEN	[saiin]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:2	cheeky	OPEN	[cheeky]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:3	sheey	OPEN	[sheey]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:4	qokedy	STATE	ist eingefüllt: A in ?Gefäß	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:5	shedy	MENTION	Flüssigkeit A	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.28:6	oldy	OPEN	[oldy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.29:1	salchedy	OPEN	[salchedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.29:2	cheey	OPEN	[cheey]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.29:3	qody	OPEN	[qody]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.29:4	kesd	OPEN	[kesd]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.29:5	oldy	OPEN	[oldy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.30:1	s	OPEN	[s]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.30:2	okeedy	OPEN	[okeedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.30:3	qokeedy	DIRECT	fülle ein: A in ?Gefäß	7	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.30:4	qoky	OPEN	[qoky]	7	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P4	f83r.30:5	saii	OPEN	[saii]	7	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {}, ""states"": {}, ""vessel"": null}"
F83_P5	f83r.31:1	techedy	OPEN	[techedy]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
