event_id	page	locus	record_unit_id	statement_id	field_id	master_card_id	short_value_de	imperative_de	original_surface	original_wrapper	fresh_surface	fresh_wrapper	surface_changed	renderer_profile	choice_reason	line_first	prev_dy	terminal_scope	owner_reset_or_break	reverse_decoded_master_card_id	reverse_identity_match
E337	f83r	f83r.28	B4	B4-S010	F119	MC019	fertig	Beende den Arbeitsschritt	oldy	NONE	oldy	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC019	YES
E338	f83r	f83r.35	B4	B4-S011	F120	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	saiin	s	saiin	s	NO	B4_APPLICATION_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	YES	MC039	YES
E339	f83r	f83r.35	B4	B4-S011	F120	MC147	kurz wärmen	Wärme ihn kurz	cheky	che	cheky	che	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC147	YES
E340	f83r	f83r.35	B4	B4-S011	F120	MC150	Langfortsetzung	Setze den Gang lange fort	okeeol	NONE	okeeol	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC150	YES
E341	f83r	f83r.35	B4	B4-S011	F120	MC017	Anteil zugeben	Gib einen Anteil zu	okain	NONE	okain	NONE	NO	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC017	YES
E342	f83r	f83r.35	B4	B4-S011	F120	MC074	überführen	Führe den Posten über	chdy	ch	chedy	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E343	f83r	f83r.37	B4	B4-S011	F121	MC153	weiter	Arbeite weiter	sol	s	sol	s	NO	B4_APPLICATION_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC153	YES
E344	f83r	f83r.37	B4	B4-S011	F121	MC124	weiter abziehen	Ziehe ihn weiter ab	lkedy	NONE	lkedy	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC124	YES
E345	f83r	f83r.37	B4	B4-S012	F122	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC155	YES
E346	f83r	f83r.37	B4	B4-S013	F123	MC024	Weiter einsetzen	Setze den verbleibenden Posten erneut ein	qokol	q	qokol	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC024	YES
E347	f83r	f83r.37	B4	B4-S013	F123	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	cheedy	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC128	YES
E348	f83r	f83r.38	B4	B4-S014	F124	MC080	Ansatz	Verwende den Ansatz	or	NONE	sor	s	YES	B4_APPLICATION_SHEET	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC080	YES
E349	f83r	f83r.38	B4	B4-S014	F124	MC123	dies	Halte diesen Posten aktiv	chey	che	chey	che	NO	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC123	YES
E350	f83r	f83r.38	B4	B4-S014	F124	MC165	Kurzdurchgang	Führe ihn kurz hindurch	qockhey	q	qockhey	q	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC165	YES
E351	f83r	f83r.38	B4	B4-S014	F124	MC091	Laufschluss	Schließe den Lauf ab	dairydy	d	dairydy	d	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC091	YES
E352	f83r	f83r.39	B4	B4-S015	F125	MC017	Anteil zugeben	Gib einen Anteil zu	qokain	q	okain	NONE	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	1	0	NONCLOSE	NO	MC017	YES
E353	f83r	f83r.39	B4	B4-S015	F125	MC119	Klarlauf	Nimm den klaren Ablauf	shey	sh	cheey	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC119	YES
E354	f83r	f83r.39	B4	B4-S015	F125	MC105	Portion	Nimm eine Portion	kain	NONE	chkain	ch	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC105	YES
E355	f83r	f83r.39	B4	B4-S015	F125	MC022	Zielpassage	Führe ihn durch die Zielpassage	chckhal	ch	chckhal	ch	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC022	YES
E356	f83r	f83r.41	B4	B4-S015	F126	MC050	Kurzsammlung	Sammle ihn kurz	solkey	s	solkey	s	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	YES	MC050	YES
E357	f83r	f83r.41	B4	B4-S015	F126	MC155	abführen	Führe ihn ab	lchedy	NONE	lchedy	NONE	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	0	0	TERMINAL	NO	MC155	YES
E358	f83r	f83r.41	B4	B4-S016	F127	MC097	weiterer Anteil	Nimm einen weiteren Anteil	qolkain	q	qolkain	q	NO	B4_APPLICATION_SHEET	Q_AFTER_DY_PREFERENCE	0	1	NONCLOSE	NO	MC097	YES
E359	f83r	f83r.41	B4	B4-S016	F127	MC154	dorthin	Führe ihn dorthin	dal	d	cheal	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC154	YES
E360	f83r	f83r.44	B4	B4-S016	F128	MC089	Quellausguss	Gieße ihn von der Quellseite zu	skar	s	skar	s	NO	B4_APPLICATION_SHEET	SINGLE_SURFACE_CARD	1	0	NONCLOSE	NO	MC089	YES
E361	f83r	f83r.44	B4	B4-S016	F128	MC128	kurz absetzen	Lass ihn kurz absetzen	shedy	sh	cheedy	che	YES	B4_APPLICATION_SHEET	RECORD_COPY_HABIT	0	0	TERMINAL	NO	MC128	YES
E362	f83r	f83r.47	B5	B5-S001	F129	MC067	Nachtransfer	Führe ihn danach über	otchdy	NONE	otchdy	NONE	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	1	0	TERMINAL	YES	MC067	YES
E363	f83r	f83r.47	B5	B5-S002	F130	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	qokchdy	q	qokchdy	q	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	1	TERMINAL	NO	MC088	YES
E364	f83r	f83r.47	B5	B5-S003	F131	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	shedal	sh	shedal	sh	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	1	NONCLOSE	NO	MC113	YES
E365	f83r	f83r.48	B5	B5-S003	F132	MC154	dorthin	Führe ihn dorthin	dal	d	sal	s	YES	B5_B6_ADDENDA	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC154	YES
E366	f83r	f83r.48	B5	B5-S003	F132	MC153	weiter	Arbeite weiter	cheol	che	sol	s	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC153	YES
E367	f83r	f83r.48	B5	B5-S003	F132	MC092	Weiterabzug	Ziehe ihn weiter ab	lol	NONE	lol	NONE	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC092	YES
E368	f83r	f83r.48	B5	B5-S003	F132	MC001	Zieltransfer	Führe ihn zum Ziel über	chdal	ch	chdal	ch	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC001	YES
E369	f83r	f83r.48	B5	B5-S003	F132	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	aiin	NONE	saiin	s	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC039	YES
E370	f83r	f83r.49	B5	B5-S003	F133	MC153	weiter	Arbeite weiter	sol	s	sol	s	NO	B5_B6_ADDENDA	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC153	YES
E371	f83r	f83r.49	B5	B5-S003	F133	MC172	Endstufe	Stelle die Endstufe ein	daiiin	d	daiiin	d	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC172	YES
E372	f83r	f83r.49	B5	B5-S003	F133	MC074	überführen	Führe den Posten über	chedy	che	chdy	ch	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC074	YES
E373	f83r	f83r.52	B6	B6-S001	F134	MC020	Langsammlung	Sammle ihn lange	solkeey	s	solkeey	s	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	1	0	NONCLOSE	YES	MC020	YES
E374	f83r	f83r.52	B6	B6-S001	F134	MC052	kurz bearbeiten	Bearbeite ihn kurz	qekey	q	qekey	q	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC052	YES
E375	f83r	f83r.52	B6	B6-S001	F134	MC046	Endposten	Nimm den Endposten	raly	NONE	raly	NONE	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC046	YES
E376	f83r	f83r.52	B6	B6-S001	F134	MC153	weiter	Arbeite weiter	ol	NONE	sol	s	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC153	YES
E377	f83r	f83r.54	B6	B6-S001	F135	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	daiin	d	saiin	s	YES	B5_B6_ADDENDA	S_LINE_ENTRY_PREFERENCE	1	0	NONCLOSE	NO	MC039	YES
E378	f83r	f83r.54	B6	B6-S001	F135	MC153	weiter	Arbeite weiter	ol	NONE	sol	s	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC153	YES
E379	f83r	f83r.54	B6	B6-S001	F135	MC059	Einlage	Lege die Einlage ein	dain	d	dain	d	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC059	YES
E380	f83r	f83r.54	B6	B6-S001	F135	MC123	dies	Halte diesen Posten aktiv	chey	che	sy	s	YES	B5_B6_ADDENDA	RECORD_COPY_HABIT	0	0	NONCLOSE	NO	MC123	YES
E381	f83r	f83r.54	B6	B6-S001	F135	MC101	Endziel	Führe bis zum Endziel	ldalor	NONE	ldalor	NONE	NO	B5_B6_ADDENDA	SINGLE_SURFACE_CARD	0	0	NONCLOSE	NO	MC101	YES
