edition	form_a	form_b	distance	operation_note	occurrence_count_a	occurrences_a_json	occurrence_count_b	occurrences_b_json
RF1b	og	ol	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G009"",""index"":9,""position"":""last""}]"	3	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""RF1b|f85r2.8|G005"",""index"":5,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""RF1b|f85r2.23|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""RF1b|f85r2.23|G004"",""index"":4,""position"":""interior""}]"
RF1b	og	or	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G009"",""index"":9,""position"":""last""}]"	6	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G002"",""index"":2,""position"":""interior""},{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""RF1b|f85r2.13|G001"",""index"":1,""position"":""first""},{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G007"",""index"":7,""position"":""interior""}]"
RF1b	ol	or	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	3	"[{""block"":""E"",""locus"":""f85r2.8"",""source_group_id"":""RF1b|f85r2.8|G005"",""index"":5,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""RF1b|f85r2.23|G001"",""index"":1,""position"":""first""},{""block"":""W"",""locus"":""f85r2.23"",""source_group_id"":""RF1b|f85r2.23|G004"",""index"":4,""position"":""interior""}]"	6	"[{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G002"",""index"":2,""position"":""interior""},{""block"":""N"",""locus"":""f85r2.2"",""source_group_id"":""RF1b|f85r2.2|G003"",""index"":3,""position"":""interior""},{""block"":""S"",""locus"":""f85r2.13"",""source_group_id"":""RF1b|f85r2.13|G001"",""index"":1,""position"":""first""},{""block"":""S"",""locus"":""f85r2.15"",""source_group_id"":""RF1b|f85r2.15|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G004"",""index"":4,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G007"",""index"":7,""position"":""interior""}]"
RF1b	oldar	olfar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""S"",""locus"":""f85r2.17"",""source_group_id"":""RF1b|f85r2.17|G002"",""index"":2,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G004"",""index"":4,""position"":""interior""}]"
RF1b	qodaiin	qotaiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""S"",""locus"":""f85r2.16"",""source_group_id"":""RF1b|f85r2.16|G002"",""index"":2,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""RF1b|f85r2.21|G005"",""index"":5,""position"":""last""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G002"",""index"":2,""position"":""interior""}]"
RF1b	qokal	qokar	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	2	"[{""block"":""W"",""locus"":""f85r2.18"",""source_group_id"":""RF1b|f85r2.18|G003"",""index"":3,""position"":""interior""},{""block"":""W"",""locus"":""f85r2.20"",""source_group_id"":""RF1b|f85r2.20|G007"",""index"":7,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""RF1b|f85r2.10|G004"",""index"":4,""position"":""interior""}]"
RF1b	qokshedy	qokshey	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.19"",""source_group_id"":""RF1b|f85r2.19|G001"",""index"":1,""position"":""first""}]"	1	"[{""block"":""W"",""locus"":""f85r2.22"",""source_group_id"":""RF1b|f85r2.22|G004"",""index"":4,""position"":""interior""}]"
RF1b	qotchd	qotchdy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""RF1b|f85r2.10|G005"",""index"":5,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G005"",""index"":5,""position"":""interior""}]"
RF1b	qotom	qotor	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""RF1b|f85r2.10|G006"",""index"":6,""position"":""last""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G001"",""index"":1,""position"":""first""}]"
RF1b	shedaiin	shodaiin	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.11"",""source_group_id"":""RF1b|f85r2.11|G003"",""index"":3,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G003"",""index"":3,""position"":""interior""}]"
RF1b	shedy	sheedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""W"",""locus"":""f85r2.21"",""source_group_id"":""RF1b|f85r2.21|G004"",""index"":4,""position"":""interior""}]"	1	"[{""block"":""N"",""locus"":""f85r2.3"",""source_group_id"":""RF1b|f85r2.3|G002"",""index"":2,""position"":""interior""}]"
RF1b	tchedy	ytchedy	1	Levenshtein insertion/deletion/substitution; transposition is not one edit	1	"[{""block"":""E"",""locus"":""f85r2.9"",""source_group_id"":""RF1b|f85r2.9|G003"",""index"":3,""position"":""interior""}]"	1	"[{""block"":""E"",""locus"":""f85r2.10"",""source_group_id"":""RF1b|f85r2.10|G001"",""index"":1,""position"":""first""}]"
