source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw
RF1b|f85r2.15|G004	RF1b	f85r2.15	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
RF1b|f85r2.15|G005	RF1b	f85r2.15	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	am
RF1b|f85r2.16|G001	RF1b	f85r2.16	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	oteey
RF1b|f85r2.16|G002	RF1b	f85r2.16	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodaiin
RF1b|f85r2.16|G003	RF1b	f85r2.16	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odain
RF1b|f85r2.16|G004	RF1b	f85r2.16	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	an
RF1b|f85r2.16|G005	RF1b	f85r2.16	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	chey
RF1b|f85r2.17|G001	RF1b	f85r2.17	f85r2	1	3	0	0	LINE_START	DEFINITE_SPACE	orar
RF1b|f85r2.17|G002	RF1b	f85r2.17	f85r2	2	3	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oldar
RF1b|f85r2.17|G003	RF1b	f85r2.17	f85r2	3	3	0	0	DEFINITE_SPACE	LINE_END	ain
RF1b|f85r2.18|G001	RF1b	f85r2.18	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	okees
RF1b|f85r2.18|G002	RF1b	f85r2.18	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@221;laiin
RF1b|f85r2.18|G003	RF1b	f85r2.18	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal
RF1b|f85r2.18|G004	RF1b	f85r2.18	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chdy
RF1b|f85r2.18|G005	RF1b	f85r2.18	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	sary
RF1b|f85r2.19|G001	RF1b	f85r2.19	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qokshedy
RF1b|f85r2.19|G002	RF1b	f85r2.19	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qo@152;ain
RF1b|f85r2.19|G003	RF1b	f85r2.19	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy
RF1b|f85r2.19|G004	RF1b	f85r2.19	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeedy
RF1b|f85r2.19|G005	RF1b	f85r2.19	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	chedy
RF1b|f85r2.20|G001	RF1b	f85r2.20	f85r2	1	8	0	0	LINE_START	DEFINITE_SPACE	ar
RF1b|f85r2.20|G002	RF1b	f85r2.20	f85r2	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b|f85r2.20|G003	RF1b	f85r2.20	f85r2	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhe@152;y
RF1b|f85r2.20|G004	RF1b	f85r2.20	f85r2	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
RF1b|f85r2.20|G005	RF1b	f85r2.20	f85r2	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain
RF1b|f85r2.20|G006	RF1b	f85r2.20	f85r2	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olchey
RF1b|f85r2.20|G007	RF1b	f85r2.20	f85r2	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal
RF1b|f85r2.20|G008	RF1b	f85r2.20	f85r2	8	8	0	0	DEFINITE_SPACE	LINE_END	{ch'}edy
RF1b|f85r2.21|G001	RF1b	f85r2.21	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qokeody
RF1b|f85r2.21|G002	RF1b	f85r2.21	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoekedy
RF1b|f85r2.21|G003	RF1b	f85r2.21	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dody
RF1b|f85r2.21|G004	RF1b	f85r2.21	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy
RF1b|f85r2.21|G005	RF1b	f85r2.21	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	qodaiin
RF1b|f85r2.22|G001	RF1b	f85r2.22	f85r2	1	9	0	0	LINE_START	DEFINITE_SPACE	los
RF1b|f85r2.22|G002	RF1b	f85r2.22	f85r2	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b|f85r2.22|G003	RF1b	f85r2.22	f85r2	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y
RF1b|f85r2.22|G004	RF1b	f85r2.22	f85r2	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokshey
RF1b|f85r2.22|G005	RF1b	f85r2.22	f85r2	5	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qose
RF1b|f85r2.22|G006	RF1b	f85r2.22	f85r2	6	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	eey
RF1b|f85r2.22|G007	RF1b	f85r2.22	f85r2	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
RF1b|f85r2.22|G008	RF1b	f85r2.22	f85r2	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
RF1b|f85r2.22|G009	RF1b	f85r2.22	f85r2	9	9	0	0	DEFINITE_SPACE	LINE_END	og
RF1b|f85r2.23|G001	RF1b	f85r2.23	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	ol
RF1b|f85r2.23|G002	RF1b	f85r2.23	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lcheol
RF1b|f85r2.23|G003	RF1b	f85r2.23	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol
RF1b|f85r2.23|G004	RF1b	f85r2.23	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol
RF1b|f85r2.23|G005	RF1b	f85r2.23	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	sheoly
RF1b|f85r2.24|G001	RF1b	f85r2.24	f85r2	1	16	0	0	LINE_START	DEFINITE_SPACE	okees
RF1b|f85r2.24|G002	RF1b	f85r2.24	f85r2	2	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ochar
RF1b|f85r2.24|G003	RF1b	f85r2.24	f85r2	3	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otedas
RF1b|f85r2.24|G004	RF1b	f85r2.24	f85r2	4	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oche@152;y
RF1b|f85r2.24|G005	RF1b	f85r2.24	f85r2	5	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otody
RF1b|f85r2.24|G006	RF1b	f85r2.24	f85r2	6	16	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	@221;l
RF1b|f85r2.24|G007	RF1b	f85r2.24	f85r2	7	16	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	che@152;y
RF1b|f85r2.24|G008	RF1b	f85r2.24	f85r2	8	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedo
RF1b|f85r2.24|G009	RF1b	f85r2.24	f85r2	9	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b|f85r2.24|G010	RF1b	f85r2.24	f85r2	10	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
RF1b|f85r2.24|G011	RF1b	f85r2.24	f85r2	11	16	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	air
RF1b|f85r2.24|G012	RF1b	f85r2.24	f85r2	12	16	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ol
RF1b|f85r2.24|G013	RF1b	f85r2.24	f85r2	13	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otees
RF1b|f85r2.24|G014	RF1b	f85r2.24	f85r2	14	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
RF1b|f85r2.24|G015	RF1b	f85r2.24	f85r2	15	16	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ar
RF1b|f85r2.24|G016	RF1b	f85r2.24	f85r2	16	16	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	am
