card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	neighbor_override	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f116r	f116r.39	S	B	3	10	14	MEDIAL	keey	lkeal	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	qokain chey olr ain shey qokain o l keey keeey lkeal or al lom	heiß, Grad II · trocken in der Mitte des Grades · ⟦olr:?⟧ · Menge-/Klassenwert II · feucht in der Mitte des Grades · heiß, Grad II · Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades · ⟦keeey:?⟧ · ⟦lkeal:?⟧ · Drogenportion · Rohstoffklasse I · ⟦lom:?⟧.	heiß, Grad II · trocken in der Mitte des Grades · ⟦olr:?⟧ · Menge-/Klassenwert II · feucht in der Mitte des Grades · heiß, Grad II · Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades · stark erhitzt, Endstufe III · ⟦lkeal:?⟧ · Drogenportion · Rohstoffklasse I · ⟦lom:?⟧.	heiß, Grad II | trocken in der Mitte des Grades | [olr:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades | heiß, Grad II | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | stark erhitzt, Endstufe III | [lkeal:?] | Drogenportion | Rohstoffklasse I | [lom:?]	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f38v	f38v.6	H	A	1	2	8	MEDIAL	sho	key	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	1	sho keeey key tey daiin daiiin dain dain	feuchter Ansatz · ⟦keeey:?⟧ · heiß in der Mitte des Grades · kalt in der Mitte des Grades · Grad-/Maßwert III · Grad-/Maßwert IV · Grad-/Maßwert II · Grad-/Maßwert II.	feuchter Ansatz · stark erhitzt, Endstufe III · heiß in der Mitte des Grades · kalt in der Mitte des Grades · Grad-/Maßwert III · Grad-/Maßwert IV · Grad-/Maßwert II · Grad-/Maßwert II.	feuchter Ansatz | stark erhitzt, Endstufe III | heiß in der Mitte des Grades | kalt in der Mitte des Grades | Grad-/Maßwert III | Grad-/Maßwert IV | Grad-/Maßwert II | Grad-/Maßwert II	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
8	HEAT_FINAL_GRADE	keeey	PRODUCTIVE_COMPOUND	K_HOT+EEE_LONG_OR_FINAL+Y_CLOSE	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	lange oder letzte Heizstufe ohne numerisches III	MEDIUM_EXACT_WHOLE	0	f40r	f40r.8	H	B	2	2	11	MEDIAL	ksheo	dar	HOLD_SAME_CARD	NONE	EXACT	keeey	EXACT	keeey	BOTH_EXACT	1	0	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg	heißer Feuchtansatz · ⟦keeey:?⟧ · abgemessene Fraktion I · ⟦aig:?⟧ · ⟦kcheo:?⟧ · ⟦cfhdy:?⟧ · Drogenportion · Menge-/Klassenwert II · ⟦chefal:?⟧ · Grad-/Maßwert III · ⟦dg:?⟧.	heißer Feuchtansatz · stark erhitzt, Endstufe III · abgemessene Fraktion I · ⟦aig:?⟧ · ⟦kcheo:?⟧ · ⟦cfhdy:?⟧ · Drogenportion · Menge-/Klassenwert II · ⟦chefal:?⟧ · Grad-/Maßwert III · ⟦dg:?⟧.	heißer Feuchtansatz | stark erhitzt, Endstufe III | abgemessene Fraktion I | [aig:?] | [kcheo:?] | [cfhdy:?] | Drogenportion | Menge-/Klassenwert II | [chefal:?] | Grad-/Maßwert III | [dg:?]	qokeeey supplies the exact sister value and all nine contexts are state or quantity registers
9	SECOND_PREPARATION_COMMAND	qoin	LEARNED_BLOCK_COMPOUND	Q_COMMAND+OIN_SECOND_PREPARATION	zweiten Ansatz nehmen	zweiten Ansatz nehmen	Zubereitung in Form II nehmen (qo+in)	MEDIUM_EXACT_WHOLE	1	f116r	f116r.12	S	B	3	1	12	INITIAL	BOS	ar	HOLD_TRUE_READER_RIVAL_DEFAULT_LEARNED_WHOLE	NONE	ONE	qoain	SPLIT_2	qoin	NEITHER_EXACT	1	0	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam	⟦qoin:?⟧ · Drogenfraktion I · ⟦cholches:?⟧ · heiß im Zubereitungsrahmen, Grad II · Grad-/Maßwert II · trocken am Ende des Grades · heißer Ansatz am Ende des Grades · kalt im Zubereitungsrahmen, Grad II · Drogenstoff trocknen und fertigstellen · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Grad-/Maßwert II · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	zweiten Ansatz nehmen · Drogenfraktion I · ⟦cholches:?⟧ · heiß im Zubereitungsrahmen, Grad II · Grad-/Maßwert II · trocken am Ende des Grades · heißer Ansatz am Ende des Grades · kalt im Zubereitungsrahmen, Grad II · Drogenstoff trocknen und fertigstellen · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Grad-/Maßwert II · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	zweiten Ansatz nehmen | Drogenfraktion I | [cholches:?] | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | trocken am Ende des Grades | heißer Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Drogenstoff trocknen und fertigstellen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Grad-/Maßwert II | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	IT2a has qoain and RF1b splits qo in; form II and quantity II remain live rivals.
9	SECOND_PREPARATION_COMMAND	qoin	LEARNED_BLOCK_COMPOUND	Q_COMMAND+OIN_SECOND_PREPARATION	zweiten Ansatz nehmen	zweiten Ansatz nehmen	Zubereitung in Form II nehmen (qo+in)	MEDIUM_EXACT_WHOLE	1	f75v	f75v.41	B	B	2	5	15	MEDIAL	shey	ol	HOLD_SAME_CARD	NONE	EXACT	qoin	EXACT	qoin	BOTH_EXACT	1	0	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	Saat-Rohstoff I · feucht in der Mitte des Grades, abgeschlossen · heiß, Grad II · feucht in der Mitte des Grades · ⟦qoin:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · heiß am Anfang des Grades · Drogenstoff zugeben · trocken am Ende des Grades · trocknen · Drogenportion · ⟦sheolo:?⟧.	Saat-Rohstoff I · feucht in der Mitte des Grades, abgeschlossen · heiß, Grad II · feucht in der Mitte des Grades · zweiten Ansatz nehmen · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · feucht in der Mitte des Grades · heiß am Anfang des Grades · Drogenstoff zugeben · trocken am Ende des Grades · trocknen · Drogenportion · ⟦sheolo:?⟧.	Saat-Rohstoff I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades | zweiten Ansatz nehmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | heiß am Anfang des Grades | Drogenstoff zugeben | trocken am Ende des Grades | trocknen | Drogenportion | [sheolo:?]	the learned oin whole gives a second preparation and q selects it; IT2a qoain keeps a quantity-II rival visible
10	REDRIED_MATERIAL	cholches	READER_CONDITIONED_COMPOUND	CHOL_DRY_MATERIAL+CHES_DRY_MIDDLE	nachgetrocknetes Drogenmaterial, Mittelstufe	nachgetrocknetes Drogenmaterial, Mittelstufe	Charge nachgetrockneten Drogenstoffs	MEDIUM_EXACT_WHOLE	0	f116r	f116r.12	S	B	3	3	12	MEDIAL	ar	okain	HOLD_SPLIT_SAME_COMPOSITION	NONE	SPLIT_2	cholches	SPLIT_2	cholches	NEITHER_EXACT	1	0	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam	⟦qoin:?⟧ · Drogenfraktion I · ⟦cholches:?⟧ · heiß im Zubereitungsrahmen, Grad II · Grad-/Maßwert II · trocken am Ende des Grades · heißer Ansatz am Ende des Grades · kalt im Zubereitungsrahmen, Grad II · Drogenstoff trocknen und fertigstellen · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Grad-/Maßwert II · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	⟦qoin:?⟧ · Drogenfraktion I · nachgetrocknetes Drogenmaterial, Mittelstufe · heiß im Zubereitungsrahmen, Grad II · Grad-/Maßwert II · trocken am Ende des Grades · heißer Ansatz am Ende des Grades · kalt im Zubereitungsrahmen, Grad II · Drogenstoff trocknen und fertigstellen · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Grad-/Maßwert II · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	[qoin:?] | Drogenfraktion I | nachgetrocknetes Drogenmaterial, Mittelstufe | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | trocken am Ende des Grades | heißer Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Drogenstoff trocknen und fertigstellen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Grad-/Maßwert II | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	Both alternate readers split chol ches while preserving the exact letters and dry-material composition.
11	DRY_FRACTION_COMMAND	qochar	PRODUCTIVE_COMPOUND	QO_COMMAND+CHAR_DRY_FRACTION_I	erste Trockenfraktion nehmen	erste Trockenfraktion nehmen	erste Ansatzfraktion trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f30r	f30r.9	H	A	1	2	7	MEDIAL	dchey	chol	HOLD_SAME_CARD	NONE	EXACT	qochar	EXACT	qochar	BOTH_EXACT	1	1	dchey qochar chol keeaiin chcthey chor cheky	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦qochar:?⟧ · trocken; nominal trockenes Gut/Material · ⟦keeaiin:?⟧ · Krautdroge bis zur mittleren Stufe trocknen · Pflanzen-/Reproduktionsteil · bis zur mittleren Trockenstufe, dann leicht erhitzen.	eine Dosis bis zur Mittelstufe trocknen und abschließen · erste Trockenfraktion nehmen · trocken; nominal trockenes Gut/Material · ⟦keeaiin:?⟧ · Krautdroge bis zur mittleren Stufe trocknen · Pflanzen-/Reproduktionsteil · bis zur mittleren Trockenstufe, dann leicht erhitzen.	eine Dosis bis zur Mittelstufe trocknen und abschließen | erste Trockenfraktion nehmen | trocken; nominal trockenes Gut/Material | [keeaiin:?] | Krautdroge bis zur mittleren Stufe trocknen | Pflanzen-/Reproduktionsteil | bis zur mittleren Trockenstufe, dann leicht erhitzen	char is fraction I of dry material and qo selects it for the following operation
12	FULL_HEAT_GRADE_III	keeaiin	PRODUCTIVE_COMPOUND	K_HOT+EE_END+AIIN_III	vollständig erhitzt, Stufe III	vollständig erhitzt, Stufe III	drei Teile vollständig erhitzter Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f30r	f30r.9	H	A	1	4	7	MEDIAL	chol	chcthey	HOLD_SAME_CARD	NONE	EXACT	keeaiin	EXACT	keeaiin	BOTH_EXACT	1	1	dchey qochar chol keeaiin chcthey chor cheky	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦qochar:?⟧ · trocken; nominal trockenes Gut/Material · ⟦keeaiin:?⟧ · Krautdroge bis zur mittleren Stufe trocknen · Pflanzen-/Reproduktionsteil · bis zur mittleren Trockenstufe, dann leicht erhitzen.	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦qochar:?⟧ · trocken; nominal trockenes Gut/Material · vollständig erhitzt, Stufe III · Krautdroge bis zur mittleren Stufe trocknen · Pflanzen-/Reproduktionsteil · bis zur mittleren Trockenstufe, dann leicht erhitzen.	eine Dosis bis zur Mittelstufe trocknen und abschließen | [qochar:?] | trocken; nominal trockenes Gut/Material | vollständig erhitzt, Stufe III | Krautdroge bis zur mittleren Stufe trocknen | Pflanzen-/Reproduktionsteil | bis zur mittleren Trockenstufe, dann leicht erhitzen	k plus ee plus aiin continues the inherited heat and grade family
13	DRY_PREP_COMMAND	qocho	LEARNED_BLOCK_COMPOUND	QO_COMMAND+CHO_DRY_PREP	Trockenansatz nehmen	Trockenansatz nehmen	trocknen und ansetzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f42v	f42v.1	H	A	1	3	8	MEDIAL	sheey	taiin	HOLD_SAME_CARD	NONE	EXACT	qocho	EXACT	qocho	BOTH_EXACT	1	0	cho sheey qocho taiin shols chol chor dain	Trockenansatz · feucht am Ende des Grades · ⟦qocho:?⟧ · kalt, Grad III · ⟦shols:?⟧ · trocken; nominal trockenes Gut/Material · Pflanzen-/Reproduktionsteil · Menge/Portion II.	Trockenansatz · feucht am Ende des Grades · Trockenansatz nehmen · kalt, Grad III · ⟦shols:?⟧ · trocken; nominal trockenes Gut/Material · Pflanzen-/Reproduktionsteil · Menge/Portion II.	Trockenansatz | feucht am Ende des Grades | Trockenansatz nehmen | kalt, Grad III | [shols:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | Menge/Portion II	cho remains the learned dry-preparation object and qo supplies the take instruction
13	DRY_PREP_COMMAND	qocho	LEARNED_BLOCK_COMPOUND	QO_COMMAND+CHO_DRY_PREP	Trockenansatz nehmen	Trockenansatz nehmen	trocknen und ansetzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f49r	f49r.16	H	A	1	1	4	INITIAL	BOS	cheey	HOLD_SAME_CARD	NONE	EXACT	qocho	EXACT	qocho	BOTH_EXACT	1	1	qocho cheey dchey qotchody	⟦qocho:?⟧ · trocken am Ende des Grades · abgemessene Trockendroge der Mittelstufe, abgeschlossen · ⟦qotchody:?⟧.	Trockenansatz nehmen · trocken am Ende des Grades · abgemessene Trockendroge der Mittelstufe, abgeschlossen · ⟦qotchody:?⟧.	Trockenansatz nehmen | trocken am Ende des Grades | abgemessene Trockendroge der Mittelstufe, abgeschlossen | [qotchody:?]	cho remains the learned dry-preparation object and qo supplies the take instruction
14	COLD_DRY_FINISH_COMMAND	qotchody	PRODUCTIVE_COMPOUND	QOTCHO_COLD_DRY_PREP_COMMAND+DY_FINISHED	kühlen, trocknen, ansetzen und fertigstellen	kühlen, trocknen, ansetzen und fertigstellen	fertiggestellter kalt-trockener Ansatz	MEDIUM_EXACT_WHOLE	1	f114v	f114v.20	S	B	3	2	10	MEDIAL	tshedain	qokol	HOLD_SAME_CARD	NONE	EXACT	qotchody	EXACT	qotchody	BOTH_EXACT	1	1	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	⟦tshedain:?⟧ · ⟦qotchody:?⟧ · erhitzen · feucht in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Grad-/Maßwert III · ⟦qofchdar:?⟧ · eine abgemessene Portion Trockendroge · trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I, abgeschlossen.	⟦tshedain:?⟧ · kühlen, trocknen, ansetzen und fertigstellen · erhitzen · feucht in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · Grad-/Maßwert III · ⟦qofchdar:?⟧ · eine abgemessene Portion Trockendroge · trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion I, abgeschlossen.	[tshedain:?] | kühlen, trocknen, ansetzen und fertigstellen | erhitzen | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [qofchdar:?] | eine abgemessene Portion Trockendroge | trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion I, abgeschlossen	qotcho already gives the three operations and dy closes them; all three positions admit the action
14	COLD_DRY_FINISH_COMMAND	qotchody	PRODUCTIVE_COMPOUND	QOTCHO_COLD_DRY_PREP_COMMAND+DY_FINISHED	kühlen, trocknen, ansetzen und fertigstellen	kühlen, trocknen, ansetzen und fertigstellen	fertiggestellter kalt-trockener Ansatz	MEDIUM_EXACT_WHOLE	1	f49r	f49r.16	H	A	1	4	4	FINAL	dchey	EOS	HOLD_SAME_CARD	NONE	EXACT	qotchody	EXACT	qotchody	BOTH_EXACT	1	1	qocho cheey dchey qotchody	⟦qocho:?⟧ · trocken am Ende des Grades · abgemessene Trockendroge der Mittelstufe, abgeschlossen · ⟦qotchody:?⟧.	⟦qocho:?⟧ · trocken am Ende des Grades · abgemessene Trockendroge der Mittelstufe, abgeschlossen · kühlen, trocknen, ansetzen und fertigstellen.	[qocho:?] | trocken am Ende des Grades | abgemessene Trockendroge der Mittelstufe, abgeschlossen | kühlen, trocknen, ansetzen und fertigstellen	qotcho already gives the three operations and dy closes them; all three positions admit the action
14	COLD_DRY_FINISH_COMMAND	qotchody	PRODUCTIVE_COMPOUND	QOTCHO_COLD_DRY_PREP_COMMAND+DY_FINISHED	kühlen, trocknen, ansetzen und fertigstellen	kühlen, trocknen, ansetzen und fertigstellen	fertiggestellter kalt-trockener Ansatz	MEDIUM_EXACT_WHOLE	1	f5r	f5r.3	H	A	1	8	8	FINAL	otchy	EOS	HOLD_SAME_CARD	NONE	SPLIT_2	qotchody	EXACT	qotchody	RF1B_ONLY_EXACT	1	0	qoaiin otan chy daiin oteeeb chocthy otchy qotchody	nimm drei Teile · kalt im Zubereitungsrahmen, Grad I · trocken am Anfang des Grades · Grad-/Maßwert III · ⟦oteeeb:?⟧ · trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung · kalt-trockener Ansatz am Anfang des Grades · ⟦qotchody:?⟧.	nimm drei Teile · kalt im Zubereitungsrahmen, Grad I · trocken am Anfang des Grades · Grad-/Maßwert III · ⟦oteeeb:?⟧ · trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung · kalt-trockener Ansatz am Anfang des Grades · kühlen, trocknen, ansetzen und fertigstellen.	nimm drei Teile | kalt im Zubereitungsrahmen, Grad I | trocken am Anfang des Grades | Grad-/Maßwert III | [oteeeb:?] | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | kalt-trockener Ansatz am Anfang des Grades | kühlen, trocknen, ansetzen und fertigstellen	qotcho already gives the three operations and dy closes them; all three positions admit the action
15	COMPOSITE_PORTION	cphdor	LEARNED_BLOCK_COMPOUND	CPH_COMPOSITE+DOR_MEASURE_PORTION	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	abgemessene Portion Arzneikompositum	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f76v	f76v.10	B	B	2	1	10	INITIAL	BOS	shedal	HOLD_SAME_CARD	NONE	EXACT	cphdor	EXACT	cphdor	BOTH_EXACT	1	0	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	⟦cphdor:?⟧ · feuchte abgemessene Rohstoffmenge I in der Gradmitte · nimm fertig getrocknetes Pulver · weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · feucht in der Mitte des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen · ⟦lsheetal:?⟧ · bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen.	eine Portion Arzneikompositum abmessen · feuchte abgemessene Rohstoffmenge I in der Gradmitte · nimm fertig getrocknetes Pulver · weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · feucht in der Mitte des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen · ⟦lsheetal:?⟧ · bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen.	eine Portion Arzneikompositum abmessen | feuchte abgemessene Rohstoffmenge I in der Gradmitte | nimm fertig getrocknetes Pulver | weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | feucht in der Mitte des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | [lsheetal:?] | bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen	cph supplies the compound drug and the learned dor block preserves portion-measure valency
16	COLD_SOAKED_RAW_WOOD	lsheetal	PRODUCTIVE_COMPOUND	L_WOOD+SHEE_MOIST_END+T_COLD+AL_RAW_I	Rohholzdroge I, vollständig eingeweicht und kaltgestellt	Rohholzdroge I, vollständig eingeweicht und kaltgestellt	kalte eingeweichte Rohdroge I ohne Holzbindung	MEDIUM_EXACT_WHOLE	0	f76v	f76v.10	B	B	2	7	10	MEDIAL	tchedy	shecphy	HOLD_SAME_CARD	NONE	EXACT	lsheetal	EXACT	lsheetal	BOTH_EXACT	1	0	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	⟦cphdor:?⟧ · feuchte abgemessene Rohstoffmenge I in der Gradmitte · nimm fertig getrocknetes Pulver · weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · feucht in der Mitte des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen · ⟦lsheetal:?⟧ · bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen.	⟦cphdor:?⟧ · feuchte abgemessene Rohstoffmenge I in der Gradmitte · nimm fertig getrocknetes Pulver · weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · feucht in der Mitte des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen · Rohholzdroge I, vollständig eingeweicht und kaltgestellt · bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen.	[cphdor:?] | feuchte abgemessene Rohstoffmenge I in der Gradmitte | nimm fertig getrocknetes Pulver | weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | feucht in der Mitte des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | Rohholzdroge I, vollständig eingeweicht und kaltgestellt | bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen	wood head, complete soaking, cold condition and raw class I are all independently visible
17	REFERENTIAL_TAKE	qy	READER_CONDITIONED_SHORT	Q_COMMAND+Y_REFERENCE	hiervon nehmen	hiervon nehmen	hierzu oder anschließend	LOW_EXPLORATORY	1	f107v	f107v.29	S	B	3	7	9	MEDIAL	qotyshey	lty	HOLD_SAME_CARD	NONE	ONE	qcthey	EXACT	qy	RF1B_ONLY_EXACT	1	0	tolkeeedy okeol cheody qokeey qokchedy qotyshey qy lty ltam	⟦tolkeeedy:?⟧ · Grundansatz bis zur mittleren Heizstufe erwärmt · getrockneter Ansatz · heiß am Ende des Grades · heiß und trocken in der Mitte des Grades, abgeschlossen · ⟦qotyshey:?⟧ · ⟦qy:?⟧ · ⟦lty:?⟧ · ⟦ltam:?⟧.	⟦tolkeeedy:?⟧ · Grundansatz bis zur mittleren Heizstufe erwärmt · getrockneter Ansatz · heiß am Ende des Grades · heiß und trocken in der Mitte des Grades, abgeschlossen · ⟦qotyshey:?⟧ · hiervon nehmen · ⟦lty:?⟧ · ⟦ltam:?⟧.	[tolkeeedy:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | getrockneter Ansatz | heiß am Ende des Grades | heiß und trocken in der Mitte des Grades, abgeschlossen | [qotyshey:?] | hiervon nehmen | [lty:?] | [ltam:?]	all four positions admit a short take/reference instruction but three retain alternate-reader rivals
17	REFERENTIAL_TAKE	qy	READER_CONDITIONED_SHORT	Q_COMMAND+Y_REFERENCE	hiervon nehmen	hiervon nehmen	hierzu oder anschließend	LOW_EXPLORATORY	1	f116r	f116r.36	S	B	3	10	12	MEDIAL	sheckhy	qokl	HOLD_SAME_CARD	NONE	ONE	qcthhy	EXACT	qy	RF1B_ONLY_EXACT	1	0	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	heiß am Ende des Grades · Wurzeldroge in Charge II · feucht in der Mitte des Grades · heißer Ansatz am Ende des Grades · Holzdroge, heiß auf Stufe II · Pfund / Gewichtseinheit · Grad-/Maßwert II · trocken in der Mitte des Grades · feuchtes Arzneikompositum am Gradanfang · ⟦qy:?⟧ · ⟦qokl:?⟧ · Menge-/Klassenwert II.	heiß am Ende des Grades · Wurzeldroge in Charge II · feucht in der Mitte des Grades · heißer Ansatz am Ende des Grades · Holzdroge, heiß auf Stufe II · Pfund / Gewichtseinheit · Grad-/Maßwert II · trocken in der Mitte des Grades · feuchtes Arzneikompositum am Gradanfang · hiervon nehmen · ⟦qokl:?⟧ · Menge-/Klassenwert II.	heiß am Ende des Grades | Wurzeldroge in Charge II | feucht in der Mitte des Grades | heißer Ansatz am Ende des Grades | Holzdroge, heiß auf Stufe II | Pfund / Gewichtseinheit | Grad-/Maßwert II | trocken in der Mitte des Grades | feuchtes Arzneikompositum am Gradanfang | hiervon nehmen | [qokl:?] | Menge-/Klassenwert II	all four positions admit a short take/reference instruction but three retain alternate-reader rivals
17	REFERENTIAL_TAKE	qy	READER_CONDITIONED_SHORT	Q_COMMAND+Y_REFERENCE	hiervon nehmen	hiervon nehmen	hierzu oder anschließend	LOW_EXPLORATORY	1	f77v	f77v.7	B	B	2	3	11	MEDIAL	qolsheedy	rr	HOLD_SAME_CARD	NONE	EXACT	qy	EXACT	qy	BOTH_EXACT	1	0	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	Holzdroge im Ansatz vollständig eingeweicht · vollständig eingeweichten und fertigen Drogenstoff zugeben · ⟦qy:?⟧ · ⟦rr:?⟧ · trockne hiervon vollständig und stelle es fertig · heißer Ansatz in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz · Trockengut, Grundform · feuchte abgemessene Rohstoffmenge I am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · leicht erhitzten Drogenstoff hinzugeben.	Holzdroge im Ansatz vollständig eingeweicht · vollständig eingeweichten und fertigen Drogenstoff zugeben · hiervon nehmen · ⟦rr:?⟧ · trockne hiervon vollständig und stelle es fertig · heißer Ansatz in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz · Trockengut, Grundform · feuchte abgemessene Rohstoffmenge I am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · leicht erhitzten Drogenstoff hinzugeben.	Holzdroge im Ansatz vollständig eingeweicht | vollständig eingeweichten und fertigen Drogenstoff zugeben | hiervon nehmen | [rr:?] | trockne hiervon vollständig und stelle es fertig | heißer Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | Trockengut, Grundform | feuchte abgemessene Rohstoffmenge I am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | leicht erhitzten Drogenstoff hinzugeben	all four positions admit a short take/reference instruction but three retain alternate-reader rivals
