occurrence_id	template_id	clause_id	physical_page	register	action_position	action_pair	first_instruction	second_instruction	crosses_instruction_boundary	first_event_span	second_event_span	spoken_template_de
P927-O0240	ZWEISTUFIG_ANSETZEN	P915-C080	f75r	BIOLOGICAL	1	OK>OK	P917-I0500	P917-I0501	YES	P912-E0748..P912-E0748	P912-E0749..P912-E0751	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0241	ANSETZEN_DANN_ZUGEBEN	P915-C080	f75r	BIOLOGICAL	2	OK>K	P917-I0501	P917-I0502	YES	P912-E0749..P912-E0751	P912-E0752..P912-E0754	ansetzen und zugeben
P927-O0242	EINSTELLEN_DANN_ANSETZEN	P915-C081	f75r	BIOLOGICAL	3	T>OK	P917-I0505	P917-I0506	YES	P912-E0757..P912-E0757	P912-E0758..P912-E0758	einstellen und danach ansetzen
P927-O0243	ZWEISTUFIG_ANSETZEN	P915-C085	f75r	BIOLOGICAL	1	OK>OK	P917-I0512	P917-I0513	YES	P912-E0767..P912-E0767	P912-E0768..P912-E0768	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0244	EINSTELLEN_DANN_ANSETZEN	P915-C087	f75r	BIOLOGICAL	2	T>OK	P917-I0516	P917-I0517	YES	P912-E0772..P912-E0773	P912-E0774..P912-E0774	einstellen und danach ansetzen
P927-O0245	ANSETZEN_DANN_UMSETZEN	P915-C089	f75r	BIOLOGICAL	1	OK>CHD	P917-I0519	P917-I0519	NO	P912-E0776..P912-E0776	P912-E0776..P912-E0776	ansetzen und zur nächsten Stelle umsetzen
P927-O0246	AUSWAEHLEN_DANN_ANSETZEN	P915-C105	f75r	BIOLOGICAL	1	S>OK	P917-I0536	P917-I0536	NO	P912-E0797..P912-E0797	P912-E0797..P912-E0797	auswählen und ansetzen
P927-O0247	ANSETZEN_DANN_ZUGEBEN	P915-C108	f75r	BIOLOGICAL	1	OK>K	P917-I0539	P917-I0540	YES	P912-E0800..P912-E0800	P912-E0801..P912-E0802	ansetzen und zugeben
P927-O0248	AUSWAEHLEN_DANN_ANSETZEN	P915-C116	f75r	BIOLOGICAL	2	S>OK	P917-I0552	P917-I0553	YES	P912-E0818..P912-E0818	P912-E0819..P912-E0819	auswählen und ansetzen
P927-O0249	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C120	f75r	BIOLOGICAL	1	CH>S	P917-I0557	P917-I0558	YES	P912-E0823..P912-E0826	P912-E0827..P912-E0829	entnehmen, dann den nächsten Posten auswählen
P927-O0250	HALTEN_DANN_WEITERANSETZEN	P915-C121	f75r	BIOLOGICAL	1	SH>OK	P917-I0559	P917-I0560	YES	P912-E0830..P912-E0830	P912-E0831..P912-E0831	halten, dann erneut ansetzen
P927-O0251	ZWEISTUFIG_ANSETZEN	P915-C121	f75r	BIOLOGICAL	2	OK>OK	P917-I0560	P917-I0561	YES	P912-E0831..P912-E0831	P912-E0832..P912-E0832	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0252	ZWEISTUFIG_ANSETZEN	P915-C125	f75r	BIOLOGICAL	1	OK>OK	P917-I0566	P917-I0567	YES	P912-E0838..P912-E0838	P912-E0839..P912-E0839	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0253	ZWEISTUFIG_ANSETZEN	P915-C125	f75r	BIOLOGICAL	2	OK>OK	P917-I0567	P917-I0568	YES	P912-E0839..P912-E0839	P912-E0840..P912-E0840	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0254	HALTEN_DANN_WEITERANSETZEN	P915-C126	f75r	BIOLOGICAL	1	SH>OK	P917-I0569	P917-I0570	YES	P912-E0841..P912-E0841	P912-E0842..P912-E0842	halten, dann erneut ansetzen
P927-O0255	HALTEN_DANN_ZUGEBEN	P915-C129	f81v	BIOLOGICAL	2	SH>K	P917-I0575	P917-I0576	YES	P912-E0859..P912-E0859	P912-E0860..P912-E0860	halten und anschließend zugeben
P927-O0256	HALTEN_DANN_ZUGEBEN	P915-C130	f81v	BIOLOGICAL	1	SH>K	P917-I0577	P917-I0577	NO	P912-E0861..P912-E0861	P912-E0861..P912-E0861	halten und anschließend zugeben
P927-O0257	HALTEN_DANN_ZUGEBEN	P915-C131	f81v	BIOLOGICAL	1	SH>K	P917-I0579	P917-I0579	NO	P912-E0866..P912-E0866	P912-E0866..P912-E0866	halten und anschließend zugeben
P927-O0258	ZUGEBEN_DANN_ANSETZEN	P915-C131	f81v	BIOLOGICAL	5	K>OK	P917-I0580	P917-I0581	YES	P912-E0867..P912-E0868	P912-E0869..P912-E0869	zugeben und neu ansetzen
P927-O0259	ANSETZEN_DANN_ZUGEBEN	P915-C132	f81v	BIOLOGICAL	1	OK>K	P917-I0582	P917-I0583	YES	P912-E0870..P912-E0870	P912-E0871..P912-E0871	ansetzen und zugeben
P927-O0260	ZUGEBEN_DANN_ANSETZEN	P915-C132	f81v	BIOLOGICAL	2	K>OK	P917-I0583	P917-I0584	YES	P912-E0871..P912-E0871	P912-E0872..P912-E0872	zugeben und neu ansetzen
P927-O0261	HALTEN_DANN_ZUGEBEN	P915-C134	f81v	BIOLOGICAL	2	SH>K	P917-I0593	P917-I0593	NO	P912-E0886..P912-E0886	P912-E0886..P912-E0886	halten und anschließend zugeben
P927-O0262	ZWEISTUFIG_ANSETZEN	P915-C135	f81v	BIOLOGICAL	1	OK>OK	P917-I0596	P917-I0597	YES	P912-E0890..P912-E0890	P912-E0891..P912-E0891	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0263	ZUGEBEN_DANN_ENTNEHMEN	P915-C135	f81v	BIOLOGICAL	4	K>CH	P917-I0599	P917-I0600	YES	P912-E0893..P912-E0895	P912-E0896..P912-E0899	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0264	ZWEISTUFIG_ANSETZEN	P915-C135	f81v	BIOLOGICAL	7	OK>OK	P917-I0601	P917-I0602	YES	P912-E0900..P912-E0900	P912-E0901..P912-E0904	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0265	ANSETZEN_DANN_ZUGEBEN	P915-C136	f81v	BIOLOGICAL	1	OK>K	P917-I0603	P917-I0604	YES	P912-E0905..P912-E0905	P912-E0906..P912-E0906	ansetzen und zugeben
P927-O0266	ZUGEBEN_DANN_ANSETZEN	P915-C136	f81v	BIOLOGICAL	2	K>OK	P917-I0604	P917-I0605	YES	P912-E0906..P912-E0906	P912-E0907..P912-E0908	zugeben und neu ansetzen
P927-O0267	ZWEISTUFIG_ANSETZEN	P915-C136	f81v	BIOLOGICAL	3	OK>OK	P917-I0605	P917-I0606	YES	P912-E0907..P912-E0908	P912-E0909..P912-E0909	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0268	ZWEISTUFIG_ANSETZEN	P915-C136	f81v	BIOLOGICAL	4	OK>OK	P917-I0606	P917-I0607	YES	P912-E0909..P912-E0909	P912-E0910..P912-E0910	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0269	ANSETZEN_DANN_UMSETZEN	P915-C136	f81v	BIOLOGICAL	5	OK>CHD	P917-I0607	P917-I0608	YES	P912-E0910..P912-E0910	P912-E0911..P912-E0912	ansetzen und zur nächsten Stelle umsetzen
P927-O0270	AUSWAEHLEN_DANN_ANSETZEN	P915-C136	f81v	BIOLOGICAL	8	S>OK	P917-I0610	P917-I0611	YES	P912-E0915..P912-E0916	P912-E0917..P912-E0918	auswählen und ansetzen
P927-O0271	HALTEN_DANN_WEITERANSETZEN	P915-C137	f81v	BIOLOGICAL	1	SH>OK	P917-I0613	P917-I0614	YES	P912-E0920..P912-E0922	P912-E0923..P912-E0924	halten, dann erneut ansetzen
P927-O0272	ANSETZEN_DANN_UMSETZEN	P915-C137	f81v	BIOLOGICAL	2	OK>CHD	P917-I0614	P917-I0615	YES	P912-E0923..P912-E0924	P912-E0925..P912-E0927	ansetzen und zur nächsten Stelle umsetzen
P927-O0273	ZUGEBEN_DANN_ANSETZEN	P915-C142	f81v	BIOLOGICAL	1	K>OK	P917-I0623	P917-I0624	YES	P912-E0938..P912-E0940	P912-E0941..P912-E0941	zugeben und neu ansetzen
P927-O0274	ANSETZEN_DANN_ENTNEHMEN	P915-C142	f81v	BIOLOGICAL	2	OK>CH	P917-I0624	P917-I0625	YES	P912-E0941..P912-E0941	P912-E0942..P912-E0944	ansetzen, dann einen Anteil entnehmen
P927-O0275	HALTEN_DANN_WEITERANSETZEN	P915-C146	f81v	BIOLOGICAL	1	SH>OK	P917-I0633	P917-I0634	YES	P912-E0952..P912-E0954	P912-E0955..P912-E0955	halten, dann erneut ansetzen
P927-O0276	ZWEISTUFIG_ANSETZEN	P915-C146	f81v	BIOLOGICAL	2	OK>OK	P917-I0634	P917-I0635	YES	P912-E0955..P912-E0955	P912-E0956..P912-E0956	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0277	ZWEISTUFIG_ANSETZEN	P915-C146	f81v	BIOLOGICAL	3	OK>OK	P917-I0635	P917-I0636	YES	P912-E0956..P912-E0956	P912-E0957..P912-E0957	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0278	ANSETZEN_DANN_ZUGEBEN	P915-C146	f81v	BIOLOGICAL	4	OK>K	P917-I0636	P917-I0637	YES	P912-E0957..P912-E0957	P912-E0958..P912-E0958	ansetzen und zugeben
P927-O0279	ZUGEBEN_DANN_ANSETZEN	P915-C146	f81v	BIOLOGICAL	5	K>OK	P917-I0637	P917-I0638	YES	P912-E0958..P912-E0958	P912-E0959..P912-E0959	zugeben und neu ansetzen
P927-O0280	ZWEISTUFIG_ANSETZEN	P915-C146	f81v	BIOLOGICAL	6	OK>OK	P917-I0638	P917-I0639	YES	P912-E0959..P912-E0959	P912-E0960..P912-E0960	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0281	ANSETZEN_DANN_ZUGEBEN	P915-C146	f81v	BIOLOGICAL	7	OK>K	P917-I0639	P917-I0640	YES	P912-E0960..P912-E0960	P912-E0961..P912-E0961	ansetzen und zugeben
P927-O0282	ZUGEBEN_DANN_ENTNEHMEN	P915-C146	f81v	BIOLOGICAL	8	K>CH	P917-I0640	P917-I0641	YES	P912-E0961..P912-E0961	P912-E0962..P912-E0962	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0283	ENTNEHMEN_DANN_ZUGEBEN	P915-C146	f81v	BIOLOGICAL	9	CH>K	P917-I0641	P917-I0642	YES	P912-E0962..P912-E0962	P912-E0963..P912-E0963	entnehmen und zugeben
P927-O0284	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C150	f81v	BIOLOGICAL	3	CH>S	P917-I0652	P917-I0652	NO	P912-E0975..P912-E0975	P912-E0975..P912-E0975	entnehmen, dann den nächsten Posten auswählen
P927-O0285	HALTEN_DANN_ZUGEBEN	P915-C154	f81v	BIOLOGICAL	2	SH>K	P917-I0660	P917-I0660	NO	P912-E0985..P912-E0985	P912-E0985..P912-E0985	halten und anschließend zugeben
P927-O0286	ZUGEBEN_DANN_ANSETZEN	P915-C154	f81v	BIOLOGICAL	3	K>OK	P917-I0660	P917-I0661	YES	P912-E0985..P912-E0985	P912-E0986..P912-E0987	zugeben und neu ansetzen
P927-O0287	ZWEISTUFIG_ANSETZEN	P915-C155	f81v	BIOLOGICAL	1	OK>OK	P917-I0662	P917-I0663	YES	P912-E0988..P912-E0988	P912-E0989..P912-E0989	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0288	UMSETZEN_DANN_NEU_ANSETZEN	P915-C156	f81v	BIOLOGICAL	3	CHD>OK	P917-I0664	P917-I0665	YES	P912-E0990..P912-E0990	P912-E0991..P912-E0991	umsetzen und an der neuen Stelle ansetzen
P927-O0289	ANSETZEN_DANN_UMSETZEN	P915-C156	f81v	BIOLOGICAL	4	OK>CHD	P917-I0665	P917-I0666	YES	P912-E0991..P912-E0991	P912-E0992..P912-E0992	ansetzen und zur nächsten Stelle umsetzen
P927-O0290	HALTEN_DANN_ZUGEBEN	P915-C158	f81v	BIOLOGICAL	4	SH>K	P917-I0679	P917-I0679	NO	P912-E1010..P912-E1010	P912-E1010..P912-E1010	halten und anschließend zugeben
P927-O0291	ANSETZEN_DANN_UMSETZEN	P915-C161	f81v	BIOLOGICAL	3	OK>CHD	P917-I0685	P917-I0685	NO	P912-E1019..P912-E1019	P912-E1019..P912-E1019	ansetzen und zur nächsten Stelle umsetzen
P927-O0292	ZWEISTUFIG_ANSETZEN	P915-C167	f81v	BIOLOGICAL	1	OK>OK	P917-I0696	P917-I0697	YES	P912-E1035..P912-E1035	P912-E1036..P912-E1036	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0293	ANSETZEN_DANN_AUSFUEHREN	P915-C167	f81v	BIOLOGICAL	2	OK>O	P917-I0697	P917-I0698	YES	P912-E1036..P912-E1036	P912-E1037..P912-E1039	ansetzen und den Gang ausführen
P927-O0294	AUSFUEHREN_BIS_BEREIT	P915-C167	f81v	BIOLOGICAL	3	O>CTH	P917-I0698	P917-I0698	NO	P912-E1037..P912-E1039	P912-E1037..P912-E1039	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0295	UMSETZEN_DANN_NEU_ANSETZEN	P915-C167	f81v	BIOLOGICAL	6	CHD>OK	P917-I0700	P917-I0701	YES	P912-E1041..P912-E1041	P912-E1042..P912-E1042	umsetzen und an der neuen Stelle ansetzen
P927-O0296	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C170	f81v	BIOLOGICAL	2	O>OK	P917-I0705	P917-I0706	YES	P912-E1046..P912-E1047	P912-E1048..P912-E1048	ausführen und einen neuen Zug ansetzen
P927-O0297	UMSETZEN_DANN_NEU_ANSETZEN	P915-C172	f81v	BIOLOGICAL	3	CHD>OK	P917-I0711	P917-I0712	YES	P912-E1053..P912-E1053	P912-E1054..P912-E1056	umsetzen und an der neuen Stelle ansetzen
P927-O0298	ANSETZEN_DANN_AUSFUEHREN	P915-C172	f81v	BIOLOGICAL	4	OK>O	P917-I0712	P917-I0713	YES	P912-E1054..P912-E1056	P912-E1057..P912-E1058	ansetzen und den Gang ausführen
P927-O0299	ENTNEHMEN_DANN_ZUGEBEN	P915-C173	f81v	BIOLOGICAL	8	CH>K	P917-I0719	P917-I0720	YES	P912-E1065..P912-E1065	P912-E1066..P912-E1066	entnehmen und zugeben
P927-O0300	ANSETZEN_DANN_UMSETZEN	P915-C174	f81v	BIOLOGICAL	1	OK>CHD	P917-I0723	P917-I0724	YES	P912-E1069..P912-E1069	P912-E1070..P912-E1070	ansetzen und zur nächsten Stelle umsetzen
P927-O0301	EINSTELLEN_DANN_ANSETZEN	P915-C174	f81v	BIOLOGICAL	5	T>OK	P917-I0727	P917-I0728	YES	P912-E1073..P912-E1073	P912-E1074..P912-E1074	einstellen und danach ansetzen
P927-O0302	ANSETZEN_DANN_UMSETZEN	P915-C174	f81v	BIOLOGICAL	6	OK>CHD	P917-I0728	P917-I0728	NO	P912-E1074..P912-E1074	P912-E1074..P912-E1074	ansetzen und zur nächsten Stelle umsetzen
P927-O0303	ZWEISTUFIG_ANSETZEN	P915-C175	f81v	BIOLOGICAL	1	OK>OK	P917-I0729	P917-I0730	YES	P912-E1075..P912-E1075	P912-E1076..P912-E1076	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0304	ANSETZEN_DANN_ENTNEHMEN	P915-C175	f81v	BIOLOGICAL	2	OK>CH	P917-I0730	P917-I0731	YES	P912-E1076..P912-E1076	P912-E1077..P912-E1078	ansetzen, dann einen Anteil entnehmen
P927-O0305	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C175	f81v	BIOLOGICAL	3	CH>S	P917-I0731	P917-I0732	YES	P912-E1077..P912-E1078	P912-E1079..P912-E1079	entnehmen, dann den nächsten Posten auswählen
P927-O0306	UMSETZEN_DANN_NEU_ANSETZEN	P915-C177	f81v	BIOLOGICAL	6	CHD>OK	P917-I0740	P917-I0741	YES	P912-E1093..P912-E1093	P912-E1094..P912-E1094	umsetzen und an der neuen Stelle ansetzen
P927-O0307	ANSETZEN_DANN_ENTNEHMEN	P915-C177	f81v	BIOLOGICAL	7	OK>CH	P917-I0741	P917-I0742	YES	P912-E1094..P912-E1094	P912-E1095..P912-E1096	ansetzen, dann einen Anteil entnehmen
P927-O0308	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C177	f81v	BIOLOGICAL	10	O>OK	P917-I0743	P917-I0744	YES	P912-E1097..P912-E1097	P912-E1098..P912-E1098	ausführen und einen neuen Zug ansetzen
P927-O0309	HALTEN_DANN_ZUGEBEN	P915-C178	f81v	BIOLOGICAL	1	SH>K	P917-I0745	P917-I0746	YES	P912-E1099..P912-E1100	P912-E1101..P912-E1101	halten und anschließend zugeben
P927-O0310	HALTEN_DANN_AUSFUEHREN	P915-C179	f81v	BIOLOGICAL	2	SH>O	P917-I0749	P917-I0750	YES	P912-E1104..P912-E1104	P912-E1105..P912-E1105	halten, dann den Gang ausführen
P927-O0311	HALTEN_DANN_WEITERANSETZEN	P915-C183	f82r	BIOLOGICAL	2	SH>OK	P917-I0756	P917-I0757	YES	P912-E1113..P912-E1113	P912-E1114..P912-E1114	halten, dann erneut ansetzen
P927-O0312	HALTEN_DANN_WEITERANSETZEN	P915-C183	f82r	BIOLOGICAL	4	SH>OK	P917-I0758	P917-I0759	YES	P912-E1115..P912-E1116	P912-E1117..P912-E1117	halten, dann erneut ansetzen
P927-O0313	ZWEISTUFIG_ANSETZEN	P915-C184	f82r	BIOLOGICAL	1	OK>OK	P917-I0764	P917-I0765	YES	P912-E1123..P912-E1123	P912-E1124..P912-E1125	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0314	ANSETZEN_DANN_UMSETZEN	P915-C185	f82r	BIOLOGICAL	1	OK>CHD	P917-I0766	P917-I0767	YES	P912-E1126..P912-E1126	P912-E1127..P912-E1128	ansetzen und zur nächsten Stelle umsetzen
P927-O0315	UMSETZEN_DANN_NEU_ANSETZEN	P915-C185	f82r	BIOLOGICAL	2	CHD>OK	P917-I0767	P917-I0768	YES	P912-E1127..P912-E1128	P912-E1129..P912-E1129	umsetzen und an der neuen Stelle ansetzen
P927-O0316	ZWEISTUFIG_ANSETZEN	P915-C186	f82r	BIOLOGICAL	3	OK>OK	P917-I0772	P917-I0773	YES	P912-E1133..P912-E1134	P912-E1135..P912-E1135	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0317	ANSETZEN_DANN_AUSFUEHREN	P915-C186	f82r	BIOLOGICAL	4	OK>O	P917-I0773	P917-I0774	YES	P912-E1135..P912-E1135	P912-E1136..P912-E1136	ansetzen und den Gang ausführen
P927-O0318	AUSFUEHREN_BIS_BEREIT	P915-C186	f82r	BIOLOGICAL	5	O>CTH	P917-I0774	P917-I0774	NO	P912-E1136..P912-E1136	P912-E1136..P912-E1136	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0319	HALTEN_DANN_WEITERANSETZEN	P915-C187	f82r	BIOLOGICAL	2	SH>OK	P917-I0778	P917-I0779	YES	P912-E1141..P912-E1141	P912-E1142..P912-E1142	halten, dann erneut ansetzen
P927-O0320	ANSETZEN_DANN_ZUGEBEN	P915-C187	f82r	BIOLOGICAL	3	OK>K	P917-I0779	P917-I0780	YES	P912-E1142..P912-E1142	P912-E1143..P912-E1144	ansetzen und zugeben
P927-O0321	UMSETZEN_DANN_NEU_ANSETZEN	P915-C187	f82r	BIOLOGICAL	5	CHD>OK	P917-I0780	P917-I0781	YES	P912-E1143..P912-E1144	P912-E1145..P912-E1145	umsetzen und an der neuen Stelle ansetzen
P927-O0322	HALTEN_DANN_WEITERANSETZEN	P915-C190	f82r	BIOLOGICAL	2	SH>OK	P917-I0790	P917-I0791	YES	P912-E1155..P912-E1155	P912-E1156..P912-E1156	halten, dann erneut ansetzen
P927-O0323	HALTEN_DANN_ZUGEBEN	P915-C190	f82r	BIOLOGICAL	4	SH>K	P917-I0792	P917-I0792	NO	P912-E1157..P912-E1157	P912-E1157..P912-E1157	halten und anschließend zugeben
P927-O0324	AUSWAEHLEN_DANN_ANSETZEN	P915-C191	f82r	BIOLOGICAL	1	S>OK	P917-I0795	P917-I0796	YES	P912-E1161..P912-E1161	P912-E1162..P912-E1162	auswählen und ansetzen
P927-O0325	ZWEISTUFIG_ANSETZEN	P915-C193	f82r	BIOLOGICAL	1	OK>OK	P917-I0799	P917-I0800	YES	P912-E1165..P912-E1165	P912-E1166..P912-E1166	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0326	HALTEN_DANN_ZUGEBEN	P915-C193	f82r	BIOLOGICAL	3	SH>K	P917-I0801	P917-I0802	YES	P912-E1167..P912-E1168	P912-E1169..P912-E1169	halten und anschließend zugeben
P927-O0327	ENTNEHMEN_DANN_AUSFUEHREN	P915-C195	f82r	BIOLOGICAL	1	CH>O	P917-I0805	P917-I0805	NO	P912-E1172..P912-E1172	P912-E1172..P912-E1172	entnehmen und den Gang ausführen
P927-O0328	HALTEN_DANN_WEITERANSETZEN	P915-C195	f82r	BIOLOGICAL	4	SH>OK	P917-I0807	P917-I0808	YES	P912-E1174..P912-E1174	P912-E1175..P912-E1175	halten, dann erneut ansetzen
P927-O0329	ANSETZEN_DANN_UMSETZEN	P915-C195	f82r	BIOLOGICAL	5	OK>CHD	P917-I0808	P917-I0809	YES	P912-E1175..P912-E1175	P912-E1176..P912-E1177	ansetzen und zur nächsten Stelle umsetzen
P927-O0330	HALTEN_DANN_AUSFUEHREN	P915-C195	f82r	BIOLOGICAL	8	SH>O	P917-I0810	P917-I0810	NO	P912-E1178..P912-E1179	P912-E1178..P912-E1179	halten, dann den Gang ausführen
P927-O0331	ZWEIMAL_ENTNEHMEN	P915-C195	f82r	BIOLOGICAL	15	CH>CH	P917-I0813	P917-I0814	YES	P912-E1182..P912-E1182	P912-E1183..P912-E1183	zweimal nacheinander entnehmen
P927-O0332	ENTNEHMEN_DANN_ANSETZEN	P915-C195	f82r	BIOLOGICAL	16	CH>OK	P917-I0814	P917-I0815	YES	P912-E1183..P912-E1183	P912-E1184..P912-E1184	einen Anteil entnehmen und ansetzen
P927-O0333	UMSETZEN_DANN_NEU_ANSETZEN	P915-C196	f82r	BIOLOGICAL	2	CHD>OK	P917-I0816	P917-I0817	YES	P912-E1186..P912-E1186	P912-E1187..P912-E1187	umsetzen und an der neuen Stelle ansetzen
P927-O0334	ENTNEHMEN_DANN_AUSFUEHREN	P915-C197	f82r	BIOLOGICAL	3	CH>O	P917-I0819	P917-I0819	NO	P912-E1189..P912-E1190	P912-E1189..P912-E1190	entnehmen und den Gang ausführen
P927-O0335	ENTNEHMEN_DANN_AUSFUEHREN	P915-C198	f82r	BIOLOGICAL	4	CH>O	P917-I0825	P917-I0825	NO	P912-E1197..P912-E1198	P912-E1197..P912-E1198	entnehmen und den Gang ausführen
P927-O0336	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C198	f82r	BIOLOGICAL	5	O>OK	P917-I0825	P917-I0826	YES	P912-E1197..P912-E1198	P912-E1199..P912-E1200	ausführen und einen neuen Zug ansetzen
P927-O0337	ZWEISTUFIG_ANSETZEN	P915-C198	f82r	BIOLOGICAL	6	OK>OK	P917-I0826	P917-I0827	YES	P912-E1199..P912-E1200	P912-E1201..P912-E1201	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0338	ANSETZEN_DANN_UMSETZEN	P915-C198	f82r	BIOLOGICAL	7	OK>CHD	P917-I0827	P917-I0827	NO	P912-E1201..P912-E1201	P912-E1201..P912-E1201	ansetzen und zur nächsten Stelle umsetzen
P927-O0339	ENTNEHMEN_DANN_ANSETZEN	P915-C201	f82r	BIOLOGICAL	5	CH>OK	P917-I0836	P917-I0837	YES	P912-E1211..P912-E1211	P912-E1212..P912-E1212	einen Anteil entnehmen und ansetzen
P927-O0340	ZWEISTUFIG_ANSETZEN	P915-C201	f82r	BIOLOGICAL	6	OK>OK	P917-I0837	P917-I0838	YES	P912-E1212..P912-E1212	P912-E1213..P912-E1214	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0341	ZWEISTUFIG_ANSETZEN	P915-C201	f82r	BIOLOGICAL	7	OK>OK	P917-I0838	P917-I0839	YES	P912-E1213..P912-E1214	P912-E1215..P912-E1216	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0342	ZWEISTUFIG_ANSETZEN	P915-C201	f82r	BIOLOGICAL	8	OK>OK	P917-I0839	P917-I0840	YES	P912-E1215..P912-E1216	P912-E1217..P912-E1217	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0343	ANSETZEN_DANN_UMSETZEN	P915-C201	f82r	BIOLOGICAL	9	OK>CHD	P917-I0840	P917-I0841	YES	P912-E1217..P912-E1217	P912-E1218..P912-E1218	ansetzen und zur nächsten Stelle umsetzen
P927-O0344	ZUGEBEN_DANN_ANSETZEN	P915-C206	f82r	BIOLOGICAL	1	K>OK	P917-I0846	P917-I0847	YES	P912-E1223..P912-E1223	P912-E1224..P912-E1224	zugeben und neu ansetzen
P927-O0345	ANSETZEN_DANN_UMSETZEN	P915-C206	f82r	BIOLOGICAL	2	OK>CHD	P917-I0847	P917-I0848	YES	P912-E1224..P912-E1224	P912-E1225..P912-E1227	ansetzen und zur nächsten Stelle umsetzen
P927-O0346	UMSETZEN_DANN_NEU_ANSETZEN	P915-C206	f82r	BIOLOGICAL	3	CHD>OK	P917-I0848	P917-I0849	YES	P912-E1225..P912-E1227	P912-E1228..P912-E1229	umsetzen und an der neuen Stelle ansetzen
P927-O0347	UMSETZEN_DANN_NEU_ANSETZEN	P915-C210	f82r	BIOLOGICAL	1	CHD>OK	P917-I0857	P917-I0858	YES	P912-E1242..P912-E1243	P912-E1244..P912-E1244	umsetzen und an der neuen Stelle ansetzen
P927-O0348	ZWEISTUFIG_ANSETZEN	P915-C210	f82r	BIOLOGICAL	2	OK>OK	P917-I0858	P917-I0859	YES	P912-E1244..P912-E1244	P912-E1245..P912-E1245	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0349	EINSTELLEN_DANN_ANSETZEN	P915-C211	f82r	BIOLOGICAL	1	T>OK	P917-I0860	P917-I0861	YES	P912-E1246..P912-E1246	P912-E1247..P912-E1247	einstellen und danach ansetzen
P927-O0350	UMSETZEN_DANN_NEU_ANSETZEN	P915-C214	f82r	BIOLOGICAL	1	CHD>OK	P917-I0866	P917-I0867	YES	P912-E1253..P912-E1254	P912-E1255..P912-E1255	umsetzen und an der neuen Stelle ansetzen
P927-O0351	ANSETZEN_DANN_ZUGEBEN	P915-C214	f82r	BIOLOGICAL	2	OK>K	P917-I0867	P917-I0868	YES	P912-E1255..P912-E1255	P912-E1256..P912-E1256	ansetzen und zugeben
P927-O0352	AUSWAEHLEN_DANN_ANSETZEN	P915-C214	f82r	BIOLOGICAL	4	S>OK	P917-I0869	P917-I0870	YES	P912-E1257..P912-E1258	P912-E1259..P912-E1261	auswählen und ansetzen
P927-O0353	ZWEISTUFIG_ANSETZEN	P915-C214	f82r	BIOLOGICAL	5	OK>OK	P917-I0870	P917-I0871	YES	P912-E1259..P912-E1261	P912-E1262..P912-E1263	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0354	ZWEISTUFIG_ANSETZEN	P915-C214	f82r	BIOLOGICAL	6	OK>OK	P917-I0871	P917-I0872	YES	P912-E1262..P912-E1263	P912-E1264..P912-E1264	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0355	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C215	f82r	BIOLOGICAL	3	O>S	P917-I0874	P917-I0874	NO	P912-E1266..P912-E1266	P912-E1266..P912-E1266	ausführen, dann den nächsten Posten auswählen
P927-O0356	HALTEN_DANN_ZUGEBEN	P915-C217	f82r	BIOLOGICAL	1	SH>K	P917-I0878	P917-I0879	YES	P912-E1270..P912-E1270	P912-E1271..P912-E1271	halten und anschließend zugeben
