edition	page	physical_leaf	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
ZL3b	f22v	22	f22v.2	ZL3b|f22v.2|G003	kaiin	durch	PATH	y	qotchy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f24r	24	f24r.13	ZL3b|f24r.13|G002	ol	nur	LIMITER	oees	s	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f24r	24	f24r.15	ZL3b|f24r.15|G003	ol	nur	LIMITER	oeees	dal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f24r	24	f24r.5	ZL3b|f24r.5|G003	r	Gefäß	VESSEL	cho	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f24v	24	f24v.1	ZL3b|f24v.1|G008	o	das	DEFINITE_DETERMINER	ocphoraiin	k	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f26r	26	f26r.8	ZL3b|f26r.8|G007	ol	nur	LIMITER	ok	ytedy	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f28r	28	f28r.6	ZL3b|f28r.6|G007	o	das	DEFINITE_DETERMINER	qokol	kam	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f28v	28	f28v.2	ZL3b|f28v.2|G010	o	das	DEFINITE_DETERMINER	cheor		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f28v	28	f28v.4	ZL3b|f28v.4|G004	o	das	DEFINITE_DETERMINER	chor	chty	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f28v	28	f28v.8	ZL3b|f28v.8|G001	okain	weiterhin	PERSISTENCE		chan	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f28v	28	f28v.8	ZL3b|f28v.8|G005	dain	wenig	LOW_AMOUNT	cthor	yk	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f2r	2	f2r.6	ZL3b|f2r.6|G002	dain	wenig	LOW_AMOUNT	saiin	d	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f2r	2	f2r.9	ZL3b|f2r.9|G010	dain	wenig	LOW_AMOUNT	yky	daiisol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f2v	2	f2v.6	ZL3b|f2v.6|G009	o	das	DEFINITE_DETERMINER	daiin	tchor	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f30r	30	f30r.1	ZL3b|f30r.1|G009	o	das	DEFINITE_DETERMINER	d	shey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f30r	30	f30r.8	ZL3b|f30r.8|G002	ol	nur	LIMITER	opchol	chesey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f30r	30	f30r.8	ZL3b|f30r.8|G005	r	Gefäß	VESSEL	scheo	chey	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f30v	30	f30v.2	ZL3b|f30v.2|G007	ol	nur	LIMITER	keor	chy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f30v	30	f30v.5	ZL3b|f30v.5|G001	dain	wenig	LOW_AMOUNT		choty	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32r	32	f32r.1	ZL3b|f32r.1|G004	dain	wenig	LOW_AMOUNT	daiiody	sho	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32r	32	f32r.13	ZL3b|f32r.13|G003	dain	wenig	LOW_AMOUNT	rol	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32r	32	f32r.15	ZL3b|f32r.15|G004	ol	nur	LIMITER	doiir		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32r	32	f32r.4	ZL3b|f32r.4|G004	dain	wenig	LOW_AMOUNT	ytsho	daiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32r	32	f32r.7	ZL3b|f32r.7|G003	ol	nur	LIMITER	dol	dair	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.1	ZL3b|f32v.1|G006	o	das	DEFINITE_DETERMINER	daiioam	chofchody	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.10	ZL3b|f32v.10|G007	l	andere	OTHER	cpho	cthol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.11	ZL3b|f32v.11|G001	ol	nur	LIMITER		sho	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.2	ZL3b|f32v.2|G007	l	andere	OTHER	tch[y:o]	dy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.2	ZL3b|f32v.2|G009	dain	wenig	LOW_AMOUNT	dy	teor	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.3	ZL3b|f32v.3|G005	dain	wenig	LOW_AMOUNT	dsho	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.4	ZL3b|f32v.4|G007	r	Gefäß	VESSEL	qotcho	chy	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.5	ZL3b|f32v.5|G006	kaiin	durch	PATH	qo	dain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.5	ZL3b|f32v.5|G007	dain	wenig	LOW_AMOUNT	kaiin	dchol	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.6	ZL3b|f32v.6|G001	o	das	DEFINITE_DETERMINER		kchan	LINE_START	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.7	ZL3b|f32v.7|G006	r	Gefäß	VESSEL	otshcho	dain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f32v	32	f32v.7	ZL3b|f32v.7|G007	dain	wenig	LOW_AMOUNT	r	shckhy	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f34r	34	f34r.14	ZL3b|f34r.14|G005	ol	nur	LIMITER	kar	al	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f34r	34	f34r.2	ZL3b|f34r.2|G003	o	das	DEFINITE_DETERMINER	sheody	lam	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f34r	34	f34r.5	ZL3b|f34r.5|G004	ol	nur	LIMITER	shedy	okes	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f34r	34	f34r.5	ZL3b|f34r.5|G008	l	andere	OTHER	ykeed	chedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f34v	34	f34v.3	ZL3b|f34v.3|G007	ol	nur	LIMITER	or	kedaiiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f36r	36	f36r.5	ZL3b|f36r.5|G006	o	das	DEFINITE_DETERMINER	s	r	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f36r	36	f36r.5	ZL3b|f36r.5|G007	r	Gefäß	VESSEL	o	chy	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f36r	36	f36r.6	ZL3b|f36r.6|G006	dain	wenig	LOW_AMOUNT	s	an	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f36v	36	f36v.7	ZL3b|f36v.7|G004	o	das	DEFINITE_DETERMINER	okchor	s	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38r	38	f38r.4	ZL3b|f38r.4|G006	r	Gefäß	VESSEL	chk[o:y]	odaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38r	38	f38r.5	ZL3b|f38r.5|G001	o	das	DEFINITE_DETERMINER		kor	LINE_START	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38r	38	f38r.5	ZL3b|f38r.5|G007	dain	wenig	LOW_AMOUNT	ctho	ckholdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.2	ZL3b|f38v.2|G010	o	das	DEFINITE_DETERMINER	okeaiin	kom	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.6	ZL3b|f38v.6|G007	dain	wenig	LOW_AMOUNT	daiiin	dain	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.6	ZL3b|f38v.6|G008	dain	wenig	LOW_AMOUNT	dain		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.7	ZL3b|f38v.7|G004	dain	wenig	LOW_AMOUNT	chy	@153;	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.7	ZL3b|f38v.7|G008	dain	wenig	LOW_AMOUNT	daiin	daldy	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f38v	38	f38v.8	ZL3b|f38v.8|G001	o	das	DEFINITE_DETERMINER		aiin	LINE_START	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.2	ZL3b|f40r.2|G006	kaiin	durch	PATH	ykchey	ok[a:o]s	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.3	ZL3b|f40r.3|G007	o	das	DEFINITE_DETERMINER	aiir	ky	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.4	ZL3b|f40r.4|G010	ol	nur	LIMITER	okoldy		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.5	ZL3b|f40r.5|G005	ol	nur	LIMITER	okol	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.6	ZL3b|f40r.6|G007	o	das	DEFINITE_DETERMINER	am	lshedy	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.9	ZL3b|f40r.9|G002	ol	nur	LIMITER	taiin	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40r	40	f40r.9	ZL3b|f40r.9|G005	dain	wenig	LOW_AMOUNT	or	okaiin	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.14	ZL3b|f40v.14|G002	o	das	DEFINITE_DETERMINER	saiin	lchey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.15	ZL3b|f40v.15|G005	o	das	DEFINITE_DETERMINER	aiiin	kaiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.15	ZL3b|f40v.15|G006	kaiin	durch	PATH	o	o	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.15	ZL3b|f40v.15|G007	o	das	DEFINITE_DETERMINER	kaiin	ckhy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.16	ZL3b|f40v.16|G008	r	Gefäß	VESSEL	kedy	yteey	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.2	ZL3b|f40v.2|G003	ol	nur	LIMITER	qokaiin	ara[g:m]	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.6	ZL3b|f40v.6|G002	ol	nur	LIMITER	qoeedaiin	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f40v	40	f40v.9	ZL3b|f40v.9|G005	ol	nur	LIMITER	kor		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42r	42	f42r.10	ZL3b|f42r.10|G009	dain	wenig	LOW_AMOUNT	shol		UNCERTAIN_SMALL_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42r	42	f42r.12	ZL3b|f42r.12|G007	dain	wenig	LOW_AMOUNT	d{cky}	dal	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42r	42	f42r.13	ZL3b|f42r.13|G007	dain	wenig	LOW_AMOUNT	daiin	s	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42r	42	f42r.22	ZL3b|f42r.22|G005	r	Gefäß	VESSEL	choro	chaiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.1	ZL3b|f42v.1|G009	dain	wenig	LOW_AMOUNT	chor		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.11	ZL3b|f42v.11|G006	o	das	DEFINITE_DETERMINER	cheal	t	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.12	ZL3b|f42v.12|G003	ol	nur	LIMITER	chol	chaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.2	ZL3b|f42v.2|G008	dain	wenig	LOW_AMOUNT	dan	otol	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.4	ZL3b|f42v.4|G007	o	das	DEFINITE_DETERMINER	ykchy	kol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f42v	42	f42v.5	ZL3b|f42v.5|G002	r	Gefäß	VESSEL	chokeeo	chey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f44r	44	f44r.6	ZL3b|f44r.6|G005	o	das	DEFINITE_DETERMINER	shy	@190;cheekchy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f44r	44	f44r.9	ZL3b|f44r.9|G002	ol	nur	LIMITER	otchol	dchckhy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f44v	44	f44v.8	ZL3b|f44v.8|G008	ol	nur	LIMITER	ykoda		DRAWING_INTERRUPTION	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f44v	44	f44v.9	ZL3b|f44v.9|G003	l	andere	OTHER	cthees	o	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
