edition	grammar	paragraph	operation	patient	patient_form	D	H	D_before	H_before	D_after	H_after	debts	row_status
RF1b	J	f6v|f6v.6-f6v.21	f6v.14:2	f6v.14:3	cthol	trockne	erhitze	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.14:2	f6v.14:3	cthol	trockne	erhitze	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.7:2	f9v.6:4	chody	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.7:3	f9v.7:6	otal	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.10:3	f9v.10:2	kchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.7:2	f9v.6:4	chody	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.7:3	f9v.7:6	otal	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.10:3	f9v.10:2	kchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.7:2	f9v.6:4	chody	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.7:3	f9v.7:6	otal	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.10:3	f9v.10:2	kchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.5:2	f17v.5:4	tchol	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.11:4	f17v.10:4	okol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.13:3	f17v.13:4	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.16:2	f17v.16:3	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.18:4	f17v.18:2	cheeor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.20:4	f17v.20:3	cheor	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.5:2	f17v.5:4	tchol	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.11:4	f17v.10:4	okol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.13:3	f17v.13:4	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.16:2	f17v.16:3	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.18:4	f17v.18:2	cheeor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.20:4	f17v.20:3	cheor	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.5:2	f17v.5:4	tchol	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.11:4	f17v.10:4	okol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.13:3	f17v.13:4	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.16:2	f17v.16:3	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.18:4	f17v.18:2	cheeor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.20:4	f17v.20:3	cheor	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f19v|f19v.8-f19v.14	f19v.9:5	f19v.9:3	chor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	J	f19v|f19v.8-f19v.14	f19v.9:5	f19v.9:3	chor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	M	f19v|f19v.8-f19v.14	f19v.9:5	f19v.9:3	chor	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.9:3	f22v.9:2	shody	trockne	erhitze	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.9:3	f22v.9:2	shody	trockne	erhitze	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.9:3	f22v.9:2	shody	trockne	erhitze	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:4	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:6	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:4	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:6	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:4	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:6	f23r.5:2	qokchol	trockne	erhitze	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.18:2	f24r.17:4	cthom	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.18:4	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.19:3	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.18:2	f24r.17:4	cthom	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.18:4	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.19:3	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.18:2	f24r.17:4	cthom	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.18:4	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.19:3	f24r.17:4	cthom	trockne	erhitze	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	B	f45v|f45v.5-f45v.11	f45v.9:3	f45v.9:2	cthy	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f45v|f45v.5-f45v.11	f45v.9:3	f45v.9:2	cthy	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f45v|f45v.5-f45v.11	f45v.9:3	f45v.9:2	cthy	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.2:3	f93r.2:6	sheo	trockne	erhitze	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.6:6	f93r.6:2	otor	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.31:2	f93r.31:3	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.2:3	f93r.2:6	sheo	trockne	erhitze	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.6:6	f93r.6:2	otor	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.31:2	f93r.31:3	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.2:3	f93r.2:6	sheo	trockne	erhitze	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.6:6	f93r.6:2	otor	trockne	erhitze	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.31:2	f93r.31:3	cthol	trockne	erhitze	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.48:5	f99r.48:2	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f99r.48:4	recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.48:5	f99r.48:2	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f99r.48:4	recorded
RF1b	M	f99r|f99r.47-f99r.52	f99r.48:5	f99r.48:2	okeol	trockne	erhitze	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	UNREAD_BETWEEN:f99r.48:4	recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.9:2	f106r.9:3	qokain	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.9:2	f106r.9:3	qokain	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.9:2	f106r.9:3	qokain	trockne	erhitze	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"		recorded
