id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
IT2a|f106v|f106v.5-f106v.8,IT2a,f106v|f106v.5-f106v.8,f106v,106,39,6,33,5,31,6,39,KEEP|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.5,f106v.6,f106v.7,f106v.8"
IT2a|f106v|f106v.9-f106v.10,IT2a,f106v|f106v.9-f106v.10,f106v,106,18,1,17,1,17,1,18,DRY,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.9,f106v.10"
IT2a|f106v|f106v.11-f106v.14,IT2a,f106v|f106v.11-f106v.14,f106v,106,42,1,41,1,40,1,42,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.11,f106v.12,f106v.13,f106v.14"
IT2a|f106v|f106v.15-f106v.17,IT2a,f106v|f106v.15-f106v.17,f106v,106,27,1,26,1,23,1,27,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.15,f106v.16,f106v.17"
IT2a|f106v|f106v.18-f106v.19,IT2a,f106v|f106v.18-f106v.19,f106v,106,19,3,16,2,16,3,19,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.18,f106v.19"
IT2a|f106v|f106v.20-f106v.21,IT2a,f106v|f106v.20-f106v.21,f106v,106,16,0,16,0,16,0,16,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.20,f106v.21"
IT2a|f106v|f106v.22-f106v.25,IT2a,f106v|f106v.22-f106v.25,f106v,106,37,8,29,6,29,8,37,DRY|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.22,f106v.23,f106v.24,f106v.25"
IT2a|f106v|f106v.26-f106v.27,IT2a,f106v|f106v.26-f106v.27,f106v,106,19,1,18,1,18,1,19,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.26,f106v.27"
IT2a|f106v|f106v.28-f106v.31,IT2a,f106v|f106v.28-f106v.31,f106v,106,36,7,29,4,29,7,36,SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.28,f106v.29,f106v.30,f106v.31"
IT2a|f106v|f106v.32-f106v.33,IT2a,f106v|f106v.32-f106v.33,f106v,106,19,1,18,1,17,1,19,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.32,f106v.33"
IT2a|f106v|f106v.34-f106v.36,IT2a,f106v|f106v.34-f106v.36,f106v,106,27,6,21,6,19,6,27,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.34,f106v.35,f106v.36"
IT2a|f106v|f106v.37-f106v.39,IT2a,f106v|f106v.37-f106v.39,f106v,106,26,1,25,1,24,1,26,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.37,f106v.38,f106v.39"
IT2a|f106v|f106v.40-f106v.41,IT2a,f106v|f106v.40-f106v.41,f106v,106,20,1,19,1,19,1,20,RINSE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f106v|f106v.40,f106v.41"
IT2a|f106v|f106v.42-f106v.47,IT2a,f106v|f106v.42-f106v.47,f106v,106,59,8,51,7,44,8,59,GRIND|SPREAD,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f106v|f106v.42,f106v.43,f106v.44,f106v.45,f106v.46,f106v.47"
IT2a|f107r|f107r.1-f107r.3,IT2a,f107r|f107r.1-f107r.3,f107r,107,31,2,29,2,27,2,31,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.1,f107r.2,f107r.3"
IT2a|f107r|f107r.4-f107r.7,IT2a,f107r|f107r.4-f107r.7,f107r,107,39,5,34,4,33,5,39,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.4,f107r.5,f107r.6,f107r.7"
IT2a|f107r|f107r.8-f107r.12,IT2a,f107r|f107r.8-f107r.12,f107r,107,49,4,45,3,41,4,49,RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.8,f107r.9,f107r.10,f107r.11,f107r.12"
IT2a|f107r|f107r.13-f107r.15,IT2a,f107r|f107r.13-f107r.15,f107r,107,32,1,31,1,26,1,32,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.13,f107r.14,f107r.15"
IT2a|f107r|f107r.16-f107r.17,IT2a,f107r|f107r.16-f107r.17,f107r,107,14,3,11,3,10,3,14,SEPARATE_BY_GRADE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.16,f107r.17"
IT2a|f107r|f107r.18-f107r.20,IT2a,f107r|f107r.18-f107r.20,f107r,107,25,4,21,3,21,4,25,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.18,f107r.19,f107r.20"
IT2a|f107r|f107r.21-f107r.23,IT2a,f107r|f107r.21-f107r.23,f107r,107,25,4,21,4,19,4,25,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.21,f107r.22,f107r.23"
IT2a|f107r|f107r.24-f107r.26,IT2a,f107r|f107r.24-f107r.26,f107r,107,31,1,30,1,29,1,31,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.24,f107r.25,f107r.26"
IT2a|f107r|f107r.27-f107r.29,IT2a,f107r|f107r.27-f107r.29,f107r,107,26,4,22,4,21,4,26,KEEP|LIFT_OUT,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.27,f107r.28,f107r.29"
IT2a|f107r|f107r.30-f107r.33,IT2a,f107r|f107r.30-f107r.33,f107r,107,43,4,39,4,35,4,43,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.30,f107r.31,f107r.32,f107r.33"
IT2a|f107r|f107r.34-f107r.37,IT2a,f107r|f107r.34-f107r.37,f107r,107,39,6,33,6,29,6,39,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.34,f107r.35,f107r.36,f107r.37"
IT2a|f107r|f107r.38-f107r.41,IT2a,f107r|f107r.38-f107r.41,f107r,107,37,6,31,5,29,6,37,DRY|RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.38,f107r.39,f107r.40,f107r.41"
IT2a|f107r|f107r.42-f107r.44,IT2a,f107r|f107r.42-f107r.44,f107r,107,25,2,23,2,22,2,25,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.42,f107r.43,f107r.44"
IT2a|f107r|f107r.45-f107r.47,IT2a,f107r|f107r.45-f107r.47,f107r,107,28,2,26,2,23,2,28,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107r|f107r.45,f107r.46,f107r.47"
IT2a|f107r|f107r.48-f107r.51,IT2a,f107r|f107r.48-f107r.51,f107r,107,44,8,36,7,31,8,44,LIFT_OUT|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107r|f107r.48,f107r.49,f107r.50,f107r.51"
IT2a|f107v|f107v.1-f107v.4,IT2a,f107v|f107v.1-f107v.4,f107v,107,44,7,37,5,34,7,44,KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.1,f107v.2,f107v.3,f107v.4"
IT2a|f107v|f107v.5-f107v.7,IT2a,f107v|f107v.5-f107v.7,f107v,107,26,3,23,2,23,3,26,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.5,f107v.6,f107v.7"
IT2a|f107v|f107v.8-f107v.10,IT2a,f107v|f107v.8-f107v.10,f107v,107,27,2,25,1,22,2,27,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.8,f107v.9,f107v.10"
IT2a|f107v|f107v.11-f107v.15,IT2a,f107v|f107v.11-f107v.15,f107v,107,50,5,45,5,37,5,50,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.11,f107v.12,f107v.13,f107v.14,f107v.15"
IT2a|f107v|f107v.16-f107v.19,IT2a,f107v|f107v.16-f107v.19,f107v,107,37,8,29,5,27,8,37,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.16,f107v.17,f107v.18,f107v.19"
IT2a|f107v|f107v.20-f107v.22,IT2a,f107v|f107v.20-f107v.22,f107v,107,29,4,25,3,23,4,29,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.20,f107v.21,f107v.22"
IT2a|f107v|f107v.23-f107v.24,IT2a,f107v|f107v.23-f107v.24,f107v,107,15,3,12,3,12,3,15,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.23,f107v.24"
IT2a|f107v|f107v.25-f107v.28,IT2a,f107v|f107v.25-f107v.28,f107v,107,38,6,32,6,29,6,38,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.25,f107v.26,f107v.27,f107v.28"
IT2a|f107v|f107v.29-f107v.31,IT2a,f107v|f107v.29-f107v.31,f107v,107,27,4,23,4,21,4,27,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.29,f107v.30,f107v.31"
IT2a|f107v|f107v.32-f107v.34,IT2a,f107v|f107v.32-f107v.34,f107v,107,25,4,21,4,20,4,25,RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f107v|f107v.32,f107v.33,f107v.34"
IT2a|f107v|f107v.35-f107v.36,IT2a,f107v|f107v.35-f107v.36,f107v,107,20,3,17,3,16,3,20,DRY,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.35,f107v.36"
IT2a|f107v|f107v.37-f107v.40,IT2a,f107v|f107v.37-f107v.40,f107v,107,35,4,31,2,29,4,35,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.37,f107v.38,f107v.39,f107v.40"
IT2a|f107v|f107v.41-f107v.42,IT2a,f107v|f107v.41-f107v.42,f107v,107,14,1,13,1,13,1,14,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.41,f107v.42"
IT2a|f107v|f107v.43-f107v.44,IT2a,f107v|f107v.43-f107v.44,f107v,107,17,1,16,1,14,1,17,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.43,f107v.44"
IT2a|f107v|f107v.45-f107v.49,IT2a,f107v|f107v.45-f107v.49,f107v,107,51,1,50,1,35,1,51,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f107v|f107v.45,f107v.46,f107v.47,f107v.48,f107v.49"
IT2a|f108r|f108r.1-f108r.4,IT2a,f108r|f108r.1-f108r.4,f108r,108,39,1,38,1,35,1,39,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.1,f108r.2,f108r.3,f108r.4"
IT2a|f108r|f108r.5-f108r.7,IT2a,f108r|f108r.5-f108r.7,f108r,108,35,3,32,3,30,3,35,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.5,f108r.6,f108r.7"
IT2a|f108r|f108r.8-f108r.10,IT2a,f108r|f108r.8-f108r.10,f108r,108,35,4,31,4,31,4,35,SPREAD|STORE_SEPARATELY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108r|f108r.8,f108r.9,f108r.10"
IT2a|f108r|f108r.11-f108r.13,IT2a,f108r|f108r.11-f108r.13,f108r,108,28,7,21,4,20,7,28,RETRIEVE|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108r|f108r.11,f108r.12,f108r.13"
IT2a|f108r|f108r.14-f108r.16,IT2a,f108r|f108r.14-f108r.16,f108r,108,28,3,25,2,25,3,28,KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.14,f108r.15,f108r.16"
IT2a|f108r|f108r.17-f108r.20,IT2a,f108r|f108r.17-f108r.20,f108r,108,38,3,35,3,32,3,38,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.17,f108r.18,f108r.19,f108r.20"
IT2a|f108r|f108r.21-f108r.23,IT2a,f108r|f108r.21-f108r.23,f108r,108,26,2,24,2,21,2,26,KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.21,f108r.22,f108r.23"
IT2a|f108r|f108r.24-f108r.28,IT2a,f108r|f108r.24-f108r.28,f108r,108,50,4,46,4,37,4,50,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108r|f108r.24,f108r.25,f108r.26,f108r.27,f108r.28"
IT2a|f108r|f108r.29-f108r.30,IT2a,f108r|f108r.29-f108r.30,f108r,108,17,1,16,1,16,1,17,SEPARATE_BY_GRADE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.29,f108r.30"
IT2a|f108r|f108r.31-f108r.34,IT2a,f108r|f108r.31-f108r.34,f108r,108,36,2,34,2,25,2,36,KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.31,f108r.32,f108r.33,f108r.34"
IT2a|f108r|f108r.35-f108r.36,IT2a,f108r|f108r.35-f108r.36,f108r,108,19,0,19,0,19,0,19,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.35,f108r.36"
IT2a|f108r|f108r.37-f108r.38,IT2a,f108r|f108r.37-f108r.38,f108r,108,18,0,18,0,18,0,18,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.37,f108r.38"
IT2a|f108r|f108r.39-f108r.40,IT2a,f108r|f108r.39-f108r.40,f108r,108,22,2,20,2,19,2,22,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.39,f108r.40"
IT2a|f108r|f108r.41-f108r.44,IT2a,f108r|f108r.41-f108r.44,f108r,108,37,3,34,2,30,3,37,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.41,f108r.42,f108r.43,f108r.44"
IT2a|f108r|f108r.45-f108r.47,IT2a,f108r|f108r.45-f108r.47,f108r,108,32,3,29,2,23,3,32,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.45,f108r.46,f108r.47"
IT2a|f108r|f108r.48-f108r.50,IT2a,f108r|f108r.48-f108r.50,f108r,108,31,3,28,3,20,3,31,,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108r|f108r.48,f108r.49,f108r.50"
IT2a|f108v|f108v.1-f108v.4,IT2a,f108v|f108v.1-f108v.4,f108v,108,41,3,38,2,34,3,41,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108v|f108v.1,f108v.2,f108v.3,f108v.4"
IT2a|f108v|f108v.5-f108v.6,IT2a,f108v|f108v.5-f108v.6,f108v,108,20,0,20,0,17,0,20,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108v|f108v.5,f108v.6"
IT2a|f108v|f108v.7-f108v.11,IT2a,f108v|f108v.7-f108v.11,f108v,108,53,1,52,1,49,1,53,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108v|f108v.7,f108v.8,f108v.9,f108v.10,f108v.11"
IT2a|f108v|f108v.12-f108v.14,IT2a,f108v|f108v.12-f108v.14,f108v,108,31,4,27,4,21,4,31,DRY|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108v|f108v.12,f108v.13,f108v.14"
IT2a|f108v|f108v.15-f108v.19,IT2a,f108v|f108v.15-f108v.19,f108v,108,46,3,43,3,39,3,46,DRY|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108v|f108v.15,f108v.16,f108v.17,f108v.18,f108v.19"
IT2a|f108v|f108v.20-f108v.27,IT2a,f108v|f108v.20-f108v.27,f108v,108,96,22,74,11,67,22,96,DRY|KEEP|RINSE|SIEVE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108v|f108v.20,f108v.21,f108v.22,f108v.23,f108v.24,f108v.25,f108v.26,f108v.27"
IT2a|f108v|f108v.28-f108v.29,IT2a,f108v|f108v.28-f108v.29,f108v,108,20,3,17,3,17,3,20,DRY|SIEVE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108v|f108v.28,f108v.29"
IT2a|f108v|f108v.30-f108v.33,IT2a,f108v|f108v.30-f108v.33,f108v,108,45,4,41,4,33,4,45,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f108v|f108v.30,f108v.31,f108v.32,f108v.33"
IT2a|f108v|f108v.34-f108v.52,IT2a,f108v|f108v.34-f108v.52,f108v,108,214,25,189,12,115,25,214,DRY|RETRIEVE|SEPARATE_BY_GRADE|SIEVE,True,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f108v|f108v.34,f108v.35,f108v.36,f108v.37,f108v.38,f108v.39,f108v.40,f108v.41,f108v.42,f108v.43,f108v.44,f108v.45,f108v.46,f108v.47,f108v.48,f108v.49,f108v.50,f108v.51,f108v.52"
IT2a|f108v|f108v.53-f108v.53,IT2a,f108v|f108v.53-f108v.53,f108v,108,4,0,4,0,4,0,4,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f108v|f108v.53
IT2a|f10r|f10r.1-f10r.5,IT2a,f10r|f10r.1-f10r.5,f10r,10,42,11,31,9,29,11,42,LIFT_OUT|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f10r|f10r.1,f10r.2,f10r.3,f10r.4,f10r.5"
IT2a|f10r|f10r.6-f10r.12,IT2a,f10r|f10r.6-f10r.12,f10r,10,50,18,32,11,29,18,50,GRIND|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f10r|f10r.6,f10r.7,f10r.8,f10r.9,f10r.10,f10r.11,f10r.12"
IT2a|f10v|f10v.1-f10v.3,IT2a,f10v|f10v.1-f10v.3,f10v,10,24,7,17,4,17,7,24,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f10v|f10v.1,f10v.2,f10v.3"
IT2a|f10v|f10v.4-f10v.7,IT2a,f10v|f10v.4-f10v.7,f10v,10,29,14,15,9,13,14,29,GRIND|RETRIEVE|SORT|SPREAD,True,False,BELOW_MIN_KNOWN_FRACTION,"f10v|f10v.4,f10v.5,f10v.6,f10v.7"
IT2a|f111r|f111r.1-f111r.5,IT2a,f111r|f111r.1-f111r.5,f111r,111,54,7,47,6,40,7,54,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111r|f111r.1,f111r.2,f111r.3,f111r.4,f111r.5"
IT2a|f111r|f111r.6-f111r.35,IT2a,f111r|f111r.6-f111r.35,f111r,111,359,35,324,12,225,35,359,DRY|RETRIEVE|SIEVE,True,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f111r|f111r.6,f111r.7,f111r.8,f111r.9,f111r.10,f111r.11,f111r.12,f111r.13,f111r.14,f111r.15,f111r.16,f111r.17,f111r.18,f111r.19,f111r.20,f111r.21,f111r.22,f111r.23,f111r.24,f111r.25,f111r.26,f111r.27,f111r.28,f111r.29,f111r.30,f111r.31,f111r.32,f111r.33,f111r.34,f111r.35"
IT2a|f111r|f111r.36-f111r.43,IT2a,f111r|f111r.36-f111r.43,f111r,111,82,6,76,4,63,6,82,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111r|f111r.36,f111r.37,f111r.38,f111r.39,f111r.40,f111r.41,f111r.42,f111r.43"
IT2a|f111r|f111r.44-f111r.47,IT2a,f111r|f111r.44-f111r.47,f111r,111,47,2,45,2,38,2,47,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111r|f111r.44,f111r.45,f111r.46,f111r.47"
IT2a|f111r|f111r.48-f111r.50,IT2a,f111r|f111r.48-f111r.50,f111r,111,31,1,30,1,25,1,31,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111r|f111r.48,f111r.49,f111r.50"
