gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O0912	qokaiin	G733-C18082	f46r	f46	f46r.7	3	1	0	1	H	B	2	14	MIDDLE	FIRST_THIRD	shol	OPEN	ytchdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	OPEN	0	0
G749-O0913	chdy	G733-C18087	f46r	f46	f46r.7	8	1	0	1	H	B	2	14	MIDDLE	MIDDLE_THIRD	ar	OPEN	cthy	MATERIAL	MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	OPEN	0	0
G749-O0914	oty	G733-C18135	f46v	f46	f46v.10	6	1	0	1	H	B	2	7	MIDDLE	LAST_THIRD	daim	OPEN	om	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheol ar chey okaiin daim oty om	OPEN	0	0
G749-O0915	oty	G733-C18140	f46v	f46	f46v.11	4	1	0	1	H	B	2	5	MIDDLE	LAST_THIRD	chocpheod	OPEN	dam	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tolshey otedy chocpheod oty dam	OPEN	0	0
G749-O0916	qokedy	G733-C18154	f46v	f46	f46v.2	6	0	0	0	H	B	2	14	MIDDLE	MIDDLE_THIRD	daiin	OPEN	otar	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	OPEN	0	0
G749-O0917	oty	G733-C18170	f46v	f46	f46v.3	8	1	0	1	H	B	2	12	MIDDLE	MIDDLE_THIRD	qokar	OPEN	qoty	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	OPEN	0	0
G749-O0918	qokedy	G733-C18190	f46v	f46	f46v.5	3	1	0	1	H	B	2	13	MIDDLE	FIRST_THIRD	shedy	OPEN	chdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G749-O0919	chdy	G733-C18191	f46v	f46	f46v.5	4	1	0	1	H	B	2	13	MIDDLE	FIRST_THIRD	qokedy	OPEN	okedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G749-O0920	okedy	G733-C18192	f46v	f46	f46v.5	5	0	0	0	H	B	2	13	MIDDLE	MIDDLE_THIRD	chdy	OPEN	dykaly	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G749-O0921	qokedy	G733-C18208	f46v	f46	f46v.6	8	0	0	0	H	B	2	12	MIDDLE	MIDDLE_THIRD	qokaldy	OPEN	doir	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	OPEN	0	0
G749-O0922	chdy	G733-C18234	f47r	f47	f47r.1	6	1	0	1	H	A	1	6	LAST	LAST_THIRD	daiin	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	chair oly sheaiin shol daiin chdy	OPEN	0	0
G749-O0923	chdy	G733-C18279	f47r	f47	f47r.6	9	1	0	1	H	A	1	10	MIDDLE	LAST_THIRD	shol	OPEN	cholol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	folr chey so chol shol aiin shol shol chdy cholol	OPEN	0	0
G749-O0924	okal	G733-C18300	f47r	f47	f47r.9	4	1	0	1	H	A	1	8	MIDDLE	MIDDLE_THIRD	chaiin	OPEN	chol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qoko kor chaiin okal chol daiin okcho kchorsy	OPEN	0	0
G749-O0925	chdy	G733-C18322	f47v	f47	f47v.11	3	1	0	1	H	A	1	9	MIDDLE	FIRST_THIRD	cho	DRY|PREPARATION	chy	OPEN	DRY|PREPARATION	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	oteey cho chdy chy key chyky dchy daiin chy	OPEN	0	0
G749-O0926	cheky	G733-C18334	f47v	f47	f47v.12	6	1	0	1	H	A	1	8	MIDDLE	LAST_THIRD	chy	OPEN	chochy	DRY|PREPARATION|PROCESS|PASS	DRY|PREPARATION|PROCESS|PASS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	chy cho keesy chy chy cheky chochy daiin	OPEN	0	0
G749-O0927	sheey	G733-C18360	f47v	f47	f47v.4	2	1	0	1	H	A	1	7	MIDDLE	FIRST_THIRD	qotol	COLD|MATERIAL	kol	OPEN	COLD|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qotol sheey kol sho keechy qoty cthy	OPEN	0	0
G749-O0928	qokedy	G733-C18449	f48r	f48	f48r.6	4	1	0	1	H	B	5	12	MIDDLE	FIRST_THIRD	ytchedy	OPEN	lotal	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	4	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	OPEN	0	0
G749-O0929	okedy	G733-C18466	f48r	f48	f48r.7	9	0	0	0	H	B	5	10	MIDDLE	LAST_THIRD	ykeeodam	OPEN	okam	HOT|AMOUNT|PREPARATION	HOT|AMOUNT|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	OPEN	0	0
G749-O0930	chdy	G733-C18488	f48v	f48	f48v.1	10	0	0	0	H	B	5	13	MIDDLE	LAST_THIRD	teedy	OPEN	ypair	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair y chedyty	OPEN	0	0
G749-O0931	chdy	G733-C18496	f48v	f48	f48v.10	5	1	1	0	H	B	5	13	MIDDLE	MIDDLE_THIRD	ykeol	OPEN	chdor	DRY|AMOUNT|MATERIAL	DRY|AMOUNT|MATERIAL	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	OPEN	0	0
G749-O0932	chdy	G733-C18499	f48v	f48	f48v.10	8	0	1	0	H	B	5	13	MIDDLE	MIDDLE_THIRD	chtol	COLD|DRY|MATERIAL	ytchedal	OPEN	COLD|DRY|MATERIAL	DRY	NONE	RIGHT_D3_5	NA	5	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	OPEN	0	0
G749-O0933	okeey	G733-C18539	f48v	f48	f48v.4	4	1	0	1	H	B	5	12	MIDDLE	FIRST_THIRD	otsh	OPEN	ty	COLD|BEGIN_STAGE	COLD|BEGIN_STAGE	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	OPEN	0	0
G749-O0934	lkeey	G733-C18548	f48v	f48	f48v.5	1	1	0	1	H	B	5	10	FIRST	FIRST_THIRD	EDGE	EDGE	qocthedy	MATERIAL|MIDDLE_STAGE	MIDDLE_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	OPEN	0	0
G749-O0935	okedy	G733-C18586	f48v	f48	f48v.8	3	0	1	0	H	B	5	11	MIDDLE	FIRST_THIRD	chkey	HOT|DRY|MIDDLE_STAGE	chckhedy	OPEN	HOT|DRY|MIDDLE_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	OPEN	0	0
G749-O0936	okal	G733-C18597	f48v	f48	f48v.9	3	1	0	1	H	B	5	12	MIDDLE	FIRST_THIRD	shody	PREPARATION|END_STAGE	otchedy	OPEN	END_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	OPEN	0	0
G749-O0937	cheky	G733-C18599	f48v	f48	f48v.9	5	1	0	1	H	B	5	12	MIDDLE	MIDDLE_THIRD	otchedy	OPEN	oly	PROCESS	PROCESS	NONE	NONE	RIGHT_D3_5	NA	5	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	OPEN	0	0
G749-O0938	cheey	G733-C18647	f49r	f49	f49r.16	2	1	0	1	H	A	1	4	MIDDLE	MIDDLE_THIRD	qocho	OPEN	dchey	DRY|AMOUNT|CLOSE|MIDDLE_STAGE|END_STAGE	DRY|MIDDLE_STAGE|END_STAGE|AMOUNT|CLOSE	DRY	NONE	RIGHT_D1	NA	1	qocho cheey dchey qotchody	OPEN	0	0
G749-O0939	cheol	G733-C18658	f49r	f49	f49r.18	2	1	0	1	H	A	1	7	MIDDLE	FIRST_THIRD	sheor	MOIST|PART|MATERIAL	od	PREPARATION	MOIST|PART|MATERIAL|PREPARATION	NONE	MOIST	NO_CLOSE_WITHIN_5	NA	NA	sheor cheol od cho dcheeey qot chotchy	OPEN	0	0
G749-O0940	cheey	G733-C18666	f49r	f49	f49r.19	3	1	0	1	H	A	1	6	MIDDLE	MIDDLE_THIRD	r	OPEN	keolchey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheo r cheey keolchey chokchol chokan	OPEN	0	0
G749-O0941	cheey	G733-C18709	f49r	f49	f49r.7	2	1	0	1	H	A	1	4	MIDDLE	MIDDLE_THIRD	qokeor	OPEN	qokchy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeor cheey qokchy qotody	OPEN	0	0
G749-O0942	cheol	G733-C18796	f49v	f49	f49v.36	2	1	0	1	H	A	1	8	MIDDLE	FIRST_THIRD	qotcho	DRY	chol	OPEN	DRY	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	qotcho cheol chol s cho chcthey dcheol chotchody	OPEN	0	0
G749-O0943	cheky	G733-C18845	f49v	f49	f49v.46	2	1	0	1	H	A	1	8	MIDDLE	FIRST_THIRD	oaiin	AMOUNT|PREPARATION	cho	DRY|PREPARATION	DRY|AMOUNT|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oaiin cheky cho rchseesy kchor sol chctho s	OPEN	0	0
G749-O0944	cheey	G733-C18872	f49v	f49	f49v.52	3	1	0	1	H	A	1	4	MIDDLE	LAST_THIRD	r	OPEN	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykchokeo r cheey daiin	OPEN	0	0
G749-O0945	sheey	G733-C18887	f4r	f4	f4r.1	5	1	0	1	H	A	1	9	MIDDLE	MIDDLE_THIRD	ol	OPEN	qotey	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	OPEN	0	0
G749-O0946	sheey	G733-C19005	f4v	f4	f4v.5	2	1	0	1	H	A	1	6	MIDDLE	FIRST_THIRD	shor	OPEN	otoiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shor sheey otoiin shey qotchoiin chodain	OPEN	0	0
G749-O0947	qokedy	G733-C19060	f50r	f50	f50r.3	5	0	0	0	H	B	2	10	MIDDLE	MIDDLE_THIRD	okeody	OPEN	chody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	OPEN	0	0
G749-O0948	kchdy	G733-C19062	f50r	f50	f50r.3	7	1	0	1	H	B	2	10	MIDDLE	LAST_THIRD	chody	OPEN	pchdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	OPEN	0	0
G749-O0949	qokaiin	G733-C19070	f50r	f50	f50r.4	5	1	0	1	H	B	2	10	MIDDLE	MIDDLE_THIRD	qokchdy	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols	OPEN	0	0
G749-O0950	okal	G733-C19091	f50r	f50	f50r.6	5	1	0	1	H	B	2	10	MIDDLE	MIDDLE_THIRD	kchedy	OPEN	qotor	COLD|AMOUNT|MATERIAL	COLD|AMOUNT|MATERIAL	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky	OPEN	0	0
G749-O0951	kchdy	G733-C19143	f50v	f50	f50v.11	4	0	1	0	H	B	2	4	LAST	LAST_THIRD	ykchy	HOT|DRY|BEGIN_STAGE	EDGE	EDGE	HOT|DRY|BEGIN_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	lchey kar ykchy kchdy	OPEN	0	0
G749-O0952	chdy	G733-C19149	f50v	f50	f50v.2	6	0	0	0	H	B	2	10	MIDDLE	MIDDLE_THIRD	qokaly	HOT|MATERIAL|PROCESS	oky	OPEN	HOT|MATERIAL|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchodain oeeey okaiin shedy qokaly chdy oky keody cheey okain	OPEN	0	0
G749-O0953	cheey	G733-C19152	f50v	f50	f50v.2	9	1	0	1	H	B	2	10	MIDDLE	LAST_THIRD	keody	OPEN	okain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchodain oeeey okaiin shedy qokaly chdy oky keody cheey okain	OPEN	0	0
G749-O0954	qokedy	G733-C19160	f50v	f50	f50v.3	7	0	0	0	H	B	2	9	MIDDLE	LAST_THIRD	ykeeey	OPEN	okain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	OPEN	0	0
G749-O0955	okal	G733-C19162	f50v	f50	f50v.3	9	1	0	1	H	B	2	9	LAST	LAST_THIRD	okain	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	OPEN	0	0
G749-O0956	okal	G733-C19187	f50v	f50	f50v.6	3	1	0	1	H	B	2	10	MIDDLE	FIRST_THIRD	kedair	OPEN	chody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	OPEN	0	0
G749-O0957	qokedy	G733-C19189	f50v	f50	f50v.6	5	0	0	0	H	B	2	10	MIDDLE	MIDDLE_THIRD	chody	OPEN	okar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	OPEN	0	0
G749-O0958	okedy	G733-C19192	f50v	f50	f50v.6	8	0	0	0	H	B	2	10	MIDDLE	LAST_THIRD	okchey	HOT|DRY|PREPARATION|MIDDLE_STAGE	otar	OPEN	HOT|DRY|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	OPEN	0	0
G749-O0959	qokedy	G733-C19208	f50v	f50	f50v.8	4	1	0	1	H	B	2	10	MIDDLE	MIDDLE_THIRD	otor	OPEN	ykchol	HOT|DRY|MATERIAL|PROCESS	HOT|DRY|MATERIAL|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	OPEN	0	0
G749-O0960	olkaiin	G733-C19212	f50v	f50	f50v.8	8	1	0	1	H	B	2	10	MIDDLE	LAST_THIRD	chckhy	OPEN	okain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	OPEN	0	0
G749-O0961	kchdy	G733-C19219	f50v	f50	f50v.9	5	0	0	0	H	B	2	8	MIDDLE	MIDDLE_THIRD	echedy	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytsheod ain sheshy echedy kchdy otaiin okaiin oky	OPEN	0	0
G749-O0962	oty	G733-C19274	f51r	f51	f51r.3	3	1	0	1	H	A	1	5	MIDDLE	MIDDLE_THIRD	ckhey	PREPARATION|MIDDLE_STAGE	ckheodar	OPEN	MIDDLE_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ydchody ckhey oty ckheodar qoky	OPEN	0	0
G749-O0963	okeey	G733-C19285	f51r	f51	f51r.5	3	0	0	0	H	A	1	5	MIDDLE	MIDDLE_THIRD	qodaiin	OPEN	qockhey	PREPARATION|MIDDLE_STAGE	MIDDLE_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheody qodaiin okeey qockhey taiin	OPEN	0	0
G749-O0964	sheey	G733-C19324	f51v	f51	f51v.11	2	1	1	0	H	A	1	4	MIDDLE	MIDDLE_THIRD	ycheoky	HOT|DRY|PREPARATION|MIDDLE_STAGE	ykeey	HOT|PROCESS|END_STAGE	HOT|DRY|MIDDLE_STAGE|END_STAGE|PREPARATION|PROCESS	END_STAGE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	ycheoky sheey ykeey chey	OPEN	0	0
G749-O0965	cheol	G733-C19332	f51v	f51	f51v.13	2	1	0	1	H	A	1	3	MIDDLE	MIDDLE_THIRD	daiin	OPEN	cheodain	DRY|AMOUNT|PREPARATION	DRY|AMOUNT|PREPARATION	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin cheol cheodain	OPEN	0	0
G749-O0966	oty	G733-C19404	f52r	f52	f52r.2	1	1	0	1	H	A	1	9	FIRST	FIRST_THIRD	EDGE	EDGE	shor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oty shor ykoldy qoky koldal oteees dals otar dl	OPEN	0	0
G749-O0967	oty	G733-C19424	f52r	f52	f52r.4	5	1	1	0	H	A	1	9	MIDDLE	MIDDLE_THIRD	qotchy	COLD|DRY|BEGIN_STAGE	dar	OPEN	COLD|DRY|BEGIN_STAGE	COLD	NONE	NO_CLOSE_WITHIN_5	NA	NA	l shopchy qoky qotchy oty dar oty dam ychcthod	OPEN	0	0
G749-O0968	oty	G733-C19426	f52r	f52	f52r.4	7	1	0	1	H	A	1	9	MIDDLE	LAST_THIRD	dar	OPEN	dam	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	l shopchy qoky qotchy oty dar oty dam ychcthod	OPEN	0	0
G749-O0969	cheey	G733-C19455	f52r	f52	f52r.8	2	1	0	1	H	A	1	9	MIDDLE	FIRST_THIRD	or	OPEN	dor	AMOUNT|MATERIAL	AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	or cheey dor shey kom s cheey dchom daiin	OPEN	0	0
G749-O0970	cheey	G733-C19460	f52r	f52	f52r.8	7	0	0	0	H	A	1	9	MIDDLE	LAST_THIRD	s	OPEN	dchom	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	or cheey dor shey kom s cheey dchom daiin	OPEN	0	0
G749-O0971	cheol	G733-C19514	f52v	f52	f52v.4	5	1	1	0	H	A	1	7	MIDDLE	LAST_THIRD	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	chckheey	DRY|PREPARATION|END_STAGE	DRY|END_STAGE|AMOUNT|MATERIAL|PREPARATION	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchor ctheor ctheol cheeor cheol chckheey sody	OPEN	0	0
G749-O0972	oty	G733-C19525	f52v	f52	f52v.6	3	1	0	1	H	A	1	4	MIDDLE	LAST_THIRD	cthor	AMOUNT|MATERIAL	kcholy	OPEN	AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qotodaiin cthor oty kcholy	OPEN	0	0
G749-O0973	oty	G733-C19543	f53r	f53	f53r.1	3	1	0	1	H	A	1	3	LAST	LAST_THIRD	chocthody	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kodam chocthody oty	OPEN	0	0
G749-O0974	oty	G733-C19549	f53r	f53	f53r.2	6	1	0	1	H	A	1	6	LAST	LAST_THIRD	she	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dol dain s cho she oty	OPEN	0	0
G749-O0975	oty	G733-C19566	f53r	f53	f53r.5	9	1	0	1	H	A	1	9	LAST	LAST_THIRD	qot	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oksh otol cfhy cphodol ykody qokchod otcho qot oty	OPEN	0	0
G749-O0976	okeey	G733-C19623	f53v	f53	f53v.2	1	1	0	1	H	A	1	8	FIRST	FIRST_THIRD	EDGE	EDGE	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey daiin sheekol shom shol cthy dchom do	OPEN	0	0
G749-O0977	oty	G733-C19637	f53v	f53	f53v.3	7	1	0	1	H	A	1	7	LAST	LAST_THIRD	dam	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ydaiin cphom chol dockhy cthol dam oty	OPEN	0	0
G749-O0978	sheey	G733-C19662	f53v	f53	f53v.8	1	1	0	1	H	A	1	6	FIRST	FIRST_THIRD	EDGE	EDGE	kshody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheey kshody tsheody sheody sheetchy opod	OPEN	0	0
G749-O0979	okal	G733-C19698	f54v	f54	f54v.13	3	1	0	1	H	A	1	4	MIDDLE	LAST_THIRD	chol	OPEN	yckhey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y chol okal yckhey	OPEN	0	0
G749-O0980	cheol	G733-C19726	f54v	f54	f54v.3	7	0	0	0	H	A	1	8	MIDDLE	LAST_THIRD	ykoldam	OPEN	am	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yair ykar oky cham chody ykoldam cheol am	OPEN	0	0
G749-O0981	cheky	G733-C19730	f54v	f54	f54v.4	3	1	0	1	H	A	1	8	MIDDLE	FIRST_THIRD	chor	OPEN	chol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dar chor cheky chol okaiin chody chol dy	OPEN	0	0
G749-O0982	cheol	G733-C19744	f54v	f54	f54v.6	2	1	0	1	H	A	1	5	MIDDLE	FIRST_THIRD	tol	OPEN	shocthy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tol cheol shocthy qodaiin keeody	OPEN	0	0
G749-O0983	qokaiin	G733-C19757	f54v	f54	f54v.8	4	1	0	1	H	A	1	7	MIDDLE	MIDDLE_THIRD	aim	OPEN	yteal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiino d aim qokaiin yteal okal om	OPEN	0	0
G749-O0984	okal	G733-C19759	f54v	f54	f54v.8	6	1	0	1	H	A	1	7	MIDDLE	LAST_THIRD	yteal	OPEN	om	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiino d aim qokaiin yteal okal om	OPEN	0	0
G749-O0985	okal	G733-C19765	f54v	f54	f54v.9	5	1	0	1	H	A	1	6	MIDDLE	LAST_THIRD	ytam	AMOUNT	dy	OPEN	AMOUNT	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ydaiin qockhey qodal ytam okal dy	OPEN	0	0
G749-O0986	okal	G733-C19777	f55r	f55	f55r.10	2	1	0	1	H	B	2	11	MIDDLE	FIRST_THIRD	dair	OPEN	qokar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair okal qokar or or o ar odaiin okeey darchd ol	OPEN	0	0
G749-O0987	okeey	G733-C19784	f55r	f55	f55r.10	9	1	0	1	H	B	2	11	MIDDLE	LAST_THIRD	odaiin	PREPARATION|LEVEL_III	darchd	OPEN	LEVEL_III|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair okal qokar or or o ar odaiin okeey darchd ol	OPEN	0	0
G749-O0988	qokaiin	G733-C19804	f55r	f55	f55r.12	8	1	0	1	H	B	2	10	MIDDLE	LAST_THIRD	chelal	OPEN	okain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	OPEN	0	0
G749-O0989	chdy	G733-C19831	f55r	f55	f55r.3	6	0	0	0	H	B	2	11	MIDDLE	MIDDLE_THIRD	chky	HOT|DRY|MATERIAL|PROCESS	qokar	OPEN	HOT|DRY|MATERIAL|PROCESS	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin	OPEN	0	0
G749-O0990	okal	G733-C19850	f55r	f55	f55r.5	4	1	0	1	H	B	2	10	MIDDLE	MIDDLE_THIRD	aiin	OPEN	chol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y or aiin okal chol kchoy pchtchdy oaiin okasor olkam	OPEN	0	0
G749-O0991	chdy	G733-C19864	f55r	f55	f55r.6	8	0	0	0	H	B	2	8	LAST	LAST_THIRD	okol	OPEN	EDGE	EDGE	NONE	NONE	NONE	LEFT_D2	2	NA	tcho daiin sho ke y kedy okol chdy	OPEN	0	0
G749-O0992	cheol	G733-C19866	f55r	f55	f55r.7	2	0	0	0	H	B	2	8	MIDDLE	FIRST_THIRD	tchedar	OPEN	kedy	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	4	tchedar cheol kedy chody kshdy qotchdy qokchdy olkardam	OPEN	0	0
G749-O0993	cheky	G733-C19882	f55r	f55	f55r.9	2	1	0	1	H	B	2	11	MIDDLE	FIRST_THIRD	dain	OPEN	dar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	OPEN	0	0
G749-O0994	okal	G733-C19914	f55v	f55	f55v.11	6	1	0	1	H	B	2	10	MIDDLE	MIDDLE_THIRD	aiin	OPEN	oltchy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	OPEN	0	0
G749-O0995	cheky	G733-C19921	f55v	f55	f55v.12	3	1	0	1	H	B	2	9	MIDDLE	FIRST_THIRD	ar	OPEN	olkeechy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin ar cheky olkeechy sl ar aiin daiin otam	OPEN	0	0
