certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-2023	OBSERVED	2	K+SH+Y	3	K|SH|Y	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|SH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|PAIR:K>SH	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	GEBEN · HALTEN · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2024	ABSENT	1	K+SH+Y+K+AR+Y	6	K|SH|Y|K|AR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|SH|K	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:K<-AR|FOCUS:K<-Y|PAIR:K>SH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	GEBEN · HALTEN · POSTEN · GEBEN · AUSGANG · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2025	OBSERVED	5	K+Y	2	K|Y	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2026	ABSENT	1	K+Y+AIN	3	K|Y|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	GEBEN · POSTEN · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2027	ABSENT	1	K+Y+CH+Y	4	K|Y|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|CH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	GEBEN · POSTEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2028	ABSENT	1	K+Y+D_ADDR+EE+Y	5	K|Y|D_ADDR|EE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	GEBEN · POSTEN · HIER · GRAD II · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2029	ABSENT	1	K+Y+K+EE+OR	5	K|Y|K|EE|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|K	Y|OR	1:K+Y+K__DIRECT_K>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-EE|FOCUS:K<-OR	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	GEBEN · POSTEN · GEBEN · GRAD II · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2030	ABSENT	1	K+Y+L+D_ADDR+DY	5	K|Y|L|D_ADDR|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:K<-Y|FOCUS:K<-L|CLOSE:K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	GEBEN · POSTEN · VERBINDUNG · HIER · SCHLUSS	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2031	OBSERVED	3	L	1	L	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2032	OBSERVED	5	L+AIIN	2	L|AIIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2033	ABSENT	1	L+AIIN+LOCAL_CHAR_I	3	L|AIIN|LOCAL_CHAR_I	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · WERT · VARIANTE	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2034	OBSERVED	3	L+AIN	2	L|AIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · ANTEIL	NONE	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2035	ABSENT	2	L+AIR	2	L|AIR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L	FOCUS:OWNER<-AIR	NONE	NONE	EXACT_CATALOG_KEY|LOCAL_APPENDIX_EDGE_VISIBLE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BAHN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2036	ABSENT	1	L+AIR+OR	3	L|AIR|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	OR	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-OR	FOCUS:OWNER<-AIR	NONE	NONE	LOCAL_APPENDIX_EDGE_VISIBLE	KNOWN_FACTOR_COMPOSITION_AMBER	READ_AMBER	Neue sichtbare Karte mit genau ausgewiesener lokaler Altkante lesen.	VERBINDUNG · BAHN · EINHEIT	NONE	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2037	OBSERVED	2	L+AL	2	L|AL	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-L|FOCUS:OWNER<-AL	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · ZIELORT	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2038	ABSENT	1	L+AL+AIIN	3	L|AL|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AL|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · ZIELORT · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2039	ABSENT	1	L+AL+AIN	3	L|AL|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AL|FOCUS:OWNER<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · ZIELORT · ANTEIL	NONE	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2040	ABSENT	1	L+AL+Y	3	L|AL|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · ZIELORT · POSTEN	NONE	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2041	OBSERVED	1	L+AR	2	L|AR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-L|FOCUS:OWNER<-AR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · AUSGANG	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2042	ABSENT	1	L+AR+OR	3	L|AR|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AR|FOCUS:OWNER<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · AUSGANG · EINHEIT	NONE	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2043	ABSENT	1	L+CH+AIIN	3	L|CH|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · WERT	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2044	ABSENT	1	L+CH+AIN	3	L|CH|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · ANTEIL	CH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2045	ABSENT	1	L+CH+AIR	3	L|CH|AIR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-AIR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · BAHN	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2046	ABSENT	1	L+CH+AL	3	L|CH|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · ZIELORT	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2047	ABSENT	1	L+CH+AR	3	L|CH|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · AUSGANG	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2048	ABSENT	1	L+CH+CH	3	L|CH|CH	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|PAIR:CH>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · NEHMEN	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2049	ABSENT	1	L+CH+CH+K+E+DY	6	L|CH|CH|K|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|CH|K	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:K<-E|PAIR:CH>CH|PAIR:CH>K|CLOSE:K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · NEHMEN · GEBEN · GRAD I · SCHLUSS	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2050	ABSENT	1	L+CH+CH+OK+E+DY	6	L|CH|CH|OK|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|CH|OK	NONE	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:OK<-E|PAIR:CH>CH|CLOSE:OK	PAIR:CH>OK	NONE	NONE	LOCAL_APPENDIX_EDGE_VISIBLE	KNOWN_FACTOR_COMPOSITION_AMBER	READ_AMBER	Neue sichtbare Karte mit genau ausgewiesener lokaler Altkante lesen.	VERBINDUNG · NEHMEN · NEHMEN · SETZEN · GRAD I · SCHLUSS	OK	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2051	ABSENT	1	L+CH+E+AIR	4	L|CH|E|AIR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-E|FOCUS:CH<-AIR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD I · BAHN	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2052	ABSENT	1	L+CH+E+AL	4	L|CH|E|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-E|FOCUS:CH<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD I · ZIELORT	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2053	ABSENT	1	L+CH+E+L	4	L|CH|E|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-E|FOCUS:CH<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD I · VERBINDUNG	CH	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2054	ABSENT	1	L+CH+EE+AIIN	4	L|CH|EE|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD II · WERT	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2055	ABSENT	1	L+CH+EE+AIN	4	L|CH|EE|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD II · ANTEIL	CH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2056	ABSENT	1	L+CH+EE+D_ADDR+AIIN	5	L|CH|EE|D_ADDR|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD II · HIER · WERT	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2057	ABSENT	1	L+CH+EE+D_ADDR+AIN	5	L|CH|EE|D_ADDR|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD II · HIER · ANTEIL	CH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2058	ABSENT	1	L+CH+EE+D_ADDR+OR	5	L|CH|EE|D_ADDR|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GRAD II · HIER · EINHEIT	CH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2059	ABSENT	2	L+CH+EE+Y	4	L|CH|EE|Y	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-EE|FOCUS:CH<-Y	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · NEHMEN · GRAD II · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2060	ABSENT	1	L+CH+K+AIIN	4	L|CH|K|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GEBEN · WERT	K	AIIN	YES	NO	NO	NO	NO	NO	YES
