page	locus	target_surfaces	zl3b_line	v31_tokenwise_de	v32_tokenwise_de	complete_v32
f34r	f34r.7	dal	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	heiß in der Mitte des Grades, abgeschlossen | [dal:?] | trocken am Anfang des Grades, abgeschlossen | [olchy:?] | [ykchy:?] | [ykedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | [as:?] | [oldam:?]	heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | [olchy:?] | [ykchy:?] | [ykedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | [as:?] | [oldam:?]	False
f34v	f34v.3	chdal	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	[ytal:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chdal:?] | [olchdy:?] | [char:?] | Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kedaiiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [dasam:?]	[ytal:?] | Blüten-/Fruchtstand; reproduktiver Teil | trockene abgemessene Rohstoffmenge I am Gradanfang | [olchdy:?] | [char:?] | Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kedaiiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [dasam:?]	False
f35r	f35r.11	dal|aldy	sheaiin chol cthaiin l chaiin lchal dal dair aldy n	[sheaiin:?] | trocken; nominal trockenes Gut/Material | Blatt-/Krautgut, Menge/Klasse III | [l:?] | trocken, Grad III | [lchal:?] | [dal:?] | abgemessene Fraktion II | [aldy:?] | [n:?]	[sheaiin:?] | trocken; nominal trockenes Gut/Material | Blatt-/Krautgut, Menge/Klasse III | [l:?] | trocken, Grad III | [lchal:?] | abgemessene Rohstoffmenge I | abgemessene Fraktion II | Rohstoffklasse I, abgeschlossen | [n:?]	False
f35v	f35v.12	dal	dchaiin d aiin d aiin dal s	[dchaiin:?] | [d:?] | Menge III | [d:?] | Menge III | [dal:?] | [s:?]	[dchaiin:?] | [d:?] | Menge III | [d:?] | Menge III | abgemessene Rohstoffmenge I | [s:?]	False
f36r	f36r.2	oral	oral shor ytaiin qotaiin qooldy chty chol dy tor	Ansatz aus Wurzelrohstoff, Form I | Blüten-/Fruchtstand; reproduktiver Teil | [ytaiin:?] | kalt, Grad III | [qooldy:?] | [chty:?] | trocken; nominal trockenes Gut/Material | [dy:?] | kalte Drogenportion	Rohstoffportion, Klasse I | Blüten-/Fruchtstand; reproduktiver Teil | [ytaiin:?] | kalt, Grad III | [qooldy:?] | [chty:?] | trocken; nominal trockenes Gut/Material | [dy:?] | kalte Drogenportion	False
f36v	f36v.6	dal	daiin cthor daiin dal dys	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | [dal:?] | [dys:?]	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | abgemessene Rohstoffmenge I | [dys:?]	False
f38v	f38v.7	daldy	daiin qol chy dain or daiin dain daldy	Grad-/Maßwert III | [qol:?] | trocken am Anfang des Grades | Grad-/Maßwert II | Drogenportion | Menge/Portion III | Grad-/Maßwert II | [daldy:?]	Grad-/Maßwert III | [qol:?] | trocken am Anfang des Grades | Grad-/Maßwert II | Drogenportion | Menge/Portion III | Grad-/Maßwert II | abgemessene Rohstoffmenge I, abgeschlossen	False
f39r	f39r.12	dal	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal	[tolchdaiin:?] | Arzneikompositum: trocken, Gradanfang | [s:?] | Menge III | Zutat | [chls:?] | Menge III | heißer Ansatz am Anfang des Grades | [ches:?] | Menge III | [dal:?]	[tolchdaiin:?] | Arzneikompositum: trocken, Gradanfang | [s:?] | Menge III | Zutat | [chls:?] | Menge III | heißer Ansatz am Anfang des Grades | [ches:?] | Menge III | abgemessene Rohstoffmenge I	False
f39r	f39r.4	aly	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg	kalt und trocken in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhdchy:?] | trocken; nominal trockenes Gut/Material | Drogenportion | [ordy:?] | [chees:?] | [aly:?] | [okalcheg:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhdchy:?] | trocken; nominal trockenes Gut/Material | Drogenportion | [ordy:?] | [chees:?] | Rohstoffklasse I, Grundform | [okalcheg:?]	False
f39r	f39r.7	al	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eee s aiiin	[dchdar:?] | trocken in der Mitte des Grades, abgeschlossen | [cholal:?] | [qokedar:?] | trocken am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | abgemessene Fraktion I | Drogenfraktion I | [al:?] | [ydy:?] | [eee:?] | [s:?] | Menge-/Klassenwert IV	[dchdar:?] | trocken in der Mitte des Grades, abgeschlossen | [cholal:?] | [qokedar:?] | trocken am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | abgemessene Fraktion I | Drogenfraktion I | Rohstoffklasse I | [ydy:?] | [eee:?] | [s:?] | Menge-/Klassenwert IV	False
f39r	f39r.9	odal	tchedy shol odal qokaiin shdaiin	kalt und trocken in der Mitte des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | [odal:?] | heiß, Grad III | [shdaiin:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | abgemessene Rohstoffmenge I im Ansatz | heiß, Grad III | [shdaiin:?]	False
f39v	f39v.4	dal	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	[y:?] | heißer Ansatz am Ende des Grades | [chody:?] | trockener Drogenteil | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | heiß in der Mitte des Grades, abgeschlossen | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	[y:?] | heißer Ansatz am Ende des Grades | [chody:?] | trockener Drogenteil | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [o:?] | [d:?] | Menge III | [shky:?]	False
f39v	f39v.6	aly	lkedy okchey shor qoykam cho ckhy or aly shody	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | Arzneikompositum am Gradanfang | Drogenportion | [aly:?] | [shody:?]	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | Arzneikompositum am Gradanfang | Drogenportion | Rohstoffklasse I, Grundform | [shody:?]	False
f39v	f39v.9	dal	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	kalte Drogenfraktion I | Menge III | [dal:?] | Drogenfraktion I | Menge-/Klassenwert II | trockener Drogenteil | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | heiß und feucht am Anfang des Grades | Drogenportion	kalte Drogenfraktion I | Menge III | abgemessene Rohstoffmenge I | Drogenfraktion I | Menge-/Klassenwert II | trockener Drogenteil | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | heiß und feucht am Anfang des Grades | Drogenportion	False
f40r	f40r.11	dal	toar ykaiin ory dal	[toar:?] | [ykaiin:?] | [ory:?] | [dal:?]	[toar:?] | [ykaiin:?] | [ory:?] | abgemessene Rohstoffmenge I	False
f41r	f41r.3	daly	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	[qok:?] | [say:?] | heiß in der Mitte des Grades, abgeschlossen | [ychdykchdy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shekchy:?] | [cheky:?] | [daly:?]	[qok:?] | [say:?] | heiß in der Mitte des Grades, abgeschlossen | [ychdykchdy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shekchy:?] | [cheky:?] | abgemessene Rohstoffmenge I, Grundform	False
f41r	f41r.9	al	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy	heiß am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chekedy:?] | trocken in der Mitte des Grades, abgeschlossen | [chckheody:?] | [chekol:?] | Qualitätsgrad III | trocken angesetzte Zubereitung | [al:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chekedy:?] | trocken in der Mitte des Grades, abgeschlossen | [chckheody:?] | [chekol:?] | Qualitätsgrad III | trocken angesetzte Zubereitung | Rohstoffklasse I | kalter Ansatz in der Mitte des Grades, abgeschlossen	False
f41v	f41v.7	chdal	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | [chdal:?] | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	False
f42r	f42r.12	dal	dcheey chol shol chokaiin choeky d dain dal	[dcheey:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chokaiin:?] | [choeky:?] | [d:?] | Grad-/Maßwert II | [dal:?]	[dcheey:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chokaiin:?] | [choeky:?] | [d:?] | Grad-/Maßwert II | abgemessene Rohstoffmenge I	False
f42r	f42r.3	dal	toshy chtshar chotar chain dal	[toshy:?] | [chtshar:?] | [chotar:?] | trocken, Grad II | [dal:?]	[toshy:?] | [chtshar:?] | [chotar:?] | trocken, Grad II | abgemessene Rohstoffmenge I	False
f42v	f42v.8	sodal	sodal saiin	Ansatz aus einem Saatdrogenposten | Samen/Saatgut, Typ/Charge III	abgemessene Saat-Rohstoffmenge I im Ansatz | Samen/Saatgut, Typ/Charge III	True
f43r	f43r.6	daly	kchedy chedy daly cheody cheolkeepchy	heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [daly:?] | getrockneter Ansatz | [cheolkeepchy:?]	heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | getrockneter Ansatz | [cheolkeepchy:?]	False
f43v	f43v.14	chedal	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [chedal:?] | [olkey:?] | [cheky:?] | [choal:?] | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [olkey:?] | [cheky:?] | [choal:?] | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	False
f44v	f44v.2	daly	yolkol cheol qokchain daly otchol daiin shol qotor ar	[yolkol:?] | trockener Drogenstoff | [qokchain:?] | [daly:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | kalte Drogenportion | Drogenfraktion I	[yolkol:?] | trockener Drogenstoff | [qokchain:?] | abgemessene Rohstoffmenge I, Grundform | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | kalte Drogenportion | Drogenfraktion I	False
f45r	f45r.10	daldy|dal	okaiin shar yky oky kair daldy dalor cheol dal	heiß, Grad III, im Ansatzrahmen | [shar:?] | [yky:?] | heißer Ansatz am Anfang des Grades | [kair:?] | [daldy:?] | [dalor:?] | trockener Drogenstoff | [dal:?]	heiß, Grad III, im Ansatzrahmen | [shar:?] | [yky:?] | heißer Ansatz am Anfang des Grades | [kair:?] | abgemessene Rohstoffmenge I, abgeschlossen | [dalor:?] | trockener Drogenstoff | abgemessene Rohstoffmenge I	False
f45r	f45r.6	dal	otchar okchar daiin ytchody tcholol otar dal dary	[otchar:?] | [okchar:?] | Grad-/Maßwert III | [ytchody:?] | [tcholol:?] | kalte Drogenfraktion I im Ansatz | [dal:?] | [dary:?]	[otchar:?] | [okchar:?] | Grad-/Maßwert III | [ytchody:?] | [tcholol:?] | kalte Drogenfraktion I im Ansatz | abgemessene Rohstoffmenge I | [dary:?]	False
f45v	f45v.4	dail	okchy qockhy dain dail dair shy	heiß-trockener Ansatz am Anfang des Grades | [qockhy:?] | Grad-/Maßwert II | [dail:?] | abgemessene Fraktion II | feucht am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades | [qockhy:?] | Grad-/Maßwert II | abgemessene Rohstoffmenge II | abgemessene Fraktion II | feucht am Anfang des Grades	False
f45v	f45v.8	odal	yksheor odal sho dy pchom otor oaiir	[yksheor:?] | [odal:?] | feuchter Ansatz | [dy:?] | [pchom:?] | kalte Drogenportion im Ansatz | Zubereitung, Teil-/Sortierklasse III	[yksheor:?] | abgemessene Rohstoffmenge I im Ansatz | feuchter Ansatz | [dy:?] | [pchom:?] | kalte Drogenportion im Ansatz | Zubereitung, Teil-/Sortierklasse III	False
f46r	f46r.1	daly	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly	[pcheocphy:?] | kalt in der Mitte des Grades, abgeschlossen | trocken-kalte gebundene Form | [dy:?] | [chepchx:?] | [yfcheky:?] | [osaiin:?] | [shee:?] | [qoteol:?] | Qualitätsgrad III | [shee:?] | [dy:?] | [daly:?]	[pcheocphy:?] | kalt in der Mitte des Grades, abgeschlossen | trocken-kalte gebundene Form | [dy:?] | [chepchx:?] | [yfcheky:?] | [osaiin:?] | [shee:?] | [qoteol:?] | Qualitätsgrad III | [shee:?] | [dy:?] | abgemessene Rohstoffmenge I, Grundform	False
f46v	f46v.12	aly	dair aly chdam chcthy chdam	abgemessene Fraktion II | [aly:?] | [chdam:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chdam:?]	abgemessene Fraktion II | Rohstoffklasse I, Grundform | [chdam:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chdam:?]	False
f46v	f46v.4	chdal	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy	[ydaiin:?] | Arzneikompositum: trocken, Gradanfang | [chdal:?] | [olar:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdody:?] | kalte Drogenfraktion I | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	[ydaiin:?] | Arzneikompositum: trocken, Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | [olar:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdody:?] | kalte Drogenfraktion I | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	False
f48r	f48r.1	dal	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	[pshdaiin:?] | [ypchdy:?] | [opchey:?] | [y:?] | [dal:?] | [sheodaiin:?] | [sheokeol:?] | [ykeeody:?] | [olaiin:?] | [opaldy:?]	[pshdaiin:?] | [ypchdy:?] | [opchey:?] | [y:?] | abgemessene Rohstoffmenge I | [sheodaiin:?] | [sheokeol:?] | [ykeeody:?] | [olaiin:?] | [opaldy:?]	False
f48r	f48r.3	odal	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | heiß in der Mitte des Grades, abgeschlossen | Materialmaß | [odal:?] | kalte Drogenfraktion I | [opchety:?] | [ldy:?]	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | heiß in der Mitte des Grades, abgeschlossen | Materialmaß | abgemessene Rohstoffmenge I im Ansatz | kalte Drogenfraktion I | [opchety:?] | [ldy:?]	False
f48r	f48r.6	daldy	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	[alshey:?] | [lkeedy:?] | [ytchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [lotal:?] | kaltes Material | Ansatz aus kaltem Rohstoff, Form I | [ched:?] | [o:?] | heiß in der Mitte des Grades | [ykeey:?] | [daldy:?]	[alshey:?] | [lkeedy:?] | [ytchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [lotal:?] | kaltes Material | Ansatz aus kaltem Rohstoff, Form I | [ched:?] | [o:?] | heiß in der Mitte des Grades | [ykeey:?] | abgemessene Rohstoffmenge I, abgeschlossen	False
f48r	f48r.7	al	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	[tocthy:?] | [qokeol:?] | [yteedy:?] | [lolkeol:?] | [otolches:?] | [al:?] | Drogenfraktion I | [ykeeodam:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	[tocthy:?] | [qokeol:?] | [yteedy:?] | [lolkeol:?] | [otolches:?] | Rohstoffklasse I | Drogenfraktion I | [ykeeodam:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	False
f48v	f48v.3	daly	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	[alchey:?] | heiße Drogenportion | [y:?] | [keody:?] | [olkeeey:?] | [chody:?] | trocken in der Mitte des Grades, abgeschlossen | [daly:?] | [okeeor:?] | Menge III | kalte Drogenfraktion I im Ansatz | [air:?] | [am:?]	[alchey:?] | heiße Drogenportion | [y:?] | [keody:?] | [olkeeey:?] | [chody:?] | trocken in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform | [okeeor:?] | Menge III | kalte Drogenfraktion I im Ansatz | [air:?] | [am:?]	False
f48v	f48v.7	al	pchedar chey ypchedy otedy shef eeedy al shedy otedy fcheodal cpheeg	[pchedar:?] | trocken in der Mitte des Grades | [ypchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [shef:?] | [eeedy:?] | [al:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [fcheodal:?] | [cpheeg:?]	[pchedar:?] | trocken in der Mitte des Grades | [ypchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [shef:?] | [eeedy:?] | Rohstoffklasse I | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [fcheodal:?] | [cpheeg:?]	False
f49v	f49v.48	dal	qotcheol chey chor chokaly chor dal chaiin d	[qotcheol:?] | trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | [chokaly:?] | Pflanzen-/Reproduktionsteil | [dal:?] | trocken, Grad III | [d:?]	[qotcheol:?] | trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | [chokaly:?] | Pflanzen-/Reproduktionsteil | abgemessene Rohstoffmenge I | trocken, Grad III | [d:?]	False
f4r	f4r.10	odal	odal shor shyshol cphaiin	[odal:?] | Blüten-/Fruchtstand; reproduktiver Teil | [shyshol:?] | [cphaiin:?]	abgemessene Rohstoffmenge I im Ansatz | Blüten-/Fruchtstand; reproduktiver Teil | [shyshol:?] | [cphaiin:?]	False
f51r	f51r.14	al	daiiy qodaiin kaiiidal cphodal s al dam	[daiiy:?] | [qodaiin:?] | [kaiiidal:?] | [cphodal:?] | [s:?] | [al:?] | [dam:?]	[daiiy:?] | [qodaiin:?] | [kaiiidal:?] | [cphodal:?] | [s:?] | Rohstoffklasse I | [dam:?]	False
f51r	f51r.15	aldy	qokol cheor ckhal s or aldy otal	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Drogenportion | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Drogenportion | Rohstoffklasse I, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I	False
f51r	f51r.9	dal	tol daiin daim qchodal dal qody qoetam	kalt; nominal kaltes Gut/Material | Qualitätsgrad III | [daim:?] | [qchodal:?] | [dal:?] | [qody:?] | [qoetam:?]	kalt; nominal kaltes Gut/Material | Qualitätsgrad III | [daim:?] | [qchodal:?] | abgemessene Rohstoffmenge I | [qody:?] | [qoetam:?]	False
f51v	f51v.4	qodal	otaiin qodal ytol cheodar s ody oteo daiin shokog	kalt im Zubereitungsrahmen, Grad III | [qodal:?] | [ytol:?] | [cheodar:?] | [s:?] | [ody:?] | [oteo:?] | Grad-/Maßwert III | [shokog:?]	kalt im Zubereitungsrahmen, Grad III | abgemessene Rohstoffmenge I im Ansatz | [ytol:?] | [cheodar:?] | [s:?] | [ody:?] | [oteo:?] | Grad-/Maßwert III | [shokog:?]	False
f52r	f52r.6	qodal	daiin shedaiin qodal dy chokam otchordy okchol do	Grad-/Maßwert III | [shedaiin:?] | [qodal:?] | [dy:?] | [chokam:?] | [otchordy:?] | [okchol:?] | [do:?]	Grad-/Maßwert III | [shedaiin:?] | abgemessene Rohstoffmenge I im Ansatz | [dy:?] | [chokam:?] | [otchordy:?] | [okchol:?] | [do:?]	False
f53r	f53r.6	dal	ykeodar oqoor o odor chain qokod ykchdy chees dal	[ykeodar:?] | [oqoor:?] | [o:?] | [odor:?] | trocken, Grad II | [qokod:?] | [ykchdy:?] | [chees:?] | [dal:?]	[ykeodar:?] | [oqoor:?] | [o:?] | [odor:?] | trocken, Grad II | [qokod:?] | [ykchdy:?] | [chees:?] | abgemessene Rohstoffmenge I	False
f53v	f53v.10	qodal	ychocthy qodal shodaiin	[ychocthy:?] | [qodal:?] | [shodaiin:?]	[ychocthy:?] | abgemessene Rohstoffmenge I im Ansatz | [shodaiin:?]	False
f53v	f53v.9	qodal	octheody shody qodal cthody sheos shodaiin	[octheody:?] | [shody:?] | [qodal:?] | [cthody:?] | [sheos:?] | [shodaiin:?]	[octheody:?] | [shody:?] | abgemessene Rohstoffmenge I im Ansatz | [cthody:?] | [sheos:?] | [shodaiin:?]	False
f54v	f54v.1	al	pcheodar chpal oloiin ckhey dar qokeey cpheeain s al	[pcheodar:?] | [chpal:?] | [oloiin:?] | Arzneikompositum in der Gradmitte | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?] | [chpal:?] | [oloiin:?] | Arzneikompositum in der Gradmitte | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | Rohstoffklasse I	False
f54v	f54v.10	dal	kol aiin chckhy qokal dal qocthy	heiß; nominal heißes Gut/Material | Menge III | Arzneikompositum: trocken, Gradanfang | heiße Substanz | [dal:?] | [qocthy:?]	heiß; nominal heißes Gut/Material | Menge III | Arzneikompositum: trocken, Gradanfang | heiße Substanz | abgemessene Rohstoffmenge I | [qocthy:?]	False
f54v	f54v.9	qodal	ydaiin qockhey qodal ytam okal dy	[ydaiin:?] | [qockhey:?] | [qodal:?] | [ytam:?] | Ansatz aus heißem Rohstoff, Form I | [dy:?]	[ydaiin:?] | [qockhey:?] | abgemessene Rohstoffmenge I im Ansatz | [ytam:?] | Ansatz aus heißem Rohstoff, Form I | [dy:?]	False
f55r	f55r.11	dal	lor chey keedy dy qokal okam dal shdy otal otaldiin	Holzportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [dy:?] | heiße Substanz | [okam:?] | [dal:?] | feucht am Anfang des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [otaldiin:?]	Holzportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [dy:?] | heiße Substanz | [okam:?] | abgemessene Rohstoffmenge I | feucht am Anfang des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [otaldiin:?]	False
f55r	f55r.2	al	okair or aiin chody ykair y qokar okar ol ykar ar al	[okair:?] | Drogenportion | Menge III | [chody:?] | [ykair:?] | [y:?] | heiße Drogenfraktion I | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ykar:?] | Drogenfraktion I | [al:?]	[okair:?] | Drogenportion | Menge III | [chody:?] | [ykair:?] | [y:?] | heiße Drogenfraktion I | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ykar:?] | Drogenfraktion I | Rohstoffklasse I	False
f55r	f55r.9	dal	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	Grad-/Maßwert II | [cheky:?] | abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | [dal:?] | [qoko:?] | [lkeedy:?] | abgemessene Fraktion I | heiß, Grad III | [dy:?] | [kag:?]	Grad-/Maßwert II | [cheky:?] | abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [qoko:?] | [lkeedy:?] | abgemessene Fraktion I | heiß, Grad III | [dy:?] | [kag:?]	False
f55v	f55v.3	al	qokeeey os ain qool al chedy sar aiin ol kar am	[qokeeey:?] | [os:?] | Menge-/Klassenwert II | [qool:?] | [al:?] | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [am:?]	[qokeeey:?] | [os:?] | Menge-/Klassenwert II | [qool:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [am:?]	False
f55v	f55v.4	al	okar chckhdy cheody keeyfar al ochedy qokain ody	heiße Drogenfraktion I im Ansatz | Arzneikompositum: trocken, Gradanfang, abgeschlossen | getrockneter Ansatz | [keeyfar:?] | [al:?] | [ochedy:?] | heiß, Grad II | [ody:?]	heiße Drogenfraktion I im Ansatz | Arzneikompositum: trocken, Gradanfang, abgeschlossen | getrockneter Ansatz | [keeyfar:?] | Rohstoffklasse I | [ochedy:?] | heiß, Grad II | [ody:?]	False
f55v	f55v.7	aldy	okchd ykain sheokey or ain ch kchdy pchal ar aldy dary	[okchd:?] | [ykain:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | Drogenportion | Menge-/Klassenwert II | [ch:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [pchal:?] | Drogenfraktion I | [aldy:?] | [dary:?]	[okchd:?] | [ykain:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | Drogenportion | Menge-/Klassenwert II | [ch:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [pchal:?] | Drogenfraktion I | Rohstoffklasse I, abgeschlossen | [dary:?]	False
