audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v31_line_de	v32_line_de	hard_collision	verdict
G655-A02-0033	2	dal	NEW_EXACT_WHOLE	f21v	f21v.3	H	A	1	9	FINAL	daiin	<EOS>	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	4	kaltes Material | [keeees:?] | [chotchy:?] | [tcho:?] | [choty:?] | Pflanzen-/Reproduktionsteil | kaltes Material | Qualitätsgrad III | [dal:?]	kaltes Material | [keeees:?] | [chotchy:?] | [tcho:?] | [choty:?] | Pflanzen-/Reproduktionsteil | kaltes Material | Qualitätsgrad III | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0034	2	dal	NEW_EXACT_WHOLE	f23r	f23r.1	H	A	1	12	FINAL	ololdy	<EOS>	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otcholshy opy iin yyfchy daiin ololdy dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	[pydchdom:?] | trocken am Anfang des Grades | [fcholdy:?] | kalter Ansatz am Anfang des Grades | kalt-trockener Zubereitungsstoff | feucht am Anfang des Grades | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | [dal:?]	[pydchdom:?] | trocken am Anfang des Grades | [fcholdy:?] | kalter Ansatz am Anfang des Grades | kalt-trockener Zubereitungsstoff | feucht am Anfang des Grades | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0035	2	dal	NEW_EXACT_WHOLE	f23r	f23r.8	H	A	1	9	MEDIAL	s	okchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	qokshy char daiir qokaiin olol qoaiin ykchy s diil okchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	4	heiß und feucht am Anfang des Grades | [char:?] | abgemessene Fraktion III | heiß, Grad III | [olol:?] | [qoaiin:?] | [ykchy:?] | [s:?] | [dal:?] | heiß-trockener Ansatz am Anfang des Grades	heiß und feucht am Anfang des Grades | [char:?] | abgemessene Fraktion III | heiß, Grad III | [olol:?] | [qoaiin:?] | [ykchy:?] | [s:?] | abgemessene Rohstoffmenge I | heiß-trockener Ansatz am Anfang des Grades	0	READER_VARIANT_WARNING
G655-A02-0036	2	dal	NEW_EXACT_WHOLE	f23r	f23r.9	H	A	1	6	MEDIAL	dy	dshe	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol okshy qokoldy d l she qokeees y oly daiin dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	1	[okol:?] | [ok:?] | feucht am Anfang des Grades | [qokol:?] | [dy:?] | [dal:?] | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | [dal:?]	[okol:?] | [ok:?] | feucht am Anfang des Grades | [qokol:?] | [dy:?] | abgemessene Rohstoffmenge I | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | abgemessene Rohstoffmenge I	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0037	2	dal	NEW_EXACT_WHOLE	f23r	f23r.9	H	A	1	12	FINAL	daiin	<EOS>	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol okshy qokoldy d l she qokeees y oly daiin dal	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	1	[okol:?] | [ok:?] | feucht am Anfang des Grades | [qokol:?] | [dy:?] | [dal:?] | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | [dal:?]	[okol:?] | [ok:?] | feucht am Anfang des Grades | [qokol:?] | [dy:?] | abgemessene Rohstoffmenge I | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | abgemessene Rohstoffmenge I	0	READER_VARIANT_WARNING
G655-A02-0038	2	dal	NEW_EXACT_WHOLE	f23v	f23v.4	H	A	1	5	MEDIAL	ol	otchor	okchey dair sholol ol dal otchor dar	okchey dair sholol oldal otchor mar	okchey dair sh lol oldal otchor dar	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	3	heiß-trockener Ansatz in der Mitte des Grades | abgemessene Fraktion II | [sholol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?] | kalt-trockene Drogenportion im Ansatz | abgemessene Fraktion I	heiß-trockener Ansatz in der Mitte des Grades | abgemessene Fraktion II | [sholol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | kalt-trockene Drogenportion im Ansatz | abgemessene Fraktion I	0	READER_VARIANT_WARNING
G655-A02-0039	2	dal	NEW_EXACT_WHOLE	f23v	f23v.9	H	A	1	2	MEDIAL	otshy	dar	otshy dal dar oldar ar or qoto l chees g	otshy dal dar oldar ar or qoto l chees g	otshy dal dar oldar ar or qoto l chees g	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	4	kalt-feuchter Ansatz am Anfang des Grades | [dal:?] | abgemessene Fraktion I | [oldar:?] | Drogenfraktion I | Drogenportion | [qoto:?] | [l:?] | [chees:?] | [g:?]	kalt-feuchter Ansatz am Anfang des Grades | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [oldar:?] | Drogenfraktion I | Drogenportion | [qoto:?] | [l:?] | [chees:?] | [g:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0040	2	dal	NEW_EXACT_WHOLE	f24r	f24r.15	H	A	1	4	MEDIAL	ol	s	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	0	[ockhoees:?] | [oeees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?] | [s:?]	[ockhoees:?] | [oeees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | [s:?]	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0041	2	dal	NEW_EXACT_WHOLE	f24r	f24r.16	H	A	1	3	MEDIAL	okeal	dam	sham okeal dal dam dal	sham okeal dal dam dal	sham okeal dal dam dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	0	[sham:?] | [okeal:?] | [dal:?] | [dam:?] | [dal:?]	[sham:?] | [okeal:?] | abgemessene Rohstoffmenge I | [dam:?] | abgemessene Rohstoffmenge I	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0042	2	dal	NEW_EXACT_WHOLE	f24r	f24r.16	H	A	1	5	FINAL	dam	<EOS>	sham okeal dal dam dal	sham okeal dal dam dal	sham okeal dal dam dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	0	[sham:?] | [okeal:?] | [dal:?] | [dam:?] | [dal:?]	[sham:?] | [okeal:?] | abgemessene Rohstoffmenge I | [dam:?] | abgemessene Rohstoffmenge I	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0043	2	dal	NEW_EXACT_WHOLE	f24r	f24r.9	H	A	1	5	FINAL	dol	<EOS>	odaiin ckham qodaiy dol dal	odaiin ckham qodaiikhy dol dal	odaiin ckham qodaiy dol dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	2	Zubereitungsdosis III | [ckham:?] | [qodaiy:?] | Materialmaß | [dal:?]	Zubereitungsdosis III | [ckham:?] | [qodaiy:?] | Materialmaß | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0044	2	dal	NEW_EXACT_WHOLE	f26r	f26r.3	H	B	2	7	MEDIAL	olchedy	y	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	oaiin shcthy eteeda oloy ykeedy olchedy gal y sheey saiin s	oaiin shcthy cthedy oloy ykee y olchedy al y sheey saiin s	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	3	Ansatzmenge III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [cthedy:?] | [oloy:?] | [ykeedy:?] | [olchedy:?] | [dal:?] | [y:?] | feucht am Ende des Grades | [s:?] | Menge III | [s:?]	Ansatzmenge III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [cthedy:?] | [oloy:?] | [ykeedy:?] | [olchedy:?] | abgemessene Rohstoffmenge I | [y:?] | feucht am Ende des Grades | [s:?] | Menge III | [s:?]	0	READER_VARIANT_WARNING
G655-A02-0045	2	dal	NEW_EXACT_WHOLE	f27r	f27r.8	H	A	1	10	FINAL	chol	<EOS>	ytchy chy t chol dy t chey dain chol dal	ytchy chy tchol dy tchey dain chol dal	ytchy chy tchol dy t chey dain chol dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	[ytchy:?] | trocken am Anfang des Grades | [t:?] | trocken; nominal trockenes Gut/Material | [dy:?] | [t:?] | trocken in der Mitte des Grades | Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | [dal:?]	[ytchy:?] | trocken am Anfang des Grades | [t:?] | trocken; nominal trockenes Gut/Material | [dy:?] | [t:?] | trocken in der Mitte des Grades | Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0046	2	dal	NEW_EXACT_WHOLE	f2r	f2r.11	H	A	1	2	MEDIAL	ychain	chy	ychain dal chy dalor shan dan olsaiin sheey ckhor	ychain dal chy dalor shan dan olsaiin sheey ckhor	ychain dal chy dalor shan dan olsaiin sheey ckhor	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	4	[ychain:?] | [dal:?] | trocken am Anfang des Grades | [dalor:?] | feucht, Grad I | Grad-/Maßwert I | [olsaiin:?] | feucht am Ende des Grades | [ckhor:?]	[ychain:?] | abgemessene Rohstoffmenge I | trocken am Anfang des Grades | [dalor:?] | feucht, Grad I | Grad-/Maßwert I | [olsaiin:?] | feucht am Ende des Grades | [ckhor:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0047	2	dal	NEW_EXACT_WHOLE	f30v	f30v.3	H	A	1	7	MEDIAL	chokeor	chtoy	chotchol daiin cthol doiin daiin chokeor dal chtoy	chotchol daiin cthol doiin daiin chokeor dal chtoithy	chotchol aiin cthol doiin daiin chokeor dal chtoy	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	[chotchol:?] | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Zubereitungsmaß, Form III | Grad-/Maßwert III | [chokeor:?] | [dal:?] | [chtoy:?]	[chotchol:?] | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Zubereitungsmaß, Form III | Grad-/Maßwert III | [chokeor:?] | abgemessene Rohstoffmenge I | [chtoy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0048	2	dal	NEW_EXACT_WHOLE	f31r	f31r.11	H	B	2	3	MEDIAL	qokchy	chey	olsheol qokchy dal chey deey kchy keey okaiiin ykeey	olsheol qokchy dal chey deey kchy keey okaiin ykeey	olsheol qokchy dal chey deey kchy keey okaiiin kee	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	4	[olsheol:?] | heiß und trocken am Anfang des Grades | [dal:?] | trocken in der Mitte des Grades | [deey:?] | heiß und trocken am Anfang des Grades | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad IV | [ykeey:?]	[olsheol:?] | heiß und trocken am Anfang des Grades | abgemessene Rohstoffmenge I | trocken in der Mitte des Grades | [deey:?] | heiß und trocken am Anfang des Grades | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad IV | [ykeey:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0049	2	dal	NEW_EXACT_WHOLE	f31r	f31r.6	H	B	2	8	FINAL	aiin	<EOS>	tshokeody qokedy qotedy chepos cheda s aiin dal	tshokeody qokedy qotedy chepar chedy r aiin dal	tshokeody qokedy qotedy chepar ched r aiin dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	[tshokeody:?] | heiß in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chepos:?] | [cheda:?] | [s:?] | Menge III | [dal:?]	[tshokeody:?] | heiß in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chepos:?] | [cheda:?] | [s:?] | Menge III | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0050	2	dal	NEW_EXACT_WHOLE	f32r	f32r.2	H	A	1	5	MEDIAL	ckhy	dshodar	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	4	heiße Drogenportion im Ansatz | [okchor:?] | feuchter Drogenteil | Arzneikompositum am Gradanfang | [dal:?] | [dshodar:?] | Material: kalt und trocken	heiße Drogenportion im Ansatz | [okchor:?] | feuchter Drogenteil | Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | [dshodar:?] | Material: kalt und trocken	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0051	2	dal	NEW_EXACT_WHOLE	f33v	f33v.4	H	B	2	3	MEDIAL	shdy	qokar	tokar shdy dal qokar shd otody chedy ykedy dodl dain	tokar shdy dal qokor shd otody chedy ykedy dodl dain	tokar shd al qokar sh otody che y yke y do l eiin	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	0	[tokar:?] | feucht am Anfang des Grades, abgeschlossen | [dal:?] | heiße Drogenfraktion I | [shd:?] | [otody:?] | trocken in der Mitte des Grades, abgeschlossen | [ykedy:?] | [dodl:?] | Grad-/Maßwert II	[tokar:?] | feucht am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | heiße Drogenfraktion I | [shd:?] | [otody:?] | trocken in der Mitte des Grades, abgeschlossen | [ykedy:?] | [dodl:?] | Grad-/Maßwert II	0	READER_VARIANT_WARNING
G655-A02-0052	2	dal	NEW_EXACT_WHOLE	f33v	f33v.9	H	B	2	13	MEDIAL	okain	dy	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	sar or aiin chor r shkair shol or chckhy ar aiin okain dal dy	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	10	Samenfraktion I | Drogenportion | Menge III | Pflanzen-/Reproduktionsteil | Drogenportion | [shkair:?] | feucht; nominal feuchtes Gut/Material | Drogenportion | Arzneikompositum: trocken, Gradanfang | Drogenfraktion I | Menge III | heiß im Zubereitungsrahmen, Grad II | [dal:?] | [dy:?]	Samenfraktion I | Drogenportion | Menge III | Pflanzen-/Reproduktionsteil | Drogenportion | [shkair:?] | feucht; nominal feuchtes Gut/Material | Drogenportion | Arzneikompositum: trocken, Gradanfang | Drogenfraktion I | Menge III | heiß im Zubereitungsrahmen, Grad II | abgemessene Rohstoffmenge I | [dy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0053	2	dal	NEW_EXACT_WHOLE	f34r	f34r.7	H	B	2	2	MEDIAL	qokedy	chdy	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	qokedy dal chdy olchy ykcheg ykedy qokchdy s ar oldam	qokedy dal chdy olchy ykchy ykedy qokch y s ar oldam	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	2	heiß in der Mitte des Grades, abgeschlossen | [dal:?] | trocken am Anfang des Grades, abgeschlossen | [olchy:?] | [ykchy:?] | [ykedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | [as:?] | [oldam:?]	heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | [olchy:?] | [ykchy:?] | [ykedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | [as:?] | [oldam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0054	2	dal	NEW_EXACT_WHOLE	f35r	f35r.11	H	A	1	7	MEDIAL	lchal	dair	sheaiin chol cthaiin l chaiin lchal dal dair aldy n	shcheaiin chol cthaiin lchaiin lchal dal dair aldy n	shcheaiin chol cthaiin lchaiin lchal dal dairaldy n	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	2	[sheaiin:?] | trocken; nominal trockenes Gut/Material | Blatt-/Krautgut, Menge/Klasse III | [l:?] | trocken, Grad III | [lchal:?] | [dal:?] | abgemessene Fraktion II | [aldy:?] | [n:?]	[sheaiin:?] | trocken; nominal trockenes Gut/Material | Blatt-/Krautgut, Menge/Klasse III | [l:?] | trocken, Grad III | [lchal:?] | abgemessene Rohstoffmenge I | abgemessene Fraktion II | [aldy:?] | [n:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0055	2	dal	NEW_EXACT_WHOLE	f35v	f35v.12	H	A	1	6	MEDIAL	aiin	s	dchaiin d aiin d aiin dal s	dchaiin daiin daiin dal s	chaiin d aiin d oiin dals	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	0	[dchaiin:?] | [d:?] | Menge III | [d:?] | Menge III | [dal:?] | [s:?]	[dchaiin:?] | [d:?] | Menge III | [d:?] | Menge III | abgemessene Rohstoffmenge I | [s:?]	0	READER_VARIANT_WARNING
G655-A02-0056	2	dal	NEW_EXACT_WHOLE	f36v	f36v.6	H	A	1	4	MEDIAL	daiin	dys	daiin cthor daiin dal dys	daiin cthor daiin dal dys	daiin cthor daiin dal dys	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | [dal:?] | [dys:?]	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | abgemessene Rohstoffmenge I | [dys:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0057	2	dal	NEW_EXACT_WHOLE	f39r	f39r.12	H	B	2	11	FINAL	aiin	<EOS>	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal	tolchdaiin chckhy saiin olor chls aiin oky ches aiin dal	tolchdaiin chckhy saiin olor chls iin oky ches aiin al	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	4	[tolchdaiin:?] | Arzneikompositum: trocken, Gradanfang | [s:?] | Menge III | Zutat | [chls:?] | Menge III | heißer Ansatz am Anfang des Grades | [ches:?] | Menge III | [dal:?]	[tolchdaiin:?] | Arzneikompositum: trocken, Gradanfang | [s:?] | Menge III | Zutat | [chls:?] | Menge III | heißer Ansatz am Anfang des Grades | [ches:?] | Menge III | abgemessene Rohstoffmenge I	0	READER_VARIANT_WARNING
G655-A02-0058	2	dal	NEW_EXACT_WHOLE	f39v	f39v.4	H	B	2	10	MEDIAL	qokedy	o	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	y okeey chody cheor aiin okody chodal ykedy qokedy dal or aiin shky	yokeey chody cheor aiin okody cho al yke y qoke y dalodaiin shky	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	2	[y:?] | heißer Ansatz am Ende des Grades | [chody:?] | trockener Drogenteil | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | heiß in der Mitte des Grades, abgeschlossen | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	[y:?] | heißer Ansatz am Ende des Grades | [chody:?] | trockener Drogenteil | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [o:?] | [d:?] | Menge III | [shky:?]	0	READER_VARIANT_WARNING
G655-A02-0059	2	dal	NEW_EXACT_WHOLE	f39v	f39v.9	H	B	2	3	MEDIAL	aiin	ar	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	tar aiin dal ar ain cheor ydam shody okal shdy kshy or	tar aiin al ar ain cheor dam shody okal sh y kshy or	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	8	kalte Drogenfraktion I | Menge III | [dal:?] | Drogenfraktion I | Menge-/Klassenwert II | trockener Drogenteil | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | heiß und feucht am Anfang des Grades | Drogenportion	kalte Drogenfraktion I | Menge III | abgemessene Rohstoffmenge I | Drogenfraktion I | Menge-/Klassenwert II | trockener Drogenteil | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | heiß und feucht am Anfang des Grades | Drogenportion	0	READER_VARIANT_WARNING
G655-A02-0060	2	dal	NEW_EXACT_WHOLE	f40r	f40r.11	H	B	2	4	FINAL	ory	<EOS>	toar ykaiin ory dal	toar ykaiin ory dal	toar ykaiin ory dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	0	[toar:?] | [ykaiin:?] | [ory:?] | [dal:?]	[toar:?] | [ykaiin:?] | [ory:?] | abgemessene Rohstoffmenge I	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0061	2	dal	NEW_EXACT_WHOLE	f42r	f42r.12	H	A	1	8	FINAL	dain	<EOS>	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	[dcheey:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chokaiin:?] | [choeky:?] | [d:?] | Grad-/Maßwert II | [dal:?]	[dcheey:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chokaiin:?] | [choeky:?] | [d:?] | Grad-/Maßwert II | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0062	2	dal	NEW_EXACT_WHOLE	f42r	f42r.3	H	A	1	5	FINAL	chain	<EOS>	toshy chtshar chotar chain dal	toshy chtshar chotar chain dal	toshy chtshar chotar chain dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	1	[toshy:?] | [chtshar:?] | [chotar:?] | trocken, Grad II | [dal:?]	[toshy:?] | [chtshar:?] | [chotar:?] | trocken, Grad II | abgemessene Rohstoffmenge I	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0063	2	dal	NEW_EXACT_WHOLE	f45r	f45r.10	H	A	1	9	FINAL	cheol	<EOS>	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	3	heiß, Grad III, im Ansatzrahmen | [shar:?] | [yky:?] | heißer Ansatz am Anfang des Grades | [kair:?] | [daldy:?] | [dalor:?] | trockener Drogenstoff | [dal:?]	heiß, Grad III, im Ansatzrahmen | [shar:?] | [yky:?] | heißer Ansatz am Anfang des Grades | [kair:?] | [daldy:?] | [dalor:?] | trockener Drogenstoff | abgemessene Rohstoffmenge I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0064	2	dal	NEW_EXACT_WHOLE	f45r	f45r.6	H	A	1	7	MEDIAL	otar	dary	otchar okchar daiin ytchody tcholol otar dal dary	otchar okchar daiin ytchody tcholol otar dal dary	otchar okchar daiin ytchody tcholol otar dal dary	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	2	[otchar:?] | [okchar:?] | Grad-/Maßwert III | [ytchody:?] | [tcholol:?] | kalte Drogenfraktion I im Ansatz | [dal:?] | [dary:?]	[otchar:?] | [okchar:?] | Grad-/Maßwert III | [ytchody:?] | [tcholol:?] | kalte Drogenfraktion I im Ansatz | abgemessene Rohstoffmenge I | [dary:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A02-0065	2	dal	NEW_EXACT_WHOLE	f48r	f48r.1	H	B	5	5	MEDIAL	y	sheodaiin	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	pshdaiin ypchdy opchey ckhy dal sheodaiin sheokeol ykeeody olaiin opaldy	pshdaiin ypchdy opchey ckhy dal sheodaiin sheokeol ykeeody olaiin opaldy	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	0	[pshdaiin:?] | [ypchdy:?] | [opchey:?] | [y:?] | [dal:?] | [sheodaiin:?] | [sheokeol:?] | [ykeeody:?] | [olaiin:?] | [opaldy:?]	[pshdaiin:?] | [ypchdy:?] | [opchey:?] | [y:?] | abgemessene Rohstoffmenge I | [sheodaiin:?] | [sheokeol:?] | [ykeeody:?] | [olaiin:?] | [opaldy:?]	0	SHORT_OR_OPAQUE_CONTEXT
G655-A02-0066	2	dal	NEW_EXACT_WHOLE	f49v	f49v.48	H	A	1	6	MEDIAL	chor	chaiin	qotcheol chey chor chokaly chor dal chaiin d	qotcheol chey chor chokaly chor dal chaiind	qotcheol chey chor chokaly chordal chaiind	READER_VARIANT	0	0	[dal:?]	abgemessene Rohstoffmenge I	2	[qotcheol:?] | trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | [chokaly:?] | Pflanzen-/Reproduktionsteil | [dal:?] | trocken, Grad III | [d:?]	[qotcheol:?] | trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | [chokaly:?] | Pflanzen-/Reproduktionsteil | abgemessene Rohstoffmenge I | trocken, Grad III | [d:?]	0	READER_VARIANT_WARNING
G655-A02-0067	2	dal	NEW_EXACT_WHOLE	f51r	f51r.9	H	A	1	5	MEDIAL	qchodal	qody	tol daiin daim qchodal dal qody qoetam	tol daiin daim qchodal dal qody qoetam	tol daiin daim qchodal dal qo y qoetam	ALL_THREE_EXACT	1	1	[dal:?]	abgemessene Rohstoffmenge I	2	kalt; nominal kaltes Gut/Material | Qualitätsgrad III | [daim:?] | [qchodal:?] | [dal:?] | [qody:?] | [qoetam:?]	kalt; nominal kaltes Gut/Material | Qualitätsgrad III | [daim:?] | [qchodal:?] | abgemessene Rohstoffmenge I | [qody:?] | [qoetam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
