statement_id	register	record_unit_id	page	owner_zones	events	event_ids	common_action_atomic_reading_de	wet_context_expansion_de	revised_events	owner_class	owner_code	concrete_owner_de	dies_resolves_to_de	dort_quelle_resolves_to_de	stelle_resolves_to_de	owner_source	owner_expanded_reading_de
B3-S002	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	2	E230|E231	Folgestelle; länger wärmen; Schluss.	An der Folgestelle länger wärmen und schließen.	0	B3_UPPER_FAN	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	Arbeitsgut an der oberen Fächerstation	diese Station oder ihr laufender Bestand	obere offene Fächerstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer obere offene Fächerstation am Rand: [DIES=Arbeitsgut an der oberen Fächerstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=obere offene Fächerstation am Rand] An der Folgestelle länger wärmen und schließen.
B3-S003	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	4	E232|E233|E234|E235	dies; Mass; dies; hinausführen; Schluss.	Diesen Posten nach Maß hinausführen und schließen.	0	B3_UPPER_FAN	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	Arbeitsgut an der oberen Fächerstation	diese Station oder ihr laufender Bestand	obere offene Fächerstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer obere offene Fächerstation am Rand: [DIES=Arbeitsgut an der oberen Fächerstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=obere offene Fächerstation am Rand] Diesen Posten nach Maß hinausführen und schließen.
B3-S004	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	3	E236|E237|E238	bemessen; Folgestelle; von dort.	Bemessen, zur Folgestelle gehen und von dort weiterarbeiten.	0	B3_UPPER_FAN	B3_UPPER_MARGIN_OPEN_FAN_STATION	obere offene Fächerstation am Rand	Arbeitsgut an der oberen Fächerstation	diese Station oder ihr laufender Bestand	obere offene Fächerstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer obere offene Fächerstation am Rand: [DIES=Arbeitsgut an der oberen Fächerstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=obere offene Fächerstation am Rand] Bemessen, zur Folgestelle gehen und von dort weiterarbeiten.
B3-S005	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	1	E239	umsetzen; Schluss.	Umsetzen und schliessen.	0	B3_MIDDLE_VESSEL	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäßstation am Rand	Arbeitsflüssigkeit im runden Gefäß	diese Station oder ihr laufender Bestand	mittlere runde Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer mittlere runde Gefäßstation am Rand: [DIES=Arbeitsflüssigkeit im runden Gefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=mittlere runde Gefäßstation am Rand] Umsetzen und schliessen.
B3-S006	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	3	E240|E241|E242	dies umsetzen; an die Stelle setzen; weiterführen; Schluss.	Dies umsetzen, an die Stelle setzen, weiterfuehren und schliessen.	0	B3_MIDDLE_VESSEL	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäßstation am Rand	Arbeitsflüssigkeit im runden Gefäß	diese Station oder ihr laufender Bestand	mittlere runde Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer mittlere runde Gefäßstation am Rand: [DIES=Arbeitsflüssigkeit im runden Gefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=mittlere runde Gefäßstation am Rand] Dies umsetzen, an die Stelle setzen, weiterfuehren und schliessen.
B3-S007	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	3	E243|E244|E245	bemessen; dies umsetzen; länger ansetzen; Schluss.	Bemessen, dies umsetzen, länger ansetzen und schließen.	0	B3_MIDDLE_VESSEL	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäßstation am Rand	Arbeitsflüssigkeit im runden Gefäß	diese Station oder ihr laufender Bestand	mittlere runde Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer mittlere runde Gefäßstation am Rand: [DIES=Arbeitsflüssigkeit im runden Gefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=mittlere runde Gefäßstation am Rand] Bemessen, dies umsetzen, länger ansetzen und schließen.
B3-S008	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	1	E246	hinausführen; Schluss.	Hinausführen und schließen.	0	B3_MIDDLE_VESSEL	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäßstation am Rand	Arbeitsflüssigkeit im runden Gefäß	diese Station oder ihr laufender Bestand	mittlere runde Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer mittlere runde Gefäßstation am Rand: [DIES=Arbeitsflüssigkeit im runden Gefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=mittlere runde Gefäßstation am Rand] Hinausführen und schließen.
B3-S009	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	1	E247	verwende dies.	Dies verwenden.	0	B3_MIDDLE_VESSEL	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere runde Gefäßstation am Rand	Arbeitsflüssigkeit im runden Gefäß	diese Station oder ihr laufender Bestand	mittlere runde Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer mittlere runde Gefäßstation am Rand: [DIES=Arbeitsflüssigkeit im runden Gefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=mittlere runde Gefäßstation am Rand] Dies verwenden.
B3-S010	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	2	E248|E249	an der Stelle hineinführen; kurzer Folgeschritt; Schluss.	An der Stelle hineinführen, den kurzen Folgeschritt ausführen und schließen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] An der Stelle hineinführen, den kurzen Folgeschritt ausführen und schließen.
B3-S011	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	4	E250|E251|E252|E253	dies kurz bereit umsetzen; verwende dies; dies umsetzen; dies aus der Quelle nehmen.	Dies kurz bereit umsetzen, verwenden, nochmals umsetzen und dies aus der Quelle nehmen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] Dies kurz bereit umsetzen, verwenden, nochmals umsetzen und dies aus der Quelle nehmen.
B3-S012	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	2	E254|E255	Ansatz; absetzen; Schluss.	Den Ansatz absetzen und schließen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] Den Ansatz absetzen und schließen.
B3-S013	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	4	E256|E257|E258|E259	bemessen; eine Portion; dies kurz bereithalten; kurz ansetzen; Schluss.	Bemessen, eine Portion nehmen, dies kurz bereithalten, kurz ansetzen und schließen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] Bemessen, eine Portion nehmen, dies kurz bereithalten, kurz ansetzen und schließen.
B3-S014	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	2	E260|E261	Lauf in Gang setzen; länger absetzen; Schluss.	Wasser in Gang setzen, laenger absetzen und schliessen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] Wasser in Gang setzen, laenger absetzen und schliessen.
B3-S015	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION	1	E262	hinausführen; Schluss.	Hinausführen und schließen.	0	B3_LOWER_BASKET	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere Korb- oder Gefäßstation am Rand	Arbeitsgut im unteren Korbgefäß	diese Station oder ihr laufender Bestand	untere Korb- oder Gefäßstation am Rand	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer untere Korb- oder Gefäßstation am Rand: [DIES=Arbeitsgut im unteren Korbgefäß; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=untere Korb- oder Gefäßstation am Rand] Hinausführen und schließen.
B3-S016	BIOLOGICAL	B3	f83r	B3_ZONE_A_UPPER_PAIRED_STATION|B3_ZONE_B_MIDDLE_STATION	2	E263|E264	hinausfuehren; Ansatz umsetzen; Schluss.	Hinausfuehren, den Ansatz umsetzen und schliessen.	0	B3_LOWER_BASKET+B3_GAP	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	sichtbarer Wechsel von untere Korb- oder Gefäßstation am Rand zu nicht gezeichneter Übergang vom Rand zum Hauptfeld	Arbeitsposten am Stationswechsel	diese Station oder ihr laufender Bestand	sichtbarer Wechsel von untere Korb- oder Gefäßstation am Rand zu nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer sichtbarer Wechsel von untere Korb- oder Gefäßstation am Rand zu nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=Arbeitsposten am Stationswechsel; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=sichtbarer Wechsel von untere Korb- oder Gefäßstation am Rand zu nicht gezeichneter Übergang vom Rand zum Hauptfeld] Hinausfuehren, den Ansatz umsetzen und schliessen.
B3-S017	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E265	länger ansetzen; Schluss.	Länger ansetzen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Länger ansetzen und schließen.
B3-S018	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E266	absetzen; Schluss.	Absetzen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Absetzen und schließen.
B3-S019	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E267	kurz absetzen; Schluss.	Kurz absetzen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Kurz absetzen und schließen.
B3-S020	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	2	E268|E269	Stelle; hinausführen; Schluss.	An der Stelle hinausführen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] An der Stelle hinausführen und schließen.
B3-S021	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	11	E270|E271|E272|E273|E274|E275|E276|E277|E278|E279|E280	bemessen; bereit; Stelle; dies; Mass; an der Stelle absetzen; dies kurz bereit halten; dies; Stelle; bereit; an der Stelle überführen; Schluss.	Bemessen und bereitstellen; an der Stelle absetzen, dies kurz bereit halten und an der Stelle ueberfuehren und schliessen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Bemessen und bereitstellen; an der Stelle absetzen, dies kurz bereit halten und an der Stelle ueberfuehren und schliessen.
B3-S022	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E281	danach umsetzen; Schluss.	Danach umsetzen und schliessen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Danach umsetzen und schliessen.
B3-S023	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E282	hinausführen; Schluss.	Hinausführen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Hinausführen und schließen.
B3-S024	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E283	umsetzen; Schluss.	Umsetzen und schliessen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Umsetzen und schliessen.
B3-S025	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION	1	E284	Ansatz umsetzen; Schluss.	Den Ansatz umsetzen und schließen.	0	B3_GAP	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	nicht gezeichneter Übergang vom Rand zum Hauptfeld	übernommener Arbeitsposten ohne sichtbare Verbindung	diese Station oder ihr laufender Bestand	nicht gezeichneter Übergang vom Rand zum Hauptfeld	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer nicht gezeichneter Übergang vom Rand zum Hauptfeld: [DIES=übernommener Arbeitsposten ohne sichtbare Verbindung; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=nicht gezeichneter Übergang vom Rand zum Hauptfeld] Den Ansatz umsetzen und schließen.
B3-S026	BIOLOGICAL	B3	f83r	B3_ZONE_B_MIDDLE_STATION|B3_ZONE_C_LOWER_STATION	7	E285|E286|E287|E288|E289|E290|E291	laenger aus der Quelle fuehren; Abfuehrmass; dies umsetzen; eine Portion zugeben; bereit; Ansatz an der Stelle senken; länger auffangen; Schluss.	Laenger aus der Quelle fuehren, das Abfuehrmass setzen, dies umsetzen, eine Portion zugeben, bereitstellen, den Ansatz an der Stelle abkuehlen, laenger auffangen und schliessen.	1	B3_GAP+B3_ARCH_PAIR	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	sichtbarer Wechsel von nicht gezeichneter Übergang vom Rand zum Hauptfeld zu durch einen Bogen verbundenes Hauptpaar	Arbeitsposten am Stationswechsel	diese Station oder ihr laufender Bestand	sichtbarer Wechsel von nicht gezeichneter Übergang vom Rand zum Hauptfeld zu durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer sichtbarer Wechsel von nicht gezeichneter Übergang vom Rand zum Hauptfeld zu durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsposten am Stationswechsel; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=sichtbarer Wechsel von nicht gezeichneter Übergang vom Rand zum Hauptfeld zu durch einen Bogen verbundenes Hauptpaar] Laenger aus der Quelle fuehren, das Abfuehrmass setzen, dies umsetzen, eine Portion zugeben, bereitstellen, den Ansatz an der Stelle abkuehlen, laenger auffangen und schliessen.
B3-S027	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	1	E292	nächsten Schritt länger halten; Schluss.	Den nächsten Schritt länger halten und schließen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Den nächsten Schritt länger halten und schließen.
B3-S028	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	2	E293|E294	länger ansetzen; kurz ansetzen; Schluss.	Länger ansetzen, dann kurz ansetzen und schließen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Länger ansetzen, dann kurz ansetzen und schließen.
B3-S029	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	3	E295|E296|E297	fortsetzen; dies vollstaendig eintragen; kurz ansetzen; Schluss.	Fortsetzen, dies vollstaendig fuellen, kurz ansetzen und schliessen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Fortsetzen, dies vollstaendig fuellen, kurz ansetzen und schliessen.
B3-S030	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	4	E298|E299|E300|E301	verwende dies; Mass; Lauf weiterfuehren; danach umsetzen; Schluss.	Dies verwenden, auf Mass bringen, Wasser weiterfuehren, danach umsetzen und schliessen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Dies verwenden, auf Mass bringen, Wasser weiterfuehren, danach umsetzen und schliessen.
B3-S031	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	1	E302	länger ansetzen; Schluss.	Länger ansetzen und schließen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Länger ansetzen und schließen.
B3-S032	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	5	E303|E304|E305|E306|E307	eine Portion überführen; dies umsetzen; kurzes Folgemaß; nächstes Maß; kurzer Folgeschritt; Schluss.	Eine Portion umsetzen, dies umsetzen, ein kurzes Folgemaß und danach das nächste Maß setzen, den kurzen Folgeschritt ausführen und schließen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Eine Portion umsetzen, dies umsetzen, ein kurzes Folgemaß und danach das nächste Maß setzen, den kurzen Folgeschritt ausführen und schließen.
B3-S033	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	1	E308	abführen; Schluss.	Abführen und schließen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Abführen und schließen.
B3-S034	BIOLOGICAL	B3	f83r	B3_ZONE_C_LOWER_STATION	6	E309|E310|E311|E312|E313|E314	Sollstand; bereit; dies eintragen; nächstes Maß; dies an der Stelle fortsetzen; absetzen; Schluss.	Auf Sollstand bringen, bereitstellen, dies fuellen, das naechste Mass nehmen, dies an der Stelle fortsetzen, absetzen und schliessen.	0	B3_ARCH_PAIR	B3_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Auf Sollstand bringen, bereitstellen, dies fuellen, das naechste Mass nehmen, dies an der Stelle fortsetzen, absetzen und schliessen.
