event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	current_channel	current_spoken_unit	current_reading_de
P912-E1396	P910-E1396	P912-D0328	f82r	f82r	BIOLOGICAL	f82r.38	L	LABEL	38	1	darary	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.38)	DA+R+AR+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L005	ZWEITE STUFE · MARKIERTER ZUSTAND · QUELLSTELLE · DIESER POSTEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.38)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1396	mehrere lokale Bad- und Leitungsstationen: zweite Stufe, Zustandsmarke, Quell- oder Bezugsstelle, dieser Platz.
P912-E1397	P910-E1397	P912-D0575	f82r	f82r	BIOLOGICAL	f82r.39	L	LABEL	39	1	okairady	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.39)	OK+AIR+A_ADDR+D_ADDR+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L009	ANSETZEN · LAUF · LOKALE ADRESSE · TEILADRESSE · DIESER POSTEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.39)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1397	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Ringlauf, lokale Adresse, Unterplatz, dieser Platz.
P912-E1398	P910-E1398	P912-D1216	f82r	f82r	BIOLOGICAL	f82r.40	L	LABEL	40	1	sororl	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.40)	S+OR+OR+L	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L027	KONTEXT/PROBE · ANSATZ/EINTRAG · ANSATZ/EINTRAG · LEITEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.40)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1398	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Eintragsklasse, Verbindung.
P912-E1399	P910-E1399	P912-D0703	f82r	f82r	BIOLOGICAL	f82r.41	L	LABEL	41	1	olkoky	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.41)	OL+K+OK+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L017	FORTSETZEN · ZUORDNEN/ZUGEBEN · ANSETZEN · DIESER POSTEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.41)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1399	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, Wert zuordnen, Platz aktivieren, dieser Platz.
P912-E1400	P910-E1400	P912-D1199	f82r	f82r	BIOLOGICAL	f82r.42	L	LABEL	42	1	sokoly	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.42)	S+OK+OL+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L025	KONTEXT/PROBE · ANSETZEN · FORTSETZEN · DIESER POSTEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.42)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1400	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Platz aktivieren, gleiche Reihe weiter, dieser Platz.
P912-E1401	P910-E1401	P912-D0375	f82r	f82r	BIOLOGICAL	f82r.43	L	LABEL	43	1	dolol	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.43)	D_ADDR+OL+OL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L008	TEILADRESSE · FORTSETZEN · FORTSETZEN	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.43)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1401	mehrere lokale Bad- und Leitungsstationen: Unterplatz, gleiche Reihe weiter.
P912-E1402	P910-E1402	P912-D0677	f82r	f82r	BIOLOGICAL	f82r.44	L	LABEL	44	1	olaiin	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.44)	OL+AIIN	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L015	FORTSETZEN · SOLL-MASS	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.44)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1402	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, verzeichneter Sollwert.
P912-E1403	P910-E1403	P912-D0611	f82r	f82r	BIOLOGICAL	f82r.45	L	LABEL	45	1	okeear	mehrere lokale Bad- und Leitungsstationen	YES	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.45)	OK+EE+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L012	ANSETZEN · LANG · QUELLSTELLE	Bild-/Musterwert: Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.45)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E1403	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, zweiter Grad, Quell- oder Bezugsstelle.
P912-E1404	P910-E1404	P912-D1243	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	1	tchedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	T+CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · UMSETZEN · DIESER POSTEN	den Abschnitt bedienen; den Posten umsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0965	Diesen Posten einstellen und umsetzen.
P912-E1405	P910-E1405	P912-D0491	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	2	lpchedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	L+P+CHD+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	LEITEN · BEGINNEN/EINSETZEN · UMSETZEN · DIESER POSTEN	weiterleiten; die Station beginnen; den Posten umsetzen; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0966	Diesen Posten einsetzen und umsetzen in den nächsten Lauf.
P912-E1406	P910-E1406	P912-D0730	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	3	opedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	fuehre den im Muster bezeichneten Stationsschritt B-W012 aus	O+P+E+DY	REPAIRED_COMPONENT_COMPOSITION	PASS911_WORKSHOP_CARD	B-W012	GANG · BEGINNEN/EINSETZEN · KURZ · SCHLUSS	den Stationsgang ausführen; die Station beginnen; kurz; den Schritt schließen	NO	PASS911_LOCAL_DRAWER_REPAIR	WORKSHOP_PROSE	P917-I0967	Kurz ausführen und einsetzen; fertig.
P912-E1407	P910-E1407	P912-D0158	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	4	chepol	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CH+E+P+OL	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · KURZ · BEGINNEN/EINSETZEN · FORTSETZEN	den Posten abnehmen; kurz; die Station beginnen; fortsetzen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0968	Weiter kurz entnehmen und einsetzen.
P912-E1408	P910-E1408	P912-D0882	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	5	pchedar	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	P+CHD+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEGINNEN/EINSETZEN · UMSETZEN · QUELLSTELLE	die Station beginnen; den Posten umsetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0969	Von der Entnahmestelle einsetzen und umsetzen.
P912-E1409	P910-E1409	P912-D1132	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	6	shedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0970	Absetzen; fertig.
P912-E1410	P910-E1410	P912-D0997	f83r	f83r	BIOLOGICAL	f83r.1	P	PROSE	1	7	qopchedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CARRIER_Q+O+P+CHD+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	GANG · BEGINNEN/EINSETZEN · UMSETZEN · DIESER POSTEN	den Stationsgang ausführen; die Station beginnen; den Posten umsetzen; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0971	Diesen Posten ausführen, einsetzen und umsetzen unter q-Träger.
P912-E1411	P910-E1411	P912-D1200	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	1	sol	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0972	Weiter diesen Posten länger halten.
P912-E1412	P910-E1412	P912-D0123	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	2	cheey	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SH+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · DIESER POSTEN	den Posten halten; länger; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0972	Weiter diesen Posten länger halten.
P912-E1413	P910-E1413	P912-D0931	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	3	qokaiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OK+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · SOLL-MASS	die Station ansetzen; nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0973	Nach Sollmaß ansetzen.
P912-E1414	P910-E1414	P912-D1175	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	4	shol	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SH+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · FORTSETZEN	den Posten halten; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0974	Weiter halten.
P912-E1415	P910-E1415	P912-D0470	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	5	lchs	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	L+CH+S	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	LEITEN · ENTNEHMEN/ABLESEN · KONTEXT/PROBE	weiterleiten; den Posten abnehmen; die Station prüfen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0975	Entnehmen und wählen in den nächsten Lauf.
P912-E1416	P910-E1416	P912-D1161	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	6	shey	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0976	Diesen Posten kurz halten.
P912-E1417	P910-E1417	P912-D1020	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	7	qoteedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0977	Danach länger weiterarbeiten; fertig.
P912-E1418	P910-E1418	P912-D1046	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	8	rches	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	R+CH+E+S	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	MARKIERTER ZUSTAND · ENTNEHMEN/ABLESEN · KURZ · KONTEXT/PROBE	den Zustand markieren; den Posten abnehmen; kurz; die Station prüfen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0978	Kurz kennzeichnen, entnehmen und wählen.
P912-E1419	P910-E1419	P912-D0040	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	9	ar	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE	von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0979	Von der Entnahmestelle diesen Posten umsetzen.
P912-E1420	P910-E1420	P912-D0107	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	10	chedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0979	Von der Entnahmestelle diesen Posten umsetzen.
P912-E1421	P910-E1421	P912-D0377	f83r	f83r	BIOLOGICAL	f83r.2	P	PROSE	2	11	dor	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	D_ADDR+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · ANSATZ/EINTRAG	an der Teiladresse; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0980	Aus diesem Teil den Ansatz länger auffangen; fertig.
P912-E1422	P910-E1422	P912-D0699	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	1	olkeedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SOLK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SAMMELSTELLE · LANG · SCHLUSS	an der Auffangstelle sammeln; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0980	Aus diesem Teil den Ansatz länger auffangen; fertig.
P912-E1423	P910-E1423	P912-D1009	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	2	qotal	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OT+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · ZIELSTELLE	danach; zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0981	Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig.
P912-E1424	P910-E1424	P912-D0177	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	3	chkeedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CHK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · LANG · SCHLUSS	den Stationszustand behandeln; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0981	Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig.
P912-E1425	P910-E1425	P912-D0166	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	4	chey	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0982	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P912-E1426	P910-E1426	P912-D0288	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	5	daiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0982	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P912-E1427	P910-E1427	P912-D0166	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	6	chey	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0982	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P912-E1428	P910-E1428	P912-D0463	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	7	lchedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	L+CHD+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · UMSETZEN · SCHLUSS	weiterleiten; den Posten umsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0982	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P912-E1429	P910-E1429	P912-D0931	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	8	qokaiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OK+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · SOLL-MASS	die Station ansetzen; nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0983	Nach Sollmaß ansetzen.
P912-E1430	P910-E1430	P912-D1009	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	9	qotal	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OT+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · ZIELSTELLE	danach; zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0984	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
P912-E1431	P910-E1431	P912-D0321	f83r	f83r	BIOLOGICAL	f83r.3	P	PROSE	3	10	dar	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0984	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
P912-E1432	P910-E1432	P912-D0979	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	1	qokshedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OK+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · HALTEN · KURZ · SCHLUSS	die Station ansetzen; den Posten halten; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0984	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
P912-E1433	P910-E1433	P912-D0107	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	2	chedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0985	Diesen Posten umsetzen.
P912-E1434	P910-E1434	P912-D0952	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	3	qokedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0986	Kurz ansetzen; fertig.
P912-E1435	P910-E1435	P912-D0176	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	4	chkedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CHK+E+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ZUSTAND BEHANDELN · KURZ · TEILADRESSE · DIESER POSTEN	den Stationszustand behandeln; kurz; an der Teiladresse; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0987	Aus diesem Teil diesen Posten kurz behandeln.
P912-E1436	P910-E1436	P912-D0288	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	5	daiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0988	Von der Entnahmestelle nach Sollmaß kurz halten und einstellen.
P912-E1437	P910-E1437	P912-D1160	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	6	shetar	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SH+E+T+AR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	HALTEN · KURZ · BEARBEITEN/MARKIEREN · QUELLSTELLE	den Posten halten; kurz; den Abschnitt bedienen; von der Quellstelle	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0988	Von der Entnahmestelle nach Sollmaß kurz halten und einstellen.
P912-E1438	P910-E1438	P912-D1132	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	7	shedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0989	Absetzen; fertig.
P912-E1439	P910-E1439	P912-D0903	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	8	qekaiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CARRIER_Q+E+K+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	KURZ · ZUORDNEN/ZUGEBEN · SOLL-MASS	kurz; den Posten einsetzen; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0990	Nach Sollmaß kurz zugeben unter q-Träger.
P912-E1440	P910-E1440	P912-D0107	f83r	f83r	BIOLOGICAL	f83r.4	P	PROSE	4	9	chedy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0991	Diesen Posten umsetzen.
P912-E1441	P910-E1441	P912-D0354	f83r	f83r	BIOLOGICAL	f83r.5	P	PROSE	5	1	deey	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	D_ADDR+EE+Y	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	TEILADRESSE · LANG · DIESER POSTEN	an der Teiladresse; länger; diesen Posten	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0992	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.
P912-E1442	P910-E1442	P912-D1006	f83r	f83r	BIOLOGICAL	f83r.5	P	PROSE	5	2	qotaiin	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OT+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	DANACH · SOLL-MASS	danach; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0992	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.
P912-E1443	P910-E1443	P912-D0096	f83r	f83r	BIOLOGICAL	f83r.5	P	PROSE	5	3	checkhy	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	CH+E+CKH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · KURZ · DURCHLASS · DIESER POSTEN	den Posten abnehmen; kurz; durch den Durchlass; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0992	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.
P912-E1444	P910-E1444	P912-D1027	f83r	f83r	BIOLOGICAL	f83r.5	P	PROSE	5	4	qoty	lokale Becken-, Figuren- und Verbindungsstationen	NO	lokale Becken-, Figuren- und Verbindungsstationen	OT+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · DIESER POSTEN	danach; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0993	Danach diesen Posten kurz entnehmen mit g-Zeichen.
