source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
IT2a|f73v.22|G011	IT2a	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
IT2a|f73v.22|G012	IT2a	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
IT2a|f73v.22|G015	IT2a	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
IT2a|f73v.22|G017	IT2a	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
IT2a|f73v.22|G018	IT2a	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
IT2a|f73v.24|G001	IT2a	f73v.24	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	4	2	SINGLE	ch
IT2a|f73v.33|G001	IT2a	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	3	FIRST	ch
IT2a|f73v.33|G003	IT2a	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	ch
IT2a|f73v.33|G007	IT2a	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	3	MIDDLE	ch
IT2a|f73v.4|G001	IT2a	f73v.4	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	6	0	SINGLE	ch
IT2a|f73v.5|G004	IT2a	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
IT2a|f73v.5|G011	IT2a	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
IT2a|f73v.5|G014	IT2a	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
IT2a|f73v.5|G022	IT2a	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
IT2a|f73v.5|G031	IT2a	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
IT2a|f73v.7|G001	IT2a	f73v.7	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	5	1	SINGLE	sh
IT2a|f87r.1|G002	IT2a	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	sh
IT2a|f87r.1|G003	IT2a	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	15	0	MIDDLE	ch
IT2a|f87r.10|G001	IT2a	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	2	FIRST	sh
IT2a|f87r.10|G003	IT2a	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f87r.11|G001	IT2a	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	9	2	FIRST	sh
IT2a|f87r.11|G003	IT2a	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f87r.11|G005	IT2a	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f87r.12|G001	IT2a	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	FIRST	sh
IT2a|f87r.12|G002	IT2a	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f87r.12|G004	IT2a	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f87r.13|G003	IT2a	f87r.13	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f87r.13|G005	IT2a	f87r.13	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f87r.14|G002	IT2a	f87r.14	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	sh
IT2a|f87r.14|G005	IT2a	f87r.14	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f87r.15|G001	IT2a	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	FIRST	sh
IT2a|f87r.15|G002	IT2a	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f87r.15|G003	IT2a	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f87r.16|G002	IT2a	f87r.16	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f87r.16|G003	IT2a	f87r.16	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	3	LAST	ch
IT2a|f87r.2|G001	IT2a	f87r.2	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	10	0	FIRST	ch
IT2a|f87r.2|G002	IT2a	f87r.2	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f87r.3|G001	IT2a	f87r.3	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	FIRST	ch
IT2a|f87r.3|G006	IT2a	f87r.3	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	sh
IT2a|f87r.3|G007	IT2a	f87r.3	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f87r.4|G003	IT2a	f87r.4	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f87r.5|G005	IT2a	f87r.5	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f87r.5|G008	IT2a	f87r.5	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	LAST	ch
IT2a|f87r.6|G002	IT2a	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE	sh
IT2a|f87r.6|G004	IT2a	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f87r.6|G005	IT2a	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f87r.7|G002	IT2a	f87r.7	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	9	1	MIDDLE	ch
IT2a|f87r.7|G006	IT2a	f87r.7	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
IT2a|f87r.8|G002	IT2a	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f87r.8|G004	IT2a	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f87r.8|G005	IT2a	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f87r.8|G006	IT2a	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
IT2a|f87r.9|G002	IT2a	f87r.9	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	sh
IT2a|f87r.9|G004	IT2a	f87r.9	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f87v.1|G001	IT2a	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	0	FIRST	ch
IT2a|f87v.1|G004	IT2a	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f87v.1|G005	IT2a	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f87v.10|G001	IT2a	f87v.10	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	7	2	FIRST	ch
IT2a|f87v.10|G004	IT2a	f87v.10	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f87v.11|G001	IT2a	f87v.11	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	FIRST	ch
IT2a|f87v.11|G003	IT2a	f87v.11	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f87v.12|G001	IT2a	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	3	FIRST	ch
IT2a|f87v.12|G003	IT2a	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f87v.12|G005	IT2a	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f87v.12|G006	IT2a	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f87v.13|G001	IT2a	f87v.13	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	3	FIRST	sh
IT2a|f87v.15|G001	IT2a	f87v.15	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	FIRST	sh
IT2a|f87v.2|G001	IT2a	f87v.2	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	0	FIRST	ch
IT2a|f87v.2|G005	IT2a	f87v.2	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f87v.3|G001	IT2a	f87v.3	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	0	FIRST	ch
IT2a|f87v.4|G001	IT2a	f87v.4	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	10	0	FIRST	ch
IT2a|f87v.5|G001	IT2a	f87v.5	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
IT2a|f87v.5|G006	IT2a	f87v.5	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
IT2a|f87v.6|G001	IT2a	f87v.6	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
IT2a|f87v.6|G002	IT2a	f87v.6	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f87v.7|G001	IT2a	f87v.7	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	1	FIRST	ch
IT2a|f87v.7|G002	IT2a	f87v.7	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f87v.8|G001	IT2a	f87v.8	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	sh
IT2a|f87v.8|G006	IT2a	f87v.8	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	LAST	sh
IT2a|f87v.9|G001	IT2a	f87v.9	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	ch
IT2a|f87v.9|G002	IT2a	f87v.9	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	2	MIDDLE	ch
IT2a|f89r1.10|G003	IT2a	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.10|G004	IT2a	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f89r1.10|G005	IT2a	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f89r1.10|G008	IT2a	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.12|G001	IT2a	f89r1.12	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	FIRST	ch
IT2a|f89r1.12|G002	IT2a	f89r1.12	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	LAST	ch
IT2a|f89r1.15|G001	IT2a	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	FIRST	ch
IT2a|f89r1.15|G003	IT2a	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f89r1.15|G006	IT2a	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	9	0	MIDDLE	ch
IT2a|f89r1.16|G002	IT2a	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f89r1.16|G007	IT2a	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.16|G008	IT2a	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f89r1.16|G009	IT2a	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.16|G010	IT2a	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89r1.17|G002	IT2a	f89r1.17	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f89r1.18|G004	IT2a	f89r1.18	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f89r1.19|G001	IT2a	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	FIRST	sh
IT2a|f89r1.19|G002	IT2a	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f89r1.19|G004	IT2a	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
IT2a|f89r1.19|G006	IT2a	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89r1.20|G002	IT2a	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f89r1.20|G005	IT2a	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f89r1.20|G008	IT2a	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89r1.21|G003	IT2a	f89r1.21	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
IT2a|f89r1.22|G001	IT2a	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	FIRST	sh
IT2a|f89r1.22|G003	IT2a	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89r1.22|G006	IT2a	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
IT2a|f89r1.22|G008	IT2a	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f89r1.22|G009	IT2a	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89r1.23|G003	IT2a	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f89r1.23|G004	IT2a	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
IT2a|f89r1.23|G006	IT2a	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	LAST	ch
IT2a|f89r1.5|G001	IT2a	f89r1.5	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	12	0	SINGLE	ch
IT2a|f89r1.6|G003	IT2a	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f89r1.6|G005	IT2a	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89r1.6|G007	IT2a	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f89r1.6|G009	IT2a	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	sh
IT2a|f89r1.7|G001	IT2a	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	FIRST	sh
IT2a|f89r1.7|G003	IT2a	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f89r1.7|G005	IT2a	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89r1.7|G008	IT2a	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f89r1.8|G002	IT2a	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.8|G004	IT2a	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89r1.8|G005	IT2a	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f89r1.9|G001	IT2a	f89r1.9	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	FIRST	sh
IT2a|f89r1.9|G008	IT2a	f89r1.9	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	LAST	ch
IT2a|f89r2.10|G002	IT2a	f89r2.10	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
IT2a|f89r2.12|G001	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	2	FIRST	ch
IT2a|f89r2.12|G006	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f89r2.12|G007	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f89r2.12|G010	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89r2.12|G011	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89r2.12|G012	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
IT2a|f89r2.12|G014	IT2a	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE	ch
IT2a|f89r2.13|G008	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.13|G009	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89r2.13|G010	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f89r2.13|G012	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.13|G013	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89r2.13|G016	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.13|G018	IT2a	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	LAST	ch
IT2a|f89r2.14|G003	IT2a	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.14|G005	IT2a	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.14|G017	IT2a	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.15|G001	IT2a	f89r2.15	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	FIRST	ch
IT2a|f89r2.15|G011	IT2a	f89r2.15	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	LAST	sh
IT2a|f89r2.18|G001	IT2a	f89r2.18	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	5	3	SINGLE	ch
IT2a|f89r2.19|G001	IT2a	f89r2.19	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	6	3	SINGLE	ch
IT2a|f89r2.21|G002	IT2a	f89r2.21	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	LAST	ch
IT2a|f89r2.22|G001	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	FIRST	ch
IT2a|f89r2.22|G002	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f89r2.22|G004	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f89r2.22|G005	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f89r2.22|G006	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f89r2.22|G007	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f89r2.22|G008	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	sh
IT2a|f89r2.22|G010	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.22|G012	IT2a	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	sh
IT2a|f89r2.23|G002	IT2a	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.23|G013	IT2a	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.23|G015	IT2a	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.23|G016	IT2a	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	LAST	ch
IT2a|f89r2.24|G002	IT2a	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.24|G005	IT2a	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.24|G011	IT2a	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.25|G003	IT2a	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f89r2.25|G006	IT2a	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f89r2.25|G010	IT2a	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.25|G011	IT2a	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.25|G015	IT2a	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.26|G001	IT2a	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	FIRST	ch
IT2a|f89r2.26|G003	IT2a	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	3	MIDDLE	ch
IT2a|f89r2.26|G005	IT2a	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.26|G006	IT2a	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.26|G010	IT2a	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f89r2.27|G002	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.27|G006	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.27|G008	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.27|G010	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89r2.27|G014	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
