pair_order	target_record_order	target_segment_id	target_page	target_section	target_currier	target_hand	target_group_count	target_family_expression	target_sta_expression	target_basic_eva_lossy	target_formal_expression	candidate_rank	candidate_pool_size	candidate_record_order	candidate_segment_id	candidate_page	candidate_section	candidate_currier	candidate_hand	same_section	candidate_family_expression	candidate_sta_expression	candidate_basic_eva_lossy	candidate_formal_expression	structure_distance	adjacency_distance	first_last_mismatches	edge_core_mismatches	opening_count_distance	closing_count_distance	family_distance	sta_member_distance	favored_path_distance	exact_structure_match
11	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	11	21	266	f10v.2|S01	f10v	H	A	1	0	BAF BAG UA KUAC KAG DAQ KABAG UA BAG	B1 A3 F1 | B1 A3 G1 | U1 A2 | K1 U2 A1 C1 | K1 A1 G1 | D1 A1 Q2 | K1 A1 B1 A3 G1 | U2 A2 | B1 A3 G1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	F:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:KUAC{adj=UUU;fl=I;ec=I;o=2;c=2;p=-} | C:KAG{adj=UU;fl=I;ec=U;o=0;c=2;p=-} | C:DAQ{adj=FF;fl=I;ec=I;o=0;c=0;p=DAQ} | C:KABAG{adj=UUUU;fl=I;ec=U;o=0;c=2;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-}	49	15	6	4	12	12	28	31	11	0
12	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	12	21	2969	f93r.2|S01	f93r	H	A	1	0	AKAB C KAB KAQAB UABAC LJA C AQJABAB C	A2 K1 A3 B3 | C2 | K1 A1 B2 | K1 A1 Q2 A1 B3 | U2 A1 B1 A3 C1 | L1 J1 A1 | C2 | A1 Q2 J1 A1 B1 A3 B2 | C2	ycham s chol chotom cthodar sheo s oteodal s	F:AKAB{adj=DUU;fl=I;ec=I;o=1;c=2;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:KAQAB{adj=UFUU;fl=I;ec=I;o=0;c=4;p=AQ} | C:UABAC{adj=UUUU;fl=I;ec=I;o=2;c=2;p=-} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AQJABAB{adj=FUUUUU;fl=I;ec=I;o=0;c=2;p=AQ} | L:C{adj=-;fl=U;ec=U;o=2;c=2;p=-}	49	19	3	5	8	14	29	32	10	0
13	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	13	21	662	f30r.6|S01	f30r	H	A	1	0	BKACAB LA KAC KA CA CAG BAC KCKAC BA	B1 K1 A1 C1 A1 B2 | L1 A1 | K1 A1 C1 | K1 A1 | C1 A1 | C1 A3 G1 | B1 A1 C1 | K1 C2 K2 A1 C1 | B1 A2	dchorol sho chor cho ro raiin dor chseeor dy	F:BKACAB{adj=UUUUU;fl=I;ec=I;o=1;c=2;p=-} | C:LA{adj=U;fl=F;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:KA{adj=U;fl=I;ec=C;o=1;c=3;p=-} | C:CA{adj=U;fl=L;ec=E;o=2;c=2;p=-} | C:CAG{adj=UU;fl=F;ec=U;o=2;c=0;p=-} | C:BAC{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KCKAC{adj=DUUU;fl=I;ec=I;o=2;c=1;p=-} | L:BA{adj=U;fl=L;ec=U;o=0;c=2;p=-}	50	18	4	5	12	11	24	28	8	0
14	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	14	21	781	f35r.10|S01	f35r	H	A	1	0	A AG KAG UA C KB C KAKA BAG	A1 | A3 G1 | K1 A3 G1 | U1 A2 | C1 | K1 B2 | C2 | K1 A1 K1 A2 | B1 A3 G1	o aiin chaiin ckhy r chl s chochy daiin	F:A{adj=-;fl=U;ec=U;o=2;c=0;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:KAG{adj=UU;fl=I;ec=U;o=0;c=2;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:KB{adj=U;fl=I;ec=C;o=0;c=4;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:KAKA{adj=UDU;fl=I;ec=I;o=1;c=2;p=-} | L:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-}	50	19	5	5	9	12	27	32	8	0
15	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	15	21	2854	f88v.8|S01	f88v	P	A	1	0	DAAG KJAA ABKJABA DAJQJAB KA KUA DAKA QJA KJAQAB	D1 A1 A3 G1 | K1 J1 A1 A2 | A1 B2 K1 J1 A1 B1 A2 | D1 A1 J1 Q1 J1 A1 B2 | K1 A1 | K1 U1 A2 | D1 A1 K2 A2 | Q1 J1 A2 | K1 J1 A1 Q1 A3 B3	qoaiin cheoy olcheody qoekeol cho chckhy qoeey key cheokam	F:DAAG{adj=FDU;fl=I;ec=I;o=0;c=0;p=DA} | C:KJAA{adj=FUD;fl=I;ec=I;o=0;c=2;p=KJ} | C:ABKJABA{adj=UUFUUU;fl=I;ec=I;o=0;c=1;p=KJ} | C:DAJQJAB{adj=FDUUUU;fl=I;ec=I;o=0;c=2;p=DA} | C:KA{adj=U;fl=I;ec=C;o=1;c=3;p=-} | C:KUA{adj=UU;fl=I;ec=C;o=0;c=3;p=-} | C:DAKA{adj=FDU;fl=I;ec=I;o=1;c=0;p=DA} | C:QJA{adj=UU;fl=I;ec=I;o=2;c=0;p=-} | L:KJAQAB{adj=FUFUU;fl=I;ec=I;o=0;c=4;p=AQ}	50	19	2	7	10	12	28	31	14	0
16	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	16	21	1336	f58v.37|S01	f58v	S	A	3	0	ABQKA AQAC AC KAQA AQAF AQAB KAQJA KKQA BABAC	A1 B2 Q1 K2 A2 | A1 Q1 A3 C1 | A3 C1 | K1 A1 Q1 A2 | A1 Q2 A3 F3 | A1 Q2 A1 B2 | K1 A1 Q1 J1 A2 | K1 K2 Q1 A2 | B1 A3 B2 A3 C1	olkeey okar ar choky otair otol chokey cheeky dalar	F:ABQKA{adj=UUFU;fl=I;ec=U;o=1;c=1;p=QK} | C:AQAC{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:KAQA{adj=UFU;fl=I;ec=U;o=0;c=3;p=AQ} | C:AQAF{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KAQJA{adj=UFUU;fl=I;ec=I;o=1;c=2;p=AQ} | C:KKQA{adj=UDU;fl=I;ec=I;o=0;c=3;p=-} | L:BABAC{adj=UUUU;fl=I;ec=I;o=2;c=1;p=-}	50	15	6	6	12	11	29	37	14	0
17	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	17	21	3157	f99v.23|S01	f99v	P	A	1	0	DAQKA KAB AQJABBA DAQAB DAQJABA BKAB AQJAB LJABAB DAQKKAB	D1 A1 Q1 K2 A2 | K1 A1 B2 | A1 Q1 J1 A1 B2 B1 A2 | D1 A1 Q1 A1 B2 | D1 A1 Q1 J1 A1 B2 A1 | B2 K1 A1 B2 | A1 Q1 J1 A1 B2 | L1 J1 A1 B1 A1 B2 | D1 A1 Q1 K2 K1 A1 B3	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:AQJABBA{adj=FUUUDU;fl=I;ec=I;o=0;c=0;p=AQ} | C:DAQAB{adj=FFUU;fl=U;ec=U;o=0;c=2;p=DAQ} | C:DAQJABA{adj=FFUUUU;fl=I;ec=C;o=0;c=0;p=DAQ} | C:BKAB{adj=UUU;fl=I;ec=U;o=1;c=2;p=-} | C:AQJAB{adj=FUUU;fl=I;ec=U;o=0;c=2;p=AQ} | C:LJABAB{adj=FUUUU;fl=I;ec=I;o=0;c=3;p=LJ} | L:DAQKKAB{adj=FFFUUU;fl=I;ec=I;o=0;c=2;p=DAQK}	51	18	5	6	10	12	32	38	18	0
18	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	18	21	3134	f99r.50|S01	f99r	P	A	1	0	DAQKA AQKA DAQKA AQJCA DAQKA CAC LJCJQA AC AB	D1 A1 Q1 K2 A1 | A1 Q1 K2 A2 | D1 A1 Q1 K2 A2 | A1 Q1 J1 C2 A2 | D1 A1 Q1 K2 A1 | C2 A3 C1 | L1 J1 C2 J1 Q1 A2 | A1 C1 | A3 B2	qokeeo okeey qokeey okesy qokeeo sar sheseky or al	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQJCA{adj=FUDU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-} | C:LJCJQA{adj=FDDUU;fl=I;ec=I;o=0;c=2;p=LJ} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | L:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-}	53	17	8	6	12	10	26	32	15	0
19	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	19	21	172	f7v.2|S01	f7v	H	A	1	0	KAKA UA BAG DAQA KVA BAG UAB UA UB	K1 A1 K1 A2 | U2 A2 | B1 A3 G1 | D1 A1 Q1 A2 | K1 V1 A2 | B1 A3 G1 | U2 A1 B2 | U2 A2 | U2 B1	chochy cthy daiin qoky chcphhy daiin cthol cthy cthd	F:KAKA{adj=UDU;fl=I;ec=I;o=1;c=2;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:KVA{adj=UU;fl=I;ec=I;o=0;c=1;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:UAB{adj=UU;fl=I;ec=U;o=0;c=4;p=-} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:UB{adj=D;fl=I;ec=I;o=0;c=3;p=-}	54	13	7	5	11	18	26	31	7	0
20	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	20	21	1019	f45r.3|S01	f45r	H	A	1	0	DA KUA QKAB BAG DAAG UA KAG AQKA UAB	D1 A1 | K1 U2 A2 | Q1 K1 A1 B2 | B1 A3 G1 | D1 A1 A3 G1 | U2 A2 | K1 A3 G1 | A2 Q1 K2 A2 | U2 A1 B3	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	F:DA{adj=F;fl=I;ec=U;o=0;c=1;p=DA} | C:KUA{adj=UU;fl=I;ec=C;o=0;c=3;p=-} | C:QKAB{adj=FUU;fl=I;ec=U;o=2;c=2;p=QK} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:DAAG{adj=FDU;fl=I;ec=I;o=0;c=0;p=DA} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:KAG{adj=UU;fl=I;ec=U;o=0;c=2;p=-} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | L:UAB{adj=UU;fl=I;ec=U;o=0;c=4;p=-}	57	13	5	6	13	20	25	28	11	0
21	3	f1r.8|S01	f1r	T	A	1	9	ALJA LABA AQKAA AQKAB KAUA ACKA BAF KAC QAC	A2 L1 J1 A2 | L1 A1 B1 A2 | A1 Q1 K1 A1 A2 | A1 Q2 K1 A1 B2 | K1 A1 U2 A2 | A1 C2 K1 A2 | B1 A3 F1 | K1 A1 C1 | Q1 A1 C2	yshey shody okchoy otchol chocthy oschy dain chor kos	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-} | C:AQKAA{adj=FFUD;fl=I;ec=I;o=0;c=0;p=AQK} | C:AQKAB{adj=FFUU;fl=I;ec=U;o=0;c=2;p=AQK} | C:KAUA{adj=UUU;fl=I;ec=U;o=0;c=3;p=-} | C:ACKA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-}	21	21	1223	f54r.10|S01	f54r	H	A	1	0	QAC AB BAB AC KAB KAB UAB AQAB AQA	Q2 A1 C1 | A1 B2 | B1 A1 B2 | A1 C1 | K1 A1 B2 | K1 A1 B2 | U1 A1 B2 | A1 Q1 A1 B2 | A1 Q1 A2	tor ol dol or chol chol ckhol okol oky	F:QAC{adj=UU;fl=F;ec=U;o=4;c=0;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:UAB{adj=UU;fl=I;ec=U;o=0;c=4;p=-} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | L:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ}	57	14	9	5	14	15	26	30	12	0
22	7	f1r.20|S01	f1r	T	A	1	5	LAQ KAC KJA BAF UJA	L1 A1 Q1 | K1 A1 C1 | K1 J1 A2 | B1 A3 F1 | U1 J1 A2	shok chor chey dain ckhey	F:LAQ{adj=UF;fl=I;ec=I;o=1;c=0;p=AQ} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | L:UJA{adj=UU;fl=I;ec=U;o=1;c=1;p=-}	1	114	544	f24r.14|S01	f24r	H	A	1	0	DAC KKA DAB KAC UAB	D1 A1 C1 | K1 K2 A2 | D1 A1 B1 | K1 A3 C1 | U2 A3 B2	qor cheey qod char cthal	F:DAC{adj=FU;fl=I;ec=I;o=2;c=0;p=DA} | C:KKA{adj=UU;fl=I;ec=C;o=1;c=2;p=-} | C:DAB{adj=FU;fl=U;ec=U;o=0;c=2;p=DA} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | L:UAB{adj=UU;fl=I;ec=U;o=0;c=4;p=-}	14	2	2	2	4	4	11	12	4	0
23	7	f1r.20|S01	f1r	T	A	1	5	LAQ KAC KJA BAF UJA	L1 A1 Q1 | K1 A1 C1 | K1 J1 A2 | B1 A3 F1 | U1 J1 A2	shok chor chey dain ckhey	F:LAQ{adj=UF;fl=I;ec=I;o=1;c=0;p=AQ} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | L:UJA{adj=UU;fl=I;ec=U;o=1;c=1;p=-}	2	114	123	f5r.7|S01	f5r	H	A	1	0	DAQAKA QKA KJA QKA LABA	D1 A1 Q2 A1 K2 A2 | Q1 K2 A2 | K1 J1 A1 | Q1 K1 A2 | L1 A1 B1 A2	qotoeey keey cheo kchy shody	F:DAQAKA{adj=FFUDU;fl=I;ec=I;o=1;c=0;p=DAQ} | C:QKA{adj=FU;fl=I;ec=U;o=3;c=0;p=QK} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:QKA{adj=FU;fl=I;ec=U;o=3;c=0;p=QK} | L:LABA{adj=UUU;fl=I;ec=U;o=1;c=0;p=-}	15	7	1	1	2	4	12	15	5	0
24	7	f1r.20|S01	f1r	T	A	1	5	LAQ KAC KJA BAF UJA	L1 A1 Q1 | K1 A1 C1 | K1 J1 A2 | B1 A3 F1 | U1 J1 A2	shok chor chey dain ckhey	F:LAQ{adj=UF;fl=I;ec=I;o=1;c=0;p=AQ} | C:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | L:UJA{adj=UU;fl=I;ec=U;o=1;c=1;p=-}	3	114	1100	f49r.5|S01	f49r	H	A	1	0	KAC LJAC KJA QKA DAQAE	K1 A1 C1 | L1 J1 A1 C1 | K1 J1 A2 | Q2 K2 A2 | D1 A1 Q2 A3 E2	chor sheor chey teey qotan	F:KAC{adj=UU;fl=I;ec=C;o=2;c=2;p=-} | C:LJAC{adj=FUU;fl=I;ec=C;o=2;c=1;p=LJ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:QKA{adj=FU;fl=I;ec=U;o=3;c=0;p=QK} | L:DAQAE{adj=FFUU;fl=I;ec=I;o=0;c=2;p=DAQ}	16	5	1	2	3	5	11	12	9	0
