anonymous_event_id	trigger_family_surface	trigger_state	physical_folio	section	currier	hand	code	kind	trigger_group_index	locus_group_count	remaining_groups_after_trigger
EO001-7530c5c699c4224f1963	BLJBA	CORE	f85	T	B	2	@P0	P	5	11	6
EO001-7530e83f658960c1adae	DAQKBA	CORE	f86	T	B	2	+P0	P	2	9	7
EO001-754c32d997277ba709ed	DAQKA	CORE	f82	B	B	2	+P0	P	6	9	3
EO001-755a816c42e8b58db165	DAQKA	CORE	f99	P	A	1	+P0	P	5	9	4
EO001-7564e1410993f462465a	DAQKA	CORE	f106	S	B	3	+P0	P	2	10	8
EO001-7581853d380b206e3046	DAQKA	CORE	f86	T	B	2	+P0	P	8	11	3
EO001-75844db1b108e96da11b	AQKA	CORE	f108	S	B	3	+P0	P	8	12	4
EO001-75f3b36ba35d2defa28b	DAQKA	CORE	f75	B	B	2	+P0	P	3	11	8
EO001-76346bedd41de9c562c2	CAG	CORE	f90	H	A	1	+P0	P	3	10	7
EO001-76a0fc5f4b0e11b7cd07	DAQKA	CORE	f84	B	B	2	+P0	P	8	13	5
EO001-76cf5e923e640f154ee5	DAQKBA	CORE	f103	S	B	3	+P0	P	9	11	2
EO001-771df5f2583a8a9142fb	QAC	FIRST	f80	B	B	2	+P0	P	1	10	9
EO001-7768a7a357a2b80a77a7	DAQKBA	CORE	f83	B	B	2	+P0	P	3	9	6
EO001-77c7a0ac9f9438cbf048	QAC	FIRST	f106	S	B	3	+P0	P	1	12	11
EO001-77e1a16f707823b4cefb	BLJBA	CORE	f66	T	B	5	+P0	P	4	9	5
EO001-77e42cea15fe2a6b9c3d	QAC	CORE	f39	H	B	2	+P0	P	6	10	4
EO001-789edad6373457d56fae	DAQKBA	CORE	f108	S	B	3	+P0	P	4	11	7
EO001-78b3fcbc971e83723556	LA	CORE	f46	H	B	2	+P0	P	2	9	7
EO001-78d179baa47bcbfa0966	QAC	CORE	f95	H	B	3	+P0	P	4	10	6
EO001-790d129d4a4d644fcaa5	QAC	CORE	f86	T	B	2	+P0	P	9	11	2
EO001-7980414ae979d19ed68a	LA	CORE	f32	H	A	1	+P0	P	3	9	6
EO001-7990b533e538b5accd81	DAQKA	CORE	f115	S	B	3	+P0	P	2	5	3
EO001-79b55b203cb44a28fa77	DAQKBA	CORE	f82	B	B	2	+P0	P	5	8	3
EO001-79c56edebf057ca145ab	AQKA	FIRST	f16	H	A	1	+P0	P	1	7	6
EO001-79ce9e0fd2bb93df71f3	LA	FIRST	f42	H	A	1	+P0	P	1	8	7
EO001-79e95c99287991bdcec2	DAQKBA	FIRST	f83	B	B	2	@P1	P	1	6	5
EO001-7a02cc6911e126ab6786	AQKA	CORE	f108	S	B	3	+P0	P	3	11	8
EO001-7a336cb410c0349bb596	AQKA	CORE	f111	S	B	3	+P0	P	9	13	4
EO001-7a6cbad6ca82582b0129	DAQKA	FIRST	f84	B	B	2	+P0	P	1	13	12
EO001-7a89f71aa4f3efc3f202	DAQKA	CORE	f10	H	A	1	+P0	P	4	9	5
EO001-7aca7c625884550246da	DAQKBA	CORE	f50	H	B	2	+P0	P	4	10	6
EO001-7b3545abcdcf675af909	DAQKBA	CORE	f79	B	B	2	+P0	P	5	7	2
EO001-7b5c14b52bf9351ff84e	AQKA	CORE	f111	S	B	3	+P0	P	7	11	4
EO001-7b92c962905725bae823	DAQKBA	FIRST	f103	S	B	3	+P0	P	1	9	8
EO001-7bf21b1574e80e35e063	DAQKA	FIRST	f13	H	A	1	+P0	P	1	5	4
EO001-7bff0883ea5e79873f21	DAQKA	CORE	f106	S	B	3	+P0	P	2	10	8
EO001-7c1046e01fc0ee7e1efe	DAQKBA	CORE	f116	S	B	3	+P0	P	5	13	8
EO001-7c2769d0c954e0ed4ba5	LA	CORE	f38	H	A	1	+P0	P	2	7	5
EO001-7c40400c83fcfb6e6082	LA	CORE	f8	H	A	1	+P0	P	4	9	5
EO001-7c6976a5777a505b026d	QAC	CORE	f112	S	B	3	+P0	P	10	12	2
EO001-7c6df1f87456bca359d4	DAQKBA	CORE	f108	S	B	3	+P0	P	2	10	8
EO001-7ce95eb3ee89ea322e4d	DAQKBA	CORE	f111	S	B	3	+P0	P	7	11	4
EO001-7ce9d0db714c55b7f18e	BLJBA	FIRST	f78	B	B	2	+P0	P	1	8	7
EO001-7d02c6415ebac15493e5	AQKA	FIRST	f86	C	B	2	+Pb	P	1	7	6
EO001-7d1644467ec97a2548d1	BLJBA	FIRST	f82	B	B	2	+P0	P	1	9	8
EO001-7d203e7acbe29880ad0b	QKJBA	CORE	f106	S	B	3	+P0	P	3	10	7
EO001-7d494f150eeb75a975f6	DAQKBA	CORE	f108	S	B	3	+P0	P	9	12	3
EO001-7d82a450103a0cd30d33	AQKA	CORE	f16	H	A	1	+P0	P	4	7	3
EO001-7d934695f3e135d8e5c4	DAQKBA	CORE	f80	B	B	2	+P0	P	2	4	2
EO001-7d9d0a4019cc72e6fdd4	DAQKA	CORE	f108	S	B	3	+P0	P	7	10	3
EO001-7e18a535820894f78343	DAQKBA	CORE	f76	B	B	2	+P0	P	6	10	4
EO001-7e69649f9e6ba09eb397	QAC	CORE	f115	S	B	3	+P0	P	4	12	8
EO001-7e8f8a1c5ce803b114f1	DAQKA	CORE	f2	H	A	1	+P0	P	5	9	4
EO001-7e8ff29c02e6a72f09dc	DAQKA	CORE	f108	S	B	3	+P0	P	11	13	2
EO001-7ea75fd8bd6648c6ddc1	QKJBA	CORE	f106	S	B	3	+P0	P	4	9	5
EO001-7ec30508fc7a56715af2	LA	CORE	f37	H	A	1	+P0	P	2	5	3
EO001-7ed89501e2024ef2542d	DAQKA	CORE	f34	H	B	2	+P0	P	2	11	9
EO001-7f70dc3ab3fbc30f0e07	QAC	FIRST	f112	S	B	3	+P0	P	1	9	8
EO001-7fa9c3da580824042aa7	LA	CORE	f115	S	B	3	+P0	P	2	7	5
EO001-7fb9224afbbda38f003b	AQKA	CORE	f112	S	B	3	+P0	P	4	9	5
EO001-800ece03bf34359e17fd	CAG	CORE	f66	T	B	5	+P0	P	4	9	5
EO001-801930eca19b4b38553d	BLJBA	CORE	f116	S	B	3	+P0	P	5	9	4
EO001-807b23b8926ade1aa8e0	AQKA	CORE	f108	S	B	3	+P0	P	4	11	7
EO001-80939ea01319c7e95024	AQKA	CORE	f86	T	B	2	+P0	P	2	9	7
EO001-812a352ea19e2eea5a18	QAC	CORE	f75	B	B	2	+P0	P	7	9	2
EO001-814b17eb37e4732bf650	DAQKA	CORE	f7	H	A	1	+P0	P	4	8	4
EO001-8159800ce9a64fa2fb04	CAF	FIRST	f111	S	B	3	+P0	P	1	15	14
EO001-817eb833d2b1f5b10d01	AQKA	CORE	f94	H	B	3	+P0	P	3	9	6
EO001-81a1f49694e550a5ebc1	DAQKA	CORE	f116	S	B	3	+P0	P	7	11	4
EO001-81c0c29c5a8a2fe693d9	DAQKA	CORE	f116	S	B	3	+P0	P	6	11	5
EO001-81fa3507518a6fc48276	DAQKA	CORE	f83	B	B	2	@P1	P	3	6	3
EO001-826b36fb594bca7b7dc7	DAQKBA	CORE	f113	S	B	3	+P0	P	3	11	8
EO001-82837d526f5eadef0a67	BLJBA	CORE	f66	T	B	5	+P0	P	7	10	3
EO001-82ae06dc136bff66cfcd	DAQKA	CORE	f111	S	B	3	+P0	P	7	12	5
EO001-8333dae5687b0009f988	DAQKBA	CORE	f80	B	B	2	+P0	P	7	9	2
EO001-83cc9900145206a8190f	AQKA	CORE	f103	S	B	3	+P0	P	4	12	8
EO001-83e52f10137610853f7a	LA	CORE	f37	H	A	1	+P0	P	3	5	2
EO001-841068773262a74b0e56	BLJBA	FIRST	f84	B	B	2	+P1	P	1	6	5
EO001-8441d2241f90edd21076	DAQKA	CORE	f82	B	B	2	+P0	P	4	9	5
EO001-846bdb92c9e5f493b2c0	DAQKA	CORE	f103	S	B	3	+P0	P	5	12	7
EO001-84ee43605ba6f4ad70e4	AQKA	CORE	f113	S	B	3	+P0	P	2	10	8
EO001-851c7471b3ce00595320	CAG	CORE	f87	H	A	1	+P0	P	5	7	2
EO001-854eab0c6c603ca613c8	DAQKBA	CORE	f85	T	B	2	+P0	P	6	10	4
EO001-859c2a3f5c354bcf9bd7	AQKA	CORE	f107	S	B	3	+P0	P	7	11	4
EO001-85abe5e2ad632b6b9cd8	LA	CORE	f1	H	A	1	+P0	P	4	8	4
EO001-85b69e02af68f6f92dfe	DAQKBA	CORE	f75	B	B	2	+P1	P	3	5	2
EO001-85c6035305edcfc7fa21	AQKA	CORE	f111	S	B	3	+P0	P	6	11	5
EO001-85ebf94e740e40818d91	CAG	CORE	f95	H	B	3	+P0	P	8	11	3
EO001-85ef18a506608cb9467f	DAQKBA	CORE	f82	B	B	2	@P0	P	3	9	6
EO001-86051ae80c8b859d8789	DAQKBA	CORE	f114	S	B	3	+P0	P	2	5	3
EO001-866d13f29fc25f07020f	DAQKA	CORE	f14	H	A	1	+P0	P	5	8	3
EO001-86a88e7bbf433b3b70be	QAC	CORE	f43	H	B	2	+P0	P	5	14	9
EO001-870578482095560d53b6	LA	CORE	f30	H	A	1	+P0	P	2	9	7
EO001-87c810d68f64703bdf1c	DAQKA	CORE	f104	S	B	3	+P0	P	3	13	10
EO001-87e836c5ad05de66a470	DAQKA	FIRST	f86	T	B	2	+P0	P	1	10	9
EO001-88001d8f5da17d66c843	DAQKBA	CORE	f83	B	B	2	+P0	P	3	7	4
EO001-88732759518405c612b2	DAQKBA	CORE	f40	H	B	2	+P0	P	6	10	4
EO001-88ad7a0d178f2fe7477a	AQKA	CORE	f112	S	B	3	+P0	P	6	9	3
EO001-88eba42a79c6e7e2431b	DAQKA	CORE	f77	B	B	2	+P0	P	5	7	2
EO001-892bde240fe4f06f9abc	AQKA	CORE	f111	S	B	3	+P0	P	9	12	3
EO001-894acb4f944349da42f5	DAQKBA	CORE	f108	S	B	3	+P0	P	5	10	5
EO001-8a0e08dacedf9da5dcb6	CAG	CORE	f78	B	B	2	+P0	P	6	8	2
EO001-8a31c5ff6051f15eeb17	DAQKBA	CORE	f112	S	B	3	+P0	P	5	9	4
EO001-8a7184294936e355ab47	DAQKBA	CORE	f76	B	B	2	+P0	P	4	11	7
EO001-8a7acc9a402a4119232e	DAQKBA	FIRST	f108	S	B	3	+P0	P	1	10	9
EO001-8a7c7587a0fae785b674	AQKA	CORE	f112	S	B	3	+P0	P	2	10	8
EO001-8b00f829f16623c1bf48	CAG	FIRST	f66	T	B	5	+P0	P	1	10	9
EO001-8b7fe8b8ccd3b53fab16	DAQKBA	CORE	f41	H	B	5	+P0	P	6	8	2
EO001-8b84e238dd1c27c44cfb	CAG	FIRST	f107	S	B	3	+P0	P	1	11	10
EO001-8bcce5ee44e9162e3cc1	BLJBA	FIRST	f115	S	B	@	+P0	P	1	11	10
EO001-8be355a217d14aa40fcd	AQKA	FIRST	f14	H	A	1	+P0	P	1	3	2
EO001-8c098b0faec4fad98cbb	QAC	FIRST	f88	P	A	1	+P0	P	1	9	8
EO001-8c19318bfbf9bafcbc86	AQKA	CORE	f21	H	A	1	+P0	P	4	6	2
EO001-8c248f4f593ceeff34b0	DAQKA	CORE	f18	H	A	1	+P0	P	3	6	3
EO001-8c6f75c81029cf9431eb	LA	FIRST	f32	H	A	1	+P0	P	1	9	8
EO001-8cfb734516a11bcf2f25	AQKA	CORE	f111	S	B	3	+P0	P	7	12	5
EO001-8d25fabce5943392a7ee	AQKA	CORE	f47	H	A	1	+P0	P	2	9	7
EO001-8d2ed8db305a728bd513	QAC	CORE	f105	S	B	3	+P0	P	2	12	10
EO001-8d404061a0d228d55a51	QKJBA	CORE	f85	C	B	2	+Pb	P	3	6	3
EO001-8d7cdc5ff862409ac1ff	DAQKA	CORE	f86	C	B	2	+Pb	P	4	11	7
EO001-8d7df98bed494cd20ce3	AQKA	CORE	f103	S	B	3	+P0	P	2	10	8
EO001-8df69c30110f6e047210	DAQKA	CORE	f82	B	B	2	+P0	P	7	9	2
EO001-8e11fd1169522946e174	DAQKA	FIRST	f79	B	B	2	+P0	P	1	9	8
EO001-8e1fb7b1fea8d510885c	LA	CORE	f80	B	B	2	+P0	P	7	9	2
EO001-8e22acc5fcbb71bb53bc	DAQKA	CORE	f115	S	B	3	+P0	P	8	12	4
EO001-8e9decab1bfa3fe794f6	DAQKBA	FIRST	f75	B	B	2	+P0	P	1	6	5
EO001-8f32aa3d3466b6ebcc65	BLJBA	CORE	f116	S	B	3	+P0	P	9	11	2
EO001-8f82690f271d48cd8023	DAQKA	CORE	f115	S	B	3	+P0	P	5	10	5
EO001-8f9af9816c733c2d24dd	DAQKBA	FIRST	f80	B	B	2	+P0	P	1	11	10
EO001-90070cc27151b9c07efe	DAQKA	FIRST	f79	B	B	2	+P0	P	1	9	8
EO001-90137184bce6c5f14854	BLJBA	CORE	f76	B	B	2	+P0	P	6	11	5
EO001-902e8c6b101aa8f7c3ea	DAQKBA	CORE	f112	S	B	3	+P0	P	3	8	5
EO001-9038e4b800fb37d23998	DAQKA	CORE	f112	S	B	3	+P0	P	5	10	5
EO001-904283db9c7fdbd519bf	CAG	CORE	f108	S	B	3	+P0	P	2	5	3
EO001-9043fa51007c2770a207	AQKA	CORE	f104	S	B	3	+P0	P	6	10	4
EO001-905717ec91f9267e157a	LA	CORE	f38	H	A	1	+P0	P	4	10	6
EO001-9067e797f29f9f733ec8	DAQKBA	CORE	f78	B	B	2	+P0	P	2	8	6
EO001-908baed697e299702b11	QKJBA	FIRST	f86	C	B	2	+Pb	P	1	7	6
EO001-90afbcf0ad5126e7dcf9	LA	CORE	f20	H	A	1	+P0	P	4	8	4
EO001-90fc03dc8acf956edd2e	AQKA	CORE	f112	S	B	3	+P0	P	10	13	3
EO001-915c883892851462c677	CAF	CORE	f26	H	B	2	+P0	P	5	10	5
EO001-916cb4b4b777760b4885	LA	CORE	f21	H	A	1	+P0	P	2	9	7
EO001-91904c3fc3f25d9cedf9	DAQKBA	CORE	f111	S	B	3	+P0	P	8	12	4
EO001-91b91c618f244a656513	AQKA	CORE	f108	S	B	3	+P0	P	2	12	10
EO001-92527ed3cb3146fd4efc	DAQKA	FIRST	f11	H	A	1	+P0	P	1	4	3
EO001-92751db4c5d548d77a8a	BLJBA	FIRST	f86	C	B	2	+P0	P	1	9	8
EO001-929424051a34f09e4b2e	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	9	8
EO001-9295acff1c95be6f2a41	BLJBA	CORE	f82	B	B	2	+P0	P	7	9	2
EO001-929c60e20f9b69224d30	DAQKA	CORE	f108	S	B	3	+P0	P	4	13	9
EO001-92aa5f4c796559a1213d	CAG	CORE	f79	B	B	2	+P0	P	4	8	4
EO001-92c2a1c2e9a4d1fb0a0a	DAQKA	CORE	f37	H	A	1	+P0	P	3	6	3
EO001-9308889eecdc39742902	CAF	CORE	f31	H	B	2	+P0	P	8	11	3
EO001-931187ab26db32e7e789	DAQKA	CORE	f21	H	A	1	+P0	P	4	8	4
EO001-93142fbe1f13d08dc166	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	9	8
EO001-931535327b6ad0443071	QAC	FIRST	f111	S	B	3	+P0	P	1	12	11
EO001-937f44ec549d66bfa229	LA	FIRST	f111	S	B	3	+P0	P	1	13	12
EO001-93b032e829e6f08b8fb4	DAQKA	CORE	f75	B	B	2	+P0	P	6	12	6
EO001-93c7518f5bbc71df56e8	DAQKA	FIRST	f10	H	A	1	+P0	P	1	4	3
EO001-93cfaa1e9b5ef6af253c	CAG	CORE	f82	B	B	2	+P0	P	2	9	7
EO001-944d2b9e51e2f608cd79	DAQKBA	CORE	f111	S	B	3	+P0	P	3	11	8
EO001-94548225d47c63ec6b89	DAQKBA	CORE	f34	H	B	2	+P0	P	7	11	4
EO001-948351f665368cc41872	CAG	CORE	f106	S	B	3	+P0	P	9	11	2
EO001-94bd01fb283ebb32da7e	AQKA	CORE	f112	S	B	3	+P0	P	3	6	3
EO001-94e17c8e2bded94b91ff	QAC	CORE	f39	H	B	2	+P0	P	11	13	2
EO001-94e54bc86778c26be7aa	CAF	CORE	f104	S	B	3	+P0	P	8	11	3
EO001-94f115ea3fb4d54cb461	AQKA	CORE	f99	P	A	1	+P0	P	6	10	4
EO001-95388cff08fbac3b6c57	DAQKBA	CORE	f113	S	B	3	+P0	P	9	11	2
EO001-9539029f7fe42f536215	DAQKA	CORE	f115	S	B	@	+P0	P	6	9	3
EO001-955e3d46f1f3bbf6a7b7	LA	FIRST	f3	H	A	1	+P0	P	1	6	5
EO001-95bd66f5fbc46659339e	AQKA	CORE	f94	H	B	3	+P0	P	8	10	2
EO001-95d5ab2981638eb23049	DAQKBA	FIRST	f79	B	B	2	+P0	P	1	8	7
EO001-967116dc4e903a94f202	AQKA	CORE	f46	H	B	2	+P0	P	3	8	5
EO001-967c17da513462829426	CAG	CORE	f22	H	A	1	+P0	P	4	6	2
EO001-96dec9c17e80d5e6d0cf	DAQKBA	CORE	f111	S	B	3	+P0	P	8	13	5
EO001-97268671d6c628feffee	DAQKA	CORE	f115	S	B	@	+P0	P	3	12	9
EO001-9774eb0f88f741f53a72	LA	CORE	f105	S	B	3	+P0	P	8	11	3
EO001-978abe98a07e728b9670	BLJBA	CORE	f103	S	B	3	+P0	P	2	9	7
EO001-9797ac4cbdadbbbd6de6	LA	CORE	f34	H	B	2	+P0	P	5	10	5
EO001-98299ee12713262a052f	CAG	CORE	f105	S	B	3	+P0	P	4	11	7
EO001-982e2e0110eec5525cf8	LA	FIRST	f22	H	A	1	+P0	P	1	5	4
EO001-983ea4472fff4f887a99	AQKA	CORE	f8	H	A	1	+P0	P	3	7	4
EO001-9846d1e18145b7476bc8	DAQKBA	CORE	f84	B	B	2	+P0	P	5	13	8
EO001-9847ed937bf2d71f72c4	CAG	FIRST	f82	B	B	2	+P0	P	1	8	7
EO001-986ac8f7e3ce53505f37	CAF	FIRST	f111	S	B	3	+P0	P	1	9	8
EO001-990091d9c0a8dc0f1cfe	DAQKA	CORE	f113	S	B	3	+P0	P	4	10	6
EO001-990249675a12e8552b32	DAQKA	CORE	f79	B	B	2	+P0	P	2	9	7
EO001-992d574fb0d7b05ea3d7	DAQKBA	CORE	f103	S	B	3	+P0	P	4	12	8
EO001-993db3b466d29871939f	CAG	CORE	f104	S	B	3	+P0	P	6	10	4
EO001-9951f762bb2034463a48	AQKA	CORE	f89	P	A	1	+P0	P	12	16	4
EO001-997db93de6bd801843d1	LA	CORE	f54	H	A	1	+P0	P	10	12	2
EO001-99924022df438ef60cf6	QKJBA	CORE	f107	S	B	3	+P0	P	5	12	7
EO001-99940140e62a934e6d49	DAQKA	CORE	f106	S	B	3	+P0	P	2	9	7
EO001-999b78fa1b3637cb5a8a	DAQKA	CORE	f82	B	B	2	+P0	P	6	9	3
EO001-9a043d563c634dd70a2e	DAQKBA	CORE	f108	S	B	3	+P0	P	6	12	6
EO001-9a04b0d6000f8e3e7174	DAQKA	CORE	f113	S	B	3	+P0	P	3	11	8
EO001-9aab47814d3b1c2a9ba3	DAQKA	CORE	f14	H	A	1	+P0	P	4	9	5
EO001-9b1d42943e8b9c2a09d2	DAQKA	CORE	f88	P	A	1	+P0	P	4	9	5
EO001-9c2ddc66fe77501c77a3	BLJBA	CORE	f95	H	B	3	+P0	P	7	10	3
EO001-9c8f6ce5428a075e3b0f	QKJBA	FIRST	f104	S	B	3	+P0	P	1	10	9
EO001-9cb2a765f578e07c8d6f	CAG	CORE	f115	S	B	@	+P0	P	2	10	8
EO001-9cdb2145ec6081751827	LA	FIRST	f87	H	A	1	+P0	P	1	5	4
EO001-9ce328a4c5c735f344ae	DAQKA	CORE	f103	S	B	3	+P0	P	8	11	3
EO001-9d63330f245120d3f8c9	DAQKA	FIRST	f32	H	A	1	+P0	P	1	7	6
EO001-9d7758c8b53e245f2613	DAQKA	CORE	f41	H	B	5	+P0	P	3	9	6
EO001-9d7e9414a1ce1ac323ce	LA	FIRST	f49	H	A	1	+P0	P	1	6	5
EO001-9dadc22323f177d12f7d	DAQKA	FIRST	f24	H	A	1	+P0	P	1	5	4
EO001-9dbc740534eeba7ab4b1	QAC	CORE	f58	S	A	3	+P0	P	3	10	7
EO001-9dd903186bc17987ec34	DAQKA	FIRST	f82	B	B	2	+P0	P	1	9	8
EO001-9e321bdecb771acad985	DAQKA	CORE	f86	C	B	2	+Pb	P	4	8	4
EO001-9e41862bb8a10b43bc56	DAQKBA	CORE	f108	S	B	3	+P0	P	10	12	2
EO001-9e5718dd6db29cb962c3	DAQKA	CORE	f112	S	B	3	+P0	P	8	10	2
EO001-9e6391a2ba4bffae6698	LA	CORE	f13	H	A	1	+P0	P	2	8	6
EO001-9ed7c0887e8e83b73535	DAQKA	CORE	f112	S	B	3	+P0	P	8	11	3
EO001-9ee86294897781a96d38	DAQKA	FIRST	f18	H	A	1	+P0	P	1	6	5
EO001-9ef57619e0286efc6060	BLJBA	FIRST	f106	S	B	3	+P0	P	1	10	9
EO001-9f1763f086f77328bfda	AQKA	FIRST	f38	H	A	1	+P0	P	1	9	8
EO001-9f19ec6e845fccaae0e4	DAQKBA	CORE	f108	S	B	3	+P0	P	6	12	6
EO001-9f45125d93f56ba499ca	DAQKA	CORE	f103	S	B	3	+P0	P	2	6	4
EO001-9f4b4568743001d62c5e	DAQKA	CORE	f76	B	B	2	+P0	P	5	10	5
EO001-9f55c4c8cacfc953f735	AQKA	CORE	f82	B	B	2	+P0	P	5	10	5
EO001-9f74e118ec7ac98c9f91	DAQKBA	CORE	f79	B	B	2	+P0	P	2	7	5
EO001-9fd0dcb7822612b24c71	AQKA	CORE	f86	T	B	2	+P0	P	4	11	7
EO001-9fe54d65ae78f60fe9a5	AQKA	CORE	f94	H	B	3	+P0	P	6	9	3
EO001-a03ef5c17e9426b26af7	DAQKA	CORE	f115	S	B	@	+P0	P	7	11	4
EO001-a070ff5fafb96e1c804a	DAQKA	CORE	f111	S	B	3	+P0	P	7	14	7
EO001-a07c142764b03f160055	QKJBA	CORE	f85	T	B	2	+P0	P	2	10	8
EO001-a0d2b8a7a4bc207a95a7	QKJBA	FIRST	f95	H	B	3	+P0	P	1	10	9
EO001-a0ddd542f170a38d31b8	AQKA	CORE	f106	S	B	3	+P0	P	5	9	4
EO001-a0ddfcd2155565a61835	DAQKA	CORE	f106	S	B	3	+P0	P	7	10	3
EO001-a11feeb46826442637cd	AQKA	CORE	f116	S	B	3	+P0	P	4	8	4
EO001-a12892cda21e03d42b65	DAQKA	CORE	f103	S	B	3	+P0	P	8	10	2
EO001-a134844517a7e5f55f90	DAQKBA	CORE	f108	S	B	3	+P0	P	3	6	3
EO001-a14a7bac05d8653213e9	DAQKBA	FIRST	f76	T	B	2	+P0	P	1	12	11
EO001-a14e4a26ab0a9a5327aa	LA	CORE	f2	H	A	1	+P0	P	3	9	6
EO001-a16d32f271e5dd23b6e8	AQKA	CORE	f81	B	B	2	+P0	P	3	10	7
EO001-a1823b7a1ef3ae5cfa8d	AQKA	CORE	f20	H	A	1	+P0	P	3	6	3
EO001-a18e70473c9338af4a3b	DAQKA	FIRST	f32	H	A	1	+P0	P	1	4	3
EO001-a1a42734c7634f98de76	LA	FIRST	f4	H	A	1	+P0	P	1	8	7
EO001-a1b1b9fe1799f01c34fb	QKJBA	FIRST	f39	H	B	2	+P0	P	1	5	4
EO001-a24f523451818f385284	AQKA	CORE	f86	T	B	2	+P0	P	2	12	10
EO001-a25d99955015cf436455	QAC	CORE	f50	H	B	2	+P0	P	5	8	3
EO001-a2bdb52a96000a77e4d7	AQKA	CORE	f111	S	B	3	+P0	P	6	13	7
EO001-a2e631c12b6e7bb07bd2	AQKA	CORE	f14	H	A	1	+P0	P	2	7	5
EO001-a3843035f605eae4e819	DAQKBA	CORE	f107	S	B	3	+P0	P	7	11	4
EO001-a39caac31093661b599c	AQKA	CORE	f29	H	A	1	+P0	P	2	11	9
EO001-a3a06ba6a4480eeb3d34	DAQKA	CORE	f111	S	B	3	+P0	P	3	9	6
EO001-a3bb0329d782dacd7e06	AQKA	FIRST	f20	H	A	1	+P0	P	1	8	7
EO001-a422255b6c26ab442bf1	AQKA	FIRST	f32	H	A	1	+P0	P	1	5	4
EO001-a435cb91f528e335b35b	DAQKBA	CORE	f31	H	B	2	+P0	P	6	8	2
EO001-a44129c5f625e7278092	DAQKA	CORE	f4	H	A	1	+P0	P	2	4	2
EO001-a44b891be652fb429595	CAG	FIRST	f115	S	B	3	+P0	P	1	12	11
EO001-a4aa510d72fa4fcf8a13	QAC	FIRST	f40	H	B	2	+P0	P	1	11	10
EO001-a4bdc743276dbaa03bcb	AQKA	CORE	f112	S	B	3	+P0	P	4	9	5
EO001-a4c1be6b2efe0183768e	QKJBA	FIRST	f43	H	B	2	+P0	P	1	5	4
EO001-a4ec650107eb07dd0a0e	AQKA	CORE	f86	T	B	2	+P0	P	7	9	2
EO001-a5afcc96aa92bc07f4f4	CAG	CORE	f75	B	B	2	+P1	P	4	6	2
EO001-a5f0b41e2588049d6a05	DAQKA	CORE	f103	S	B	3	+P0	P	3	11	8
EO001-a5f6f78b53727cefe1b6	LA	CORE	f8	H	A	1	+P0	P	2	7	5
EO001-a6153b8a5008100bb29d	DAQKBA	CORE	f75	B	B	2	+P0	P	8	11	3
EO001-a63fec090384836d5a12	CAG	CORE	f112	S	B	3	+P0	P	4	10	6
EO001-a64029d06766b6ebf47a	AQKA	CORE	f94	H	B	3	+P0	P	5	9	4
EO001-a68f3fefbe8480854c0e	DAQKA	CORE	f77	B	B	2	+P0	P	5	8	3
EO001-a6b874d7181e515f73f6	QKJBA	FIRST	f113	S	B	3	+P0	P	1	10	9
EO001-a6c7cd799dec2850cd6b	DAQKA	FIRST	f107	S	B	3	+P0	P	1	11	10
EO001-a6ffc1baec086d57513e	LA	CORE	f45	H	A	1	+P0	P	2	9	7
EO001-a70e0b650867c9e2b9bc	DAQKA	CORE	f37	H	A	1	+P0	P	2	7	5
EO001-a741970fa8b3a176577d	AQKA	CORE	f81	B	B	2	+P0	P	4	7	3
EO001-a7822fd03e590a4e2ab8	DAQKA	CORE	f107	S	B	3	+P0	P	4	7	3
EO001-a7875ca9d46c95781053	CAG	FIRST	f79	B	B	2	+P0	P	1	9	8
EO001-a80878162a9aba166e09	LA	FIRST	f38	H	A	1	+P0	P	1	8	7
EO001-a80e6674608a3e6a2bf2	AQKA	FIRST	f27	H	A	1	+P0	P	1	9	8
EO001-a841c7d0902f3a068738	DAQKA	CORE	f104	S	B	3	+P0	P	2	7	5
EO001-a84e303ba12c0c3b0818	AQKA	CORE	f85	T	B	2	+P0	P	7	10	3
EO001-a856bf065531bad187b2	AQKA	CORE	f103	S	B	3	+P0	P	8	11	3
EO001-a8809491ca24b89e33b6	DAQKBA	CORE	f80	B	B	2	+P0	P	5	11	6
EO001-a8b43d97e5725402cc97	CAG	FIRST	f111	S	B	3	+P0	P	1	13	12
EO001-a8c3d9c2b6c77524b4e3	CAF	FIRST	f114	S	B	3	+P0	P	1	7	6
EO001-a8d1abd56395e096588e	AQKA	CORE	f17	H	A	1	@P0	P	8	10	2
EO001-a8d37ae876946840d278	AQKA	FIRST	f102	P	A	1	+P0	P	1	8	7
EO001-a8d997dab2ae6c579eb9	DAQKA	FIRST	f19	H	A	1	+P0	P	1	6	5
EO001-a92b3fef43d99f20222a	DAQKA	FIRST	f49	H	A	1	=P0	P	1	8	7
EO001-a93f74eae0ac3a173969	DAQKA	CORE	f111	S	B	3	+P0	P	9	11	2
EO001-a9416a27cca11e112c56	BLJBA	CORE	f48	H	B	5	@P0	P	2	13	11
EO001-a9b6c4c5dbf2be8be077	AQKA	CORE	f103	S	B	3	+P0	P	2	7	5
EO001-a9d3bb447ae519b1b56d	QAC	CORE	f95	H	B	3	+P0	P	3	6	3
