unit_id	consensus_group_id	locus	page	physical_folio	section	currier	hand	kind	locus_position	symbol_count	length_bin	opening_family	core_first_family	core_last_family	baseline_cell	full_cell	masked_family_surface	outside_folio_baseline_support	outside_folio_full_support	target_eligible
f58r.25|C003	f58r.25|C003	f58r.25	f58r	f58	S	A	3	P	MIDDLE	7	7	A	Q	B	Q|B|7|MIDDLE|A	Q|B|7|MIDDLE|A|A	AQKAAB#	5	4	0
f58r.25|C004	f58r.25|C004	f58r.25	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.25|C005	f58r.25|C005	f58r.25	f58r	f58	S	A	3	P	MIDDLE	5	5	A	B	A	B|A|5|MIDDLE|A	B|A|5|MIDDLE|A|A	ABQA#	10	10	0
f58r.25|C007	f58r.25|C007	f58r.25	f58r	f58	S	A	3	P	LAST	5	5	A	B	A	B|A|5|LAST|A	B|A|5|LAST|A|A	ABBA#	9	9	0
f58r.26|C001	f58r.26|C001	f58r.26	f58r	f58	S	A	3	P	FIRST	4	4	Q	L	A	L|A|4|FIRST|A	L|A|4|FIRST|A|Q	QLA#	19	7	0
f58r.26|C002	f58r.26|C002	f58r.26	f58r	f58	S	A	3	P	MIDDLE	4	4	L	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|L	LAQ#	81	6	1
f58r.26|C003	f58r.26|C003	f58r.26	f58r	f58	S	A	3	P	MIDDLE	6	6	A	P	A	P|A|6|MIDDLE|A	P|A|6|MIDDLE|A|A	APKKA#	8	5	0
f58r.26|C004	f58r.26|C004	f58r.26	f58r	f58	S	A	3	P	MIDDLE	6	6	A	P	A	P|A|6|MIDDLE|A	P|A|6|MIDDLE|A|A	APABA#	8	5	0
f58r.26|C005	f58r.26|C005	f58r.26	f58r	f58	S	A	3	P	MIDDLE	8	8	A	P	A	P|A|8|MIDDLE|A	P|A|8|MIDDLE|A|A	APLJABA#	2	2	0
f58r.26|C006	f58r.26|C006	f58r.26	f58r	f58	S	A	3	P	MIDDLE	6	6	A	P	A	P|A|6|MIDDLE|A	P|A|6|MIDDLE|A|A	APABA#	8	5	0
f58r.26|C007	f58r.26|C007	f58r.26	f58r	f58	S	A	3	P	LAST	5	5	P	A	A	A|A|5|LAST|A	A|A|5|LAST|A|P	PABA#	54	0	0
f58r.27|C001	f58r.27|C001	f58r.27	f58r	f58	S	A	3	P	FIRST	5	5	A	Q	A	Q|A|5|FIRST|A	Q|A|5|FIRST|A|A	AQJA#	34	34	1
f58r.27|C002	f58r.27|C002	f58r.27	f58r	f58	S	A	3	P	MIDDLE	3	3	A	Q	Q	Q|Q|3|MIDDLE|A	Q|Q|3|MIDDLE|A|A	AQ#	66	55	1
f58r.27|C003	f58r.27|C003	f58r.27	f58r	f58	S	A	3	P	MIDDLE	6	6	K	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|K	KABQA#	96	16	1
f58r.27|C005	f58r.27|C005	f58r.27	f58r	f58	S	A	3	P	MIDDLE	5	5	L	M	K	M|K|5|MIDDLE|A	M|K|5|MIDDLE|A|L	LMQK#	0	0	0
f58r.27|C006	f58r.27|C006	f58r.27	f58r	f58	S	A	3	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1174	57	1
f58r.27|C008	f58r.27|C008	f58r.27	f58r	f58	S	A	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	146	75	1
f58r.27|C009	f58r.27|C009	f58r.27	f58r	f58	S	A	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	146	75	1
f58r.27|C010	f58r.27|C010	f58r.27	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.28|C001	f58r.28|C001	f58r.28	f58r	f58	S	A	3	P	FIRST	8	8	A	L	A	L|A|8|FIRST|A	L|A|8|FIRST|A|A	ALJABQA#	1	0	0
f58r.28|C002	f58r.28|C002	f58r.28	f58r	f58	S	A	3	P	MIDDLE	7	7	A	B	B	B|B|7|MIDDLE|A	B|B|7|MIDDLE|A|A	ABABAB#	1	1	0
f58r.28|C003	f58r.28|C003	f58r.28	f58r	f58	S	A	3	P	MIDDLE	5	5	B	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|B	BABA#	206	11	1
f58r.28|C007	f58r.28|C007	f58r.28	f58r	f58	S	A	3	P	MIDDLE	5	5	L	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|L	LAQA#	206	19	1
f58r.28|C008	f58r.28|C008	f58r.28	f58r	f58	S	A	3	P	MIDDLE	6	6	A	B	B	B|B|6|MIDDLE|A	B|B|6|MIDDLE|A|A	ABABB#	2	2	0
f58r.28|C009	f58r.28|C009	f58r.28	f58r	f58	S	A	3	P	LAST	7	7	A	Q	B	Q|B|7|LAST|A	Q|B|7|LAST|A|A	AQABAB#	0	0	0
f58r.2|C001	f58r.2|C001	f58r.2	f58r	f58	S	A	3	P	FIRST	6	6	B	L	A	L|A|6|FIRST|A	L|A|6|FIRST|A|B	BLABA#	1	0	0
f58r.2|C004	f58r.2|C004	f58r.2	f58r	f58	S	A	3	P	MIDDLE	6	6	A	B	A	B|A|6|MIDDLE|A	B|A|6|MIDDLE|A|A	ABKJA#	5	5	0
f58r.2|C005	f58r.2|C005	f58r.2	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.2|C006	f58r.2|C006	f58r.2	f58r	f58	S	A	3	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1174	57	1
f58r.2|C007	f58r.2|C007	f58r.2	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.2|C008	f58r.2|C008	f58r.2	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.2|C009	f58r.2|C009	f58r.2	f58r	f58	S	A	3	P	LAST	7	7	A	B	A	B|A|7|LAST|A	B|A|7|LAST|A|A	ABKAQA#	0	0	0
f58r.30|C001	f58r.30|C001	f58r.30	f58r	f58	S	A	3	P	FIRST	4	4	A	Q	A	Q|A|4|FIRST|A	Q|A|4|FIRST|A|A	AQA#	33	32	1
f58r.30|C003	f58r.30|C003	f58r.30	f58r	f58	S	A	3	P	MIDDLE	4	4	A	B	A	B|A|4|MIDDLE|A	B|A|4|MIDDLE|A|A	ABA#	34	31	1
f58r.30|C004	f58r.30|C004	f58r.30	f58r	f58	S	A	3	P	MIDDLE	7	7	D	A	A	A|A|7|MIDDLE|A	A|A|7|MIDDLE|A|D	DAQABA#	12	9	0
f58r.30|C005	f58r.30|C005	f58r.30	f58r	f58	S	A	3	P	MIDDLE	3	3	K	B	B	B|B|3|MIDDLE|A	B|B|3|MIDDLE|A|K	KB#	18	3	0
f58r.30|C006	f58r.30|C006	f58r.30	f58r	f58	S	A	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1174	410	1
f58r.30|C007	f58r.30|C007	f58r.30	f58r	f58	S	A	3	P	MIDDLE	4	4	K	A	B	A|B|4|MIDDLE|A	A|B|4|MIDDLE|A|K	KAB#	70	28	1
f58r.30|C008	f58r.30|C008	f58r.30	f58r	f58	S	A	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	146	75	1
f58r.30|C009	f58r.30|C009	f58r.30	f58r	f58	S	A	3	P	MIDDLE	6	6	A	Q	K	Q|K|6|MIDDLE|A	Q|K|6|MIDDLE|A|A	AQABK#	5	3	0
f58r.30|C010	f58r.30|C010	f58r.30	f58r	f58	S	A	3	P	LAST	6	6	A	Q	B	Q|B|6|LAST|A	Q|B|6|LAST|A|A	AQABB#	13	12	0
f58r.31|C001	f58r.31|C001	f58r.31	f58r	f58	S	A	3	P	FIRST	6	6	A	B	A	B|A|6|FIRST|A	B|A|6|FIRST|A|A	ABLKA#	1	0	0
f58r.31|C002	f58r.31|C002	f58r.31	f58r	f58	S	A	3	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1174	57	1
f58r.31|C003	f58r.31|C003	f58r.31	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.31|C005	f58r.31|C005	f58r.31	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.31|C006	f58r.31|C006	f58r.31	f58r	f58	S	A	3	P	MIDDLE	6	6	A	B	A	B|A|6|MIDDLE|A	B|A|6|MIDDLE|A|A	ABJQA#	5	5	0
f58r.31|C007	f58r.31|C007	f58r.31	f58r	f58	S	A	3	P	MIDDLE	7	7	A	Q	A	Q|A|7|MIDDLE|A	Q|A|7|MIDDLE|A|A	AQACKA#	9	8	0
f58r.31|C008	f58r.31|C008	f58r.31	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.31|C009	f58r.31|C009	f58r.31	f58r	f58	S	A	3	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1174	57	1
f58r.31|C010	f58r.31|C010	f58r.31	f58r	f58	S	A	3	P	LAST	5	5	D	A	A	A|A|5|LAST|A	A|A|5|LAST|A|D	DAQA#	54	14	1
f58r.32|C001	f58r.32|C001	f58r.32	f58r	f58	S	A	3	P	FIRST	7	7	A	D	B	D|B|7|FIRST|A	D|B|7|FIRST|A|A	ADAQAB#	0	0	0
f58r.32|C002	f58r.32|C002	f58r.32	f58r	f58	S	A	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|D	DAQA#	206	107	1
f58r.32|C003	f58r.32|C003	f58r.32	f58r	f58	S	A	3	P	MIDDLE	6	6	K	Q	B	Q|B|6|MIDDLE|A	Q|B|6|MIDDLE|A|K	KQABB#	29	1	0
f58r.32|C004	f58r.32|C004	f58r.32	f58r	f58	S	A	3	P	MIDDLE	4	4	D	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|D	DAQ#	81	37	1
f58r.32|C005	f58r.32|C005	f58r.32	f58r	f58	S	A	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1174	410	1
f58r.32|C007	f58r.32|C007	f58r.32	f58r	f58	S	A	3	P	MIDDLE	7	7	K	A	B	A|B|7|MIDDLE|A	A|B|7|MIDDLE|A|K	KABQAB#	23	2	0
f58r.32|C008	f58r.32|C008	f58r.32	f58r	f58	S	A	3	P	LAST	7	7	D	A	B	A|B|7|LAST|A	A|B|7|LAST|A|D	DAQABB#	10	4	0
f58r.33|C001	f58r.33|C001	f58r.33	f58r	f58	S	A	3	P	FIRST	5	5	C	K	W	K|W|5|FIRST|A	K|W|5|FIRST|A|C	CKAW#	0	0	0
f58r.33|C002	f58r.33|C002	f58r.33	f58r	f58	S	A	3	P	MIDDLE	6	6	B	A	B	A|B|6|MIDDLE|A	A|B|6|MIDDLE|A|B	BABAB#	25	5	1
f58r.33|C003	f58r.33|C003	f58r.33	f58r	f58	S	A	3	P	MIDDLE	7	7	D	A	A	A|A|7|MIDDLE|A	A|A|7|MIDDLE|A|D	DAQABA#	12	9	0
f58r.33|C004	f58r.33|C004	f58r.33	f58r	f58	S	A	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	146	75	1
f58r.33|C005	f58r.33|C005	f58r.33	f58r	f58	S	A	3	P	MIDDLE	7	7	A	J	B	J|B|7|MIDDLE|A	J|B|7|MIDDLE|A|A	AJQJAB#	0	0	0
f58r.33|C006	f58r.33|C006	f58r.33	f58r	f58	S	A	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|A	A|B|6|MIDDLE|A|D	DAQAB#	25	7	1
f58r.33|C007	f58r.33|C007	f58r.33	f58r	f58	S	A	3	P	MIDDLE	5	5	D	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|D	DAQA#	206	107	1
f58r.34|C001	f58r.34|C001	f58r.34	f58r	f58	S	A	3	P	FIRST	6	6	A	C	A	C|A|6|FIRST|A	C|A|6|FIRST|A|A	ACLJA#	2	2	0
f58r.34|C002	f58r.34|C002	f58r.34	f58r	f58	S	A	3	P	MIDDLE	5	5	K	A	J	A|J|5|MIDDLE|A	A|J|5|MIDDLE|A|K	KAQJ#	33	6	1
f58r.34|C003	f58r.34|C003	f58r.34	f58r	f58	S	A	3	P	MIDDLE	5	5	B	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|B	BABA#	206	11	1
f58r.34|C004	f58r.34|C004	f58r.34	f58r	f58	S	A	3	P	MIDDLE	7	7	L	A	A	A|A|7|MIDDLE|A	A|A|7|MIDDLE|A|L	LAQABA#	12	2	0
f58r.34|C005	f58r.34|C005	f58r.34	f58r	f58	S	A	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|A	A|B|6|MIDDLE|A|D	DAQAB#	25	7	1
f58r.34|C006	f58r.34|C006	f58r.34	f58r	f58	S	A	3	P	MIDDLE	5	5	Q	A	B	A|B|5|MIDDLE|A	A|B|5|MIDDLE|A|Q	QABB#	15	1	0
f58r.34|C007	f58r.34|C007	f58r.34	f58r	f58	S	A	3	P	LAST	7	7	A	Q	A	Q|A|7|LAST|A	Q|A|7|LAST|A|A	AQAEPA#	4	4	0
f58r.36|C001	f58r.36|C001	f58r.36	f58r	f58	S	A	3	P	FIRST	4	4	C	Q	A	Q|A|4|FIRST|A	Q|A|4|FIRST|A|C	CQA#	33	0	0
f58r.36|C002	f58r.36|C002	f58r.36	f58r	f58	S	A	3	P	MIDDLE	5	5	L	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|L	LAQA#	206	19	1
f58r.36|C003	f58r.36|C003	f58r.36	f58r	f58	S	A	3	P	MIDDLE	4	4	K	A	U	A|U|4|MIDDLE|A	A|U|4|MIDDLE|A|K	KAU#	35	16	1
f58r.36|C004	f58r.36|C004	f58r.36	f58r	f58	S	A	3	P	MIDDLE	4	4	D	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|D	DAQ#	81	37	1
f58r.36|C005	f58r.36|C005	f58r.36	f58r	f58	S	A	3	P	MIDDLE	3	3	K	U	U	U|U|3|MIDDLE|A	U|U|3|MIDDLE|A|K	KU#	33	24	1
f58r.36|C006	f58r.36|C006	f58r.36	f58r	f58	S	A	3	P	MIDDLE	5	5	A	Q	L	Q|L|5|MIDDLE|A	Q|L|5|MIDDLE|A|A	AQKL#	1	1	0
f58r.36|C007	f58r.36|C007	f58r.36	f58r	f58	S	A	3	P	LAST	6	6	L	A	A	A|A|6|LAST|A	A|A|6|LAST|A|L	LAJQA#	28	1	0
f58r.38|C001	f58r.38|C001	f58r.38	f58r	f58	S	A	3	P	FIRST	6	6	C	A	A	A|A|6|FIRST|A	A|A|6|FIRST|A|C	CALJA#	45	4	0
f58r.38|C002	f58r.38|C002	f58r.38	f58r	f58	S	A	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|A	Q|B|5|MIDDLE|A|A	AQAB#	12	10	0
f58r.38|C003	f58r.38|C003	f58r.38	f58r	f58	S	A	3	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	146	75	1
f58r.38|C004	f58r.38|C004	f58r.38	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	J	Q|J|4|MIDDLE|A	Q|J|4|MIDDLE|A|A	AQJ#	14	10	0
f58r.38|C005	f58r.38|C005	f58r.38	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.38|C008	f58r.38|C008	f58r.38	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.38|C009	f58r.38|C009	f58r.38	f58r	f58	S	A	3	P	LAST	7	7	A	Q	A	Q|A|7|LAST|A	Q|A|7|LAST|A|A	AQABQA#	4	4	0
f58r.39|C001	f58r.39|C001	f58r.39	f58r	f58	S	A	3	P	FIRST	5	5	B	Q	A	Q|A|5|FIRST|A	Q|A|5|FIRST|A|B	BQLA#	34	0	0
f58r.39|C002	f58r.39|C002	f58r.39	f58r	f58	S	A	3	P	MIDDLE	5	5	B	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|B	BAQA#	206	11	1
f58r.39|C003	f58r.39|C003	f58r.39	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.39|C004	f58r.39|C004	f58r.39	f58r	f58	S	A	3	P	MIDDLE	4	4	A	B	A	B|A|4|MIDDLE|A	B|A|4|MIDDLE|A|A	ABA#	34	31	1
f58r.39|C005	f58r.39|C005	f58r.39	f58r	f58	S	A	3	P	MIDDLE	4	4	L	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|L	LJA#	146	36	1
f58r.39|C006	f58r.39|C006	f58r.39	f58r	f58	S	A	3	P	MIDDLE	4	4	D	A	U	A|U|4|MIDDLE|A	A|U|4|MIDDLE|A|D	DAU#	35	9	1
f58r.39|C007	f58r.39|C007	f58r.39	f58r	f58	S	A	3	P	MIDDLE	6	6	D	A	B	A|B|6|MIDDLE|A	A|B|6|MIDDLE|A|D	DAQAB#	25	7	1
f58r.39|C008	f58r.39|C008	f58r.39	f58r	f58	S	A	3	P	MIDDLE	5	5	C	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|C	CABA#	206	4	0
f58r.39|C009	f58r.39|C009	f58r.39	f58r	f58	S	A	3	P	LAST	5	5	B	A	A	A|A|5|LAST|A	A|A|5|LAST|A|B	BABA#	54	6	1
f58r.3|C001	f58r.3|C001	f58r.3	f58r	f58	S	A	3	P	FIRST	6	6	A	Q	A	Q|A|6|FIRST|A	Q|A|6|FIRST|A|A	AQJKA#	7	7	0
f58r.3|C002	f58r.3|C002	f58r.3	f58r	f58	S	A	3	P	MIDDLE	8	8	B	A	A	A|A|8|MIDDLE|A	A|A|8|MIDDLE|A|B	BABABBA#	8	1	0
f58r.3|C003	f58r.3|C003	f58r.3	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.3|C004	f58r.3|C004	f58r.3	f58r	f58	S	A	3	P	MIDDLE	4	4	K	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|K	KAQ#	81	33	1
f58r.3|C005	f58r.3|C005	f58r.3	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|A	Q|K|4|MIDDLE|A|A	AQK#	88	77	1
f58r.3|C006	f58r.3|C006	f58r.3	f58r	f58	S	A	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|A	Q|B|5|MIDDLE|A|A	AQAB#	12	10	0
f58r.3|C007	f58r.3|C007	f58r.3	f58r	f58	S	A	3	P	MIDDLE	4	4	L	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|L	LAQ#	81	6	1
f58r.41|C001	f58r.41|C001	f58r.41	f58r	f58	S	A	3	P	FIRST	4	4	B	K	A	K|A|4|FIRST|A	K|A|4|FIRST|A|B	BKA#	69	17	1
f58r.41|C002	f58r.41|C002	f58r.41	f58r	f58	S	A	3	P	MIDDLE	5	5	K	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|K	KAQA#	206	58	1
f58r.41|C003	f58r.41|C003	f58r.41	f58r	f58	S	A	3	P	MIDDLE	3	3	C	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|C	CA#	1174	40	1
f58r.41|C004	f58r.41|C004	f58r.41	f58r	f58	S	A	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1174	410	1
f58r.41|C005	f58r.41|C005	f58r.41	f58r	f58	S	A	3	P	MIDDLE	5	5	A	Q	B	Q|B|5|MIDDLE|A	Q|B|5|MIDDLE|A|A	AQAB#	12	10	0
f58r.41|C006	f58r.41|C006	f58r.41	f58r	f58	S	A	3	P	LAST	5	5	A	B	J	B|J|5|LAST|A	B|J|5|LAST|A|A	ABKJ#	0	0	0
f58r.5|C001	f58r.5|C001	f58r.5	f58r	f58	S	A	3	P	FIRST	3	3	D	A	A	A|A|3|FIRST|A	A|A|3|FIRST|A|D	DA#	183	4	0
f58r.5|C002	f58r.5|C002	f58r.5	f58r	f58	S	A	3	P	MIDDLE	4	4	B	K	A	K|A|4|MIDDLE|A	K|A|4|MIDDLE|A|B	BKA#	104	25	1
f58r.5|C004	f58r.5|C004	f58r.5	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.5|C005	f58r.5|C005	f58r.5	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.5|C006	f58r.5|C006	f58r.5	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.5|C009	f58r.5|C009	f58r.5	f58r	f58	S	A	3	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1174	373	1
f58r.5|C011	f58r.5|C011	f58r.5	f58r	f58	S	A	3	P	MIDDLE	3	3	A	C	C	C|C|3|MIDDLE|A	C|C|3|MIDDLE|A|A	AC#	2	2	0
f58r.5|C012	f58r.5|C012	f58r.5	f58r	f58	S	A	3	P	MIDDLE	6	6	A	Q	A	Q|A|6|MIDDLE|A	Q|A|6|MIDDLE|A|A	AQABA#	11	10	0
f58r.5|C013	f58r.5|C013	f58r.5	f58r	f58	S	A	3	P	LAST	3	3	K	A	A	A|A|3|LAST|A	A|A|3|LAST|A|K	KA#	238	22	1
f58r.6|C001	f58r.6|C001	f58r.6	f58r	f58	S	A	3	P	FIRST	6	6	Q	A	J	A|J|6|FIRST|A	A|J|6|FIRST|A|Q	QACKJ#	7	1	0
f58r.6|C002	f58r.6|C002	f58r.6	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.6|C003	f58r.6|C003	f58r.6	f58r	f58	S	A	3	P	MIDDLE	4	4	K	A	C	A|C|4|MIDDLE|A	A|C|4|MIDDLE|A|K	KAC#	12	5	0
f58r.6|C004	f58r.6|C004	f58r.6	f58r	f58	S	A	3	P	MIDDLE	6	6	A	Q	C	Q|C|6|MIDDLE|A	Q|C|6|MIDDLE|A|A	AQJAC#	0	0	0
f58r.6|C005	f58r.6|C005	f58r.6	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	170	155	1
f58r.6|C006	f58r.6|C006	f58r.6	f58r	f58	S	A	3	P	MIDDLE	6	6	B	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|B	BABKA#	96	8	1
f58r.6|C007	f58r.6|C007	f58r.6	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|A	Q|K|4|MIDDLE|A|A	AQK#	88	77	1
f58r.6|C008	f58r.6|C008	f58r.6	f58r	f58	S	A	3	P	LAST	6	6	K	A	A	A|A|6|LAST|A	A|A|6|LAST|A|K	KABQA#	28	3	0
f58r.7|C001	f58r.7|C001	f58r.7	f58r	f58	S	A	3	P	FIRST	3	3	C	A	A	A|A|3|FIRST|A	A|A|3|FIRST|A|C	CA#	183	29	1
f58r.7|C002	f58r.7|C002	f58r.7	f58r	f58	S	A	3	P	MIDDLE	6	6	K	A	K	A|K|6|MIDDLE|A	A|K|6|MIDDLE|A|K	KABQK#	11	1	0
f58r.7|C003	f58r.7|C003	f58r.7	f58r	f58	S	A	3	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1174	410	1
f58r.7|C004	f58r.7|C004	f58r.7	f58r	f58	S	A	3	P	MIDDLE	3	3	L	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|L	LA#	1174	135	1
f58r.7|C005	f58r.7|C005	f58r.7	f58r	f58	S	A	3	P	MIDDLE	7	7	L	A	A	A|A|7|MIDDLE|A	A|A|7|MIDDLE|A|L	LABQJA#	12	2	0
f58r.7|C006	f58r.7|C006	f58r.7	f58r	f58	S	A	3	P	MIDDLE	7	7	A	Q	B	Q|B|7|MIDDLE|A	Q|B|7|MIDDLE|A|A	AQABAB#	5	4	0
f58r.7|C007	f58r.7|C007	f58r.7	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	J	Q|J|4|MIDDLE|A	Q|J|4|MIDDLE|A|A	AQJ#	14	10	0
f58r.7|C008	f58r.7|C008	f58r.7	f58r	f58	S	A	3	P	MIDDLE	5	5	K	J	B	J|B|5|MIDDLE|A	J|B|5|MIDDLE|A|K	KJAB#	29	14	1
f58r.7|C010	f58r.7|C010	f58r.7	f58r	f58	S	A	3	P	LAST	3	3	Q	K	K	K|K|3|LAST|A	K|K|3|LAST|A|Q	QK#	9	3	0
f58r.8|C001	f58r.8|C001	f58r.8	f58r	f58	S	A	3	P	FIRST	7	7	Q	A	A	A|A|7|FIRST|A	A|A|7|FIRST|A|Q	QABKLA#	15	0	0
f58r.8|C002	f58r.8|C002	f58r.8	f58r	f58	S	A	3	P	MIDDLE	5	5	A	B	A	B|A|5|MIDDLE|A	B|A|5|MIDDLE|A|A	ABKA#	10	10	0
f58r.8|C003	f58r.8|C003	f58r.8	f58r	f58	S	A	3	P	MIDDLE	5	5	B	A	A	A|A|5|MIDDLE|A	A|A|5|MIDDLE|A|B	BABA#	206	11	1
f58r.8|C005	f58r.8|C005	f58r.8	f58r	f58	S	A	3	P	MIDDLE	7	7	A	Q	K	Q|K|7|MIDDLE|A	Q|K|7|MIDDLE|A|A	AQJABK#	1	1	0
f58r.8|C006	f58r.8|C006	f58r.8	f58r	f58	S	A	3	P	MIDDLE	6	6	A	Q	K	Q|K|6|MIDDLE|A	Q|K|6|MIDDLE|A|A	AQJAK#	5	3	0
f58r.8|C007	f58r.8|C007	f58r.8	f58r	f58	S	A	3	P	MIDDLE	4	4	A	Q	J	Q|J|4|MIDDLE|A	Q|J|4|MIDDLE|A|A	AQJ#	14	10	0
f58r.8|C008	f58r.8|C008	f58r.8	f58r	f58	S	A	3	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1174	57	1
