consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f72v3.31|C001	f72v3.31	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQABA	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	LINE_START	LINE_END
f72v3.32|C001	f72v3.32	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	2	1	5	5	AQABA	A1 Q2 A3 B2 A2	A1 Q2 A1 B2 A2	A1 Q1 A1 B2 A2	LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f72v3.32|C002	f72v3.32	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	2	2	6	8	3	AQA	A2 Q2 A2	A2 Q2 A2	A2 Q2 A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f72v3.4|C001	f72v3.4	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQAB	A1 Q1 A3 B3	A1 Q1 A3 B3	A2 Q1 A3 B3	LINE_START	LINE_END
f72v3.5|C001	f72v3.5	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQJA	A1 Q1 J1 A2	A1 Q1 J1 A2	A1 Q1 J1 A2	LINE_START	LINE_END
f72v3.7|C001	f72v3.7	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQAKLA	A1 Q1 A2 K2 L1 A2	A1 Q1 A2 K2 L1 A2	A1 Q1 A2 K2 L1 A2	LINE_START	LINE_END
f72v3.9|C001	f72v3.9	f72v3	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQABA	A1 Q1 A3 B2 A2	A1 Q1 A1 B2 A2	A3 Q1 A1 B2 A2	LINE_START	LINE_END
f73r.1|C001	f73r.1	f73r	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQABA	A1 Q2 A3 B2 A2	A1 Q2 A1 B2 A2	A1 Q2 A3 B2 A2	LINE_START	LINE_END
f73r.12|C001	f73r.12	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQKACA	A2 Q1 K2 A1 C1 A2	A2 Q1 K2 A1 C1 A2	A2 Q1 K2 A1 C1 A2	LINE_START	LINE_END
f73r.13|C001	f73r.13	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQKACA	A1 Q2 K2 A1 C2 A2	A1 Q2 K2 A1 C2 A2	A1 Q2 K2 A1 C2 A2	LINE_START	LINE_END
f73r.14|C001	f73r.14	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	LJQAB	L1 J1 Q1 A3 B2	L1 J1 Q1 A3 B2	L1 J1 Q1 A3 B2	LINE_START	LINE_END
f73r.16|C001	f73r.16	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	0	1	1	1	6	6	AQJBAB	A1 Q1 J1 B1 A3 B2	A1 Q1 J1 B1 A3 B2	A1 Q2 J1 Ba A3 B2	LINE_START	LINE_END
f73r.17|C001	f73r.17	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	3	3	KBA	K1 B1 A2	K1 B1 A2	K1 B1 A2	LINE_START	LINE_END
f73r.18|C001	f73r.18	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	BABLJA	B1 A3 B2 L1 J1 A2	B1 A3 B2 L1 J1 A2	Ba A3 B2 L1 J1 A2	LINE_START	LINE_END
f73r.19|C001	f73r.19	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	APAG	A1 P1 A3 G1	A1 P1 A3 G1	A1 P1 A3 G1	LINE_START	LINE_END
f73r.2|C001	f73r.2	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	KAUA	K1 A1 U1 A2	K1 A1 U1 A2	K1 A1 U1 A2	LINE_START	LINE_END
f73r.20|C001	f73r.20	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJAC	A1 Q1 J1 A1 C2	A1 Q1 J1 A1 C2	A1 Q1 J1 A1 C2	LINE_START	LINE_END
f73r.21|C001	f73r.21	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQJA	A1 Q2 J1 A2	A1 Q2 J1 A2	A1 Q2 J1 A2	LINE_START	LINE_END
f73r.23|C001	f73r.23	f73r	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQACA	A1 Q1 A3 C1 A2	A1 Q1 A3 C1 A2	A1 Q2 A3 C1 A2	LINE_START	LINE_END
f73r.26|C001	f73r.26	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	3	3	AQA	A1 Q1 A2	A1 Q1 A2	A1 Q1 A2	LINE_START	LINE_END
f73r.27|C001	f73r.27	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	KJPA	K1 J1 P2 A2	K1 J1 P2 A2	K1 J1 P2 A2	LINE_START	LINE_END
f73r.28|C001	f73r.28	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	LINE_START	LINE_END
f73r.3|C001	f73r.3	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJBA	A1 Q2 J1 B1 A2	A1 Q1 J1 B1 A2	A1 Q1 J1 Ba A2	LINE_START	LINE_END
f73r.30|C001	f73r.30	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	2	2	AC	A3 C1	A3 C1	A3 C1	LINE_START	LINE_END
f73r.31|C001	f73r.31	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	3	3	QAC	Q1 A3 C1	Q1 A3 C1	Qa A3 C1	LINE_START	LINE_END
f73r.33|C001	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	1	7	1	4	4	ACAG	A1 C2 A3 G1	A1 C2 A3 G1	A1 C2 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C002	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	2	7	5	9	5	KJBAF	K1 J1 B1 A3 F1	K1 J1 B1 A3 F1	K1 J1 B1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C003	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	3	7	10	13	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C004	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	4	7	14	19	6	KJBABA	K1 J1 B1 A3 B2 A2	K1 J1 B1 A3 B2 A2	K1 J1 B1 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C005	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	5	7	20	24	5	AQJKC	A1 Q1 J1 K1 C2	A1 Q1 J1 K1 C2	A1 Q1 J1 K1 C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C006	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	6	7	25	33	9	KJPKKCABA	K1 J1 P1 K1 K2 C2 A3 B2 A2	K1 J1 P1 K1 K2 C2 A3 B2 A2	K1 J1 P1 K1 K2 C2 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73r.33|C007	f73r.33	f73r	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	7	7	34	40	7	AQJABAB	A1 Q2 J1 A1 B1 A3 B2	A1 Q2 J1 A1 B1 A3 B2	A1 Q2 J1 A1 Ba A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f73r.4|C001	f73r.4	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQKABA	A2 Q2 K2 A1 B1 A2	A2 Q2 K2 A1 B1 A2	A2 Q2 K2 A1 Ba A2	LINE_START	LINE_END
f73r.6|C001	f73r.6	f73r	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQABA	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	LINE_START	LINE_END
f73r.7|C001	f73r.7	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQJABA	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	LINE_START	LINE_END
f73r.8|C001	f73r.8	f73r	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQKBAB	A1 Q2 K2 B1 A2 B2	A1 Q2 K2 B1 A2 B2	A1 Q2 K2 B1 A2 B2	LINE_START	LINE_END
f73v.1|C001	f73v.1	f73v	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQAB	A1 Q1 A1 B2	A1 Q1 A1 B2	A1 Q1 A3 B2	LINE_START	LINE_END
f73v.10|C001	f73v.10	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJAC	A1 Q1 J1 A1 C1	A2 Q1 J1 A1 C1	Ab Q1 J1 A1 C1	LINE_START	LINE_END
f73v.11|C001	f73v.11	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	APABC	A1 P2 A3 B2 C2	A1 P1 A3 B2 C2	A1 P2 A3 B2 C2	LINE_START	LINE_END
f73v.12|C001	f73v.12	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQJABA	A2 Q1 J1 A1 B1 A2	A2 Q1 J1 A1 B1 A2	A2 Q1 J1 A1 B1 A2	LINE_START	LINE_END
f73v.13|C001	f73v.13	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQJABA	A1 Q2 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	A1 Q2 J1 A1 Ba A2	LINE_START	LINE_END
f73v.14|C001	f73v.14	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	APAG	A2 P1 A3 G1	A2 P1 A3 G1	A2 P1 A3 G3	LINE_START	LINE_END
f73v.15|C001	f73v.15	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	2	1	4	4	APAG	A2 P2 A3 G1	A2 P2 A3 G1	A2 P2 A3 G1	LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE
f73v.15|C002	f73v.15	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	2	2	5	5	1	A	A2	A2	A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE	LINE_END
f73v.16|C001	f73v.16	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	APKKCA	A1 P2 K1 K2 C2 A2	A1 P2 K1 K2 C2 A2	A1 P2 K1 K2 C2 Ab	LINE_START	LINE_END
f73v.17|C001	f73v.17	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	ACAGA	A1 C1 A3 G1 A2	A1 C1 A3 G1 A2	A1 C1 A3 G1 A2	LINE_START	LINE_END
f73v.18|C001	f73v.18	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQKABA	A2 Q1 K2 A1 B1 A2	A2 Q1 K2 A1 B1 A2	A2 Q1 K2 A1 B1 A2	LINE_START	LINE_END
f73v.19|C001	f73v.19	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJAC	A1 Q1 J1 A1 C2	A1 Q1 J1 A1 C2	A1 Q1 J1 A1 C2	LINE_START	LINE_END
f73v.2|C001	f73v.2	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQJABA	A1 Q2 J1 A1 B1 A2	A1 Q2 J1 A1 B1 A2	A1 Q2 J1 A1 Ba A2	LINE_START	LINE_END
f73v.20|C001	f73v.20	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQKAC	A2 Q1 K2 A3 C1	A2 Q1 K2 A3 C1	A2 Q1 K2 A3 C1	LINE_START	LINE_END
f73v.21|C001	f73v.21	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	7	7	DAQJABA	D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A1 B2 A2	LINE_START	LINE_END
f73v.22|C001	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	1	22	1	7	7	AQJAQAC	A1 Q2 J1 A1 Q2 A1 C2	A1 Q2 J1 A1 Q2 A1 C1	A1 Q2 J1 A1 Q2 A1 C2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C002	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	2	22	8	11	4	ABLA	A3 B2 L1 A2	A3 B2 L1 A2	A3 B2 Lb A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C003	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	3	22	12	18	7	AQJABAF	A1 Q2 J1 A1 B2 A3 F1	A1 Q2 J1 A1 B2 A3 F1	A1 Q2 J1 A1 B2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C004	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	4	22	19	25	7	KAQKBAB	K1 A1 Q1 K2 B1 A3 B3	K1 A1 Q1 K2 B1 A3 B3	K1 A1 Q1 K2 B1 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C005	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	5	22	26	30	5	AQABA	A1 Q2 A1 B1 A2	A1 Q2 A1 B1 A2	A1 Q2 A1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C006	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	6	22	31	34	4	DAQA	D1 A1 Q2 A2	D1 A1 Q2 A2	D1 A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C007	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	7	22	35	38	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C008	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	8	22	39	41	3	KBA	K1 B1 A2	K1 B1 A2	K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C009	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	9	22	42	45	4	QKAB	Q2 K1 A1 B2	Q2 K1 A1 B2	Q2 K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C010	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	10	22	46	51	6	AQJABA	A1 Q2 J1 A1 B1 A2	A1 Q2 J1 A1 B1 A2	A1 Q2 J1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C011	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	11	22	52	57	6	KJAQJA	K1 J1 A2 Q2 J1 A2	K1 J1 A2 Q2 J1 A2	K1 J1 A2 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C012	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	12	22	58	61	4	KAQA	K1 A1 Q2 A2	K1 A1 Q2 A2	K1 A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C013	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	13	22	62	65	4	AQJA	A1 Q1 J1 A2	A1 Q1 J1 A2	A1 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE
f73v.22|C014	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	14	22	66	67	2	BA	B1 A2	B1 A2	Ba A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C015	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	15	22	68	74	7	AQJKABA	A1 Q1 J1 K1 A1 B2 A2	A1 Q1 J1 K1 A1 B2 A2	A1 Q1 J1 K1 A1 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C016	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	16	22	75	78	4	AQJA	A1 Q2 J1 A2	A1 Q2 J1 A2	A1 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C017	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	17	22	79	83	5	KABAG	K1 A1 B1 A3 G1	K1 A1 B1 A3 G1	K1 A1 Ba A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C018	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	18	22	84	86	3	KJA	K1 J1 A2	K1 J1 A2	K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C019	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	19	22	87	91	5	AQKBA	A1 Q1 K2 B1 A2	A1 Q1 K1 B1 A2	A1 Q1 K2 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C020	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	20	22	92	95	4	CABA	C2 A3 B2 A2	C2 A3 B2 A2	C2 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C021	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	21	22	96	97	2	AC	A3 C1	A3 C1	A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.22|C022	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	0	22	22	98	101	4	BABA	B1 A3 B2 A2	B1 A3 B2 A2	B1 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f73v.23|C001	f73v.23	f73v	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJBA	A1 Q2 J1 B1 A2	A1 Q2 J1 B1 A2	A1 Q2 J1 Ba A2	LINE_START	LINE_END
f73v.25|C001	f73v.25	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	3	3	AQA	A1 Q1 A2	A1 Q1 A2	A1 Q2 A2	LINE_START	LINE_END
f73v.27|C001	f73v.27	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQAB	A1 Q1 A3 B2	A1 Q1 A3 B2	A1 Q1 A3 B2	LINE_START	LINE_END
f73v.28|C001	f73v.28	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQJA	A2 Q1 J1 A2	A2 Q1 J1 A2	A2 Q1 J1 A2	LINE_START	LINE_END
f73v.30|C001	f73v.30	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	5	5	AQJAB	A1 Q1 J1 A1 B1	A1 Q1 J1 A1 B1	A1 Q1 J1 A1 Ba	LINE_START	LINE_END
f73v.31|C001	f73v.31	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	AQJA	A2 Q1 J1 A2	A2 Q1 J1 A2	A2 Q1 J1 A2	LINE_START	LINE_END
f73v.32|C001	f73v.32	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	APAB	A2 P1 A3 B2	A2 P1 A3 B2	Aa P1 A3 B2	LINE_START	LINE_END
f73v.33|C001	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	1	10	1	7	7	AQJBKAC	A1 Q2 J1 B1 K1 A1 C1	A1 Q2 J1 B1 K1 A1 C1	A1 Q2 J1 Ba K1 A1 C1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C002	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	2	10	8	11	4	ABAC	A3 B2 A3 C1	A3 B2 A3 C1	A3 B2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C003	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	3	10	12	16	5	ABQKA	A1 B2 Q1 K1 A1	A1 B2 Q1 K1 A1	A1 B2 Q1 K1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C004	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	4	10	17	22	6	AQABAB	A1 Q2 A1 B2 A3 B3	A1 Q2 A1 B2 A3 B3	A1 Q2 A1 B2 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C005	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	5	10	23	23	1	A	A1	A1	A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f73v.33|C006	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	6	10	24	26	3	QKC	Q1 K2 C2	Q1 K2 C2	Q1 K2 C2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
