unit_id	locus	page	physical_folio	section	currier	kind	symbol_count
f72r1.15|C001	f72r1.15	f72r1	f72	Z		L	6
f72r1.16|C001	f72r1.16	f72r1	f72	Z		L	4
f72r1.16|C002	f72r1.16	f72r1	f72	Z		L	3
f72r1.17|C001	f72r1.17	f72r1	f72	Z		L	5
f72r1.4|C001	f72r1.4	f72r1	f72	Z		L	3
f72r1.4|C002	f72r1.4	f72r1	f72	Z		L	2
f72r1.4|C003	f72r1.4	f72r1	f72	Z		L	3
f72r1.5|C001	f72r1.5	f72r1	f72	Z		L	6
f72r1.6|C001	f72r1.6	f72r1	f72	Z		L	7
f72r1.8|C001	f72r1.8	f72r1	f72	Z		L	8
f72r1.9|C001	f72r1.9	f72r1	f72	Z		L	4
f72r1.9|C002	f72r1.9	f72r1	f72	Z		L	4
f72r2.10|C001	f72r2.10	f72r2	f72	Z		L	5
f72r2.11|C001	f72r2.11	f72r2	f72	Z		L	4
f72r2.12|C001	f72r2.12	f72r2	f72	Z		L	4
f72r2.12|C002	f72r2.12	f72r2	f72	Z		L	3
f72r2.13|C001	f72r2.13	f72r2	f72	Z		L	6
f72r2.14|C001	f72r2.14	f72r2	f72	Z		L	4
f72r2.14|C002	f72r2.14	f72r2	f72	Z		L	2
f72r2.15|C001	f72r2.15	f72r2	f72	Z		L	7
f72r2.18|C001	f72r2.18	f72r2	f72	Z		L	5
f72r2.19|C001	f72r2.19	f72r2	f72	Z		L	5
f72r2.1|C001	f72r2.1	f72r2	f72	Z		L	7
f72r2.20|C001	f72r2.20	f72r2	f72	Z		L	4
f72r2.21|C001	f72r2.21	f72r2	f72	Z		L	6
f72r2.23|C001	f72r2.23	f72r2	f72	Z		L	4
f72r2.24|C001	f72r2.24	f72r2	f72	Z		L	5
f72r2.25|C001	f72r2.25	f72r2	f72	Z		L	4
f72r2.26|C001	f72r2.26	f72r2	f72	Z		L	6
f72r2.27|C001	f72r2.27	f72r2	f72	Z		L	6
f72r2.28|C001	f72r2.28	f72r2	f72	Z		L	5
f72r2.29|C001	f72r2.29	f72r2	f72	Z		L	4
f72r2.2|C001	f72r2.2	f72r2	f72	Z		L	7
f72r2.30|C001	f72r2.30	f72r2	f72	Z		L	5
f72r2.31|C001	f72r2.31	f72r2	f72	Z		L	7
f72r2.3|C001	f72r2.3	f72r2	f72	Z		L	6
f72r2.4|C001	f72r2.4	f72r2	f72	Z		L	5
f72r2.5|C001	f72r2.5	f72r2	f72	Z		L	7
f72r2.7|C001	f72r2.7	f72r2	f72	Z		L	8
f72r2.8|C001	f72r2.8	f72r2	f72	Z		L	6
f72r2.9|C001	f72r2.9	f72r2	f72	Z		L	4
f72r3.11|C001	f72r3.11	f72r3	f72	Z		L	7
f72r3.12|C001	f72r3.12	f72r3	f72	Z		L	5
f72r3.12|C002	f72r3.12	f72r3	f72	Z		L	4
f72r3.13|C001	f72r3.13	f72r3	f72	Z		L	8
f72r3.15|C001	f72r3.15	f72r3	f72	Z		L	7
f72r3.16|C001	f72r3.16	f72r3	f72	Z		L	6
f72r3.18|C001	f72r3.18	f72r3	f72	Z		L	3
f72r3.19|C001	f72r3.19	f72r3	f72	Z		L	4
f72r3.19|C002	f72r3.19	f72r3	f72	Z		L	4
f72r3.22|C001	f72r3.22	f72r3	f72	Z		L	6
f72r3.23|C001	f72r3.23	f72r3	f72	Z		L	5
f72r3.25|C001	f72r3.25	f72r3	f72	Z		L	9
f72r3.27|C001	f72r3.27	f72r3	f72	Z		L	6
f72r3.28|C001	f72r3.28	f72r3	f72	Z		L	5
f72r3.2|C001	f72r3.2	f72r3	f72	Z		L	7
f72r3.30|C001	f72r3.30	f72r3	f72	Z		L	5
f72r3.30|C002	f72r3.30	f72r3	f72	Z		L	3
f72r3.31|C001	f72r3.31	f72r3	f72	Z		L	3
f72r3.32|C001	f72r3.32	f72r3	f72	Z		L	4
f72r3.33|C001	f72r3.33	f72r3	f72	Z		L	6
f72r3.34|C001	f72r3.34	f72r3	f72	Z		C	5
f72r3.34|C002	f72r3.34	f72r3	f72	Z		C	2
f72r3.34|C003	f72r3.34	f72r3	f72	Z		C	4
f72r3.34|C004	f72r3.34	f72r3	f72	Z		C	4
f72r3.34|C005	f72r3.34	f72r3	f72	Z		C	5
f72r3.34|C006	f72r3.34	f72r3	f72	Z		C	3
f72r3.34|C007	f72r3.34	f72r3	f72	Z		C	6
f72r3.34|C008	f72r3.34	f72r3	f72	Z		C	5
f72r3.34|C009	f72r3.34	f72r3	f72	Z		C	2
f72r3.34|C010	f72r3.34	f72r3	f72	Z		C	4
f72r3.3|C001	f72r3.3	f72r3	f72	Z		L	6
f72r3.4|C001	f72r3.4	f72r3	f72	Z		L	6
f72r3.6|C001	f72r3.6	f72r3	f72	Z		L	6
f72r3.8|C001	f72r3.8	f72r3	f72	Z		L	4
f72r3.8|C002	f72r3.8	f72r3	f72	Z		L	5
f72r3.9|C001	f72r3.9	f72r3	f72	Z		L	4
f72r3.9|C002	f72r3.9	f72r3	f72	Z		L	3
f72v1.10|C001	f72v1.10	f72v1	f72	Z		L	4
f72v1.11|C001	f72v1.11	f72v1	f72	Z		L	4
f72v1.13|C001	f72v1.13	f72v1	f72	Z		L	5
f72v1.14|C001	f72v1.14	f72v1	f72	Z		L	5
f72v1.16|C001	f72v1.16	f72v1	f72	Z		L	4
f72v1.17|C001	f72v1.17	f72v1	f72	Z		L	5
f72v1.19|C001	f72v1.19	f72v1	f72	Z		L	6
f72v1.20|C001	f72v1.20	f72v1	f72	Z		L	6
f72v1.21|C001	f72v1.21	f72v1	f72	Z		L	5
f72v1.23|C001	f72v1.23	f72v1	f72	Z		L	5
f72v1.24|C001	f72v1.24	f72v1	f72	Z		L	5
f72v1.25|C001	f72v1.25	f72v1	f72	Z		L	4
f72v1.26|C001	f72v1.26	f72v1	f72	Z		L	3
f72v1.27|C001	f72v1.27	f72v1	f72	Z		L	3
f72v1.28|C001	f72v1.28	f72v1	f72	Z		L	5
f72v1.2|C001	f72v1.2	f72v1	f72	Z		L	5
f72v1.30|C001	f72v1.30	f72v1	f72	Z		L	6
f72v1.31|C001	f72v1.31	f72v1	f72	Z		L	5
f72v1.32|C001	f72v1.32	f72v1	f72	Z		L	5
f72v1.3|C001	f72v1.3	f72v1	f72	Z		L	3
f72v1.4|C001	f72v1.4	f72v1	f72	Z		L	6
f72v1.5|C001	f72v1.5	f72v1	f72	Z		L	6
f72v1.6|C001	f72v1.6	f72v1	f72	Z		L	3
f72v1.8|C001	f72v1.8	f72v1	f72	Z		L	3
f72v1.9|C001	f72v1.9	f72v1	f72	Z		L	6
f72v2.10|C001	f72v2.10	f72v2	f72	Z		L	6
f72v2.11|C001	f72v2.11	f72v2	f72	Z		L	7
f72v2.12|C001	f72v2.12	f72v2	f72	Z		L	7
f72v2.14|C001	f72v2.14	f72v2	f72	Z		L	6
f72v2.15|C001	f72v2.15	f72v2	f72	Z		L	6
f72v2.16|C001	f72v2.16	f72v2	f72	Z		L	7
f72v2.23|C001	f72v2.23	f72v2	f72	Z		L	4
f72v2.24|C001	f72v2.24	f72v2	f72	Z		L	5
f72v2.25|C001	f72v2.25	f72v2	f72	Z		L	5
f72v2.26|C001	f72v2.26	f72v2	f72	Z		L	5
f72v2.27|C001	f72v2.27	f72v2	f72	Z		L	6
f72v2.29|C001	f72v2.29	f72v2	f72	Z		L	6
f72v2.2|C001	f72v2.2	f72v2	f72	Z		L	5
f72v2.30|C001	f72v2.30	f72v2	f72	Z		L	5
f72v2.32|C001	f72v2.32	f72v2	f72	Z		L	7
f72v2.3|C001	f72v2.3	f72v2	f72	Z		L	6
f72v2.4|C001	f72v2.4	f72v2	f72	Z		L	7
f72v2.6|C001	f72v2.6	f72v2	f72	Z		L	5
f72v3.11|C001	f72v3.11	f72v3	f72	Z		L	7
f72v3.13|C001	f72v3.13	f72v3	f72	Z		L	3
f72v3.13|C002	f72v3.13	f72v3	f72	Z		L	4
f72v3.15|C001	f72v3.15	f72v3	f72	Z		L	6
f72v3.16|C001	f72v3.16	f72v3	f72	Z		L	5
f72v3.17|C001	f72v3.17	f72v3	f72	Z		L	5
f72v3.18|C001	f72v3.18	f72v3	f72	Z		L	6
f72v3.22|C001	f72v3.22	f72v3	f72	Z		L	3
f72v3.23|C001	f72v3.23	f72v3	f72	Z		L	3
f72v3.24|C001	f72v3.24	f72v3	f72	Z		L	4
f72v3.25|C001	f72v3.25	f72v3	f72	Z		L	4
f72v3.26|C001	f72v3.26	f72v3	f72	Z		L	6
f72v3.27|C001	f72v3.27	f72v3	f72	Z		L	5
f72v3.31|C001	f72v3.31	f72v3	f72	Z		L	5
f72v3.32|C001	f72v3.32	f72v3	f72	Z		L	5
f72v3.32|C002	f72v3.32	f72v3	f72	Z		L	3
f72v3.4|C001	f72v3.4	f72v3	f72	Z		L	4
f72v3.5|C001	f72v3.5	f72v3	f72	Z		L	4
f72v3.7|C001	f72v3.7	f72v3	f72	Z		L	6
f72v3.9|C001	f72v3.9	f72v3	f72	Z		L	5
f73r.12|C001	f73r.12	f73r	f73	Z		L	6
f73r.13|C001	f73r.13	f73r	f73	Z		L	6
f73r.14|C001	f73r.14	f73r	f73	Z		L	5
f73r.17|C001	f73r.17	f73r	f73	Z		L	3
f73r.18|C001	f73r.18	f73r	f73	Z		L	6
f73r.19|C001	f73r.19	f73r	f73	Z		L	4
f73r.1|C001	f73r.1	f73r	f73	Z		L	5
f73r.20|C001	f73r.20	f73r	f73	Z		L	5
f73r.21|C001	f73r.21	f73r	f73	Z		L	4
f73r.23|C001	f73r.23	f73r	f73	Z		L	5
f73r.26|C001	f73r.26	f73r	f73	Z		L	3
f73r.27|C001	f73r.27	f73r	f73	Z		L	4
f73r.28|C001	f73r.28	f73r	f73	Z		L	4
f73r.2|C001	f73r.2	f73r	f73	Z		L	4
f73r.30|C001	f73r.30	f73r	f73	Z		L	2
f73r.31|C001	f73r.31	f73r	f73	Z		L	3
f73r.33|C001	f73r.33	f73r	f73	Z		C	4
f73r.33|C002	f73r.33	f73r	f73	Z		C	5
f73r.33|C003	f73r.33	f73r	f73	Z		C	4
f73r.33|C004	f73r.33	f73r	f73	Z		C	6
f73r.33|C005	f73r.33	f73r	f73	Z		C	5
f73r.33|C006	f73r.33	f73r	f73	Z		C	9
f73r.33|C007	f73r.33	f73r	f73	Z		C	7
f73r.3|C001	f73r.3	f73r	f73	Z		L	5
f73r.4|C001	f73r.4	f73r	f73	Z		L	6
f73r.6|C001	f73r.6	f73r	f73	Z		L	5
f73r.7|C001	f73r.7	f73r	f73	Z		L	6
f73r.8|C001	f73r.8	f73r	f73	Z		L	6
f73v.10|C001	f73v.10	f73v	f73	Z		L	5
f73v.11|C001	f73v.11	f73v	f73	Z		L	5
f73v.12|C001	f73v.12	f73v	f73	Z		L	6
f73v.13|C001	f73v.13	f73v	f73	Z		L	6
f73v.14|C001	f73v.14	f73v	f73	Z		L	4
f73v.15|C001	f73v.15	f73v	f73	Z		L	4
f73v.15|C002	f73v.15	f73v	f73	Z		L	1
f73v.16|C001	f73v.16	f73v	f73	Z		L	6
f73v.17|C001	f73v.17	f73v	f73	Z		L	5
f73v.18|C001	f73v.18	f73v	f73	Z		L	6
f73v.19|C001	f73v.19	f73v	f73	Z		L	5
f73v.1|C001	f73v.1	f73v	f73	Z		L	4
f73v.20|C001	f73v.20	f73v	f73	Z		L	5
f73v.21|C001	f73v.21	f73v	f73	Z		L	7
f73v.23|C001	f73v.23	f73v	f73	Z		L	5
f73v.25|C001	f73v.25	f73v	f73	Z		L	3
f73v.27|C001	f73v.27	f73v	f73	Z		L	4
f73v.28|C001	f73v.28	f73v	f73	Z		L	4
f73v.2|C001	f73v.2	f73v	f73	Z		L	6
f73v.30|C001	f73v.30	f73v	f73	Z		L	5
f73v.31|C001	f73v.31	f73v	f73	Z		L	4
f73v.32|C001	f73v.32	f73v	f73	Z		L	4
f73v.33|C001	f73v.33	f73v	f73	Z		C	7
f73v.33|C002	f73v.33	f73v	f73	Z		C	4
f73v.33|C003	f73v.33	f73v	f73	Z		C	5
f73v.33|C004	f73v.33	f73v	f73	Z		C	6
f73v.33|C005	f73v.33	f73v	f73	Z		C	1
f73v.33|C006	f73v.33	f73v	f73	Z		C	3
f73v.33|C007	f73v.33	f73v	f73	Z		C	4
f73v.33|C008	f73v.33	f73v	f73	Z		C	5
f73v.33|C009	f73v.33	f73v	f73	Z		C	5
f73v.33|C010	f73v.33	f73v	f73	Z		C	6
f73v.6|C001	f73v.6	f73v	f73	Z		L	6
f73v.7|C001	f73v.7	f73v	f73	Z		L	4
f73v.8|C001	f73v.8	f73v	f73	Z		L	4
f75v.11|C001	f75v.11	f75v	f75	B	B	L	1
f75v.18|C001	f75v.18	f75v	f75	B	B	L	4
f75v.19|C001	f75v.19	f75v	f75	B	B	L	5
f75v.20|C001	f75v.20	f75v	f75	B	B	L	5
f75v.21|C001	f75v.21	f75v	f75	B	B	L	5
f75v.22|C001	f75v.22	f75v	f75	B	B	L	5
f75v.23|C001	f75v.23	f75v	f75	B	B	L	3
f75v.23|C002	f75v.23	f75v	f75	B	B	L	2
f75v.24|C001	f75v.24	f75v	f75	B	B	L	6
f75v.25|C001	f75v.25	f75v	f75	B	B	L	5
f75v.26|C001	f75v.26	f75v	f75	B	B	L	3
f75v.27|C001	f75v.27	f75v	f75	B	B	L	3
f75v.28|C001	f75v.28	f75v	f75	B	B	L	3
f75v.29|C001	f75v.29	f75v	f75	B	B	L	3
f75v.2|C001	f75v.2	f75v	f75	B	B	L	1
f75v.30|C001	f75v.30	f75v	f75	B	B	L	4
f75v.31|C001	f75v.31	f75v	f75	B	B	L	3
f75v.32|C001	f75v.32	f75v	f75	B	B	L	5
f75v.33|C001	f75v.33	f75v	f75	B	B	L	5
f75v.34|C001	f75v.34	f75v	f75	B	B	L	4
f75v.35|C001	f75v.35	f75v	f75	B	B	L	5
f75v.36|C001	f75v.36	f75v	f75	B	B	L	5
f75v.37|C001	f75v.37	f75v	f75	B	B	L	5
f75v.4|C001	f75v.4	f75v	f75	B	B	L	1
f75v.50|C001	f75v.50	f75v	f75	B	B	L	4
f75v.50|C002	f75v.50	f75v	f75	B	B	L	4
f75v.51|C001	f75v.51	f75v	f75	B	B	L	4
f75v.51|C002	f75v.51	f75v	f75	B	B	L	3
f75v.52|C001	f75v.52	f75v	f75	B	B	L	4
f75v.53|C001	f75v.53	f75v	f75	B	B	L	5
f75v.54|C001	f75v.54	f75v	f75	B	B	L	5
f75v.55|C001	f75v.55	f75v	f75	B	B	L	4
f75v.56|C001	f75v.56	f75v	f75	B	B	L	6
f75v.6|C001	f75v.6	f75v	f75	B	B	L	1
f75v.8|C001	f75v.8	f75v	f75	B	B	L	1
f75v.9|C001	f75v.9	f75v	f75	B	B	L	1
f76r.10|C001	f76r.10	f76r	f76	T	B	L	1
f76r.14|C001	f76r.14	f76r	f76	T	B	L	1
f76r.18|C001	f76r.18	f76r	f76	T	B	L	1
f76r.22|C001	f76r.22	f76r	f76	T	B	L	1
f76r.27|C001	f76r.27	f76r	f76	T	B	L	1
f76r.31|C001	f76r.31	f76r	f76	T	B	L	1
f76r.37|C001	f76r.37	f76r	f76	T	B	L	1
f76r.4|C001	f76r.4	f76r	f76	T	B	L	1
f76r.7|C001	f76r.7	f76r	f76	T	B	L	1
f77r.1|C001	f77r.1	f77r	f77	B	B	L	7
f77r.2|C001	f77r.2	f77r	f77	B	B	L	5
f77r.3|C001	f77r.3	f77r	f77	B	B	L	5
f77r.49|C001	f77r.49	f77r	f77	B	B	L	5
f77r.4|C001	f77r.4	f77r	f77	B	B	L	5
f77r.50|C001	f77r.50	f77r	f77	B	B	L	7
f77r.5|C001	f77r.5	f77r	f77	B	B	L	4
f77r.6|C001	f77r.6	f77r	f77	B	B	L	4
f77r.7|C001	f77r.7	f77r	f77	B	B	L	5
f77r.8|C001	f77r.8	f77r	f77	B	B	L	6
f77v.1|C001	f77v.1	f77v	f77	B	B	L	4
f77v.1|C002	f77v.1	f77v	f77	B	B	L	4
f77v.2|C001	f77v.2	f77v	f77	B	B	L	4
f77v.2|C002	f77v.2	f77v	f77	B	B	L	4
f77v.3|C001	f77v.3	f77v	f77	B	B	L	7
f77v.43|C001	f77v.43	f77v	f77	B	B	L	7
f77v.44|C001	f77v.44	f77v	f77	B	B	L	5
f77v.4|C001	f77v.4	f77v	f77	B	B	L	6
f78r.1|C001	f78r.1	f78r	f78	B	B	L	8
f78r.2|C001	f78r.2	f78r	f78	B	B	L	5
f78r.45|C001	f78r.45	f78r	f78	B	B	L	7
f78r.47|C001	f78r.47	f78r	f78	B	B	L	6
f80r.2|C001	f80r.2	f80r	f80	B	B	L	5
f80r.3|C001	f80r.3	f80r	f80	B	B	L	5
f80r.4|C001	f80r.4	f80r	f80	B	B	L	5
f80r.5|C001	f80r.5	f80r	f80	B	B	L	5
f80r.6|C001	f80r.6	f80r	f80	B	B	L	4
f80r.7|C001	f80r.7	f80r	f80	B	B	L	4
f80r.8|C001	f80r.8	f80r	f80	B	B	L	8
f80r.9|C001	f80r.9	f80r	f80	B	B	L	4
f81v.28|C001	f81v.28	f81v	f81	B	B	L	4
f81v.28|C002	f81v.28	f81v	f81	B	B	L	5
f82r.34|C001	f82r.34	f82r	f82	B	B	L	4
f82r.35|C001	f82r.35	f82r	f82	B	B	L	5
f82r.36|C001	f82r.36	f82r	f82	B	B	L	4
f82r.37|C001	f82r.37	f82r	f82	B	B	L	6
f82r.38|C001	f82r.38	f82r	f82	B	B	L	6
f82r.40|C001	f82r.40	f82r	f82	B	B	L	6
f82r.42|C001	f82r.42	f82r	f82	B	B	L	6
f82r.43|C001	f82r.43	f82r	f82	B	B	L	5
f82r.44|C001	f82r.44	f82r	f82	B	B	L	4
f82r.45|C001	f82r.45	f82r	f82	B	B	L	5
f82v.1|C001	f82v.1	f82v	f82	B	B	L	6
f82v.2|C001	f82v.2	f82v	f82	B	B	L	5
f82v.39|C001	f82v.39	f82v	f82	B	B	L	6
f82v.3|C001	f82v.3	f82v	f82	B	B	L	3
f82v.3|C002	f82v.3	f82v	f82	B	B	L	3
f82v.40|C001	f82v.40	f82v	f82	B	B	L	6
f82v.41|C001	f82v.41	f82v	f82	B	B	L	4
f82v.43|C001	f82v.43	f82v	f82	B	B	L	6
f82v.44|C001	f82v.44	f82v	f82	B	B	L	4
f82v.45|C001	f82v.45	f82v	f82	B	B	L	6
f82v.46|C001	f82v.46	f82v	f82	B	B	L	5
f82v.47|C001	f82v.47	f82v	f82	B	B	L	6
f82v.48|C001	f82v.48	f82v	f82	B	B	L	5
f82v.4|C001	f82v.4	f82v	f82	B	B	L	6
f83r.45|C001	f83r.45	f83r	f83	B	B	L	6
f83r.46|C001	f83r.46	f83r	f83	B	B	L	5
f83r.50|C001	f83r.50	f83r	f83	B	B	L	8
f83r.51|C001	f83r.51	f83r	f83	B	B	L	7
f83v.10|C001	f83v.10	f83v	f83	B	B	L	6
f83v.34|C001	f83v.34	f83v	f83	B	B	L	5
f83v.35|C001	f83v.35	f83v	f83	B	B	L	4
f83v.9|C001	f83v.9	f83v	f83	B	B	L	7
f84r.10|C001	f84r.10	f84r	f84	B	B	L	6
f84r.11|C001	f84r.11	f84r	f84	B	B	L	5
f84r.12|C001	f84r.12	f84r	f84	B	B	L	5
f84r.2|C001	f84r.2	f84r	f84	B	B	L	2
f84r.2|C002	f84r.2	f84r	f84	B	B	L	5
f84r.3|C001	f84r.3	f84r	f84	B	B	L	3
f84r.47|C001	f84r.47	f84r	f84	B	B	L	5
f84r.4|C001	f84r.4	f84r	f84	B	B	L	5
f84r.7|C001	f84r.7	f84r	f84	B	B	L	2
f84r.7|C002	f84r.7	f84r	f84	B	B	L	2
f84r.8|C001	f84r.8	f84r	f84	B	B	L	5
f84r.9|C001	f84r.9	f84r	f84	B	B	L	4
f88r.12|C001	f88r.12	f88r	f88	P	A	L	6
f88r.13|C001	f88r.13	f88r	f88	P	A	L	4
f88r.14|C001	f88r.14	f88r	f88	P	A	L	4
f88r.15|C001	f88r.15	f88r	f88	P	A	L	4
f88r.16|C001	f88r.16	f88r	f88	P	A	L	6
f88r.1|C001	f88r.1	f88r	f88	P	A	L	8
f88r.23|C001	f88r.23	f88r	f88	P	A	L	9
f88r.24|C001	f88r.24	f88r	f88	P	A	L	4
f88r.24|C002	f88r.24	f88r	f88	P	A	L	2
f88r.25|C001	f88r.25	f88r	f88	P	A	L	6
f88r.2|C001	f88r.2	f88r	f88	P	A	L	4
f88r.3|C001	f88r.3	f88r	f88	P	A	L	5
f88r.4|C001	f88r.4	f88r	f88	P	A	L	5
f88r.5|C001	f88r.5	f88r	f88	P	A	L	5
f88r.6|C001	f88r.6	f88r	f88	P	A	L	5
f88v.11|C001	f88v.11	f88v	f88	P	A	L	6
f88v.13|C001	f88v.13	f88v	f88	P	A	L	6
f88v.14|C001	f88v.14	f88v	f88	P	A	L	4
f88v.1|C001	f88v.1	f88v	f88	P	A	L	6
f88v.27|C001	f88v.27	f88v	f88	P	A	L	8
f88v.28|C001	f88v.28	f88v	f88	P	A	L	7
f88v.29|C001	f88v.29	f88v	f88	P	A	L	7
f88v.2|C001	f88v.2	f88v	f88	P	A	L	5
f88v.3|C001	f88v.3	f88v	f88	P	A	L	4
f88v.4|C001	f88v.4	f88v	f88	P	A	L	4
f88v.4|C002	f88v.4	f88v	f88	P	A	L	5
f88v.5|C001	f88v.5	f88v	f88	P	A	L	6
f89r1.11|C001	f89r1.11	f89r1	f89	P	A	L	4
f89r1.12|C001	f89r1.12	f89r1	f89	P	A	L	3
f89r1.12|C002	f89r1.12	f89r1	f89	P	A	L	3
f89r1.13|C001	f89r1.13	f89r1	f89	P	A	L	6
f89r1.14|C001	f89r1.14	f89r1	f89	P	A	L	4
f89r1.14|C002	f89r1.14	f89r1	f89	P	A	L	3
f89r1.1|C001	f89r1.1	f89r1	f89	P	A	L	5
f89r1.24|C001	f89r1.24	f89r1	f89	P	A	L	5
f89r1.25|C001	f89r1.25	f89r1	f89	P	A	L	6
f89r1.27|C001	f89r1.27	f89r1	f89	P	A	L	5
f89r1.2|C001	f89r1.2	f89r1	f89	P	A	L	4
f89r1.3|C001	f89r1.3	f89r1	f89	P	A	L	5
f89r1.4|C001	f89r1.4	f89r1	f89	P	A	L	6
f89r1.5|C001	f89r1.5	f89r1	f89	P	A	L	9
f89r2.10|C001	f89r2.10	f89r2	f89	P	A	L	4
f89r2.10|C002	f89r2.10	f89r2	f89	P	A	L	3
f89r2.10|C003	f89r2.10	f89r2	f89	P	A	L	2
f89r2.11|C001	f89r2.11	f89r2	f89	P	A	L	7
f89r2.16|C001	f89r2.16	f89r2	f89	P	A	L	6
f89r2.17|C001	f89r2.17	f89r2	f89	P	A	L	5
f89r2.18|C001	f89r2.18	f89r2	f89	P	A	L	4
f89r2.19|C001	f89r2.19	f89r2	f89	P	A	L	5
f89r2.1|C001	f89r2.1	f89r2	f89	P	A	L	5
f89r2.20|C001	f89r2.20	f89r2	f89	P	A	L	6
f89r2.21|C001	f89r2.21	f89r2	f89	P	A	L	4
f89r2.21|C002	f89r2.21	f89r2	f89	P	A	L	3
f89r2.29|C001	f89r2.29	f89r2	f89	P	A	L	4
f89r2.2|C001	f89r2.2	f89r2	f89	P	A	L	4
f89r2.30|C001	f89r2.30	f89r2	f89	P	A	L	5
f89r2.31|C001	f89r2.31	f89r2	f89	P	A	L	6
f89r2.32|C001	f89r2.32	f89r2	f89	P	A	L	6
f89r2.33|C001	f89r2.33	f89r2	f89	P	A	L	6
f89r2.34|C001	f89r2.34	f89r2	f89	P	A	L	8
f89r2.3|C001	f89r2.3	f89r2	f89	P	A	L	7
f89r2.4|C001	f89r2.4	f89r2	f89	P	A	L	9
f89r2.5|C001	f89r2.5	f89r2	f89	P	A	L	6
f89v1.1|C001	f89v1.1	f89v1	f89	P	A	L	8
f89v1.21|C001	f89v1.21	f89v1	f89	P	A	L	7
f89v1.23|C001	f89v1.23	f89v1	f89	P	A	L	4
f89v1.23|C002	f89v1.23	f89v1	f89	P	A	L	4
f89v1.24|C001	f89v1.24	f89v1	f89	P	A	L	7
f89v1.3|C001	f89v1.3	f89v1	f89	P	A	L	5
f89v1.4|C001	f89v1.4	f89v1	f89	P	A	L	7
f89v2.11|C001	f89v2.11	f89v2	f89	P	A	L	5
f89v2.12|C001	f89v2.12	f89v2	f89	P	A	L	4
f89v2.12|C002	f89v2.12	f89v2	f89	P	A	L	4
f89v2.1|C001	f89v2.1	f89v2	f89	P	A	L	5
f89v2.23|C001	f89v2.23	f89v2	f89	P	A	L	7
f89v2.24|C001	f89v2.24	f89v2	f89	P	A	L	6
f89v2.3|C001	f89v2.3	f89v2	f89	P	A	L	7
f89v2.4|C001	f89v2.4	f89v2	f89	P	A	L	6
f89v2.5|C001	f89v2.5	f89v2	f89	P	A	L	4
f89v2.6|C001	f89v2.6	f89v2	f89	P	A	L	5
f99r.10|C001	f99r.10	f99r	f99	P	A	L	5
f99r.11|C001	f99r.11	f99r	f99	P	A	L	5
f99r.12|C001	f99r.12	f99r	f99	P	A	L	5
f99r.13|C001	f99r.13	f99r	f99	P	A	L	6
f99r.14|C001	f99r.14	f99r	f99	P	A	L	6
f99r.19|C001	f99r.19	f99r	f99	P	A	L	6
f99r.1|C001	f99r.1	f99r	f99	P	A	L	8
f99r.20|C001	f99r.20	f99r	f99	P	A	L	4
f99r.21|C001	f99r.21	f99r	f99	P	A	L	5
f99r.23|C001	f99r.23	f99r	f99	P	A	L	4
f99r.24|C001	f99r.24	f99r	f99	P	A	L	3
f99r.25|C001	f99r.25	f99r	f99	P	A	L	6
f99r.26|C001	f99r.26	f99r	f99	P	A	L	6
f99r.27|C001	f99r.27	f99r	f99	P	A	L	6
f99r.2|C001	f99r.2	f99r	f99	P	A	L	5
f99r.32|C001	f99r.32	f99r	f99	P	A	L	6
f99r.33|C001	f99r.33	f99r	f99	P	A	L	4
f99r.34|C001	f99r.34	f99r	f99	P	A	L	5
f99r.35|C001	f99r.35	f99r	f99	P	A	L	3
f99r.38|C001	f99r.38	f99r	f99	P	A	L	4
f99r.39|C001	f99r.39	f99r	f99	P	A	L	4
f99r.3|C001	f99r.3	f99r	f99	P	A	L	5
f99r.40|C001	f99r.40	f99r	f99	P	A	L	3
f99r.45|C001	f99r.45	f99r	f99	P	A	L	7
f99r.46|C001	f99r.46	f99r	f99	P	A	L	7
f99r.4|C001	f99r.4	f99r	f99	P	A	L	3
f99r.5|C001	f99r.5	f99r	f99	P	A	L	4
f99r.6|C001	f99r.6	f99r	f99	P	A	L	3
f99r.7|C001	f99r.7	f99r	f99	P	A	L	2
f99r.8|C001	f99r.8	f99r	f99	P	A	L	4
f99r.9|C001	f99r.9	f99r	f99	P	A	L	5
f99v.14|C001	f99v.14	f99v	f99	P	A	L	8
f99v.15|C001	f99v.15	f99v	f99	P	A	L	6
f99v.16|C001	f99v.16	f99v	f99	P	A	L	4
f99v.17|C001	f99v.17	f99v	f99	P	A	L	4
f99v.18|C001	f99v.18	f99v	f99	P	A	L	4
f99v.19|C001	f99v.19	f99v	f99	P	A	L	7
f99v.1|C001	f99v.1	f99v	f99	P	A	L	7
f99v.20|C001	f99v.20	f99v	f99	P	A	L	5
f99v.25|C001	f99v.25	f99v	f99	P	A	L	8
f99v.26|C001	f99v.26	f99v	f99	P	A	L	5
f99v.27|C001	f99v.27	f99v	f99	P	A	L	4
f99v.28|C001	f99v.28	f99v	f99	P	A	L	3
f99v.28|C002	f99v.28	f99v	f99	P	A	L	6
f99v.29|C001	f99v.29	f99v	f99	P	A	L	7
f99v.2|C001	f99v.2	f99v	f99	P	A	L	6
f99v.30|C001	f99v.30	f99v	f99	P	A	L	4
f99v.31|C001	f99v.31	f99v	f99	P	A	L	6
