edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
RF1b	f86v5.12	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amom	or+d ot+Hs al ar H air H+od o+Hes l air a+o	REL_I+BARE BARE+BARE BARE BARE BOUND_E BARE BOUND_E+BARE Q_BARE+BARE FREE_R BARE BARE+BARE	poraiiidy=C07+C16[REL_I+BARE]{H95:COMP} | otshs=C04+R:Hs[BARE+BARE]{H95:OPEN} | al=C13[BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | tair=C26[BARE]{H95:EXACT} | sheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qopchesy=C05+R:Hes[Q_BARE+BARE]{H95:OPEN} | lfar=C09[FREE_R]{H95:COMP} | air=C26[BARE]{H95:EXACT} | amom=C23+C05[BARE+BARE]{H95:OPEN}		9	8
RF1b	f86v5.13	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	aii H ot aii ot e+od cth or aii ot aiii	BARE FREE_R FREE_A BARE FREE_L BARE+BARE BARE BARE BARE FREE_R BARE	daiin=C06[BARE]{H95:EXACT} | shar=C01[FREE_R]{H95:COMP} | otam=C04[FREE_A]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | teody=C11+C10[BARE+BARE]{H95:COMP} | cthy=C17[BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | aiiin=R:aiii[BARE]{H95:EXACT}		10	11
RF1b	f86v5.14	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	o aiii al od ar aii ok H ot ar a+cth	Q_FREE_R BARE BARE BARE BARE BARE Q_BOUND_E BOUND_E Q_REL_I BARE BARE+BARE	qoar=C05[Q_FREE_R]{H95:COMP} | aiiin=R:aiii[BARE]{H95:EXACT} | al=C13[BARE]{H95:COMP} | ody=C10[BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | qokeeey=C02[Q_BOUND_E]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | ykar=C12[BARE]{H95:EXACT} | acthy=C23+C17[BARE+BARE]{H95:OPEN}		10	10
RF1b	f86v5.15	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	ar ar al+od or eees aii ok ok ar ar ol Hs+k	BARE BARE BARE+BARE BARE BARE BARE FREE_R Q_REL_I BARE BARE BARE BARE+BARE	ykar=C12[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | alody=C13+C10[BARE+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | eees=R:eees[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | okar=C02[FREE_R]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | ykar=C12[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | chsky=R:Hs+C08[BARE+BARE]{H95:OPEN}		10	11
RF1b	f86v5.16	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	8	dcheytain qok daiin ykalkain ykar al kaiin alkalytam	H+t ok aii al+k ar al aii al+k+t	BOUND_E+REL_I Q_BARE BARE BARE+REL_I BARE BARE BARE BARE+FREE_L+FREE_A	dcheytain=C01+C24[BOUND_E+REL_I]{H95:COMP} | qok=C02[Q_BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | ykalkain=C13+C08[BARE+REL_I]{H95:COMP} | ykar=C12[BARE]{H95:EXACT} | al=C13[BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | alkalytam=C13+C08+C24[BARE+FREE_L+FREE_A]{H95:COMP}		8	8
RF1b	f86v5.17	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	o	8	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	o+ckh H aii aii ot H ot ol+k	BARE+BOUND_D BOUND_D BARE BARE Q_FREE_L BOUND_E REL_I BARE+FREE_A	ockhedy=C05+C21[BARE+BOUND_D]{H95:COMP} | ched=C01[BOUND_D]{H95:COMP} | taiin=C06[BARE]{H95:EXACT} | ykaiin=C06[BARE]{H95:EXACT} | qotal=C04[Q_FREE_L]{H95:COMP} | yshey=C01[BOUND_E]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | olkam=C03+C08[BARE+FREE_A]{H95:COMP}		8	8
RF1b	f86v5.18	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	pol aiin sheo tesaiin otcho lkaiin os al ody qotar yte y aiin	ol aii H+o es ot+Ho l+k os al od ot e aii	BARE BARE BOUND_E+BARE REL_I BARE+BARE BARE+REL_I BARE BARE BARE Q_FREE_R BARE BARE	pol=C03[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | sheo=C01+C05[BOUND_E+BARE]{H95:COMP} | tesaiin=R:es[REL_I]{H95:OPEN} | otcho=C04+C15[BARE+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | os=C27[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | ody=C10[BARE]{H95:COMP} | qotar=C04[Q_FREE_R]{H95:COMP} | yte=C11[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT}		11	11
RF1b	f86v5.19	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy	H+td e+o H Hckh Hok ot ot ot ol+k	BOUND_E+REL_I BOUND_E+BARE BOUND_E BARE BARE BARE BARE REL_I BARE+BOUND_D	ycheeytydaiin=C01+R:td[BOUND_E+REL_I]{H95:OPEN} | ykeeo=C11+C05[BOUND_E+BARE]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | shckhy=C25[BARE]{H95:EXACT} | shoky=C28[BARE]{H95:COMP} | oty=C04[BARE]{H95:COMP} | oty=C04[BARE]{H95:COMP} | otain=C04[REL_I]{H95:COMP} | olkeedy=C03+C08[BARE+BOUND_D]{H95:COMP}		8	8
RF1b	f86v5.2	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	l	14	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam	l+os air e+od ok H ok H o+H al ol t l ot ot	BARE+BARE BARE BARE+BARE Q_FREE_R BARE Q_FREE_R FREE_R Q_BARE+FREE_L BARE BARE BARE BARE FREE_A FREE_A	los=C09+C27[BARE+BARE]{H95:COMP} | air=C26[BARE]{H95:EXACT} | yteody=C11+C10[BARE+BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | shy=C01[BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | shor=C01[FREE_R]{H95:COMP} | qopchol=C05+C01[Q_BARE+FREE_L]{H95:COMP} | tal=C13[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | yt=C24[BARE]{H95:COMP} | l=C09[BARE]{H95:COMP} | otam=C04[FREE_A]{H95:COMP} | otam=C04[FREE_A]{H95:COMP}		14	14
RF1b	f86v5.20	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	H ar aii al ot aii ot ar aii aiii	FREE_R BARE BARE BARE REL_I BARE FREE_L BARE BARE BARE	ychor=C01[FREE_R]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | ytaly=C13[BARE]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | ykaiin=C06[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | ytar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | ytaiiim=R:aiii[BARE]{H95:EXACT}		9	10
RF1b	f86v5.21	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	o ar aii ok e aii okees aii e ot l+k	FREE_R BARE BARE REL_I BOUND_E BARE Q_BARE BARE BOUND_E Q_BOUND_E BARE+BOUND_E	oar=C05[FREE_R]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP} | yteey=C11[BOUND_E]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | qokees=R:okees[Q_BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | yteey=C11[BOUND_E]{H95:COMP} | qotey=C04[Q_BOUND_E]{H95:COMP} | lkey=C09+C08[BARE+BOUND_E]{H95:COMP}	W9>W10:BOUND_E>Q_BOUND_E	10	11
RF1b	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	ykaiin ykeey ykal chod aiin oeey teo kaiin otodaiin kain	aii e al Hod aii o e+o aii ot+od ai	BARE BOUND_E BARE BARE BARE BOUND_E BARE+BARE BARE BARE+REL_I BARE	ykaiin=C06[BARE]{H95:EXACT} | ykeey=C11[BOUND_E]{H95:COMP} | ykal=C13[BARE]{H95:COMP} | chod=C22[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | oeey=C05[BOUND_E]{H95:COMP} | teo=C11+C05[BARE+BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | otodaiin=C04+C10[BARE+REL_I]{H95:COMP} | kain=C19[BARE]{H95:EXACT}		10	10
RF1b	f86v5.23	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	aii or aii ok+ol Hok H+ol ok H or aii od	BARE BARE BARE BARE+BARE FREE_R BOUND_E+BARE Q_FREE_R BOUND_E BARE BARE BARE	ykaiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | okol=C02+C03[BARE+BARE]{H95:COMP} | chokar=C28[FREE_R]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | ody=C10[BARE]{H95:COMP}		11	11
RF1b	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	o aii ai ok Hod Hckh ot ol+k ot	FREE_R BARE BARE FREE_L BARE BARE REL_I BARE+FREE_R REL_I	oar=C05[FREE_R]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | ykain=C19[BARE]{H95:EXACT} | okal=C02[FREE_L]{H95:COMP} | kchody=C22[BARE]{H95:EXACT} | chckhy=C25[BARE]{H95:EXACT} | otaiin=C04[REL_I]{H95:COMP} | olkar=C03+C08[BARE+FREE_R]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP}		9	9
RF1b	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		6	sair kain ar alosheey qoeey lkesy	air ai ar al+o+H o l+kes	BARE BARE BARE BARE+BARE+BOUND_E Q_BOUND_E BARE+BARE	sair=C26[BARE]{H95:EXACT} | kain=C19[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | alosheey=C13+C05+C01[BARE+BARE+BOUND_E]{H95:COMP} | qoeey=C05[Q_BOUND_E]{H95:COMP} | lkesy=C09+R:kes[BARE+BARE]{H95:OPEN}	W4>W5:BOUND_E>Q_BOUND_E	5	5
RF1b	f86v5.26	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	pochor aiir shoar pshody ody qopchy ocfhdy dar olpy dam shey	o+H aiir Ho Hod od o+H o+cfhd ar ol a H	BARE+FREE_R BARE FREE_R BARE BARE Q_BARE+BARE BARE+BARE BARE BARE BARE BOUND_E	pochor=C05+C01[BARE+FREE_R]{H95:COMP} | aiir=R:aiir[BARE]{H95:EXACT} | shoar=C15[FREE_R]{H95:COMP} | pshody=C22[BARE]{H95:EXACT} | ody=C10[BARE]{H95:COMP} | qopchy=C05+C01[Q_BARE+BARE]{H95:COMP} | ocfhdy=C05+R:cfhd[BARE+BARE]{H95:OPEN} | dar=C12[BARE]{H95:EXACT} | olpy=C03[BARE]{H95:COMP} | dam=C23[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP}		9	10
RF1b	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	H H aii ot Hod Hk ar od oeees ar o	FREE_R FREE_R BARE FREE_R BARE FREE_R BARE FREE_R BARE FREE_L BARE	pchor=C01[FREE_R]{H95:COMP} | ypchor=C01[FREE_R]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | shody=C22[BARE]{H95:EXACT} | pchykar=C29[FREE_R]{H95:EXACT} | ytar=C12[BARE]{H95:EXACT} | odar=C10[FREE_R]{H95:COMP} | oeees=R:oeees[BARE]{H95:EXACT} | aral=C12[FREE_L]{H95:EXACT} | om=C05[BARE]{H95:COMP}		10	11
RF1b	f86v5.28	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	odaiin o al kar ar or ytdar qokeeey teodyteytar ytarar	od o al ar ar or d ok e+od+t+t ar	REL_I BARE BARE BARE BARE BARE FREE_R Q_BOUND_E BARE+BARE+BOUND_E+FREE_R FREE_R	odaiin=C10[REL_I]{H95:COMP} | o=C05[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | kar=C12[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | ytdar=C16[FREE_R]{H95:COMP} | qokeeey=C02[Q_BOUND_E]{H95:COMP} | teodyteytar=C11+C10+C24+C24[BARE+BARE+BOUND_E+FREE_R]{H95:COMP} | ytarar=C12[FREE_R]{H95:EXACT}		10	10
RF1b	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	ysheoar qoteody qokar ody qotal tchey ytchy tal tar	H+o ot+od ok od ot H H al ar	BOUND_E+FREE_R Q_BOUND_E+BARE Q_FREE_R BARE Q_FREE_L BOUND_E BARE BARE BARE	ysheoar=C01+C05[BOUND_E+FREE_R]{H95:COMP} | qoteody=C04+C10[Q_BOUND_E+BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | ody=C10[BARE]{H95:COMP} | qotal=C04[Q_FREE_L]{H95:COMP} | tchey=C01[BOUND_E]{H95:COMP} | ytchy=C01[BARE]{H95:COMP} | tal=C13[BARE]{H95:COMP} | tar=C12[BARE]{H95:EXACT}		9	9
RF1b	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	shedy ch y qok r okeeey sheokaiin cheoky oteeodail otaiin otain	H H ok r ok H+ok H+ok ot+odail ot ot	BOUND_D BARE Q_BARE BARE BOUND_E BOUND_E+REL_I BOUND_E+BARE BOUND_E+BARE REL_I REL_I	shedy=C01[BOUND_D]{H95:COMP} | ch=C01[BARE]{H95:COMP} | qok=C02[Q_BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | okeeey=C02[BOUND_E]{H95:COMP} | sheokaiin=C01+C02[BOUND_E+REL_I]{H95:COMP} | cheoky=C01+C02[BOUND_E+BARE]{H95:COMP} | oteeodail=C04+R:odail[BOUND_E+BARE]{H95:OPEN} | otaiin=C04[REL_I]{H95:COMP} | otain=C04[REL_I]{H95:COMP}		9	9
RF1b	f86v5.30	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	odaiin otchees chey chodaiin shedy otal kchol shy olteeeary	od ot+Hees H Hod H ot H H ol+t	REL_I BARE+BARE BOUND_E REL_I BOUND_D FREE_L FREE_L BARE BARE+BOUND_E	odaiin=C10[REL_I]{H95:COMP} | otchees=C04+R:Hees[BARE+BARE]{H95:OPEN} | chey=C01[BOUND_E]{H95:COMP} | chodaiin=C22[REL_I]{H95:EXACT} | shedy=C01[BOUND_D]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | kchol=C01[FREE_L]{H95:COMP} | shy=C01[BARE]{H95:COMP} | olteeeary=C03+C24[BARE+BOUND_E]{H95:COMP}		8	8
RF1b	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	t	10	tol kaiin ytchdy chol ytedy ytain qodaiin yto y ykeshy ar	ol aii Hd H ed ai od o e+H ar	BARE BARE BARE FREE_L BARE BARE Q_REL_I BARE BARE+BARE BARE	tol=C03[BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | ytchdy=C14[BARE]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | ytedy=C30[BARE]{H95:EXACT} | ytain=C19[BARE]{H95:EXACT} | qodaiin=C10[Q_REL_I]{H95:COMP} | yto=C05[BARE]{H95:COMP} | ykeshy=C11+C01[BARE+BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT}		10	10
RF1b	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	11	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin	e H ot Hd or aii Hod H ol e+od aii	BARE BARE Q_FREE_L BARE BARE BARE BARE BOUND_E BARE BARE+BARE BARE	dey=C11[BARE]{H95:COMP} | ytchy=C01[BARE]{H95:COMP} | qotal=C04[Q_FREE_L]{H95:COMP} | shdy=C14[BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | chody=C22[BARE]{H95:EXACT} | chey=C01[BOUND_E]{H95:COMP} | ol=C03[BARE]{H95:COMP} | teody=C11+C10[BARE+BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT}		11	11
RF1b	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	qokeey olkaiin ol kain olkeedy qopcheey oty daiin otam	ok ol+k ol ai ol+k o+H ot aii ot	Q_BOUND_E BARE+REL_I BARE BARE BARE+BOUND_D Q_BARE+BOUND_E BARE BARE FREE_A	qokeey=C02[Q_BOUND_E]{H95:COMP} | olkaiin=C03+C08[BARE+REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | kain=C19[BARE]{H95:EXACT} | olkeedy=C03+C08[BARE+BOUND_D]{H95:COMP} | qopcheey=C05+C01[Q_BARE+BOUND_E]{H95:COMP} | oty=C04[BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | otam=C04[FREE_A]{H95:COMP}	W5>W6:BOUND_D>Q_BARE	9	9
RF1b	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin	ot ol e Ho e H aii ot aii	BOUND_E BARE BARE REL_I BOUND_D BOUND_D BARE FREE_A BARE	oteey=C04[BOUND_E]{H95:COMP} | ol=C03[BARE]{H95:COMP} | tey=C11[BARE]{H95:COMP} | choaiin=C15[REL_I]{H95:COMP} | yeedy=C11[BOUND_D]{H95:COMP} | ychedy=C01[BOUND_D]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | otam=C04[FREE_A]{H95:COMP} | aiin=C06[BARE]{H95:EXACT}		9	9
RF1b	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	ychey or aiin ytair ytaim otal shod qo kchy qoo y s aim	H or aii air ai ot Hod o H oo s ai	BOUND_E BARE BARE BARE BARE FREE_L BARE Q_BARE BARE Q_BARE BARE BARE	ychey=C01[BOUND_E]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | ytair=C26[BARE]{H95:EXACT} | ytaim=C19[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | shod=C22[BARE]{H95:EXACT} | qo=C05[Q_BARE]{H95:COMP} | kchy=C01[BARE]{H95:COMP} | qoo=R:oo[Q_BARE]{H95:OPEN} | s=C18[BARE]{H95:COMP} | aim=C19[BARE]{H95:EXACT}		11	11
RF1b	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	shody qoty chody ytody olkey otoloty oltal oky dam	Hod ot Hod od ol+k ot+ol+ot ol+t ok a	BARE Q_BARE BARE BARE BARE+BOUND_E BARE+BARE+BARE BARE+FREE_L BARE BARE	shody=C22[BARE]{H95:EXACT} | qoty=C04[Q_BARE]{H95:COMP} | chody=C22[BARE]{H95:EXACT} | ytody=C10[BARE]{H95:COMP} | olkey=C03+C08[BARE+BOUND_E]{H95:COMP} | otoloty=C04+C03+C04[BARE+BARE+BARE]{H95:COMP} | oltal=C03+C24[BARE+FREE_L]{H95:COMP} | oky=C02[BARE]{H95:COMP} | dam=C23[BARE]{H95:EXACT}		9	9
RF1b	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	9	dchol chedy qotain otaiin ol cheo y ol keeody oreeeg	H H ot ot ol H+o ol e+od or+e	FREE_L BOUND_D Q_REL_I REL_I BARE BOUND_E+BARE BARE BOUND_E+BARE BARE+BOUND_E	dchol=C01[FREE_L]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qotain=C04[Q_REL_I]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | cheo=C01+C05[BOUND_E+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | keeody=C11+C10[BOUND_E+BARE]{H95:COMP} | oreeeg=C07+C11[BARE+BOUND_E]{H95:COMP}	W2>W3:BOUND_D>Q_REL_I	9	9
RF1b	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	s ol odaiin ykeeshy ytchey lchody ykar shey ytaiin	s ol od e+H H l+Hod ar H aii	BARE BARE REL_I BOUND_E+BARE BOUND_E BARE+BARE BARE BOUND_E BARE	s=C18[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | odaiin=C10[REL_I]{H95:COMP} | ykeeshy=C11+C01[BOUND_E+BARE]{H95:COMP} | ytchey=C01[BOUND_E]{H95:COMP} | lchody=C09+C22[BARE+BARE]{H95:OPEN} | ykar=C12[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT}		9	8
RF1b	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	CONT		4	yteody chedy qoteey octhy y	e+od H ot o+cth	BARE+BARE BOUND_D Q_BOUND_E BARE+BARE	yteody=C11+C10[BARE+BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qoteey=C04[Q_BOUND_E]{H95:COMP} | octhy=C05+C17[BARE+BARE]{H95:COMP}	W2>W3:BOUND_D>Q_BOUND_E	4	4
RF1b	f86v5.4	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	ypchesy oky sheeey qoty qotaiin sail chepy lte y dar olkar am	Hes ok H ot ot ail H l+t ar ol+k a	BARE BARE BOUND_E Q_BARE Q_REL_I BARE BOUND_E BARE+BOUND_E BARE BARE+FREE_R BARE	ypchesy=R:Hes[BARE]{H95:EXACT} | oky=C02[BARE]{H95:COMP} | sheeey=C01[BOUND_E]{H95:COMP} | qoty=C04[Q_BARE]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | sail=R:ail[BARE]{H95:EXACT} | chepy=C01[BOUND_E]{H95:COMP} | lte=C09+C24[BARE+BOUND_E]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | olkar=C03+C08[BARE+FREE_R]{H95:COMP} | am=C23[BARE]{H95:EXACT}	W3>W4:BOUND_E>Q_BARE	9	11
RF1b	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	daiin or otol otshey otal olkey chcthody ytar dal ar okary	aii or ot+ol ot+H ot ol+k Hcthod ar al ar ok	BARE BARE BARE+BARE BARE+BOUND_E FREE_L BARE+BOUND_E BARE BARE BARE BARE FREE_R	daiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | otol=C04+C03[BARE+BARE]{H95:COMP} | otshey=C04+C01[BARE+BOUND_E]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | olkey=C03+C08[BARE+BOUND_E]{H95:COMP} | chcthody=R:Hcthod[BARE]{H95:OPEN} | ytar=C12[BARE]{H95:EXACT} | dal=C13[BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | okary=C02[FREE_R]{H95:COMP}		10	10
RF1b	f86v5.6	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	ol	8	olkee y shety ytar ytaiin sh am raiiin ytaiin	ol+k H+t ar aii H a r aii	BARE+BOUND_E BOUND_E+BARE BARE BARE BARE BARE REL_I BARE	olkee=C03+C08[BARE+BOUND_E]{H95:COMP} | shety=C01+C24[BOUND_E+BARE]{H95:COMP} | ytar=C12[BARE]{H95:EXACT} | ytaiin=C06[BARE]{H95:EXACT} | sh=C01[BARE]{H95:COMP} | am=C23[BARE]{H95:EXACT} | raiiin=C20[REL_I]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT}		8	8
RF1b	f86v5.7	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	pdaiin qoteedy opchey qopor otol kshd qopcheey shdar fchcfhy	aii ot o+H o ot+ol Hd o+H Hd Hcfh	BARE Q_BOUND_D BARE+BOUND_E Q_FREE_R BARE+BARE BARE Q_BARE+BOUND_E FREE_R BARE	pdaiin=C06[BARE]{H95:EXACT} | qoteedy=C04[Q_BOUND_D]{H95:COMP} | opchey=C05+C01[BARE+BOUND_E]{H95:COMP} | qopor=C05[Q_FREE_R]{H95:COMP} | otol=C04+C03[BARE+BARE]{H95:COMP} | kshd=C14[BARE]{H95:COMP} | qopcheey=C05+C01[Q_BARE+BOUND_E]{H95:COMP} | shdar=C14[FREE_R]{H95:COMP} | fchcfhy=R:Hcfh[BARE]{H95:EXACT}		8	9
RF1b	f86v5.8	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	o	12	octhal shckhy otshey opor shey t r ar otar aiin chdy tarcheeg	o+cth Hckh ot+H o H t r ar ot aii Hd ar+H	BARE+FREE_L BARE BARE+BOUND_E FREE_R BOUND_E BARE BARE BARE FREE_R BARE BARE BARE+BOUND_E	octhal=C05+C17[BARE+FREE_L]{H95:COMP} | shckhy=C25[BARE]{H95:EXACT} | otshey=C04+C01[BARE+BOUND_E]{H95:COMP} | opor=C05[FREE_R]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | t=C24[BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | chdy=C14[BARE]{H95:COMP} | tarcheeg=C12+C01[BARE+BOUND_E]{H95:EXACT}		12	12
