root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
Hodair		NONCORE	1	BARE	5	5	5	4	0.6	0.6	0.0	0	0	BARE	BARE:5	P:5	o:2;H:1	H:1;Ho:1;Hok:1;ol:1;keees:1;or:1	l:1;os:1	6	6	5	4	0.6666666666666666	0.6666666666666666	0.0	0	0	BARE	BARE:6	P:6	o:2;H:1	H:1;Ho:1;Hok:1;ol:1;keees:1;Hot:1;ar:1	l:1;os:1	5	5	5	4	0.6	0.6	0.0	0	0	BARE	BARE:5	P:5	o:2;H:1	H:1;Ho:1;Hok:1;ol:1;keees:1;r:1	l:1;os:1
Hodal		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1;t:1	ok:1		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1;t:1	ok:1		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1;t:1	ok:1	
Hodalr		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1	
Hodd		NONCORE	1	FREE_L	2	2	2	2	1.0	0.0	0.5	0	0	FREE_L	FREE_L:1;BARE:1	P:2	aii:1;ot:1;od:1	ot:1;ol:1		2	2	2	2	1.0	0.0	0.5	0	0	FREE_L	FREE_L:1;BARE:1	P:2	aii:1;ot:1;od:1	ot:1;ol:1		2	2	2	2	1.0	0.0	0.5	0	0	FREE_L	FREE_L:1;BARE:1	P:2	aii:1;ot:1;o:1	ot:1;ol:1	
Hodl		NONCORE	1	BARE	3	2	3	3	0.6666666666666666	0.5	0.0	0	0	BARE	BARE:2	P:2;L:1	d:1	aii:1;H:1;od:1	s:1	2	2	2	2	0.5	0.5	0.0	0	0	BARE	BARE:2	P:2	cth:1	aii:1;H:1;od:1	s:1	3	2	3	3	0.3333333333333333	0.5	0.5	0	0	BARE	BARE:2	P:2;L:1	cth:1	H:1;o:1	d:1;s:1
Hodr		NONCORE	0																	2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	ot:1;Ho:1;od:1	Ho:1;al:1;k:1																
Hods		NONCORE	1	BARE	3	3	3	2	1.0	0.0	0.0	0	0	BARE	BARE:3	P:3	ok:1;H:1;ot:1;Ho:1;od:1	oii:1;Ho:1;al:1;k:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	oks:1;e:1	oii:1		3	3	3	2	1.0	0.0	0.0	0	0	BARE	BARE:3	P:3	ok:1;H:1;ot:1;Ho:1;od:1	oii:1;Ho:1;al:1;k:1	
Hoeeer		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1	ok:1																															
Hoeees		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1	ok:1	
Hoees		NONCORE	1	BARE	4	3	4	2	1.0	0.6666666666666666	0.0	0	0	BARE	BARE:3	P:3;L:1	ol:1	H:3;ol:1;ok:1		3	2	3	2	1.0	0.5	0.0	0	0	BARE	BARE:2	P:2;L:1	r:1	H:2;ok:1		4	3	4	2	1.0	0.6666666666666666	0.0	0	0	BARE	BARE:3	P:3;L:1	ol:1	H:3;ol:1;ok:1	
Hoer		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			P:1	os:1	aii:1		1	0	1	1	0.0	0.0	0.0	0	0			P:1		aii:1	or:1	1	0	1	1	0.0	0.0	0.0	0	0			P:1		aii:1	os:1
Hoi		NONCORE	1	BARE	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1	o:1;k:1	12	9	12	7	0.08333333333333333	0.2222222222222222	0.1111111111111111	0	0	BARE	BARE:9	P:9;C:3	ot:3;ok:3;aii:2;od:2;ckh:2;Hes:1;Hok:1;ol:1	ot:3;H:2;ol:2;Hok:1;ok:1;od:1;cth:1;aii:1	kh:7;o:2;h:2;k:1;th:1	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1	o:1;k:1
Hoii		NONCORE	1	BARE	24	24	18	3	0.9166666666666666	0.375	0.08333333333333333	0	0	BARE	BARE:24	P:24	H:5;ot:3;or:3;ol:2;Hcth:1;Ht:1;Ho:1;Hk:1	H:15;aii:3;ok:3;or:2;ot:2;od:2;Hod:1;Ho:1	ot:2	26	26	19	3	0.8846153846153846	0.34615384615384615	0.11538461538461539	0	0	BARE	BARE:26	P:26	H:7;ot:3;or:3;ok:2;Hcth:1;Ht:1;Ho:1;c:1	H:14;aii:3;od:3;ok:3;ot:2;Her:1;Hod:1;Ho:1	ot:2;ol:1	23	23	18	3	0.8260869565217391	0.34782608695652173	0.08695652173913043	0	0	BARE	BARE:23	P:23	H:6;ot:3;or:3;ok:2;Ho:2;Hcth:1;Ht:1;Hk:1	H:15;aii:3;ok:3;ot:2;od:2;Hod:1;cth:1;or:1	ot:2;ol:1;H:1
Hoiii		NONCORE	1	BARE	2	2	2	2	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	H:2;k:1	H:2;a:1;k:1	ok:1	2	2	2	2	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	H:2;k:1	H:2;a:1;k:1	ok:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;k:1	a:1;k:1	ok:1
Hoiir		NONCORE	0																																1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		Ho:1	
Hoj		NONCORE	0																																1	1	1	1	1.0	1.0	0.0	0	0	REL_I	REL_I:1	P:1		aii:1	
Hok	C28	SUPPORTED_COMPONENT	1	BARE	297	251	128	8	0.5925925925925926	0.16733067729083664	0.14342629482071714	5	0	BARE	BARE:138;BOUND_E:48;REL_I:30;BOUND_D:11;FREE_L:10;FREE_R:9;FREE_A:5	P:259;C:29;R:6;L:3	H:87;ok:41;ol:31;ot:25;o:15;aii:14;k:11;od:10	H:83;ok:44;Ho:21;ot:18;ol:18;o:12;od:11;or:10	H:52;ol:20;o:17;od:11;or:11;ok:5;Ho:3;ot:2	299	253	130	8	0.5719063545150501	0.17391304347826086	0.1225296442687747	5	0	BARE	BARE:139;BOUND_E:47;REL_I:30;FREE_L:12;BOUND_D:10;FREE_R:10;FREE_A:5	P:260;C:28;R:8;L:3	H:86;ok:41;ol:33;ot:27;o:13;aii:12;od:11;k:9	H:87;ok:41;Ho:22;ol:21;ot:18;o:14;aii:11;or:11	H:56;ol:21;o:14;od:13;or:12;ok:5;ot:3;Ho:2	289	241	125	8	0.5847750865051903	0.1825726141078838	0.12033195020746888	5	0	BARE	BARE:137;BOUND_E:48;REL_I:25;FREE_L:10;BOUND_D:9;FREE_R:8;FREE_A:4	P:249;C:30;R:7;L:3	H:85;ok:39;ol:29;ot:25;aii:14;o:12;k:11;Ho:9	H:83;ok:39;Ho:21;ot:18;ol:17;aii:13;od:11;o:11	H:57;ol:20;o:15;od:10;or:10;ok:5;e:2;Ho:2
Hokaiir		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;od:1	H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;od:1	Hckhh:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;od:1	H:1	
Hokair		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1	ok:1																
Hokc		NONCORE	0																	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1		od:1															
Hokd		NONCORE	1	BARE	2	2	2	1	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	Ho:1;ar:1	H:1		2	2	2	1	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	Ho:1;ar:1	H:1		3	3	3	2	1.0	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3	Ho:1;ar:1;ol:1;Hd:1	H:1;ok:1	
Hokedair		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	air:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	air:1																
Hokees		NONCORE	1	BARE	2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	H:2;k:1;ckh:1;ok:1	ot:1;ok:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	H:2;k:1;thh:1;ok:1	ot:1;ok:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	H:2;k:1;ckh:1;ok:1	ot:1;ok:1	
Hokes		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	or:1	H:1	e:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	or:1	H:1	e:1
Hoks		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	Hok:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	Hok:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	Hok:1		
Hokt		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;H:1	H:1																
Hol		NONCORE	1	REL_I	18	13	14	6	0.9444444444444444	0.07692307692307693	0.15384615384615385	0	0	REL_I	REL_I:7;FREE_L:5;FREE_R:1	P:14;L:2;C:2	H:4;ok:2;od:2;o:2;e:2;aii:2;l:1;Holr:1	H:7;ok:2;od:2;o:2;aii:1;ot:1;Hd:1	o:1	18	13	13	6	0.9444444444444444	0.07692307692307693	0.15384615384615385	0	0	REL_I	REL_I:6;FREE_L:5;FREE_R:2	P:14;L:2;C:2	H:3;od:2;o:2;e:2;ok:1;l:1;Holr:1;ckh:1	H:6;aii:2;od:2;o:2;ok:1;ot:1;es:1;odar:1	o:1	18	12	14	6	1.0	0.08333333333333333	0.16666666666666666	0	0	REL_I	REL_I:6;FREE_L:4;FREE_R:2	P:13;C:3;L:2	H:4;od:3;ok:2;o:2;e:2;l:1;Holr:1;oair:1	H:8;o:3;ot:2;od:2;ok:1;aii:1;e:1;odar:1	
Holair		NONCORE	0																	2	1	2	2	1.0	0.0	1.0	0	0	BARE	BARE:1	C:1;P:1	ok:1;Hd:1	ok:1		3	1	3	3	1.0	0.0	1.0	0	0	BARE	BARE:1	C:2;P:1	H:2;Ho:1;o:1;al:1;Hd:1	H:2;k:1;ok:1	
Holal		NONCORE	1		3	2	3	3	0.6666666666666666	0.0	0.5	0	0	REL_I	REL_I:1;FREE_A:1	P:2;C:1	or:1;al:1;Hees:1	ot:2;or:1	o:1	2	1	2	2	0.5	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1;C:1	al:1;Hs:1;es:1	ot:1;or:1	o:1	2	1	2	2	0.5	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1;C:1	al:1;eees:1;H:1;k:1;Hees:1	ot:1;or:1	o:1
Holl		NONCORE	0																																1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	s:1	ok:1	d:1
Holr		NONCORE	1	FREE_L	1	1	1	1	1.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	H:1	Hol:1		1	1	1	1	1.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	H:1	Hol:1		1	1	1	1	1.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	H:1	Hol:1	
Hoo		NONCORE	1	BARE	5	5	5	2	1.0	0.0	0.0	0	0	BARE	BARE:5	P:5	ai:1;ckhos:1;H:1;od:1;o:1;Ht:1	H:2;Her:1;o:1;e:1;ol:1;air:1		6	6	6	3	0.8333333333333334	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:6	P:6	ai:1;ckhos:1;H:1;od:1;o:1;Ht:1	aii:1;Her:1;o:1;H:1;e:1;ol:1;air:1	Hcphd:1	4	4	4	2	0.5	0.0	0.25	0	0	BARE	BARE:4	P:4	o:3;ok:1;ai:1;H:1	o:2;H:2;e:1;ol:1	H:1;Hcphd:1
Hood		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	e:1;ol:1	e:1;Hod:1;H:1																
Hooii		NONCORE	1	BARE	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1	
Hoos		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;o:1	H:1																															
Hoosair		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ht:1	cph:1	
Hor		NONCORE	1	REL_I	14	12	14	5	0.9285714285714286	0.16666666666666666	0.3333333333333333	0	0	REL_I	REL_I:9;FREE_L:2;FREE_R:1	P:12;C:2	H:3;s:2;ol:2;Hot:1;o:1;ai:1;ar:1;Hes:1	H:5;Ho:2;k:2;ar:1;ok:1;o:1	ot:1	14	12	14	5	0.9285714285714286	0.16666666666666666	0.3333333333333333	0	0	REL_I	REL_I:9;FREE_L:2;FREE_R:1	P:12;C:2	H:4;ol:3;s:2;aii:2;ok:1;Hot:1;o:1;ar:1	H:5;Ho:2;k:2;h:1;ar:1;ok:1;o:1	ot:1	15	13	15	5	0.8666666666666667	0.07692307692307693	0.38461538461538464	0	0	REL_I	REL_I:10;FREE_L:2;FREE_R:1	P:13;C:2	H:4;s:2;ol:2;ai:2;ar:2;ok:1;Hot:1;o:1	H:5;k:3;Ho:2;cph:1;ar:1;ot:1	ot:1;l:1
Horail		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hd:1;or:1	Hod:1																															
Horarl		NONCORE	0		1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1;od:1																																
Horl		NONCORE	1	BARE	2	2	2	1	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	ok:1;a:1	ot:1;H:1		2	2	2	1	0.5	0.5	0.5	0	0	BARE	BARE:2	P:2	ok:1	ot:1;H:1	a:1	2	2	2	1	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	ok:1;a:1	ot:1;H:1	
Hos		NONCORE	1	BARE	95	81	62	7	0.7894736842105263	0.2222222222222222	0.1111111111111111	0	0	BARE	BARE:73;REL_I:6;FREE_R:1;FREE_L:1	P:85;L:9;C:1	H:23;o:14;ok:9;ol:6;ot:6;aii:4;od:4;or:3	H:21;ol:11;aii:10;ok:6;o:6;od:5;ckh:5;or:5	o:4;ok:4;ot:3;r:2;H:2;or:2;al:2;ook:1	102	84	67	7	0.7745098039215687	0.2261904761904762	0.13095238095238096	0	0	BARE	BARE:71;REL_I:10;FREE_R:2;FREE_L:1	P:88;L:8;C:5;R:1	H:22;o:13;ok:12;ot:9;ol:8;aii:4;or:4;cth:4	H:25;ol:12;ot:7;od:6;ok:6;o:6;aii:6;al:5	ot:5;ok:4;or:3;o:3;r:2;H:2;al:2;os:2	102	87	66	6	0.7941176470588235	0.22988505747126436	0.11494252873563218	0	0	BARE	BARE:76;REL_I:9;FREE_R:1;FREE_L:1	P:92;L:8;R:1;C:1	H:22;ok:12;o:11;ol:8;ot:7;aii:4;or:4;ar:3	H:23;ol:14;aii:8;ok:7;od:6;o:6;or:5;ckh:5	o:4;ok:3;ot:3;H:2;or:2;al:2;ol:2;os:2
Hot	C31	SPARSE_CORE_ATOM	1	BARE	208	170	100	8	0.5721153846153846	0.13529411764705881	0.17058823529411765	4	0	BARE	BARE:121;REL_I:15;BOUND_E:14;FREE_R:10;FREE_L:4;FREE_A:4;BOUND_D:2	P:175;C:31;R:2	H:51;ot:24;ok:20;ol:19;od:14;aii:12;Ho:12;Hod:11	H:49;ot:20;ol:20;ok:17;od:13;Ho:12;aii:10;al:7	H:36;ol:22;o:7;od:4;or:4;s:3;Hd:3;Ho:2	209	171	98	8	0.569377990430622	0.14619883040935672	0.1871345029239766	4	0	BARE	BARE:122;BOUND_E:15;REL_I:15;FREE_R:9;FREE_L:4;FREE_A:4;BOUND_D:2	P:177;C:29;R:3	H:53;ot:21;ok:18;ol:18;aii:12;Ho:12;Hod:11;od:10	H:44;ol:22;ot:21;ok:16;Ho:12;aii:10;al:8;o:8	H:38;ol:21;o:7;s:5;od:5;or:5;ok:3;ot:3	218	178	102	8	0.5779816513761468	0.1348314606741573	0.19101123595505617	4	0	BARE	BARE:124;REL_I:17;BOUND_E:16;FREE_R:9;FREE_L:5;FREE_A:4;BOUND_D:3	P:183;C:32;R:3	H:50;ot:23;ok:22;ol:20;o:14;aii:14;od:12;Ho:11	H:52;ol:20;ot:19;ok:16;Ho:13;od:11;aii:10;al:7	H:40;ol:23;o:7;od:5;s:4;or:4;ot:3;Ho:2
Hotaiir		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	aii:1	ar:1																															
Hotair		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	ot:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;ol:1	ot:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	l:1	ot:1	
Hotal		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1	ok:1																	1	0	1	1	1.0	0.0	0.0	0	0			C:1	ot:1;H:1	ok:1;H:1;ol:1	
Hoteees		NONCORE	1		1	0	1	1	0.0	0.0	0.0	0	0			C:1	H:1;od:1	ot:1;od:1	ok:1	1	0	1	1	0.0	0.0	0.0	0	0			C:1	H:1;od:1	ot:1;od:1	ok:1	1	0	1	1	0.0	0.0	0.0	0	0			C:1	H:1;o:1	ot:1;od:1	ok:1
Hotr		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1		
Hots		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cth:1	Ho:1;d:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cth:1	Ho:1;d:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	cth:1	Ho:1;d:1	
Hox		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	l:1;k:1	ar:1	o:1															
Hr		NONCORE	1	BARE	19	17	17	6	0.631578947368421	0.058823529411764705	0.23529411764705882	0	0	BARE	BARE:16;FREE_R:1	P:17;C:2	or:3;al:3;ok:3;H:3;ot:2;od:2;l:2;k:2	H:3;al:3;ot:2;or:2;ai:2;s:1;Ht:1;os:1	o:2;oii:1;ot:1;r:1;ok:1;l:1	26	18	17	5	0.5769230769230769	0.05555555555555555	0.16666666666666666	0	0	BARE	BARE:17;REL_I:1	P:18;L:4;C:3;R:1	H:5;o:4;l:3;or:2;ot:2;al:2;k:2;ok:2	H:6;or:2;ok:2;l:2;s:2;ot:1;Hot:1;ar:1	o:3;r:2;k:1;Hk:1;e:1;Hok:1;ot:1;l:1	25	19	20	7	0.56	0.05263157894736842	0.15789473684210525	0	0	BARE	BARE:18;FREE_R:1	P:19;C:5;L:1	H:6;ot:3;al:3;l:3;or:2;ok:2;od:2;k:2	H:4;s:3;ar:3;or:2;al:2;ii:1;eees:1;Ht:1	ot:2;r:2;ok:2;o:2;H:1;t:1;okes:1;l:1
Hrrr		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1	ok:1																
Hs		NONCORE	1	BARE	102	74	69	8	0.29411764705882354	0.14864864864864866	0.10810810810810811	0	0	BARE	BARE:70;FREE_L:2;FREE_R:1;REL_I:1	P:75;C:18;L:8;R:1	H:29;o:12;ol:12;ot:9;k:6;ok:5;ar:5;l:5	H:30;ot:9;ok:9;ol:8;Hd:7;o:6;ar:5;al:4	o:16;e:8;ot:8;ol:7;ok:6;H:6;k:5;l:5	114	81	80	8	0.3684210526315789	0.16049382716049382	0.14814814814814814	0	0	BARE	BARE:75;FREE_A:2;FREE_L:2;FREE_R:1;REL_I:1	P:82;C:21;L:10;R:1	H:35;ol:14;o:12;ot:9;k:8;ok:7;or:5;al:5	H:31;ol:9;al:8;o:8;ot:7;ok:6;Hd:5;or:5	o:15;ot:9;e:8;k:8;ol:6;ok:6;H:6;od:5	107	80	75	8	0.308411214953271	0.175	0.125	0	0	BARE	BARE:75;FREE_L:2;FREE_R:1;REL_I:1;FREE_A:1	P:81;C:17;L:8;R:1	H:28;o:12;ol:11;ok:8;od:6;ot:6;ar:5;or:5	H:29;ot:10;ok:9;ol:9;o:8;e:6;al:5;Hd:4	o:18;ot:10;e:8;ok:8;H:7;ol:6;k:5;l:5
Hsd		NONCORE	1	BARE	14	12	13	6	0.42857142857142855	0.25	0.0	0	0	BARE	BARE:12	P:12;C:2	ok:3;ot:2;Hd:2;ol:2;H:2;e:1;od:1;ar:1	ok:6;H:3;Hd:2;o:2;Hok:1;od:1;ot:1;e:1	o:3;ot:2;or:2;ok:1;ol:1;k:1	15	12	14	6	0.4666666666666667	0.25	0.0	0	0	BARE	BARE:12	P:12;C:3	ok:3;ot:3;Hd:2;ol:2;H:2;e:1;od:1;a:1	ok:6;H:4;Hd:2;o:2;or:2;Hok:1;od:1;ot:1	o:3;ot:2;or:2;ok:1;ol:1;k:1	9	8	8	4	0.4444444444444444	0.0	0.0	0	0	BARE	BARE:8	P:8;C:1	ok:2;ot:2;Hd:2;H:2;ar:1;ol:1;t:1;aii:1	ok:4;H:2;Hd:2;od:1;ot:1;oair:1;otair:1;o:1	o:2;ot:1;or:1;k:1;a:1
Hsh		NONCORE	1	BARE	13	9	12	6	0.5384615384615384	0.1111111111111111	0.1111111111111111	0	0	BARE	BARE:5;FREE_L:2;BOUND_D:1;BOUND_E:1	P:10;C:2;L:1	H:7;ok:3;Hot:1;ot:1;l:1;aii:1	H:5;ol:3;al:3;cph:1;Hok:1;t:1	ok:2;k:1;Hl:1;ol:1;ot:1	12	8	11	6	0.5833333333333334	0.125	0.0	0	0	BARE	BARE:4;FREE_L:2;BOUND_D:1;BOUND_E:1	P:9;C:2;L:1	H:6;ok:2;Hot:1;ot:1;l:1;aii:1;ol:1	H:5;ol:3;al:3;cph:1;Hok:1;t:1	ok:2;k:1;Hl:1;ot:1	12	9	11	6	0.6666666666666666	0.1111111111111111	0.1111111111111111	0	0	BARE	BARE:5;FREE_L:2;BOUND_D:1;BOUND_E:1	P:10;C:2	H:6;ok:3;ot:2;l:1;aii:1;ol:1	H:4;ol:3;al:3;cph:1;Hok:1;e:1;t:1	ok:1;k:1;Hl:1;ot:1
Hshd		NONCORE	1	BARE	3	2	3	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:1;FREE_R:1	P:2;L:1	ed:1;o:1;or:1	o:2;cphh:1;H:1	ot:1	3	2	3	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:1;FREE_R:1	P:2;L:1	ed:1;o:1;Hdair:1;or:1	o:2;cphh:1;H:1	ot:1	3	2	3	3	0.3333333333333333	0.0	0.0	0	0	BARE	BARE:1;FREE_R:1	P:2;L:1	e:1;or:1	o:2;cphh:1;H:1	o:1;ot:1
Hshes		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ol:1;or:1	H:1;ot:1																
Hsho		NONCORE	1	BARE	2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	o:1;H:1;od:1	ot:1;Hd:1		2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	o:1;H:1;od:1	ot:1;Hd:1		2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	o:1;H:1;od:1	ot:1;Hd:1	
Hshot		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	okk:1	
Hsi		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;s:1	Hch:1																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;s:1	Hch:1	
Hsl		NONCORE	1	BARE	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1		l:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1		l:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1		l:1
Hsss		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1	ok:1	
Ht		NONCORE	1	BARE	112	98	85	8	0.5089285714285714	0.08163265306122448	0.15306122448979592	1	0	BARE	BARE:60;REL_I:11;FREE_L:9;BOUND_E:8;FREE_R:6;BOUND_D:4	P:100;L:6;C:6	H:28;ot:14;ol:8;ok:7;aii:6;al:5;e:5;d:4	H:24;ot:15;ol:10;o:6;ar:5;od:4;Hd:4;ok:4	H:17;ol:10;or:7;od:7;o:3;os:3;oii:2;ot:1	111	99	83	8	0.5135135135135135	0.08080808080808081	0.15151515151515152	1	0	BARE	BARE:60;REL_I:10;FREE_L:10;BOUND_E:8;FREE_R:6;BOUND_D:4;FREE_A:1	P:101;C:6;L:4	H:30;ot:16;al:8;ok:7;k:5;o:5;ol:5;Hod:4	H:25;ot:14;ol:9;aii:6;o:6;ar:5;od:5;Hd:4	H:17;ol:9;od:8;or:7;oii:2;s:2;o:2;e:2	115	101	87	8	0.5130434782608696	0.07920792079207921	0.1782178217821782	1	0	BARE	BARE:60;REL_I:12;BOUND_E:11;FREE_L:9;FREE_R:7;BOUND_D:2	P:103;L:6;C:6	H:28;ot:14;ok:9;al:7;aii:6;ol:6;Hod:4;ar:4	H:25;ot:16;ol:9;o:7;ar:5;ok:5;aii:4;Hd:3	H:20;ol:8;or:7;od:6;o:5;os:3;ok:2;oii:2
