family_surface	total_count	physical_folios	pages	first_count	last_count	core_count	single_count	effective_folios	maximum_folio_share	effective_sections	currier_a_count	currier_b_count	currier_unknown_count	first_last_support	first_last_log_odds_ratio	first_last_positive_folds	first_last_negative_folds	first_last_minimum_fold	first_last_maximum_fold	first_last_label	edge_core_support	edge_core_log_odds_ratio	edge_core_positive_folds	edge_core_negative_folds	edge_core_minimum_fold	edge_core_maximum_fold	edge_core_label
DAPLJA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1278371536754872	INSUFFICIENT
DAPLJBA	4	3	3	0	0	4	0	2.82842712474619	0.5	1.7547653506033232	0	4	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	4	-1.06994419072401	0	94	-1.0826317336144868	-0.4856967746071783	INSUFFICIENT
DAQ	14	11	13	4	1	9	0	10.401960023958639	0.14285714285714285	2.6973828142502674	7	7	0	5	1.0997342035202688	94	0	0.8480535755185789	1.9470400926783615	INSUFFICIENT	14	0.5813686329484776	94	0	0.13245094237524668	0.8113194795279823	INSUFFICIENT
DAQA	170	57	81	7	30	133	0	41.50286279623939	0.07647058823529412	4.107278040703996	53	117	0	37	-1.4114768397133	0	94	-1.5550275470040016	-1.1903338271372095	LAST_ASSOCIATED	170	-0.14338071867610225	0	94	-0.27384884607562343	-0.07911870823390954	UNRESOLVED
DAQAA	2	2	2	0	0	2	0	2.0	0.5	1.0	2	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.03293293813916209	INSUFFICIENT
DAQAB	309	62	99	27	34	248	0	38.803965761826376	0.08414239482200647	4.177462126759048	68	241	0	61	-0.22941882355321266	0	94	-0.3057571210282946	-0.1373546379573676	UNRESOLVED	309	-0.2725393576423667	0	94	-0.3217004001675934	-0.21988450679632532	UNRESOLVED
DAQABA	38	23	26	0	9	29	0	18.184053586576894	0.18421052631578946	4.025331941627596	12	26	0	9	-2.9478072458239684	0	94	-2.947908527750991	-2.8362270965727485	INSUFFICIENT	38	-0.005649256305007455	16	78	-0.12177441426198055	0.26247094368603274	UNRESOLVED
DAQABAB	2	2	2	0	0	2	0	2.0	0.5	2.0	1	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.03339187444780478	INSUFFICIENT
DAQABABA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1327724970998658	INSUFFICIENT
DAQABABAB	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.127366676100967	INSUFFICIENT
DAQABAC	4	1	2	0	0	4	0	1.0	1.0	1.0	4	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	4	-1.06994419072401	1	93	-1.0826317336144868	1.1243414074677078	INSUFFICIENT
DAQABACA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1185580377890183	2.2329592811735894	INSUFFICIENT
DAQABAF	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1333741530401404	INSUFFICIENT
DAQABAG	2	2	2	1	0	1	0	2.0	0.5	2.0	1	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	2	1.127648764783303	94	0	0.030241880928814968	2.2225399995938346	INSUFFICIENT
DAQABB	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.127366676100967	2.2329592811735894	INSUFFICIENT
DAQABBA	10	10	10	1	3	6	0	9.999999999999998	0.1	3.7204105801130147	2	8	0	4	-0.8480456637497766	0	94	-1.9470371213759432	-0.5112062861230808	INSUFFICIENT	10	0.7601821604731049	94	0	0.503624111398445	0.9318527261330471	INSUFFICIENT
DAQABBBA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1320658915109958	2.2329592811735894	INSUFFICIENT
DAQABC	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1320658915109958	2.2329592811735894	INSUFFICIENT
DAQABKA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1225598537418677	INSUFFICIENT
DAQABKB	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1234360355195898	2.2329592811735894	INSUFFICIENT
DAQABKBA	2	2	2	1	0	1	0	2.0	0.5	2.0	0	2	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	2	1.127648764783303	94	0	0.028056838034029363	2.2176579805671945	INSUFFICIENT
DAQABKJA	2	2	2	0	0	2	0	2.0	0.5	2.0	0	2	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.028816703649442	INSUFFICIENT
DAQABKJAB	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1243414074677078	INSUFFICIENT
DAQABKJBA	2	2	2	0	0	2	0	2.0	0.5	2.0	0	2	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.024761673605029344	INSUFFICIENT
DAQABLA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1236213488344555	INSUFFICIENT
DAQABLJBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1237368712304894	INSUFFICIENT
DAQABQA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1207587395925744	INSUFFICIENT
DAQABQAF	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1238655198041339	INSUFFICIENT
DAQABQJAB	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1238655198041339	INSUFFICIENT
DAQABQKBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1242233297640947	INSUFFICIENT
DAQAC	200	53	81	17	8	175	0	36.441116105662715	0.09	4.253367023979645	32	168	0	25	0.7255130990248247	94	0	0.6034243731506428	0.9946132696532966	UNRESOLVED	200	-0.8074007340197558	0	94	-0.8784295895490499	-0.7248394019677953	UNRESOLVED
DAQACA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1269187356070622	2.2329592811735894	INSUFFICIENT
DAQACAC	2	2	2	1	0	1	0	2.0	0.5	2.0	2	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	2	1.127648764783303	94	0	0.03228874853963393	2.224228974283266	INSUFFICIENT
DAQACBA	2	2	2	0	0	2	0	2.0	0.5	2.0	1	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.03409947722804496	INSUFFICIENT
DAQACBAB	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989964607819396	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1215048546555597	2.2329592811735894	INSUFFICIENT
DAQAE	9	8	8	0	3	6	0	7.715195845677657	0.2222222222222222	2.7047973432601427	1	8	0	3	-1.9470316444999631	0	94	-1.9470653282365262	-1.6101959189134494	INSUFFICIENT	9	0.5086807813597232	94	0	0.16991767108808686	0.6758139476670004	INSUFFICIENT
DAQAEA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1224621033226967	INSUFFICIENT
DAQAEB	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1247978918259296	2.2329592811735894	INSUFFICIENT
DAQAEBA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1243414074677078	INSUFFICIENT
DAQAF	248	28	47	19	9	220	0	19.508426424519353	0.125	2.4600264343871108	5	243	0	28	0.7228785399230114	94	0	0.5547454481432288	0.9071131829901119	UNRESOLVED	248	-0.9266259737997204	0	94	-1.0063296799753867	-0.838276685964148	UNRESOLVED
DAQAFABA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.114844455611722	2.2329592811735894	INSUFFICIENT
DAQAFAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1215048546555597	INSUFFICIENT
DAQAG	252	48	75	32	19	201	0	29.12482652374048	0.09523809523809523	3.724399945880254	32	220	0	51	0.5157294434760591	94	0	0.3998901795597646	0.6523875495170323	UNRESOLVED	252	-0.23934657030608797	0	94	-0.34670909610304435	-0.1529617973410975	UNRESOLVED
DAQAGAC	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1243414074677078	INSUFFICIENT
DAQAH	4	3	4	0	2	2	0	2.82842712474619	0.5	2.0	2	2	0	2	-1.6101854362962316	0	94	-1.6102078835982232	-1.0989879460729781	INSUFFICIENT	4	1.1277751386915875	94	0	0.6174600529260639	1.643914499122634	INSUFFICIENT
DAQAKA	4	4	4	1	0	3	0	4.0	0.25	1.7547653506033232	3	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	4	0.2802298866365953	93	1	-0.8180596109670628	0.618830875976357	INSUFFICIENT
DAQAKBA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1275352583393865	2.2329592811735894	INSUFFICIENT
DAQALJA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1243414074677078	INSUFFICIENT
DAQAQA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1225598537418677	2.2329592811735894	INSUFFICIENT
DAQAQKA	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1330056585026334	2.2329592811735894	INSUFFICIENT
DAQB	11	7	7	1	1	9	0	5.857725991919796	0.36363636363636365	1.7967017416268891	0	11	0	2	0.0	1	1	-1.0989949905480199	1.0989949905480199	INSUFFICIENT	11	-0.20764957992628763	1	93	-0.7223296605270229	0.3264561899459715	INSUFFICIENT
DAQBA	4	4	4	0	0	4	0	4.0	0.25	2.82842712474619	0	4	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	4	-1.06994419072401	0	94	-1.0826317336144868	-0.8185604309477661	INSUFFICIENT
DAQBABQAB	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1238655198041339	INSUFFICIENT
DAQBAG	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1224621033226967	INSUFFICIENT
DAQBBAAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1185580377890183	INSUFFICIENT
DAQBKKA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1238655198041339	INSUFFICIENT
DAQF	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1206638988657784	2.2329592811735894	INSUFFICIENT
DAQJA	94	32	47	9	2	83	0	23.60139980328142	0.14893617021276595	3.7119775188664215	14	80	0	11	1.3376218095277363	94	0	0.9570413745666324	1.8489006602579947	INSUFFICIENT	94	-0.8579542253343633	0	94	-1.103537450481811	-0.7878576354517066	UNRESOLVED
DAQJAA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1188539741070866	INSUFFICIENT
DAQJAAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1209521621557805	INSUFFICIENT
DAQJAB	40	23	29	2	4	34	0	19.327376090767043	0.125	2.971004096610006	23	17	0	6	-0.5885347479742234	0	94	-1.0997499452185708	-0.3368491684010243	INSUFFICIENT	40	-0.5425722963449997	0	94	-0.7119207251231896	-0.3856289114147493	UNRESOLVED
DAQJABA	34	17	22	0	3	31	0	13.551881030065926	0.17647058823529413	3.9386922249365206	15	19	0	3	-1.9470316444999631	0	94	-1.9470653282365262	-1.610189933526131	INSUFFICIENT	34	-1.071018821657304	0	94	-1.4124185252078028	-0.8591070031365184	CORE_ASSOCIATED
DAQJABAB	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.127600725286779	INSUFFICIENT
DAQJABJ	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1206638988657784	INSUFFICIENT
DAQJAC	23	14	16	5	0	18	0	12.775526728939527	0.13043478260869565	4.831594756339555	9	14	0	5	2.3997651312339805	94	0	2.198733726839776	2.3998213134554125	INSUFFICIENT	23	-0.08565525967085863	5	89	-0.2874806838897155	0.07876797743377306	UNRESOLVED
DAQJACA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1237368712304894	INSUFFICIENT
DAQJACAB	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1247978918259296	INSUFFICIENT
DAQJAF	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.019883253026893977	1.114844455611722	INSUFFICIENT
DAQJAJPA	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1254283616974623	INSUFFICIENT
DAQJAKA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1206638988657784	INSUFFICIENT
DAQJAQADAQA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.126204129119498	INSUFFICIENT
DAQJAQJBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.019883253026893977	1.114844455611722	INSUFFICIENT
DAQJB	8	7	7	0	1	7	0	6.727171322029715	0.25	3.7467482975009925	0	8	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	8	-0.48215224487406716	0	94	-1.5810493065182658	-0.1808461881404022	INSUFFICIENT
DAQJBA	263	34	55	16	8	239	0	21.00636814525962	0.11026615969581749	2.7306750077951594	0	263	0	24	0.6662966591478396	94	0	0.53637125290307	0.9354021449287304	UNRESOLVED	263	-1.1624293435133717	0	94	-1.285596484358091	-1.0830222809331815	CORE_ASSOCIATED
DAQJBAB	6	5	5	0	0	6	0	4.762203155904597	0.3333333333333333	1.8898815748423097	0	6	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	6	-1.4377900105807668	0	94	-1.4467663548364607	-1.0826317336144868	INSUFFICIENT
DAQJBABA	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1275352583393865	2.2329592811735894	INSUFFICIENT
DAQJBAC	8	7	7	0	0	8	0	6.727171322029715	0.25	3.509530701206646	0	8	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	8	-1.706175051559276	0	94	-1.7148604504143443	-1.43325389348989	INSUFFICIENT
DAQJBAF	3	3	3	0	0	3	0	2.9999999999999996	0.3333333333333333	1.0	0	3	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	3	-0.8185692480709221	0	94	-0.8312543964256585	-0.48533854064840964	INSUFFICIENT
DAQJBAG	5	5	5	0	0	5	0	5.000000000000001	0.2	2.586409289858933	0	5	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	5	-1.2706754042205537	0	94	-1.2833653419423396	-1.065405622271211	INSUFFICIENT
DAQJBB	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.019883253026893977	1.114844455611722	INSUFFICIENT
DAQJBJBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1275352583393865	INSUFFICIENT
DAQJBLJBA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1185580377890183	2.2329592811735894	INSUFFICIENT
DAQJC	2	2	2	0	0	2	0	2.0	0.5	2.0	0	2	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.02519104208127776	INSUFFICIENT
DAQJCBA	1	1	1	1	0	0	0	1.0	1.0	1.0	0	1	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1282445484436254	2.2329592811735894	INSUFFICIENT
DAQJKA	13	9	10	3	1	9	0	7.627492990030072	0.3076923076923077	2.5527107992820115	3	10	0	4	0.8480456637497767	94	0	0.5112015636200424	1.9470613387449944	INSUFFICIENT	13	0.38051095169670157	94	0	0.12522225290592237	0.9204463251238759	INSUFFICIENT
DAQJKAJP	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1304874971985586	2.2329592811735894	INSUFFICIENT
DAQJKBA	2	2	2	0	0	2	0	2.0	0.5	2.0	0	2	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4910048707391168	0.02757272464399807	INSUFFICIENT
DAQJKJA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.125418990569538	INSUFFICIENT
DAQJKJAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1234360355195898	INSUFFICIENT
DAQJKJBA	3	3	3	1	1	1	0	2.9999999999999996	0.3333333333333333	1.8898815748423097	0	3	0	2	0.0	1	1	-1.0989922278824067	1.0989958713348766	INSUFFICIENT	3	1.638661269506668	94	0	1.1149733499057715	2.7360227401400943	INSUFFICIENT
DAQJKUA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1238655198041339	INSUFFICIENT
DAQJLBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1188539741070866	INSUFFICIENT
DAQJLJA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.019883253026893977	1.114844455611722	INSUFFICIENT
DAQJLJBA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1206638988657784	INSUFFICIENT
DAQKA	374	72	116	58	12	304	0	46.42223856734778	0.07219251336898395	3.809509621654917	111	263	0	70	1.5607128979468499	94	0	1.507010769997067	1.7362602914689524	FIRST_ASSOCIATED	374	-0.34093540236547826	0	94	-0.4000941755205474	-0.27036906432233243	UNRESOLVED
DAQKAA	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.127366676100967	2.2329592811735894	INSUFFICIENT
DAQKAB	35	25	30	5	2	28	0	23.203752501510678	0.08571428571428572	2.108265868474507	26	9	0	7	0.789579694937749	94	0	0.5885386859941498	1.3007932732600795	INSUFFICIENT	35	-0.20786546872604728	0	94	-0.3598519590028666	-0.0961442162981252	UNRESOLVED
DAQKABA	17	13	14	1	1	15	0	11.89653442582847	0.17647058823529413	2.918348543594253	4	13	0	2	0.0	1	1	-1.0989893625790632	1.098991220086058	INSUFFICIENT	17	-0.6975610783395343	0	94	-1.2019425017546745	-0.48885298014099576	INSUFFICIENT
DAQKABAB	2	2	2	0	0	2	0	2.0	0.5	1.0	2	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.0347009630321824	INSUFFICIENT
DAQKABAC	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.019883253026893977	1.114844455611722	INSUFFICIENT
DAQKABB	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.126870947868868	2.2329592811735894	INSUFFICIENT
DAQKABKJA	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1188539741070866	INSUFFICIENT
DAQKABQAF	1	1	1	0	1	0	0	1.0	1.0	1.0	0	1	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1224621033226967	2.2329592811735894	INSUFFICIENT
DAQKAC	33	24	27	13	1	19	0	22.25510180209691	0.09090909090909091	2.5038566555820942	24	9	0	14	2.201719808730525	94	0	1.9493012600668895	3.300774209873984	INSUFFICIENT	33	0.8327254420181003	94	0	0.6024377997936486	0.9411803748217906	UNRESOLVED
DAQKACAG	1	1	1	0	0	1	0	1.0	1.0	1.0	0	1	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1225598537418677	INSUFFICIENT
DAQKAE	1	1	1	1	0	0	0	1.0	1.0	1.0	1	0	0	1	1.0989859807501865	93	0	0.0	1.0989972001432238	INSUFFICIENT	1	2.226321556839621	94	0	1.1327724970998658	2.2329592811735894	INSUFFICIENT
DAQKAF	2	2	2	0	1	1	0	2.0	0.5	1.0	2	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	2	1.127648764783303	94	0	0.02948087217327977	2.227379168309895	INSUFFICIENT
DAQKAG	6	4	5	3	1	2	0	3.464101615137754	0.5	1.5691925832141966	5	1	0	4	0.8480456637497767	93	0	0.0	1.9470388173466875	INSUFFICIENT	6	1.715935670314577	94	0	1.465194459470388	2.2181707332473186	INSUFFICIENT
DAQKAQKA	1	1	1	0	1	0	0	1.0	1.0	1.0	1	0	0	1	-1.0989859807501865	0	93	-1.0989972001432238	0.0	INSUFFICIENT	1	2.226321556839621	94	0	1.1341575267982058	2.232697191565168	INSUFFICIENT
DAQKAUAC	1	1	1	0	0	1	0	1.0	1.0	1.0	1	0	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	1	0.02884963007578567	94	0	0.01616926990604206	1.1304756862868262	INSUFFICIENT
DAQKB	20	13	14	4	1	15	0	11.993524030282877	0.15	2.986363590670377	2	18	0	5	1.0997342035202688	94	0	0.8480622403212298	2.1987388687480536	INSUFFICIENT	20	0.0914571345352313	90	4	-0.12209465660862162	0.22564211691144165	UNRESOLVED
DAQKBA	324	33	61	34	6	284	0	23.220266641584022	0.11419753086419752	2.932017960688356	0	324	0	40	1.6796974291711548	94	0	1.4504732401428186	1.9879299567440332	FIRST_ASSOCIATED	324	-0.8317394237581766	0	94	-0.9456988603507972	-0.7284352856210048	UNRESOLVED
DAQKBAB	2	2	2	0	0	2	0	2.0	0.5	2.0	0	2	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	2	-0.4820365007392946	2	92	-0.4947192548538051	0.029570789404215425	INSUFFICIENT
DAQKBAC	7	6	6	0	0	7	0	5.742347492053464	0.2857142857142857	2.6004900059896596	0	7	0	0	0.0	0	0	0.0	0.0	INSUFFICIENT	7	-1.5809513795815844	0	94	-1.5936461078529138	-1.279354444557186	INSUFFICIENT
